married,military,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,No,Non-binary,C,-354.32182877897844,100.48424618784462,E,72.58985252543769,10.232200607083342,29.06669012325489,50.95527018522389,45.980951008131484,1
Married,Non-Veteran,Male,E,106.02824391296164,-75.05735976274063,D,-43.81037616354328,-166.30328850374636,-78.97927194783239,16.665109876816825,82.83840690343418,1
Married,Non-Veteran,F,A,22.109551029290184,24.469702511483714,C,-52.568596569434455,-130.38825246032863,-106.4402218693623,4.866578390524205,12.317810481481576,0
Divorced,Non-Veteran,M,C,29.79912046040437,-98.74117236264708,D,-21.050388415061455,-7.050345387949906,37.48781814951852,-219.36949486806694,87.16604444394473,1
Married,Non-Veteran,F,C,158.11765439906486,33.62601865899768,E,41.70111873745741,-27.61871513695251,53.33976313832005,-158.6777501361424,42.00585607129999,0
Single,Yes,Non-binary,E,23.797436757090487,11.82970494686974,A,-85.24034473169401,135.16091975360257,100.79253406662599,-110.10269088868799,-179.08681748143619,0
Widowed,Veteran,Male,E,12.415501292293648,-105.31823479885453,B,21.11413308424971,-180.9789280679435,41.89203525158857,105.49251189266586,131.59674401111775,0
Single,Yes,Male,E,148.77723922621826,-129.06248556746021,B,47.63967005681952,-0.49908078769938313,-41.7191623473738,94.75314763299059,-52.4999346792606,0
Married,Non-Veteran,F,D,-52.55846088126488,-45.66683374113838,C,38.59685199854697,73.1052253161924,15.83925983892717,30.069445734501322,-44.49395931300189,0
Married,No,M,B,-89.26722099109317,-81.2942696421378,D,-193.79533748920198,199.35310826162097,46.89410427988642,40.28307040091204,81.6413672778461,0
Married,Non-Veteran,F,C,129.729825672196,42.82575315679854,C,134.91959036091967,176.2763156090731,94.27242379636314,87.54759030150764,137.92103266138943,0
Married,Yes,M,B,209.08072923583637,-47.26778427380265,B,89.83926584562161,-143.39135786772047,105.35175562823478,31.430707616516163,-9.7327054739259,0
Divorced,Veteran,M,A,83.57984642942816,-47.25275930981387,C,69.07304690961149,-29.789662926840784,276.9282167988596,126.71607835487397,-134.11936425936975,0
Divorced,Non-Veteran,Female,A,-134.33805565302598,236.07810964350423,E,-29.723727931239175,-121.2349721922801,30.10614056208709,-68.55918219215275,71.53334526855859,0
Divorced,No,Other,C,16.688782866305406,241.7031896308667,D,-36.90672635546902,-92.36146499427419,-131.21338331756687,-8.028850678038319,-50.54029104455483,0
Divorced,No,M,D,-11.233767633068334,-34.773281105040375,D,7.3695154947365005,111.27904360210674,92.5770544053275,-144.30017385694302,-39.86510313480358,1
Single,No,M,E,-108.27792840013257,74.01972484458138,A,-86.31406346874617,5.628222448345933,-51.25599356203382,-3.702370125490745,-45.607817934250924,1
Widowed,Veteran,M,D,124.24063114439228,20.38979716341168,A,-189.57448004724637,139.8739368487329,152.10135053408618,15.562976853795288,30.28253328518879,0
Married,Non-Veteran,M,E,-85.91537615648569,113.38067539004071,B,156.71315566465657,46.72092471271905,78.62087897947612,39.419143936071755,28.509331015095444,1
Widowed,Non-Veteran,Female,D,64.8957074379371,-110.37446578420074,C,-9.916212154344532,-97.50099683403639,168.92413691048566,-43.516550228989196,-106.28015783797467,1
Divorced,Non-Veteran,Male,B,-73.2345826594013,-102.65267671808628,C,37.45699215774393,-78.69171350362595,-69.14846222884832,140.00463247770355,-108.79723288729417,1
Widowed,Yes,Male,C,138.1926386137878,-59.5340398039819,E,-57.50739034385165,-116.8574453363852,110.58161413923892,13.145829387482872,115.98453478319199,1
Single,Yes,Female,C,106.39757127797182,61.11763350372276,C,162.46829483623236,-128.934525669312,271.55813971928694,-79.63994361720877,-40.22863718719192,1
Single,No,Female,E,-103.53508436028969,-20.76523971198629,E,42.19202471687416,-0.6072259005252524,24.886864049636795,-89.66041977381376,-34.22002084841356,0
Widowed,No,M,A,44.40614107926784,-172.29880295227468,D,-110.30495205129091,30.259290208782915,53.96827779672575,28.440918568608055,-212.69102981433997,1
Divorced,Yes,Female,E,112.41489893764984,-63.690292906178804,C,43.073221357929555,-72.91587682158655,-138.61794225984357,-33.54985492325945,-172.68494700437188,1
Divorced,Yes,Female,E,-37.07865963616218,-46.1019267503622,B,-95.99054227780337,49.51181275526494,-15.315541010808317,-139.72387124456645,111.7112959589233,1
Single,Non-Veteran,F,D,47.96894684906848,69.8102456060617,D,-32.570082294946694,-0.12755683979405338,115.39636123248972,86.89092914551358,-17.014697534407915,0
Widowed,Non-Veteran,M,C,20.672062701303553,-1.3031202007271694,A,6.225051619354445,-45.99984708989482,-99.64124482031757,57.97792518049136,189.28972435842311,0
Single,Veteran,Male,E,209.28705620442952,-110.32947179467412,A,-191.89593494446592,144.00551612319677,-164.98982166515995,-189.72340819958353,147.11167011195954,1
Single,Veteran,Male,C,15.792418184325216,24.74628495010391,B,155.15662300401038,-32.934665331858724,-40.52325470282582,94.26010792382255,-160.3603900599444,1
Widowed,Yes,M,E,-63.89102795479897,-78.92470540748805,B,-37.984479381899796,110.10625205510604,-79.23853856565215,-52.96808381580406,-41.268529737835046,1
Married,No,Other,C,72.90497761444061,-1.741454544829717,C,-18.840972405866182,-79.2017923314706,-181.34778632052874,134.9675639712512,63.86097945085483,0
Widowed,Non-Veteran,Female,B,84.46348856137857,73.62981858137604,C,124.78575913748156,64.64913944604915,21.875858637489394,-60.86515497906326,6.239993768931976,1
Single,Non-Veteran,Non-binary,B,87.49766000601811,33.85570837266094,E,-89.12762912288356,-66.19499368109028,-33.6622111638317,80.88237576905684,157.624200347951,0
Widowed,No,Non-binary,A,-36.97751089117662,-61.074242863183706,B,27.833699975408067,-40.40277693307191,-38.89005558616178,-42.19632939759406,-15.3608632834376,1
Single,Yes,F,B,-146.02332485716943,129.50935454678367,D,5.12125285022281,21.86041128720015,-14.00558269679438,-145.3262547559171,-57.4634497197019,1
Divorced,Veteran,F,B,3.708645688449092,-38.231657662200945,C,47.14149056892483,-152.3735731860748,-83.18904533083126,-66.69522222653123,190.1922902882089,0
Married,Yes,F,E,-47.023108021013336,311.79331923064876,D,118.77758591089315,-56.62333290732307,-64.92233497319741,108.92960673841007,106.46551790043411,1
Single,Yes,Female,C,-1.8009273209988634,18.388637663438814,A,62.065121511266184,16.74937006128509,-30.6642241729866,105.49014478310745,-247.69430265819463,1
Married,Veteran,Male,E,84.98026536575624,3.2446374144098247,E,92.8900554912572,-33.2649016574463,-77.24941625807595,153.2649446864482,-60.70264805176648,0
Widowed,Veteran,M,E,-2.350504784219496,-44.84467782499395,E,-26.882945242672214,36.79892635141855,-82.00559733808444,156.20014625965283,-56.59408489046576,0
Widowed,Non-Veteran,F,B,-145.20190501713427,-114.25908248685317,C,-285.46476382846697,-149.05563523233937,-147.38086190165347,113.76239472467726,-132.40063847044325,0
Married,Yes,Other,E,116.0215044554702,20.469530564469544,E,70.75750828591018,63.39373476236656,-50.344275012492126,169.93765766756394,90.54756404602372,1
Divorced,Veteran,Male,C,32.9872146747453,-68.75782679978363,D,-226.89070677259048,-62.148637887105906,-179.83757489624622,-1.9448664395828583,-177.80019749328878,0
Widowed,Non-Veteran,F,A,165.88458566531483,-126.09761112909771,E,110.26168841080938,42.37264605791498,10.173397876808227,-68.44408065347754,-121.17967965646119,1
Divorced,Non-Veteran,Other,D,23.17752601705026,30.30549359695903,D,1.582566217848318,226.40258324581782,10.13984282204149,-16.4037682970863,-68.81688108663288,0
Married,No,Other,C,-137.22394512569886,8.570668886627312,D,-160.51946729051218,52.65583117148932,-214.62229429405934,-71.2241955547871,60.139737098855406,1
Married,No,Other,D,19.717303313892778,-201.81410593414424,E,-10.663001902722886,95.37349711038955,104.41730662910726,-148.37248132936503,-73.06498396924053,1
Divorced,Non-Veteran,M,D,-51.48050819342879,64.05608377008699,B,256.1139047327072,-11.072110797725875,108.54317550842991,110.68975812453962,47.92290195824043,1
Divorced,No,Male,D,14.6934447203184,-92.95146170069259,B,156.1256812942952,-86.04740788324571,-160.18646765798889,34.85128321186644,144.9651565895125,0
Single,Yes,Other,B,-90.54974572442549,111.07034021871276,A,-109.47193532844474,-92.02973474544505,-68.09761352162363,48.80373377700102,-73.08629563036843,1
Married,Veteran,Male,B,-33.86516262201537,107.29590842616909,E,59.48658180626346,-60.861182871880935,83.6474448477518,-63.082003792797266,53.51129761546783,0
Divorced,No,F,D,-3.4271328487043244,138.0964121329683,B,-169.6494047571989,11.223764524144004,104.70142749828165,114.2158255151197,-38.18638476700691,0
Divorced,Yes,Female,B,19.53430504080146,104.48002709597186,C,36.15114465607349,198.80272040385077,49.131145854507594,-71.12481119075827,23.960526207332467,1
Divorced,Non-Veteran,Non-binary,B,-76.64216797324866,-121.11256259020908,D,12.69991699282214,34.27471674979132,-179.48658560502147,122.18094044933301,152.05755196615064,0
Widowed,Veteran,Male,B,-47.199612036290404,-26.91642317696222,E,-9.0306070265064,-58.58203196848749,33.98226395831588,179.56441809967467,60.77600964024492,0
Married,Yes,Female,E,32.84037507833576,-58.57060141814322,A,98.34396820538174,2.9211860423854064,-139.62945082130508,31.28657989149271,46.761422472484405,0
Single,No,Non-binary,A,-31.85226464498654,116.13793228781768,A,81.4194294406904,13.986365433592498,-196.3105161474507,-130.03915825975255,-47.123995642809405,1
Divorced,Yes,Other,E,-117.03096201150743,-131.61923930616436,B,-40.30092991841776,39.06007656304416,306.7409543323136,-82.94200873850343,-4.24295516441409,0
Married,Non-Veteran,Non-binary,E,213.97864408645745,-112.27237686238259,D,117.95914090740493,-75.67788616766445,-156.804962117366,-6.215321893046329,47.91597295564016,0
Married,No,Non-binary,E,120.66329592333022,46.471078932407096,D,-18.990948639531155,-66.44847632631271,94.55815412054706,77.33314670317833,8.243984584806608,1
Married,No,Non-binary,E,88.06079547638296,124.179140675201,E,100.83014743793879,44.96122038846594,-120.57565007048596,-22.4538652875869,-113.00472917391988,0
Divorced,Yes,Male,D,129.17448028051444,149.28803225877633,A,110.78378448494163,-48.20739934366357,105.30291591772331,31.508616452082812,-29.51153211475337,1
Married,Veteran,Female,A,-17.89787693427002,-134.2121061298454,C,60.09746582288674,101.87059286751527,-3.487969576922011,82.81789460657271,8.274770930578498,0
Divorced,Veteran,F,A,14.193097091250984,-109.15939250444345,B,-16.628704701208143,29.387693850835557,128.4117727493823,81.87291556684202,6.567165099697268,0
Married,No,Male,B,-15.507802810432054,-87.55376630350186,D,17.062749649602516,-2.6974337264416994,115.19936719492601,-152.6225616774711,161.9419835010648,1
Divorced,Yes,Other,B,-1.3096092687100749,54.26255727968217,C,114.66322946273726,-88.36301204229868,-66.29881557129625,48.75702987498492,-146.8304537372195,0
Married,Non-Veteran,Non-binary,B,-202.51166940913436,-68.32632535348618,A,10.259223194626173,242.67775899667262,-150.3167575226287,-86.82258708018466,24.38248813198769,0
Widowed,No,Female,A,21.120292123312353,147.73946430390055,B,80.55471035990064,41.495260222065426,104.35782674060007,-123.0684407211493,-133.67548487717198,1
Married,Veteran,Other,D,1.370889514769845,132.74804164151362,C,104.82613957467879,175.65686244026415,60.73585165911016,60.23174903429881,49.50108911354511,1
Married,Non-Veteran,Male,A,-17.8181717258035,46.634634124298394,C,83.47937911847909,70.23979170090459,-9.353863491253964,-97.86645391948971,61.26232940483165,1
Widowed,Non-Veteran,M,C,-80.63874995738286,-70.99808117764502,D,26.306806583393,51.675495947246134,-88.90419369994751,-18.85976096231632,-22.84754427957277,1
Single,No,F,E,29.312574941809682,-20.624047979404004,C,163.30960641457898,-23.009667543853766,-39.37246045782701,-131.87895891497533,28.31292716350129,0
Single,No,M,C,-169.07625055647694,48.22796816065313,D,-126.07509582550078,97.56163057490345,-124.92898176542755,-15.641719185427844,143.93055414650178,1
Widowed,Yes,Other,B,61.36335555831882,8.822895709694583,C,223.3722799622026,1.7845892963740353,-33.979380074737705,11.883692533552487,-3.9985180249207475,0
Divorced,Non-Veteran,Female,C,13.122772334987278,11.717519885734935,B,-90.63896689205153,-80.60230280984628,31.513694071629374,89.681028928589,57.138739337856215,1
Married,Non-Veteran,F,B,300.47981572685507,-86.61621170229118,C,54.266270210335946,68.14108140684723,-26.29800798816478,27.02855317455502,-45.10473453236699,0
Single,No,Male,C,-120.53278475313698,-77.38585959566076,E,-69.62714816732573,76.79027099431755,14.74048227445216,87.54066675787678,-81.00044518557503,0
Widowed,Non-Veteran,M,E,192.15064521357402,-137.66825102492797,B,45.907911252619805,-20.048409854637406,142.2492876392515,-6.802631856409472,-108.81135450780926,1
Widowed,Yes,Non-binary,A,-101.77460401038027,-99.25044440844285,C,74.67030863507975,57.47166580262586,-70.90415066835483,-148.5522750682786,82.7092152331454,0
Divorced,Yes,Male,D,3.083072272593538,9.043999187588465,C,-68.75530985450762,65.17384343999609,-105.0093532366131,180.94765814596934,-60.81987078897916,0
Married,No,Non-binary,D,219.38901430597278,107.10079039459713,D,-123.97985566764042,137.89401104053312,67.28616006259485,33.72908923119834,-50.72927634507669,1
Widowed,Veteran,M,D,110.23136019288545,95.69220882895955,C,18.86402470254857,-8.027280902756589,174.8162856003929,173.70242076446584,11.551778134449181,1
Divorced,No,F,B,38.35830608046625,-154.73579195760243,E,-150.92633925054372,11.308294391427877,143.9345724621778,-162.28618935758556,-87.416079114771,1
Widowed,Non-Veteran,Other,B,-18.0070838394085,-52.32241756602119,B,-34.59630920953637,-85.26487535509467,10.838897536715693,-10.164738731369123,-172.74432485237185,0
Widowed,Yes,F,D,40.30402888971864,-94.70208465970387,D,67.92496479795795,-97.80739776795168,69.8116220354887,107.16235871339764,-157.74050926505942,0
Widowed,Yes,Female,E,27.60466249158002,69.49718290087868,D,-111.2203794738566,-41.47210408038229,-81.77812936256241,-20.945846752228174,-148.94792987565586,1
Divorced,Veteran,F,A,-97.18150088642604,-88.43244550765702,D,22.99984285657564,-192.63742849237576,-105.68511483050027,-114.54300822358559,46.45908096020236,0
Widowed,Yes,Other,E,214.3318357620725,98.6728859739039,E,-5.670757283603633,47.24744384882941,23.078214866953893,-147.98143897943282,35.63473457727736,1
Married,Yes,Female,B,27.143203520654446,101.50101584748884,C,-36.57705317771012,198.18252920096947,213.67209002530254,21.377652383655654,25.01448335098495,1
Widowed,Non-Veteran,Other,D,-24.075795250452522,-95.86838230942924,E,-17.443064683663845,46.685203419437386,207.03676630558925,-79.88800661036554,13.200145780902103,1
Single,Non-Veteran,Non-binary,E,29.05551780315323,-81.26367805194131,C,-68.29815731753027,-46.18954161903268,-14.221090131187204,-70.12655444249293,72.48247093002604,0
Widowed,Non-Veteran,Female,A,81.00296158132586,-113.00457469123086,D,-137.91568002738907,-73.83950316124196,-3.5300556519425994,-96.69981893886242,-65.99638982543597,0
Widowed,Yes,F,B,36.21179991533023,-90.5759229540131,C,15.841668391179809,-94.5403232477219,101.26747567247381,-11.2519494931436,9.370461561079283,0
Married,No,F,B,112.96016633772048,85.95886671376228,A,-54.299508277798914,66.84360662122177,-11.333786711342492,-66.66075256990133,66.72784956174847,1
Single,Yes,Male,C,-53.732086958961155,61.053086270898305,D,-49.58694848992957,-89.07955348992722,-68.7274384067987,-276.75235832493803,173.20637399247246,1
Single,Non-Veteran,Non-binary,C,-99.72244657091768,46.46968696226058,E,36.82992032269106,5.468234397204159,-78.63454553868326,-33.88408919224103,-3.7378578997083642,1
Divorced,Yes,M,D,-100.65610307563226,5.555380062021061,B,-35.66317457968612,85.40929775795924,-46.198903726847156,-30.31435129227893,137.55033856817306,0
Married,Yes,Non-binary,A,-35.84515449042655,-141.35350866836123,D,-75.73220044921938,-35.992762785068635,-144.5137109679871,-135.54948804139613,95.57639753099254,0
Single,Non-Veteran,Other,C,-7.91938675639241,39.67329215929873,E,141.1793088211791,-55.15180790731608,-5.4642838031504954,-69.39520374168524,97.05061702376805,0
Married,Yes,F,D,85.98652510004304,-99.16730076275877,E,-100.04192169817361,-29.822548850411245,108.36499905803866,20.050567465720448,-7.417963873636178,1
Single,Veteran,M,D,-21.98786738218169,-125.97794080683478,C,-57.85998827697628,-26.407384305750725,88.30137428835502,55.50676795529442,213.69424284550837,0
Married,Non-Veteran,Female,D,-8.4142125556349,22.155667229557285,A,-39.76730652442845,-242.39047569434211,-45.86566399633203,30.075796008697854,43.85923398588479,0
Widowed,Non-Veteran,Male,E,-256.68247825322743,-195.41425834949547,C,49.66656880029229,-55.86152131311001,134.31742146857712,-98.82048745384881,-24.23077663443996,0
