SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
M,A,48.157369667149766,-16.565296923084706,63.67079463078937,B,A,93.38990095966501,B,A,-177.08975701220243,1
Female,B,62.64853552009728,-89.37462503135674,18.147747339433597,D,C,55.74240247308079,D,D,-3.094880229074993,0
Other,E,58.58086654617277,294.1502008410082,-7.534581310302156,A,C,176.4812105313745,E,A,67.3275209783793,0
M,C,226.52974150117572,29.308925276896364,-61.873540673108515,D,C,86.9684383161377,E,B,241.870502245909,1
F,B,107.27682234927009,-82.8686380794318,2.79056500668288,D,A,-178.13104587476582,C,D,-39.52997367989443,0
Male,A,-34.902582723896636,-118.3167807359627,-84.7182747607474,B,C,188.67987156715944,B,D,-75.5972627544036,1
F,D,-9.266189812948149,145.78758579593446,154.45887916254503,B,A,88.48270917776405,E,C,-93.98393885555872,1
Male,C,120.41379062265626,42.682356323917375,-69.22785820097045,D,E,-90.71993999389665,B,C,-62.90122129158381,1
M,E,0.8246910131859109,146.81072019501667,-57.55109315961743,C,A,49.108774695866764,E,A,-144.88977739058657,1
Other,C,-45.11949253323376,76.1150925069903,-169.1464408590437,B,C,-20.705143679869323,E,B,-134.9516539491936,0
M,C,-63.06357941275253,155.80833403646994,50.478872305890775,B,D,-44.40840466144414,A,A,2.793628464952742,0
Other,D,-39.91972461421393,20.002705336485818,47.91383675088116,B,D,19.912793185183833,A,C,61.915230454599346,0
Male,C,-41.90940864408931,113.02785044472175,-147.5295118825342,D,A,-1.355404575424271,B,A,-26.389569888161162,0
Non-binary,C,99.94735924816396,154.8266683511885,-36.84468738497712,A,D,169.47434476090248,E,C,47.861052367594496,1
M,A,-31.326735931899012,173.51198855480558,-40.44239768307673,D,C,-102.6921953611176,B,D,156.61976580552047,0
Male,B,65.73910635258564,69.18276374500604,135.86278631436488,C,B,177.60192025136172,D,E,75.33390357769731,1
Male,E,93.42190619348844,97.19230878006452,-65.39500302204846,A,C,-136.15523063817184,E,B,144.06085854616,0
Other,C,-8.264307144886804,36.06105252025906,37.66284187150843,B,E,85.1063583152806,D,C,184.14571884158735,0
F,D,-30.13098021116552,-105.08578483955893,218.42446326952026,E,C,38.69078744464789,C,D,-90.85809030206357,0
M,D,10.438159968531505,20.20896590165331,-126.80790142184686,C,D,63.39242438695182,C,C,56.232229126351484,1
Female,B,11.49489230045249,-17.74848555243039,67.23366844150938,D,B,90.62154920289746,D,E,-8.264084073949105,1
Female,A,60.17628173768477,-96.81639299660917,-63.43956191810213,E,E,25.06101056893189,A,B,70.44564254884659,1
F,D,89.95118437846484,-20.99703817217972,66.3823735486578,E,E,130.21611437878812,A,C,-169.2601160520374,0
Male,A,-159.8635372463568,71.62880897953737,-90.7081757580734,E,D,134.98793763168288,D,C,-47.435776131834515,0
Non-binary,E,20.062823059619177,-62.94101910606839,71.46770304438441,E,D,-124.11361932554044,C,E,60.71017799274875,0
Other,A,-24.206180331675338,75.38739841524311,-32.36391678122273,B,C,38.054426113628885,D,B,1.3497992902946667,0
Non-binary,B,4.481663823090004,-33.845516205425575,4.582302831583092,A,D,-97.10914071300914,D,D,17.574718152001797,0
Female,C,-81.72134968000685,28.406960974348987,-85.46095938446689,C,D,-149.437355700051,D,C,167.5945081759376,1
M,D,25.461640640505816,-59.43078581214179,223.22988271523653,D,E,-43.54910185774949,D,A,-29.627193007509785,1
F,A,63.551494676171416,4.054958095595584,124.54028147732525,A,B,21.456364849729713,D,C,-67.67116143491496,1
Female,A,0.24135296161174014,23.976729973931274,-88.3294463949544,C,A,79.16077351848837,B,A,-100.47244208477939,0
M,B,2.7015456548555274,-179.88855039445286,-186.0173716869464,A,C,-35.094889270200156,D,B,-68.93613817525288,1
Male,E,-25.21133386372713,-80.32685433751514,47.80552266544074,E,D,-27.17405182440914,E,B,-32.09850197455529,0
Other,C,10.209095346625933,10.727140253419051,16.87047903259065,B,A,-41.80970601754964,D,C,-58.88510771315425,0
M,C,-145.32258153370873,-35.837741136761075,-116.54939613500103,C,A,-22.03652573794478,E,C,49.03911589887235,1
Other,E,-82.88497594052512,-64.7544350207435,-44.09827564416271,A,E,6.2853612707973765,C,A,-68.08159291532868,0
F,E,195.19987555830755,188.47106247703786,59.83815448031448,C,D,148.95670191022205,D,D,-69.041218711572,1
Male,E,1.2685929349044711,-96.02267435989533,-27.806515112643616,B,A,132.18818272295613,E,B,-116.37741390025971,0
F,E,-187.265841796163,76.60703361950053,-94.47328271246695,C,C,-14.245541529845992,C,E,-33.41878407234773,1
M,C,-35.37161618377231,99.65956024539011,-39.82137698567653,C,A,-77.08706175377166,E,C,69.93584396567113,0
M,D,100.40481671665987,29.802654277720475,-11.870081361058288,E,A,147.1810227203947,D,B,30.322237312480542,0
Female,A,-14.608493089800373,8.95401978960957,-76.46827982900905,B,C,-81.69857681014801,D,C,-71.12801714796817,1
M,D,6.372115973155762,-224.95255939458642,-98.07791750459607,C,D,200.68018270328997,C,D,12.123227312185806,0
Female,A,49.458801225592914,21.87112685238151,18.699370738295926,E,E,-16.792742825136838,C,A,35.446746061188804,0
Male,A,29.72307655957165,111.0655749285602,241.6793878814349,B,B,21.296394825988983,D,D,-87.75938977066617,1
Female,A,72.58627055916837,-325.77932125799174,-114.06659596723094,A,D,108.31423778883558,E,E,6.189331565672136,0
M,A,75.17315599360182,-9.349933403391896,-12.456465307732891,A,D,-94.94036190897762,B,E,-162.56341817504395,1
Non-binary,C,107.47137949712145,-156.25197875737837,-194.01163952214606,C,D,232.92841534431307,A,B,-45.01662816917152,1
Other,C,-11.699088989942156,62.21945851246399,-27.925500017087142,A,D,78.54604588789724,A,A,160.16751127034553,1
Non-binary,A,-102.45185633840606,20.598596347902024,-39.73391293686439,C,E,-55.31544284821385,B,D,69.33884304490066,0
Male,B,-15.869682568027905,35.764420036477375,49.87206330465656,A,E,158.05772685172573,B,C,84.10028441612795,1
M,A,-15.93499304511906,135.88125108528857,31.434199216700442,E,B,-24.28402311481349,A,E,72.41950486577328,0
F,B,131.44084255390868,-35.29439746792713,72.33363839833528,C,E,-145.315721149756,C,C,2.3278651685561145,0
F,D,196.6470967277349,-131.42437518666407,-59.353545488717586,D,C,-9.52085428049586,C,B,-126.20041051637104,0
Male,E,95.18924299664819,169.03850093426146,148.87939783862015,D,E,-99.77460779424312,E,B,103.03468590470806,0
Male,E,-190.73654909233005,-5.049835722191453,156.15993279619036,C,B,60.602067361201236,C,D,14.237777951697439,1
F,A,150.74329501476328,2.156547441764888,-177.32246302943722,A,E,-39.39980190268611,E,D,-49.50593455887564,1
Male,D,65.2422901224134,-28.10889206011239,46.72807394432097,C,B,13.70227116246007,D,A,8.786104094985092,0
M,A,31.283733343799902,-88.08940099362466,-98.14928654147253,E,D,-17.18766551661382,D,A,-114.17721401441325,0
Female,E,-94.70618779749921,141.70075558311066,-85.92756285094379,E,E,-13.975837971774666,D,A,-12.626613445937599,1
M,A,44.59694947329489,-6.577069277149674,-121.08644858458383,D,B,150.15508928146795,C,D,-26.925178912701377,1
M,A,99.43681909974279,145.06860598096418,-143.51639743341963,D,B,-2.3015582962461067,B,D,97.3413541379203,0
Male,B,8.85882188081814,61.85034344576078,54.00330944873297,B,E,-96.72549797282387,A,D,-49.89369373467433,0
Other,E,-91.37234294113159,50.5327351335676,64.34943329091517,C,A,48.570029845504166,C,D,-14.464959537251593,0
Non-binary,D,-91.18877430213728,-74.08142684845438,53.71064994251763,C,A,-34.7542228661341,C,C,9.729267449280169,0
F,D,-118.2539249821425,-81.17787970814202,-92.85121643726309,C,D,12.475154432805557,C,B,101.84998585581899,1
M,E,122.46002801426692,-3.702399081970113,12.351305797147763,D,D,-58.911169991195386,A,D,-67.8291806457984,0
Other,A,42.83653184412918,-66.52593408823415,16.925091254911692,C,B,-60.75591390122721,E,E,127.51374801295445,1
M,E,20.75870860820361,58.01050211222947,35.95945996709592,B,A,3.315438569912674,D,A,-62.13551780676788,0
Non-binary,D,29.186459016087714,26.168756100577394,-30.075197115457815,D,B,8.2513707652235,A,B,128.4771571509607,0
Male,C,150.76954632025053,-25.34443120941421,170.24050276179545,C,E,26.584699270632612,B,B,33.438690615606006,1
M,C,-100.01405156814442,72.63317346123137,6.823524490090592,E,B,-79.05164218114949,D,C,49.21627296923853,0
Female,C,-31.462154478302338,98.73684967239956,-49.85653035696999,A,B,147.45915736367178,A,D,76.03187861618213,1
Non-binary,C,-34.95370895872446,-106.72661072455682,197.44717670987615,D,E,56.59829137197876,A,B,-101.41628699145551,0
Male,E,-101.93380785220043,80.80066681870626,-21.3910220591175,E,A,-85.75898049479201,B,D,-13.786708938204741,1
F,A,61.0068278907936,143.98115325008447,-59.17554642938172,C,C,-227.77937604862845,E,B,-4.128313942539085,1
F,A,-187.78481606112325,133.12688290677895,23.15776118118017,B,D,-167.14454065312367,B,D,-119.21081438197176,0
Female,A,-68.0683811371073,-79.75179487590549,93.65411583840259,E,C,-38.94555637116841,B,A,31.248487635061323,1
M,A,-112.27217312033493,36.10728292779562,233.44939229756733,A,C,29.91076996270417,D,B,31.27596003570547,0
Male,B,50.92413177589774,44.95007283600684,186.89961093776927,E,B,96.89742365419919,C,C,-90.61992404810701,1
Female,A,136.38551062840713,-56.594216275850705,-41.33446530660749,D,C,105.17352669538798,B,C,-124.15295679074465,1
M,A,-133.4303122429639,-10.024650249212446,117.25781824840227,A,B,33.7066082528654,D,A,14.987359356944744,1
M,A,13.658446393607088,-25.36824988571979,10.367927318604865,B,D,-109.00004514755084,B,D,-90.45421102719168,1
Male,D,184.1122590461715,-29.587814349590204,105.75156523455955,E,E,59.30015541301821,E,D,123.62366214783351,0
M,C,24.198470245683794,90.75871252953718,165.29678309404002,A,E,108.93876027907865,D,C,-1.4691076307098216,0
Male,D,121.97345693334314,-21.83708263347557,-58.251867832839686,C,B,4.554997436489698,E,A,-151.44019483570887,0
Female,A,-152.81816695414966,-9.400299311130057,-55.398765481940075,D,D,-137.29955456108632,B,A,-53.04086557144001,1
F,E,-202.2893775298304,70.06558100267259,154.4806147150872,A,B,90.0623428466648,C,C,-37.45917429979714,0
Other,E,54.9438396718917,-146.13886578773835,-174.64126921502157,C,D,55.65407437987127,A,B,-54.49864520799545,1
M,B,-106.07975042241765,108.08056157784824,-144.50258027797,A,A,-2.742863749558396,C,D,-242.33349585090784,0
Female,C,-34.3135543728899,-216.6127959592894,151.26262352317463,E,E,155.1133665999385,E,A,114.74145946726726,1
Female,E,-125.59308085486227,68.61692955007801,35.282597318681475,C,A,-99.36765014333281,D,B,79.22314955652377,0
Other,E,128.2676224414973,48.069377571160054,87.8204849309681,B,E,-8.122016352685591,B,E,-109.4760068920938,0
Non-binary,D,143.32554770987235,112.57948242463596,87.84384415087332,B,D,116.5832118173658,C,B,-21.562703097900712,1
Other,C,31.54448823152034,-13.55881328329573,-30.391948743144354,E,B,-143.57170564391672,A,E,-151.53133752096667,1
Other,E,90.09554230063209,169.16410835065716,-28.653077437045216,C,D,-44.203859546123724,E,D,-60.48040402286185,1
Male,A,-0.5311106889249358,97.78082653948127,2.6479764925121154,A,B,25.150233733101395,E,B,133.18075366188228,1
Female,A,-61.81304235065526,107.72320177889443,83.77161683339,B,E,0.7029336431529534,D,D,4.214177338870125,1
Other,D,55.60775159958183,-85.02298432910723,73.83672073294338,D,D,126.78872342600638,E,D,-8.98190665200284,0
Female,C,31.26841281760292,44.80859813161946,-50.45815912786035,D,D,-74.13827591246745,D,D,37.05307522566954,1
F,D,-116.76478283446548,48.625733717236166,-114.3771742752644,C,B,-216.69916219748413,B,E,7.5478162410023195,0
M,B,92.44144580975635,-139.92741721834415,16.924275509715986,C,B,8.376213421976017,B,C,136.47041244133092,0
Non-binary,D,-241.6462281735567,-89.69376035788498,221.72919643658483,B,D,-78.7489187574354,D,C,18.10811648098597,1
Female,B,141.8573638878887,-115.87788125460825,51.90439834147031,A,C,185.918859914878,E,D,-11.774171239240172,0
Male,D,-57.885234603889145,71.28919227576891,-12.45119438063678,D,D,-88.70094916931433,C,B,-251.01678155344715,0
Male,E,137.33696402872744,-201.42687966022189,-81.73262578166876,A,A,2.23087370408743,E,D,147.46643424402052,0
Female,A,110.27904633901306,85.10915306845202,12.50456015520452,A,C,-60.32570898302897,B,A,44.15989374047392,1
Non-binary,D,-59.89567861814605,174.31188842345972,0.7369012457986306,E,B,-90.15053230342454,C,A,-107.23700716588216,1
M,E,-51.28081158668696,-28.58699235671794,79.75674670112275,D,D,-21.893922892962593,A,D,-206.6997897576098,0
Male,B,-161.37199354923106,-72.56324522910069,37.58116053379362,B,B,-30.91377226687342,E,E,33.39663383994968,0
F,D,-0.7074027250090174,-93.03548916644999,70.52050389025852,D,B,40.90022856937142,E,E,107.79007742056731,1
Female,C,8.09665093089543,-20.460556876257947,112.55882993287484,E,D,34.977065578036914,D,C,-83.6144038142847,1
M,E,-173.30553156568368,140.5001718095663,-1.7112861535311596,B,E,-9.890336946415534,E,C,-12.658835825968076,0
Male,E,-56.125169415356716,15.79284234247128,-283.0953241905412,B,A,31.4475764466441,A,C,115.08263218885494,0
Male,C,-28.9988440276708,1.2231900605822899,-113.2875673552864,E,D,-15.12710742152159,D,B,145.93711732549673,0
Male,E,-25.285804579634824,-127.75907232783675,-3.1105201861726903,C,A,54.99110777561752,B,D,-26.16681454234488,0
Other,E,54.12667423982683,-25.525739243248598,80.45752147217735,A,E,-22.957862820741823,E,D,173.6018471884271,0
Male,C,-139.16382767697922,-3.070268566181035,86.44557705498652,D,E,89.38104608779595,A,C,-18.102008984113105,0
F,A,-119.86113255630357,50.98903722799597,32.901926108005,D,D,211.95249706771443,A,D,205.32296149915118,1
Non-binary,D,-38.33452994848495,99.497014950686,-111.74218546953847,B,E,86.17334855429613,E,A,-48.88906886636264,1
F,D,62.720244060588435,64.11235297353498,29.763578987453972,D,C,-25.370908128623128,C,A,74.88864266390235,1
Non-binary,D,9.978764609491385,-2.9272295884792485,-106.97078913960658,B,B,101.72167190575058,D,D,15.497730652652574,1
Female,A,6.954427301263398,-91.47343317157379,-44.439595083771486,E,D,-137.06943201283752,C,E,-39.499952367740775,0
M,B,138.68902202963565,30.040903532925384,-68.72465442658134,C,D,18.631618009469804,B,B,91.3448485400002,1
Non-binary,E,87.58692488292697,-56.49316702444646,-6.557526031678733,E,E,-86.34327714348724,E,B,-93.5779261280772,1
Female,A,-112.53378003456214,-50.83954100726354,-63.072594429672414,A,D,6.373922919248108,E,D,-105.19234658971509,0
Non-binary,C,-17.18475636567474,15.644044924442133,-281.7443021958256,E,A,-43.57647325146015,C,B,16.220290895381183,1
F,B,11.71694891351148,79.96559489867512,131.90889432627165,B,A,-58.85129545971323,E,C,-111.52426517169529,1
Male,C,-125.19318109831228,-9.168475862452754,-37.405451576995866,D,B,-74.02876876227263,C,B,-69.50385344427266,0
Female,E,-1.631707665846979,34.18250335982234,-15.994810571982745,E,C,-50.6514170757711,A,E,-67.74336037484207,1
Non-binary,C,111.6760693152002,142.9856326977167,60.65179088688776,A,B,-36.75803000042192,A,A,-50.362881724979914,1
Male,C,-162.65602281713097,-44.81039228269014,-121.66175331536864,A,A,17.61466660485143,A,C,-14.479544870057376,0
F,B,105.00922209428312,84.90977789321421,-99.54700229530854,E,D,-290.2632298036449,C,B,195.94092391528162,0
M,B,-68.87098651411027,5.358295324024087,-65.4017184710671,B,A,44.21643189729622,A,C,-73.69396126050798,0
Non-binary,B,88.08461260846016,-141.78075731360323,-45.06322537288591,A,E,-100.74798731865174,B,E,-25.484316586442674,0
Non-binary,B,191.17005304820418,30.27695508843138,-32.2474522975405,D,D,-84.21747886985257,A,E,-76.35708272513703,0
F,D,-134.02443255089506,243.20126492212833,2.914383255939902,A,C,-19.204887430144822,E,A,-44.70322770464561,0
M,B,-32.075207594897904,4.932867985582527,-316.32009803506224,A,A,-144.07563407557595,D,D,75.27425876655678,0
Non-binary,D,-13.687352118194527,158.11719380598947,22.28910531445639,B,E,-29.721822469300218,A,A,131.2280107848336,0
F,E,86.03305357385862,9.898176448725845,-90.93837168314461,C,B,53.22446043832986,C,A,-156.5038481061054,1
Other,D,-224.53660870453734,-96.8001335609373,44.14821098511743,D,A,111.66517958180494,B,A,-30.508007778782865,0
Male,D,34.77694674194268,141.88429773284744,68.79839374597765,C,E,-77.71495898769321,B,E,-94.37609283183423,1
F,C,146.84620766138406,-70.3383967206951,-175.51879405707436,A,A,-221.7281729557874,B,E,-140.6270966829887,0
F,A,-74.14402314976653,43.481659054559394,-129.34449193153083,E,C,31.37685784751228,D,E,32.87581989564876,1
Female,E,-65.79735744662536,24.22655498292481,10.430635296639442,D,B,-78.59565182454838,B,D,21.47078872799536,0
Other,B,-67.10617687241565,-8.539418229819491,-17.901975786196978,D,D,-15.273649361327562,A,E,-89.26157849005446,1
F,C,14.711256034433204,-26.10715588830763,-78.01629604513275,C,E,26.485398878191052,D,A,114.03388031649911,1
Other,C,23.080636211166446,-42.63650381336155,-120.89403067026888,E,B,35.94440797785285,D,D,-25.104426551932008,0
F,B,-226.02573073971115,-54.57713340877105,21.18549234448571,D,D,-53.346723612116996,A,B,16.200652862682364,0
Female,B,131.23361836803178,-8.766031953659233,10.677220798022157,B,A,-62.727517480951036,C,D,-38.37208095496043,1
M,E,-70.19639548789249,20.074267905238834,-68.773566572808,B,E,-109.4565430009933,E,C,-82.3211963969009,1
Other,B,-18.484397032444587,45.35700573013528,-86.77302148485613,A,E,-99.269914360201,B,B,137.19076291964484,0
Female,D,42.335518589213194,-64.49318795397701,-109.53444457184199,D,A,-55.71650830549001,B,B,-73.41809207139461,0
Female,E,-22.9022469001264,-78.45133997349298,61.983935434524454,C,D,-159.9562039666205,A,A,51.5274292132189,0
Other,A,-148.07381613506035,-152.06889245231125,-254.97630479030545,E,E,-56.74260560513681,D,B,90.91754051960301,0
M,A,-78.94426139866684,-63.051019470932346,41.080175162857444,A,A,-98.16418861099257,E,B,119.91756520002879,0
Male,D,-39.974039729535214,-10.771109881260275,65.34654740321608,D,C,58.891744213141116,A,A,19.183584454966017,1
M,C,-133.42871233698014,-77.0596408394349,86.95620664890717,D,A,-119.59274310451428,E,B,86.07513047603096,1
Female,A,195.40108852107886,-55.5766576220458,51.68449303870393,E,A,-188.99523070133966,D,C,-94.39941087189746,0
Non-binary,E,-28.846437281275517,-113.69095967662481,69.82140272730939,D,E,165.38787856286604,A,D,35.60205160218776,0
Male,B,-78.3767120480268,110.11363518637924,8.657070578192975,E,D,37.665821849392636,B,E,-50.430135138888524,0
Non-binary,D,-87.97348791995239,52.632709664493696,-223.312458690635,B,E,121.0964255946705,B,A,-36.744077378042526,0
