AgeGroup,Religion,civil_status,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
65+,Other,Widowed,UK,C,-53.144820927254855,-87.77492890947852,-178.72704119036106,10.170477291529572,B,E,1
65+,Muslim,Married,Other,C,-187.98650865083852,29.031550790550785,70.68311844210793,5.944841859313032,C,E,1
26-35,Hindu,Single,Other,C,-145.1760969343432,-77.58390278525312,29.942345617469986,-42.53906609337746,C,E,0
65+,Hindu,Divorced,Germany,C,-48.07222381183146,27.79579280248965,-60.36788096380871,-141.61306484934968,A,B,0
36-50,Jewish,Married,US,C,-118.73467516526253,19.592351490875174,-111.07307429499826,97.6381974506127,A,D,0
36-50,Muslim,Married,Brazil,E,-143.5549334475307,31.216081109232075,-19.323571746484642,235.58977011780973,C,E,0
36-50,Hindu,Divorced,Germany,D,68.7226927194256,140.87451033266538,190.97722437807087,-34.830388899600386,D,D,1
36-50,Christian,Divorced,Brazil,C,93.79098800170138,-110.13301176303499,23.707471961696015,-167.19695841943744,C,C,0
36-50,Christian,Single,US,E,-42.539490881584996,-41.64470042363926,-57.517576908233394,-47.55788200124626,A,B,0
18-25,Buddhist,Single,UK,C,-88.41073384606297,60.4533067749203,24.89704809810514,-23.777128403924788,D,E,1
36-50,Hindu,Married,UK,E,-53.43838228158471,162.9842818724392,91.00275203531143,-46.5473771165384,A,B,1
18-25,Buddhist,Single,Germany,C,-40.86242216427151,50.296485812245315,-39.11004792624333,-21.38075348556347,C,A,0
18-25,Christian,Married,Mexico,B,-71.8142726876172,-97.26527933085087,207.29609898348772,-92.2382368390431,D,C,1
65+,Jewish,Married,Germany,C,-31.414327893145032,18.21347062225243,105.80056496028578,43.48012498601957,E,B,1
36-50,Other,Single,Other,A,-84.49334024986305,-8.114626526575671,-20.8708742442007,-128.0826716889422,D,C,1
65+,Other,Widowed,China,A,-72.38141888642554,146.54629616944777,-126.56989686182575,-43.19726698726083,D,A,1
18-25,None,Divorced,UK,E,40.60095676113781,34.716277946167814,-81.30007992364939,-114.2110318899765,C,B,1
65+,Hindu,Divorced,India,E,67.42982597869083,93.66934791807854,-16.765109870903306,56.0836824092085,A,B,0
18-25,Buddhist,Divorced,UK,A,25.16793984911573,-38.82340531386545,-124.54196829443673,-53.44496387922176,C,A,0
51-65,Jewish,Widowed,Other,E,7.23651431940487,-61.39649599927689,35.04335885870979,-39.29399813754368,C,B,1
26-35,Buddhist,Married,China,C,14.13245846335666,-36.01308972009681,-31.487025226477172,53.47517667284038,E,A,1
65+,None,Divorced,Germany,A,9.972356107852756,138.09860330904885,90.53246065214076,-59.374103732219986,E,A,1
18-25,Jewish,Widowed,US,B,59.4217208789314,5.280296059467754,70.04433048478826,42.66180059173461,C,E,0
36-50,Hindu,Single,Other,D,47.433573040361935,67.65848526086347,-3.547660643800179,-6.636873256802548,B,A,1
26-35,Muslim,Single,UK,E,-1.1273064606772267,-166.24212315383446,0.9121886584466354,90.83535494665573,B,C,0
65+,Jewish,Married,Brazil,E,170.26583241022354,54.82694186142223,-219.04215360671216,171.15301711569126,C,E,0
18-25,None,Widowed,Brazil,E,20.048843392737574,-132.83919867159176,39.13751620324454,-103.93270720445,A,A,1
36-50,Christian,Single,UK,D,60.403187541540234,-5.2166752880846445,-73.6116322006366,44.65926184247213,E,A,1
51-65,Buddhist,Single,China,A,56.03183871950207,15.175278192644539,67.79071218327152,10.40801641922372,D,E,1
51-65,Other,Married,Other,E,33.48450126479119,57.40991725376317,-126.0107379111463,-45.72888258702218,C,B,0
36-50,Muslim,Single,China,C,-112.8819711273075,94.30681878923635,42.85779431701338,32.91803390913681,A,E,1
65+,None,Single,India,E,-24.92833631681174,202.00169247843417,-9.105585367167723,-174.49204283627984,A,B,0
18-25,Buddhist,Single,UK,B,-200.30479674453238,-86.1691122732884,-183.34395210584202,-139.158605519891,E,B,0
26-35,Other,Single,Other,B,-25.94725344360656,-79.23742895193836,-3.672013949006197,-138.07670437227824,A,E,0
18-25,Muslim,Divorced,Brazil,D,-49.652428318244255,-42.78377120943714,-132.99513886112885,-7.039192824816665,E,B,0
51-65,Muslim,Divorced,Brazil,B,249.08849019474397,88.81561055380128,130.14296901959145,30.12430264436412,E,A,0
51-65,Buddhist,Single,Germany,D,-43.62041096667458,-90.95873259944581,55.93273178493621,23.542785642805676,C,D,1
36-50,Christian,Single,UK,D,-136.9517014076447,-102.1558524566141,-10.687046496359919,94.01210184007348,A,A,1
26-35,Christian,Single,China,D,-53.99262174636007,87.99247205383416,-143.06178819404096,-48.581863317130086,A,E,1
36-50,Buddhist,Married,Other,A,114.7173805160143,-101.57031703162586,-88.32662585765199,-70.3842991999787,A,E,1
51-65,Other,Married,Germany,D,-12.580722748439502,36.48904448734708,-44.57518922224017,-72.86920019780187,B,B,0
36-50,Hindu,Divorced,India,D,-147.83727000743576,-59.34182308226232,-5.001914150091323,4.5079131082410635,D,E,0
65+,Christian,Widowed,UK,E,-47.08582530155251,112.049205688907,130.7444832327784,154.7638099977478,D,D,1
18-25,Christian,Widowed,Brazil,C,33.32192120244498,49.58682147855996,-38.43864574017539,30.618539554508484,A,D,1
65+,Jewish,Widowed,Other,E,105.61151007597135,66.18146664287899,-45.0402542805697,53.945412095147404,C,A,1
26-35,Jewish,Divorced,Other,D,131.45911837613892,-5.8462735971914,47.268511136227104,-119.8026262819373,B,B,1
36-50,Hindu,Married,Germany,E,-20.079013421479956,139.52966460497703,-7.48485458249014,65.8278458007725,D,C,0
18-25,Other,Married,Other,E,54.073568541358426,37.42408131950588,107.79475263361655,290.3545241186684,D,A,0
36-50,Other,Divorced,Mexico,D,-69.43029704200788,-30.891847644235458,-45.82317744507789,-83.29378177325778,C,D,0
65+,None,Married,US,B,-126.4136963445401,-112.2222821408255,214.28798681340467,7.932405302300878,C,D,1
36-50,Other,Widowed,Brazil,D,-47.642458012301944,45.82642903330809,-131.07649099482867,-52.486739769134914,E,E,0
51-65,Muslim,Divorced,Mexico,B,5.645652553904621,21.875662573966334,15.309975661777239,-110.59869628765182,A,C,1
51-65,Muslim,Widowed,China,E,70.96165766928723,-90.40313480021857,21.64527242364308,112.61769119896378,A,E,1
18-25,Buddhist,Married,China,C,-183.01069826986034,15.925136477332991,-67.14019032595998,16.056225014591156,D,C,1
18-25,Christian,Widowed,Other,A,61.908889034711144,38.37570133852882,71.68081000678825,6.621421752921957,B,A,0
65+,Other,Widowed,Mexico,A,-38.53329506287173,-72.04551406311062,86.92753989291823,49.43241099337839,D,C,1
18-25,Muslim,Divorced,Mexico,E,147.84107849205088,-179.44401751915032,-56.59586913425656,83.80935514372406,C,C,0
26-35,Jewish,Single,UK,B,35.75170532878005,128.4307262967501,48.714285161246785,121.34595900651676,D,A,0
36-50,None,Married,US,D,205.08728031222273,12.863612101118923,17.003249427812225,74.65980726225136,B,E,1
18-25,Other,Single,Other,C,-38.7416785236929,40.758925947793514,-90.27805465784549,60.35982330709913,E,D,0
26-35,Buddhist,Widowed,Brazil,E,143.4934308049557,152.26864247701084,-6.4241016007955345,-119.87724785384314,C,C,0
51-65,Christian,Widowed,Germany,A,-26.35808509707523,-44.738820290583284,8.926533443803288,37.45240652773265,A,A,0
18-25,Hindu,Divorced,Germany,B,-122.55995952702172,64.31567724525851,-72.45902261358772,45.36527121073342,E,D,0
65+,Hindu,Widowed,Brazil,B,100.39055160284688,-79.6588039490291,1.0520292463954897,128.01239094501588,D,E,1
18-25,None,Divorced,US,C,219.52740748640775,167.8334369724343,57.356930555684535,-74.81029646726412,A,B,0
18-25,None,Single,Mexico,A,137.34535909378633,111.31779677653077,-111.3619560833897,61.40676557371104,C,A,0
18-25,None,Widowed,India,A,106.59614544299573,-21.941629405951023,54.11568817718775,-76.76680052541134,D,A,1
36-50,Muslim,Single,Mexico,A,-29.808176660787794,-0.541709536492616,-82.65474995967006,-51.05206730284033,B,C,1
65+,Buddhist,Single,UK,E,-77.03566581746688,-181.64761316567868,21.184947995976064,-101.31066131223638,A,B,0
36-50,Christian,Single,Other,E,-19.134189239451956,-3.5899113870606616,-70.4295366377168,29.728278833013622,C,D,0
26-35,Christian,Married,UK,E,-107.81402927757651,-13.122243018912224,142.03007366402966,57.62843554785545,A,C,1
18-25,Other,Widowed,UK,C,29.180579503426618,83.8442129731695,-39.931547046234385,8.1037098320351,D,B,0
18-25,Hindu,Widowed,Brazil,C,101.783325372195,150.69800468787133,146.5801420904408,205.13455116940222,C,D,1
26-35,Other,Widowed,Other,E,195.28632528027032,131.25174957743516,207.04554160614526,-9.310926822233194,C,E,0
26-35,Christian,Single,Other,B,176.00650941781086,-67.47737569016694,51.82458292330714,-15.907045134413467,B,E,1
51-65,Hindu,Married,China,E,105.12162657265097,-37.793628825090984,-8.735244172475387,32.52469719021989,A,E,0
36-50,Christian,Single,Brazil,D,-184.2624218995667,73.64138744979596,32.59614899918259,57.92938019704547,A,E,0
36-50,Jewish,Married,Other,E,72.6301759624983,-72.48231392467537,-99.69599060171487,15.383707309460679,E,D,0
18-25,Jewish,Divorced,UK,D,-195.3528154977471,-139.97369020172917,-232.96159499384817,-87.33999591669874,C,A,0
65+,Christian,Divorced,US,B,-75.38187803207562,-22.66612859414917,15.172496866633859,-171.84769819079858,C,A,0
51-65,Other,Married,India,D,42.78960513360469,-72.94812603607525,-120.12233760289584,-70.98081831285462,C,D,0
51-65,None,Single,Germany,E,-35.17075133399391,105.33865016549113,-79.87433759684467,-106.2912638500098,C,D,1
18-25,Jewish,Married,Germany,A,56.36477985467662,56.07607571037525,-43.09753713577693,-40.549963385404816,E,D,1
18-25,Hindu,Widowed,India,A,148.1886870934767,-114.45579268637988,15.270673024454714,-95.53834472990118,D,E,1
18-25,None,Married,Germany,D,82.33013762549788,-101.67940315548833,141.78486107125775,35.613424233903835,A,C,1
36-50,Hindu,Married,Mexico,D,119.39051628544155,48.70634782099394,0.8556107285447778,111.384134095652,A,D,1
65+,Buddhist,Widowed,Germany,C,-32.323360518871105,-198.33331656580782,21.945200403340152,257.07624983698156,D,A,1
51-65,None,Single,India,A,-58.89245677484792,-34.2420319951049,61.26703381753761,-120.48388107493635,C,E,0
51-65,Muslim,Widowed,UK,C,-87.50456249615087,115.59758819173476,-154.31339674845208,156.0467068050398,D,E,1
36-50,Buddhist,Divorced,India,D,-33.502272989347446,-62.33191619900397,262.81039731765003,93.72222526018967,D,D,1
65+,Other,Divorced,Mexico,C,-4.912263652796713,-68.75539941710802,21.12556221348517,48.49463206152119,A,E,0
18-25,None,Divorced,China,A,103.53172294981033,-46.902769243392946,-40.771030755843135,-65.62148209786464,D,A,1
26-35,Christian,Divorced,Brazil,B,52.857149764096434,-19.813661693585228,-116.3048196212112,154.7474859027889,E,A,1
36-50,Hindu,Widowed,Brazil,B,-10.046085182374084,-48.42771003829453,19.374335512291065,141.43161682028807,E,D,1
51-65,Muslim,Married,Mexico,C,63.56881011544515,-75.94897159954273,-61.53741211284207,67.07140456692589,A,A,0
65+,None,Single,US,B,103.7299093528725,-206.25347419105253,159.53024781065406,-11.68712569749551,B,B,1
51-65,Muslim,Married,China,D,96.25649850790151,94.54611371389788,-82.93203313484817,92.02066690199942,A,B,0
18-25,Buddhist,Widowed,Mexico,C,144.134997289725,114.71942308416318,-191.90510464971916,97.387680153977,A,E,0
65+,Christian,Single,Other,A,-70.70375477410069,73.27481709780643,-51.735033534272276,-44.19088805084209,C,C,1
51-65,Jewish,Widowed,China,D,22.500813840181994,244.09426201334745,-19.118586143031756,-25.098226851576573,B,E,1
36-50,Muslim,Married,China,C,-3.6293331532499855,-19.44686204307457,131.27797674897005,140.0755869754107,D,A,1
36-50,Buddhist,Married,Germany,C,55.61077690576148,-114.84448913945195,4.594151299106669,-146.96827593233965,D,D,0
26-35,Buddhist,Married,Mexico,E,-108.62573894951946,-26.420674267998397,-61.956841674930594,46.13819015507449,B,D,0
36-50,Other,Single,US,E,53.25871806200823,75.441720758559,-42.55985481741821,-0.024389124840410142,E,A,1
18-25,Buddhist,Divorced,UK,B,-26.089994286054335,14.821549515582547,61.664963621348065,-27.416455862221234,A,D,0
65+,Christian,Single,Germany,D,-186.36822238287584,-24.95697911088504,22.26803178720707,0.013938427965732803,E,C,1
36-50,Other,Single,Brazil,B,127.36306379842881,236.38193424043817,42.92163516872911,139.4339487470486,E,D,1
18-25,Hindu,Single,Other,C,178.56192833602438,178.9421422066168,31.103361678598596,-92.65077332311694,E,C,0
51-65,Hindu,Widowed,UK,C,89.72831237490743,82.6631474800856,-221.4742432228224,-71.72881224520789,D,E,1
36-50,None,Divorced,Brazil,E,101.96596996943934,-100.82226935030158,13.413714264000618,-127.93245907198398,B,E,0
18-25,Christian,Widowed,UK,E,2.8530885261177046,-53.0194633882309,-135.44715096723462,-86.32648931646311,E,D,0
51-65,Buddhist,Married,Mexico,C,136.21303243591666,131.5010467296364,38.13395403896256,44.10330128029389,B,C,0
26-35,Christian,Married,Germany,B,9.099685470977883,159.04581046864254,70.18332137792935,-126.64565470891817,B,D,1
36-50,Muslim,Widowed,Other,E,104.65313766483881,-25.113328885061776,139.43170695224057,-57.92813152469864,B,A,0
18-25,Christian,Married,UK,E,-23.36893786868357,-68.7127243683429,91.84849569509689,122.51785294674058,C,E,1
18-25,Jewish,Divorced,US,D,99.96442206132485,-154.7980524538518,50.48398796275077,31.78838442338321,B,A,0
26-35,Christian,Divorced,Brazil,D,6.261667759515157,24.755579961097357,62.79072518074271,50.1087405172775,A,B,1
51-65,Jewish,Divorced,Brazil,E,-13.22600155052139,41.91978461019223,68.03488662174516,-81.42137260217271,E,B,1
26-35,None,Married,China,A,-61.94478484809888,-130.96817703950768,51.03001719979141,-69.09341501509324,A,D,1
65+,Hindu,Widowed,Germany,E,-58.95698160340913,-102.50658483113095,126.61114841704556,-97.13368761233151,B,C,1
36-50,Buddhist,Married,Germany,C,-182.60766592387444,-177.97709812463114,-192.1234438645004,2.285216499513408,A,B,1
18-25,Buddhist,Divorced,Other,C,14.841647958160333,-131.80777672270807,95.74133908681424,9.270908302413078,E,E,1
18-25,Other,Married,Mexico,D,171.1627882714094,-0.8317407851282861,48.123366195554595,-19.457571263434122,D,B,1
26-35,Christian,Divorced,Germany,A,41.01346282450763,37.49569721585612,25.627208802346875,-27.8105691027556,B,D,1
65+,Hindu,Single,Germany,A,21.11249338308957,-42.64181226537773,57.83686418552671,-146.90182862082807,B,A,1
18-25,None,Divorced,Mexico,C,-44.16339787345868,-11.611727049275549,40.90871264526207,115.97357833097368,D,A,0
51-65,Hindu,Single,China,E,-76.85873133202011,-33.75299448719717,25.806999429391038,-26.130763538335465,B,D,0
18-25,Buddhist,Widowed,Brazil,C,-68.33953905745821,-37.447194336721026,-47.7280513893157,-107.06081559266816,B,D,0
51-65,Jewish,Widowed,China,A,8.124802156410452,-200.20111902126908,26.04038683138235,-59.771292874821455,A,A,0
18-25,Hindu,Widowed,Germany,A,-68.7991901683371,-176.76772019345302,-53.85625106020002,35.106580913854245,A,D,1
36-50,Hindu,Married,Brazil,A,-4.219106634360174,-54.24976477393217,-101.0927101145297,-61.003626838093275,C,E,0
36-50,Hindu,Divorced,India,C,60.40393553968899,-165.44446752268854,-17.927125439060635,-130.97685040409496,B,B,1
36-50,Jewish,Divorced,Mexico,B,21.396004785350364,-32.6420226139856,-55.5531663297555,43.04179141392305,D,C,1
18-25,Hindu,Widowed,Mexico,A,-109.16865406199551,-9.654827167167463,-22.429831120718934,3.2730103881877333,C,B,0
26-35,Christian,Divorced,Mexico,B,179.25855093764963,-44.75625521442203,78.27216500267133,84.6059494580505,D,D,1
18-25,Christian,Married,India,E,87.84253996546589,16.162680104171063,17.31205896503527,131.12600775247245,D,E,1
18-25,Christian,Single,Other,A,120.93351541621138,41.445936571581235,118.39616508404221,-63.386189147767425,D,E,0
18-25,None,Married,Brazil,D,-0.40160322615336896,-21.96346906974532,184.05038344257196,148.01771752158007,B,E,1
51-65,Buddhist,Single,China,E,-40.27910934517649,37.259363242058626,-42.55489598079854,98.6998864182039,E,A,1
65+,Jewish,Married,UK,A,-88.60275842512925,-168.85383557701925,5.59666080644404,117.26883482338239,C,A,0
18-25,Hindu,Married,China,D,150.40586705953586,48.493285353695356,-30.42991752128813,99.5804780254989,A,C,1
51-65,Other,Married,Other,E,-6.414191667003924,121.24109662106162,-62.21612160735669,116.04059869454555,B,C,1
18-25,None,Widowed,China,E,-30.681041472588554,-102.25208540671518,41.51095438999082,-5.139145647291362,E,B,0
36-50,Christian,Divorced,Mexico,E,24.3321569987876,-89.56195136610081,40.97653349145071,-49.61957318966874,C,C,0
26-35,Hindu,Single,Other,B,34.86015451656259,-94.09472639738833,-141.90649848849353,113.15296009614445,A,E,1
26-35,Christian,Married,Mexico,D,-127.00945870101484,-149.79355794261323,101.65726026842006,143.3455585645381,C,B,1
36-50,Buddhist,Single,Other,A,102.98701459849555,-113.26922487914317,4.913551984424707,-33.325770013882476,D,E,0
18-25,Muslim,Single,UK,C,87.99032032979527,-39.43893462877306,55.91565986606034,-28.123334721692682,E,D,0
26-35,Muslim,Married,Mexico,A,-1.5259235909807356,-35.32696099706749,36.79430774009681,-137.73830400739482,C,E,1
18-25,Other,Divorced,Brazil,E,91.57445861346453,-46.183870742680526,-90.03771482498539,-194.47663671244314,D,A,1
36-50,Muslim,Married,Germany,C,69.20832405771435,87.42022449940299,145.361902746557,21.435419645728217,A,C,1
36-50,Other,Divorced,Brazil,B,93.9821239761166,204.19334649167808,-125.9663832347637,-94.5968097768884,D,D,0
26-35,Buddhist,Single,Mexico,A,80.08638820154957,-18.04150912883879,39.50010349671327,55.2579216932279,C,A,0
65+,Muslim,Married,China,B,113.14596774860979,-60.08158633196976,-82.88824937722937,24.579234716527836,E,A,1
51-65,Other,Single,Germany,A,21.915335467444,-31.90295417775348,-73.33719438474841,-60.98591266651462,E,C,1
65+,None,Widowed,Germany,B,-14.562283260928918,-111.96418561740293,-52.877945610604705,59.7610178489913,A,D,0
36-50,None,Single,Brazil,A,-48.36788355429522,-83.6419212943625,40.099616661719764,156.15483258612346,B,C,0
51-65,Buddhist,Divorced,Other,A,-126.67179181188158,-13.345725278313209,-25.991308745428615,49.76540018821192,E,B,0
65+,Hindu,Single,Mexico,A,48.71732304981452,-33.04769954985138,110.25314254353025,-16.56877353500216,E,A,1
36-50,Buddhist,Married,US,C,-46.75203401986797,103.20924223699764,-149.43993535375157,-125.41148087355374,B,D,0
18-25,Jewish,Widowed,India,C,14.472921793561216,-127.96750649029624,75.40740980508846,54.66888422112382,C,C,1
36-50,Hindu,Divorced,India,D,-29.531289368757967,101.61870669203775,76.16476834461243,90.77772777971018,A,C,1
26-35,Other,Divorced,Brazil,E,-26.635381186717282,-140.55964453526542,-33.02587676057706,246.57461223723365,D,D,1
36-50,Buddhist,Divorced,UK,A,1.2721033656432006,119.3867185005993,-46.56763100023515,11.285559168543829,B,C,0
26-35,Muslim,Married,Germany,C,-202.57592060334204,75.99513566604271,-46.95421181898507,-15.32563622250046,B,E,0
18-25,Buddhist,Divorced,Germany,B,0.4788384106623502,-234.79213530071047,40.2843599906926,-17.76606575228241,A,E,1
65+,Other,Divorced,Mexico,D,158.92776989106764,-95.50407340523999,-101.5875145170196,-42.07305065662275,D,B,0
