age_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
65+,Other,C,-57.26906560466657,B,B,1.6079891330591642,24.594289705116008,81.12561388258642,B,123.39609384154446,120.19765853721624,C,D,C,A,36.52069883342583,1
26-35,Brazil,E,165.71539074246738,D,B,55.75132546532334,27.22468228755349,247.9663455971747,D,68.43202009450032,-8.73351396473316,D,A,E,C,49.53969128065264,1
65+,India,B,34.96322844906247,C,A,78.25999350567675,89.24496816066333,10.47862335297081,D,27.65330446249683,-4.5473434504493655,C,C,B,D,139.49156839949163,1
18-25,UK,D,-3.122286004423075,E,C,96.00215763809368,-68.00148647955855,-128.6641806884024,C,-13.559965789172828,-51.16513279563011,A,C,A,E,-66.91473226098374,1
65+,China,E,124.2517323688565,A,A,150.70329945830946,2.4890913293993835,-53.5669341932327,D,-36.426748227961184,50.89167731815846,E,D,C,C,68.79245006659022,0
18-25,UK,B,90.4440494306424,D,D,-149.30990868889188,14.728318802535902,-38.836139566867736,A,2.9376111604427106,68.26075632798089,B,C,D,C,88.57150804199819,0
26-35,Mexico,D,55.72795283942435,D,B,51.64083283638464,3.284569648741221,-25.48727512684648,E,26.020408442894876,-78.02031720431837,A,B,A,E,149.22762023803506,1
51-65,UK,A,23.80474763873118,E,D,-79.0839228321748,-62.57306792761749,-56.79608880796445,C,-143.33196036370262,94.84367770980995,C,B,A,D,83.15690693469787,0
26-35,Other,A,-27.966507978687282,D,E,-112.00163259206373,10.217520891255818,-82.38505462537293,C,-82.74134333406988,-150.19078732707075,C,B,B,D,-189.933120558214,0
26-35,China,D,117.80628278151187,E,C,194.20740803730806,-80.7766163413217,-38.26094438882458,B,81.00344622083443,-64.89221748303386,E,C,A,D,-27.70205944214215,0
65+,Germany,B,-23.238536795642972,C,A,65.25912224774993,-108.2484537267325,-38.56848466036013,D,40.754976177429576,-40.05793881097768,A,E,E,A,-294.68190576106787,1
36-50,Mexico,A,-61.69032324313739,E,D,-17.73473512244783,-82.21132138658919,-40.48709234991761,E,106.14359789540548,15.673902736472014,C,D,D,D,-9.318213954928698,1
65+,Brazil,C,-38.47319699418212,B,B,-50.561348894192484,-36.35265074613386,155.8680467952827,B,41.68763544834892,54.39909485965598,D,E,B,C,-193.9331793313842,0
26-35,Mexico,D,103.7546543369478,B,B,-13.639210773513662,140.2936440503021,0.6776523648588342,D,107.52101180394476,-59.03297614629446,A,D,A,A,-43.61079314231557,1
26-35,Brazil,D,-40.77070230783896,A,E,214.0053705453022,70.69296369623123,194.87099742190233,A,110.69804649545436,307.0686841397643,D,B,E,E,27.82844654745933,0
36-50,US,B,-160.53185664666637,B,D,-73.37800906240604,35.40732897149182,8.07940283833471,D,73.14615320352658,-116.77495297336671,C,D,A,B,18.045891453309512,1
65+,Mexico,C,74.88469191973464,C,E,5.504253518903217,95.6344807377319,87.05371663745686,C,1.8429062643680463,102.88039472469275,E,E,E,A,86.19716556987544,1
65+,UK,A,143.4042959022496,D,E,-3.276140909812207,39.73202350799752,-228.30178501025463,A,40.39595407350166,-75.51133197869075,D,E,A,A,38.34140666657856,0
36-50,India,C,164.09954781921363,E,D,39.68229669370025,15.325638181033657,157.30130351809748,A,111.12991042501088,-24.828778691965766,A,C,A,B,-43.977326749682824,0
51-65,Mexico,C,72.71415050515616,C,D,-12.41960335851601,7.2216992325597555,-58.391545409028836,C,-2.2628988923603424,36.44764002307191,C,C,C,D,24.58632368160489,0
26-35,UK,B,-9.913336680156453,A,B,-71.47442756930312,-9.155516851225201,13.751488200861289,A,3.233894164840468,94.25038649060988,E,D,A,D,-154.8200003298386,1
18-25,China,D,-92.19081075795843,A,B,-16.83118777344793,-54.4971422888479,-82.43147256971757,B,-142.6636003327598,-158.12710402565148,E,D,A,B,-50.522493808739796,0
18-25,India,C,243.5238826451839,C,E,-1.3380309984069494,-77.89891456332414,-120.41733499133191,D,-42.9553193827112,-44.114558866795925,A,C,D,E,51.8126000586441,1
36-50,Mexico,E,137.8456902395022,B,C,138.18184119408298,48.10577748415372,97.0764853921637,C,58.12070570801794,49.43808040370279,A,D,C,E,-9.993660526551434,0
18-25,Germany,E,-92.89682987298248,D,A,143.02061606090697,103.48607208478677,-98.56835856388282,B,38.922094825055794,-28.99770913161194,B,D,B,E,-58.6618729654785,0
65+,China,C,6.558159273149503,B,C,80.46546829881056,-68.11877967367975,135.71634808999025,C,171.16913845605248,-4.059648652228731,A,C,C,E,-91.11257968024213,0
51-65,China,A,32.39624235225205,A,C,29.86100108218885,9.608353582022321,-0.07289353864586517,A,-146.9164964972127,-46.85766417644732,A,E,C,D,-7.1366266051298215,1
18-25,UK,E,-48.99983139619809,A,E,29.899274822938033,10.03477675338653,-107.85437552525796,E,-26.314114261470227,53.92241597389278,E,C,E,A,103.46125873203546,1
65+,Other,C,59.40667796825097,D,A,-120.8285856807498,-38.74501559077083,-87.59870871509676,C,26.742875026925482,13.997803423766758,C,C,C,C,-62.045544616944696,1
26-35,US,B,-51.105972252767664,C,C,7.53135482140554,79.87430260181543,-173.78854179148894,D,-92.01073167425439,33.01362108305503,B,B,C,C,195.17874032700362,0
36-50,UK,C,-52.323613730714435,A,A,143.16493716586672,-37.32524191018343,195.52091327805746,E,-104.18523385504311,111.12741032788931,E,A,C,C,153.7340129248327,0
51-65,Brazil,A,-140.77532582649252,B,A,-93.08623339358756,41.5877893988041,-171.1422926851419,E,-48.1213288270855,-24.401898530527628,E,D,E,D,-57.37651805003438,1
18-25,UK,D,-61.12074347650505,D,D,100.73185859042233,1.313406870598968,-141.1922170961314,C,-42.27221235099751,50.99254835613877,E,E,E,A,-196.16622913595526,1
36-50,UK,B,106.74373463157907,C,D,-137.32356290201707,-175.27878531467894,-1.2343613905631805,E,-167.11684106686315,-42.55902983910723,C,A,C,B,50.85459027577925,0
51-65,Germany,D,-138.69993590497276,C,C,-132.46656586633173,-15.948868812400486,28.90186737390771,E,-26.760022518407645,-14.748229700879318,E,D,E,D,46.5846422618132,0
18-25,Mexico,C,-114.17489898142719,A,E,-141.38422294810835,18.124714047733857,-141.76300540432027,C,-14.97627865830772,33.87585862827346,B,D,B,A,113.65775290825859,0
18-25,UK,C,-165.50233522197158,A,C,-6.1819221526874335,-61.636835021085545,-1.3949260647168862,C,-222.3195832099162,116.59930468497903,C,C,A,A,-25.040488670455463,0
65+,Brazil,C,-264.9147025499572,B,E,-63.47446396469899,-167.84203087376716,145.71593867988682,C,-92.60358784526953,130.87820875228772,A,E,C,B,70.41248894067517,0
36-50,Germany,B,-81.09285045165264,D,C,32.161419513034055,77.80868455798638,-53.90620178301144,B,67.05830209123843,-14.646682483315212,E,B,C,C,-56.52563475561273,0
65+,Other,B,28.772132726389632,B,B,37.0741518515791,8.18023879314756,28.841086888679936,A,70.86764138988168,-95.88330269172278,A,E,E,A,-159.15051516780827,1
18-25,Mexico,A,44.950158737889204,D,B,16.158384659131524,-149.04476682979052,31.036360378999955,A,141.476769959533,8.648839391050243,C,E,C,E,104.29321917584235,1
18-25,Germany,A,-114.27622109266456,D,C,-55.13618434686294,2.8633763651792297,9.50221376582917,C,285.77916892226125,41.38440825618452,E,E,D,C,-4.8984827320162365,0
36-50,UK,E,12.184076724472334,C,D,-12.779010751411985,58.53790360587566,-129.61903335460178,B,-203.88047637201768,25.646831589011494,E,D,B,B,-67.5724221540225,0
26-35,Germany,D,-25.015885039227765,D,B,72.63023553269254,35.51875293053598,101.5772664887113,A,8.632472039674303,-187.91946230172357,D,D,B,B,46.98681388754711,0
51-65,Other,E,-22.287168705469348,C,A,33.10313447097361,-37.57999749648416,64.18513463974193,C,7.190809981829906,-38.68515574188602,A,B,D,E,-188.4856060153905,0
65+,UK,A,-31.127731248218293,E,D,117.18769132145293,-84.54805680837106,18.55961580596719,E,-82.67561901608437,-73.4439296435397,A,D,A,D,-95.26860785339296,0
51-65,Mexico,D,-35.19761110358448,A,A,-135.06949970939363,-79.98492676637996,-109.1915928260378,A,180.40519965383794,96.44551872802579,B,A,D,B,22.072896976835775,1
18-25,Mexico,D,-1.9131450553105394,C,C,-86.9908745184818,142.99041749026432,-23.449806007649585,A,-108.31102901623784,-49.94672711580303,A,D,E,A,145.7554917201098,0
18-25,Other,D,-141.8025113799245,E,E,-70.0253535977648,-146.7734815026695,-14.140982948735944,C,10.102788293961625,49.05592467348786,E,A,E,E,89.29922173437639,0
18-25,Mexico,D,103.04285000793074,B,C,-38.744248639233064,42.02029912495088,68.98964010682256,A,53.95609818326709,13.799088847327045,A,D,C,D,-65.20116789486616,0
51-65,UK,E,9.700930075201253,B,E,-84.35008760764315,-78.51330219472469,-100.50470421185544,E,-142.8084342659073,-49.003608818572495,E,E,C,C,6.127978144587258,1
65+,UK,E,163.58620323541518,D,B,71.39539753006585,-138.20273881202203,72.43851692579544,E,117.68711228053455,-20.155504043349527,E,A,E,D,65.17423457909355,0
36-50,Germany,C,28.612296466370594,E,C,18.67103230983361,-46.91731640288179,-92.80686968983575,C,22.588056785276407,18.552948626791572,A,B,A,D,102.40056058737149,1
51-65,Mexico,B,73.7707667435655,B,E,87.21868526204621,-12.22246758848905,-55.61675255570947,B,-51.87235859451555,-72.932307218686,D,B,C,B,111.26250437920007,0
51-65,US,E,24.651823130264113,C,C,16.045257639922134,-60.617495987346985,69.64188521464,C,11.948699925240664,-59.35841639253597,A,E,D,A,7.2277581392006605,0
26-35,Other,C,-21.734398599089513,C,E,-43.77479976181982,135.2072194879383,-216.21949821570988,B,-72.24751765001224,5.75348479835991,C,A,D,A,159.99540409825528,1
65+,Brazil,B,58.76928640655726,B,B,-141.43092396603075,33.690147407791656,-258.8160073272028,B,-28.1564598306328,-47.853567975598224,D,C,B,E,-38.39062752143229,0
36-50,Brazil,C,34.595851341202184,C,C,-148.91190805213816,-148.39572287286546,16.795656581198205,B,132.12267174899412,36.19043758825747,D,E,E,B,-129.74709964559224,0
26-35,China,B,166.52786485000505,B,E,16.279134292764716,158.80588830567618,81.12687406571433,D,71.97548976362617,-231.70838371333474,E,E,A,B,127.7602304987551,0
26-35,US,B,41.55568621844215,B,C,-81.44501653326695,69.29578392677746,11.423396308303134,C,122.9362992373887,-60.192543859343736,A,B,A,C,91.14696592154712,1
36-50,UK,D,45.41263972166581,B,D,-151.3655804113547,119.50074202321453,71.03447112743937,A,157.87778868630096,-41.05206542714937,B,D,A,A,-134.80011996929466,0
36-50,Brazil,D,208.33370660099922,C,C,89.6635628674188,129.45436187568484,143.7150766796198,A,41.18801680396156,6.172718394899408,A,A,B,C,-150.6047804647192,0
36-50,Mexico,C,-117.9727271663463,E,A,123.42236807193538,-196.18833584318742,-101.97197574337729,C,-251.61753500179228,68.91643518717913,E,C,C,A,77.63043154432778,0
26-35,Mexico,E,128.93454203602167,C,A,-29.409890924714738,-15.662552637261987,5.076851849989413,B,155.46342357287813,24.96669389367089,E,E,B,E,-24.14505262180305,1
36-50,India,C,138.81081432920502,D,C,128.27309691094632,-143.5611617951907,26.61867547407491,D,-60.60650111364525,26.035726052512054,D,C,B,D,-18.615069857233205,1
26-35,Germany,B,255.29128330401903,B,A,48.262848019195225,101.58873442881371,-19.812786249629557,D,-28.24449156410162,60.93968642210517,D,D,E,D,34.29541256732841,1
51-65,UK,E,-114.44535177809081,D,E,-11.122065817718372,-178.66328819984724,67.56508394429912,C,-50.09186266747796,-134.09816902941293,E,A,B,E,-5.0535837544686535,0
26-35,Brazil,B,-90.08804277821383,D,B,-35.77982373169376,-68.75319255258125,103.20525081094654,B,-196.29973253701095,120.97257508076977,C,A,E,A,-23.557100245358583,0
36-50,UK,E,19.99308374354519,A,C,-11.099697165330685,-78.84016181359756,-110.10627372676407,D,34.35392705728256,-68.97643935565725,C,E,E,C,102.5292561961586,0
36-50,Germany,A,77.88094863108437,D,B,-86.78668763475564,6.633479886083572,12.682322040367442,A,134.2845977068167,-58.48580946616026,A,B,B,C,-45.265471226718965,1
36-50,UK,B,165.71929709239666,B,A,-67.86607195848529,1.5085890958110173,37.30868478420244,B,-118.68728906100043,196.91497324862593,C,E,C,C,-146.64115524427294,0
51-65,Brazil,D,-196.12901284345426,A,B,-106.52134441309664,190.81531307550074,-26.205815664692434,D,-11.054004170738386,89.64674620413622,E,D,D,A,-92.68629631436798,1
36-50,UK,E,104.84323755392451,B,A,-7.421798806558486,-5.133900036655956,89.4650151437888,A,-7.295021306077744,288.0167079960802,B,C,D,D,-96.44254102153302,1
18-25,US,D,44.216476670315224,D,A,-255.9510760390784,33.13986150512564,125.88923603728625,B,-204.59802336970242,151.34130122695154,D,A,B,D,-78.85939829851417,1
26-35,China,E,-138.70502368794416,E,E,-86.37081396356554,-116.80142633355952,52.63959398251132,A,13.619339791325135,-100.27796536670411,A,E,D,B,61.68720813327842,0
26-35,Brazil,D,-126.23521408823675,E,E,108.18883210315376,-158.5254189175219,93.96888545403176,A,28.10145802088573,43.20141739670735,C,C,C,D,-49.69696328016517,0
18-25,UK,A,-40.748310014529814,A,E,59.57928532286645,46.519203365020516,-85.36538014874138,C,34.366490890507,100.12095914752615,A,C,C,A,-81.08262956335295,0
26-35,Mexico,B,50.96072192753886,B,A,-133.07684445994624,107.61785201130071,82.20028969786513,B,140.08573810192473,98.50203304238673,A,B,B,E,-13.237254542077936,0
36-50,Other,C,-88.86944099897312,A,E,-69.83566598346663,9.163996175886133,66.31013671880831,B,-153.56841111420715,-94.89909255849766,B,E,D,C,144.45311129429257,0
26-35,UK,E,109.16267317786519,D,B,180.0758856952977,23.85034749416837,-82.5285842927759,B,136.2727594751018,105.23229086539338,C,B,B,B,-41.99766211491103,1
26-35,US,B,108.7626071660885,A,B,39.00994484937249,-53.04856876659835,30.957292373778984,B,-86.28778729854375,-66.54607766743203,A,E,E,E,1.110874558596097,0
51-65,China,E,36.17928339499884,A,A,-110.92989641552786,115.65363770581321,86.35765273745027,E,-166.44630964901881,-81.13715288367685,D,D,B,D,-10.052814907798702,0
26-35,UK,D,-74.29719805223735,E,C,-156.89278793525975,101.24290657061408,102.487049997195,D,-141.22169399946435,-8.814116140496388,B,D,B,A,267.66656519968535,1
65+,China,B,-58.031158597928304,B,E,92.72793640432172,-50.99639838846003,164.16954692414572,C,111.77023371685324,113.51580882569765,A,C,B,A,130.52075705053787,1
51-65,Mexico,B,7.043742431058838,B,A,78.41767809640598,141.3395549694272,88.28529911949184,D,262.13397734172065,164.56651116567656,A,C,E,B,-1.707540467471514,0
65+,Germany,B,65.32181760522309,B,D,158.65286456575333,16.82858954799146,77.59464461599693,E,118.36192993414795,-231.37098592860522,E,D,C,E,51.984761622189524,0
26-35,India,B,86.16046029686686,D,C,95.6053182316263,58.12431501211225,-43.30131488684026,D,31.812770936811653,40.10543841729771,E,B,E,B,-118.77476209839837,1
18-25,Mexico,E,73.49735095918547,A,C,153.40585976196724,-22.971818778893148,9.768744485737109,E,29.014187142963326,-71.33268520003261,A,E,E,E,-150.2649068503845,1
51-65,Other,B,135.89217089500207,A,C,205.8640668439244,44.63699083098983,-10.379018987840935,A,101.64600768982623,-29.009567886632336,B,D,E,E,201.95851473728567,1
26-35,Mexico,A,-141.1244659575215,A,B,18.441444735488183,151.29726494346022,186.49275377851046,A,172.32372040701827,184.57541702925357,A,B,D,B,4.767188396901855,1
26-35,India,D,-147.5456479685188,E,E,57.656030726931895,0.7833913953031741,-129.233402304107,E,-32.59985878635297,6.987677448782413,C,D,E,C,-37.69556193267419,0
26-35,Germany,B,-141.31989876833865,B,B,-68.75484949760435,-2.3211370501163007,68.98844619974004,B,-80.95696606189735,6.277666775612128,D,B,B,B,-110.28328097639996,1
65+,US,A,-29.11985475295679,D,E,47.0110633838309,-67.26300771647675,6.2511860527431224,B,-53.19661494903652,-5.258548900345054,C,B,D,C,-8.76228528578971,1
51-65,China,A,264.67163088715876,A,C,190.38145353716726,26.78784500008595,-117.70765757958108,C,-112.60188824219001,-40.92339665700913,C,D,C,C,24.375755941417452,0
65+,UK,B,-65.85939396445275,C,C,141.62615842436458,198.09473751269002,38.28281960621307,C,90.30097628813488,135.09675351334985,D,A,A,C,-41.77707716427935,1
65+,Brazil,D,-98.0351092012508,B,A,-60.805878420609716,-19.25426304749093,86.38963407304252,A,83.70893376591474,-16.453443011217274,E,B,D,B,-188.23306200700614,1
26-35,India,E,142.458740616071,B,B,22.530765538767614,86.50268222177725,-59.564331717608766,C,148.8322361090426,156.8185360012838,C,D,C,D,-62.85054680513341,1
36-50,Brazil,C,-115.15002509592365,C,A,-22.579198935465925,-79.23276270565985,64.59019685101198,D,47.65082253655196,-26.46359478281946,A,E,C,B,-31.63362468372996,0
26-35,China,A,183.68216060319992,E,C,-48.65306606754756,2.6270862442435905,-15.298868033380868,A,47.79466378748791,-34.10645508690231,E,C,A,E,-297.29493877413233,1
36-50,Mexico,A,-93.07067433953827,B,A,-163.82658472308276,-195.9987044499888,-24.85046577588242,E,50.01682812999192,28.02256201598359,D,C,E,E,97.07335728610647,1
65+,UK,A,-38.698640421199734,B,A,90.72631243252648,125.41289458892744,-204.17902545903908,B,-15.749542553701195,54.926734408169644,B,D,C,C,-89.94862793006615,1
26-35,Germany,C,70.57395046258098,D,E,74.02180141095863,-52.115224203631016,102.79528610751085,C,-41.94712046445791,18.085539295218606,E,A,A,D,107.75965608044098,1
18-25,India,A,62.98849639179288,B,C,112.68073042391423,103.97147550817745,206.3467286468049,C,-212.71277713021254,-61.35809293657304,A,C,A,A,42.539826443764504,1
65+,China,A,53.59979856701005,E,C,-12.52145233864635,114.5479447616322,136.89425535068386,E,-128.51252488853825,265.3859001496299,D,B,E,D,-42.31254674034333,0
51-65,US,C,23.080426995747466,B,A,-34.45468669846416,-107.79391983181735,71.86843463758433,D,20.53437309628628,-76.07132996923711,C,A,B,E,109.21940548726954,0
65+,US,B,166.0266993028067,A,E,-177.49624139289043,75.62692124269057,13.139687371433986,E,133.45864794360517,-4.538220703021891,C,E,C,D,29.277349572205157,1
26-35,Mexico,C,-21.230048935840102,D,C,-3.835937764171012,60.34908737240941,95.255325666457,A,-37.895130629104116,-74.54700215096271,B,A,D,C,-83.03329872142588,1
36-50,Mexico,B,-31.790777213909145,C,B,15.764648320906034,14.581006222707988,35.36264462749863,E,94.69079671707237,-39.14730535649691,C,E,C,A,-51.985148072039955,1
51-65,India,C,-44.63769616357644,C,C,-154.30555175946316,-174.24658813823038,1.4304590405847573,A,-11.571737310590292,16.97184250903454,C,D,B,B,-96.79874968845189,1
51-65,India,E,65.55047327308314,B,D,-81.12770631325772,116.29901053541096,26.610201822043617,E,-13.70275885675615,29.0377752234417,D,D,C,D,12.942454787694091,0
65+,China,A,50.68459877953095,E,B,-32.25626317202423,-57.220120254049434,185.12879407746738,D,3.9404269411820856,259.6117258956141,B,B,C,A,-109.67261451115355,1
65+,India,C,-110.43303410869088,C,C,-114.66424691207457,-12.943321586407066,2.608585619549925,B,-48.284879064004414,17.663409302695076,E,D,A,E,-148.958104833162,1
26-35,Germany,D,164.64857240205404,D,C,49.50499966861698,156.03455187367717,10.693477735619615,D,-40.91719158734456,-12.64708462691495,E,E,E,E,107.62705169647735,0
18-25,UK,A,-35.942274707294516,B,E,-58.657489603575144,42.91154295540022,116.64830175881029,A,-270.84788084902846,3.5749539387039695,A,E,D,A,42.80695874511286,1
51-65,UK,C,19.195818517960795,D,E,185.89150201645305,-1.718740911556034,62.1092361080941,A,-74.40249579659708,32.43344852914756,B,A,B,E,-68.92839686253241,1
