age_group,sex,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,Other,Veteran,D,D,-25.221976236109956,-37.37887317117516,162.216901320175,73.49211339706186,A,158.63538381172654,-61.73087655240776,A,B,1
36-50,Female,Yes,A,E,-199.54371332807895,117.53087341676695,-29.037899499078268,75.89683608795956,A,79.57231162084048,33.57078564863704,E,D,1
51-65,F,No,A,C,-95.85691684495166,-14.861502903208146,52.04120795581804,-81.65049046464605,E,69.95456404294096,-53.290811484677924,B,A,0
18-25,F,Veteran,E,A,-100.86672178237505,-189.63592115243569,-71.97932411068226,-200.64603348444535,B,-40.62962751378459,43.987075998531104,A,E,1
51-65,Non-binary,Veteran,C,D,98.77673484653018,5.1618373473014305,74.27003399113703,-91.17084198207407,E,-41.45921708729224,-83.00146894332813,C,A,1
51-65,Other,Non-Veteran,B,C,-48.176484621604196,20.265170121017036,22.64961602383395,-96.84257393587873,B,-97.60287471794791,184.33507637396883,D,E,1
65+,Other,Veteran,D,D,45.47197570127886,-39.09676464594754,67.82014531028028,-56.93010604598139,D,36.10272444111291,85.05694800703998,C,C,0
26-35,M,No,D,D,-101.86053602090502,-106.39973803616797,-33.79514967937303,177.16314205992072,E,-52.63203512666096,-111.0056700760921,B,D,0
36-50,M,Veteran,A,C,-272.28801519240614,-4.278205665111931,71.01528044011114,-109.76814294837922,D,143.25582228422246,92.87056481610246,A,A,1
65+,F,Yes,B,A,134.4568469451145,33.37243700414281,-130.6680267897205,-120.03020871268377,C,-54.66300897290836,-132.4582445847452,A,A,0
65+,Other,Yes,A,B,76.28872189929211,-63.9063220527019,-88.61626321391127,117.39278630848098,E,52.906339491553055,59.06968196584269,C,D,0
26-35,Male,No,C,C,48.5425771976754,82.26726651508282,-34.2506227242103,-87.10853671574036,D,-46.17461088771124,-57.037918835617795,E,A,1
65+,Other,Yes,D,A,55.197965210581934,50.33259560007557,59.45797754501919,38.60550036474284,B,-40.63053062935176,21.969909793770682,A,E,0
51-65,Non-binary,Veteran,B,D,-74.34831818191756,-41.253847386273904,47.34363371613995,-13.398323167922674,C,10.300541869978886,58.93095532833359,C,E,0
36-50,Other,Veteran,C,A,-32.92179868548757,61.6262458999188,-70.35619413301819,35.776221593415464,B,-118.38023416669586,-79.14120728376251,D,C,1
26-35,Female,Yes,C,B,-53.63882790542479,48.439344487304396,-128.35789678096418,-43.66107739669315,A,-17.2469625212012,-51.11433223594525,D,C,1
18-25,M,Veteran,B,A,23.029053847402377,-74.12586294451114,8.85979983806871,-92.81722828198097,E,47.927280717927744,-42.822436391990195,B,D,0
18-25,Female,Veteran,A,D,-110.48808769018912,124.57744424809798,43.81233493387169,-49.206857072830005,C,27.98422601769099,98.66063273323932,D,C,1
65+,M,Non-Veteran,B,B,78.70526142770913,-60.07728112396325,-84.29180418304881,78.11774587133877,B,29.212707972213046,-51.5436865725971,A,C,0
51-65,Male,No,C,E,-144.8293770911399,263.4794569907085,-88.33636340379964,-76.45436671129788,C,17.55241157172203,-54.4625391593265,B,B,1
18-25,F,No,E,C,72.82247808052871,-187.81409302696886,70.78832105053691,-181.68837809396908,A,-136.07029585296385,216.1193984449664,B,A,1
26-35,M,Veteran,D,E,40.300260694749724,-47.57181437854379,83.2514313694162,125.7604301395857,E,-167.9562600276703,62.01015347018905,E,C,0
36-50,Non-binary,No,D,A,-104.87471611919723,-105.08508143719465,-8.504596001486918,4.937972863568504,D,226.45406457383368,-65.39213954523859,C,D,0
26-35,Male,Yes,A,A,-154.6499352609213,111.32132752089636,-83.48618014835716,34.71705075558818,C,-112.76211453318288,-7.333718214902622,E,B,1
36-50,Male,Veteran,C,A,-9.42740789104149,78.04977230357395,-142.0391887523231,-61.86096059801457,B,61.71167014828814,57.637996279179845,B,C,0
36-50,F,Yes,B,C,-167.06266633052516,57.65415310282845,126.54515526607986,-1.585289939079732,C,-95.6784024646683,47.845380796573835,B,D,1
36-50,Other,No,C,D,-96.88145376700136,-192.76079234952775,18.111669221741433,71.45817223799314,C,-10.638308777051593,-137.37986624133413,B,A,0
51-65,Female,No,A,A,105.92388624365647,-131.64969778698458,109.33373208787054,79.3307636738166,B,-28.30120690769895,228.08810862982764,D,C,0
51-65,Non-binary,Veteran,C,C,-156.3906853418025,122.24157609804318,58.93429295914788,-38.49529046290503,E,105.27793786176593,-84.52372847598907,B,E,0
18-25,F,Veteran,B,A,-105.1428795256142,27.968661829920627,-10.049383646431991,201.3280311156112,E,-136.46879508694826,47.88694419486034,D,C,0
65+,F,Yes,A,B,-21.458096643175477,-105.6643528335063,2.004065162420508,-54.1997393176919,D,18.903329013000146,-30.293643295209016,E,D,0
65+,Other,Non-Veteran,E,E,-62.02616483933373,-148.25365799915699,8.935587567787195,58.87565572762243,A,-58.792793020643096,-85.17513695057731,A,B,1
36-50,Male,Yes,A,B,-29.28526349789273,48.97254824606783,20.81534975828369,124.32046006943787,D,302.4386712223484,-197.66008407668693,E,D,1
51-65,Male,Veteran,B,A,-13.379906417290238,-77.27799766515938,-9.540304874545907,-26.630643435140694,E,-116.79700867257561,-92.96142154744696,D,C,0
36-50,M,No,B,C,3.456853467324197,19.1787655202022,210.5214714269342,3.112059130799301,B,92.28636934686834,-24.08211587838253,A,C,1
26-35,Non-binary,Veteran,A,C,127.86227617863757,115.32753093121153,-14.25838316646323,115.40714547722824,B,82.34232440693133,-7.22844290975353,C,E,1
18-25,F,Yes,A,E,176.70354351990161,21.88393694537862,-53.065928422940345,5.121626461542313,C,-23.701072662103606,144.33002402873856,E,A,1
51-65,Male,No,E,A,-73.92508381502493,101.70712026542279,2.7917102614125047,172.17388895426095,D,22.27081995687044,-54.581279130422,E,E,0
51-65,M,Non-Veteran,D,E,-2.0050820170651673,-64.82403204747119,-97.86660858828537,-29.817048662483618,A,-39.23407092898096,28.816641601833844,E,C,0
65+,M,Yes,E,C,82.62221287178615,-19.355246664760724,32.415150470399034,-1.5529565474570826,D,75.39056226889483,23.711676746832744,A,A,0
36-50,Male,No,E,D,178.2785316606764,54.5063624457196,-110.46067675093407,7.655490475829264,A,-0.5234714791059729,-11.628937543446225,B,D,1
26-35,M,No,C,E,26.384275572223494,158.24545290543222,-110.01324312600083,49.36151664635125,D,-180.21693947668464,-6.211187349763817,E,D,1
51-65,F,Non-Veteran,C,B,-94.77988690031712,80.0970593946428,12.455249463104114,-16.15765975312874,C,94.82282068346547,-77.81710911367786,C,E,0
26-35,Male,No,C,B,107.03956444898795,59.21627507374164,-161.8859617736498,-8.971189164345615,C,132.00363667622202,-181.15002208390288,B,C,1
26-35,Other,No,E,B,156.9448223294366,13.42367453231951,63.81573023744674,25.599331922502717,C,74.71487212059692,-0.45519058763835163,A,E,0
36-50,Female,Non-Veteran,A,B,-119.44914222061243,-84.26773275652468,97.67908648109417,-128.71143549224357,E,34.93913326017322,226.16541299562218,B,D,1
18-25,Female,No,E,C,-104.69855488393496,-157.48240772295335,-55.36890575349119,131.66056105018896,A,-59.87001960335606,218.22877598972931,D,A,0
26-35,M,Non-Veteran,D,B,-79.74656812732468,-103.97313756456631,43.148335550556645,-59.55855081619595,A,9.102977000573214,-3.232843163358378,D,E,0
65+,Female,Non-Veteran,E,E,87.22475516171929,177.47273143242924,39.91275809341259,112.80685498336467,E,-80.45676608645704,-24.177617339673205,A,E,1
18-25,Male,Veteran,E,D,-23.93592910620915,33.96528074826954,-8.483679041055613,-3.609587432494754,C,150.76550500105003,-136.67526554842652,D,C,1
36-50,Non-binary,No,E,B,-23.34668200237053,-28.738952970884835,46.98825974677852,116.27245100280959,B,-41.94729144564188,67.73617599286202,D,B,1
36-50,Other,Yes,A,C,158.13260366198537,14.010066545314496,-198.43781546817124,-20.120808546375553,E,121.43089841818815,-52.67238061372876,B,E,1
26-35,Non-binary,Yes,D,E,-116.6358623914243,51.23956171227173,113.75542287325808,125.90420980960151,C,7.505201809815033,90.77175746129889,D,D,1
26-35,Female,No,B,A,63.206401056173014,-134.98307954988854,-56.6615699848353,7.967668836807706,B,1.070095080643255,-39.258522819491176,B,E,1
18-25,M,Non-Veteran,C,E,100.8029623954092,-129.46905380042713,46.126649572747084,73.29849848077194,C,-45.68799112062655,162.14442582063958,B,E,0
65+,Female,Veteran,C,E,-82.2780533429106,47.65544846527606,46.38123001971021,2.9491709300089815,A,25.27445846595021,-4.319756887536501,B,B,1
18-25,M,Non-Veteran,A,D,-35.60087723433195,-11.616202198674626,48.9840831000153,190.54964370011217,B,-4.782144950240999,184.49661231991288,B,E,0
36-50,F,Non-Veteran,B,C,2.5945441674469643,154.1111453204698,4.874457132909783,55.68366902069249,C,119.17805419068132,-41.71861852733761,A,E,1
36-50,Other,Non-Veteran,C,A,13.126532058216156,-49.73383278371772,-108.2076093188405,-44.63754733863603,A,-3.3584343984182383,149.43696945963552,D,E,0
18-25,Non-binary,Veteran,C,B,-87.98660843393418,-113.49003095956225,-41.63449260500372,71.98334734062858,E,-205.60922603660515,215.74526081175472,E,E,0
18-25,Female,Non-Veteran,D,D,36.58475427628389,-86.31697368130523,74.11556456730042,-19.70326534671424,A,215.00843364289173,-69.97702136041833,E,A,0
26-35,Non-binary,Non-Veteran,A,C,219.60929573922172,-102.41343545175312,78.13443156340598,135.1946242442042,E,-4.853933491691964,37.36374318991361,D,D,1
26-35,F,Non-Veteran,B,D,-46.63355330453536,-50.4703050694612,-48.89843698872184,-236.33836048309306,B,27.837559990703614,-39.056681841726224,C,B,0
26-35,Non-binary,No,C,E,-10.058581689262914,87.44712233721911,-111.99716751172568,-43.541798656732745,E,-19.089245092571687,-52.64146923414953,B,B,0
26-35,Female,Veteran,B,E,64.02759706377091,-3.4488303785914756,-111.16081442352126,142.92886589263284,B,-32.94675279791479,188.81014440254737,C,E,0
65+,M,Yes,E,A,-92.72593257439256,-138.23884721810242,31.35328465508905,-222.6263960858231,E,-34.03054239212147,100.93111660421421,B,E,0
26-35,M,Veteran,B,B,-48.34794336070641,13.145098845582433,101.85895396256521,-60.728995607446926,A,-25.654276486174933,-60.64928318150744,E,D,1
18-25,Male,Yes,D,A,-29.96361117057797,-146.99076966788235,112.84060125670013,-55.42937737852719,C,0.04479212384277563,99.1389726089844,A,B,0
26-35,Non-binary,Veteran,B,D,-65.71590627028708,-48.51847664561992,14.400040502528938,123.31600783972033,B,269.77556694751183,-41.767253053301125,D,B,1
18-25,Female,No,E,B,-129.03512116687813,-81.69706152948099,-62.02086964181959,-94.25696817343456,A,2.247360435561656,-49.78755173740013,D,C,0
26-35,Other,Non-Veteran,E,A,-226.7713740912367,-99.2007237735887,86.44257341690842,-91.7110277254407,B,48.43914217058645,-132.8587057618523,A,C,1
65+,Non-binary,Yes,B,C,-82.62442257062787,-16.103411111647855,-202.21622508065917,-36.55389919791911,D,-301.7759007116514,113.71377861519645,A,E,1
18-25,Male,Veteran,A,E,-8.477412026340236,16.403950577673854,-43.584229885551,-83.27701670009155,B,-82.98646556188028,0.3303768608228003,B,E,1
65+,Non-binary,No,A,A,55.491838749858445,-104.47274226291037,-15.758212768589736,15.664594165947108,E,-141.4820778048497,-54.953971552118475,C,C,0
26-35,Other,No,B,A,-33.752240935943725,-136.22333763788953,-27.83197304958602,126.89868058152054,E,-29.13652613850782,-105.29624026032862,E,C,1
26-35,M,Non-Veteran,D,C,150.2094879907671,-20.860355327846538,21.591851510519895,-94.71385789771874,A,108.97331848917942,-6.501812078820554,C,B,1
65+,Non-binary,No,D,E,9.800523551882671,29.498749414818604,-55.10126275118578,26.711007526320568,D,213.37812542262049,120.34588130606092,E,E,1
65+,Non-binary,Veteran,A,D,-0.5169803918991753,298.60191039588216,-12.676866917579687,-21.162017901859464,B,112.71661780337081,-33.85108494187275,A,C,0
26-35,Male,Non-Veteran,A,A,190.97530724894165,40.43804477891012,26.4364632053507,185.00091591840416,A,165.1426009619842,-38.340396913414324,B,C,1
65+,F,Yes,A,E,31.53843429588622,-107.87446851757916,47.76354780703729,10.130459004059096,C,-80.53187738897556,62.75548211610339,B,C,1
51-65,F,No,B,B,-169.55902057945747,47.73354920295927,-111.41017918932606,-65.63490385884332,D,49.70519561469229,-142.598408783316,C,D,1
36-50,Female,Non-Veteran,D,A,231.5286818019635,60.53937396528316,-29.714362161459512,177.95925685374678,C,-13.643956552865522,-65.52850901536793,C,E,1
18-25,Female,No,C,C,-197.4310170289865,-73.24896157062363,95.73175385876662,-53.00291181444668,A,-116.90454941842819,-122.74808334066864,B,B,1
18-25,F,Yes,A,D,-36.24352431727147,170.296839907939,15.884559981197697,41.151127853600734,A,-137.62115053546123,-42.65239304183527,A,D,1
18-25,M,Veteran,D,A,14.486676787421167,-119.88727877202672,-124.0109970376658,182.28331955574922,E,-28.100525886625903,-87.49857379000936,E,C,1
26-35,F,Yes,D,B,-72.97712050394478,132.0705825952407,-204.21290558072718,52.01695041046093,D,144.22627058608947,-133.19476104750908,C,A,0
18-25,M,No,D,B,15.843597648481317,-197.85353107037633,52.0837667624294,-92.97161022387446,B,43.24542969480495,-96.7426980340915,B,D,1
36-50,Non-binary,Veteran,B,D,-37.1217930499658,157.60668297374906,-25.158380501804444,-55.46585911668321,C,-0.854330159050592,-192.38466116928944,E,D,0
51-65,M,Non-Veteran,D,D,3.839307219110983,-72.06923092386094,-51.887652779462535,-2.343949653279328,A,-3.651843070384468,-111.55380691934226,D,A,1
51-65,F,Yes,C,C,29.510080393786414,63.85572147486875,-168.7247777976137,44.361964846050384,A,80.65422936033255,-11.437584548148994,A,A,0
36-50,Male,Yes,A,D,-37.950174037648324,-109.8187796764173,37.09269760823232,153.52900985466496,B,-52.463605928061,35.89379183716858,A,D,0
26-35,Other,Veteran,A,D,-162.8302979773712,-72.27092494649254,-83.83118327221698,79.61148544614932,E,26.04618916499639,-98.7628447883804,D,C,0
26-35,Other,No,A,E,-74.7835025894048,-77.4172237727653,-33.91910691987995,-84.11850378912366,D,25.9898332669289,6.29323133566268,D,A,1
36-50,F,No,B,A,-108.77181204621795,-145.26227093049465,62.788028518372705,-35.3926254371774,C,87.98950398530631,-50.80507299629245,C,C,0
26-35,F,No,A,A,-45.93168732379377,40.90647497081446,30.44727919241207,55.66259344876817,C,-69.22335229973923,71.77244338484167,A,E,0
65+,Other,Veteran,C,E,-32.908926392433344,115.07986122735387,-143.53992052769172,64.73899886168628,A,210.4842132959765,-55.37473585873165,D,D,1
36-50,Non-binary,No,A,E,-47.011012817767025,111.15603111500121,73.93467280742999,-196.45747511975665,A,233.75959837952908,80.41679602175036,A,A,1
51-65,F,No,E,E,-107.33906134966107,56.395078275036546,-134.64388148739758,-87.38133076154456,B,28.160855565157778,-23.700654811428766,C,E,1
18-25,Non-binary,Non-Veteran,E,C,-78.2889675840984,-28.42344748262919,-172.3205964209806,-91.66155270813296,D,-193.74469418955042,-19.248992794639246,E,A,0
18-25,Female,Non-Veteran,B,A,-132.67436600385528,69.29242523269926,-21.058002162969853,-69.931681635206,D,212.81288223087125,-101.67060428183507,E,B,0
51-65,Other,Yes,C,D,19.474976188444842,-9.909784439071434,-5.999214686605967,75.71805035332399,B,-20.335392522673853,0.7809780913671901,C,C,1
51-65,Female,Yes,B,A,-19.808098015319082,-3.176017771845142,29.441368458535628,71.5165545087888,D,103.19753275072026,8.350590937085975,E,E,0
65+,F,Yes,C,C,20.036700062383268,202.4339535628324,38.97794037181862,-124.49927610825762,B,-57.90026187959898,93.14717890201388,B,C,1
18-25,M,Veteran,B,A,32.67193526730301,-126.09776374439461,-83.07710093497283,117.20686189438089,C,63.19480454235196,-106.93762875082938,B,A,0
18-25,Male,Yes,C,C,-130.62838412652397,135.5911070077177,-46.53307937254735,-78.98343597427305,E,-64.84420721108476,136.10734263924982,E,C,1
51-65,Non-binary,No,B,E,93.7959186320707,50.65687633189716,-20.036824105273567,37.37375949555944,B,25.457104155666304,-54.83157331187153,A,D,0
26-35,M,No,E,B,26.71904690600388,-170.00374710339082,-123.800588454823,-110.9508921284402,B,-55.4685306478264,94.11234571086096,E,A,1
18-25,Female,Veteran,A,E,111.55525239867255,-57.27762501905567,-110.90658854407573,-99.48983192821605,A,-90.00580069947426,-70.61146194013314,C,A,1
18-25,Non-binary,No,B,A,107.2236474323752,159.46467564343888,-73.37862036531028,-109.22528917687144,D,-129.46468500185753,1.4781559322446642,E,C,1
26-35,Female,Yes,E,C,135.3338743668378,22.054395701199233,71.6067231994166,-72.5435724597033,A,-69.09691858488665,185.84372431314188,C,D,1
51-65,F,Veteran,B,B,-129.84790702185245,12.659863905180657,-170.41971502908737,-51.14623134058617,B,-35.57521829187654,-161.1852418923347,A,A,0
26-35,Female,No,A,A,81.33229307476024,-42.7939027759936,-24.529314701164925,38.580913575897846,B,-43.72522786722611,12.285646081357608,E,A,1
51-65,Male,Non-Veteran,B,C,19.654978121487304,110.88060714388386,-103.14844351099228,-95.71733543233466,B,-18.697351094417513,45.09269052276409,E,B,1
36-50,F,Non-Veteran,E,B,-49.76548976621535,60.57894420191575,262.08216146021033,38.83904931268461,D,-20.347363084762122,30.187041774063506,B,D,1
65+,M,Yes,C,B,-190.43766413287136,-37.49233542694004,271.09483541104436,81.40606560726611,E,56.144688142665856,30.05718729752221,E,A,1
26-35,Female,No,D,E,220.67421826131078,-193.98800707985907,118.36778592814012,-55.81989741209751,C,-65.74194185107281,57.6141665737523,C,D,1
18-25,Non-binary,Veteran,D,D,-7.682516377444935,-74.68824512403451,-64.16683271694228,90.58490959221047,A,92.1633109750912,-107.45551521190816,D,D,0
26-35,Male,Yes,D,B,-96.78478861547275,108.78014054756208,73.18249522876008,47.83284445791307,E,-179.30729369924308,155.390140190453,A,D,0
51-65,Non-binary,Non-Veteran,B,A,113.86948055017756,115.94011952302996,21.78343681051598,-27.57346234233673,A,38.369714126740845,-99.3831574768706,E,C,0
26-35,Other,Yes,A,C,-59.72911179727378,-10.312984490755857,139.41105889144427,38.64460389392234,A,120.40047731948653,42.413703476735044,B,B,1
26-35,Other,Non-Veteran,D,A,24.020951024180324,116.8391952652273,-59.81990003385489,0.7061527215185249,A,62.060359682774916,-10.373575652678307,A,A,0
18-25,F,Non-Veteran,A,A,-153.85342163211416,-181.2296154273321,87.19397943128635,-44.74962926515163,B,-55.234619358398575,-113.22307252924398,A,C,1
36-50,Female,No,B,E,-50.13249178676067,-35.19220813606495,131.75865264436862,20.174683813207402,C,35.277707135841766,-36.101101241831586,B,C,0
51-65,M,Non-Veteran,A,C,41.67863349698479,-92.44939028949516,9.747581216029502,-31.074418194642416,E,-90.44125117907105,166.4616777926381,D,B,0
18-25,Other,Veteran,C,A,25.9112218120902,76.36213010428403,65.15040118667741,203.29658733105273,B,83.6523331314854,-35.722650449368274,E,C,1
65+,Other,No,B,C,-20.33133950311685,14.243884531033926,-56.150352007762464,-125.1565106627711,B,15.561912716164997,51.5158892092879,A,D,1
51-65,Other,Yes,D,D,7.0378789425912895,44.23826483785189,5.142353937280314,-92.26009519106432,E,-66.79526061744804,-63.36532217235719,D,A,1
51-65,Non-binary,No,A,D,129.06028683694836,-47.93728514516655,-38.65302376155132,-28.756786581481236,B,-62.35896760681289,-23.20291999390923,E,E,1
51-65,Female,Yes,B,B,-33.63777309446479,13.404924934393822,-123.83916002673433,-71.46210174173248,D,156.62522353980458,33.313257351614325,B,D,1
