civil_status,Veteran,age_range,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Divorced,Non-Veteran,18-25,Other,C,E,39.294150228115434,E,D,1
Widowed,Non-Veteran,26-35,Heterosexual,A,B,-23.173937267983465,A,A,0
Single,Yes,36-50,Homosexual,A,B,65.51173422070967,B,D,0
Single,No,26-35,Heterosexual,A,A,75.48246503829866,A,B,0
Single,No,18-25,Other,C,A,69.9426261971702,C,C,0
Divorced,No,36-50,Heterosexual,D,E,-81.89057946668929,D,A,1
Married,Non-Veteran,65+,Heterosexual,A,A,-0.1485653057506974,A,B,0
Widowed,Veteran,36-50,Bisexual,B,A,-3.5009215418811355,A,C,0
Married,Yes,26-35,Homosexual,B,B,-64.40312726759265,A,B,0
Single,No,65+,Heterosexual,C,E,45.8866652042547,B,C,1
Divorced,Veteran,18-25,Homosexual,B,E,-48.86045185580111,D,B,0
Divorced,Veteran,26-35,Heterosexual,E,C,-7.865820893112634,D,B,1
Single,Yes,51-65,Heterosexual,E,E,83.91201385510192,E,C,0
Widowed,Veteran,26-35,Other,E,B,-25.641701873036286,E,D,0
Married,No,65+,Heterosexual,C,A,180.76681409933116,B,E,0
Married,No,26-35,Heterosexual,C,B,-111.93647124142292,B,B,0
Divorced,Yes,51-65,Bisexual,E,B,-64.33232888636864,E,B,0
Married,Veteran,26-35,Other,E,E,-13.300198393056267,A,C,0
Married,Veteran,65+,Heterosexual,A,D,141.26026165227987,B,E,0
Married,Veteran,51-65,Homosexual,D,A,73.73758055972246,A,D,0
Single,Yes,65+,Homosexual,C,C,171.50070454128266,D,A,0
Single,Non-Veteran,26-35,Other,C,D,-22.55073549501473,A,B,1
Widowed,Yes,36-50,Other,E,B,95.32195430971585,B,A,0
Married,Veteran,36-50,Other,B,C,-70.5885847045127,E,A,0
Divorced,Yes,26-35,Bisexual,A,D,-6.722242233696471,D,B,0
Divorced,Yes,65+,Other,D,B,-21.154029962794393,C,A,0
Divorced,Veteran,18-25,Bisexual,E,D,-104.05396787515633,D,C,1
Single,Non-Veteran,36-50,Homosexual,A,B,-197.63442966637365,A,D,0
Single,Yes,51-65,Other,B,C,-67.8979628027124,B,C,1
Single,No,65+,Heterosexual,E,E,11.997187010770602,D,C,1
Single,Non-Veteran,18-25,Heterosexual,B,E,-112.35421565715247,E,C,1
Widowed,Yes,36-50,Bisexual,E,B,-33.79355634317646,C,E,1
Widowed,Non-Veteran,18-25,Other,E,C,166.88413571502582,D,A,0
Widowed,Veteran,36-50,Other,D,D,60.8331307266661,A,B,0
Widowed,Veteran,65+,Bisexual,D,E,76.21323108240624,D,A,1
Widowed,No,51-65,Heterosexual,A,C,98.68197466881806,C,B,0
Single,Non-Veteran,26-35,Heterosexual,E,D,87.43172171920942,C,C,0
Single,Yes,65+,Bisexual,E,D,-62.18210603369552,E,A,1
Married,Veteran,26-35,Heterosexual,A,A,33.23938320883614,A,D,1
Married,Veteran,26-35,Other,B,E,-24.256734850675933,A,C,1
Single,Yes,51-65,Other,A,A,114.49887423815422,C,B,0
Widowed,Veteran,51-65,Homosexual,E,C,-70.64057097390598,E,E,0
Widowed,No,65+,Bisexual,A,E,-147.00417243059215,C,A,0
Married,No,65+,Heterosexual,C,C,-79.99673647684372,A,B,0
Widowed,Veteran,26-35,Heterosexual,C,D,-91.24393655463786,A,C,0
Married,No,36-50,Other,E,E,-34.78312161818189,B,C,0
Widowed,Non-Veteran,65+,Other,B,A,-93.80045655199578,B,E,1
Married,Yes,36-50,Bisexual,C,E,-142.42436414969094,A,C,1
Divorced,Veteran,26-35,Homosexual,B,A,108.07658831227462,B,C,0
Single,Non-Veteran,36-50,Other,D,C,36.164200556045714,B,D,0
Divorced,Non-Veteran,26-35,Other,B,C,55.7403360224369,D,C,0
Single,Veteran,36-50,Homosexual,C,B,-110.23390303744742,B,E,1
Widowed,Yes,51-65,Other,C,E,-99.03942541477858,A,E,1
Married,No,36-50,Homosexual,A,B,-23.82736350685577,E,B,1
Widowed,Yes,51-65,Bisexual,A,B,-71.42033740145436,A,D,1
Widowed,Non-Veteran,26-35,Other,C,E,-30.11560291405848,A,B,0
Divorced,No,65+,Heterosexual,C,B,-131.31194867036447,B,C,0
Widowed,Veteran,51-65,Other,B,A,73.35166396259231,E,A,0
Single,Yes,36-50,Heterosexual,B,D,-69.56294047893647,E,D,0
Single,Non-Veteran,26-35,Bisexual,D,C,-21.634768346576628,E,B,0
Widowed,Veteran,65+,Other,A,A,120.03677560287747,E,C,0
Married,No,65+,Other,C,E,-3.1410605933843536,E,C,1
Divorced,Yes,51-65,Homosexual,D,E,49.029577745555706,A,A,1
Single,Veteran,36-50,Homosexual,E,B,49.76803865204684,A,E,0
Single,Yes,26-35,Other,D,D,-129.13573736656565,E,E,1
Widowed,Veteran,36-50,Other,D,E,16.944541909454554,D,C,1
Single,Non-Veteran,51-65,Bisexual,C,C,211.5203006284461,C,D,0
Divorced,Yes,65+,Homosexual,B,E,188.21045759161976,A,B,1
Married,No,36-50,Homosexual,D,D,65.28855487638991,C,C,1
Single,Non-Veteran,26-35,Bisexual,C,A,80.20877473260506,C,E,0
Divorced,No,26-35,Heterosexual,B,A,-161.72693426877373,E,E,0
Widowed,Non-Veteran,36-50,Heterosexual,C,B,34.778540681614764,E,D,0
Married,Non-Veteran,36-50,Other,D,C,-65.0825303510811,A,A,0
Divorced,Veteran,36-50,Other,C,D,107.58581416272004,A,D,1
Married,Veteran,51-65,Heterosexual,A,C,-122.53941133193662,A,B,0
Widowed,No,65+,Bisexual,E,A,-63.752030196146535,E,A,0
Married,No,65+,Other,C,A,-181.30117188831798,A,A,1
Divorced,Veteran,65+,Homosexual,B,C,-141.95357549830317,E,D,1
Widowed,Veteran,51-65,Other,C,A,-105.30603443266868,C,C,0
Widowed,Non-Veteran,26-35,Bisexual,E,A,-85.03156390127592,D,D,1
Married,Yes,65+,Homosexual,E,B,-133.84969935146614,E,B,0
Widowed,Veteran,65+,Other,B,C,9.889790481147392,D,A,1
Single,No,36-50,Heterosexual,D,D,172.6684266665375,A,A,1
Married,Yes,26-35,Other,C,C,40.11966158865728,D,E,0
Married,No,26-35,Homosexual,B,C,77.87884273165328,B,E,0
Widowed,Veteran,65+,Bisexual,D,C,-98.70087419164378,C,A,0
Widowed,Yes,26-35,Heterosexual,A,D,86.63241577308146,A,C,1
Single,Veteran,36-50,Bisexual,D,E,-106.82102829072694,B,C,0
Married,Yes,65+,Bisexual,D,E,-95.81584097644212,A,C,0
Single,No,26-35,Other,C,B,8.528640304242256,B,D,0
Widowed,Yes,26-35,Heterosexual,B,C,95.7502788060563,A,A,0
Divorced,Yes,26-35,Bisexual,A,B,-82.84571726065363,B,E,1
Married,Non-Veteran,36-50,Homosexual,D,E,-61.1529644632816,E,A,1
Divorced,Veteran,36-50,Homosexual,E,E,-103.60756588492626,E,C,1
Divorced,Yes,26-35,Bisexual,C,C,109.38718528481273,C,D,1
Married,Yes,51-65,Other,C,E,61.47415525366028,D,C,1
Single,Yes,51-65,Heterosexual,D,B,-8.77366364633779,C,C,1
Widowed,Yes,36-50,Other,A,D,-38.62786164529709,D,C,1
Single,Non-Veteran,51-65,Homosexual,A,B,-142.52903309515426,E,C,0
Divorced,Yes,65+,Other,E,E,142.14125808183314,E,D,0
Married,Veteran,65+,Bisexual,B,A,80.76724650426256,E,E,1
Married,No,18-25,Bisexual,C,D,117.96648551450045,B,D,1
Married,Yes,36-50,Bisexual,B,A,-95.68533772774438,A,D,1
Married,Yes,26-35,Homosexual,A,D,1.509552297938113,C,B,1
Single,No,65+,Other,E,E,-78.0203348396551,E,A,0
Married,Veteran,18-25,Heterosexual,E,C,-189.10334950352177,D,E,0
Divorced,Veteran,51-65,Homosexual,A,B,83.58424614550366,E,A,0
Widowed,Yes,36-50,Bisexual,B,B,-72.49780929889647,A,C,1
Divorced,No,26-35,Bisexual,A,B,-99.00639272207128,C,B,1
Single,Yes,26-35,Heterosexual,C,A,162.71163431076715,D,E,1
Single,Yes,51-65,Heterosexual,E,A,-67.32035501873919,B,A,1
Married,Veteran,18-25,Other,D,A,123.41377744572458,C,D,0
Divorced,Yes,36-50,Heterosexual,B,C,118.84649078990277,E,A,1
Widowed,Non-Veteran,26-35,Homosexual,C,A,125.27534802784324,C,D,1
Married,Veteran,18-25,Homosexual,D,D,-116.4868196225531,D,D,0
Widowed,Veteran,51-65,Bisexual,D,D,-15.845457867394803,E,A,1
Divorced,Veteran,51-65,Homosexual,A,C,4.843339981606804,D,A,0
Married,No,65+,Bisexual,B,E,-13.322898228882273,B,D,0
Widowed,No,65+,Other,D,B,-130.53068553040148,B,B,1
Widowed,Yes,65+,Other,E,A,-84.1537412221517,E,B,0
Widowed,Veteran,36-50,Heterosexual,C,C,36.264340886988094,B,E,1
Married,Veteran,36-50,Heterosexual,D,E,123.66021696702032,D,C,1
Widowed,Veteran,36-50,Other,B,E,250.11829222046202,E,B,1
Single,Non-Veteran,26-35,Heterosexual,C,E,139.362605906147,D,C,0
Divorced,Non-Veteran,26-35,Other,A,C,185.52122753048482,B,B,1
Widowed,No,26-35,Heterosexual,E,B,52.08909907342597,C,B,0
Married,Veteran,51-65,Heterosexual,C,D,-47.22543248360627,B,A,0
Married,No,65+,Heterosexual,B,A,-58.84508409806893,B,C,0
Married,Non-Veteran,18-25,Bisexual,E,D,-17.443360703774093,A,E,0
Single,Veteran,18-25,Other,B,A,-208.97144824689576,C,B,1
Divorced,Yes,65+,Other,E,B,210.99725171792994,A,A,1
Single,Yes,18-25,Other,A,C,-84.51316513007464,A,C,0
Married,No,65+,Homosexual,B,B,-86.62037634787177,C,C,0
Divorced,No,51-65,Homosexual,A,B,-113.97027165059662,D,D,0
Single,Non-Veteran,26-35,Bisexual,E,D,228.94233298356306,A,A,0
Divorced,No,36-50,Heterosexual,B,C,63.69814408632928,B,D,1
Single,Non-Veteran,65+,Homosexual,D,D,44.39140545723032,C,E,1
Widowed,Yes,26-35,Other,D,B,196.18573144392093,B,E,0
Divorced,Veteran,18-25,Heterosexual,C,B,-69.01576946654968,E,C,1
Married,Veteran,26-35,Homosexual,E,B,-40.65610258691579,E,B,1
Married,Yes,18-25,Other,E,A,-53.424899193747656,B,E,0
Married,No,26-35,Homosexual,E,C,-163.96260505144718,C,B,0
Married,Non-Veteran,51-65,Homosexual,C,B,-177.24661662213933,C,E,0
Divorced,Veteran,18-25,Bisexual,E,C,-20.648541104358927,E,C,1
Divorced,Non-Veteran,26-35,Heterosexual,D,A,176.01784841705228,A,D,0
Single,No,65+,Other,B,B,-145.52171553524153,E,D,0
Widowed,No,65+,Heterosexual,D,E,-22.236103516798362,B,A,1
Widowed,Non-Veteran,26-35,Homosexual,E,A,-60.43928929452173,C,B,1
Single,Veteran,18-25,Homosexual,B,D,-238.00702451565004,E,E,1
Widowed,Non-Veteran,65+,Heterosexual,B,E,60.24558819305973,B,C,1
Single,Veteran,65+,Heterosexual,B,D,20.49907592308561,C,E,1
Single,Veteran,36-50,Homosexual,D,B,42.48840777415383,B,C,0
Married,Non-Veteran,26-35,Bisexual,B,D,-10.592659032248559,D,D,0
Married,No,18-25,Heterosexual,E,A,98.41813985635527,D,D,0
Single,Yes,65+,Heterosexual,E,A,-148.35971190166273,D,A,1
Divorced,Yes,65+,Bisexual,C,E,-28.941531840311235,C,B,1
Married,Veteran,36-50,Heterosexual,D,D,-90.00035609431653,B,B,0
Widowed,Yes,18-25,Other,A,A,65.77425067805692,A,E,1
Divorced,Veteran,26-35,Heterosexual,E,C,19.21328620738861,E,C,0
Single,Veteran,26-35,Homosexual,D,B,-91.62093342236643,C,C,0
Single,No,36-50,Heterosexual,D,A,105.105593377282,C,A,1
Single,No,51-65,Homosexual,B,B,-29.15711312025635,D,E,0
Widowed,Non-Veteran,65+,Other,D,A,63.50585208721281,A,C,1
Widowed,Yes,26-35,Homosexual,C,C,13.112991382320107,E,C,0
Married,Veteran,18-25,Homosexual,C,B,-0.4564152272270998,D,C,0
Widowed,Non-Veteran,51-65,Heterosexual,C,A,7.664718363802553,D,E,1
Single,Yes,18-25,Bisexual,C,D,-97.48308562989905,E,D,0
Divorced,Yes,36-50,Bisexual,A,E,-18.67230761480383,B,E,0
Widowed,Non-Veteran,51-65,Bisexual,C,C,140.21226458527693,C,B,1
Divorced,Veteran,65+,Bisexual,C,A,-29.321901425627306,B,A,0
Single,Veteran,65+,Bisexual,B,E,139.72941187628402,D,B,0
Divorced,No,18-25,Homosexual,C,A,-198.99695028584594,C,E,1
Divorced,No,51-65,Heterosexual,B,C,80.30325868592637,D,D,0
Married,No,51-65,Other,B,C,50.88576601526855,D,C,1
Widowed,Veteran,36-50,Bisexual,C,D,6.0718419403095005,E,B,1
Single,Yes,51-65,Homosexual,D,C,93.42276880887374,E,B,0
Widowed,No,18-25,Homosexual,D,D,-34.637592781222615,D,A,0
Divorced,Yes,26-35,Homosexual,A,D,33.192044818548474,E,D,0
Married,Veteran,26-35,Other,D,D,-41.26308634250571,B,E,1
Single,Yes,26-35,Bisexual,D,C,-68.52385459952704,C,E,1
Single,Non-Veteran,18-25,Bisexual,E,A,28.88031402428366,B,B,0
Divorced,No,51-65,Bisexual,E,E,147.39247112059078,C,A,1
Widowed,No,51-65,Homosexual,E,A,-219.25933004149664,A,D,1
Divorced,Yes,18-25,Other,D,E,1.3291012958004278,D,E,1
Widowed,No,18-25,Other,D,D,64.87565006861419,B,B,1
Divorced,Non-Veteran,18-25,Homosexual,B,B,16.388227977956802,A,B,0
Single,No,18-25,Other,E,C,151.56422950526704,E,B,0
Widowed,Non-Veteran,26-35,Bisexual,B,E,-74.39036252098751,B,C,0
Single,Veteran,65+,Other,B,E,-22.817399248570638,D,A,0
Single,Veteran,26-35,Homosexual,C,E,114.97860900443844,D,B,1
Single,No,26-35,Other,E,D,160.28293409473008,C,B,1
Single,Non-Veteran,51-65,Homosexual,C,E,8.105503491422569,A,C,1
Divorced,No,26-35,Other,B,C,-0.5273490773345034,A,B,0
Married,Veteran,51-65,Bisexual,A,D,-27.000585828053826,C,E,1
Single,Veteran,18-25,Bisexual,A,C,-42.98650232577056,D,E,0
Divorced,Veteran,26-35,Bisexual,B,A,75.84516716116737,B,C,1
Divorced,Yes,36-50,Bisexual,B,E,69.05211352649249,E,E,1
Widowed,Veteran,51-65,Other,E,A,-150.93212615554245,E,C,1
Divorced,No,51-65,Bisexual,B,A,64.18687420261278,B,D,0
Married,Non-Veteran,18-25,Homosexual,A,A,107.02822478173405,A,B,0
Single,No,65+,Other,A,E,77.58035584427734,A,D,1
Divorced,Non-Veteran,26-35,Homosexual,D,E,17.99289650220701,A,E,0
Widowed,Veteran,18-25,Homosexual,E,D,1.9264790259805602,C,B,0
Divorced,Non-Veteran,18-25,Bisexual,B,E,-39.32049055584736,D,A,1
Single,No,26-35,Heterosexual,E,C,-80.55684749711347,C,E,1
Divorced,Non-Veteran,18-25,Other,A,B,23.92022220750968,C,A,1
Married,Non-Veteran,18-25,Other,B,E,-44.46920147137946,D,B,0
Divorced,Yes,26-35,Heterosexual,C,D,143.73990065826047,A,C,0
Widowed,Non-Veteran,51-65,Bisexual,B,C,40.28847100637441,A,B,0
Divorced,Non-Veteran,26-35,Heterosexual,E,D,-117.69368914375357,E,E,0
Single,Veteran,65+,Bisexual,D,B,64.82638880771003,B,B,1
Single,No,65+,Heterosexual,E,D,34.04024316389295,C,B,0
Divorced,Non-Veteran,26-35,Heterosexual,A,C,-79.42903372142646,C,C,1
Single,Non-Veteran,36-50,Heterosexual,A,B,30.09077224501414,E,A,1
Divorced,Veteran,65+,Bisexual,E,B,56.71706798921985,B,C,1
Divorced,Yes,26-35,Homosexual,D,B,-39.27164923086821,C,C,0
Divorced,Veteran,18-25,Heterosexual,E,A,-26.99985513275582,D,A,0
Married,Veteran,51-65,Heterosexual,D,E,-77.54382501447867,C,B,0
Widowed,Non-Veteran,65+,Homosexual,D,B,46.13997890051208,B,D,0
Married,No,51-65,Heterosexual,E,E,62.70644175518849,D,B,1
Widowed,Veteran,65+,Bisexual,A,D,-62.8693138643921,A,A,1
Married,Veteran,26-35,Other,D,D,-59.56374392279049,A,D,1
Single,Veteran,18-25,Homosexual,A,B,20.639342760427798,A,B,1
Widowed,Veteran,26-35,Bisexual,B,D,-134.74490259592616,B,D,0
Divorced,Veteran,26-35,Other,C,A,-63.366408473124935,E,A,0
Widowed,Veteran,51-65,Other,D,D,62.52482527461892,A,E,0
Single,Yes,51-65,Heterosexual,B,E,70.19936212800505,B,A,0
Married,Yes,26-35,Homosexual,B,A,0.24981266131971383,B,C,0
Single,No,18-25,Other,E,B,68.26459213513122,D,B,0
Married,No,26-35,Bisexual,C,A,106.25170822152359,B,C,1
Divorced,Yes,36-50,Homosexual,E,A,102.88145557473473,A,D,1
Widowed,No,65+,Other,E,D,-30.23521295036864,E,B,0
Widowed,Veteran,65+,Heterosexual,E,E,-42.64301159696821,A,C,1
Divorced,Non-Veteran,36-50,Homosexual,C,D,-12.087835943157593,C,A,0
Divorced,Non-Veteran,65+,Bisexual,D,E,51.76837020963278,D,B,1
Widowed,Non-Veteran,36-50,Homosexual,D,B,1.104424943562598,C,A,1
Divorced,Veteran,36-50,Bisexual,A,D,-124.62890892672922,B,C,0
Widowed,Non-Veteran,65+,Bisexual,D,E,-219.67348967285295,B,B,1
Divorced,Yes,26-35,Heterosexual,D,A,29.449163144654182,D,A,1
Married,Yes,36-50,Heterosexual,B,E,-8.37978870007386,E,C,0
Divorced,Non-Veteran,51-65,Other,E,D,45.52172822031962,D,E,0
Divorced,Yes,51-65,Other,D,E,1.1960104857413862,E,E,1
Single,No,18-25,Homosexual,B,B,-94.22328473898766,C,B,1
Married,Veteran,51-65,Heterosexual,C,E,65.36282869490337,C,D,0
Single,Yes,65+,Homosexual,C,D,-10.226742598538317,D,E,0
Single,Veteran,18-25,Bisexual,C,C,-60.44856578661637,B,E,0
Married,Veteran,36-50,Other,A,B,74.64771739522868,C,C,1
Divorced,No,65+,Homosexual,C,D,61.94590583282111,A,B,0
Married,Veteran,51-65,Heterosexual,A,A,-101.71167383697319,A,B,0
Married,Veteran,51-65,Homosexual,C,C,-86.5814661795565,A,D,1
Single,Veteran,18-25,Heterosexual,B,B,-108.60373212633377,D,D,0
Single,Non-Veteran,26-35,Homosexual,C,B,76.20988801770771,B,D,0
Married,No,26-35,Heterosexual,B,A,-19.150975172262996,D,E,1
Single,Non-Veteran,18-25,Bisexual,C,D,116.25873890462768,D,B,0
Widowed,Yes,51-65,Heterosexual,A,A,-85.40297212214301,A,E,0
Married,No,36-50,Bisexual,E,C,-3.34435576155873,E,B,0
Widowed,Yes,26-35,Other,D,E,-38.56194858049467,B,C,1
Single,Veteran,36-50,Other,A,C,73.19561322553737,B,C,0
Single,Non-Veteran,36-50,Other,A,C,87.71639087042378,C,B,1
Married,No,51-65,Other,E,D,-81.29497654592755,E,A,0
Divorced,Veteran,26-35,Bisexual,D,E,-23.16085069387641,B,B,0
Single,Yes,51-65,Homosexual,C,D,16.169693119175935,B,D,0
Divorced,Veteran,51-65,Bisexual,E,B,127.19591365462452,E,E,0
Married,No,18-25,Other,C,C,85.58057853476514,C,E,1
Divorced,Yes,26-35,Other,C,D,-28.500101851226884,C,D,1
Divorced,Non-Veteran,26-35,Bisexual,C,B,-173.48482454125508,C,A,0
Single,Veteran,18-25,Homosexual,E,A,-106.50914384558527,B,E,0
Single,Veteran,65+,Homosexual,A,A,-136.1875553461427,D,E,0
Divorced,Yes,51-65,Bisexual,A,C,175.60215989935438,C,B,1
Single,Non-Veteran,26-35,Bisexual,A,D,-119.33025337815653,A,B,1
Married,Yes,51-65,Other,C,D,-154.6919010112036,B,E,0
Married,No,26-35,Heterosexual,A,B,-66.71228130849617,D,D,0
Single,Veteran,26-35,Other,A,A,87.21509148118551,A,B,0
Widowed,No,51-65,Bisexual,B,A,83.54467445478562,A,C,1
Married,Yes,51-65,Homosexual,E,B,-121.4304135261821,E,B,0
Divorced,Veteran,26-35,Other,B,E,-159.82169037358386,D,E,0
Divorced,Yes,18-25,Other,E,E,1.1582637655512076,C,E,0
Widowed,Veteran,65+,Homosexual,E,C,-10.032318617692804,E,C,1
Divorced,No,65+,Heterosexual,A,B,100.66670463768904,C,C,0
Divorced,Non-Veteran,36-50,Heterosexual,D,B,-93.71083267035772,D,A,1
Widowed,Yes,26-35,Other,B,C,-14.378062620691075,B,C,1
Married,Non-Veteran,65+,Homosexual,E,C,42.814916641508496,B,E,1
Single,Non-Veteran,65+,Heterosexual,A,E,75.02677991777396,B,D,1
Single,Non-Veteran,18-25,Homosexual,D,D,128.31595016580977,A,C,0
Married,Veteran,65+,Other,E,C,-22.34340591915287,E,C,1
Widowed,Non-Veteran,36-50,Bisexual,C,C,2.334163628834637,C,B,0
Married,Non-Veteran,51-65,Bisexual,B,E,199.86792613644008,C,E,0
Single,Veteran,18-25,Homosexual,D,A,221.43567650418893,B,D,0
Single,Non-Veteran,36-50,Heterosexual,A,B,43.695448000702676,A,E,1
Single,Non-Veteran,65+,Other,E,B,-41.97387860442507,B,B,0
Single,Yes,36-50,Bisexual,A,A,-73.95980449730625,B,D,0
Married,Yes,51-65,Homosexual,D,A,-95.86650256375704,A,E,0
Divorced,Non-Veteran,36-50,Bisexual,A,E,-138.235957803885,A,B,0
Divorced,Non-Veteran,65+,Homosexual,A,B,-91.23516757539807,D,B,0
Divorced,Non-Veteran,65+,Heterosexual,E,A,65.81027830537992,B,C,0
Single,Yes,36-50,Homosexual,E,C,-179.03198898710812,E,C,1
Widowed,Yes,18-25,Bisexual,D,C,-127.74118989991294,E,E,0
Divorced,Veteran,18-25,Other,C,C,23.942631534175476,B,D,0
Married,Yes,65+,Homosexual,A,E,27.08424779621036,A,A,1
Single,Non-Veteran,36-50,Heterosexual,D,E,50.95494068602549,B,E,0
Widowed,Veteran,26-35,Homosexual,A,B,-124.67029156990881,B,C,0
Widowed,Yes,18-25,Homosexual,A,B,-5.809181867313723,A,B,0
Widowed,Yes,51-65,Homosexual,E,C,-188.1175715708295,C,C,0
Married,Yes,26-35,Heterosexual,D,D,80.11856949087765,C,E,1
Single,Yes,26-35,Bisexual,D,B,26.5825077201429,E,B,1
Single,No,65+,Other,A,B,299.43999253699286,E,B,0
Divorced,Veteran,65+,Bisexual,A,C,95.46813981065159,E,B,1
Widowed,Yes,36-50,Homosexual,E,E,45.686946471298086,D,D,0
Widowed,No,51-65,Other,C,C,18.232730253400113,E,B,1
Widowed,No,26-35,Homosexual,D,E,-56.81205854095857,A,C,0
Married,Yes,18-25,Other,A,E,-24.349109078015548,D,D,0
Widowed,Yes,18-25,Other,B,E,-100.1771731953985,D,B,1
Married,Yes,18-25,Heterosexual,C,C,3.9576055690048824,D,B,0
Divorced,No,65+,Heterosexual,D,B,-105.71347172928292,C,D,1
Widowed,Yes,36-50,Homosexual,D,D,-67.87161619838812,E,A,1
Widowed,No,26-35,Bisexual,B,C,-36.682826235078494,D,C,1
Single,Yes,51-65,Homosexual,B,B,1.4066149090249631,B,C,0
Married,No,36-50,Bisexual,B,C,-3.486418517459755,B,A,0
Married,Yes,36-50,Bisexual,B,D,-88.31739043234779,D,D,1
Single,Veteran,36-50,Homosexual,E,B,78.59900287133563,C,E,1
Married,Veteran,36-50,Heterosexual,C,C,-52.434854752736584,C,B,0
Divorced,Non-Veteran,51-65,Bisexual,A,E,-15.98683708206217,A,D,0
Single,Yes,26-35,Heterosexual,B,E,-29.27426014581481,C,B,0
Divorced,Non-Veteran,36-50,Other,D,D,-88.42415158621255,B,C,1
Single,Yes,26-35,Other,D,E,-5.74590691182892,A,D,1
Divorced,Yes,26-35,Bisexual,A,E,-62.47284668924598,D,E,1
Widowed,No,36-50,Homosexual,B,B,-5.994666409184832,E,B,1
Widowed,Non-Veteran,65+,Other,E,D,-127.5505762791585,B,E,1
Widowed,No,65+,Other,C,B,-98.20898654575599,B,D,1
Divorced,Non-Veteran,18-25,Bisexual,C,C,-54.210706493919425,D,B,1
Divorced,Non-Veteran,18-25,Bisexual,A,B,113.25105081811748,C,A,1
Single,Non-Veteran,18-25,Other,E,B,71.85799770649393,E,C,0
Married,Veteran,36-50,Heterosexual,B,B,-128.92429587125756,E,D,1
Widowed,No,26-35,Other,E,B,-6.25193179917508,D,E,0
Married,Veteran,26-35,Bisexual,C,C,65.5159544488241,B,C,1
Single,Veteran,51-65,Homosexual,A,C,41.71055785763045,B,D,1
Divorced,No,26-35,Homosexual,D,B,-34.4944714786655,E,C,0
Widowed,No,18-25,Other,E,D,-101.92848112399741,C,D,1
Divorced,No,26-35,Other,C,B,53.660085748307004,A,D,0
Divorced,Non-Veteran,65+,Homosexual,A,C,-86.27705142376722,C,C,0
Married,Yes,36-50,Heterosexual,A,A,-55.5473142403072,E,C,1
Widowed,No,65+,Heterosexual,E,C,35.17642347550645,E,D,1
Divorced,Veteran,36-50,Other,A,C,90.90367696165568,D,C,0
Married,No,51-65,Heterosexual,A,D,-65.04277581026653,E,C,0
Single,Yes,36-50,Homosexual,C,D,-27.445265791500212,D,E,0
Widowed,No,18-25,Other,A,A,-6.64595685875608,D,D,1
Married,Veteran,36-50,Heterosexual,D,C,-0.9445654745767421,A,E,0
Married,Non-Veteran,51-65,Heterosexual,B,A,70.17741650690238,D,A,0
Married,Veteran,36-50,Bisexual,E,A,-58.8155015429597,B,B,1
Single,No,65+,Bisexual,B,D,-212.52489375402797,B,A,1
Single,Yes,36-50,Other,D,B,103.40753309052495,A,E,1
Married,Yes,51-65,Bisexual,A,B,40.27235227955187,B,A,1
Divorced,Non-Veteran,51-65,Heterosexual,A,E,114.75453556625035,C,D,1
Single,Non-Veteran,65+,Other,D,A,175.85984979162893,C,D,0
Divorced,Veteran,36-50,Other,A,D,147.82615255922553,A,A,0
Married,Non-Veteran,65+,Other,B,A,-41.129097256338945,D,B,1
Married,Veteran,51-65,Heterosexual,B,E,21.25602965776719,C,B,0
Widowed,No,26-35,Homosexual,C,B,37.63719626908464,C,A,0
Single,No,65+,Other,E,E,-2.4927282647875786,C,B,0
Divorced,No,65+,Heterosexual,D,B,-224.68457890298046,C,B,0
Married,Non-Veteran,18-25,Other,D,B,62.05987521142203,E,D,1
Widowed,Yes,18-25,Other,B,C,-224.44579766371712,B,B,1
Divorced,Yes,18-25,Bisexual,C,A,42.47679869013557,D,D,0
Divorced,No,65+,Other,B,D,42.84040672064811,E,C,0
Widowed,Veteran,26-35,Heterosexual,C,C,-75.2242868381358,C,B,1
Married,Non-Veteran,26-35,Homosexual,E,D,56.561974846305176,E,A,0
Widowed,Non-Veteran,18-25,Other,B,D,2.9379326968779895,C,C,1
Widowed,Veteran,51-65,Other,D,A,4.269281267583276,A,A,0
Single,Non-Veteran,18-25,Homosexual,B,D,-30.889117968675944,E,B,1
Single,Veteran,26-35,Bisexual,D,A,102.80358356600607,D,A,0
Widowed,No,51-65,Homosexual,A,B,70.09906901587884,D,B,0
Single,Non-Veteran,65+,Bisexual,C,A,70.94916620816302,A,A,0
Single,No,36-50,Homosexual,C,C,47.177987067992404,E,E,0
Divorced,Yes,18-25,Heterosexual,D,C,-13.303061603521893,E,E,0
Single,Veteran,36-50,Heterosexual,D,D,-3.573601272939495,D,E,0
Divorced,Non-Veteran,65+,Other,D,B,160.90296430423302,A,D,1
Married,No,26-35,Bisexual,B,D,54.76552947031661,C,C,1
Single,Non-Veteran,36-50,Bisexual,D,A,15.681908367670122,B,D,1
Married,Non-Veteran,51-65,Homosexual,B,C,-49.21223626626537,C,C,1
Single,Yes,65+,Homosexual,A,E,-44.96569953210069,B,C,1
Widowed,No,18-25,Other,C,B,-80.01510448978514,A,B,1
Widowed,Yes,26-35,Heterosexual,D,A,58.45158870684569,A,E,0
