nation,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Germany,Other,31.74525592528457,-38.1635087047987,C,D,D,B,E,B,A,162.2571632864852,183.16592851190464,B,E,E,-58.75531643767082,C,122.71352220453495,1
Brazil,Other,4.158731066682961,-169.7519446713612,B,D,E,A,A,D,B,81.34610298317186,60.92787483936875,E,D,B,92.3587909053865,D,-5.913468018874504,1
Brazil,Jewish,-96.97406924515501,-178.24976708619357,B,B,B,A,E,C,A,-194.90505329435067,32.70925440282061,E,B,C,-167.10305502225344,B,75.60076901429377,1
Germany,Christian,61.40090034579233,-12.89425727151015,C,A,B,B,A,D,D,-115.89033679722182,-23.673295025611132,E,D,C,87.94151919866027,D,37.91320130874951,1
Germany,None,8.347828059331478,9.453306473252502,A,A,B,C,B,C,A,-47.0774109536231,-11.27184755256507,B,A,B,-192.6733852418942,B,-29.797360927725023,0
Mexico,Other,59.72930897510914,-222.25743998585398,D,E,D,D,D,A,E,-144.53244802066047,16.58684334636038,E,A,A,273.2332834324557,B,-48.620286871876964,0
UK,Hindu,86.86716369181246,80.79066779601415,C,B,E,A,C,B,C,115.84407393972795,-16.18672340093486,B,E,E,-83.05197971552053,C,38.52493081056601,1
India,Other,-83.42667464138108,-41.94281656590233,E,D,B,B,B,B,C,27.91863307835619,-109.10559403542509,C,D,D,126.5003965606061,C,-100.3412012144966,1
Mexico,Buddhist,-38.31008439439556,-45.371995360008825,A,E,C,A,A,B,E,-41.30762451196696,136.9725175275394,D,B,C,102.15772086033985,E,140.38582662899128,0
Mexico,Other,-14.23967320200373,-113.2779262447711,E,E,C,E,D,B,A,180.7948666695256,125.32322386538036,E,D,C,-25.455835432581896,E,-172.6197311260992,0
Other,Hindu,1.3581263389635487,28.123797138831453,B,A,C,E,A,D,B,-55.99697553161162,-17.468218157757754,E,A,E,48.307598759738354,D,-27.663931908957878,0
Other,Christian,139.71311082421707,-10.857428314869482,D,E,D,D,C,C,C,63.26459222429042,40.422060820999505,C,A,C,51.85770900089437,B,-34.017652716904145,0
Other,Muslim,-81.31068450187875,23.365176371198963,C,E,A,D,A,D,E,-4.074691969368703,-75.34012136189325,B,A,D,-7.231842970952441,B,-9.408001064784177,0
Germany,Christian,78.66298182433445,-182.10746553204055,E,C,C,A,B,B,D,-81.98921434625136,-27.926744960975054,B,A,D,117.84063722452271,A,95.7504720605449,0
Other,Jewish,24.26153638382951,-171.34420436347125,D,D,B,A,E,A,E,-255.72762428218581,44.27216341057235,D,D,E,-123.47935255667568,D,99.14419000394723,0
UK,Muslim,-16.971487647631577,-114.45804137550452,C,A,B,C,C,B,D,63.95991343986249,-32.708855545894835,C,E,E,-15.973359404563176,D,152.2281442010828,1
Germany,Other,-49.67834546329541,-13.402239636761735,E,B,D,C,A,D,B,117.13265266792305,-12.596811290625917,E,D,B,-83.11176557314943,A,63.89360839677273,0
Mexico,None,-117.67884777830453,31.385892737382804,A,C,E,B,D,E,A,-151.0849938527559,44.425564139357704,B,A,D,31.75045372555464,E,-4.527546500184275,0
Brazil,Hindu,-55.78576906278779,-4.947851273057143,C,C,B,A,D,E,C,-18.9557856618986,-169.76987949849013,B,B,A,28.122220699916177,C,114.15853860938951,0
Other,Hindu,8.509570274456708,-152.35120059964083,E,E,C,E,E,E,A,-5.167800097126011,76.83462696341039,A,D,C,-114.7680441885268,D,-78.30900956747678,0
China,Hindu,86.23450814383237,-21.22520125592721,B,E,C,A,D,A,B,-136.16899162700656,-13.489416547677246,E,E,D,-99.59469191922577,D,114.75504637393838,0
Other,Jewish,118.97494990624502,105.13807972881008,A,E,D,C,A,A,B,21.78550857911829,-81.29693288351235,E,A,B,76.03323700385354,E,-83.90611314117245,0
Mexico,Other,93.75807020487514,-109.17829572375553,D,D,A,D,E,C,A,134.24972265690047,-109.37981475333748,A,D,A,-106.0202141576859,E,36.57934774189952,0
Germany,Buddhist,14.257149805331338,-49.36185317537196,D,A,C,D,E,A,C,83.83922306725337,-12.277371419728137,C,A,A,46.54811720861828,C,-14.667662349707712,0
Other,Hindu,153.10917115784258,73.06310444841523,B,E,D,C,E,A,C,96.93365645116437,21.420289474346134,B,A,D,74.38268893064503,E,154.16040356287553,1
Brazil,Christian,25.300221290691972,-21.149472720358865,C,E,A,E,C,B,C,-11.97566350288298,-147.4197348116368,D,D,D,-73.49350642713247,E,-12.403610804565757,0
US,Christian,244.642415920266,64.8501435384869,C,B,E,B,C,E,E,51.933006154800474,-0.6026145317813134,D,E,B,-94.75163739783147,C,9.214697016374508,0
Other,Buddhist,241.6317622914514,46.46070865919387,E,E,E,D,B,D,D,44.35461960152283,-2.0578767588223443,D,B,B,-105.92469925929993,A,-15.169690751555812,1
Other,Buddhist,-72.73014973873445,11.71578543351297,A,B,B,A,E,E,E,229.5431018013295,-48.677695304435176,D,A,D,-95.67882880028141,A,101.21928246046532,0
Mexico,None,-127.28733436652763,79.15535590611573,C,E,A,C,A,B,C,96.89316552930208,-127.4391066471986,C,D,D,-118.16472200679115,E,107.72096067921592,0
Mexico,Jewish,25.21817827347123,37.4719234234676,E,C,A,B,C,E,C,-137.25498651759708,-62.03294598693682,D,A,A,12.06144647577634,D,-107.11036398273643,0
China,Hindu,-186.8144406644457,44.837666058607205,E,B,A,B,E,A,A,229.5679986761602,180.83728235814345,E,A,B,-41.281823621903634,C,-83.90459975978152,1
US,Buddhist,-25.137387315679018,1.1179903900338428,D,C,B,E,B,B,B,244.7133723848514,-184.59849690058758,A,A,B,159.9424650404181,D,135.53970967189707,1
Mexico,Buddhist,-139.15081566628143,2.956652196983234,B,C,A,E,E,C,B,231.84958376897418,-39.062819045785055,A,A,C,6.733631454721993,B,140.2257467490794,1
UK,Jewish,32.66206352350861,-139.04489645183418,B,B,C,D,D,D,C,-143.12194145749507,22.134635062913187,D,C,A,-80.1280091120394,C,73.25804249593236,0
Other,None,-36.29823169353595,5.983300255031827,D,A,A,C,A,D,A,173.8017560912312,-74.11154664717394,C,B,A,191.08380309203818,A,50.10602200039158,1
China,None,-13.997740703296326,17.541613830613798,D,B,E,D,B,D,E,139.74332653704883,69.70482146458797,A,B,C,13.459990956284123,B,-33.15053190333103,0
Mexico,Other,41.94893978536083,-47.84743862912765,C,A,D,E,C,D,C,214.7055461902577,85.88355689299753,C,E,E,48.67986551508621,B,-85.64790554892528,1
Brazil,None,-112.96168357557144,3.844862585559879,B,B,B,C,D,E,B,-136.95773508248692,44.22648693613247,B,D,E,-6.169508366245644,E,-160.70363029857646,1
Brazil,Christian,87.18792870525756,9.492137677847673,C,B,D,E,E,B,E,-37.18718318864324,42.817706309169765,D,D,A,-19.3834853756763,E,7.518295114732308,1
Other,Other,267.03949002004845,-48.145139678663845,C,E,C,B,C,E,A,6.968077311445894,-31.965857967477096,A,A,A,-118.86443059355966,E,-76.65827885538508,1
Germany,Other,-109.28062217707952,79.11222824208151,D,E,E,B,D,C,B,195.34356156893796,-21.952446144476646,A,D,A,5.949558586903321,C,-204.23356631981466,0
Other,Christian,-77.49480689380088,-2.3945880151525403,C,C,D,D,D,E,C,7.293225005097244,184.65991955869916,D,A,B,36.27696515740688,B,139.24501612528226,0
Germany,Jewish,142.25324979233562,13.50069589915277,B,E,A,B,E,E,E,81.73701222266841,-114.9295257696962,E,C,D,-39.72783120395499,E,7.466263634314927,0
Germany,Hindu,-87.84268114174873,171.69814691997445,B,E,C,C,A,C,A,-8.769943412532903,17.78437910844445,B,C,D,101.4207393589263,A,-4.453248035924185,0
China,Buddhist,-54.272537918867855,-74.71885854572716,E,D,E,E,D,C,D,104.13350621772248,56.3235668074021,B,E,E,-158.36532833915163,C,122.16834232144453,0
India,Buddhist,6.485842787541972,199.97315891235078,E,E,A,D,C,C,D,-38.18814997897359,181.3727788328126,D,C,E,136.49993858176848,E,-21.616734034442327,1
UK,None,-47.60690545301804,58.33732005219391,B,D,A,A,C,B,B,-37.650814260743985,-167.0080580574768,B,B,E,-37.763423662312846,D,119.80125498625802,1
US,Christian,-73.52981942639343,-88.70606074304766,C,C,D,A,E,A,C,181.75931657843856,-15.834681241175488,E,E,C,291.61267463253455,B,-159.13300431573296,1
UK,Christian,-59.39904242107232,-197.14958136164987,E,A,E,B,E,A,E,11.12795594139166,157.58977489452064,D,D,C,137.51044777447757,B,-235.99974445362233,1
China,Muslim,18.305866275359744,-5.228764539815335,D,B,B,B,A,D,E,-63.89637748601946,16.872344037883387,B,E,E,-115.37798489936063,B,-72.84985573001579,1
Brazil,Hindu,-20.057700834353824,110.71706863439914,D,A,A,C,C,C,B,193.01538587380665,33.8833680069461,B,D,B,-144.05058089874674,C,-140.3674967319985,0
China,Hindu,-38.88534755428231,-22.54131763319254,A,C,E,E,B,E,B,18.183002986888223,157.22963826516684,A,D,E,80.53913399043117,B,-52.69120239287207,0
Germany,Jewish,-11.208167422575332,15.804806012648145,C,B,C,D,D,C,D,52.74657188746453,-51.987052755081386,D,A,D,-64.71993631665875,C,-19.126587831162535,0
Mexico,Muslim,77.3106022254959,16.451449416509284,B,C,B,D,A,E,A,2.608255096887393,37.86552359190198,C,C,A,110.64817015688875,B,3.573950894962351,0
China,None,208.42081853390502,107.75267463049647,E,E,A,B,A,D,A,-28.32003751911073,-78.53125180801426,B,E,A,103.98027926453624,C,-25.503702223014773,1
Germany,Other,-21.68942299987663,-15.83271643753385,B,C,D,E,A,B,B,-5.239355795506931,178.00442736714245,E,B,E,38.29348248587219,A,-12.065325603943768,0
India,Buddhist,38.37526503185923,209.23136510073257,D,B,B,D,E,A,C,203.52996486664546,279.837301294084,B,A,C,-38.57950793090453,D,-149.41468342738307,0
UK,Christian,77.88119086448982,-150.51734016472517,B,A,B,C,D,E,D,-120.35180594695525,-100.65659215594917,C,E,C,-7.27523849086731,B,97.07290096885163,1
Brazil,Muslim,-87.31464675062858,-148.3550923437419,C,B,D,B,A,D,A,156.78172577180774,-0.8400211051197355,E,C,A,33.62867512362001,E,19.52242804607096,0
UK,Hindu,108.9582183205619,-56.963551657740574,A,A,D,E,A,A,E,-46.12252697110084,-141.7991521051427,D,D,E,-87.22704567000741,C,33.96680930006244,1
China,Other,-23.286963714485918,2.4781797521896833,A,B,C,E,C,B,C,-127.27845313192314,85.01204945103558,E,B,E,-91.0517823159364,D,-28.378260513275666,0
Germany,Buddhist,78.47662765901376,6.436548520383312,B,D,B,E,A,E,C,-73.1291362033417,1.8750789241297479,E,B,D,-10.47405436244984,B,208.16554655999133,1
US,Muslim,-54.240859928305305,23.386762666855333,B,A,C,D,D,A,A,180.8047787941264,-76.03163254414663,C,E,D,-95.08300052115051,D,117.70164532077385,0
India,None,5.918455284192898,76.62828557426063,E,D,C,B,B,E,B,34.37846620005545,-95.35322860128893,C,C,C,46.27188953740828,B,46.514573767827926,1
Mexico,Christian,-45.441608778349504,35.516592462937524,E,E,B,E,A,D,C,160.8980475554367,-34.632451630744306,C,B,B,-89.96189263274815,D,-37.313935381546365,0
Germany,None,-61.6751765564979,90.74973606809189,B,E,B,D,B,A,D,-27.722923571156464,-0.48816310213031083,D,C,B,45.12793297062106,C,57.044006653606836,0
Other,Other,-4.124446081469461,-163.70717244067362,B,B,E,C,C,B,E,48.42968405313699,-85.31184071073517,E,E,E,-22.77358945593415,B,28.779964384811933,1
India,Hindu,172.45426347506697,-64.06967131629607,E,D,C,A,D,B,C,-127.1091589637725,-187.11468976845103,C,D,D,-78.66117728014328,B,-52.55096861112077,0
US,Hindu,-5.282087127998422,68.63229729982116,D,A,E,B,E,E,E,10.447135908128729,18.456113407391257,B,A,A,48.23861104258531,C,-92.12377815597415,1
India,Christian,-1.5559827818335297,128.22611405219766,C,A,C,C,B,C,E,-89.0541916746003,-18.66947138707235,C,E,C,-24.793871060058212,C,133.1081572219899,0
UK,Muslim,137.98081671765937,-63.6147459535362,C,A,A,E,A,B,B,-49.862631034673264,-107.75147841425196,B,D,D,86.89169063140453,C,-102.07144932617229,0
India,Buddhist,-39.02017604502726,43.56018899199442,C,E,A,E,A,B,D,-32.197331003245566,-46.763735599394266,B,E,C,-8.819984815043021,A,-56.98017011853561,1
China,Buddhist,-105.3407655806838,73.02673465970906,C,B,D,A,E,A,C,56.15620688544078,-109.99933074989482,B,A,E,-42.112531011327,A,-73.73114802233253,1
Mexico,Other,105.24394269692179,-51.13088485033408,A,B,C,C,B,C,A,195.37323434156565,134.77139129812812,A,B,A,40.38437986214084,B,35.79387094763237,1
Germany,Muslim,146.26410785155778,-10.516919545498254,A,B,A,B,E,E,C,7.6483858906349775,163.2622491676478,A,D,D,112.11192287576597,A,226.0886495793432,0
Germany,Buddhist,-65.00375547112154,55.64267260656959,B,D,D,A,D,A,A,73.18232095050895,84.933292478889,A,D,D,-33.59576433165627,A,67.34318163984084,1
China,Hindu,-123.95750582493619,-7.134003101224527,E,B,D,D,D,E,E,42.314836728962035,63.896781882374945,E,D,C,20.39973976872783,C,106.8811130273802,0
Other,Other,-1.8656763212647742,108.53564175928608,E,C,A,E,D,A,D,43.075433058844744,-11.773761036579462,A,A,A,114.67980167263643,A,114.75839057113136,0
US,Jewish,34.3752462275937,65.86360402844403,B,D,D,A,E,D,D,39.461887061130874,-22.616079793446403,C,A,D,-109.25572093110551,C,135.6522192592761,0
US,Buddhist,96.42413784161066,-90.26506826769256,C,B,D,C,E,C,B,120.33589194379361,233.38068488448448,B,E,B,28.614906818209118,C,88.01894023407131,0
China,Christian,-98.43989884741377,58.40931413828808,E,A,E,A,D,D,B,-251.1979557234306,72.0809473610507,A,A,D,39.742273023822804,C,54.63537824927164,1
Other,Buddhist,112.33724151878381,22.061357849784745,D,D,B,E,E,A,B,43.35900367515521,-106.30425414455826,C,A,B,10.05695899908005,B,132.57927330217794,1
Other,Buddhist,82.02263860179511,19.897330067104882,B,D,C,D,A,C,A,-197.51403264449408,206.19909408927742,B,A,A,-77.47245727616658,B,-53.03960346432801,0
Brazil,Hindu,-25.120583912978322,-110.7850361796632,D,E,D,E,A,B,B,100.42694532072942,7.597941979815101,E,B,C,48.20237287541879,E,-79.78374389838461,0
US,Christian,-36.78599993982201,6.815472500717173,C,E,E,A,B,C,C,117.16807469370976,-6.454491173751265,B,D,E,-30.2786721821252,D,-46.76122911907149,0
US,Jewish,97.36952914804834,49.81170480245692,B,B,A,D,D,D,B,-2.582946232577541,72.38897703888702,A,B,E,151.67792446496867,B,92.0350322251535,0
India,Christian,6.594048461051948,126.80379736224083,B,A,A,A,E,D,C,130.76735425584684,-74.83162446403446,A,C,E,48.8573584611039,B,0.9905372342087937,0
India,Hindu,77.67269131794363,38.7419893227941,A,D,C,B,B,C,C,56.92016812395423,-74.71134259843785,B,E,B,164.84886730261374,D,-160.05382451575173,1
Mexico,Christian,-164.23300156534054,132.0391747896866,B,E,D,B,E,B,D,91.17415418832509,-121.80306840024629,A,E,C,-66.53523408338322,B,-39.566000762178014,1
Brazil,None,96.08849982715077,178.56828141751012,E,B,D,A,D,C,B,34.50440295283415,-56.285744148349835,C,D,C,-36.798558846927435,D,-188.87149320803292,1
Other,Jewish,-89.12322166226608,92.91143604136674,B,B,A,A,E,E,B,-79.0125619162535,67.13221400225619,C,D,E,-44.15105355384876,A,26.046884713222042,1
UK,Muslim,-61.23837619574274,38.86626219315936,E,C,B,C,D,D,E,-54.95641346889201,1.638545383005004,D,D,C,-75.32990261295129,A,99.49618684347172,0
Other,Christian,51.340838110118916,151.0406063398306,E,A,C,A,A,E,B,-123.98705245624409,0.774192837995389,A,B,C,-68.21470912069859,B,-30.305226972397964,0
Brazil,None,-3.1564269531986566,166.7980298941308,C,E,A,C,B,E,B,-44.23123666338953,-20.60413590236637,B,B,A,-137.8746593588752,C,107.06517053374355,0
Other,Muslim,139.07305925465823,-37.3834713747064,E,D,B,A,E,D,C,-90.40769150050185,-47.95458732878634,B,D,D,-18.89289563406064,C,23.082854754233672,0
Germany,Muslim,-198.84968317285438,45.1881090553381,B,A,E,E,A,A,C,202.02883169668686,195.42601896928346,D,C,C,85.82612288862018,D,-42.956307506062316,1
China,Muslim,156.62479326480317,-72.01849244557097,A,E,D,C,E,B,C,-51.80770922138019,-20.0721096099811,D,B,E,100.61027693540422,E,34.02959263915179,0
UK,Other,-61.79674583968736,-154.71284908759472,B,B,D,B,B,C,C,13.205016844022962,22.12649370519887,A,E,A,87.4502153207153,C,55.85020563092936,1
Germany,Muslim,-2.4077351139343266,150.97208202119057,B,A,B,C,E,D,D,-47.57982204546081,93.94382785347986,E,D,D,-45.46692973148706,E,-67.28739586680663,1
Other,Hindu,-83.22442806756678,4.6777274379395655,D,D,D,E,D,E,A,35.61852958525355,-86.46821102436242,A,A,C,208.15901828016524,C,125.1495403572862,0
Brazil,Buddhist,-50.241321706559326,-52.534500403474894,B,A,A,A,C,D,C,39.008303680872416,26.08876683461807,E,D,A,-52.558016696611645,D,78.15497243000142,1
China,Buddhist,97.9199657895719,43.51407212646889,E,B,A,C,A,C,A,97.71819656891081,-136.05922401702315,C,E,D,-60.67800449513688,E,-57.16554118354037,0
Other,Muslim,39.38913337587259,-3.1284169652489457,A,A,A,E,C,D,B,51.89103006107357,68.28624510949562,B,D,D,42.31883864619025,C,52.40641228057788,1
US,Jewish,29.5815722780419,-61.03036718830198,D,D,E,E,A,E,B,17.365633633213136,-44.784829893404726,E,A,A,13.644379583589577,A,156.941107831634,0
India,Christian,-31.335970654887962,-84.97368057209044,C,D,A,A,E,B,C,5.743081805311342,-45.429372314280656,D,C,A,38.59170174797827,E,-91.87967692048692,0
Mexico,Buddhist,48.33476985334882,19.371965490728712,A,D,C,B,D,E,E,81.9479005543326,-17.894833133479136,D,C,D,35.615412336391564,B,-152.65483993726832,1
Brazil,Muslim,-162.53764904940354,203.480601352271,A,B,B,D,C,A,E,71.65132337883979,86.26282974238914,A,C,D,57.36678523197472,D,140.5937525692895,1
China,Jewish,76.36782241635727,161.14004243208723,E,E,A,D,C,B,A,96.84525376971435,94.16388638707254,A,A,C,51.58331973286726,E,-85.46123731039606,0
India,Christian,217.5481166413745,117.66021974162868,B,E,C,E,E,B,C,-23.038422487297414,78.36338540211023,B,B,C,-76.17435486792368,D,-109.71883966094387,0
UK,None,-58.430589038451444,-85.58709609588311,D,B,B,B,D,B,B,-31.596310593332138,140.77899383572284,B,C,C,-140.51612175544244,A,-137.20467157868427,0
Mexico,Buddhist,1.8004019088006318,-79.17569076492785,D,A,B,A,A,D,E,-34.06117220487832,-24.477557775569725,A,E,C,-115.0782039252262,C,-161.52217472704768,0
US,None,156.02147199047,-29.751160573180265,C,B,D,B,D,B,A,-194.60808823753243,73.38463469087303,C,A,A,-190.68003956986126,E,121.64940439387036,0
US,Muslim,110.62132530231277,-59.53194693561211,B,C,E,A,B,A,E,-48.63275580813279,-92.2941095027278,B,D,A,-78.4054833397936,C,194.89313475302538,1
Mexico,Muslim,-73.6364379193601,64.99055428627202,C,D,A,D,C,B,A,-69.6669480509454,-127.98087628359363,E,A,D,81.67194304991351,B,-140.2060482865539,0
Mexico,None,-153.46123692991037,64.74516211595183,B,B,D,E,A,D,B,-27.5973121695175,-171.94056512640952,C,D,A,-31.32337681566597,A,262.1266162571669,1
UK,Hindu,-250.79000752556504,-113.24248646984516,E,C,C,C,E,D,D,19.27666939119746,-44.63302171973803,A,A,C,8.797582315340993,A,87.10917553885513,1
Other,None,105.08197898384775,108.29420083750041,C,C,B,A,A,D,C,138.79033734472227,-3.936043868328229,A,A,A,145.00129382285266,B,-26.661062213840903,0
US,Other,117.09929848242973,-109.58052923017743,A,D,E,B,C,E,D,26.015209101117005,55.96831346889758,D,E,E,-61.677580901296004,D,21.92119984320207,1
India,Muslim,-44.32996540178601,17.6220627784994,D,C,B,D,B,B,C,71.37407780347984,95.86102488979346,C,E,A,-91.921761573297,D,-39.8050008439747,1
Germany,Other,-144.82897113035727,-89.20948547055671,A,E,A,C,A,D,A,128.1570602099805,-13.57635330575925,A,E,B,95.1372145807264,E,37.05835394274883,0
China,Muslim,72.52572753650864,-55.31296734431174,D,B,C,A,C,C,D,30.302993898381036,-127.55451752458349,B,B,B,-60.168958089996885,B,58.21016603200538,0
US,None,25.865492500185503,-49.861605784352406,C,D,D,A,D,B,D,-202.79934787437472,-120.0111815060718,A,D,D,-27.18018407371925,B,-48.15021390539955,1
Germany,Buddhist,-139.63941825893448,-19.867978615678318,A,E,C,A,E,A,A,144.67989336370513,54.90449440282358,D,A,B,-10.35412463253092,A,39.73336055026159,1
Mexico,Other,-49.35423339020941,75.04252898590562,E,B,A,D,E,D,A,-174.0267784589554,1.4450487864302302,C,C,B,-7.448667444458744,E,78.95672969163275,1
Mexico,Jewish,-202.2912111271487,17.55636835080489,E,E,D,D,E,D,B,-10.563148296155509,9.923699287636484,D,E,C,38.61340229890759,A,-237.98627163076497,1
Other,Christian,-211.9540650871357,54.75230750889225,B,D,D,B,B,A,E,-24.180613304848077,-59.043013674861456,E,B,D,-94.64738922400664,C,126.59450884141086,0
Brazil,None,-95.96764800560717,-3.0379779192873917,E,D,D,E,C,C,C,73.82837510246445,11.605813777046473,E,A,E,39.7687105180411,A,-88.44874362384381,1
Germany,Muslim,80.61683450707069,46.28999085010952,D,C,C,E,E,D,D,-51.856041685431876,-50.1229491034763,D,C,B,-37.28556857831556,A,30.09007301681975,1
Brazil,Jewish,78.73466684818021,-43.00790512183319,C,E,B,B,C,D,E,-117.2070981076406,-69.21546597919942,C,D,D,182.0041427952364,E,28.40987520828327,1
Mexico,Muslim,-52.29991689657011,107.1548689323631,A,B,D,D,D,B,A,-29.334515027344736,-24.603742913933342,D,A,A,-8.259310678495604,A,-77.67428156746577,1
Brazil,Jewish,-219.84003453781668,-15.780371857938036,B,C,A,E,B,A,E,-64.64965189697611,-57.78794430815138,C,A,E,125.3267769598384,A,61.397423899755985,1
