RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Hispanic,E,25.276176109726162,-51.80024310992026,D,C,A,C,25.575444089536493,E,150.88222454136894,88.33649393812202,E,B,A,E,A,A,E,0
Hispanic,A,217.89620866674673,15.468730427324356,E,D,C,E,-51.83968361743182,D,165.39981582647476,212.51913285502764,A,E,D,C,A,E,E,0
Asian,A,-76.07270848871553,-2.0188686915479277,A,E,D,B,40.79877254432017,B,-229.63336978586574,20.4831394249387,D,B,A,D,C,D,B,0
Asian,D,-19.292407084586486,-82.23893708437436,B,C,B,C,156.66844143192696,B,-175.7468554120326,-7.436288394594641,C,C,E,C,A,D,D,0
Asian,A,-88.51131391181826,-10.562345437499717,B,E,A,B,-162.53669010435905,E,108.27021070854354,-69.76037636715282,B,C,A,E,A,E,A,1
Other,D,140.05478121754416,-83.51295245256408,E,D,E,C,-26.495804021680165,C,55.55626714761441,15.210560280183403,C,A,D,E,C,D,A,0
Other,C,-4.006461018661133,-1.01667208025924,D,D,B,D,-32.66953714921947,D,55.80308175718171,1.9546826380471278,D,A,B,A,A,C,C,1
Hispanic,C,30.532499424116587,-5.200542224179518,C,D,A,D,100.36501736492023,B,109.55945230902495,-110.79027409735818,B,C,D,E,B,B,E,1
Asian,C,-97.84084149652337,-115.74984433237833,D,C,B,E,-155.27870030856016,E,80.35480812050487,63.421378333014424,C,C,A,C,E,D,D,1
Hispanic,D,-44.63082397433668,61.90460754647395,D,C,C,A,122.37159287697818,B,-106.9656562482662,-197.93344231923436,C,D,D,B,A,D,E,0
Other,D,-7.292918519556826,-10.201588598325381,A,B,D,C,-156.61744359228237,E,21.46056129924761,58.03098487281767,A,B,E,C,D,D,E,0
Black,E,-38.52447055606524,249.99228186830504,D,A,B,A,156.79774548872882,A,-37.49893481620825,-19.009320219596546,C,E,B,B,B,D,A,1
Hispanic,C,48.897457184357386,22.075477130690473,E,B,C,E,95.1746930286039,D,-65.29579139535898,-74.37492798072014,D,E,C,C,E,A,A,0
Other,B,92.49050748424119,89.57680730035091,E,D,A,C,71.19992315621073,C,-193.64973620740193,-39.36851512263956,D,E,D,C,D,A,C,0
Black,E,24.210895733961316,85.22675422511453,A,D,C,C,78.95214545422269,D,253.5994163224873,-149.81804639366595,C,A,C,A,D,D,E,1
White,E,-39.29919112975864,44.29268783694276,C,C,B,C,28.898332950969973,E,-33.91391420919547,-87.46201576853369,D,C,B,E,B,E,E,1
Other,A,59.9570038742511,126.57019601839161,B,A,D,A,-92.77357627017217,E,-27.90067681547376,36.95861835349525,E,B,B,C,A,A,E,0
Hispanic,A,-45.345447344594774,32.02144816576522,A,D,A,B,-89.3834146696176,B,-111.1202606195546,43.56759665155486,D,A,C,B,D,D,E,0
Other,A,-43.289706746096655,-119.03244166420126,C,C,C,B,-49.706985653544535,D,92.28577324176646,74.58182791156437,C,C,C,C,D,C,E,1
White,B,66.12112577432454,22.517033404631174,C,E,E,C,45.425780912492655,C,-8.032812339352201,148.11878287636512,E,A,B,E,B,D,D,0
Hispanic,B,131.16123208313496,160.2284603440687,E,D,A,B,-40.74930395542656,D,-25.799621891327718,-49.96139849286324,E,A,C,A,B,E,E,0
Hispanic,D,-220.63521395488667,5.249460769783514,D,C,C,E,-15.77999978575447,C,61.53688253971925,103.53643423692371,B,C,A,D,B,E,B,0
Other,E,-34.48772427838703,10.867809450161257,C,A,D,E,171.4813829811576,B,11.484641279976403,-172.01287520923506,D,E,C,E,A,A,D,1
Hispanic,C,-3.340730926577912,-206.12251332679742,C,C,C,C,74.72708844999072,C,49.47480890463885,99.50458109224786,E,B,C,E,C,B,D,0
Asian,B,-10.136923162093476,-36.26207776025773,C,C,A,B,-69.4401622637565,C,85.08907458729914,84.92844874947009,E,C,D,A,A,B,E,0
Black,C,-80.25781979698392,18.86675802653021,E,E,B,D,65.55755319493886,E,-32.208754966804996,29.906506324726262,D,C,A,E,A,A,A,1
White,A,-24.816915915612185,-61.67153815964891,D,A,E,B,-166.66040122646558,A,88.44862604326073,114.98453271406814,E,A,D,B,C,C,A,0
African American,A,18.10828676451516,-22.148743654441407,D,A,B,D,60.1370386786608,E,26.86822457301516,100.4843727253395,A,C,D,D,A,E,C,0
African American,B,-57.35856480830003,-29.850573050531597,C,B,C,C,-73.37300782914541,B,-104.74673732092606,57.871789020718666,B,B,C,E,A,A,C,1
African American,C,22.88482839999367,-19.15520743833158,B,D,B,E,3.21912309980692,B,-115.05977684659324,-98.69367733496237,E,B,C,B,C,C,D,0
Other,E,146.55617773953216,70.98926019463954,A,C,E,D,7.280114914332252,D,-160.5890561131765,207.40771409556814,C,B,C,C,D,B,D,1
Asian,C,-54.298560063148,-23.667274863081726,D,E,E,A,75.98207454357191,E,-179.42617007022247,-59.940649425012104,B,D,B,C,C,D,B,0
Black,A,-5.954445694661996,-37.229996360907315,C,D,D,C,65.20240671268502,A,-109.8476006224798,76.98262748403842,E,D,D,D,D,E,B,1
African American,B,2.609522221525363,-119.04268447355429,A,B,E,A,39.145156998601436,C,170.71272309661575,-3.0759924835323456,E,D,D,C,C,E,E,1
White,A,63.18888817722564,-1.7692089041963874,E,D,A,E,58.99762737359359,B,15.777286269817914,172.94454078743797,B,B,B,D,C,A,D,1
Hispanic,A,19.046104725248334,186.7943163033424,C,E,E,E,-11.529176435872355,B,-34.759347435411634,-138.83305470640522,D,C,A,C,B,D,B,1
Other,C,-159.74311014338576,286.5867203493112,B,E,E,C,204.3504984595311,E,-46.141077080842194,128.15346949544718,A,B,A,E,A,B,A,1
Hispanic,B,-26.94179324314901,-60.72802533369458,B,D,D,E,26.348516869396814,E,-8.17719771132516,-66.57116868560551,A,D,B,E,A,B,E,1
African American,E,-56.17970754175502,-96.6892786434542,D,D,E,C,94.29003417264187,B,39.53647007263575,22.349005857030445,E,C,E,C,A,E,E,1
Hispanic,A,3.741806043322271,2.158905403491984,A,C,E,B,-79.33029505108328,B,-141.821581172439,-111.87615781768363,B,E,B,D,E,D,A,0
White,A,-155.79120544103992,-63.78047646986581,B,A,A,A,179.67623776017183,D,-164.94340068780804,-4.887716676757006,E,E,B,D,C,B,A,1
Hispanic,C,22.25892851242278,-111.98592896549629,B,C,A,E,119.32373552851625,C,99.59922548797903,12.65647561629455,C,C,B,C,D,A,C,0
Other,B,65.85047696032316,200.88215767705947,B,E,D,E,-110.90750979254747,B,21.72028610874723,-123.70403426683198,E,D,C,C,B,A,B,1
Black,E,86.49519592054585,-26.02941047973087,B,A,A,E,191.82615388728246,C,-113.43027247806485,-13.831732799029005,D,A,A,B,A,D,D,0
Other,C,-97.7340083310684,-37.109122813537084,C,B,A,D,-48.33901678931152,B,-33.09607155815827,-32.292263220599025,B,E,A,B,B,D,B,1
Black,D,15.007340971379094,111.73358722980866,A,A,B,C,15.522507338222209,B,-63.11203627175701,-20.230074497849646,C,A,A,E,A,D,C,0
White,B,62.424364776823516,22.617170000813573,A,D,C,B,20.096973595873777,B,96.21021780712282,128.9267498414089,B,B,E,B,C,E,A,1
Hispanic,D,-113.73579126103235,32.44737045302336,C,B,B,E,-26.784825044254795,E,142.45423655671104,-38.68230001573263,D,B,A,C,E,C,D,0
White,C,154.85371780366606,-91.40405829780333,C,E,D,A,-113.12258777195785,C,60.08535198352353,-100.09933659417558,C,D,E,B,D,C,B,0
Hispanic,D,-74.59778623485883,-68.7068180046156,E,D,E,D,16.58032946205279,C,-6.139603593211939,33.37980726184694,B,B,B,E,B,E,C,0
White,D,1.6324172529571752,152.6931095110043,E,E,A,A,-90.42309095380351,D,16.232653792619768,-30.93801191663873,E,A,E,A,A,C,D,0
White,C,66.38326763956132,98.96573112427212,B,C,D,C,-260.00480052416634,C,193.40153040352547,-17.631269841865215,A,B,D,D,C,D,E,0
Other,E,-8.562989865707982,-35.162899410744544,C,D,D,C,-49.56191899578458,D,49.446048570311646,-79.52032367028814,B,B,D,A,D,C,B,1
White,E,-248.89669498324434,82.90472898548825,C,C,C,E,157.65721238918746,D,213.89675947650005,88.81983334560836,B,A,A,C,D,E,A,1
White,B,150.01494183082443,159.91438341912774,E,E,E,C,160.7518770160042,A,-10.427578446259146,-17.71207448648366,A,C,D,E,D,C,D,1
Other,B,-101.82032230758635,8.186797534992,B,B,A,D,-18.9472777363397,D,13.165426038597383,-49.106363091414615,C,D,E,D,C,B,D,1
Other,A,-40.250154463405416,-56.275995535803084,E,C,C,B,49.63515441456446,D,57.23570956759525,-11.965931438773518,D,B,B,E,A,C,A,1
Asian,A,16.119274535955896,134.41372194317898,C,A,A,E,-87.28035018409473,B,-9.326511004547902,-23.717493512249227,B,B,C,C,C,D,E,1
White,E,-105.58216438709722,-12.975657786971476,D,B,E,E,91.2172403170153,E,-131.44397062451566,6.84231775018788,E,D,C,A,C,B,E,0
Black,C,-119.48407562621459,1.9380370728435667,B,E,A,B,121.63503181737437,A,-259.8295339915131,-26.00731716033946,B,D,A,B,A,A,A,1
Other,D,187.39492945000512,-115.1900123692863,B,C,B,E,38.90255032631239,D,18.681132643905567,166.54419215872932,A,B,E,E,B,A,C,1
African American,B,54.26164554720404,183.60332269818215,B,A,C,D,130.12130083727496,C,155.26562328005446,-83.48756574319229,D,C,E,B,C,C,A,0
Asian,B,143.54340563823996,-11.922879124448546,A,A,A,E,-136.89536912741391,B,-24.969680981980645,70.83958187830997,C,D,B,C,B,E,E,1
Hispanic,E,74.82108268761431,95.22371625036482,C,B,D,A,44.78682631069949,B,37.876277326691174,-229.34900989965982,A,A,A,C,E,B,C,0
African American,B,-40.14749500599827,50.34265036633504,E,E,B,B,49.44435654793921,D,103.34192774759168,-66.29043590994638,B,E,D,E,A,C,B,0
Other,B,-12.905055859586213,100.0775994678359,A,A,C,D,103.40200486633022,A,73.40457515533201,15.236795203476797,B,D,C,C,B,E,C,1
Asian,C,-27.56313669597043,199.03140992212738,E,B,A,C,-30.465063882053823,E,-96.63362439557216,4.01641648985872,D,D,E,E,A,E,D,0
Other,B,-108.61077674524206,-80.12482267909292,A,B,B,C,-3.8823874259498896,B,160.12609621420592,4.2287616873432405,E,C,A,C,B,E,D,1
White,C,43.73926440930006,-81.32733307202615,A,C,E,D,82.91687781771523,E,91.47079928598875,-64.61880844390024,E,E,C,B,B,E,C,1
Black,E,-76.97394940630859,53.10182567711459,B,B,C,B,-30.720040397091697,C,-40.673485574211135,-167.1476634560047,E,A,B,A,E,E,D,0
Hispanic,C,-96.57186896527863,33.33306606633929,D,A,A,A,-22.37046870012389,E,-20.737240219414286,-59.79317305240143,C,C,B,D,C,B,E,1
White,C,123.26202364075375,103.11939977724067,C,A,D,A,67.98804445759748,D,-47.42228760974406,138.41399569658975,B,E,C,B,E,E,C,1
Asian,D,-182.74371505298683,-96.72163977520142,B,B,E,A,32.44077766434528,B,227.21798136503244,-100.90349597056516,C,E,D,D,A,A,D,1
Other,E,-128.5742829567783,-46.28139015663536,E,C,C,B,0.9897704004736388,C,-41.237701710409944,92.42831867723447,C,C,C,D,D,D,C,1
Asian,C,-72.66830363758537,-104.49176013332995,C,C,B,C,-65.98592321887038,B,-87.24597721012714,117.10899328598092,A,B,E,C,B,A,E,0
White,A,-15.535266998294064,70.49737788128341,D,E,A,A,-53.24154557016393,B,-57.19964241704273,231.2865506583315,C,B,E,D,E,C,C,0
White,D,130.47936646023103,137.2527300586591,D,B,A,B,24.067956776785685,A,9.749174164954992,247.58687697442934,E,D,D,C,A,D,A,1
Hispanic,E,73.27259762313038,-17.678607293485985,E,C,A,D,48.77172688639095,E,-27.044571408881684,28.695143805019313,E,C,B,A,B,D,B,1
Other,D,-68.71065128506332,-11.734183591188065,A,A,C,B,-13.065110842009217,A,-130.2606449914861,-66.63560403596426,D,E,C,C,C,B,D,1
Black,A,-102.98718632753123,111.58817067796909,C,A,D,B,65.65628446661023,A,98.59675727606458,-100.76565262141371,D,B,B,A,A,C,C,1
Other,B,-40.166101746790716,200.6440666921625,C,B,C,B,128.9307651403129,B,-54.96179929365952,-98.36705324539736,E,C,D,C,E,B,B,1
Hispanic,D,-38.402850677889965,-82.73598842828432,B,A,A,D,-42.74642178417556,E,-64.69468786176046,-1.733687366378779,B,B,D,B,D,B,C,0
Asian,D,-80.70081932232084,-17.652593272962033,E,C,D,E,173.80870179251923,B,-98.28946482715358,-92.18261379322682,A,C,B,B,B,C,B,1
Black,A,-53.44924093827469,9.966436344845215,E,E,C,C,31.760086321165993,E,-60.60872486034782,74.03304682855077,C,B,D,E,D,E,A,0
White,C,110.74078669660652,-54.019106266795134,E,A,E,C,-69.51431119547195,C,56.80506999720004,8.889406009937339,A,A,E,B,D,E,E,0
Other,A,43.85374234560424,-53.88166800041114,C,B,E,A,43.12742502935005,C,100.2184422020171,131.2300219501582,A,B,C,A,A,B,A,0
Asian,A,-13.244072441347827,80.78787734577463,E,B,B,E,82.32446579494999,A,-134.17832913003346,-159.23865733034378,B,C,A,C,A,A,A,1
Other,A,-172.83878376731022,127.82935802765158,D,D,C,C,200.76448467952991,D,86.41162496886608,161.35112263643552,D,C,A,A,A,E,D,1
Other,B,-86.38798252959519,9.439013561124195,E,E,D,E,25.677841418486164,E,62.991114082511345,-35.75380882393402,C,E,C,C,C,C,A,1
Black,E,24.743109662858465,272.7924011237679,E,B,B,D,-89.49483183675213,C,10.581152546761954,66.6287172003757,E,A,A,D,A,C,D,1
Asian,E,72.22622951767518,-24.97765161671852,C,C,D,B,32.282991530264894,C,94.35404753265404,52.23666476160223,E,E,B,D,E,B,A,0
Other,E,72.48093481142226,-102.84390013302452,C,A,E,E,77.00553216713779,E,40.40257312608791,-144.1438438005183,A,E,D,C,C,C,C,0
African American,B,94.98682154075844,101.14490768335729,A,D,B,D,42.53866966503664,D,28.501626444781657,-50.90359528467565,A,D,E,A,B,A,E,0
African American,A,-34.13384916293139,2.1409160268370457,E,A,B,E,-120.87269763743707,B,-230.21854923388588,-174.64864513556734,A,E,B,B,D,C,B,1
White,C,156.75877597643688,109.19335376119838,A,C,D,A,-47.6242967625582,E,-16.70285347508866,43.45240542802518,B,D,E,C,C,B,D,0
Other,C,129.79839368066882,74.67432557731121,B,B,B,D,-79.41427695250755,B,-33.11445934490883,47.55459367970331,D,D,B,A,A,B,A,0
Hispanic,E,119.43638446912426,-241.87017732860033,D,E,C,C,133.72092468121497,E,-19.47902963282232,2.8142807720542127,C,C,E,A,E,E,C,1
White,B,179.13515174441858,-102.6304855048208,B,B,B,C,-66.01220075040081,E,51.643018324767645,-139.35437093713162,D,D,C,C,C,D,D,1
Black,B,84.66562046263805,-106.74790621333345,D,E,E,D,-81.4811755609234,D,-205.31556187016668,52.43279604339435,D,A,C,E,A,C,C,1
Other,C,115.20143403699079,98.70640653932823,C,D,E,B,16.14834635657034,E,-161.7481028053007,107.88426625083878,A,A,A,A,B,E,D,0
Hispanic,A,-14.912748364934103,10.046871482456842,E,B,A,A,1.4904776888691083,D,-226.5264844080033,32.50881219608262,C,D,E,C,A,B,C,1
Asian,C,-95.42370015861181,-60.90046407127523,C,D,C,C,35.21573819572003,B,-157.1179194090231,167.10898177393238,A,E,E,A,D,C,D,0
Other,B,-179.91442493332056,83.31657415536536,C,E,B,C,-57.98451036032775,C,49.962998255808635,11.923504863054431,E,B,C,A,C,D,C,0
Hispanic,B,-12.39478010045901,-58.48517674032737,A,E,A,D,41.33698130644044,D,-7.371270570055912,-73.55438549959888,D,C,C,A,A,A,C,0
Hispanic,C,135.4780844616081,23.56741080338808,A,B,C,B,-1.1830093911348902,D,-42.63826049347965,319.5915207928901,D,D,A,C,A,C,A,0
White,B,30.434603544735445,111.52218187489954,D,C,E,B,-146.5578664440939,D,119.28329083797038,-5.379750240229718,C,D,D,E,A,B,A,0
Hispanic,C,53.1351450781205,-78.12668272548159,A,D,E,D,113.92213317135922,E,52.04240218528604,43.939359399387804,A,B,A,E,C,D,D,1
White,D,-159.3027774044927,-18.742506230227136,A,A,E,E,46.39468769891675,A,-103.95236249711148,-16.398441342727946,D,D,B,C,C,A,D,0
Other,A,-26.216681441794805,177.15080076858692,E,D,D,A,62.809849591820125,E,-111.18191756822901,133.03277590879082,D,D,D,B,B,A,D,1
African American,E,156.6588155511494,4.057122807853405,E,E,A,E,76.52696709828403,A,118.6018928668932,165.50094137004854,C,A,A,A,E,D,B,0
Other,C,70.1860310465308,30.886482805413845,E,A,A,C,79.25119605157344,E,-39.71067075947925,4.700671742205033,A,E,E,D,E,C,E,0
Black,D,-47.95420880633422,19.651603215491818,E,A,B,C,-222.257746854141,D,-17.576731514443622,3.6069820289083063,E,C,C,A,E,D,C,1
African American,E,60.85905828260194,-30.579612092856472,E,D,D,C,-55.347823528896946,D,60.20635240748358,-124.20518547519168,B,C,B,E,A,A,B,1
Asian,B,199.56167280503303,170.90988363301386,D,B,E,E,-11.741954338458097,E,78.5905074346308,-117.0426864725165,B,E,D,A,D,D,A,1
Asian,E,-23.62683945655333,-28.51256890729299,A,D,D,A,-64.91751847265743,E,26.17218711864524,-218.33677635010415,E,A,D,B,B,E,A,0
Black,B,-51.602470949815974,46.77439852197266,A,E,B,B,-74.26792333367574,A,-164.91505231638297,-67.56473093445699,B,D,C,D,D,A,B,1
White,E,-1.2955691414493957,-6.362188277679419,A,B,E,C,72.88872171011928,C,-128.06454638293914,-51.181301489533226,C,B,C,A,D,D,A,0
Black,E,-69.35843022539024,50.20627466365701,D,D,C,A,71.51114102777942,A,5.141009755778207,-130.15295869530576,A,D,D,B,A,B,B,0
Other,A,-1.4379544965247908,-1.882289028237077,B,C,B,D,-3.421406467901152,D,93.78432003274129,-10.74234548610621,E,D,B,A,D,A,D,1
Other,A,43.59171540739344,2.961394487632419,D,B,A,B,133.3808021652132,C,156.6475804476769,-200.87487790807765,A,E,A,C,A,B,A,0
Black,B,167.17368361731533,-244.65995679920945,C,C,A,C,-163.10187798165433,E,21.5873463710857,173.46280863841164,D,A,E,B,B,B,A,0
Asian,D,-34.97093613643249,9.206177256088722,C,A,D,C,-44.648517971718036,D,29.98211490127455,18.23191960216335,B,A,E,E,E,D,A,1
Other,A,43.29652168623083,29.427373032422594,B,E,D,B,-133.6940339578224,A,-50.06056769992037,-65.2590326571746,D,A,B,C,B,C,C,0
White,E,-2.908475653384443,7.11101315454308,A,C,D,A,-65.22750501155473,C,-202.8353375161197,159.54321689567132,A,E,B,D,B,E,A,1
Asian,D,95.16194366981492,32.41847495214027,E,D,B,C,-71.46068736446051,E,-124.26526802126791,-83.50136440657711,C,B,B,C,C,B,D,0
White,C,-203.34105181142007,-50.872667697159514,B,B,D,D,-163.95895214788936,E,-161.61912717180962,28.590035543005737,A,B,C,D,E,B,C,0
White,D,-73.85662967927283,-100.42124446926665,C,D,C,E,-24.625724137662726,D,-11.512816417303283,13.484049072170585,E,B,B,C,B,C,C,0
African American,D,-141.4674466242826,112.05392763117908,D,C,B,A,39.12623996184792,B,-86.4641272376824,-22.692948515475322,D,C,C,A,D,A,C,0
Black,E,20.291740364720347,121.08496731552607,D,D,C,D,-90.4029662217073,D,-114.90010698763355,-103.42611096609077,E,D,C,E,E,A,D,1
Black,D,143.2459221308927,6.982442817172322,A,D,A,D,-96.39797956061426,E,44.717709511767836,12.417690664020318,D,C,A,C,B,C,E,0
White,D,-76.77223035472105,215.72744180454197,A,B,E,D,149.14067251806588,B,-120.50247551662285,-126.60458017729306,C,D,D,C,E,A,A,1
Black,C,-93.53319013191587,136.05957157814268,C,A,E,C,89.80257002165914,D,-141.46820802860475,-69.19103778585315,A,E,B,E,B,A,A,1
Black,C,25.823406294872537,-151.30396023488925,C,B,C,E,209.30550563738944,A,-101.28727808986085,89.56379545186867,A,A,C,B,B,B,D,0
Asian,D,-50.48488033311932,-150.63987373767054,B,A,A,B,57.1172450956991,C,82.3942849675195,57.3770230841094,B,D,B,D,C,C,A,1
Asian,A,-43.524821179817216,34.95029614225499,A,C,A,A,-55.626719480721455,D,-43.065027075375426,46.247582201891184,A,D,B,B,B,B,D,0
Other,E,160.5718599284084,156.82479367059366,B,A,B,E,207.44995249472805,A,68.97273503829771,78.592615741879,A,C,D,B,D,D,C,1
Other,E,64.1174422508822,-21.86791662907284,A,E,A,C,2.4445294691589172,E,5.259940684208429,119.72214667898481,C,E,D,E,B,A,A,0
Other,E,1.8078010775718485,43.72342083255984,A,B,E,A,-22.709658102349803,B,-16.048393556366168,1.0243831365368756,A,B,B,B,C,B,A,1
Other,A,-123.76227239644928,157.49162724944134,B,C,D,D,85.6746398955163,C,60.47647724347806,102.5433848363632,B,B,C,A,C,D,A,0
Hispanic,B,-111.71019201433656,-61.048775456189894,A,E,E,A,-105.48317115352228,B,236.56684113484383,57.52025344715103,D,E,E,E,B,E,E,1
Hispanic,E,89.13466767016105,79.31402765606319,A,C,C,B,-36.076182997083485,C,56.2705213984934,-180.230540557113,D,D,E,C,E,E,A,0
Black,D,-116.66160002217948,14.617955527320941,C,E,B,B,-110.45771987949942,C,64.22918161196695,68.63458332529497,B,C,E,D,B,C,D,0
Hispanic,B,-122.75936417918498,19.572350167146062,A,E,C,E,11.327155249203681,B,80.57357674202315,-54.989223040359235,A,B,B,E,B,B,E,0
Black,D,148.28666354042906,22.41963406851342,C,D,C,A,-76.97222803090219,D,114.05580923512804,32.723344181183926,A,A,B,A,E,E,E,1
White,B,67.0403146988444,144.24492843436525,D,A,D,E,-167.85230932242771,B,139.73708723719594,89.1927048034703,D,B,C,D,E,D,B,0
Black,A,109.10339991583339,-87.0373012794033,D,D,B,C,30.779617269599065,E,46.08595175067837,-6.433964085694637,B,C,D,D,E,A,A,1
Asian,C,-188.5019776659463,-228.68370562522702,B,D,C,E,120.87440147439084,B,16.36122739581881,-91.48220147005094,E,E,C,E,D,A,A,1
Hispanic,E,75.07068397518864,105.41524135022394,B,B,D,A,6.818180074844202,A,95.19780977774475,-1.1844843227616058,E,D,A,A,B,A,C,0
African American,C,-132.3205741956262,187.74626631531032,C,E,E,A,-64.30455088510122,B,-92.51621954352807,84.04583912421806,D,D,C,D,C,B,A,0
African American,E,-142.01014616041965,-52.44545159311187,E,A,B,C,-65.69578372080127,A,-13.590443407641228,-23.71579991726549,C,E,A,A,D,E,C,1
Black,D,-61.70486353779214,166.82437043566028,A,E,C,D,47.21091402498107,D,-157.18975091980306,-57.79542599341752,B,C,B,E,B,E,E,1
Black,A,1.3777821407959194,235.70350013427318,D,B,D,E,11.447519906609442,A,-37.559236931709016,95.55563587738558,C,B,D,C,D,B,E,0
White,D,-34.91713786361449,3.1597273708479383,B,A,C,C,-110.3512747075178,B,128.72637010036198,-87.23131521782685,A,D,A,C,A,D,B,0
Other,C,23.970132373212223,-21.213996042441792,E,E,C,E,-185.86045382755108,C,102.12169867660094,69.38798388956464,E,C,B,B,E,D,C,0
Asian,A,66.41081746804677,104.0990019708212,D,D,D,C,-134.41324432199738,B,-70.82393294624053,177.82051110388198,B,D,B,A,B,A,A,0
Hispanic,C,-36.881665531944016,-183.2334864138813,E,E,D,A,-30.28275005229134,E,118.90199191228108,34.165300606530266,B,B,A,E,A,A,E,1
White,B,157.6760744849916,-60.619244195211465,C,E,E,E,176.58978081806603,E,-90.60804817468183,-51.274395086025514,B,B,C,A,D,E,D,1
Asian,C,-138.74249171755991,14.239601071397336,E,B,B,D,4.481549861473902,A,89.27591242952407,191.26129625300737,A,E,D,E,A,D,A,0
