country,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
UK,Veteran,C,C,B,34.14062486884554,-50.632110609404755,C,102.27140957371105,-125.6939257758519,78.34419234278617,D,A,E,E,-25.913560140103236,-168.28541589970663,-65.7572977128376,68.90602684783204,1
UK,No,B,D,B,101.08422030633157,54.109731404812344,C,-41.153324718107136,-80.2440284599428,28.709048121376817,B,A,D,E,-61.30455503418385,-185.51469391316013,170.89887314340973,68.51294609320716,1
India,Veteran,C,E,C,-10.840337063170939,-2.0946188664536085,E,-36.36504114233357,49.91188720107602,141.23529116344827,D,E,C,D,-30.279253278238226,-101.00830773240668,-87.64993126545832,-52.0259872695912,1
US,Veteran,C,B,C,-14.087783151783514,-105.34247518449263,E,4.531648391352295,-76.28192674600794,4.321480959899653,E,E,E,D,-114.51428403376644,-112.85777172652602,-116.38358036555026,-98.13348907107527,1
China,Veteran,B,D,D,-195.84509055494118,41.58856077686753,B,61.1752187867946,-148.02852489764518,11.775126901720823,D,A,D,E,-257.3519927095336,-24.98381814935577,75.7883507827262,6.729248672441628,1
India,Veteran,B,C,C,-191.20833454828764,155.54659854891244,E,-2.9869683106357052,61.530848938496604,84.39369355843593,B,A,A,D,-116.86074076827748,-45.105544580392184,42.19312257242128,52.559611349182134,0
Mexico,Veteran,C,A,B,-121.61286955257944,-4.841379211325663,B,8.895187780200157,-145.58994824240725,-32.426101874334364,E,B,A,E,-142.38801119557408,-122.18479741220366,101.69099387919884,3.6182311106563834,0
China,No,E,B,E,160.605443468383,-274.08442381258953,A,51.00688607957704,31.24253559768533,-143.4386820382875,B,C,E,E,-186.85044824080884,81.67486045226715,36.97577412904216,-39.22894310557973,1
UK,Yes,D,B,A,-50.05313565092504,-6.291522983405118,C,100.8731439061245,64.0386744693925,75.1171801304725,C,D,B,B,-36.38581505185498,-12.470631888676136,-111.54891891678874,-61.952608122811924,0
India,Yes,D,A,E,230.96192046907547,-3.0732455014790596,B,-49.5927327738308,-49.98512906137555,-117.6354487998697,C,C,B,E,99.49137489325861,-134.08821445742117,173.07848436289174,2.9960146091424935,0
Other,Non-Veteran,A,B,A,72.63310162882827,60.98726448061246,B,-67.45988219751213,-127.28966611837174,-0.005293374639370933,C,A,C,C,-15.873643145864245,77.74605811033732,39.98962020360823,-210.29779884206002,1
Other,No,D,B,C,15.810646661937533,-27.617964989256837,E,86.81068462555768,250.17303725310302,-15.501131751215938,E,E,A,E,122.95099314129803,14.489157137471395,164.03392074059929,-30.923804476204985,0
US,Veteran,E,D,E,-99.31908027407168,-34.14076045553603,C,-92.59759475835952,-66.49915625796251,210.78469330292845,A,E,D,C,-80.77693388150976,51.78769939869562,26.89936314835384,11.688905740455972,1
India,Non-Veteran,B,A,C,167.84194576050996,-170.6569905174575,A,-165.3492539850825,-17.38479035478449,36.26476178791527,D,C,A,C,49.792978856875166,-159.08469854736293,102.38751551415544,61.91957399961883,0
Other,No,B,B,B,-121.73076777349846,-105.84329914824784,A,66.63420900789735,129.68425468815556,-5.707951030615734,D,C,B,D,141.74574376441612,-0.6551724303593112,20.89908170469231,94.17707872230383,0
US,Non-Veteran,B,A,B,131.91907091704672,77.39510960351748,C,-16.33377878725328,64.43847918371604,-43.23949164697778,A,E,D,E,-5.141898248051362,18.069667057930864,-0.7473406120640198,-209.19028610660556,0
India,No,A,D,E,-60.65770398144657,129.12226638741004,B,7.351450793913167,-127.03480224246636,-32.00130688701018,C,D,A,D,127.64309609317462,155.18766450494655,-56.35464170801514,74.59219085800956,0
China,Yes,B,B,D,12.747992312090725,70.57339887905823,E,-27.40030684985436,169.29965539724384,-22.274299640640482,C,A,C,B,-96.7596441689911,130.59748706250966,14.651759132303017,-13.205676361170354,0
Brazil,Yes,B,A,C,48.335792057752634,-21.33978455118937,C,1.9644480102583497,-145.39997852304026,-2.049514332469053,B,E,C,E,73.48330338293749,226.24310011751044,143.1322288194244,-13.015354332364184,0
Brazil,No,C,B,C,128.18230994688284,-63.70387801710587,A,111.94084669614708,127.0926019406153,44.321369600014314,D,E,A,B,78.91491164892518,93.19408604458859,-95.84679798958817,-67.62564357052334,1
US,No,A,E,B,57.17799773352294,85.99914918890454,E,36.72390040007906,-30.879250574369582,153.67537849485578,B,E,A,A,9.245474001677536,-33.68362507639877,114.70251724610286,49.89637704232365,1
China,No,B,E,C,100.10153561821429,110.53626444777227,A,-69.86839322386656,18.95063507605386,185.5146348085502,E,D,C,A,-89.70829039128834,-149.16281335729875,-64.50857802473358,11.985022312499508,1
US,Non-Veteran,D,C,D,81.30309399720198,-83.0136961366783,E,-28.38493098800761,-29.991117586499882,-38.57485121932579,E,B,B,E,63.119739807269525,64.2933551813106,-129.59818509537936,93.7392169321718,0
Other,No,E,E,B,-87.19631579775144,-149.2720000857965,A,-93.31415827189113,-13.970012184223272,-2.244326254518181,C,C,C,A,-113.23838351592252,83.8682500692561,-18.91194994933385,-193.7819201601453,1
India,Veteran,D,E,D,63.229060244289535,-63.49568203519814,A,59.76776863800451,143.5389837795993,-6.4513858301855525,E,B,A,D,168.2546172671201,-26.587234334094667,66.20889120152822,-1.9135197960019181,1
India,Non-Veteran,C,B,D,-133.43959411248946,-152.23145881386245,C,183.69846369075213,55.65555045370992,-39.342955256682814,E,E,D,C,2.905700703971398,-106.87614667993692,-225.43956659434645,169.35433371643978,1
China,Yes,A,E,A,67.67759220294957,-5.959286170690252,C,100.1490202291712,-106.40213145691943,42.2202660480698,C,C,E,B,-83.98418057568063,120.27657426254017,-104.88491570715101,178.45401838159484,0
Other,Veteran,E,A,A,34.281045718450514,-43.7401266061632,A,-197.3071857434766,-83.40586858228652,-112.45857081254951,A,A,B,D,-40.529958576833536,-157.2403848732586,-80.46561849810793,-8.771506638161174,1
US,Yes,A,D,A,-52.75848211504483,10.176261777795723,B,-2.370228966567808,-166.60614745564092,-105.24218720943188,C,B,C,A,-22.413649148902103,-86.88823919682815,-33.39568581708805,-292.72855937261295,0
India,No,C,E,E,196.2164621571772,-50.287824808570306,C,23.55111305552531,9.598207634191004,34.83073008561989,D,B,E,D,-3.4723569144552693,69.3800482892524,-90.86408351189138,-3.4317336632882127,1
Other,Veteran,D,D,B,-19.45546870521417,46.57403972998535,D,38.113290357377544,108.26608656104261,-4.144259891714413,B,D,B,E,260.99042071569824,68.08175962922188,257.62007278582564,53.41535611886216,1
UK,No,A,E,C,-85.13179529806888,30.529451748403822,A,-13.010426151015572,64.14272771374785,-83.97289522242127,D,D,C,E,-42.238907877045264,11.095218733235413,-170.41177772224282,-47.99018290490814,0
Other,Veteran,D,C,A,45.62990385963296,-172.13680638556085,C,-24.63105995483304,188.9394628395107,132.66856136520835,B,B,E,C,-62.01302372971204,-11.760495068340505,134.35326197829846,-61.22818352408045,0
Mexico,No,D,E,A,160.63489006946045,-225.7292549484102,A,-42.00743266230025,46.88175165882609,62.94385573839205,B,A,A,D,-216.08927624189738,105.81025613988302,21.34762257298433,-70.44737426973134,0
Other,Yes,B,A,D,38.91799489960916,19.164926231786705,B,56.41443409036007,-67.89672176931876,10.59462240152533,B,C,A,C,87.71867947827046,-101.09295790765213,18.553195998247986,-117.67062051081429,0
China,Yes,E,A,E,-132.31647626325565,-54.393530286107506,D,74.5694175383016,209.553425483179,-34.806127684592106,B,D,E,B,94.85811703167147,55.31343874421594,151.18531561957073,47.04274103508709,1
China,Yes,A,C,B,-31.76879161368445,-131.65755008655287,D,-12.690916344989397,-46.89368960647124,17.592740186459107,C,B,D,E,-24.311220148256833,83.55490143537625,-52.73613128217358,-1.4383309377103703,0
US,Veteran,C,B,B,-31.25992915918887,51.11210291907826,C,-73.77445067497243,-14.379269327110103,-107.52464086240496,D,A,A,A,-47.62084865594646,-104.79234263981041,-145.5691347699214,-155.75239474516056,0
UK,Non-Veteran,D,B,B,99.86798700952093,108.32176945225152,C,26.91886045996523,89.35278476939928,-14.958415841698045,D,D,D,A,8.984114618428027,-150.14379618926915,225.81262383241594,130.0414807725917,0
Brazil,No,B,B,C,-19.95063076927884,288.2557055840225,A,-91.18767600778729,79.06521391645357,-56.936058342355025,D,C,E,B,-31.68840042754174,21.027332106403012,-134.50137988002032,-139.26154394860447,1
Other,Yes,B,E,A,165.18655711343655,-1.2960679628518001,E,-121.9688345299921,-45.70267168970073,102.26424811609309,C,E,E,B,-17.42516504019459,-156.7741660353089,-12.856874333770692,54.032399237950415,0
India,Yes,B,C,D,73.24667849840432,-175.12044825529003,C,57.117393687431374,25.040446703802527,-179.68523739977215,C,C,C,E,64.66194518685519,61.4156550390836,139.77315540494968,-73.72766176167856,1
Germany,Yes,D,C,A,12.03033288552573,68.01760524587542,B,-98.17790129873373,-140.25146124906345,7.922004719050739,A,B,E,C,42.38864607222154,-75.44434465322503,-148.67579845491488,17.70742961371124,1
UK,Veteran,E,E,A,-131.37228946491106,-15.200290997486846,C,-233.60578020750674,12.092898142740388,-98.82022839337182,D,C,C,E,52.06182767328145,-57.778275319357675,96.33859969690408,-29.347924156430395,1
Brazil,No,E,C,A,-20.51566310831164,-140.57617591268996,C,69.79011405043934,-71.45557217953356,81.31357063132974,B,B,C,A,-60.059987270594476,-133.25300319274155,-31.601205962600194,-29.283966301554564,0
Brazil,Yes,C,C,D,177.35896107256175,66.14729151865139,B,-161.27728571244455,9.751020392613537,60.396409648574014,B,C,E,B,-79.27210721535212,202.37629204799666,16.05068335171282,-20.025769819989335,1
China,Non-Veteran,B,C,E,261.0396257725951,36.09038280457313,C,-18.611466440417775,17.485875783657537,102.05132057039923,D,A,B,A,-138.71330676485098,-109.2374217552454,5.716125335702641,-155.27045731224888,0
UK,Veteran,C,A,B,55.739858790553775,-65.10793242125993,E,94.1348821242304,29.910004081312202,147.943137728159,C,E,E,B,164.8183471679099,-8.327653053797732,34.52575756094913,-223.6371837623924,0
UK,No,E,C,E,113.18982262803709,-15.683403160243053,A,-7.573331109204026,-206.30155219221882,-17.635491565636315,B,A,A,D,-51.958159990837935,19.85554523170191,-200.5955693488942,80.93366919330884,0
UK,Yes,A,C,A,49.93461334760189,36.780529758857114,A,69.2455408329576,16.193985921020122,-47.71666372088129,C,A,D,E,102.98243815684759,-46.99054349235722,131.157841041203,-77.01715656911891,1
Germany,Veteran,E,D,A,-24.40373784693129,23.222255966743887,A,-2.6747166593931575,130.6408557642959,20.827231600544156,D,D,B,D,-275.0341567605666,28.35435157952326,-167.7320331414498,-55.950632417814575,0
India,Veteran,B,E,D,-10.134658626635485,209.85763706881144,C,-128.6755660597769,82.69664936528501,10.195635072858837,B,B,C,B,-154.9299802630663,132.45688124921273,-26.561799345374897,-10.642432584725556,1
India,Yes,A,A,A,35.640516914672595,63.13728515669369,E,-107.50496540645504,-276.9805906582952,-8.847026410436099,C,C,C,E,-90.40094333638837,46.423278196006876,-11.511503541748754,-40.60547072432072,0
UK,Veteran,B,D,C,-16.589408335598602,107.0863276012785,B,45.17859273622788,84.56551030884637,-78.9589313340427,E,D,D,C,211.66397979452438,-129.50068961831954,74.52629671217214,-83.31429549601194,1
UK,Yes,B,D,D,-154.50221996318444,149.5528352616306,C,-97.31407886139301,-61.87932356452641,147.80364487914156,A,C,B,A,197.9578438645631,129.25704230608352,-32.6830789722951,55.73047963111141,0
Germany,Yes,A,C,A,56.43674716359971,-184.74322935413005,B,87.50965555436619,-30.395727288248448,-45.76770153003432,B,E,E,A,-118.64330828335898,10.62823437184125,4.328855808019857,-3.7490590713378373,0
Mexico,No,E,E,B,104.71695578363605,-0.35540379790561627,E,53.97405219491391,152.69863825989282,-60.36291470877847,C,B,A,D,-73.56008211366265,-59.03370714509262,-20.59435938537576,-56.41687465870674,0
UK,No,B,B,C,-77.42095978715193,16.796343873617108,B,87.6797346691499,282.34438567696844,-53.56174279181871,B,B,D,D,-190.31662925692345,165.40940420238454,-43.321380307114055,42.33349238810383,1
Mexico,No,D,C,A,-12.263936399279805,7.378254334989546,C,-149.0762907068702,107.55306279294045,98.24878871790531,D,C,A,B,-44.35727668975166,-102.71515602310754,-57.845788692061795,-158.66238519426165,1
Mexico,Non-Veteran,A,B,B,-201.54113476492284,241.30467799650296,A,89.14603403275414,-19.165479374656403,-25.730969110060215,C,C,C,E,29.4514071446695,150.02997591459973,-65.03118177415062,-4.421639115635124,0
China,Veteran,C,B,B,-109.01726664756313,-12.534811922679372,E,-59.781851246821724,-223.19912822469715,-118.61891774728109,D,E,C,B,39.3404924840365,63.47039276566211,123.6969739372819,22.218263853071278,1
Brazil,No,A,D,B,106.17372314091307,-134.2547557354425,D,44.77288043621714,34.07143374863996,-60.33472840711166,B,E,A,C,-58.551501705263234,79.63196790940638,-299.23477191191967,78.99347450904263,0
Brazil,Yes,C,A,C,109.19258842338301,16.705912387708707,E,-25.0285745288548,-7.866380923050877,-97.68414426170195,E,A,E,B,-8.737512710531105,71.48790743949199,44.91236568977774,-70.59937994752995,0
Other,No,A,A,D,-27.26535663474926,8.881534870688395,A,-268.2308517862266,-69.873818072664,59.20836818644234,B,E,A,B,-52.28244956659932,-106.21190237626148,-210.2640466540416,-39.17336712850034,1
India,Veteran,C,C,C,-187.86882885575176,20.52451200590379,B,-23.746758779272096,2.0608827631698508,-18.211656210293544,C,C,E,D,129.17009509562052,32.89036026314652,136.617991398217,-131.7706506159541,1
India,Veteran,A,C,D,85.150931522242,126.34621227429624,C,192.76583397378275,-13.363745779210326,-136.32742033025386,E,A,B,B,-93.21513378766319,-38.72854542564739,-13.660884185038158,23.732265165813075,1
Brazil,No,A,B,B,-10.919174100997273,-48.760298405867076,B,-224.8939023376751,153.7909305787425,-6.337699707858809,E,C,C,B,-48.639380242723256,44.83816406919245,-47.241799278325615,-79.39875116730286,1
UK,No,B,D,D,101.08444855608558,-57.944310000344124,D,82.45882197375349,119.70250663910815,-103.3016289286118,A,D,B,E,-129.43044278364545,-44.64890185872999,-91.38288028876642,-177.4179983876843,1
Germany,No,E,D,E,163.9877233865637,-16.41597540778032,E,-4.91255088991914,-57.965040409211014,-10.487601274364925,B,B,C,A,42.45373948986201,13.157773093048172,56.57844500816037,-37.24263487700876,1
China,Yes,B,A,A,91.67981935627559,-29.50580904750962,C,-63.758604254917216,-16.09150633941506,10.042671561835574,E,C,D,D,53.16642714975012,-10.510700310263237,11.817568130209438,-103.4945704629401,1
Other,Veteran,E,B,A,14.83271877082285,135.99101690127577,D,-175.59699826485138,156.75092454659682,-41.169718003021835,E,A,B,A,-81.31568965094466,61.08469470200277,204.589162644468,49.68487248619516,1
UK,Yes,D,B,D,12.412864756692473,-40.59619033127396,C,107.27191121411512,-43.43378490474489,26.538747548031843,A,B,C,D,-17.37463206810214,89.11116774562255,89.37214049447925,94.07520738451987,0
UK,Yes,C,B,E,127.82538898301877,167.90639566244732,E,32.989640827152144,174.97918797891845,197.1113542027207,D,C,A,B,46.14026428464973,15.406752494847128,63.184201311496956,-44.9068224137952,0
China,Yes,E,D,E,20.515790643389963,12.370107204811122,D,-2.847793513218979,-1.1629532865434162,65.1546643197982,C,E,C,A,59.476430916900156,100.68664489992689,-50.32550237027219,-45.49383700842641,1
China,No,A,A,C,139.91657213942105,8.717313664398121,E,-92.93710772244249,-64.8588826009466,-23.31741001913793,A,B,D,A,136.17655866903806,73.05088673020686,140.99505521890362,102.79036208631173,0
Mexico,No,E,B,A,-29.8353925150445,-99.65806153503026,A,54.8772335550602,191.96551468799626,-17.467633131632955,B,D,D,D,35.522968584009924,88.73464665995937,-151.12565505777803,41.94367150258424,0
China,No,A,D,D,51.93718063658669,0.04765124020317693,E,47.88429143956601,63.41616005436854,123.64373022525137,D,C,B,A,-127.46572508287015,143.22340004787608,36.543772693529,-224.87977142922455,1
US,Non-Veteran,D,D,E,49.69343150951426,23.735855770312675,B,50.20797840784472,-49.32737551263287,-153.61029737280688,A,E,E,E,-72.765373283479,3.677545658809948,12.468140968056407,36.05968180167812,0
India,No,C,B,E,-31.83146595528304,22.91322454236618,E,-131.3937089068408,12.431178447965392,148.50346177837045,E,B,B,D,76.80668360476074,119.97309926412427,-102.94808358752712,31.414168773818812,1
China,No,D,B,E,47.84538947101295,2.3801011965065655,D,22.0957893563264,-4.96329963327306,135.755620446764,C,A,A,A,-34.051191862045336,-75.28230013114108,130.86427025398336,-8.5419258536121,0
UK,Non-Veteran,B,E,B,-185.21570929717123,-21.310749631692616,B,-164.11333602917057,-46.708558162440426,26.94513550617313,E,B,A,A,255.31267446453575,-64.77723417722049,44.17490738555138,210.22823642341612,1
China,No,E,E,C,-49.767605608251266,19.82625783559563,E,-213.28145437459037,-202.31640399779405,106.55936369618854,C,D,E,A,-7.955407713650484,222.5847603874749,-118.38327640381341,-121.35645058369772,1
China,Non-Veteran,D,E,C,69.33557814646156,0.9741464697313829,B,-25.28464183620414,99.95894136910421,-188.64389005764286,C,E,E,B,80.79459970340443,-12.715437788718189,-49.70534984344682,19.95676360606719,0
Mexico,Veteran,A,D,D,97.31903743744998,206.57282334962147,A,109.335950806365,-9.020999115991414,37.539698686989794,E,D,B,B,-47.68171029697941,-151.16306057657036,-15.551352650253246,111.89405801768795,1
Germany,Veteran,E,D,B,14.584462412380974,13.446585182142117,C,8.452574870389155,128.14705847332317,11.834700722767458,A,E,A,C,-70.42712834049077,-0.8428885878625798,-3.504512142965853,0.9518350320586147,1
Other,Veteran,B,C,B,-73.59103304686823,5.007991625069344,E,14.056464322408155,-111.62623238487488,-114.5345598351263,D,A,B,C,-112.46275703711868,-2.8506996397498963,288.16931764298613,-47.607585059359295,1
Mexico,Veteran,E,B,A,-65.1474188437006,20.44532142943581,D,-86.5311364164809,57.96368089928413,22.414681578425856,A,E,D,D,-66.75399184017479,163.66397921845837,102.71103688292078,-146.4515833952544,0
China,No,B,C,E,-49.59581422413847,-217.36495846925337,A,91.47916280879694,103.66293526241022,-93.78106661540629,A,C,B,B,35.24265970460186,-18.966852940461678,43.79771737072759,122.77539259775234,0
India,Non-Veteran,B,B,C,-71.78303608347328,-88.79744565767493,D,-47.86132229563428,22.128200469456296,-1.5323505965414481,B,C,B,B,232.0667882252841,123.86118036859706,-25.54318583743705,-342.3251890499046,0
Germany,Non-Veteran,B,C,A,128.31204809095132,-52.40369466324749,A,220.18039811528723,140.76276460229937,6.128436771341115,C,B,B,E,79.41906442650591,-82.39639619408715,69.35487987744332,-44.009679461999795,0
Mexico,Yes,C,E,C,-161.59681248938563,110.20424255928272,B,93.05606631218069,-27.60467840969082,89.0773239247069,A,B,B,A,118.64172994676163,-90.99489778904132,129.90314666803823,198.4728718975104,1
