ethnic_group,military,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
African American,No,Yes,E,D,-20.034923903519893,-30.39123965564125,D,-36.78437625551981,D,B,B,-37.31669306057685,-14.95761613803169,0
Hispanic,Non-Veteran,None,C,D,-9.992877659209675,82.50385672300064,C,-17.37544111783412,B,E,E,95.7383572306341,-132.49443237305806,0
Other,Yes,Yes,E,C,39.772790695042445,-164.83706737354473,E,79.67607885656072,C,E,A,91.13398431284362,192.37596160863814,1
African American,Veteran,Physical,C,D,17.622759247032427,79.83163966310435,C,25.77814763769367,B,C,C,-159.79572764801452,77.9044657405339,0
African American,Non-Veteran,Both,A,A,53.95226893650713,133.8448575200387,D,90.01518152874502,D,B,E,94.22622637846301,7.297643452731156,0
Other,Non-Veteran,Mental,B,D,-118.11161823686082,316.9609319723878,C,117.55041202429194,C,B,C,100.98732074637917,-3.353865002361369,1
White,Veteran,No,B,E,76.4797728824486,-31.905324784784376,A,85.48850863667306,D,C,A,-154.74003839667876,-49.7851951378283,1
Black,Veteran,Both,D,D,161.76926320573918,-166.23319684634146,A,-41.91800096304086,A,C,C,27.79149847826561,23.74080913636357,1
Other,Yes,Yes,B,B,110.225410731565,-137.40013765307077,C,14.3524543762309,B,D,D,-100.15108400826051,18.725301314903923,0
Asian,Veteran,Both,A,D,70.73039061804862,-112.02837059069233,C,-1.0565601308982686,E,A,E,-206.8580101279794,18.791288332961702,1
Hispanic,Veteran,Yes,D,B,-137.83807391466655,142.2224201768951,A,43.61564560047713,B,B,A,43.05941538835759,-114.11913746832329,1
Asian,Yes,Both,A,A,28.251791267833426,-16.949906233144258,D,111.50679341290069,C,D,A,-288.9656328239053,-86.0266560658518,0
White,Veteran,Mental,D,D,-167.17181621394604,67.49265302868521,B,-22.610274911629293,E,A,E,47.77621977907283,127.92859358964763,1
White,Non-Veteran,Mental,E,B,-128.134740533707,-149.71993213613754,A,87.25327961234768,B,C,B,124.51543512688734,-35.8871635412027,0
African American,No,No,C,D,-190.66497670575646,-136.38372157232556,A,124.76474154427699,C,B,A,94.65806024915928,18.43140701168171,1
White,No,No,A,E,33.83286025952357,-38.27135729437748,E,0.5001636351079406,D,B,B,202.51800894438765,-304.04799906512557,1
Asian,Non-Veteran,No,B,D,-24.48799983091763,146.30316424511423,A,-8.494930690536728,B,D,B,-28.456589069773436,182.0399177790065,0
Black,Veteran,No,C,D,-35.53475602728181,-53.253186898306446,D,13.062736448526275,A,D,E,-109.8352462295581,-41.59494772376364,0
African American,No,Mental,E,C,68.12735564622855,83.40480062027838,D,-9.744054905503285,E,A,E,59.66477759173346,-12.137933958618605,1
African American,Veteran,Mental,D,E,172.09491968367738,12.458858489538077,A,-109.90613532514178,E,A,A,-240.9410939370962,-44.50540710090788,0
Other,Non-Veteran,Yes,A,D,-216.62145120812372,-31.810313303734215,E,-88.14118295403833,E,C,E,-101.08590415443142,20.150367066973946,1
African American,Non-Veteran,Mental,B,D,-88.39096751432322,177.56520882547682,D,-74.09322822406273,E,B,E,-53.27526115070761,-120.76566571678575,0
Asian,Non-Veteran,No,C,A,-118.20581662561031,-27.419358284398104,B,-118.6798256482265,C,C,A,-40.82534954416082,7.5325809855854615,1
Other,No,Physical,B,B,43.01653452973566,57.93749707816366,B,200.424946521214,C,C,A,-229.92603995317816,113.18166178217923,1
Asian,Yes,Both,E,E,5.591061326561193,52.67423225992819,A,-37.8833632811216,B,D,A,99.02189190037504,109.02628005814046,1
Hispanic,No,Yes,A,D,-108.28911932354133,94.35848847955508,C,87.6384800779261,D,B,C,53.690720852242265,7.907328969940597,0
Asian,Veteran,Mental,B,A,233.29111825531558,-109.03801061585084,C,-89.17686797191018,E,D,C,-56.66807401569562,-37.54697954031638,1
Black,No,Both,E,D,-190.39497507067273,6.816710844025012,B,-279.4639979753004,A,E,C,-1.6268860326412906,-213.7153939290219,0
White,Yes,None,D,D,182.75044343836356,-48.792068185196726,D,152.24483280726713,B,C,A,2.655067368098136,-106.17001505676267,0
Black,Yes,Physical,B,D,-26.877203004739634,-32.457126725980714,B,53.37507916935831,B,B,B,45.03113193463728,40.53994718731422,0
African American,No,No,B,D,54.08847220815532,-82.74275826539582,B,-106.29444357236967,E,D,D,-45.455079761475375,-151.02239363317256,1
White,Non-Veteran,Physical,A,D,59.4849257585256,-91.0175644752277,A,24.015173901145147,D,B,A,-58.61279526674379,124.26128363214788,1
White,No,No,D,E,88.78244724795617,-96.17252164015419,D,-72.75488479247308,B,D,E,76.66862572494712,-1.8046921864425123,1
Asian,Yes,Both,C,A,-109.30137085548188,51.28999770540118,D,-120.38297023577388,E,A,C,-110.37833772253902,-101.28580737044233,1
White,No,No,D,B,263.289745303498,40.714566990494305,B,-22.154564964555327,E,A,E,-109.08355056592455,-74.62619222767502,0
Other,Veteran,Both,D,B,-138.01782184594944,14.23854227583753,C,-176.20136474117047,B,B,B,132.02675274670105,32.75116519134891,1
Black,Yes,Mental,A,A,-6.80720894032911,72.45487827807777,E,65.66195075716917,E,E,A,-140.84860636947124,108.30996548493881,1
Black,No,No,D,C,-119.89275208114283,69.44247684880996,B,-90.94876059470423,E,B,C,34.725526161907844,-4.824899863804441,1
White,Veteran,Yes,B,A,53.52838499676604,-8.947617409321326,A,162.29528463655788,D,D,D,223.74784506534255,168.06761442865368,1
African American,Veteran,Yes,D,A,-40.36867337590444,-50.94146816795454,C,-59.94597605466703,A,E,A,-143.76271569472362,177.61722455115574,0
Other,Yes,Mental,C,B,184.73935112526794,-66.80733359471536,C,116.55747345390289,C,E,B,-63.71148894366204,63.54228813695365,1
Hispanic,Veteran,Mental,A,C,175.170875972883,-19.857281212477197,D,-126.64204066890204,B,D,A,93.30270893724472,67.64974287882328,0
Hispanic,Non-Veteran,No,B,B,126.28820144323039,27.00284994066494,C,-0.21092917019101334,D,D,C,72.78377434033482,-59.48315352373537,1
African American,Non-Veteran,Physical,A,C,1.9466831372042088,-38.36349702094856,A,65.7540064104267,E,D,B,-51.23701050851904,89.7960981769915,0
African American,Yes,Both,A,E,39.031956996177186,-152.87488437332132,E,183.04162123223634,B,A,C,-17.442022588331465,-187.96189647250878,1
Black,No,No,B,B,24.24512624839607,118.0840092446477,A,14.279385442306653,C,B,D,79.71666874183572,-79.1196783245297,1
Hispanic,No,Yes,A,B,-17.892573728649968,-46.50038502496615,C,21.315984255775465,D,B,C,-71.55033271498338,11.463886815034167,0
Asian,Yes,No,A,D,158.87887194500038,-82.59433252808518,D,-46.81486973175365,C,B,D,-149.92572310290845,153.92442739618437,1
African American,Yes,Both,D,D,187.95029789158343,117.85926900481185,E,67.14130127597431,C,D,A,69.40181563058826,-85.56424623684983,0
Black,No,Physical,E,C,-88.95611235959989,-50.31146707186965,B,-179.8657184113286,A,D,A,29.449105647189565,-11.822526538169663,1
Asian,Veteran,Mental,C,E,-23.668927799802095,-90.61677278851738,B,-110.6704930576774,E,A,D,-1.0623935989997617,73.19262353482145,0
African American,Yes,Mental,C,C,-120.8654880584544,-18.554405965394697,D,112.45345584095074,C,E,C,-40.2626105985901,-91.50865433869595,1
African American,Yes,Physical,E,A,-155.5952866435124,-67.07406633534781,A,94.4367266299861,E,A,C,28.252240407388822,51.30312374132649,0
Asian,Veteran,Yes,D,D,99.25200350353761,131.82140408361968,B,-152.1838571951064,B,E,D,-145.622226097172,-44.09054603130531,1
Asian,No,Mental,C,A,62.29240931768347,-126.42963240390071,B,-62.953256353264834,A,C,C,-63.72472275720536,-137.75846299895943,0
Hispanic,Yes,Mental,B,D,-28.983968084165983,33.06325374999851,D,123.76060281197232,B,C,A,137.14869277929554,-5.244923412683901,1
White,No,None,A,C,-50.97603857676577,84.66917270147991,A,35.978570757965485,D,E,E,-32.328137281609486,239.46250106881428,1
Hispanic,Non-Veteran,Yes,C,D,28.570551662318255,69.96662195285784,E,-18.6424469377407,D,B,C,76.53200315128036,-77.68886184414293,0
Asian,Yes,Mental,A,B,37.09461660146985,-105.26194441487462,E,-22.216330545228594,B,A,B,-53.821971919814345,-32.654025386741495,1
Other,Non-Veteran,Mental,D,B,-43.43794025474133,-6.299132958750785,D,77.09374029026264,C,B,A,74.49904788607526,64.78376743088806,0
Asian,Veteran,Yes,D,E,30.66559081615826,-126.96948734066642,E,149.3553371479614,B,A,D,32.96059616258681,276.30351203320214,0
White,Veteran,Both,A,A,-46.99596242211364,92.81239367773519,B,-17.758376711245642,B,D,D,17.219990282618333,-193.7372234443227,0
African American,No,Both,D,C,113.86271148142811,16.16706796299703,A,-59.06355318572566,A,A,B,-157.95276430331737,10.039949247925605,1
Other,Veteran,Mental,C,D,-8.641504961935103,100.90613223237264,B,179.5373220707471,B,C,C,64.90151863892622,-39.022106663555775,0
Black,Non-Veteran,Mental,D,C,6.26443015112869,-41.40944881953298,A,36.37583226903685,C,D,D,-96.60988672620749,-45.94447932252527,0
Other,Yes,Yes,B,D,-81.5411833977981,176.94820055749915,A,119.84627482380736,B,E,E,81.34434380657844,154.58567342438934,1
White,No,None,A,C,-173.3340447962155,-50.694070794501755,A,-271.2587905047433,C,D,C,27.638191636378384,-39.78473757815145,0
Hispanic,Yes,Physical,E,C,138.2994848949984,-36.8064765080651,E,97.2126294752066,D,B,B,-85.99661842954475,-172.4039043028011,0
White,Veteran,No,E,A,-13.558196785882357,-311.66196324804474,C,-15.177375410264304,E,C,B,-117.60523421758147,-75.39294183564739,0
Asian,Non-Veteran,Mental,B,B,-67.0320622712544,-157.02263048599474,C,49.82846715969085,A,E,C,184.6018568601467,144.25861987104486,1
Asian,Veteran,Mental,A,E,126.83016173799395,-117.13878249993697,E,-62.03315467333218,B,E,A,-67.77473444951193,-15.450983181234939,0
Asian,No,No,A,C,-33.82663922329873,29.77952015803324,C,101.06294786450304,B,D,A,-15.417493536090978,-5.268351200482568,1
Other,Veteran,No,D,A,-23.019437941928675,49.034906650002355,A,229.4784649725008,A,E,D,-167.3228224865339,159.95176220434922,0
Black,Yes,No,D,A,-1.887276013126617,-151.81513824971233,B,83.83480751811445,C,E,A,-15.545837998974019,-58.75614735753019,1
White,Veteran,Mental,A,A,80.63148628682394,-64.62479733235783,E,-25.229068141769634,B,E,D,61.492679986150335,-56.88655105935831,0
Black,Yes,None,C,D,-62.32344428647348,-190.282096335987,A,65.2004863844532,D,C,D,164.54713723719746,110.61660607446977,0
White,Yes,Yes,C,E,208.86120566289458,54.49393302772195,B,-74.62600357150208,D,B,D,-42.30246403403892,22.086408598932895,1
Black,Yes,None,C,A,-6.565899538024291,155.19495438024938,B,78.78816681014494,E,C,E,93.99579799155646,-11.965816758398894,0
White,Yes,No,D,B,116.07930159254501,4.817076377119022,E,-73.60105026479775,E,A,B,-124.65104743689533,181.30151485089945,1
Other,Veteran,None,A,A,21.789818154315956,196.72409740218808,D,-56.169173181775314,B,D,A,-6.624399558069539,96.64484966075024,1
African American,Non-Veteran,None,B,A,-113.14085854006466,-84.23840758743883,A,-5.305839349794818,E,B,A,-61.0932785604483,-105.29731299216989,1
African American,Veteran,Yes,E,A,-40.03273530890882,75.6064386081524,E,98.03487092713209,E,D,B,100.94804584398092,77.27960762736615,0
Hispanic,No,Both,E,C,-37.45514267715987,149.75389338666264,A,156.9180550241602,E,C,A,168.5503301375941,19.318152037706856,0
Asian,Veteran,Physical,E,B,-132.5017895519257,73.70364090898345,C,-81.90544717375562,C,C,A,-46.92207607215676,42.41517628626356,0
Hispanic,Veteran,None,E,E,18.41177849143066,27.954261831239467,B,23.029427803765532,E,A,B,-237.26947023648717,54.590500583267584,0
Hispanic,Yes,Mental,E,C,-147.6801935598693,-12.448100336244945,B,-110.41761501453986,D,A,C,-15.85834099279533,100.25015672350293,0
Hispanic,Yes,Physical,A,D,-88.3382441677697,-44.11137979877362,C,113.55639967465878,B,A,E,-50.789337055463456,-33.37332585990863,0
Black,Yes,No,C,B,71.29770362759783,131.84877967649624,C,-168.32274793136827,B,A,A,239.4834993991624,108.75432175550914,1
Other,Veteran,Both,E,E,-103.22077719501792,-116.73258275000289,A,112.58034280977576,D,C,A,158.6360629059148,110.98436944120196,1
Black,No,None,A,E,51.81817166390788,130.2383034413365,A,-12.429378529390469,B,C,D,-125.28014017161388,-52.93503795089908,0
Hispanic,Yes,Yes,D,C,148.87800158834096,20.130780030043482,B,65.31167103362583,E,D,E,-151.6107195175407,55.374470169246436,0
White,Yes,Physical,B,C,107.58947643033461,-83.26587173035819,A,161.57224333071707,A,C,B,-33.52532956518402,58.087604640845605,1
White,Veteran,Mental,B,E,-110.7209585928878,40.701306720667915,C,-47.035194405809996,D,C,E,10.779178342928809,3.530083221187256,0
Asian,Veteran,None,B,C,-114.09172338204773,170.9175003399662,D,79.65991303974425,C,A,D,-1.3120392449726253,2.654394364765723,0
Other,Veteran,Yes,A,D,95.56175938170905,95.05366277961596,E,-111.17121387176836,B,E,A,-47.28455035028129,94.89486502784158,1
White,Yes,Both,A,D,-26.907776579698695,-60.08968796524437,D,-122.16785894849932,A,B,A,-95.03141561979574,72.47048485216963,0
Other,No,Physical,E,E,30.946520315155425,-42.310255612743155,A,25.031838588580595,B,B,A,161.9602896557918,-44.194031772969595,0
Black,Non-Veteran,Physical,C,E,-110.08833833182669,90.62138922346493,A,2.612806361566014,A,C,D,102.18879654046154,35.76642556835548,0
Black,Yes,Yes,E,C,174.03352983760385,155.4828643230196,C,101.33473596133315,C,B,A,-21.949275824502365,-29.148317351376164,1
African American,Veteran,Yes,C,A,7.37475750506532,17.205212679544232,B,-25.985069616742347,B,B,C,3.711913796812019,11.294632322099089,1
African American,No,Yes,D,A,26.355334630396825,50.97187899038113,C,74.38670192489062,B,C,A,58.427769244063235,45.70348826280432,0
Asian,No,Physical,E,B,20.294669228767695,1.8747730326553298,E,-32.44647291611991,A,E,E,118.98405922553074,3.3648136742924994,0
Other,Non-Veteran,Both,E,A,55.63396740350179,43.788461783192936,A,23.478412898556027,B,C,C,-61.937346502537864,30.734621115464893,1
African American,Non-Veteran,Physical,D,B,83.07659261084615,-13.11273921795052,E,17.718504112035273,B,E,D,13.510938156427585,156.92134830445912,1
Other,Yes,Physical,E,A,44.336790079255636,64.43880886703131,E,-82.22714108115842,D,A,E,-23.886749571377617,-51.25840988487257,0
Hispanic,Veteran,No,E,A,5.592246516963798,172.2446230591844,A,151.9635766384184,D,C,D,-70.04311084710034,-207.51724976254283,1
Other,Yes,Yes,E,B,-168.67595088899066,-88.40800665629249,C,-254.03527630093512,E,D,E,5.578771765869851,126.68429506350425,0
White,No,Mental,E,B,65.74728748403739,-115.46574799602392,E,86.84483673166962,E,A,D,9.408275701762436,-13.873345224048258,0
Black,Yes,Mental,C,B,94.81668242871699,96.7543368242613,B,-39.97260006080467,A,C,A,55.22293059460394,4.0253924616796715,1
African American,Non-Veteran,None,E,D,-30.626419926059235,-196.1084014048689,C,11.513284894527875,A,B,C,-113.37090666728204,80.1485818237426,1
Black,No,Both,E,A,-10.524559606748134,1.056781730690348,A,-35.392541555626174,A,B,C,-47.167357312187434,-187.45065993772647,0
Black,Yes,Both,B,C,-117.77338134572106,-49.8856762480834,A,-92.85492843799055,C,C,E,-25.66553676943205,-26.494025662162635,0
African American,Non-Veteran,Both,E,E,154.91528532070853,-64.1241131071524,C,-76.46273137709072,B,C,B,138.94593192836155,51.5278478003486,0
White,Non-Veteran,None,E,B,144.8903241155231,38.04123512160734,A,-88.33100507183133,C,B,B,-18.51877640295073,13.162541551754577,1
Hispanic,Veteran,Both,B,E,-216.14686794503996,-56.00900169498938,A,56.39761289426516,B,C,C,59.2906429232306,58.86543351142024,1
Other,Yes,Physical,D,C,127.83960488686239,-70.01217266282828,D,148.2895442431565,B,A,C,-55.783484774790026,-144.14895923027282,1
Hispanic,Yes,No,E,D,1.2263048847309281,-31.81410203891812,C,116.92206337093702,E,C,C,90.84598651436923,-51.857890123939875,0
Asian,Yes,Both,C,D,-7.521001786579906,93.057471085751,E,-149.19217893350037,E,B,E,100.12819805888175,-105.25025615989485,0
Asian,Veteran,Yes,C,E,-9.718386520137688,16.16330565909101,B,7.908613501854737,B,B,D,-116.81757459087191,-24.967277553719434,1
Other,No,No,D,A,5.239625357354073,-120.07467767919333,C,59.91293637442221,E,D,B,2.91836100330294,43.76680465520658,1
Other,Veteran,Both,E,A,35.74944851335366,151.4052197437416,D,-115.78422462494078,D,C,B,66.06453006327783,13.15043303878976,1
Asian,Veteran,Mental,B,E,-49.26954191136417,18.085076864834654,B,30.811027468866207,A,E,C,-58.24555832788141,-71.95513343207936,0
Hispanic,Yes,None,A,A,-152.74781106394968,-50.56767177694547,E,210.53629489842618,A,C,A,82.30804974994282,-75.6652832014254,1
Other,Veteran,None,B,B,51.447683575019475,-117.7785820329772,D,-0.25857633026656246,A,B,A,-107.2357753325681,-19.53723881790168,1
Black,Veteran,None,A,D,-155.82388135493215,156.04634168777875,B,-55.4825823466766,B,E,B,1.5747036007756576,-50.36444066510361,0
Hispanic,Veteran,Yes,B,B,22.84705385311601,-45.37073755421652,B,-96.99063665889288,C,B,E,-64.54358825580964,118.04527347591912,1
Other,Veteran,Physical,E,C,-206.43672102536735,33.00096107915785,A,7.215697654633664,E,D,E,-71.74050935205594,63.217460925349464,0
Other,Yes,None,A,C,-146.95512904357275,125.81704669452449,E,81.593637490706,E,D,C,-108.17524510618996,-27.93232292739131,1
White,No,Physical,D,D,-29.73484025450743,-50.34069590986236,C,78.71498845462833,A,E,B,79.17735032777287,7.041142729713059,0
Hispanic,No,Both,D,A,-75.99557705749113,-48.48118556867416,A,108.99705875947852,A,D,D,104.37028171913458,-95.60468575639128,1
African American,No,Both,A,E,-135.34890262518067,-92.41722280942572,B,40.015711993179984,E,C,D,19.67404123306146,-93.5494211645083,1
Other,Non-Veteran,Mental,C,A,-8.500588781246023,-28.643262673775048,E,15.722571242689023,A,A,B,135.42326980398974,48.99663623862787,0
Black,Yes,Both,A,D,103.87643864201866,94.7174841498483,A,291.4271323127715,D,E,B,-49.43665594390605,208.1115818446861,0
African American,Non-Veteran,Mental,D,D,37.94973815701778,59.83762365284626,B,77.91240467762472,A,D,C,53.68383528527827,-67.06839872640266,0
Black,Yes,Both,D,A,14.685283608722226,2.899465714452649,B,10.67744616332871,B,C,D,-5.100122025095526,260.28885713021964,1
Black,Veteran,No,B,C,-54.51491586822637,-27.1226647461106,B,139.8259578891877,D,B,E,70.31578459525579,-178.03944683527405,0
Asian,Non-Veteran,None,D,B,36.85302141080581,91.43862697976888,C,29.24229054718182,B,E,A,32.376993284021516,38.56142082563114,1
Other,No,Mental,C,B,-52.34074974512062,-32.84190256995053,D,133.06732397645078,B,B,A,-4.055890703861181,-27.10616289410654,0
White,Yes,No,D,A,78.07981942358595,4.760535550882358,B,90.19701993310682,A,B,B,76.33626788442443,-33.047617366499,0
Hispanic,No,Physical,E,E,42.20489768302039,-258.786462534848,B,102.54682267662527,A,D,C,-75.21512267086892,58.82210562853043,0
Black,No,Yes,D,D,-81.05267605972584,113.32986237959864,D,30.829964843185603,E,E,C,58.96268407875501,-30.46277797733556,1
Hispanic,Veteran,Both,D,B,-253.2389747227326,145.84253197545127,C,52.2194203087704,A,A,D,57.90477987524877,53.16301853209451,0
Other,Non-Veteran,Both,D,A,162.88130701888406,-157.44080846949578,E,62.592055350150154,E,B,E,112.64620184042545,-15.847115746725432,1
Black,Veteran,No,E,E,45.11024301475231,138.98671182843077,E,-72.97393719577924,E,A,D,-308.9110384046875,-0.9471685616530547,0
Other,Veteran,Both,B,E,47.97549023435063,-130.16424206642506,A,74.69158994297564,B,C,D,7.380814116426258,-10.342955453257778,1
