Age,Veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
52,Yes,Muslim,-21.01719861703737,D,D,A,8.63799224498996,49.00677278903831,C,A,36.86204297522511,107.98631746277232,C,1
32,Veteran,Christian,-77.89501223989033,A,E,C,-14.214968416286123,-69.57270939859221,C,A,-50.42119068389733,188.22459440871464,B,0
38,Veteran,Hindu,-34.27231115511223,B,D,E,113.82244488805328,78.13391888414283,E,A,69.94426014875867,-56.04099476435741,C,0
74,Yes,Buddhist,60.36909974132569,D,B,B,35.79596409094686,-102.51047558042525,C,C,45.08235143291431,-25.7970802044409,B,1
34,Veteran,Hindu,72.58272813903265,D,B,D,197.34844072500368,141.68053377697984,A,E,84.23850493184875,4.974429927548503,C,1
32,Non-Veteran,Jewish,-1.963804172823444,A,C,C,-146.40338633155926,277.26790044662823,A,A,210.44602581150954,19.07127004930488,E,1
25,Veteran,Other,116.32675781087782,B,D,A,-112.88955129164988,-97.68783531187985,D,B,78.2817095717285,201.85825988798598,A,0
69,No,Buddhist,15.07184739699392,A,A,B,35.19276219931448,120.55523872567177,B,C,-42.44918836670447,-137.0449317495373,C,0
29,Non-Veteran,Buddhist,98.18293116050239,E,E,E,72.3706267588629,-100.63107644923281,B,A,44.29497432883024,-93.4014327376811,D,1
29,No,Buddhist,-52.71468656569627,A,A,E,128.58561370507337,128.23557946518932,C,C,117.46838184516565,-35.69429926662645,E,1
78,No,Buddhist,-36.49293026831785,D,C,C,-85.75650125667897,61.88906818571822,D,B,66.75327741481813,-82.76976866597585,E,0
26,Yes,Hindu,29.039032173465102,B,D,D,-130.47543622332668,-65.11206646602892,E,D,-80.45127084320332,14.11443505853319,E,0
28,Veteran,Muslim,-184.74609291502165,A,B,C,184.76463650921892,-82.38934124487331,C,B,-104.41855162264322,33.89211520564464,E,1
25,Veteran,Buddhist,-88.78937074443176,C,D,A,-71.56113292784741,-7.649790980186316,E,D,-34.26533015079607,-95.28753495826365,D,1
73,Veteran,Hindu,8.429339396718444,D,E,A,-42.52189793243383,-98.76363020915441,E,E,65.97698112944256,-127.88910490721707,D,0
50,Veteran,Hindu,-60.34063027432449,B,D,A,98.96755007609987,24.243223343875098,A,A,-71.24678562817274,35.087049624311895,A,0
74,Veteran,Jewish,-186.67968665360695,C,A,D,0.7441040355994565,-201.18318210898173,B,D,-185.8331138999518,-27.059665353432973,E,1
50,Yes,Jewish,-82.9993571133197,A,C,D,-145.61701365698235,20.9361267598183,D,A,-183.06333090973237,-8.246064857508825,E,0
31,Non-Veteran,Jewish,6.642932201444481,B,A,C,31.301019388727024,57.39831644174546,D,C,-124.71835662805357,76.86040778026117,C,0
48,Veteran,Buddhist,60.304453285185446,D,D,C,-61.554018939568635,-93.58509707171572,C,D,-77.89159993301435,-144.79932762187022,D,1
23,No,None,95.00110522431407,A,B,A,25.069596058945255,-36.10816415916123,D,C,141.74175266409082,1.9248214211982817,A,0
43,Veteran,Buddhist,-51.82385267930867,B,A,A,5.898174403740911,126.95395415593865,D,E,37.84561313424077,39.465600770794666,B,1
56,Veteran,Christian,-115.79038269246101,A,D,C,-23.646436782116602,123.28302836825546,B,E,-10.563281821741377,-96.5709528067417,C,1
77,Yes,Hindu,94.74028292028478,D,B,B,-28.869560524533643,-78.61441875191346,E,C,8.597037006359068,-47.66896404912152,C,1
48,Non-Veteran,Hindu,-73.83439680582946,C,D,D,43.85754071429624,-86.05373624997063,B,A,49.68023204216546,-156.5797605561969,D,0
54,Non-Veteran,Muslim,-52.54224152390275,B,E,A,3.2453419912485773,4.671344618253145,B,D,147.77452418123596,19.79495759533006,C,0
52,Non-Veteran,Christian,296.87444597015724,C,A,D,-48.47030573561832,-80.41392463005145,B,D,70.25662403886463,-31.944675904932584,A,1
48,Veteran,Christian,-42.091434857679275,E,B,E,138.31350583558734,41.90824006180897,A,D,-13.775984603738786,14.490902134563324,C,1
72,No,Christian,89.90740099623315,C,C,E,112.54162536326852,91.14796612391105,D,C,70.67237796420535,-124.73561392760826,B,0
24,Veteran,Christian,-222.4125027111568,A,D,B,144.89043150697148,-102.01486274681808,D,D,-177.71972788432,27.611170708409517,A,0
67,Veteran,None,-185.42041722332308,B,B,D,-17.831120633906057,16.309331622588005,D,A,-81.27232411144891,300.9658241463346,D,1
18,Non-Veteran,Other,-202.96824103414943,D,B,C,-26.30836430198421,43.68374662156225,D,A,-67.35669514307504,274.5437501178514,D,0
62,Non-Veteran,Jewish,-22.972281937330948,B,C,A,139.51334734231753,-37.67361191543582,E,C,-47.7166970276682,123.67796378677996,E,1
58,Non-Veteran,Hindu,-70.83248592217166,C,A,E,-26.768511022077867,-30.57019963392974,E,C,-65.3722845883217,55.24989799089373,E,1
67,Non-Veteran,Muslim,-71.7483393309584,D,C,E,67.00349616759546,-42.29699522841515,A,E,138.7850160818284,-20.03993930739894,D,0
20,Non-Veteran,Other,56.667244118156056,A,B,D,-76.83200280716714,45.99347463366285,E,E,-74.92438367646128,77.46846300149215,C,0
49,No,Hindu,-48.55429738383367,A,B,A,86.79292377127561,-129.30141474213818,A,A,-15.025273470344427,-105.6028787833982,C,0
77,Non-Veteran,Christian,-19.31323091984681,D,C,C,-135.43684159155092,48.53849985538279,C,B,-98.3590141752153,-18.979707682020535,B,1
55,Yes,Christian,78.10242980383836,C,D,D,-15.303117566824309,101.16226014289522,A,A,160.66910296678518,82.61687020209857,E,0
36,No,None,55.96798742675952,B,E,D,23.955491667386845,-29.508687975010773,A,D,-23.009646651196377,-18.909661583109177,E,1
43,Non-Veteran,Jewish,-79.5380350309707,B,D,E,-156.65562062100273,14.835823680746271,B,B,-121.95472691429079,103.36494458961853,C,0
71,Non-Veteran,Christian,-132.50998772148716,D,A,D,38.48931995857344,-12.165919219230664,E,B,31.264947876283365,7.162780403348412,D,1
27,No,Jewish,-22.6449863582912,E,A,B,-40.0990382847613,58.365412192090474,B,C,68.69697138716157,-143.81408548524715,D,1
45,No,Other,-137.12542388604874,B,B,D,48.65136010577159,110.72236338454226,C,D,-85.96784797656272,237.80374750601626,A,0
56,No,Buddhist,-122.26464728182111,E,B,B,-58.83070519552229,79.9264570065976,E,A,91.77877463672543,-37.27652268018058,A,0
61,No,Jewish,-26.723609781585655,E,A,C,142.7092002225967,-31.627315756262558,B,A,-20.403214478602223,-65.7765763505938,E,1
54,Veteran,Muslim,60.57480003646496,D,E,E,-87.46090799037785,-102.12445748918154,C,E,89.81022960715322,-98.93420527637844,C,1
27,No,Muslim,-118.71487044351396,E,B,E,204.26005333803556,78.56293836594466,D,A,-35.99978126557755,-16.056521895403016,D,0
42,Veteran,None,-171.40297130141698,B,B,B,-191.4103649633174,13.283469919366603,B,A,-43.82989854104977,192.10812716985924,C,0
58,Yes,Hindu,77.71261790671889,C,B,B,50.88563871596386,12.310671136080945,D,D,-90.55189684440977,110.6813264950646,C,0
64,No,Hindu,101.33798468299928,D,B,E,26.375201803075317,51.58055672956562,B,B,-3.406692006887787,98.86275965978668,B,0
57,Veteran,None,284.5430469216953,E,A,C,-103.9933960688499,63.209978752665045,C,D,-5.739501543054319,8.348899626002243,C,0
46,Yes,Buddhist,7.6025903413145315,B,A,D,-74.33063618257482,1.4318911384352375,B,C,140.0600106911398,27.7489045531962,D,0
76,Non-Veteran,Other,2.048926322394315,D,D,E,-20.39012646214045,-103.86494174226324,E,C,-166.75414436781958,16.741527091327697,E,0
48,Veteran,Muslim,-53.835273651819804,B,E,B,-32.345977652382246,92.13480760854218,C,A,86.57507420122258,-21.15275064887967,B,1
55,Non-Veteran,Muslim,52.59175870650717,D,A,E,72.99592483971118,-20.910942856186914,C,B,162.37341617932034,111.41551225006707,D,0
52,Non-Veteran,Other,7.253885772755391,C,C,E,-60.47481298278535,108.58052293711692,E,D,240.00376302517213,-18.932744148550377,C,0
54,Veteran,None,41.93990238282423,B,A,D,-100.88338001832173,35.195510547087125,D,C,-111.50679920145512,53.81849199603699,B,1
54,Yes,Hindu,-79.77782576765145,D,B,B,-188.78577311146972,-6.170628381617728,C,E,194.23442260517936,-144.59153746155513,D,0
19,Yes,Other,53.138715975600405,D,C,D,47.01310924899733,150.8846519145593,C,B,-105.45643224049476,18.531548896118746,A,0
28,No,Jewish,62.27055957383871,B,A,C,174.01789616944868,-4.020137305909787,B,A,130.36173780326465,-108.58368844296984,D,0
25,Veteran,Buddhist,-30.49850169077678,D,C,A,2.441078963385567,1.2792475370338623,D,C,52.36473146530039,-161.69101514216385,D,0
56,Veteran,Buddhist,38.28281852613779,A,A,A,-38.36213227584121,-127.86289551517926,E,C,-37.891989953212764,-140.43678324170358,E,1
61,Yes,Buddhist,75.3691123868393,E,D,C,-76.90583609388347,33.30602193651805,C,D,3.121602173080153,-19.56079703115722,E,0
32,Yes,Other,58.986541522450494,C,C,B,76.13600524838101,139.91380523512706,D,C,-72.87514752655856,-96.78952789107201,A,0
21,Yes,None,61.742000365382076,A,E,C,77.74378124086574,-0.033064163471755614,A,A,-13.218503980141488,-84.52370201012364,C,0
72,Veteran,Buddhist,122.23375692621192,C,A,E,-5.6859087136293525,-172.39901266626234,D,B,115.53770861468777,64.94781368384433,A,0
20,Non-Veteran,Jewish,130.58793826303588,A,C,D,-87.52675446416755,-75.00479969707551,C,E,-18.301604194920696,-7.65026257772692,E,0
22,No,Other,-77.07908112670513,E,E,E,-155.53558982071806,34.92917317967064,B,B,-69.37334709477447,-145.7645256849825,C,1
53,Veteran,Christian,-215.37014726271644,D,B,E,64.85025786784723,-101.23179548238508,A,E,50.03651752861715,-172.22127693122357,C,1
29,Yes,None,-77.52355699109916,D,E,A,64.90370657325346,141.46218722638304,A,E,24.6227117518118,17.990909213618668,C,0
62,Yes,Jewish,-47.74862614936087,A,C,A,76.5486890903342,-112.52452641650032,C,E,-241.2861421064901,-8.380659487150602,C,0
55,No,Christian,341.4300715676006,A,E,B,-119.44449384158906,15.811930177309616,A,D,-3.6939267041473824,66.59798731590053,A,1
65,Yes,Jewish,3.7345682573695997,A,B,B,317.3093523832793,-58.52573532105186,A,A,-67.50742318264624,-73.77131407466666,A,1
36,Non-Veteran,Muslim,183.1950490891555,D,A,A,327.3071621913803,-46.50782433341526,B,B,-39.73274323490102,-165.819510294089,B,0
28,Non-Veteran,Christian,36.576831937638445,A,C,E,100.02215723069385,-72.69861752759452,A,C,4.161748097270076,-39.77211758125104,C,0
35,Yes,None,150.40878669341316,E,E,A,12.059606402228038,-189.44908044269533,E,E,-8.377459483103882,-51.44362924862603,A,1
42,No,Jewish,-41.412280001214455,B,A,E,-97.76523867818302,-116.92680914821469,D,B,22.02634699961378,17.12201825692419,E,1
34,Non-Veteran,Buddhist,-55.94322931644646,D,D,C,-24.102128031599477,-2.5019736373239363,C,D,190.54431458577105,28.388838010803337,D,1
31,Non-Veteran,Hindu,-38.906833085965445,E,A,A,-54.40101960050252,-145.06686547126893,E,D,-66.45338747435689,-5.996059902647679,A,1
21,No,None,-56.1953298874294,C,B,E,-26.706895433884213,-19.77887754793526,B,D,-118.67378476767223,-88.93710538533287,B,1
60,Non-Veteran,Other,107.99080199316715,A,E,C,-115.09456388320788,109.94950112721149,C,D,-81.78427596806837,-169.17585356343764,C,1
46,Veteran,Buddhist,11.878421920838447,B,B,E,-6.097037985993428,165.69843830898975,B,E,10.503306012100499,113.92032085219167,C,1
67,No,Other,151.8875941629615,E,A,C,38.74835298662529,18.828574712956016,B,C,100.27002523951836,-14.440986617456877,A,0
25,Yes,Buddhist,274.67959248347415,E,B,B,-190.48606394122268,149.30079253890548,A,B,-117.65261503411608,81.95035511483107,E,1
75,No,Hindu,0.47254914605083304,E,A,E,-51.101981900400915,-79.16636998219619,D,E,136.26313928259313,240.57454120358307,A,1
74,No,Other,9.567875353552571,A,A,A,11.853669054328861,23.723600380951627,A,E,-139.75340914300327,-222.91993418026235,E,1
76,No,Hindu,47.79823614652402,B,B,B,21.247622007901462,98.89280859805721,B,C,15.112619282950805,115.17970540264326,C,0
39,Yes,Other,-44.86446159535621,E,C,D,27.30182300117597,44.60164553844757,A,D,43.45644955419924,66.12895239683687,C,0
39,No,Buddhist,-113.12034588931823,C,A,E,165.74131254825892,106.53961655865874,A,C,-28.874440305776076,3.812343314867164,C,0
65,Non-Veteran,Jewish,-17.737142759915862,A,D,A,-99.49051419958835,-92.0304156857852,D,E,175.77561324352615,-57.83596355821944,A,1
21,Non-Veteran,Jewish,-118.62383323485186,A,A,A,-2.816177695462985,-8.382873739737246,A,A,-88.747421413859,-36.247446964662664,D,1
27,No,None,-73.58784197037075,C,E,A,203.03616175255553,-55.095837215588496,B,D,112.36537714045294,-23.960430841079024,E,1
64,No,Other,-140.79975971071022,A,D,D,-33.25340890689709,163.4376248847721,A,B,56.76645203061101,38.50508854531459,B,1
32,Non-Veteran,Christian,2.3786333172432323,A,B,C,121.94199162433776,-186.6294031277752,B,D,-15.328608116884313,-18.762209184893567,E,1
74,No,Muslim,-79.50489747888889,A,E,E,57.71418377915786,20.58082759214892,E,E,-44.468903162573795,-131.52498027886966,D,1
33,Yes,Buddhist,-52.99608398977885,E,B,E,-139.46911140453318,31.81978504826537,E,A,71.15730995669283,-107.4616774889789,D,0
59,Non-Veteran,Buddhist,-80.16179293931044,D,C,A,-93.55641872637952,-56.66539263638067,A,E,-0.6005687101399505,-60.9623685983702,E,0
54,Yes,Jewish,224.8352658221459,C,A,B,150.07915444378105,89.91674882038045,C,D,45.682017810198026,74.25767626133496,C,1
73,Yes,None,60.59595385293546,B,C,D,-75.7548502131142,-180.61791010418548,B,B,-107.86773743439828,10.440111894749831,C,1
63,Veteran,Jewish,-140.7724005671147,B,A,B,-78.14776902592295,11.959494456573223,D,D,93.08287700626917,116.17662008582188,E,1
71,No,Buddhist,-119.22867057970923,B,A,A,-83.74541359273232,2.0967505203005854,D,A,4.929467420630905,205.9713151755123,A,0
68,No,Hindu,61.566083480993925,C,E,E,-67.15285903113615,10.479701841295807,E,C,25.044639668748736,47.953822473967065,B,1
52,Veteran,Christian,126.2707624935034,A,C,B,-31.406977612019126,204.1154732905861,E,A,25.477702712551014,-104.67541117244674,B,1
37,Yes,Jewish,-137.71490971439576,E,B,D,-127.47012013059486,135.0998966158065,B,B,-2.912102589294963,-12.299876065129999,C,1
47,Veteran,Christian,239.59658522163184,A,E,A,18.669836933878898,-84.58761456081992,D,C,-212.7301120790066,-119.11357737559408,C,1
55,Veteran,Buddhist,65.50506324308503,B,E,D,76.16165591074005,16.44117479276944,D,D,98.79448578237292,-8.487359156049038,B,0
56,Non-Veteran,Buddhist,65.5926111427756,B,C,A,80.82249999880399,16.761600865302597,E,D,-93.02812854547349,82.57916141593185,B,0
42,Veteran,Muslim,103.02787897403196,B,D,C,-16.005146656363888,-15.900102645060674,B,E,111.46939721825271,193.70173172873893,E,1
61,Yes,Christian,-111.75415130752691,A,B,D,44.82191210737129,-36.46823280103148,C,E,259.7933988006815,-40.35199390901782,D,1
22,Non-Veteran,None,139.51131940575632,D,A,C,25.24773291004614,171.19185728441047,D,D,-38.644726626093465,69.66849313610052,A,1
74,Yes,Other,-30.713850164793826,C,A,C,-6.113437786352994,-77.94009381356629,A,D,-91.63185013718295,19.830806187601045,D,1
66,No,Christian,-136.19287339308624,D,B,A,-4.766424451848937,54.645330055799924,D,E,-168.66836938826876,38.73981498131402,C,0
46,Veteran,Muslim,186.04573930997603,E,B,B,-5.713748467585409,-80.41830571659511,B,C,4.648126529443449,297.0137279813221,A,0
33,Yes,Buddhist,-13.320853982214768,B,E,D,-56.76881183160657,61.942813853221246,D,E,-171.97142190811329,49.373443647954154,A,1
32,Non-Veteran,Buddhist,12.966284527442173,D,B,D,-167.54687422865092,-103.4401132375068,B,B,21.49790120578064,-76.3137966072685,E,1
45,Yes,Jewish,15.777241441105167,E,D,C,-121.23083087401592,5.25166875834641,E,E,-28.1330468059073,296.83329892762396,A,1
42,Veteran,Hindu,-68.81671611838166,A,A,D,43.82452670868338,-81.43030528167475,A,C,-121.09822131293919,-70.64126518625312,B,0
52,Veteran,Jewish,45.81347610119363,C,C,C,-47.22086037382176,108.55553383795274,B,E,-60.6801170171247,162.06400109560263,C,1
67,Yes,Other,-105.81811492216477,C,A,B,167.1141361652483,-27.678663124761304,B,C,31.500838311646056,-215.9533571458348,C,0
53,Veteran,Muslim,-14.048553852542547,A,C,D,50.04750376240115,11.989636797054946,E,C,26.92587739517334,0.6062122801990262,A,0
30,Veteran,Hindu,21.07389912254799,D,B,E,80.05255609199445,-96.23797415057827,A,A,-36.3303561496272,95.4929867510126,D,0
73,Non-Veteran,Jewish,-132.23175935492694,B,C,B,5.350779248553397,71.52732605937828,A,E,-24.656807638964708,65.69947421840003,B,0
49,Yes,Other,-9.781341187671448,A,E,B,111.74407670858122,-30.43431088294119,C,E,-5.303834996553801,-101.21395015939444,C,0
72,Non-Veteran,Buddhist,-81.50169935043169,D,A,B,97.15271596940903,-1.7440445329056413,B,B,59.717849480666516,104.18534283135573,E,1
72,Yes,Other,151.38219375232478,D,C,D,20.155881554189104,156.02225617975873,E,D,165.08679204122436,-11.530380859894782,A,0
53,No,Jewish,36.74090257790697,B,D,A,-28.20013950789103,-78.8258224086239,E,B,-5.592436942249481,-71.4898562445989,A,0
55,Yes,Other,34.8517142128976,A,A,E,-53.229796344390664,45.173613070662064,B,B,-21.150628667110933,-66.73470389836965,B,0
31,No,Christian,46.45379041218638,C,E,D,-38.34561211738943,-51.046414644992886,C,B,10.740884979852396,-17.914534399471584,B,0
20,Non-Veteran,Muslim,-80.53619548239655,E,C,C,-40.55592387896158,79.81094666147474,D,A,221.72096819629425,-144.00741537715442,A,1
35,No,None,41.97182172767476,A,A,C,-68.53038070405543,-90.9211063192903,E,B,18.584491737987367,-203.5119055017279,D,1
29,Non-Veteran,Muslim,3.2423892065494218,B,D,C,-160.57231958586593,-100.65062555402389,A,E,-50.809349752627554,-10.117402778876409,D,0
71,Yes,Christian,-108.9787748719536,B,A,D,100.42497430993902,-97.58744497377015,C,D,54.47417302365507,97.03321085855765,E,0
51,Yes,Buddhist,94.56702351979585,D,C,A,27.243075839072596,19.94544913123101,C,C,-99.7463183491525,88.58145154837682,B,1
69,Veteran,Other,-5.7923577080989155,A,A,B,-136.0318879712397,-88.4053616774785,B,D,72.06322609942652,-32.95871486882,B,0
77,Veteran,Muslim,177.93530746185743,D,A,B,-51.709941133008265,56.09402722615977,E,B,-1.833805775189103,-71.64780869396245,E,1
26,No,Other,6.350451995104509,E,D,E,-89.44355982511212,43.865946443289644,B,C,1.0006841306093968,-12.739853958025593,C,0
74,Yes,Christian,-85.92075706329912,E,C,D,77.86794681459442,-51.11304761291061,C,E,97.66490807636275,-55.88756534535756,A,1
67,Non-Veteran,None,-64.91821865537891,C,D,D,54.45575611973571,94.4074489313967,C,A,135.90851390547016,99.67809183291301,A,1
45,Yes,Muslim,-70.35277529101415,B,E,B,-19.871548997560744,-30.14360616636681,C,B,35.099199665135465,58.62226132286224,E,0
21,No,Hindu,116.97811275402307,E,A,D,25.010857792673153,142.89163938630887,D,E,-59.04613719992998,-85.69376438634033,E,1
78,No,Muslim,-1.0213364580563278,C,A,E,105.84393389372424,136.11593454752395,D,B,93.79442375823145,33.416696541126406,E,0
52,Yes,Other,-9.923200026246857,A,B,B,97.63228577941231,-62.02949320757415,D,C,-53.11613215112959,166.39185041148045,C,1
51,No,None,-91.54809938142522,B,E,C,24.94948002987131,29.085498556811885,E,B,-127.24192651009372,23.031134794905537,A,1
67,No,Hindu,102.54613816140376,B,B,D,-103.46818542447814,113.9681303264207,B,E,-40.203294996957794,112.6903696368938,E,0
52,Non-Veteran,Buddhist,95.92580813763631,A,E,C,-11.491768468777265,15.585911087057724,D,C,-103.98558587115959,-101.37725996056577,D,0
76,Non-Veteran,Christian,-96.97324258130075,C,D,C,102.98461297303038,-123.24050198776999,A,A,29.44861743840599,-8.315865164663702,D,1
44,Non-Veteran,Other,64.770527613616,E,C,A,51.897426892279455,254.49572036434023,C,B,30.04573243002883,86.61885402762988,E,1
40,No,Other,-25.09111735040837,C,D,E,34.141335835276045,131.88501606861072,A,B,220.3440314722797,24.76130916821053,D,1
27,Veteran,Buddhist,-39.00514931775663,E,C,E,-19.967396167337412,-84.2553338346979,A,A,-124.62364688027657,80.81019805847505,C,1
49,Veteran,Christian,67.79337607675421,A,B,D,54.96101300232286,53.22758536648814,B,A,-25.93814155069373,13.76649395051647,C,0
75,No,Hindu,-85.21985188456455,A,C,A,-105.02586828903584,5.490894249427218,C,E,39.651909929239174,-24.649628687898296,D,0
77,Veteran,Other,-38.39605641824663,D,C,C,-34.254049707357915,-27.085476181070316,C,C,36.025714900213,133.81645876202313,E,1
57,Veteran,Buddhist,72.43574996488232,C,D,B,9.750594063867013,-19.94819769854812,A,C,-90.28564141860178,-126.52366587721706,D,0
