ethnicity,country,civil_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hispanic,Brazil,Divorced,Female,E,-64.67779750445273,D,C,23.72588860618075,E,87.01355291023188,A,-21.23690419370835,B,1
Hispanic,Mexico,Married,Non-binary,A,162.0671071804088,E,D,3.651721999241982,A,8.332505513993272,E,41.702859283205576,B,1
Hispanic,India,Single,Non-binary,B,15.464850027239136,A,D,-3.473281383204436,A,69.87921857035052,A,0.2746963416852452,E,0
Hispanic,India,Single,Female,D,82.25148478457108,A,E,-15.998794886897244,B,-94.23888537582074,B,86.27507904597773,C,1
African American,Other,Married,Female,D,159.71673423842162,E,C,39.32548105134772,C,140.56912093764683,A,-43.10690955223053,D,1
Asian,China,Divorced,Male,C,-128.97497428051076,C,C,180.0447048339099,A,92.38194749232326,C,-73.1506904396425,B,1
Hispanic,India,Divorced,M,B,-71.98904028047166,B,E,139.37086066621993,B,107.47740792992353,D,-80.78477464459054,D,0
White,Brazil,Married,Other,A,78.12801769975736,E,C,-43.29392938270221,E,32.1956175504082,B,-141.6516656723944,B,1
African American,India,Widowed,Non-binary,C,82.754623251307,D,D,158.07034627090914,B,-142.55693452919397,C,41.68746086169549,B,1
White,India,Divorced,Non-binary,E,122.50039725225845,D,C,0.17385553567867862,E,118.0584113250086,C,148.45384709569373,D,0
Other,US,Divorced,F,E,-129.42737887740986,A,C,101.24753063740823,E,166.3289924890521,B,-11.935959190227479,D,0
Black,Mexico,Married,Non-binary,C,83.41937594770904,D,D,0.659059438928028,B,55.19927759182002,E,67.83451090203575,D,0
Black,China,Widowed,F,D,141.34574246080663,D,C,79.79246551711705,E,-35.849491748636666,A,-40.53505468474311,A,0
African American,UK,Divorced,F,C,87.57533004894663,B,E,-10.975302034914133,D,6.2576014059846,A,-4.074167154842293,C,0
White,India,Single,M,B,10.225651100041242,A,D,-44.28571472883017,D,-176.50739891959014,B,195.55712415263238,D,0
Asian,UK,Single,M,C,50.14729911693121,D,B,-197.57189271899503,E,1.323985871424246,A,7.609435159374348,A,1
Black,UK,Single,F,D,-90.33502078842982,A,A,-23.96216457436585,C,179.3486563006425,B,-193.47403290830172,D,0
White,UK,Divorced,Other,A,56.24561625768511,D,A,-89.06684784367772,A,-147.97984288865075,C,15.500360827488734,E,0
Hispanic,Brazil,Married,M,E,-10.102879611996665,E,D,49.701362236841405,E,-57.16956506409643,A,79.97229722820957,C,1
White,Other,Single,Female,D,-8.008533495893426,E,C,52.62329353395898,D,-137.2319051359387,B,-90.75508407651279,A,0
White,Other,Married,M,A,-72.5557854065388,D,D,-8.964425254433195,E,-329.2304108396732,E,-129.5718164581808,E,1
Other,China,Married,M,D,-22.974531829679794,A,B,-282.80054811826113,A,66.78926607981424,D,-10.177811309969243,B,0
African American,US,Widowed,Non-binary,C,39.22005319478427,B,E,9.768934907820396,C,37.849108185962486,C,-226.71204685958583,D,1
Black,Germany,Single,Male,A,104.89789167139078,D,A,82.03653049519323,B,226.27734699775624,C,-180.7687675827038,B,0
Hispanic,Mexico,Divorced,Male,C,-83.78963472494236,B,D,-102.48935521932819,A,-134.5813226764146,B,-83.67971192095393,E,1
Other,China,Divorced,M,A,25.207546158565076,E,C,150.6560577944986,E,65.23347832633391,D,207.21922337234685,E,0
Black,India,Widowed,F,E,-21.21303817366953,C,E,-285.8040267664603,B,-60.38595603941251,B,-78.03692830490185,A,1
Other,UK,Divorced,F,B,-82.21786696198961,B,D,1.5773681848652636,C,-74.91920095558794,B,42.00969098440194,D,0
African American,Other,Widowed,Female,A,38.38028937925328,C,C,32.04879591050236,C,119.7722788540933,D,-14.369237767222105,B,0
Other,Germany,Single,F,A,-35.02626988721752,D,D,-54.95998122527257,D,23.640250246470586,E,35.80483798393912,A,0
Black,China,Divorced,Male,D,-201.50995766154813,A,E,7.429907619421339,D,1.287590158282085,A,-85.16766019069411,E,0
Black,India,Divorced,F,E,48.64155427971955,D,C,163.75880581384294,C,-43.71657086172456,B,1.4987154117128678,D,0
Hispanic,China,Single,Female,E,66.08712699219787,B,C,131.07594626465195,D,22.49321978087427,D,12.70897661891765,B,1
Other,Germany,Married,Non-binary,D,-7.199658188348488,D,A,-85.79549090965088,C,-101.81115593860517,D,-94.30804194070255,B,0
White,Germany,Widowed,Other,B,132.38732824085068,E,D,75.37297901861531,B,-78.93768944757508,D,-263.93527005165055,C,1
African American,Other,Widowed,Non-binary,D,30.819057739168237,C,D,-168.9317191274688,A,74.24855641778136,B,109.72775435337144,A,0
African American,Mexico,Single,Female,A,217.1835215449588,C,E,-23.60654102890676,C,88.86181437751114,E,79.3091705650912,D,0
African American,Germany,Divorced,Non-binary,B,-89.17745624343976,D,D,-30.478968942939062,D,66.50055408777122,D,-72.92927832802974,B,1
Asian,Other,Widowed,Female,E,-34.88277477859632,D,D,-2.3790822044534687,B,63.705583197135255,A,19.90389490591553,A,1
Hispanic,Brazil,Widowed,Other,C,-159.41921625323516,C,A,-53.31042158206022,D,116.68363102338178,D,45.501235725554146,C,1
Asian,UK,Widowed,Female,B,-122.62586481168114,E,B,159.52767027732597,A,-140.9849372148406,D,-88.2730702245338,A,1
Asian,China,Divorced,M,C,-53.55109872434224,C,C,-13.881762970143955,B,105.37144551622815,B,81.44744583269821,B,0
African American,Other,Divorced,Female,D,-147.50281810744372,C,C,-26.83134295989807,E,27.16091193383342,C,-11.83397202014353,C,1
African American,Germany,Married,M,B,-6.530630979560187,E,D,-111.15366407467096,D,-14.852215541139929,B,126.02724291687979,D,0
Asian,India,Single,Non-binary,D,13.704511340706677,D,C,-0.7250818930234832,D,53.41576307715227,C,-126.11902073104969,E,1
White,China,Widowed,M,C,-86.66579594640804,A,B,-58.76277214442581,D,-75.34576085660977,E,-16.48046134514159,A,1
Asian,China,Widowed,Non-binary,A,30.09239631231958,E,D,-207.0564797981749,C,108.64986708824117,D,3.2276373668269964,E,0
African American,China,Single,Non-binary,A,5.087965686233149,B,A,69.04841057585999,C,-59.0765214819666,A,-20.609688853111614,D,0
Asian,Brazil,Widowed,Other,E,15.548407723016558,B,E,7.580239929386981,D,-85.8207406965741,A,84.91412854587928,B,1
African American,China,Divorced,Other,C,154.11930120817763,A,A,-136.49235328104683,A,-30.992279666752143,C,96.33834711416159,E,0
Asian,US,Divorced,Non-binary,B,32.898451399735535,E,B,84.16214173749246,A,-26.19140278310172,D,147.60846912735656,B,0
Asian,Germany,Married,M,B,60.15325117807031,D,D,-3.9338299007088198,E,-71.30779115055033,C,88.08670906055838,D,1
White,China,Widowed,M,E,-143.06421722965197,D,C,202.5394300263489,E,-24.134790261765936,D,-98.70636111373547,D,1
Black,Brazil,Single,M,E,31.172841258678307,C,C,39.38495522180083,A,-9.497097057925064,C,71.24713808443161,C,1
Hispanic,India,Married,Female,D,42.149552794202606,C,B,198.46668350891602,A,39.976471210990425,C,-98.6699314175067,B,0
White,Brazil,Widowed,Other,B,-76.3370786628094,C,D,57.366957450453214,B,-35.361758991935766,C,-97.47857393370646,B,1
Hispanic,Germany,Divorced,Male,E,-262.81253001422107,D,C,13.096732430299426,C,-42.01414114376371,D,-114.03161083524384,C,0
Asian,UK,Single,M,B,-0.8637864621580303,B,B,7.366817178624392,B,171.15764938283544,A,53.028248318112446,D,1
Asian,Brazil,Divorced,F,D,15.716017701442887,B,D,18.65652169360158,B,20.210923181526805,E,-30.07870110011582,C,1
White,Other,Widowed,M,A,89.56511450398544,D,D,181.34878916397804,D,28.849417094699913,A,15.669508959851273,E,1
Other,China,Widowed,Non-binary,A,118.85399809710793,C,D,99.17960195810849,E,-81.27878096142834,A,-201.00414397682965,C,1
Other,Other,Widowed,Non-binary,D,16.39648448064374,C,B,84.13934532575556,B,0.36487406635604214,E,-72.6801213415995,D,0
Hispanic,Other,Widowed,M,A,-131.02691675241448,C,B,129.05609240189392,C,98.80933011097228,D,-81.80067976590195,E,1
Hispanic,China,Divorced,Male,E,31.545895883086438,B,E,58.29080651394361,D,-49.475675981625216,B,209.87841415968148,E,0
Black,India,Single,Female,B,-219.15843716384802,A,B,-281.1012911872858,B,-133.68248209089737,C,90.01776858387203,D,1
Black,Other,Divorced,M,A,-4.710082312778038,C,B,-33.25074016800702,D,186.2207892118037,C,-130.08785772340033,E,1
Hispanic,Other,Married,M,D,6.493221863225967,D,B,-148.83260466147786,A,-61.860827905195336,B,40.1113444394592,C,0
White,Brazil,Widowed,Other,B,-84.34822399869053,E,A,-65.69802052587727,E,83.25347885552465,D,-115.6033498541012,C,1
Asian,India,Single,Other,A,23.763842884705305,A,B,100.20091227198078,D,-198.7888853067908,E,-35.81241955992455,C,0
African American,Mexico,Married,Other,D,-165.67853166893337,D,D,-56.44359098008576,B,-21.044843152797892,D,-43.384133242927795,E,0
Hispanic,India,Widowed,Other,A,-108.40393160155817,E,C,-151.14865419788626,E,-157.98906052176594,E,-8.594423516071908,A,0
African American,Mexico,Married,M,C,100.61369058177898,D,E,-106.97910406127585,E,-49.337764979156454,E,171.85202953137218,D,1
Hispanic,Other,Widowed,Other,C,-52.89203911933404,A,E,-69.21651565021747,E,-121.38921093887085,D,-6.049865951308821,B,1
Black,Germany,Single,Other,A,-63.14329799345334,E,C,45.87217316692576,C,121.95649016825053,D,145.8886492853765,A,0
African American,Other,Single,M,A,-34.219823232831374,B,C,-214.8834357558979,B,-46.91679634664306,E,-13.052775588359925,A,1
Black,UK,Divorced,Female,B,-71.28200588730842,A,E,12.3872175497279,B,-117.7067282470544,C,-8.627590892508637,C,0
White,China,Widowed,Male,A,14.762823731963175,B,D,69.77796509043017,E,-1.7573408997654367,C,-154.05593849449687,C,1
Hispanic,Mexico,Divorced,Non-binary,D,16.115313685706525,E,B,11.22537078106604,C,18.936040532793864,A,21.411075931553352,C,1
African American,US,Widowed,F,C,-22.329911344160603,D,C,27.676981942341616,E,105.49198981881598,B,-15.26369092760377,B,0
African American,UK,Single,Male,B,-19.730181402304964,C,A,-171.89174705997905,A,107.32067050650357,A,4.381842805632248,D,1
Asian,US,Single,M,B,136.33724022890817,E,C,-266.13817694346386,A,67.47700224323255,E,-272.6363487340131,C,0
Hispanic,China,Single,Other,E,45.139666276250125,B,D,237.54740712387016,A,-24.892391051561496,D,-84.65423835795237,B,0
African American,UK,Single,Non-binary,B,90.48301294104009,B,A,-66.63866125182905,A,28.687681424571043,A,62.365639593424405,A,0
Asian,Mexico,Single,Male,A,-148.2507846904357,B,E,54.414971037082374,A,-20.065266086917227,D,-59.06626055938338,B,0
White,US,Married,Non-binary,B,44.627077288601924,B,D,-40.99391823749048,B,-72.03048338689108,C,-0.729830957614514,E,0
Hispanic,US,Widowed,Non-binary,C,-6.472721567290941,E,D,119.13939861128075,B,15.170212654978906,B,-0.5952287825386998,C,1
White,Brazil,Widowed,Male,E,33.730346005061676,E,A,-95.5953042321263,D,-157.5166775108739,D,61.576621491122374,C,1
White,Other,Single,F,C,118.71308813594628,A,E,-75.65750023315303,E,116.82014210597266,C,-107.4607248163203,E,1
African American,India,Divorced,F,B,-27.825755784112943,E,E,-116.37502195074762,A,5.672258566717566,D,-92.03795884135678,E,0
African American,UK,Divorced,Non-binary,E,-65.6016072488111,E,C,-69.86932725805109,E,-139.87756626445852,A,124.81869146705498,D,0
Black,India,Widowed,M,C,42.5788404165538,E,D,-62.7804092245118,C,-37.74007447991143,E,104.1254966231466,A,1
Asian,US,Single,Female,C,-32.810860768207725,B,C,6.062395483123767,E,-24.677678847126565,B,8.118226608609397,E,0
Hispanic,US,Widowed,Male,B,118.07051583670022,A,A,114.40554978461866,A,-161.52976973021597,D,-208.82040794812212,D,1
Hispanic,Other,Single,Male,A,103.31831256513651,E,B,4.705273333464512,B,-18.15799139716898,C,6.658397286401349,B,1
Black,Mexico,Married,F,B,121.8917490486403,E,A,-99.98955420202014,E,-70.74003577464222,E,-89.21921916445653,A,1
African American,Other,Widowed,Other,E,3.8196014765436748,B,A,104.7899550133603,A,-158.98733938235722,E,35.38764166402429,A,0
Other,India,Single,Other,B,10.724093977337914,A,A,0.4202166558789834,C,-48.57845799802188,C,-63.95405674904631,B,1
White,India,Divorced,Female,A,-257.35557045460047,E,B,38.48221808649239,B,0.005785533040252406,D,-156.7333798073104,B,0
Other,UK,Married,Non-binary,C,-29.824694256168836,B,C,65.25276962860104,C,-11.864496175896265,E,70.62524536875176,D,1
Black,US,Widowed,F,B,122.80515565367998,C,B,-77.19272364273412,D,46.418916882354374,D,-146.9115823055879,A,1
Black,Other,Divorced,Female,D,-91.04875150450296,C,A,-50.56369784122941,D,-198.7830166197786,C,15.847780216675162,E,0
White,UK,Married,Non-binary,B,177.81095310367633,D,C,94.74949321822031,A,181.54294529305324,E,131.03748528473616,E,0
Asian,Mexico,Married,Female,A,-63.14157747301036,E,D,-36.86894829334849,D,-44.14006096875346,A,24.50908560923647,A,0
Asian,Other,Divorced,Male,C,-35.6161309239242,C,B,26.99529256806138,B,78.83621259810778,B,67.8897937915815,C,0
White,US,Married,Non-binary,E,-98.02489283643352,E,D,-99.23233471188617,A,77.10838322043732,B,-61.17154955702407,C,1
Black,Mexico,Divorced,Other,D,-47.380591053386176,A,E,-82.78843497159986,E,-67.6287828474877,C,-20.249482265800967,E,1
African American,India,Widowed,Male,B,144.08150698754142,C,B,51.75833321518958,C,68.09487692704357,B,-3.122514401162737,A,1
Asian,China,Divorced,F,A,126.79900008926477,B,B,37.334158202616265,B,15.508831512501267,D,53.59504434853062,B,1
Black,India,Married,M,E,162.99386362214844,D,C,38.17410857896916,C,15.151165592565299,A,-46.96234799612207,A,1
White,China,Widowed,Male,C,-74.46810808732619,E,C,60.28455872890558,B,146.38340472284978,C,-10.464377943100237,C,1
Hispanic,Mexico,Married,M,A,22.90446813322265,A,C,21.368741827181463,B,117.02285409837998,C,-130.41655096315984,E,0
Black,UK,Divorced,F,D,109.43424955422331,E,C,133.8319644246883,A,-154.95383655454583,D,217.69272120427772,E,0
Black,India,Widowed,Male,E,-174.79313396296467,D,B,5.0669049907762105,E,-25.883577498676946,A,72.55519813059996,D,1
Black,US,Widowed,Male,B,247.98195968954917,B,D,-13.564392058314164,C,49.783690820634874,B,167.70243498185204,E,0
Black,US,Single,Male,D,26.368908318663493,A,C,-99.83363135469075,C,-44.22357907308279,A,241.08851568145533,D,0
African American,Brazil,Widowed,M,D,115.39524169489046,B,D,-148.40312698420433,D,36.868133490542675,C,-138.2144018305304,C,1
Hispanic,India,Divorced,Female,C,-139.85412403505615,B,B,86.1077719280738,B,19.26308330438179,C,-141.20826276386262,C,0
Asian,Brazil,Widowed,Non-binary,D,6.866388738451936,A,D,-46.649004228793736,A,-133.7394343934192,B,16.616503643534543,B,0
African American,India,Widowed,Other,C,-142.07985808332876,A,A,-1.2442974213396196,A,31.329030874244136,A,-179.20749352285426,A,1
African American,UK,Widowed,Other,E,116.67545176730654,C,D,-37.29610088008076,B,126.26826203596582,B,-48.91788422085197,A,1
Asian,US,Married,Other,A,280.08398693517324,D,E,95.57254343461445,E,-98.0343911382222,B,-10.967282702974405,C,0
Black,Mexico,Married,F,E,-106.78719519767961,A,E,-145.38380725237258,E,48.097766215366654,A,55.58601234202762,B,1
Asian,Other,Widowed,Male,C,-144.20422250220776,A,E,24.15990360218189,C,30.453115380473733,D,107.7669953831617,A,1
Hispanic,Mexico,Widowed,M,D,131.20113882114973,D,E,-47.75777841649067,D,191.97456248596723,E,-69.02143863154798,E,0
Asian,China,Divorced,M,D,-29.491591095677688,C,E,16.503499421195993,D,-12.237888815788061,B,-122.01289275366524,C,0
Black,Germany,Divorced,M,E,-272.9635005084204,C,B,47.354850043206746,C,4.938423615356542,A,10.526915772172545,E,1
Black,Germany,Divorced,F,B,-214.23517320358604,D,A,-61.296775311488815,C,104.70484702469956,B,62.92409294273264,C,0
Hispanic,Brazil,Widowed,Non-binary,D,-101.73270360375058,E,C,85.49146719807037,C,10.908248654825007,B,-23.86353023361403,B,0
Black,Mexico,Single,F,E,-86.7830942726674,E,C,69.64584972260701,A,5.26567202128339,C,35.69686746367634,B,0
White,Germany,Divorced,Female,A,-155.48892585285822,B,C,-76.94118070033278,A,167.18435196056078,A,54.10433234604012,E,0
African American,China,Widowed,Male,A,189.23184270898136,D,D,-208.04815255484525,B,-119.21720343044191,D,29.256966529703625,A,1
White,US,Widowed,M,D,5.406648826551626,B,E,162.88264603927317,A,237.2274429367292,C,124.20244610720437,C,0
Asian,UK,Divorced,F,B,-136.92803424540006,E,D,-142.86762123813364,A,-9.88914957078182,A,-58.730043386573804,E,1
White,Brazil,Divorced,Other,D,11.494948961911897,C,C,40.25320267629653,B,-19.351004211578758,C,-157.12869489174534,C,1
African American,Germany,Single,Male,B,-21.77103274372512,C,B,56.99868619626179,D,171.7197273440441,D,16.002633781112376,D,1
Other,Mexico,Widowed,M,B,-49.5713437536379,C,E,-101.25757440570922,E,-87.78828040375173,E,141.67191543776525,B,1
White,India,Single,F,E,167.254898562124,B,E,-34.609081654824955,E,-73.99761868719045,A,60.250009432009286,A,0
Hispanic,Brazil,Divorced,M,A,-82.25597457028785,D,D,-48.41321065126,B,-53.17495465393666,E,5.018324364056589,B,1
White,China,Single,F,B,24.04886725375638,B,B,-29.119830746171626,E,49.92865320841808,D,52.67641417858621,B,0
Black,Germany,Widowed,Female,E,-96.00763074806576,A,D,-109.14050468018735,D,99.03014593779056,E,33.737759911274736,C,0
African American,China,Married,Other,D,101.30737614259655,B,B,74.37064227273862,A,-67.78475310475409,A,-28.20223700656312,E,1
Hispanic,Brazil,Married,Female,D,34.28944845718393,A,A,41.961596874077834,C,18.382241511891493,A,73.65391996556599,A,1
Other,US,Single,M,D,-73.76907656608579,A,D,43.6497369437111,A,-96.55001192032356,B,218.64746863713677,C,1
Asian,India,Single,Female,B,-66.01105656280446,C,A,193.43298416178257,B,19.765422417301682,E,143.0821769641855,E,0
Hispanic,US,Married,M,D,-86.90379922022179,B,B,93.36865442090023,E,52.64727858062972,D,82.62022162814495,A,1
Black,Germany,Widowed,Other,D,-85.6398685268305,D,E,-147.9433034193737,B,29.435360724692178,D,-0.22406009614835196,C,1
African American,Mexico,Widowed,Other,B,-189.3571559010293,E,D,-48.22743569122565,D,-6.664794305438256,A,-7.272073053873932,B,1
African American,India,Married,Other,A,-76.28956478355295,E,D,119.5914450423583,B,-30.795214967713235,C,28.06116993273935,D,0
Asian,Mexico,Married,M,A,90.94922113560277,E,D,58.12069324997125,E,-117.28700412305975,A,1.6001530907080694,B,1
Other,India,Widowed,Other,A,-113.54408423093105,A,D,63.49276229502039,C,37.324772341524195,E,-48.248685355099305,C,0
African American,Mexico,Single,Other,E,183.1122619389451,E,D,-137.07772833693912,C,109.2853825414137,E,43.314866264394176,B,0
Black,Other,Married,Male,A,-36.0399853395858,D,C,-5.085360467120626,E,129.13212426040332,E,63.47410720106086,C,0
Black,US,Married,F,E,80.78611033605068,D,E,-2.1430971880651377,B,-355.2359866799264,C,138.036280157024,A,1
Black,UK,Divorced,M,D,158.54537664369582,B,D,-69.02740618754358,D,-51.61927324762107,A,-13.71607627630321,B,0
White,Germany,Married,F,B,237.1273873144941,C,D,161.74237543812288,D,-77.87687645923805,D,-73.85310570309397,A,1
Asian,Mexico,Divorced,Non-binary,D,47.01595146938893,C,E,-45.08154631065102,B,-80.40813774693515,D,-32.4442479156633,B,1
Hispanic,Germany,Married,Non-binary,E,64.828964082017,A,D,-52.35943640555516,B,-120.10359931027814,B,63.68862410205186,B,1
African American,Mexico,Divorced,Female,A,1.3369115257208688,A,E,90.6933738138934,B,-14.03093046328554,E,-117.1097965431472,E,1
Asian,Mexico,Married,Other,D,-4.364870954464753,D,C,-36.43466243709961,C,-41.69510634153632,A,-33.6664491322129,D,0
Black,Mexico,Married,Male,D,115.1548786367432,C,A,45.31792394298623,A,125.98726237703674,B,-73.89236075239239,B,0
White,Germany,Divorced,M,A,210.27477762872658,A,D,212.77023773016822,A,-53.99914207028358,C,-135.96260203828345,E,0
