AGE,RACE,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
80,Asian,36-50,230.58391760750808,C,14.326620193239336,E,D,98.87593084366885,107.3935945853971,E,C,A,A,-32.9402595492045,D,174.9540232505101,C,A,B,6.370374087472657,0
55,Black,18-25,-107.84013661259151,B,96.76388075628097,D,B,-7.086119932939253,-153.63819229399144,B,C,C,D,-199.45437469165478,B,-73.79474558532301,A,A,D,30.467799741466155,0
59,White,51-65,142.9804239576413,A,-19.305738318077882,D,E,-138.281796153173,-113.73719680273074,C,B,B,D,56.88063116594254,B,-72.50184944789176,C,C,D,-0.8314983544983511,0
83,Other,18-25,41.02944695187822,C,63.769297420985474,B,E,74.16472877397233,120.52309447458791,D,B,B,B,-0.5648689729866714,C,-166.08801024915698,A,C,C,79.757937677975,1
80,Hispanic,18-25,-75.67565007302302,D,51.983420910430425,C,C,21.554382401222462,88.55682525232471,A,D,B,D,-45.94549354946113,A,254.0269099382563,C,B,B,-32.29042779435374,1
35,Hispanic,51-65,145.9951060279612,C,61.73062406948894,C,C,87.59522944746836,-37.64244576377224,A,D,C,D,115.4437933101105,E,23.0388405797279,A,C,A,-54.2552479698577,0
21,Hispanic,65+,-110.31302774479477,C,75.88160089792638,D,B,-174.0484406886383,-5.899593703404777,C,E,D,C,-117.82025137696183,D,96.16862875595248,C,A,A,25.768044396600327,0
67,Hispanic,26-35,72.76550003980465,C,101.6262599702425,A,E,-114.41254473394497,-71.62925547711627,E,D,C,C,-193.90590583251944,E,126.90824325383431,B,B,A,-72.2870902758304,0
78,Asian,18-25,48.53482367149337,A,115.56696677969,C,D,15.4815577993388,74.1418209957014,A,E,B,B,-79.40562130616743,C,-207.20215711243029,B,D,D,16.435473891190654,1
48,African American,65+,-39.627036224012215,C,-119.43647464009848,E,D,60.53126714826879,198.3397437959024,A,A,B,E,46.47405585261138,A,31.0168374993549,E,E,B,-45.34321482564708,1
23,White,36-50,-0.47388988697849826,D,207.81357926666345,B,C,-39.18471216268044,95.50536585629477,A,B,D,D,-14.005192986246792,D,-60.13115432331865,B,A,E,18.823315219033404,1
75,African American,51-65,67.87170678006075,E,-97.03196358629151,E,E,93.01936742153748,-16.341382557403584,D,B,D,E,-47.89669676099582,A,49.73081268415678,E,D,E,159.11632897758693,0
62,White,51-65,-71.98020029417069,B,29.29245158654046,C,B,-69.15533756113808,-1.2299422398933009,A,E,D,D,120.7811716478897,C,-102.25389435946492,B,D,D,-43.95337673681279,0
35,Other,26-35,-160.64618349687626,D,135.03366460673178,A,A,157.68293086877014,-136.65734480962607,E,A,D,E,-78.39676132417846,A,-11.392697713581232,D,C,C,-67.0200806678007,0
78,Hispanic,18-25,-2.71304421809977,D,76.15461478427513,C,D,4.496004103554433,-43.32348967701107,B,E,D,D,7.710664693701459,E,-34.51232237745756,B,A,B,-173.50411721923953,0
93,White,18-25,12.9885673718135,C,38.94448861234102,D,E,37.25260748464536,-171.27197177133274,B,A,A,E,-291.61973469718794,B,-15.653938603054396,A,A,E,8.974391179643247,0
78,African American,36-50,-154.92064011805365,D,55.37856305672266,D,D,82.35906009964579,-157.74796600837385,A,A,A,A,60.55330085450329,D,-181.45819388013774,D,B,A,121.421368762435,1
62,Asian,65+,5.918777761955154,C,19.5759680222961,D,A,164.1090984489494,-281.5048706148001,D,B,E,C,155.35363516943713,B,116.38694503269518,D,E,B,-128.81358868660902,0
58,Hispanic,26-35,-2.916973730098606,D,43.90058402579722,E,B,165.97202384153553,23.858440616759697,D,B,C,D,-44.99658336486886,C,-85.80269271101172,C,D,D,-38.97295731646457,0
44,Hispanic,26-35,-90.31449519532812,A,3.2668668395631366,B,C,-0.5566800524087407,-17.23540674672554,B,E,E,C,56.16868018596447,A,-34.16481498915755,E,C,A,101.37683887616717,1
34,Black,18-25,12.307084660113157,A,-68.61897415222332,D,C,-106.15306742789305,-46.42837135768113,C,B,D,C,-178.05736919802925,E,-27.228998537039136,E,D,A,-51.736624293167196,1
59,Asian,26-35,142.07597901392478,A,6.126019691002943,D,A,-10.563675847762608,-125.23526349958634,D,B,A,D,-162.59195497898583,C,40.599148470505384,D,A,A,-36.54582666937643,0
43,Other,36-50,29.528309008225804,A,12.063615087145802,A,B,88.95914890476595,-33.01845101907611,E,A,B,A,-18.048508350226868,A,-29.49504848093694,B,D,E,-123.25085017860975,0
18,Other,65+,193.35866466971595,C,85.75526272565251,D,E,129.34571504345945,-19.928357023742375,E,D,E,D,12.050857491239174,E,-25.251639971094285,C,B,E,-49.12891743370861,1
70,Black,65+,-32.272916528690004,B,-104.80124736026578,A,C,9.138047264472865,1.5056198818494253,B,C,D,C,-105.94014091617608,A,32.58368705091885,D,B,C,61.70104011845563,1
48,Black,65+,-7.878794333306738,B,-11.666034947901602,B,D,65.44345418456567,9.976105375252882,E,B,B,A,-22.387560659331292,C,119.89782112701415,B,C,B,-8.29989850897623,0
26,Hispanic,18-25,147.56510165608202,D,67.28001052585108,E,C,-46.453693818426984,-125.68487902207728,A,B,D,D,26.140693376772923,B,70.51446870706138,E,B,B,-44.53073548478707,1
24,Black,18-25,-113.23329270567226,C,13.33063662198477,E,C,115.32213415303809,70.69631146718635,B,D,C,A,5.642353969490001,B,-95.02516637741172,C,D,E,-57.634070871968405,1
47,Hispanic,26-35,-114.4193815782974,E,-173.23796176525053,B,A,-15.803040903486965,-70.99251891309636,C,A,A,C,-76.19744013738111,D,-120.64365643780619,C,E,D,39.89004132852522,1
66,Asian,26-35,-93.70345702333806,B,-58.81016624019152,C,A,-105.1154825127163,-144.8994764826712,A,A,E,D,-14.332571436220883,D,126.43875766141154,E,E,B,-15.557821559253115,0
35,Asian,36-50,-159.28869560903212,A,235.8694029425856,A,C,-60.6948474845526,175.06142429998027,A,E,B,C,-234.99331204810764,E,-47.028492505168465,D,C,B,10.606897136178851,0
75,Other,65+,10.72593918260651,C,-32.21217512554143,B,D,-98.41184029882126,138.4552384371099,C,C,B,C,-38.97506555514795,C,7.192140186828931,E,C,B,-101.37069754649661,1
48,Hispanic,51-65,75.48043417684815,C,110.02906815408554,B,A,-126.60942354199487,-71.00752791232064,D,A,C,D,137.68237035378763,D,-103.53283709635673,A,B,A,-2.8054372528049454,1
42,African American,36-50,64.50283384690664,E,-26.530709233586684,B,C,26.70999175330106,-68.77704480065582,C,E,D,B,90.26817888085796,D,-72.57798921102669,E,E,C,-176.82795052061658,0
23,Hispanic,18-25,-94.23093181244879,D,72.112554478697,C,B,290.8220484184186,103.57980295529433,C,C,B,C,-78.97969528829852,B,-84.9048797475648,D,B,C,-106.53633054093572,1
60,White,36-50,81.88629259717433,A,-15.997367444092422,D,B,-37.37386446510781,-113.35954832530129,B,A,C,C,-61.04456346676028,E,18.97957033063466,A,E,B,-42.67009149909869,1
55,Hispanic,65+,180.14716045463766,D,-115.19539494295267,A,D,-11.878915277125682,127.38662443505969,C,D,B,B,-30.63333420835539,A,-96.8499806307073,A,C,E,85.60453309887922,0
20,Black,51-65,59.48722101102906,D,-92.49678564263554,E,B,-75.4879863755197,31.75045362779721,C,D,E,D,12.328075456752126,A,-57.39756206449299,D,E,B,118.31670742007212,0
97,African American,18-25,-13.817484977903542,D,-117.48310496480731,D,D,48.27557324933668,-7.7635249720456585,C,A,C,C,-104.10381289180386,B,-102.67887826428037,D,D,B,-58.86872637205888,1
59,White,51-65,-47.362926917204575,B,-19.586020271969844,B,C,15.10969537803436,-92.01259829454428,D,E,A,E,74.99170859405959,C,5.1665597218171,B,D,A,7.745258045762194,0
24,Asian,51-65,245.7988745280449,C,-0.3237609597098355,D,D,26.931175718941457,-202.09189694766448,B,E,B,A,0.20304342119595886,B,50.163112059780154,D,E,E,-78.82177196630175,0
93,Asian,36-50,-83.0556475406008,E,158.2972274918757,B,B,41.394998339433144,-116.75503522110964,A,B,A,B,155.75555498666822,A,-85.40025681346462,D,E,C,121.51481768632344,1
20,Hispanic,18-25,-170.4514427799179,C,-130.03940245433435,B,A,156.51660986687682,32.479894205820656,E,C,A,E,10.538087713750064,B,-82.36635657860629,E,C,A,-65.36859784323158,0
61,Other,36-50,7.3345267029360715,A,46.96710596769944,E,C,-94.55174715986495,63.695575347609015,B,E,C,E,308.7250489371102,D,22.718527070009706,E,A,A,69.43454710334349,0
82,Black,65+,-117.45921026783992,C,223.5279986035485,C,A,64.34969683849035,60.286213135983544,A,E,B,C,-53.76089173152106,A,-8.61659827924553,D,E,B,-19.765064413680395,1
53,African American,26-35,99.21133763844665,D,216.34608775104022,D,A,140.53594683100442,52.387245786462536,C,A,D,E,50.541572570130455,A,84.41528261410866,C,B,C,-60.200613736936944,1
57,White,65+,237.90727294527235,D,5.747350080681086,B,A,-90.71608146615893,-96.55575125459525,C,A,E,B,-16.283655461880507,E,27.657915156570308,D,C,B,182.12345125959152,0
86,Other,51-65,-54.665720317891974,B,139.11485512497262,A,E,23.880419456341315,-89.08546319204048,E,D,E,D,-160.24614455731026,A,-169.64435909193324,B,B,B,24.032488329107252,0
67,Asian,51-65,-33.00094718243122,C,-110.41473343242554,D,E,81.45269816617396,-57.10938780764982,B,C,C,C,56.87351998023908,A,-27.472853362091136,D,E,D,-69.91065438062788,1
71,White,51-65,31.65449390412811,C,-97.44206964712976,C,B,-85.01805815897804,-212.9360520479008,D,E,D,C,146.50659974100824,D,-53.456156079353725,C,D,E,-147.9200470963275,1
23,African American,18-25,-25.898031423511515,D,31.53760611587046,E,D,-51.28983189288399,132.86033064397566,C,D,D,E,112.46205933024463,B,-216.463255396341,C,D,E,-141.80846299329528,1
99,African American,51-65,114.7709426416659,A,28.082663446007466,D,B,-47.89341692935329,87.67859844157316,C,E,A,D,-29.360840361193585,C,27.278705008863106,D,E,A,-155.20398010672852,1
32,Other,18-25,-28.236458777020978,A,175.87427497911474,E,B,-15.811014793838588,-14.66935443021332,B,A,B,B,-86.17819018524825,E,-108.5639721484141,A,A,A,6.363383341685652,0
70,Hispanic,51-65,-25.47980846417242,A,-60.91406969180855,E,D,-45.73721081346827,-38.19845626126395,A,B,B,A,100.85333060065442,E,-145.0685108863414,C,D,A,9.646120994004868,0
56,African American,26-35,56.76891038330033,C,-237.13061155882795,D,C,-24.370760075432234,66.02106080545636,D,C,B,A,-70.1773415913937,A,206.11133869113547,A,D,D,34.27396493194798,1
62,Other,36-50,98.62635361213302,A,112.81053589202472,A,B,3.487879443038522,-66.85151712471594,D,A,E,A,-230.26380411714703,E,128.04934189244196,A,D,C,3.7997971502434726,0
20,Black,36-50,54.955460361044025,B,164.7887105757734,E,B,157.0669967421696,-62.05465804481194,B,A,A,C,-29.052723765887382,A,83.70659438073808,E,C,B,-49.39329798084559,0
94,Asian,18-25,-249.03984627857363,B,-136.71944820986923,E,B,143.05067013946564,-140.70860099573918,A,A,B,A,-1.9074889280152936,B,3.1669019532308122,E,A,B,43.685222872499764,0
92,White,51-65,50.90230322451536,D,-19.449820681500665,A,B,28.639932109335035,-48.97268384867968,A,B,E,A,-183.03701385756682,D,86.04243115007388,A,C,D,114.12327523229335,0
57,Black,65+,138.01254261158843,D,51.94893287699573,C,C,-87.31187878984788,-131.8422379038762,E,A,C,B,-64.96166209091515,B,-56.48487114427423,D,B,B,-29.130953700353096,0
38,White,65+,333.8860225485706,B,23.948930539608174,B,C,-308.9960231053831,-61.29020848705989,D,A,B,B,-86.9022873674615,D,-58.08805787317285,E,E,E,24.39572071778833,0
86,Asian,26-35,4.530957284493857,B,-25.42878209960274,A,D,34.19180192446476,117.96211868710766,E,A,A,B,-12.938911938536796,A,-67.35241403443189,D,D,C,-45.49386128647151,0
30,Asian,36-50,69.0181275858275,A,44.54134492302408,A,B,183.54059481313126,67.37882810010434,B,E,C,C,-109.53942390862781,B,37.39180149450891,A,B,B,82.98832828195901,0
30,Hispanic,65+,60.71772311186743,E,-25.039125240918946,C,C,-132.5089209768083,-17.812655441813476,C,A,E,C,29.437756164472244,D,20.1499655832848,D,D,C,-98.47043537389736,0
94,Asian,26-35,3.267699884873746,A,36.201977606192415,A,E,-53.521243357772605,10.851688584663947,A,B,A,C,76.97842338336494,E,131.5789184581427,C,D,D,77.57008072469816,0
53,Other,18-25,-120.80658105930189,A,-36.54283304908442,A,D,44.32188296727342,2.849761287112197,A,D,D,B,73.25367328635512,D,58.14243529390571,D,C,A,-86.26085390336345,0
86,Hispanic,36-50,136.48688417230173,E,32.378302727120364,E,E,14.353859423603962,71.26301351305884,B,B,B,B,-75.58540585174423,C,-50.728469446368294,A,C,B,1.899645530096398,0
24,Hispanic,65+,8.064297244063876,D,98.98622968631838,A,D,-278.5994548657203,-71.11599635238075,A,D,C,D,-108.16623962977525,C,7.185206349376731,A,A,B,-53.5525399053,1
94,Other,36-50,57.17710206498574,C,37.99619562732159,B,E,171.86208898687659,32.970138219067046,A,B,C,E,-22.52130035684137,E,-163.70803469071694,C,C,E,-18.85346545647664,1
86,Hispanic,51-65,35.95336051468535,E,103.84366704446934,B,D,123.21723545660757,-144.70334501841614,A,C,C,E,-57.230948115840896,B,68.18417150054024,E,A,C,-47.814072856208625,0
99,African American,18-25,12.622069898169707,B,70.77336876589231,D,C,-221.56504200182164,44.278062901518766,C,D,C,B,-63.29115478409807,C,10.637314200739741,B,B,D,-168.24874858180593,0
73,Black,51-65,95.06820555028185,E,-35.369526929089,C,D,-25.71348129110796,-39.9298765977267,E,E,E,A,-43.18926701028856,C,122.82369220182451,E,A,C,-4.31531844813559,0
43,Asian,18-25,-18.38639984116749,A,-21.065348551984222,C,D,76.12224951377578,-65.14896860354413,B,C,D,E,21.828753048682444,C,-108.01682906777026,B,D,B,18.69900759967638,1
71,African American,36-50,-12.4308306130997,C,-96.23243172029554,D,D,117.61729808701746,-90.4884896463168,C,E,E,B,-22.93302032460932,E,96.15498545388644,C,E,E,-2.503289310803558,1
77,Other,36-50,-39.32919350749701,C,-105.9323486624129,E,C,187.9023617263613,-168.57354306129167,B,B,A,E,-222.18061410082314,B,-298.4518995442533,C,C,E,23.874821132010247,1
57,Black,18-25,-45.11044821580917,B,107.09961440305607,A,B,-90.3451455749124,-168.67026809020064,A,B,D,B,68.19109425521951,A,-35.36281510328978,E,C,B,-153.51627557535033,1
78,White,65+,20.53152114820079,D,62.3137220307222,D,C,19.21288180318708,-199.10171009146865,D,C,C,A,-77.39240012606685,A,58.38796237398394,C,B,A,-68.91051016457766,1
29,Hispanic,51-65,187.8766206322999,D,-56.5809951305946,B,D,-190.80214562748745,143.60030943229103,A,D,E,E,15.408908719105312,C,75.46152096258072,C,C,A,-250.0461264511482,1
38,Other,18-25,-59.527696741661906,E,90.23443336691885,A,D,-59.54823605585556,-28.77858775305156,E,D,A,C,-49.01157512706474,E,-133.4500157702287,B,C,A,-31.231258052041415,0
64,White,36-50,-44.1082465216241,A,54.8161629025084,B,B,-131.1794692845819,190.33053991768284,C,C,C,C,-247.95890947225888,D,38.0116377599568,D,A,C,-7.345133252996875,1
22,Other,36-50,-40.69567059994095,A,21.456334062116568,B,B,67.71567718441057,106.93722746339216,B,B,B,B,-143.6934166401499,D,-38.98988741862885,C,D,D,-160.16049856921296,0
31,Black,36-50,98.16906895878486,E,-65.33145037969571,C,E,82.99336863727991,-263.0181447460894,D,A,E,D,195.2319454455742,A,-84.97302823957924,E,C,A,26.074532690202908,1
24,White,18-25,-9.600336267963314,A,-150.38432698520293,D,A,-41.361107715229025,117.06531172680725,C,E,B,A,64.52929192442922,B,22.797804005917083,D,B,A,-27.954990952729315,0
81,White,36-50,-11.071066845361168,B,-17.185566281278117,D,A,107.36062674255345,-109.86989368061202,A,A,A,B,-34.48005246625529,B,35.89249341747941,A,E,A,-23.83525397773522,0
74,Black,51-65,-66.39904033784796,A,151.93629340691828,C,D,-117.5051011092233,135.79953289809384,A,C,E,E,69.49550472508668,A,1.8742641202320394,B,E,C,35.33936475425595,0
79,Asian,36-50,97.57865331478382,C,157.10741713354898,C,E,-215.6497596571888,-122.27671338552446,D,A,B,E,-52.675865794008004,A,-94.05301949145539,C,B,C,-81.05072221434251,1
57,White,18-25,-76.93483635755692,A,83.88949145015837,C,C,57.76327788417919,-35.401156892604796,E,B,C,D,-222.7282278023147,B,55.89453475811755,C,D,B,20.22967282522877,1
87,Black,65+,-50.65137748969265,A,-23.238576559617137,E,A,-5.245334675075951,94.55136700196445,A,E,D,D,-93.74678690603662,B,106.11280622182448,E,D,B,56.202344396272565,0
89,White,65+,-179.35247011139487,A,145.14606096891012,B,D,101.02447125372429,-44.94227324364657,A,E,D,B,96.75405858123895,B,67.28771100278786,B,A,C,12.45378502240086,0
90,Black,51-65,-22.348939409605368,A,161.4623094182517,E,A,182.2088272951978,104.34220338153865,B,C,D,C,-207.279499937409,D,15.684339688725366,B,D,A,-35.30037194790208,1
75,Hispanic,26-35,177.9509245346711,E,100.94565829394347,D,E,-100.65257968440604,62.49976750211525,C,C,C,B,-90.69433612345959,D,58.264712450405334,E,C,C,56.52356470946822,0
26,White,51-65,169.13313011069,B,-2.4561383326173027,C,A,132.6528915564419,-186.66106892982148,A,D,B,C,97.8247313705004,D,-85.04700576296085,A,B,A,-7.942917631270611,0
54,Hispanic,51-65,-128.79756429583364,D,-4.132387352182973,D,E,41.49384301378709,-38.5351880781011,B,A,D,E,29.372317373052876,B,188.42975177658926,A,A,E,43.87662778274291,0
83,Asian,36-50,84.94260163449675,A,23.98722810536922,B,E,-29.22624765627094,-49.13816283344114,C,A,D,D,-82.21431541276218,C,20.239057081681295,B,E,A,150.996648796542,0
91,Other,65+,70.45960193223631,B,-29.39092778669626,C,B,-130.61575684439475,-49.83954900089851,E,E,E,A,-87.84897814191214,D,-110.79541997150058,C,C,E,-25.01268266290298,0
54,Hispanic,65+,-18.74323150625368,B,-194.73365300733087,A,B,1.3740443896328218,132.62370943970535,B,B,C,E,28.53712005598208,C,-6.483612533987247,E,B,B,-103.28362775363051,0
55,African American,65+,77.66443009226069,E,-264.7124767916863,A,D,48.036223149787666,10.553011243281972,B,B,B,A,-10.565997597988654,E,-96.00519437206738,E,A,D,-88.25845138152866,0
86,Other,26-35,-184.8683021005589,A,-146.4479381568992,D,C,45.59093644156453,-86.74043673042803,E,A,D,A,94.54793650613121,E,-43.28403925895611,D,E,A,101.25814603124215,1
95,Other,36-50,-10.095392861048264,E,-46.64483749204808,B,A,16.18812545430849,91.60450864205293,B,B,D,A,11.246760410475655,B,75.86384441473045,D,A,D,106.86171320514242,0
68,White,26-35,174.5003014694842,D,-245.62807537545103,E,A,-151.51891955191618,170.07005014430126,A,D,A,C,190.4058841805416,A,-234.93205327941155,D,C,A,31.21400098251398,0
84,Black,51-65,-103.63330067345488,C,86.52485597707653,A,E,-134.97030546358118,110.0605775502719,B,B,C,E,159.46036056942273,A,-56.47927557093565,E,C,B,7.198207857837081,1
82,Black,18-25,-126.2134065164616,E,47.68735819099811,A,B,196.11351169130162,81.8617221715886,B,A,C,D,-56.865435259496266,B,-64.77181721037618,D,E,A,-13.365063218240248,1
83,White,51-65,35.98858856203625,D,210.09404472502467,D,E,138.64977683455203,3.6652078121486147,B,C,B,C,153.7643980944081,A,41.883110261481015,B,A,D,116.7119847368732,0
28,Other,18-25,155.00398200795297,D,20.725694009654376,B,C,-40.533622826255446,-91.2719955516582,D,D,D,B,-109.73818028019605,E,153.36359911395078,D,B,A,72.65244986194745,0
38,Black,36-50,-18.491327461650204,C,23.409416850769443,C,E,-106.98226843979705,-24.973083904519733,A,D,E,A,-41.90336648478322,B,-28.420078469300275,C,E,B,-105.14902596801198,0
53,Asian,18-25,-23.936918297891648,C,-11.479648534006333,D,C,-297.4800945889073,156.78594963529878,E,A,B,A,54.89424204896278,A,-13.637096918784849,C,D,C,93.59596280305745,1
72,Black,65+,89.54257974460184,D,-5.569947275998801,B,A,-149.98033875158052,-204.0355224954717,B,B,E,A,-124.16093598326792,A,-44.24034844232098,A,E,E,-104.55824170491593,0
19,White,36-50,14.611979167509404,C,-23.63415403228505,E,C,-54.942441771477036,-49.43381250994175,B,C,B,C,35.869301886573396,E,-13.532770994240515,C,A,B,97.18720756262115,1
38,White,65+,217.50436551834974,A,25.868210909861766,D,E,165.75022846412304,-199.68372603336417,B,D,D,E,83.73185979994197,D,-37.1999539896908,E,C,D,-162.77266307013113,0
82,Black,18-25,131.15715179289643,C,-56.0318222275238,C,A,-1.8524789984024428,108.47570749001612,A,A,B,B,-167.1777970989471,B,-161.97031022744014,E,E,C,-117.7012818065928,0
31,African American,65+,-25.849989375777188,C,-10.185782083382197,A,A,116.8761084402658,-75.91853824972841,C,E,D,C,-84.56285256161115,C,2.0200351958438865,C,C,C,-34.56147580532623,0
88,Hispanic,36-50,-7.667047403533878,D,-103.06122449345526,C,B,32.25136761004775,-45.920693998606,D,D,D,D,37.566715593907105,B,-6.42302469785056,C,D,C,104.76797833269322,0
