civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Divorced,D,B,106.61660318070277,C,31.92078688495707,-12.150241132249489,A,62.519600377623355,D,18.462503613688547,-138.2101964527512,B,110.69365703712684,A,E,B,-8.238445651407531,1
Single,C,C,-27.689808333430342,D,22.547819269761067,-34.609211422138216,C,141.56010150596066,B,38.11391232854241,49.46690070552834,C,-37.95428193985498,A,D,E,-83.4404842003873,0
Married,C,C,-20.94075509828101,B,159.8085852539579,54.436511873124815,E,30.329203810091098,C,-51.47937899110294,8.111972571286165,A,-97.5789568205533,D,E,D,125.26296520597067,0
Married,A,E,110.20355280743588,E,-99.31655673452568,-130.8645504398765,D,-25.601036745291157,B,-11.336350962361088,-111.88617738594616,D,-94.94649326921089,B,C,C,-29.735019226962034,1
Single,A,B,27.352823308844425,A,-31.22814242419021,-169.62290912317275,C,9.685375842035768,E,112.03326366928567,14.366668369679026,C,28.90039236861603,D,C,E,96.67706345448298,0
Single,B,B,134.42569048290989,E,-122.74416860575461,17.89892174457127,C,-62.45740101790725,A,-112.83793872668963,-18.678640779126994,C,-92.63846034609482,C,D,A,10.71672926304568,1
Widowed,C,E,-191.33928831624104,E,43.6100363385692,-49.00173808841912,C,-11.092822391473138,D,0.8152738633108572,42.294178680636755,E,36.68370398555065,A,D,B,25.032858938221448,1
Widowed,D,D,-15.872996940226736,D,14.828481954009856,-12.539912239103634,E,-49.659555267915536,B,149.9823008870202,-107.57140443549633,A,5.983292093616228,B,A,C,55.917755690054705,0
Widowed,E,D,-32.58752349507866,A,-29.259230257984125,107.76448594761618,B,-25.030023250068318,E,-80.80320002082189,53.553137116312456,C,-126.83871077651072,C,C,D,-60.561230001405555,0
Single,E,C,-86.25429421378965,C,-90.3965697982982,54.06124728664835,C,7.721438388606396,B,1.3807243615915212,26.63361330917634,E,61.04769761043008,A,C,E,-91.59915575491614,0
Widowed,B,A,-65.97195862303226,E,109.2080558750364,187.03541367606394,D,-58.13128339720245,E,-60.66101555181944,-0.46936175981815603,D,40.875747407347276,E,C,D,82.29274618727231,1
Single,E,B,-174.29443007705788,A,-5.765463234259967,-229.3220258238827,E,-127.07227050694232,A,88.0480379936002,45.776857594399345,C,-145.11095805302065,A,E,B,47.61296542879655,1
Divorced,A,E,-30.39313835237285,E,-79.1863988626871,102.01744876863683,B,95.94683817818483,B,115.06104525683045,86.58698323931023,C,-57.26868669943169,B,E,A,-192.61351040165866,1
Widowed,D,B,-129.5077238177969,B,-143.19007093313806,-10.364271413364142,D,-127.77528246065015,A,-101.4506446054358,-66.95785494268378,B,-64.616750652542,C,E,A,-197.60701178809467,0
Divorced,C,D,38.59515328769028,E,159.12876018346068,-6.162992923919811,D,63.49907761928692,C,-84.35801289271147,-65.21478053552342,D,-108.35344706257403,C,C,B,-65.2334578509236,1
Widowed,C,E,22.640739026029248,A,70.02334385637165,-56.365828516578006,E,-53.03469997234876,A,89.34219757299742,144.63971278742008,C,40.616636916829826,E,E,B,52.761942226387745,0
Divorced,E,D,-100.3091282518919,E,-24.407293284711688,-16.82764504348362,A,-44.44270074849154,D,24.159737145474995,142.41751661227605,B,-169.14249220077616,C,E,C,47.662793874222906,0
Divorced,B,C,-104.30250239403729,E,-35.76217408093882,29.85223642334825,C,9.681506872918797,C,8.973401908372018,-50.25374429069729,C,-63.66849590131386,D,B,B,127.27179618225641,0
Widowed,B,B,203.6977435804153,C,-223.63305909569587,67.73181891303776,A,-28.025804296413696,B,69.74018526810517,206.26600050635813,E,26.794925913301515,E,A,C,213.27275671859414,1
Married,A,D,7.212820153587793,E,16.778250078679935,-44.68727264348294,B,-22.17081816285988,A,-82.16171150301811,-197.81216171384833,A,-32.16169802632145,D,D,B,67.25196558504916,1
Divorced,A,E,29.8164701677688,A,76.3050085870481,-181.7231534805967,B,81.63282160324026,B,-48.96239691597026,67.46271966511385,E,-54.157203955262325,E,E,A,-67.69966585186734,0
Married,C,C,-106.16409997916824,B,154.79827566254727,12.953132964683157,E,110.9729329071439,C,-160.971050498235,-144.1309318638223,E,29.16045485096571,E,D,D,-41.17851538321032,0
Single,B,C,-81.45896885737032,C,104.10801507032244,-20.369746302160145,B,137.1468032078811,A,114.8204653685523,57.5338099357448,C,12.683177774633252,C,C,D,-75.51843339424042,0
Married,C,C,-75.09796774336608,B,195.94385103091102,35.47862124600419,B,35.06678497646059,C,88.77584531328293,-115.6916568079466,E,149.3463242903349,E,C,B,-141.96261576843315,1
Divorced,D,D,67.43830067871222,A,58.62699003138425,136.08743206973324,C,-171.41639672461994,B,98.68949034685188,71.18362510703118,C,28.131858101574082,A,D,B,-7.675775251023231,0
Single,E,B,19.65882378660571,B,-177.04907226241897,111.42625861388191,C,-203.40465160876738,C,-172.78832899319423,-30.95144288056644,B,-117.55747870036757,A,D,D,110.80061320464839,1
Divorced,C,B,-14.224134737624999,E,111.7192612277675,136.50063786452938,B,241.8755588292699,C,29.1951917749369,142.1143215412608,D,-25.71102037521047,A,C,B,45.28252289624561,1
Single,A,D,120.94700648184,B,-84.32452658421427,15.467999472893702,D,118.69552116685756,C,-90.93938173225344,-75.00289986248322,D,-31.47129564990467,E,A,D,22.101849765260333,1
Widowed,A,B,-114.79871051061048,B,38.192204809829704,111.88591410975302,D,19.76776394106236,D,90.8213372389517,17.412707780127185,E,-4.019619900868509,C,E,A,97.24151026668825,1
Divorced,E,A,126.98655645221875,B,21.723734881912378,45.037629579613956,D,-69.21111946424,C,20.233521118715633,10.778423300552745,D,17.357767808161295,C,D,A,-86.084957191188,1
Divorced,E,A,96.51269880063869,D,-128.75182732439322,214.23805770490665,A,-1.4381726616201265,C,8.89171649804163,-100.61335318594149,B,103.73919767437339,D,B,A,4.727757636941783,1
Widowed,E,C,-22.55876106877818,E,-71.8432242032923,90.5434476140009,A,87.1415007122238,A,83.70609823538771,-84.34345458505487,D,16.25549118213325,C,C,D,2.5677025172157637,0
Married,A,A,160.8049875069714,A,203.94090455779684,25.57495311724208,E,-50.87597136165708,A,43.20054827027015,94.39169143845506,E,61.073027733482846,A,C,B,98.00387864537076,1
Single,B,E,28.30672780056146,D,-221.70905684786942,42.52704185278641,E,39.81902895613303,C,58.46938974211538,47.300550080846484,C,-123.49833421689434,A,C,B,141.35525613025803,0
Married,D,C,81.43132487941153,E,-48.68283287472303,-186.47451754805974,A,-126.39824936462784,A,112.8178864399985,-26.541603773031646,A,98.25042533602422,D,E,E,-51.00630050105824,1
Single,D,C,2.6982747531828197,B,96.53566433130533,149.00467759257563,C,-124.27087805316866,B,70.45128775881831,-157.99490804592517,E,-48.72238886349942,C,B,E,81.77663119885551,1
Divorced,C,B,-21.817417863728814,A,100.32398411291791,-44.02307679076278,B,-51.133658886357466,E,-2.537960074031415,-9.456732535302969,A,59.98988055411951,B,E,E,-222.40752338201676,0
Widowed,B,D,51.7164444538175,E,-170.822037334475,166.5293539771626,C,-161.7355340943229,A,-95.17868064078432,-103.60573800344474,E,-187.92397302989212,D,B,D,-59.10530204748077,1
Single,D,E,-80.2690265473185,C,62.47687004702884,138.92009673245647,D,122.667058892126,E,56.36105031994113,-142.38010002279674,B,-58.281942958423,B,C,E,-64.67906985082612,1
Single,E,D,90.90148811826366,B,42.79127339923371,103.3771238396566,B,44.87038040762519,B,-29.27938822508781,-30.959486350514187,A,-12.853865201259925,B,D,B,-56.03863851039104,1
Widowed,D,E,139.18436679888376,A,-94.53511132350417,-102.73742251500938,A,-193.33268899717757,E,-10.177384288741921,103.40322898681025,D,160.02438341996933,E,D,E,64.25464896432844,1
Widowed,D,A,-45.845480186879925,A,-19.26217619364342,-46.85849399066962,C,67.8930116554036,A,60.31428382843994,70.88308978643741,E,0.013059273458554245,A,B,E,-4.977786554712934,1
Divorced,B,C,-41.36544454635525,B,-21.3615993458101,15.915717743515916,C,142.64045275904124,E,45.772859352448364,121.4056199809695,D,-168.48443821458832,E,D,E,-198.39352359452283,1
Divorced,C,E,-127.82733321886666,A,14.851777419901435,-124.31430183784657,A,-302.5455145050711,C,33.68996407946332,-23.56626826714992,B,-48.01220052116027,C,A,D,-270.19720769805105,0
Single,B,C,-106.41085474107183,A,0.8263077911490184,128.41762466116683,D,110.06009883749894,E,-56.79556830304902,-12.156973750228664,E,-27.188516272533708,B,E,B,36.37509480552294,0
Married,A,B,80.1434548074967,C,255.7155044331159,45.865834208468094,A,34.82976176261879,C,-13.607996557831745,142.43182849974502,E,26.74184663646695,D,C,A,169.6048504792698,1
Single,C,C,-14.01863491159196,C,-23.340055211555857,-164.97570907677658,B,-54.79068483173263,E,35.55917047751321,86.49184837644603,A,51.130541432519315,C,E,C,-30.965012122850176,1
Married,B,E,58.448333301041224,C,-56.771610139292015,-191.32304956845584,E,-87.62175327209572,A,-71.454965041745,-74.41105992525988,A,34.26840660663725,B,B,D,4.714161804382205,1
Single,D,E,-1.3529071994327013,C,-108.09790141981284,80.86166036655905,D,-31.17728752262503,A,120.19426787751917,20.52219123843499,B,-50.42118855113193,B,E,B,12.576274660722866,0
Married,E,C,-0.6087530850878992,D,-17.641958230113268,66.83339121405123,D,33.37573464896329,D,109.07705397799093,-25.044298042317877,B,20.09113251306278,E,D,B,21.826492702707526,0
Divorced,D,E,-32.91290006436792,B,110.70635132391932,107.51880399233546,E,2.891722395057296,D,60.31347293210093,130.71315715584697,D,10.052920438222754,C,B,D,-64.89567661570157,1
Married,E,D,109.89511045492534,B,22.725655489276892,-120.90485967830705,E,3.9359352458343553,E,28.246380579221025,-59.08107766501842,C,34.9621817138369,E,A,B,19.49262880717548,0
Divorced,A,B,-55.89464105803733,A,66.989442286022,-222.09867838456577,C,-3.7435690816840896,E,205.03698188440717,122.25004225446085,C,-151.8619687381664,A,D,B,-22.513145608976586,0
Single,C,D,129.32223922968495,D,-104.10496802885305,-77.8851801298157,D,7.505767580446883,D,114.048973442747,228.39033179949965,D,158.59455962740944,D,C,B,-45.8597454934022,0
Single,D,B,116.29473769773378,D,-36.98880126836514,-43.60069078365781,B,-50.242310910051835,B,0.047156786307694494,-36.16587951086327,C,70.9524627826993,E,C,D,-71.33366515872925,1
Widowed,B,B,-34.13981279865769,E,-21.224578975494993,9.162500128133738,D,150.59910288986035,D,-69.98789745411574,-138.21289120063216,E,18.522303448139883,E,C,D,227.87266024617517,0
Single,B,C,153.89970337225213,D,100.50046421205462,108.23390879789704,D,-91.65355581282661,C,36.20347593800718,-117.95730404791385,A,32.56729978605293,D,C,A,20.586235816390744,1
Single,C,C,-73.67675129655953,C,-119.79913758226903,-149.62139161109033,E,103.59051872813558,E,-110.55038285890136,108.34022886923556,C,-59.13918423391089,D,B,E,-55.52884027519358,1
Widowed,E,C,-81.59589198609638,C,28.321879584045305,32.91617862903685,A,24.536698263183208,B,4.249999107419893,150.35546593396697,C,-42.32020178957585,E,A,A,-171.82496141149784,1
Married,E,E,-27.943386731540055,A,-218.55511822225907,185.82353620682392,B,-5.943498439299633,A,172.15800612840707,-42.92027527397105,B,-32.54483053135889,D,D,A,95.75876340835624,1
Married,C,D,-188.0768604240281,C,48.73623889399455,76.06396832215495,A,-67.45983089827287,E,-91.90390029130452,9.914088256532802,C,-129.8845467356672,D,B,A,-18.969114911855588,1
Married,D,D,19.32657610439914,B,-52.92040295875468,-128.45607746636873,D,30.500969914738974,E,50.695778373493226,-1.2220046916945475,D,240.40239780225616,E,C,E,110.36137628768341,1
Widowed,D,A,109.16568891334848,B,71.03565860916369,-44.574284607715256,E,-120.3021513640765,D,7.257005795000149,151.32100033715392,B,47.15885368287184,B,E,A,-199.21251534261978,1
Single,B,B,-44.51314375631595,D,66.19494090503522,-124.96820192711664,B,64.99449951535247,A,31.104596939084132,72.29567252804529,B,28.072728071587527,C,B,A,26.79296353820022,1
Married,C,E,-51.00203063241122,D,-29.48642772504216,44.40019742901762,E,158.07704530409018,D,1.1189541456573306,-63.42577866024842,A,-106.1501948604378,C,D,D,10.540250052482158,1
Widowed,A,D,166.23477038248072,B,37.63665505084815,5.453006977294899,D,92.66496669898162,B,-48.41186722209337,-140.8405620665557,E,-63.70267317214119,D,B,D,-35.33226790606715,0
Divorced,E,E,-17.92849637067758,C,114.56383803544968,-66.26172491998908,A,4.395221099365925,E,-52.90596502433201,43.170828707393525,B,-103.46244456401938,A,A,A,-110.40893400547331,0
Single,B,E,152.66263696398192,E,-59.0270605137812,-31.46213461892156,E,-52.337400499929466,B,28.176915735631773,-80.50611084019091,B,30.437764970124125,D,D,C,-69.77695328343995,0
Married,E,C,-76.35531709794876,C,-89.69422624838637,-96.84290250123402,C,-41.11641262850671,C,184.27594490525965,-59.80916695010724,B,-8.160868433472373,A,C,A,10.746879495450175,1
Married,D,E,90.67651998977082,C,-4.895593872425043,58.947315189511244,E,13.059187230796176,A,2.247250640965193,-46.392932775966536,A,-95.71349029268994,C,B,D,70.7250437998435,0
Divorced,A,E,26.6139507903223,B,137.145339209645,-74.68319193105609,E,134.36092845013033,A,80.25907969821084,161.6503312171957,C,-36.64301077063731,C,C,B,-87.73076365856717,0
Divorced,A,A,291.9349547024336,B,138.4658119497289,-36.65696890448202,E,85.23720248348273,E,-58.76564954997535,-68.44399978482785,E,213.89758675795264,D,E,D,66.15653975029294,0
Divorced,C,C,-5.3896054695799975,C,86.58271246386289,-134.92607957696654,D,29.84180459552888,B,25.897451329262232,88.26711431785404,D,99.4741095677043,B,A,A,-134.4590235982616,1
Widowed,D,D,21.31923953687328,C,-71.95212945202812,-15.44944405505317,B,-174.45266024194729,E,-257.0740837722465,-74.37761400992451,C,-17.18051205943851,C,E,E,-62.75425203307646,1
Widowed,D,E,-70.99883879732488,D,-88.75107612187254,-31.617225094175232,D,-17.553250800897825,E,52.3133867987977,-63.02023950207337,D,-27.50748807630434,C,D,C,12.75998856694466,0
Widowed,E,C,69.54159483260582,B,117.22053069226264,154.11283780706282,B,12.115594310663653,D,-32.858570302913506,14.80172918118534,C,-12.155088523479142,A,D,C,47.17494591178005,0
Divorced,D,A,118.36931918866146,E,-91.55926470565778,-93.68005493071855,C,-82.16353679829648,C,-51.5212485129847,98.67164473951935,C,-67.96102195712463,C,D,D,-73.63800657003802,1
Married,D,A,-120.13832167653626,B,27.51537169379319,79.45878685988063,B,5.497251748313719,C,92.61716392632948,16.63863605253994,B,47.69841520311394,A,D,E,-65.77863821571542,1
Married,A,A,1.8954317484289134,C,-7.715807277876527,74.91497895271434,A,-39.68737359875812,E,69.44897634008277,-2.5287313571970214,A,16.7593683016557,B,A,B,-1.5495050240454973,0
Married,E,B,-53.382365311385904,C,7.834405110573347,-84.73209379398882,C,51.48242556072369,B,-107.70927705543905,88.74938733206594,E,-45.81727883091725,D,A,D,-173.72550894821944,0
Single,E,B,10.106968360815507,A,-74.80985785735048,52.74152651460299,B,86.96280840464894,E,159.51378330891862,57.53849627142217,D,-78.5012282663598,D,C,B,156.83697427083328,0
Married,B,B,-31.1719894316525,D,89.72003480784102,-128.43911340334594,E,160.75863714546804,E,-110.5623079902722,18.32895847251447,A,9.526576526941758,D,C,A,-49.91406090131847,1
Single,B,B,16.949239192348163,B,-25.34733673932759,60.13457287202112,B,170.64070579708257,E,53.139684113291786,55.11333093637983,C,271.2003653566302,C,D,D,-102.57954573435006,1
Married,B,C,-97.3660744202174,B,-168.65100573548247,52.442317185779466,C,57.5174779466648,D,141.96704107504246,180.14745379092935,B,2.359632361737172,B,D,A,88.15171943594939,0
Divorced,D,D,62.23319383750143,A,98.62569402145304,14.470632680444043,C,-3.413915992716267,B,-112.45092964348298,138.76308170972112,C,-215.36405853861967,A,D,A,157.38404949280854,0
Widowed,D,E,-113.21015577390617,A,69.58620948409906,183.31216346199759,C,35.7846876348143,D,-91.93905295900613,113.77017740224476,B,-104.26670615386715,E,A,E,339.32244319974444,1
Single,C,D,-191.80162629799554,B,75.68044266378183,-46.880384619136585,E,52.96905939535036,C,128.56899066976925,-301.4779201442215,B,-211.56051033689067,D,B,D,143.79207586532567,0
Single,E,E,95.6146007004119,A,130.78783015671277,66.42848138296856,E,-89.69288412149973,C,58.707707011164835,69.70392661647809,A,128.21581807329642,C,D,D,-51.861723332671595,0
Divorced,B,B,183.36733153084782,D,19.275911803456147,-51.07165038058915,E,-115.52880231444449,C,-6.886684379368857,-78.97478327372882,C,-69.13148362210644,C,B,B,182.66025837743922,0
Divorced,E,E,-105.8285825680238,D,-199.41064081137904,-41.853785539684466,B,33.162138142538936,D,7.209061592780051,-91.53993563052578,A,-12.213359438461362,E,B,B,-118.44022209011327,1
Single,C,D,-70.7680950904289,D,70.27496179836508,-97.10120048465714,D,-270.99785463219604,C,-128.46225355470037,31.959222257988586,D,-45.343270563500624,B,D,A,79.50742301381418,1
Married,C,D,-74.80601847423196,E,29.71917146824835,8.584241144329487,A,-33.51385492874385,B,-263.0778143938511,49.25484415192592,C,43.14204727082385,B,D,E,132.3976222019352,0
Single,B,D,-102.88523391279627,B,116.57197833656952,63.69490659098349,E,164.09342268870074,B,-186.89238935648615,-38.99085810192627,E,-48.1279890077638,D,D,C,310.3452295505873,0
Single,E,C,-84.34182815439712,B,-104.15764551072151,-64.70380221140785,C,-114.90309621904724,B,19.973251032169753,77.31883254798065,B,83.77772286419966,E,C,A,46.580318654034386,1
Married,C,B,-124.12574564687155,B,157.10361387837526,-78.47605482815551,C,-17.037355795896186,B,69.68417289659708,-90.37153426445845,C,23.760261358392405,D,B,B,-291.8745507849399,1
Widowed,D,C,244.34517175357973,E,-68.40931340033232,203.52677914447682,D,41.35892939275011,A,-56.61780407701373,112.20792813966702,B,10.85894277489813,A,D,B,29.821596805475526,0
Divorced,E,D,-88.89809083967013,E,146.38756302824382,26.354319208465864,C,-64.37610893585311,B,-50.20551427595775,110.70860913419556,E,245.60349938694623,D,A,A,-77.02057911511547,1
Divorced,D,C,10.37676292406241,A,59.591952028377584,17.112532771001028,C,-62.220129821900386,E,44.98228310936444,171.0275180075281,A,-117.55167235560418,E,C,B,-123.29443686463455,1
Single,E,B,-135.83769954670416,A,-174.12189920045108,18.99212086370051,C,67.11899648800228,E,-18.147801121830604,140.61588117658135,E,146.2603009546521,B,A,A,104.93343028616886,0
Widowed,B,B,195.4197191255208,E,-11.648362083014089,-99.15496154223337,E,-79.48538778690285,D,34.85510456614779,-73.61214463069632,A,1.8890731967289631,A,B,B,-47.22705248250819,1
Single,C,D,-57.40732788150935,C,5.381338468927392,-1.6923588500585267,C,-85.93152721594387,D,133.72880241380912,-27.64168015720096,E,21.63824355620388,E,E,A,103.37991704191805,0
Divorced,C,A,11.32529716651939,D,12.291022087670015,-17.33735469702154,D,-11.648592097957899,E,-13.07607076384694,80.8234136566167,C,-7.994405299446147,B,E,E,139.40464787902542,0
