handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Both,43.363768886502534,-98.61684604390184,C,E,D,-110.75814119759657,79.84957959735588,1
Physical,93.4852155557556,1.4531263786391488,A,B,E,47.083948616327085,68.56471183212636,0
No,-215.59485341412787,-45.6835769018943,B,A,E,-98.20947015050622,24.558801649990624,0
Both,-11.76864099746931,-7.048763752369265,C,A,D,13.158229428316027,7.602485297865109,1
Mental,-33.71048638743546,82.9144297937045,B,B,B,25.096083189698355,-65.80445164311153,0
None,-64.37717688267067,84.85790593917777,C,B,C,-54.53739452485878,-30.696371871790788,0
Both,-9.813227982500857,97.64902117482501,D,A,B,12.992810558898615,19.85206818633357,1
No,-44.9623738169883,134.28489959333817,C,E,E,-195.34709089230662,-69.85215979999502,0
Physical,-61.55729736095839,-31.201782726885657,D,A,C,111.67364906137016,234.06839803671912,0
Physical,6.677886279160142,14.183470880415278,E,E,C,60.48230807697037,-4.143900049640893,0
Both,-83.31461144098725,88.48996518736575,C,A,D,-162.29088589611285,-42.820854343245806,0
Yes,-14.437565265000558,-73.99103716709509,D,D,D,11.021110677577212,241.68218078744684,1
Physical,95.903391143171,2.2850955757751104,B,D,C,47.88587985200391,-188.09378562215647,0
Physical,-88.08478390204753,-7.395156270767596,A,D,E,114.44276745619162,184.22971031732112,1
No,135.86303737046612,-114.88679896406025,D,A,E,154.44622142836118,92.59491830152318,0
None,-19.928737670741494,64.20413574311422,D,A,A,-58.1199973370329,40.24380476432565,0
None,66.31268357066969,48.11486554486486,E,C,B,10.659569669784268,12.473029473885799,0
Yes,13.346700130809076,-5.318690151636039,C,C,A,75.74417679805275,101.65133420932295,0
Mental,4.344879599629803,-9.001309343612512,A,B,B,146.73700473464822,-147.9873955294354,1
Mental,89.65043397603392,-69.13250323612591,A,A,A,0.2678469413150173,57.80086468855856,1
Physical,-63.74366103327775,-39.25045389082143,C,A,C,-39.870571613511345,-37.19080410050766,1
No,57.394305680569715,-20.032745743591683,E,E,B,4.114810455487032,108.3823672335229,1
No,-135.04195461987,206.23500849386818,D,E,A,54.48621022970902,3.251228126442433,1
Yes,78.8214084123516,111.79543520952842,B,C,C,-256.25337526483196,-170.19900783623504,1
Both,127.74911195059066,48.90521857983408,E,D,D,3.392995751583262,143.0132842572634,1
Both,-111.96480873420194,-82.24877328359638,A,E,A,0.9176853602429511,-12.214550731744849,0
No,151.75892089775684,-9.173622606165853,E,B,C,-50.24871421389587,24.505893717468314,0
None,-60.84194703370235,60.724610235361276,E,D,C,70.54456459324169,-77.14255683145252,1
Yes,-13.321862473456758,-130.41682289027835,D,C,A,30.149816994096273,-222.7535386838289,1
Mental,-121.20727004303518,20.59982740024372,D,B,C,156.53461095526998,-72.01271445904574,0
No,-79.3704398837942,49.465620065675196,C,E,D,49.602563771379394,16.622842946271195,1
Yes,-63.84620450427313,-44.71499661308659,D,B,D,-3.5117894277716624,128.97565625723257,1
Mental,98.44142499517606,-108.29017535957846,E,C,E,-6.0675002243607485,160.103023542814,1
Both,217.7229724426783,-24.123508004733523,D,B,A,-159.93284830351035,75.21741774958598,0
Physical,62.20419519172945,53.19671514632819,E,E,A,-16.86680542274972,-20.43552041191247,0
No,-29.822226794671263,-65.80240201100084,B,B,E,128.8341622981459,108.33661543436011,1
Yes,14.085132480759563,131.17362342084962,B,C,C,51.40304658541858,-65.27538672688902,0
Both,-64.3320706706365,181.56574954365888,E,D,D,43.52995213151472,-13.711871668815482,1
Yes,-57.05911206202693,82.46949226978265,A,C,E,89.9000396904436,196.65607236162018,0
Physical,57.383325334827006,105.20308486625194,B,E,A,-95.11208541502502,-143.53522273567577,0
No,6.401058661883195,-12.741157650462487,B,A,E,-128.21814293843835,136.08237165923651,1
Both,-68.39551095303788,-151.99221802587718,D,E,B,-39.41967008060864,-124.90514574999662,0
Mental,-63.03070722283828,-43.13231406027199,E,C,C,7.172116662761015,-71.7430612210982,0
Mental,-29.076014831684567,108.8545292949392,B,A,C,95.28260238203987,18.914762678635775,0
Yes,-18.332008596772255,116.49674661510427,A,D,D,-26.745810591422657,-112.75631060604425,1
Both,7.651895575219024,-92.13792619605461,B,A,B,94.59242777052333,60.66696675843124,1
Physical,111.15952641532367,-13.274515695883455,E,A,D,206.78352034791635,4.466636625320651,1
Mental,-80.78982705717908,121.19570307823302,C,C,A,-9.431168051854133,-223.99916584495173,1
Physical,-74.40774802905027,7.45515485671784,D,E,E,-51.10557764915023,-157.67871620252225,0
None,-27.255886388068163,24.822225474214136,D,D,D,-92.6260556870852,-31.81030144896028,1
None,18.423635742860263,41.192938702606504,D,A,B,38.600124225618366,141.68230829491716,0
Yes,-75.66325794725411,-37.12459975877855,C,B,A,-55.7527935084287,22.183309956561395,1
No,-50.64399380550337,60.77314747738106,E,C,E,-6.996813782420235,1.5097906001545243,0
Mental,-54.47428832224944,13.991338252494783,E,B,D,-138.23410313575252,-26.09857418744926,0
None,44.06228245326246,26.088857692267776,C,B,B,117.94403607024142,52.62396894211893,0
Mental,37.25127842523501,-135.71365356918398,A,A,B,165.80068186769762,-63.982290284899754,0
Both,-48.03405230984566,123.99443847773777,D,C,B,181.90241903528764,-6.797229679276954,1
Yes,2.871953399838398,-29.107001308434427,C,E,D,-194.23500958683306,295.20200249121893,1
Both,-71.49760906771503,-21.627381087497714,D,B,A,-76.87669645650189,187.6832033071749,0
Physical,9.018240579254993,-66.88604677838212,C,E,C,65.68709376085467,-63.73506703635928,0
None,-129.2705805884053,130.63059229403635,A,A,D,124.59398338101452,-137.9145041445826,1
No,56.68341029257172,177.89294665399814,C,D,C,-57.22154199956816,-93.51764760884902,0
No,35.152417669621016,-32.42307272143499,E,E,D,80.6694048171744,-43.21414875404035,0
Yes,-77.07686211684253,-58.24076476808959,D,B,E,51.63765124225641,69.09699837161698,1
No,-59.12299281622171,-129.19688802100418,C,A,A,-65.44744559538563,-21.718716491168564,0
Both,112.98067849005315,-85.15522633671097,C,A,C,103.45942630871643,-30.920203486031056,0
Yes,-74.73860355654982,-10.249337195919075,A,B,A,154.43706853792352,-69.19120668282241,1
Mental,-108.35502673595634,70.78843835764069,E,E,A,-72.23748566757284,-34.43743004463761,0
Yes,84.64468967000525,7.172637324007125,E,A,E,-10.438108022102123,-202.45876791347027,1
Both,26.07676696041968,65.6228610575115,D,A,E,99.80268278909767,22.82879910488228,0
Both,-5.03633720085345,3.4989565419422815,D,A,A,16.374578916259853,-128.53768893340117,1
None,65.69429700035752,-145.82642341379199,D,D,D,-52.9735571171195,-39.443064644107785,0
Both,80.05905909154104,52.2760162760371,E,C,C,138.7974006802869,48.66866683862716,0
Mental,-89.59194548190229,-86.126494233731,B,D,A,146.0883512576891,-110.09799217508018,1
Physical,-46.70436053756902,-155.94977075445263,E,A,C,-63.42507530137533,122.25566737902464,0
No,-15.782593222071203,56.285803058043385,E,B,D,4.154734700775621,38.13179919399342,0
Both,201.9553386856199,187.31561262430313,B,E,C,-112.09966485271181,87.64398992630967,0
None,-113.31231837450461,-6.9980151838295885,D,E,A,8.263338750719024,72.59855995855463,0
Both,-81.70948246497757,-203.06986864613577,B,B,C,-40.909901665100996,-189.725065014131,1
None,-59.85293451615862,105.08412717659806,B,B,D,-169.11748999089144,-63.75976209709911,0
None,46.283265017335395,-69.62033522211264,A,D,B,-16.69192679017847,115.65519980721548,1
Both,-121.82580013561098,87.58021994145709,E,D,B,120.97254992518475,-31.51817216304312,1
None,-122.81628120197168,122.6896379608421,D,B,E,-3.3195392428223123,66.21428695428145,0
None,-57.17962390885155,-105.9021826880133,E,C,E,22.947894428051757,-2.9403299346184917,1
None,-58.59344348322224,9.909720136365031,C,E,E,-28.522797321326347,132.69060166962458,1
No,35.15010416946699,-147.32195359924452,A,D,C,159.93617830741692,67.81600552591728,1
Mental,-47.18516481286469,218.43296608135296,C,A,A,-62.350217804123034,45.028101603512575,1
Yes,45.39884008736841,-77.59775567923519,A,B,E,160.83016869857906,-100.54654142717898,0
None,-21.71903463784878,-9.697087892357091,B,B,E,70.39856133688478,4.642274484080887,1
Physical,-75.88582915856456,21.49033970333155,B,D,C,109.38568367200783,-57.70586439833642,1
None,230.7056973881235,-0.148937438825288,D,C,C,128.9417862155296,91.50808058959412,0
Yes,-176.53847580030947,130.08246865969298,B,C,D,-71.89105324982721,-166.70824047478607,1
Physical,-39.352195532898484,-32.37516701572945,A,D,D,27.555588401015363,121.76447470344722,1
None,-78.76641060513528,5.582703911305252,A,B,A,101.86872102701572,-145.5344580922733,1
Yes,23.401014300360544,-6.6901416982930115,B,B,A,-111.99630226649762,-49.41329229482242,0
Mental,6.37060536392571,132.6470034821368,C,B,E,186.31295241094676,28.96214652073815,0
Yes,-129.01615574725759,39.03773707797696,B,B,B,102.48892580442019,104.98104008352666,0
None,-100.91210145608515,17.494777042615674,B,B,B,18.174268870669774,86.56778803266836,0
No,11.217143096920708,-81.91721358470421,D,C,D,-22.255206666859014,36.715648053557835,0
Mental,-121.07458566627326,62.15928310112635,C,C,D,82.93404404343096,21.157154496673034,1
None,-10.663056149305872,-107.76045081659313,E,C,E,-146.92813057845052,51.96221249014161,1
None,9.72939814064196,77.28631970678715,A,B,E,-49.27146665616984,-95.0467604682033,0
Physical,-201.23774131844036,-61.98307372325491,D,D,B,98.9982399083162,-125.56722021219487,0
Mental,40.108228820106255,41.16137934979118,B,C,E,15.77325430837426,96.79119796715192,0
Mental,179.82755321566069,37.538593293253065,E,E,E,-24.033991829796257,107.62597961331146,1
Yes,4.860564816567358,-21.903832157808402,B,D,A,-69.0449113169507,52.65949026387848,0
None,-139.15020749749132,-114.47453598488107,A,D,E,96.40764494779019,93.1936669303818,0
None,-47.060831349992,-57.17261751143309,C,C,E,4.011583512325457,-109.18627208755747,1
Physical,-90.68488745758529,173.49158473934799,E,D,D,10.78694168826951,-129.7696619804486,0
Both,24.46921666148146,163.04675373881003,A,B,A,-25.538604397462034,-21.497687889540973,1
No,-47.699153849396424,-342.0861804033721,A,A,D,32.70962253884686,155.0535883620436,0
Physical,162.82925151108813,-94.13439454859585,E,B,E,-33.55605316058096,-158.73974195011843,1
Both,-34.04390776412632,-11.435184488703838,B,A,E,56.02372899426887,94.89517470343294,1
Both,55.55000417001453,-246.27992467368705,C,C,A,-141.16058049480705,-21.02640255620065,0
Yes,-130.14124691807945,-77.82437312802426,E,D,A,-86.5624112021616,-104.92699239688316,0
Physical,-72.35901592845677,-26.894985302406194,A,E,E,-54.629232616954226,-93.79675578096408,1
Mental,-23.3524044118703,46.769484847876015,E,A,D,-21.191502189920104,-168.85935778509113,0
Both,-178.98175704542868,28.915318124585042,A,E,B,-155.9874230374465,-16.328171733928436,1
No,37.421480188755346,-181.8637523249277,C,C,C,23.088879467772884,88.21265431955409,0
Yes,-81.69942717418976,12.936598717232062,D,E,C,-11.496443366510043,-51.23348671858439,1
Physical,-96.94323476746902,124.60567057743879,E,C,D,-130.67594850275944,-138.2219612043759,1
None,39.33093256885857,141.4782215328047,C,D,D,5.233423555499902,-28.284023948292543,0
None,-46.92689139174395,23.193761241771625,D,E,C,-4.868251621267644,26.605227479579007,0
None,-33.97666146047964,-58.30328655940817,B,B,B,-15.206799914646032,38.56073534029593,0
No,145.19471675053273,-89.33632437922755,E,E,E,59.88973824917995,99.92019886454202,0
Yes,-38.17583526980378,-33.62746513404359,C,A,C,-184.30731673446493,-159.41046159100944,1
Mental,74.18545258735213,-166.6055948548874,C,A,D,83.59715824967424,-4.72940711502711,1
Yes,101.2234413068128,179.19729106074914,C,B,A,-89.13364929199508,-224.74289612329085,1
Both,12.369372165298982,-5.924529094353321,A,B,B,-54.83651378734711,94.07958271414003,1
No,-34.37762259348809,-42.432430619583585,E,C,D,-178.58449133811098,144.3429293978685,1
Physical,179.8866319554364,31.11055849582176,D,D,B,43.68301076950135,151.38498733972628,1
No,-113.72311361752256,128.27181498600567,C,D,B,-69.46565323446109,53.881968042007045,0
Mental,-24.094512837036888,108.79832511619215,C,D,A,111.36234328161085,148.92178500205173,0
No,90.07082325952395,-85.30532715928209,E,A,B,285.6040149411339,-192.39895568344946,0
Mental,-6.584275140993415,46.121388847724425,A,D,C,-202.92735905215542,96.79464264930058,1
Mental,57.11276144885989,-64.76422259397322,C,B,C,-100.74477784913991,-93.84390672200112,1
Both,-201.7991656573147,140.7824838549096,B,B,E,162.66750741296352,16.199208924095245,1
Mental,-170.51798537305828,12.026449215924243,D,A,C,-36.37384061905291,4.9935257044217405,1
Yes,80.37819476527946,-61.34996577908144,C,C,B,98.8095932524371,79.39836699466572,1
Mental,90.85921592240692,27.484768968665247,B,A,E,-184.4348258074877,93.47793799748433,0
No,-42.534616164083765,258.3374198987904,D,B,D,-73.37265424850943,-103.13213216219799,0
Physical,167.5221432479644,43.476718836597804,D,B,A,66.55094838320798,35.80791259924664,1
No,12.557413480693375,-1.9990967623791427,D,B,C,-141.01962609504594,31.425022190417707,0
Physical,-69.46732845847652,-136.0660631340228,B,B,A,5.534041760924283,-226.1389256304715,1
Physical,-155.31189132310902,142.73882903487498,A,D,D,23.200945392159497,-240.9287136338614,0
Both,-84.55841229980128,-46.84863024074693,D,C,E,-25.746140322427273,-52.54113751162198,1
None,29.699062804200132,135.8029881031391,A,A,E,-128.81266735586428,-152.81412960075082,1
No,125.66227797055774,138.29470713685308,A,A,C,158.419106652886,-18.579063080831926,1
Yes,-50.057323534665755,61.7479402727908,E,A,D,-237.1413427566536,-50.051783438649124,1
No,-184.20176427019712,-87.02316119314364,A,B,D,-108.85072414344555,87.93846116233912,0
Both,-37.62779768086503,55.07162228194119,E,A,D,-26.8081426539999,137.51009944336138,1
Mental,104.13400078707336,-210.3128001195989,C,B,C,26.780772986971733,68.81297518646967,0
Yes,-63.70743379772821,-190.7446582022824,A,C,C,186.5770017551293,30.62731253104019,0
None,76.9617338592013,161.1105389471817,B,D,D,-126.6372921372634,-252.06779573914923,1
Yes,-37.03973467998117,-205.91838571549107,B,B,C,-172.0201859905688,-17.75552260621667,1
Physical,84.6519605277692,118.58629824835698,A,B,C,-32.77541485704935,24.681706179803278,0
Mental,74.21253529018304,129.35599361867486,E,C,A,-21.161482838408038,-59.748204148446774,0
Both,32.95567248714471,47.95302068894103,B,E,D,42.8944127511463,-118.25788215331745,1
Yes,-32.512991127140886,133.45687978851916,D,C,B,28.85015544335376,-53.67231598660892,0
No,81.69689224656064,-141.76240845992032,D,D,D,-66.08442860099105,189.53996461133633,0
Mental,273.39824968499767,26.6643181187152,E,C,D,115.79547112207958,52.62733822858328,0
No,-215.06109562075656,63.377817204434606,B,D,B,-70.65538758617492,-126.86302787961878,1
None,37.979696392041916,-91.90847152508714,D,B,B,-87.67702461007259,7.358455261367985,0
Both,-6.321738615325147,217.75057024765238,A,D,E,50.62490197507371,-95.65937538096043,0
Yes,-129.5836100066238,-8.809046481798259,D,A,E,-14.710041912661499,79.24916178122764,1
Physical,-0.6042308492204311,72.5921618599224,B,E,A,-34.76064640157945,169.17281933365106,0
Physical,-139.56387894985883,-5.370080204122484,E,D,D,-8.629843693136403,-161.7542858467595,1
Mental,-19.253282164969615,-30.353564347990236,C,A,D,-55.99082805536767,12.64179142320408,0
None,115.64449128072194,-39.904722472746215,A,D,D,187.50017123948479,32.963406939546864,0
Yes,134.1953077670154,97.63647600231593,C,B,A,119.01549935912041,-0.4552211439130942,1
Yes,-119.37079850673786,-157.86065720432418,E,C,C,-62.60517886461753,-96.12165116199614,1
Both,-167.30978445939314,-117.74689128544553,A,C,B,85.00685293018486,-71.02016315312456,1
No,49.08645130027624,-161.84212066348076,D,D,A,-70.5230806647336,29.81041201926541,0
Both,-47.541116525077584,-28.86010009898165,B,B,B,80.56474252895434,46.87403333328023,0
None,-77.74183337612646,175.93213967820788,A,D,B,-26.94574394641397,84.55040369783288,1
None,56.306929055874086,141.48495633173044,E,A,B,-188.14008088968833,-31.075679380821576,0
No,-73.85943229793935,-105.57216976661323,B,B,C,52.5095060326006,-68.87825676620365,1
Yes,-98.64285574188364,75.09088453016737,C,C,B,-20.806554290841742,56.95838175401315,1
None,112.52354708422013,-87.82011061074218,E,A,A,53.71069877288601,203.35137765542578,1
Physical,29.54569383423366,82.83104165439211,A,D,A,1.383810923137813,-84.21431304469826,0
None,-153.5023493352895,49.2747349650463,D,D,B,57.29576052650594,-145.14569967932275,1
None,-176.79640871296573,251.19985624728488,E,D,B,118.62052498058675,31.038118868972465,0
Mental,-18.448873674071102,-2.246379097493105,A,C,E,47.38478509131986,197.33865054047982,1
Yes,-29.012356600898965,-77.36321570266843,B,C,D,50.22827637408025,-80.13031036902899,1
No,33.64349839529821,54.068720926167515,D,B,E,-152.16221785262456,-120.0391995260149,1
No,132.54293705294285,-67.00697960115728,A,C,C,17.542206631204564,65.60473041136112,0
Physical,-116.4689411823386,-127.40772039608443,D,E,C,29.21088491065874,-73.5506478392719,1
Yes,33.78471147020391,135.07782747724772,E,D,A,-25.879643474523267,-36.28708651733091,0
Yes,73.84642090473929,5.666942688803117,D,C,E,-46.93795895874652,-66.08848036128545,0
Both,34.32547593002717,9.895141381905093,D,E,B,-54.669585920065224,133.59142252925997,0
Both,-104.99564961331711,40.411100656837114,D,A,C,-126.13223075558369,-70.2567999931777,0
Both,8.176006224964965,-54.634950477205734,D,A,A,-96.44982415573507,85.48855203292062,1
Both,106.5635566796208,27.82713393919472,A,E,D,86.35388050985537,-19.94453109191373,0
None,7.514425965332654,38.083741027336046,E,B,D,-43.287329070343624,-133.71124354865682,0
Physical,-91.31801903716841,-83.3330214975247,D,B,C,-14.046781331508523,153.76849864431657,1
Mental,144.6269361072552,18.292973338675857,A,C,D,-5.086473074769604,-259.01597656072875,1
Both,-48.06744470808767,-84.74088319260503,A,D,D,-168.31836699650856,39.23069562370537,1
Physical,117.85386727043108,-72.6784294334722,A,D,B,65.0040103021978,98.27792072872947,1
