age_group,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
65+,Other,C,-128.19818968834824,B,A,B,101.50620824978995,A,-1.4044178654143433,100.31492428716061,E,-140.3056105458348,B,D,C,E,-114.79491727069924,0
36-50,China,D,13.584535306514422,D,B,A,-126.55005310032404,A,-34.91490322542591,-279.3531060427052,B,-0.02316421942401647,A,A,E,A,29.527260915102755,1
51-65,India,D,10.331552097625506,D,C,B,177.1483111028754,D,-32.05689759397215,-238.37888323420796,D,-182.021454320373,C,B,D,B,-140.2176578458836,1
65+,Brazil,C,73.18747538381687,E,A,D,-4.827174191282569,C,64.15813276151258,124.17716185934951,E,-2.866768044404889,D,E,A,D,1.762436417332709,1
51-65,Mexico,A,66.18822845131871,A,B,A,73.08574843657613,A,43.81582753004578,-36.28861819361227,B,-91.59908554488251,D,D,C,B,109.49861881070919,1
51-65,India,B,-154.04504336766288,C,E,C,-74.96022674058376,D,173.33363542477608,21.775601255669077,B,71.21630086107928,B,C,D,A,-5.526072673579625,0
65+,US,B,-72.01953318540117,D,D,D,-73.0639485154384,D,16.147570782139216,-178.07276577036134,D,140.46098377762647,B,E,C,E,54.129237235945304,0
26-35,India,E,-0.32648903737839374,D,E,D,24.775447817105782,C,274.34589049872847,-123.82977880046401,E,56.60576244695248,A,C,C,B,32.85793404099315,0
51-65,Brazil,A,114.49845166499333,B,A,B,-24.0055790174775,C,5.967920954442811,-142.4424075639407,A,202.71179753780345,E,C,C,D,128.73011990954384,0
51-65,UK,B,-27.404701322296322,A,D,C,106.7720119020471,B,26.432009721643563,118.13229408815175,D,27.947154070797648,E,D,B,B,-131.1350548213609,0
65+,US,A,59.55133373439702,A,A,B,-166.87032364642548,C,-98.90283372608792,-97.32217185355509,E,66.72603998046938,B,A,E,A,82.22361635447561,0
36-50,India,D,68.60757800750305,E,B,C,220.07944934421334,D,-61.429623381698406,125.94016003423536,B,168.7804397589927,E,A,B,B,157.32382909303934,1
26-35,Brazil,A,131.64101265852887,C,B,A,133.68616133990113,B,-199.89881681436498,36.390380754438,C,157.8654140527626,E,B,E,B,151.96586493211083,0
36-50,Brazil,E,6.726986583687133,D,D,D,34.02425137809891,A,-119.9464775419587,241.07689104078744,D,3.0077348414569274,D,D,D,A,-246.16178145728904,1
51-65,China,A,120.60543549793208,C,C,A,35.256624311222865,A,-76.57906996200379,-16.45864128095624,B,-125.1185974629111,B,C,E,E,22.74494971695126,0
18-25,Brazil,B,99.2321190623435,B,A,C,-231.20222430701358,D,-39.23019072440355,-154.39615484561168,E,73.08131693804427,C,D,E,E,-98.2621760182084,0
65+,Other,C,55.79877977875181,C,C,A,182.8287257418034,B,105.89125844291094,-49.82710716106021,E,208.1900307331213,A,C,A,E,120.41501770198713,1
26-35,China,D,145.79961516075466,D,D,E,17.003491121466514,C,-40.67257143519804,3.58865331704726,E,191.5411499867168,A,A,B,C,-36.44987598617544,1
36-50,UK,A,-121.48052328509739,A,A,A,29.18471566148058,E,-49.57641819978155,71.68627472943386,B,-57.45489667230107,D,E,E,D,35.20777823431434,0
51-65,India,C,88.69576265225014,D,C,C,-51.847545273949905,C,-180.53885498277023,66.61001747277795,B,-87.96592223601158,C,B,D,D,22.950300579725027,0
26-35,Brazil,E,127.89958972676409,D,E,D,124.37393714934477,E,-51.04663508334482,96.27710999427269,C,176.72025701801556,E,B,D,B,3.7117545197933763,1
51-65,China,E,11.832692829149838,E,C,E,71.23330104726165,A,51.59736987763396,118.16620907339458,C,-88.53955684268222,E,E,B,E,40.47731920912561,1
65+,US,E,-7.083647364851063,E,D,D,-68.25931098889619,A,82.0008994893887,31.7432112940169,B,-2.4940947924686614,B,C,B,E,107.70609262158526,1
51-65,Germany,E,-171.75714083636328,B,C,E,35.765231972105425,D,36.86762531644382,80.35625495557375,C,-32.763843627467345,D,D,D,D,-126.95180304942717,1
36-50,UK,D,-64.86504712717974,E,C,E,-18.46028549860656,E,146.38609593233375,-113.65412538043796,E,-55.62333860345584,E,B,C,D,-90.7926829631125,1
36-50,US,C,21.186525251416047,E,B,B,158.34770103754573,A,50.30893305844564,-98.39882929470386,E,-68.93873559266748,D,A,D,C,155.2952830918299,1
26-35,Mexico,C,53.10592840466426,A,C,D,-105.864504563296,E,-36.990136067784555,-58.215124579862696,C,-123.4329962433363,C,E,D,D,-26.215565567369808,1
65+,Mexico,E,28.322180523053408,B,B,E,41.18359834492401,E,2.365020893780662,-23.064722349817153,D,47.325306321174125,B,B,C,C,-3.95064969979646,1
18-25,Brazil,E,-23.001472551416818,B,E,A,187.76007575429813,B,-76.63604830086969,-53.621705097101,A,-152.26700095866218,D,A,B,D,-98.50902309834817,1
26-35,China,D,83.89049478080445,A,B,C,8.16278152343629,E,25.095016603037113,109.35850514385017,E,-59.99127309469652,E,A,E,B,-84.28577665108999,0
36-50,UK,A,58.074879418876854,E,A,A,-298.6932102886206,D,-49.90735665004848,-51.11352882830794,C,23.451936113135435,C,C,C,C,77.24680034926494,0
26-35,China,B,-149.8616321633762,B,A,A,67.4720875117219,B,36.96971413668042,86.42487414452552,E,-143.15727454140898,A,B,B,D,-35.81577633409559,0
26-35,UK,C,42.31476006013009,B,A,B,27.756323581460375,B,134.75373746105242,-57.6307148239831,A,110.94625346516037,E,E,A,E,-108.1308989283783,0
65+,Brazil,C,73.46912941590563,C,B,A,-144.12390287472357,D,110.68464852039143,6.643972877982357,E,-33.223519408622856,E,A,A,A,10.206299351119737,1
65+,Germany,B,39.32915120674414,A,C,C,66.36399894218434,D,-113.29986526019032,-20.694935062199125,A,10.459525581302024,B,C,B,E,-40.84615751479592,1
36-50,US,A,51.83233104608171,C,E,B,31.82216833849561,D,26.816019685635933,13.781552613804612,A,-98.0874864380247,D,B,B,D,130.1569921157921,0
26-35,UK,E,85.97286567824085,B,E,C,2.449470927388465,D,34.163667905437606,227.37670915020541,C,118.10973813286967,C,E,C,E,210.46362637908794,0
51-65,UK,B,-8.731782726956224,B,A,A,100.48623425762541,A,32.47103705822559,170.57929085870938,A,74.46131666773158,A,C,E,E,-45.170355712096494,1
36-50,China,C,-12.983372423715014,A,D,E,135.89384074226885,D,267.8881916133386,214.12221547744286,B,42.27676382225912,E,A,E,B,-98.93920978347379,0
18-25,UK,B,-5.721256322130278,A,C,C,270.66360787922554,D,7.031845119917119,-163.464581918482,E,46.38975692813321,B,B,A,D,-0.8680620688960459,1
51-65,Germany,D,79.94388799498903,A,A,C,-4.38818810788098,B,121.32218479695878,-63.7278855311186,A,-85.27886444808452,A,C,D,E,68.86157056444728,0
51-65,Brazil,E,112.31615301780205,D,E,D,-105.57270637714144,A,-6.242042155546495,60.21248933391943,D,-77.04606589926891,A,B,B,C,-136.67492654986214,1
36-50,China,C,425.56562514619065,A,B,C,-98.07429029417835,B,33.64655124665857,-44.57050755120237,E,116.39408759829095,A,A,D,A,-6.691723977311456,0
51-65,UK,B,-12.471964598889867,E,A,D,108.13669128475878,E,48.25984835064887,189.87105840796445,D,-75.8360991517379,B,B,D,A,4.4577944745097655,1
26-35,Other,B,20.267688370970685,C,A,C,166.2464595859579,D,-107.43514194242549,16.5191545637346,C,57.368300450969436,B,E,A,A,-19.020149676963094,0
36-50,Other,D,61.94471081075519,B,C,E,-5.5848230407296215,B,114.01180015348302,20.81428609105553,D,159.22700018351892,D,D,D,A,-59.45066733988939,1
36-50,China,E,113.84331009241522,A,A,E,-141.43052634694894,D,55.53629909907652,-121.13800073744292,D,-2.9357301443810098,B,C,D,B,-220.429127125762,0
65+,Other,D,4.881986175073746,D,B,B,34.45530038433512,B,132.94650797005974,155.41374121015096,C,-20.66229168085449,E,D,B,B,-346.4227936277541,0
51-65,US,C,15.442040105503581,C,A,D,-25.242271286859573,B,-84.91022518611125,-18.72203781984158,B,-171.32776689321773,A,B,D,C,-28.379498075907044,1
65+,India,E,-69.85149941337058,A,B,A,11.957453576412579,C,-10.353258943170143,215.50734234914609,E,26.703043525794328,C,B,D,D,58.92963728728671,0
18-25,Brazil,D,140.78648670346982,E,D,B,-101.6906838884672,E,105.55734179844045,109.82737710856962,C,81.91435588189297,B,A,D,D,218.17718637542046,1
65+,India,C,-13.772901180867466,D,A,D,-84.50679169502409,C,12.926263747136302,133.13122996997905,D,-102.29285768313463,C,C,D,E,76.66734357419729,1
26-35,Other,E,69.18353330286672,B,C,B,-103.26566164458922,D,-150.21266239605396,-98.3645694691943,D,-68.2990036910376,E,A,D,C,-16.10181415314349,1
51-65,India,D,-93.55674319778436,E,B,C,144.40630708335112,E,40.45950333179601,-81.04508231166174,C,-217.2017382674703,D,C,B,E,83.48219297202004,1
65+,UK,D,171.53128711006264,E,C,C,122.32001322180963,D,45.82168570514811,103.97582952136398,D,223.9094941220174,A,B,B,A,-71.29132927602274,1
51-65,UK,C,107.59103787575961,E,D,D,-5.566835296653807,D,-52.00114055773668,44.98689342703355,B,-54.10869618000718,C,B,C,C,-40.30575966828812,1
26-35,Other,C,12.788798004499824,A,D,D,56.109708465181264,A,-109.68365641971005,-88.97183519987358,E,-42.99506742861669,B,D,D,A,-104.46475354766139,0
36-50,Brazil,D,-139.58029253748504,A,C,E,-111.70582981875955,D,101.8731082628281,8.561959060476923,E,7.537532109894498,A,B,E,D,-59.700021534455075,0
65+,Other,E,-163.07264362005967,E,D,E,-66.39238337338746,D,-32.257159374199986,108.26157836460384,B,-46.63871959848391,D,D,D,B,-165.2613556720299,0
65+,Other,B,-110.93224770487001,C,D,C,-34.90783466331544,A,-53.8355850936451,11.02421877455956,E,-99.46966145875767,E,A,D,D,-130.16685774850654,0
51-65,US,B,-49.300273762960416,A,D,C,-12.404140343698991,A,-49.46443907374876,-33.79696328209062,C,-132.05133119384632,A,B,A,C,-92.27269560107355,1
18-25,Mexico,A,33.7758651566393,C,B,D,-241.6753152128956,E,-21.777345405716154,-90.14812100601107,C,94.17566751582946,C,D,C,D,318.35243649133304,1
51-65,UK,A,147.91856064372993,A,E,E,-18.875095503818617,E,44.59440231900769,-44.34692577067533,A,-93.95456221004885,E,E,B,C,33.43018442038128,1
65+,Other,E,-126.65606716539529,A,E,B,105.06783082654361,B,-86.26315249628624,3.762806107008391,E,-147.7460307786871,C,B,B,A,48.6859800856401,1
51-65,India,B,49.87016435520831,D,A,A,64.29111892912786,C,-56.66391438253421,-103.23816290595782,E,273.8628276701494,B,E,A,B,-5.879331776165856,0
18-25,Brazil,A,29.72363579971622,B,B,D,-104.92834821572224,A,54.19202655944253,-259.9674155237336,D,-51.765897338135424,A,D,A,C,-155.5781209456423,0
51-65,China,A,-5.533135353018414,B,B,B,12.731431622998771,E,-44.29669135568585,-101.39140492982233,A,190.0482616245077,B,A,E,A,20.94976802600439,1
18-25,Germany,E,0.14831706128493324,B,C,B,18.679947692782502,B,-101.91243897737839,87.33772639622183,D,-21.471000536911706,D,E,D,C,125.37866074629602,0
65+,Other,A,-80.3710341197363,A,D,B,30.24529390325945,C,31.168230573090188,-2.3527790600063323,A,28.318138550410065,E,C,D,D,-148.41937154836188,0
18-25,US,D,-15.172543194115887,B,A,E,-91.10044590114455,A,-197.03803925610455,-51.809858994034705,A,-55.219305256523874,D,B,B,A,-6.572222792927948,0
26-35,India,D,116.45694916189267,D,B,C,-87.43363682729914,A,62.39750082785853,9.869307312627381,B,25.88848695275154,C,D,C,B,43.414203552519865,0
26-35,Mexico,E,162.32511568618355,B,D,B,253.66546448776813,D,-22.98533282026328,-132.82392461641302,D,-107.83763056975259,E,D,E,B,82.82828934616457,1
65+,Other,E,-80.16373596069518,C,D,E,-56.31028996647244,A,-144.8372364831057,-55.37925119034595,C,-30.21922672115933,A,D,A,A,-129.95878589666955,1
18-25,China,B,95.8887729269909,B,D,D,7.910530005469312,B,-138.54114850341034,52.44944212302451,D,135.3437766110872,C,D,E,B,42.93762851118411,1
51-65,US,C,185.9311285373817,A,A,E,35.35960348083425,B,-46.255826587411555,25.27554079961243,E,-39.13969365941867,B,D,A,B,127.59781667603399,0
26-35,China,A,46.228565439606406,E,B,A,-63.47883328059238,B,51.31828933506186,177.83375632095,A,14.893069779576104,D,A,A,E,-26.737869711890234,1
26-35,Mexico,D,-146.91052129872102,A,C,A,-37.47232505319183,D,68.17458746298617,79.92630402904372,A,-54.73471380098302,D,C,C,A,14.29597198818916,0
65+,US,B,72.37664783947176,E,C,D,2.815006444410324,D,125.02314079984889,-83.75330424823522,E,-148.164638932825,E,B,D,C,54.474907375009685,0
18-25,Germany,E,1.2085224577937614,C,A,B,72.34710143751596,C,182.4292642192645,139.8654034957781,A,-43.44515726688449,D,C,C,D,-114.59311724368825,1
36-50,India,E,45.470767916447954,C,D,A,210.57506713882353,A,186.44848796300982,-73.95698911232434,A,-45.16379720263286,D,E,E,D,6.567028691811966,1
36-50,India,E,165.23070583323212,D,A,B,-275.43235650772766,C,26.770147260761245,-13.471290968019641,D,-211.1933058363888,D,E,D,C,83.08601998714025,0
51-65,Germany,A,35.83608474752112,C,A,C,73.54475609164976,C,16.522294259352947,14.246850631705893,D,57.66631538079731,A,C,C,D,19.320864343113936,1
36-50,US,B,30.987816347150904,C,A,E,-45.04221699131262,C,-3.9853938367842496,-45.54234153699589,D,-150.99050269251296,C,D,A,D,-162.514510514613,1
51-65,Mexico,C,-192.29424270014616,A,C,A,-3.545826722607491,E,56.04770196252852,28.864297341798036,B,-56.358463707380146,B,E,C,C,-127.06104336497457,1
36-50,India,B,-97.2593673320111,C,D,B,123.85545780677599,C,-27.91590668077032,-96.69738102885064,B,-12.31257759834003,D,A,D,C,35.45973345450414,0
36-50,Brazil,A,-84.17885379177565,C,B,B,115.37941497932434,B,-18.62732247172887,48.23156345666084,C,82.63915158258537,A,B,C,B,36.23623143141414,0
36-50,UK,D,54.764919710916146,A,A,E,-52.64384067743553,E,54.82343737621495,-151.81296516655792,A,21.034761727847652,E,A,C,C,41.76279959601605,0
36-50,India,A,-104.12688017962333,C,E,C,60.02189698021102,B,-33.71997421788976,-27.59343262573914,D,-38.1013579503848,A,A,A,A,75.67458103048553,1
51-65,Brazil,D,-118.22985658915901,C,B,A,-44.565260446136634,D,127.59608401962011,-34.42356876537042,C,76.41823526872132,D,D,A,E,60.83147959875521,1
26-35,China,E,-37.10058824444926,B,A,A,36.03118617019099,A,120.27896322923908,67.09955840258898,C,-37.212395803614505,A,D,B,A,3.263983556137929,0
26-35,China,A,188.914402275242,C,A,D,160.68472286231088,C,-16.313608254208287,-59.69520143089081,D,-10.296810393664977,E,D,B,E,-215.2534653493755,0
65+,China,E,52.70290168796635,C,D,D,9.683780497204229,C,135.93150082114224,180.28136633534442,A,-20.100479321663123,B,D,A,E,36.005793699684304,1
65+,Germany,B,-29.87314777285507,A,A,C,-14.478489460955393,A,-128.70276384201821,23.21726117116369,D,69.91151540879922,B,C,E,B,-123.27828130244166,1
18-25,India,C,216.08582674602818,B,E,D,192.94980966256327,E,-155.8084971394048,-66.76515826397988,E,-142.81859135984664,D,D,E,A,74.65138965902673,1
36-50,US,B,78.04646321814631,A,B,E,161.62101417276597,D,17.251977696597287,-47.91053947386516,D,-123.13016935183123,B,A,E,B,77.69544983604099,0
18-25,Other,C,155.1824981079068,C,A,E,7.954426059804246,B,61.32638356421879,52.42389896659901,B,-92.59960208952378,C,A,D,A,26.591252068596795,1
51-65,China,E,-30.981802200534524,C,A,C,19.45215681545548,A,-51.07455614393944,-106.1084197324913,E,-100.52898681059963,B,D,A,A,-92.58405256374355,1
36-50,UK,A,106.26256412835957,C,A,E,55.724398752167346,D,99.25634111332513,-74.5776504198546,E,-155.7831136363817,A,B,B,A,22.438329704833613,1
51-65,Brazil,A,74.44863279809236,E,B,C,-139.81184488478675,A,175.54109907667373,-233.03178641519358,C,59.467763350844734,C,D,B,B,-133.22755059811578,1
65+,Germany,D,-126.10819684378936,E,C,C,-31.529267269150967,D,-8.15563179944323,-6.91844378274696,C,98.29591103680431,D,C,A,B,59.79292747081464,0
65+,Other,B,-79.29799848994334,D,A,B,-28.72496417128,C,-89.26710987231846,68.1339022610223,D,-26.247736881672157,C,C,D,A,27.265625734451714,0
18-25,India,E,-89.26602932975453,E,D,C,-41.78295935667828,D,50.039459541859976,83.75754756319641,D,101.78138359161231,E,E,D,D,109.4157425002046,0
36-50,Mexico,D,-25.932125898404212,B,D,A,66.32330065066384,E,-78.59676014918587,-107.91317823354272,C,21.89987550003287,C,D,B,B,95.79234636998541,0
18-25,UK,D,87.91777439041513,E,A,C,255.25624868440798,B,113.81752659570303,62.72269411906555,E,100.28708565603168,D,E,D,A,-3.4883997012227663,0
18-25,US,D,-73.02865696661665,A,E,A,-76.77841081164358,D,-101.54730182144105,0.2877995271620173,E,101.29913468687084,B,C,E,A,-102.29965987216372,1
65+,Brazil,E,24.247769591850894,D,C,E,441.7597291659901,B,206.63590957127238,131.21702604824867,B,64.59533024243476,A,A,D,B,135.86472035810317,0
51-65,Mexico,C,-7.397580997975045,C,C,E,-69.87287079924481,D,-57.75816516546084,97.19217311366296,A,260.20242119196814,D,B,D,E,-34.167722143571,1
51-65,US,C,-36.56461010658273,C,A,B,-6.503629323219336,E,20.14682783829916,48.18631422789931,E,-96.62896965047099,D,D,C,B,-32.661783645716724,1
18-25,UK,E,12.760840601023341,B,D,C,-2.9254066107348446,E,-48.99307822391102,29.475197652233433,C,-143.4851840626916,B,C,B,C,51.62623182477789,0
26-35,India,D,74.5027680343126,A,D,B,21.82717428914822,E,-39.10599451391949,69.58700345196618,A,-55.95034610974528,E,A,E,A,-44.51003830453097,1
65+,Mexico,E,-7.469622637979335,A,A,D,108.42582827887657,D,213.5886329281329,-182.30745249202954,B,-18.0538756669702,C,A,B,E,-41.508032817582034,0
26-35,Brazil,A,-61.05013996434084,B,A,E,-9.350863905272806,D,84.98640371720857,239.90504580718516,C,-90.9720474356171,E,E,A,A,-21.862231044435156,0
65+,Germany,C,12.436003112836454,D,C,A,11.735614270281513,A,-38.91359689425116,-0.8151734343979514,C,167.21689265386348,D,D,D,C,118.60397503489808,0
26-35,UK,E,-23.708052818957395,D,A,D,83.81815116387433,C,15.024899887151394,-5.104360073129917,D,-131.23310453772336,A,B,D,D,172.2764632860947,0
65+,Mexico,D,137.28505018257155,C,E,D,-50.401022192292324,A,-72.74087739072483,-129.6855354070554,E,164.007386310091,D,B,B,A,-79.88476980493114,0
51-65,UK,B,-27.212541914118578,A,A,A,-15.203667654908903,B,46.27374250210357,-178.95703609797954,B,-67.112171408085,C,B,A,C,-6.121028637962016,1
51-65,Brazil,E,-40.84976096579254,A,D,E,173.46280555705965,B,-23.54102625836132,-118.92947147848962,E,44.61541221874229,C,A,D,A,-173.41166895190577,1
18-25,India,E,15.035129443977727,C,A,D,-108.76779654596105,D,-212.4393798180751,36.40505228285594,A,-89.64421591600357,E,B,A,A,107.4384977090945,1
65+,US,A,64.99974387677929,C,C,A,-221.79021616396474,E,35.44622864507506,21.83562465561661,A,-78.94814604260614,B,C,C,A,-70.82293952798886,0
26-35,Mexico,D,80.17163972629812,D,D,B,-154.2508121056895,B,-101.49988744773985,-61.8256707170827,E,71.42110090648832,E,E,E,D,-110.2102896344429,1
65+,UK,E,121.57153178348234,A,B,E,111.86891494351478,D,89.1539188535855,-2.9269720077013797,C,-127.86922648583321,C,A,C,E,-120.13230380584,1
18-25,Germany,D,-40.21129315162298,C,A,B,-10.813199435449935,B,-79.54972022243398,23.802237949421677,D,3.2901577777735627,A,C,B,D,86.62498787120542,1
26-35,Mexico,C,-158.16457525069242,C,A,E,58.24554570631501,C,-102.65999280436408,34.40702780946001,B,-1.1296220509344685,B,A,A,B,-81.31290474369564,0
36-50,US,C,-133.48887250520718,D,A,E,42.52395324835538,C,76.45104339379108,-87.65512892878047,C,-65.01779640614849,C,D,C,B,49.717833245318864,0
18-25,Germany,B,-195.89742090890468,B,B,B,-77.3828287061926,D,-221.34349900703327,189.05272659986306,B,-25.261276701949463,A,E,D,E,-67.22135380953732,0
51-65,UK,D,17.41307778780243,B,B,E,12.54263418787922,E,-28.462476622262635,-187.35913261516495,B,-60.10457637286301,A,A,E,E,-191.44938134851216,1
36-50,Mexico,E,39.95091992941281,C,D,A,-101.31459896455756,A,120.69065845695994,40.503207881613214,A,-29.963192240479756,B,C,D,C,98.16675196756299,1
65+,UK,D,101.70036726983238,B,A,B,39.54367185793124,E,90.0270967565209,148.1040904726836,D,35.016463990372614,D,B,D,D,-10.206383989151913,0
36-50,Other,B,-107.2182864911573,D,A,C,113.88718128846635,C,28.478257427182296,-20.403057278896185,A,103.55181217976236,E,E,A,A,-64.45304450307027,1
51-65,Germany,E,30.505020237924306,E,A,B,29.57326838885741,C,19.694923143578816,204.89585554033764,A,130.709003827702,C,B,C,A,35.74876623012751,1
51-65,UK,E,-72.38833703007039,B,D,A,-57.855992457084916,C,-130.0514561813791,-85.65070517921822,A,-9.293474876284902,C,C,E,C,87.57266480323341,0
18-25,Brazil,D,-34.7010390358282,C,D,A,-30.682733839407,A,-76.50838204924838,-11.263925265566757,A,-4.682930292497358,C,D,A,E,-126.78061034382715,0
18-25,China,B,90.10740446743087,A,C,E,-24.711168018146004,A,-69.13547165965996,-96.73067897438308,D,-81.60461423696573,A,E,A,C,-199.24119846486528,0
36-50,US,C,165.89201410668392,B,B,B,79.27965152179831,B,234.58019115494352,55.750444479051495,D,142.20843308491928,D,D,A,C,-36.43978231558741,1
