nation,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Germany,Jewish,24.76621493583493,-35.227969572591824,38.059609994684266,-82.23876787050224,D,192.2140209119099,D,B,B,-88.8890199082729,54.488424587639,351.53075346380115,-37.87939565469371,C,0
India,Hindu,-193.13020098227292,-33.17124643825408,-72.16196104721556,-30.728600893135567,E,-86.28700393055185,D,E,A,-120.10436556601401,43.22428533950286,-32.86969565271427,177.4085612408711,D,1
UK,None,185.65462740542503,80.97300271059657,-172.04885633890044,-90.06120394794291,B,39.02261056927399,C,D,D,-36.8317693567035,25.44500255135421,100.21722047424618,32.09438756058364,B,1
India,Christian,136.1764474303352,-14.006018743181118,179.46127284114544,101.66224939707035,A,40.671608143970154,E,A,E,-112.51397690457692,14.799563366794901,-130.03594059114073,-74.32307026366135,A,1
India,Jewish,72.73208236859242,-169.90740558445185,11.16841060932394,52.21824229559078,E,29.378841960020996,A,B,C,-133.95520099468607,-177.8601651117464,-45.803374590832604,-225.39052997793357,C,1
US,Jewish,154.53618268922688,71.93013079485247,24.235856353910165,37.67354479503768,B,4.577577638447541,D,C,C,185.78218649376993,98.64953895518721,-91.23451858726584,-9.320861269542547,D,1
India,None,21.517083974065816,-172.2578199154076,-112.64608451761744,-95.3507418882318,E,86.6224740500749,E,C,E,10.249423338978486,44.61585187821428,-92.61349122409152,-22.52123394655899,C,1
China,Buddhist,62.76745412531072,-133.48442313073608,107.27829249997703,25.458946488121825,B,-143.52325880262802,A,A,C,3.068469213472548,37.98199687872448,111.91793801052053,-134.16696535437168,E,0
Other,Muslim,21.060772340814182,-58.33789173064068,-76.05148425634252,-170.32042151650177,B,62.74438880813118,E,E,B,149.76991393441608,45.79276630172534,108.81457541883097,-61.53368269517,D,1
Germany,Other,-41.23323212586863,120.50805667403182,-134.44562871484402,-137.48749240359595,A,-142.32767321314662,D,B,D,-222.412164501089,-8.883608538052185,-94.73679414499618,-141.42180290520957,C,0
China,Buddhist,-209.9167769617961,-83.81147178774249,-128.92085257507935,12.33430186132067,B,-110.59847523968274,D,C,B,-57.06774317738231,58.29628216619926,-59.63560754937311,-67.70903373192232,E,1
US,Hindu,2.437149310559963,-25.423236441323738,-164.20096075726875,183.45769828881834,C,94.47311241252082,B,A,E,103.55342853048471,68.66690270125638,-279.69239457549736,7.1266138676856645,E,1
UK,Hindu,45.89672728694607,-190.61677615023584,-64.10869513713405,-131.3598116296613,C,-136.3908783421987,A,D,B,95.79437125003517,-59.272513232040794,18.833747846597575,115.05345359534684,C,0
US,None,62.576234987928025,-180.02629434048902,68.73913977555578,38.61593089397628,B,38.47169903698393,D,A,D,84.15401817596126,-68.26689979817515,-19.08025077817932,4.435975355743307,A,1
India,Muslim,-127.1196891703674,-158.4820046739799,96.16149025441605,-153.53151950872373,A,-32.71575877477694,B,A,E,65.05005072813766,227.21519327661576,-33.09837843242866,-39.42852289721544,D,1
US,Jewish,104.44533886015614,123.54673249932762,-132.00618238285585,-35.928682947801605,C,-51.89263066333729,D,E,A,-96.31800559794772,-127.96462710402534,-10.78145045871581,128.25400107762087,E,1
US,Buddhist,65.35638155174186,-70.6238567706025,53.938825499941125,22.85410843646925,A,-133.85343546831206,A,D,C,48.21169773875186,-6.388161602803237,-77.12529154877701,-43.51199306287844,D,1
Other,Buddhist,52.058964435727496,-96.84994031699891,-134.80095143224023,-34.709415948650225,B,107.77698485805378,D,A,D,-65.47094354249569,-122.89074976717703,-43.25953843566336,-88.46208337726401,E,1
Brazil,Muslim,-98.72907521677068,-77.54021540805677,-58.96438597927981,46.74342265905553,E,131.1420556634105,C,A,A,-49.51708589086019,123.90895024790309,86.17607406681667,29.026420462820358,B,1
India,Jewish,44.45584837850986,47.8202799385228,22.875319468447703,-80.09699154707091,A,-59.87746347863582,A,D,C,-20.13093759944289,-35.13135332536035,67.20257200824028,8.933501823791543,C,1
Mexico,None,28.561621034676556,63.445889852605845,-65.41737772470178,106.25294577493113,C,-82.13353725560624,E,E,D,-28.816156119257645,-24.286099139014137,171.63190072500223,41.919877949739984,A,1
US,None,-78.51332562918056,-9.660196645591945,-40.40807208676102,12.102519313872593,A,-134.7813038818078,E,B,E,9.404347734998124,-233.1066143367162,21.414122566190365,-93.25491199033563,E,1
Other,None,-31.988368624441744,25.633096390522553,71.91594115545922,100.76207193646792,E,-34.64775008804269,A,D,D,-25.956252828359204,-181.32339224567494,-42.95995024521779,-162.2372910057804,A,0
China,Muslim,98.43116501071391,45.01051663975154,31.972971844692253,-10.726284942240882,E,-26.542271586828537,D,A,B,47.028052672168904,71.15537027189035,-148.0536214960334,59.08678925261255,A,1
UK,Hindu,-25.172213966122293,12.355531528097071,-227.34729598390558,105.85998507113763,A,-3.6523666685616574,C,E,E,106.0658065389413,85.27516188010868,-211.83942052112062,-20.871068018297674,E,0
Other,None,-7.840983281091524,-36.67410485993005,93.23847185838129,-7.209235129132587,B,134.70712466106087,C,D,C,208.10236894613016,92.44231424045786,-19.026086503867262,40.50089930018192,B,1
China,Buddhist,208.99238095863262,-94.5574259526877,-53.86799292901551,-66.59156109435978,D,-39.212893896798946,B,A,B,53.99135346956485,50.191317974619764,71.06435277132209,-110.95966434831621,C,0
Other,Buddhist,0.5748093721545976,48.432266887234455,28.99260646551893,45.71499528811862,E,38.947069990626446,B,E,B,37.090207798219396,-7.0069178944246895,-78.06673816555374,-173.12317984327623,A,0
Other,Muslim,-305.35558307158954,105.56263772053435,-68.50550997990264,151.4797917003599,C,-91.20492378168085,D,C,B,22.469526379842193,73.4052655319625,-66.4055723023242,89.7752236743575,D,0
Other,Muslim,45.58437891412815,27.228118380948413,-21.44287371699361,258.961929275238,B,-45.70932075495946,D,B,A,70.17325129509332,-111.73511900168339,62.1368064041945,41.8975095427478,B,0
Germany,Christian,-84.60563953800563,-8.062394188244939,-7.801939686084018,29.544201394117753,C,194.17516075803854,E,B,B,77.40941184310675,-173.11690219892958,-150.19641875288767,-84.83248661774087,D,1
Germany,Buddhist,-60.464347442756946,122.04323562164265,-93.37335992236719,106.0147816633431,C,196.2690816173891,D,B,B,35.97115173179282,-234.78919580593387,132.0931109961436,149.92205238146656,C,1
UK,Other,-4.382825059534945,-19.777412240169433,-21.705214890806985,-163.3946165281809,C,35.451132564053424,A,C,E,5.931070542871662,110.37597647144794,160.73759517179124,120.75689699039461,B,0
UK,Muslim,78.04886515857909,118.16512860399524,-7.837272372410993,-152.77198995840735,A,81.63213676192126,A,A,D,11.445369687448185,-155.75687769270468,-45.013030167623846,-54.74037801055249,C,1
Other,None,-106.27700099531057,-50.814794212989014,0.8143370912158197,64.1154336130689,E,60.26336991539048,A,C,E,-59.85497210756544,16.891875730010415,-62.53389572069502,-26.423541744322502,D,0
UK,Hindu,79.35835299288941,209.1337801422998,-82.24990232555692,-118.45227020505274,D,15.09630387059918,C,B,A,-91.86900005268147,55.161115510401395,37.13367018548796,121.49196464443783,A,1
US,None,-170.23808795018644,-213.86463626495362,212.19080424164454,21.74530030997386,E,-129.6853747011808,C,B,A,-44.541327703640526,-48.54219087524133,-40.67181669488986,92.4819667911194,B,1
Germany,Muslim,-144.96438747766567,-6.310909484019513,123.51270069540796,-14.023649570888717,A,-111.91621927288283,A,C,B,51.72975412318426,8.89970558114829,-167.95441211485905,-107.50196376021684,C,0
Germany,Jewish,-2.7201653678592104,234.49056427254797,-77.61739768235043,-34.82388071163375,D,-168.37841061544327,B,A,C,124.97159773951445,-17.271147930485515,-98.30501711529244,-203.7716812875683,C,1
Germany,None,39.857143003234604,104.47475821163835,48.661772440626436,101.38714709359908,D,101.25364450676338,E,C,E,-28.192128252212466,-202.76266978795326,-50.29446323637524,83.17779928246941,C,1
Mexico,Christian,44.080691248738496,-60.144441190184786,-35.06827116228528,-122.84354917539729,D,17.71234763767081,E,C,B,-10.494775223829619,59.39576328221931,-76.08075303786646,-44.70132712947262,A,1
India,Christian,111.54635387888436,-52.520239061086436,-116.51878756984945,-97.13815211551773,B,95.69878604703153,E,D,D,103.6639181473738,94.23940191204902,-72.2910752996757,64.44454054328591,C,1
Brazil,Buddhist,-153.01260511618108,-45.98040769178919,-15.705716985501853,-99.17020880768185,C,96.64809191703307,B,B,D,95.68559137235005,-12.470163986334008,58.2044010141311,39.2770714187746,E,0
Mexico,None,-57.67172998212897,17.003875227461187,42.34675912574688,-108.1236389538227,C,-42.85909907828645,B,E,C,-28.311927526605356,-85.61921243544022,-16.10257904381508,-46.311793462646335,E,0
Mexico,Christian,53.79735169239387,20.791901095937977,-190.35567864897152,-101.2444761331956,E,81.74290360865082,A,E,E,71.48034162924208,33.137356710663376,16.72434302283357,88.14013696971783,C,0
US,Christian,-50.49815084880428,-96.84641949079662,-29.200124756144813,83.10215381940893,C,-65.17573051145456,D,B,D,65.3998853643746,52.98986998337565,-77.58206488653244,21.903714704315387,A,0
Mexico,Other,115.25912501765983,122.808327369198,18.494103129639804,-23.5133926640869,B,-55.584627932350216,E,D,E,-35.53978572350454,-290.7230178449813,-12.255570086041194,12.444103456725008,A,0
Brazil,Christian,-34.19205723361273,-123.94484038828908,-39.179251649856894,-103.28546532015012,E,105.99666582193312,D,B,B,0.3162600748549822,-72.30877778410938,-32.93364204024732,-38.32285428344862,B,0
Germany,Muslim,58.39490428627556,-78.40050649100185,-103.8517330853348,-32.51079785538566,C,-58.61039840741825,B,D,C,-106.58710203673,-50.156467752606424,99.59466483208753,72.950343624142,C,0
Mexico,None,55.86427105223758,79.98334293998492,-62.609468930289005,121.0759216163542,B,39.071907023332216,D,B,A,-9.577870571891049,-85.45373138275434,36.99936288389697,-105.13794353260033,E,1
Mexico,Christian,-161.30899513234792,-49.21618085456201,89.20301390177066,-66.06898848180003,C,-151.52181080458365,B,B,B,-37.62711847897674,-110.49521180377783,152.29896300597775,-65.67097361422755,B,0
India,Hindu,-1.5791492679798056,-92.15659021402915,-12.929276101329098,7.225473909419708,B,94.0554880480694,B,B,A,-47.791762802137136,-92.19092195407282,-157.85401813586807,-26.420010406671917,A,1
Brazil,Jewish,46.74968541258487,-116.68009835544011,-118.30862310976504,-134.41408664620928,C,-47.28661945991938,B,D,A,185.16028626137512,-67.14453285292365,1.7567688624453965,-21.18992263773335,A,0
Germany,Muslim,73.05518240447701,31.92697564764218,106.12756891643546,76.58684263039908,B,-99.31620687880365,E,C,A,96.25445900717068,-0.4454738875094222,52.059571196633236,0.6070102937669477,A,0
India,None,-186.40175109812836,96.64913162785545,-147.23211260832204,-9.754313045164727,D,-89.85830786578671,C,A,E,-138.76014518711693,-77.0520965579071,-157.35457393550917,-133.44002866966122,E,1
Mexico,Christian,2.011361487928696,-127.54485013606444,125.26378527065711,63.9507048349657,D,41.158923705799694,A,C,C,-1.0542980658696144,42.10266852537853,6.508579237484927,50.14184839532193,D,0
Other,Muslim,98.67402705407684,-147.1242875020461,31.033209011542045,71.22535936569483,E,-141.72576117765644,B,A,A,-82.48207978619885,-92.625003502298,-23.76773340288537,104.61342287979669,B,0
Germany,Buddhist,-42.95707241186323,-48.968607995503675,26.796799878168105,70.58495899740194,D,18.8435175146825,A,A,E,-70.69997303084789,-22.623114523874335,69.40583796961914,30.982329838096124,C,1
India,Hindu,-56.432736015868876,-83.31840572883125,-4.036221669376731,-198.9562657700944,A,-9.93877414429623,C,A,C,60.23299332166317,157.84532717443477,-272.017264940521,227.8509935135739,E,0
India,None,132.7062660661759,49.59333041951129,-6.893447753945442,-63.05215212901331,A,36.6139602106205,B,D,C,-112.37160063681458,162.6582350785071,0.6685783500994034,55.836412312090154,D,1
India,Other,61.707313243683394,-54.60772060750415,-41.795372885125936,58.385546414698695,B,94.07234069001682,D,B,B,10.599375362694992,54.69603568637661,-29.548420156318723,57.59906156464986,C,1
China,Hindu,-123.63464235323127,185.5078232411806,8.090150922143994,-66.21849674182701,E,26.226647883593074,B,D,D,-100.20958102847062,72.71274951975819,-194.3382748197477,79.83622666911694,E,1
China,None,-63.25768031434532,97.29724615863825,-42.95707138704729,-229.2878067480063,D,-28.10093642336899,D,B,E,-53.27018938664985,16.06971879127348,-25.6795510434383,218.97158719646362,B,0
Brazil,Christian,118.54052423273855,84.20871379835361,-163.36598815861677,210.78116613796774,D,-45.19598925527503,E,A,A,95.43907131708653,153.78598087139355,37.85044820662659,-11.649005028048954,D,1
Other,Hindu,8.700233928873274,-126.37996270731531,27.292595023942756,10.365669656742874,E,0.7185322603257486,E,B,D,-112.98707115154447,120.13332461750166,-32.329384455515495,-38.802323380524335,D,1
US,Muslim,-19.060718657879008,-135.6494265031873,-20.74805994005528,96.67036078589865,B,14.651016089728106,A,C,D,37.19384536848539,21.797571457447344,-37.62270811259976,39.30494718332325,A,0
Germany,Buddhist,110.10867275812825,191.64130800701088,97.05694755325487,102.78032881387587,C,-171.31436203486524,E,B,A,55.97569509917596,30.7520096678621,62.39114667695458,-136.53747831748368,A,0
Mexico,None,-103.34159842785712,-241.136731374702,-14.014301983398175,-20.51630081551894,A,43.98609967494445,C,A,B,-174.37136475743398,13.015145549378882,-41.88067000451774,-38.37828884025183,A,0
US,None,87.61427719258185,70.83059158655422,90.76981237911833,-77.78933540954169,B,158.99878657185147,B,E,A,-82.64541323453396,-150.851588798705,-90.08508384428666,-25.019082536403243,A,0
UK,Muslim,-22.926727501364955,38.788947534182526,-32.99681540963035,-150.4230382960458,A,-103.07919716734605,A,D,A,95.59861710783439,68.69330312289419,-58.331250855715474,-88.27415037525338,B,1
Germany,Jewish,92.22107148543243,-55.266192374857056,-12.974963519771512,-41.32362949605039,A,-43.6185536289105,E,A,D,168.22122101011735,-163.78209645215048,100.36560762274765,46.489658701529635,C,0
US,Muslim,84.84677487522451,81.05603945298185,81.06394820964799,-103.10580856779079,C,-140.77238899697392,D,A,B,39.455102780075954,-73.87677695183672,10.092838178331506,100.06026518075817,E,0
Brazil,Muslim,-12.62812507073744,-53.936166612388966,-129.71530677251852,57.47837927287187,D,-61.12975335001395,C,E,C,-26.977630146650718,98.58179413468996,-113.35959915598255,101.07075300070633,D,0
India,Muslim,-31.820809826147055,125.43549227011859,-177.47638651102827,-293.4528464155491,C,-3.497299793077972,C,A,C,97.84367841285719,-72.52780055154427,-1.6393496042484506,143.57452528310102,B,1
Brazil,None,25.887548941601384,-176.11976670543896,12.320946331182265,18.88960843348327,D,-18.05809887944249,B,B,A,6.308488712025416,38.795673188239064,-130.52720692236585,-81.31796679276441,A,0
UK,Hindu,140.58142763110658,221.60169246070575,45.020987055576384,-22.6782041752106,B,45.924860246493616,D,A,D,-57.5293105675175,-37.2547583239578,174.00862751637246,230.59756124732425,A,0
UK,Hindu,-2.4122354257271184,-186.5881220780355,-5.584455581808802,86.4451011542993,A,76.58933537545688,D,E,E,128.5466838777758,-144.59619538610872,-182.2674817118996,1.5659341314992743,A,1
Germany,Jewish,-60.04152721101009,-53.89313170530576,-203.88813237699225,-144.80395573552897,B,50.22729194049395,E,E,B,-145.43746613757165,-24.302877868357818,-51.56479041848902,7.175579449204853,D,1
Other,Buddhist,145.89478557737604,18.231923578060975,218.69409743999518,85.98413814138148,B,113.8896861752402,A,D,A,-5.664321333908952,-78.33392598318655,-66.94289769247564,-2.569922207835453,B,1
Other,Hindu,11.819772084692232,-50.97705685490074,26.085634813917167,109.31385978574339,A,80.22098474011366,D,D,D,7.437850033613526,-9.897785372392521,96.70154063865894,-2.7060230526759272,D,0
Other,Muslim,-0.33193129531197824,-111.45660005642928,-24.5731836565246,34.9006410062751,C,-74.65796568588242,A,E,C,-175.2689367434479,43.979590452609514,55.81332466857825,-103.34076162880612,B,0
UK,Muslim,-63.73701057824383,-66.73885403848936,95.08982959013765,145.6254675037519,D,-264.4946083522564,C,E,C,104.27991180665066,35.093785082206466,230.22830636710685,-67.42807570423346,B,0
Other,Jewish,-58.01636013853694,-64.31644134650107,85.05449935342165,-49.64107088085179,A,55.96698612447937,A,D,D,-28.29555806639943,-68.54323199431883,-117.96723107533695,164.99700118385132,C,0
Mexico,Jewish,109.34952147091145,3.971777923372589,-78.16133872125354,-33.10507161851236,D,21.912902073490923,B,C,D,98.46571003089844,2.5714004430396575,247.03661119969755,27.426255739331555,A,0
Other,None,-28.219864563603192,-83.63021534790292,-125.21581504967254,42.706911041168254,B,-23.66287241962982,B,E,D,77.71520162437567,44.58938585719436,-5.019064499516432,-143.30296423529578,C,1
Mexico,Muslim,53.938051020110024,-34.9198580485632,230.4040934108698,-90.01304779411741,B,81.06930410859897,E,D,C,33.71590033438635,13.817002883993682,75.21347299466196,-41.65095722265528,E,1
India,Buddhist,87.57464926937115,135.62070059761254,140.2671277710914,-70.95901444170335,B,-127.50421193827586,C,C,B,-213.80031450141095,-47.55271659561446,99.36236043385355,-26.05325017478835,D,0
UK,Muslim,58.01427617770523,225.54715347167354,101.83662927626081,-39.92176276952822,B,48.01384503465017,A,B,C,41.58068767310856,48.07829077929409,-225.00175958996667,-13.428191335809355,E,0
