military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Yes,B,C,D,-106.16810342116136,D,-120.26459284364466,C,-16.200219121600774,90.7776913798683,B,C,0
Non-Veteran,E,A,C,127.9036072022676,C,-33.64713266972687,B,26.070175881281344,-81.48087120886986,A,B,0
Non-Veteran,A,A,C,66.05816068345219,A,-46.731159398392776,A,-156.98648813375718,-31.830435084836413,E,B,0
Non-Veteran,B,E,D,-59.020974027123685,C,48.4904116235604,D,-86.35803798646177,88.7565056903731,D,C,1
No,C,C,A,-30.545132956150084,C,69.79178714813972,B,2.3807436636039228,100.9460651568598,E,A,1
Non-Veteran,C,C,E,-51.562374623112994,B,18.439951146879867,A,-100.88132158151397,-25.250701166512528,A,C,1
No,E,A,D,59.507749771415995,D,-55.32450207567574,E,-35.149462740527106,68.39503585810095,B,D,0
Veteran,C,A,B,-100.66764227280873,E,-125.44754890202854,A,26.926219875280072,-154.62647609598488,E,A,1
Non-Veteran,A,C,B,-174.2734045436148,E,-147.1536036059222,D,134.13795764965505,65.48013503554687,A,B,1
No,D,E,A,-144.22559398817705,B,-79.4654363145297,C,-36.33739747238463,204.37360730472034,C,A,0
Yes,C,E,E,19.187118297144384,E,-83.16629434147856,C,-40.39217676186569,4.808912450420304,E,D,0
No,C,D,A,95.50771605698576,C,41.501034597212744,E,-34.77210617260312,57.82690396439371,A,E,1
Veteran,E,E,B,-69.74986579861641,A,322.35721692457116,A,-88.57076128097559,143.3332449972358,B,A,0
Veteran,C,C,A,71.57274573556516,C,-4.868359172677255,E,-113.6688732660869,4.370816849186637,B,D,1
Yes,A,D,B,20.40755803885569,C,109.63262228318587,D,-39.33754315824183,-33.10690160960462,C,C,0
Veteran,B,B,A,5.046114846110754,A,102.62598006000603,A,-1.782211745896543,21.36650130918346,D,C,1
Yes,E,C,D,45.85919645369659,D,-27.749336851434176,C,164.1554533680236,-246.26884057885908,B,D,1
No,E,B,E,-164.66041530068384,E,51.31995599253742,D,-65.53393030732259,66.4190632651273,C,B,1
No,C,D,A,-5.672195853985419,A,21.743823677683917,A,-65.65996505041845,-49.1171827393979,E,D,0
No,B,B,D,-1.157088849948806,A,68.4601763438876,B,-27.335157094515928,33.61974093346547,B,A,0
No,A,E,D,-103.60278497380857,E,-17.902489822555033,D,-62.39445881924809,21.833731983595296,C,E,0
No,B,B,D,-73.48086636843232,E,-30.58172180361386,D,-36.74064213087638,14.419697196437737,A,D,1
Yes,C,A,D,19.35650609924648,D,-30.28858904917357,C,-88.46024261792668,-124.08759213532623,D,E,1
Veteran,D,C,B,-85.5722900810532,E,117.49647867940432,A,125.47225404640092,110.53166072075742,A,E,1
No,D,C,A,75.30502208197476,C,-130.97570515179754,C,68.23079596030672,-15.854213108567594,D,D,0
Non-Veteran,C,B,C,23.27694094466592,C,-67.39319898403532,D,-144.86053803232446,34.24509462898658,C,D,1
Veteran,B,B,D,48.02300382595004,C,56.65585407948331,E,-70.6083954602319,-36.686130590968105,B,E,1
Veteran,E,D,B,38.38663466427475,D,32.056899567893886,C,5.407904474379013,-58.13847315812585,B,D,0
Veteran,D,C,D,-29.95746956021204,B,216.90952872728096,B,-2.5990829330006298,50.78610713104966,A,C,0
Yes,A,E,E,-22.966008500551922,E,31.492693839429315,B,116.06322907773401,108.65704664565344,B,E,1
No,B,B,C,0.11460299019528378,C,83.51540511476652,E,-89.27468764346904,-70.89099888824806,B,A,0
Non-Veteran,C,D,C,-138.5873880719472,D,-29.872273633896327,D,27.253616011856913,59.37187116980227,C,B,1
Veteran,C,C,B,-172.7818594280457,C,129.12999415227833,E,47.326204024464516,48.61562628440183,C,E,0
Non-Veteran,E,D,E,-32.459387942419866,C,-43.8104836161915,D,117.12604181958281,29.718020137944496,B,D,0
Yes,A,C,C,-93.90902664728034,A,-3.5836402175283397,A,102.95741581146265,-31.34031384548091,A,C,1
Non-Veteran,B,E,D,17.982540556965333,E,-130.89718243303983,B,24.782517305009875,152.309848924624,D,C,1
Non-Veteran,E,A,A,-85.66342891124395,C,-52.41065300571171,D,0.023340179685697512,-18.418780530438326,C,E,0
Veteran,B,A,D,102.38194566989422,A,-116.26610138418879,D,156.74250464051534,-160.31422984890736,D,E,0
Yes,B,D,D,-75.76048319400392,A,120.47871016494854,B,-62.09836581655524,-58.878550168699185,C,E,1
Yes,C,C,C,-62.88165521163928,C,-121.43425053704193,E,-191.13492557644324,36.957041555516156,C,E,1
Non-Veteran,D,A,D,81.88512503222839,C,79.00019925521964,D,-45.741542952414946,-178.50558318971355,C,A,1
Non-Veteran,C,E,E,108.06316132169378,E,94.8236805657706,A,6.403790098007009,80.11985206792274,D,B,0
Veteran,C,B,D,-155.992328860417,C,84.4333325555906,A,-12.209604132301093,193.9518951760956,E,A,0
No,B,C,E,-178.5107981308929,A,-37.24113408222958,E,-41.67566695597315,19.76972606161529,B,B,1
Yes,E,E,B,-29.389335083094903,A,-55.00495110478533,D,46.67244502136531,85.15858933394182,E,B,1
Yes,D,C,D,210.60080794402106,E,-120.97728715744178,C,-153.1606451465352,-78.6983721461512,B,B,1
No,B,D,C,84.21856025084857,B,10.689926172322274,A,-24.05770332086463,38.263133024041586,C,E,1
Yes,B,E,D,-65.35202818340939,C,80.81521380177034,A,128.6376081001268,-30.289171720645697,E,E,1
Yes,B,E,D,121.37174358838867,A,58.46920291638439,D,-80.6622450057601,111.67984608437031,E,D,0
Non-Veteran,D,B,D,85.97568246990765,A,77.4383926153287,B,51.775879889135,-148.2332090884087,E,D,0
Non-Veteran,E,E,E,-9.527601194182454,A,130.2561722767652,E,-99.53713943217662,84.20072404872015,E,A,1
Veteran,C,A,D,11.843058547512705,B,-104.23706186720314,D,-16.105971353242367,52.10871592507088,E,C,0
Veteran,E,E,B,-119.6475082654552,D,9.760306120927327,A,105.7301635413324,170.94916002637973,A,B,1
No,D,B,E,-78.47050151680742,B,53.634046476971385,D,37.583600488425716,-81.66314606563256,A,A,0
Yes,D,B,C,-189.6696827257689,D,-43.76877362553335,A,85.81870161830699,-188.49380491697926,B,E,0
Veteran,B,C,D,-202.51528952938475,D,-113.58052566642218,D,88.08785184052805,25.632677157433807,A,B,0
No,D,D,D,-8.09574403105211,C,-24.004284888038164,E,-82.54908416398574,16.91888561504664,A,C,0
Veteran,C,A,D,-85.66104493371215,D,151.94873177878134,C,89.83501619267341,109.12474936751144,C,E,0
Non-Veteran,B,E,E,-30.033949471682114,E,-68.6460356582313,D,7.310463429668612,126.41572148109168,E,C,1
No,C,E,B,135.95376429621814,E,-42.72752039646261,B,-46.178296747364136,-1.3114098294596184,A,B,0
Veteran,C,B,E,-57.53590231694968,E,-131.2665693485261,A,-169.852348376564,-33.855687704901044,C,B,0
No,A,D,B,-1.7143737354223583,D,180.14134326797134,A,69.18406105841926,45.62220937451493,B,D,0
Non-Veteran,D,A,E,138.719343546079,C,62.47295259893576,A,114.18860477894945,-4.926268709336784,B,A,0
Non-Veteran,D,D,C,-99.25105996986575,D,49.26965442084227,A,-59.43210675429489,61.81505412661322,D,D,0
Yes,E,C,E,-246.17516807895294,A,8.845194121615142,A,92.74662237569801,41.6900677633966,B,D,1
Yes,E,D,B,21.020661206268993,D,208.26028389404564,A,-151.43448420562405,5.3907263825866645,E,A,1
No,C,B,B,-8.116196826862536,D,-183.0228233759589,D,-154.66507331459803,-185.77183128031064,B,C,1
Veteran,E,C,B,88.49858981640769,E,-213.41605058389467,C,159.11777989197003,-6.770692748294889,E,D,1
No,E,C,E,-11.099830559910354,C,-73.88857405666954,C,-28.46582983852896,-85.77275415405602,B,A,1
No,A,B,A,63.814559722174344,A,-107.64670266263059,D,-4.1833452043754376,59.15996114170872,A,A,1
Veteran,A,A,C,260.4375423530997,E,-39.65910336174663,C,-41.51729585929377,-50.36842871986641,D,E,0
Non-Veteran,A,C,A,13.344045953612916,D,-29.226379018618857,E,175.41454722011866,81.19245918649197,C,A,0
Veteran,D,E,A,-239.4589131803551,B,18.65518449112727,E,-105.20678708994818,-57.8154630131989,C,E,1
Non-Veteran,E,A,D,-67.12094133575947,B,47.197685034287,C,87.8048984466516,6.591485996626316,B,C,0
No,A,E,D,59.468040477548826,B,69.1027513830512,A,-124.50854906452156,55.23527848636556,A,D,1
Non-Veteran,C,B,C,144.53996015877536,B,-11.152647846021834,C,88.63390101827929,129.58889202305087,E,B,0
Yes,A,E,B,-270.2890658984435,A,208.93697047853038,A,-102.36255786263955,24.78240897035227,E,E,0
No,C,B,A,77.06087994084837,D,20.542866910652858,D,166.6891520629445,-54.760202105356605,A,A,0
No,D,A,E,-5.5622009705762645,A,39.803229975117425,E,-17.62676080240447,95.04645954560694,E,A,0
Veteran,C,D,A,-70.85957009168337,D,131.38462302038323,C,-72.6983647314838,-57.22421874421917,C,C,1
Yes,E,B,D,-151.72821712315164,C,-18.79248227323453,C,-133.86404411396225,-198.57348132250294,C,D,1
Veteran,D,D,A,102.95047536260635,B,102.92809990395864,C,-22.605733510596583,-92.56225781064612,D,D,1
No,A,A,E,51.41575657230695,C,-62.68498268028038,D,-209.6597309310163,181.57828300345554,C,A,0
Yes,E,E,A,19.9779546391536,D,29.6020518423666,D,156.06541069609204,91.38651608759456,B,A,1
Non-Veteran,B,B,D,-105.28845440807619,B,-69.02811922764572,B,96.20289067605025,-134.68003040951928,C,D,0
Non-Veteran,D,A,C,-7.207736318114527,B,69.795529752638,B,-237.89631541266746,-10.0965798074862,B,B,1
No,C,E,E,177.21638016491525,E,-57.80300977537177,A,-75.67574582568604,-99.01778758625379,B,D,0
Non-Veteran,D,D,C,-58.134604096354906,C,212.51998450468164,E,73.16899839251002,-157.26086856995914,B,A,1
Yes,E,B,A,-141.5992822143192,D,84.73163986621343,E,-186.46094846695894,6.749288222180927,C,A,0
Yes,E,A,D,-136.5548558844948,D,109.51996569611437,E,-20.747403480226218,-49.776350763346585,A,A,0
Yes,B,A,C,-98.73164724906727,B,24.666032524120148,A,47.76113016685517,-102.17862949966604,B,A,1
Yes,D,C,B,-100.41672288400984,D,120.90135299322446,D,-15.677096432306447,39.13837670485268,D,A,1
Veteran,E,D,C,-30.64095449458113,B,-8.732628786087544,D,54.46617201966756,26.668694269423654,A,D,0
Non-Veteran,C,C,B,118.99173248492025,C,-103.96893052355816,D,-87.10631648742589,-13.830727509945303,B,C,1
Non-Veteran,B,A,A,-7.030961985060356,B,-169.5631280622752,E,-104.15036637644795,-54.73211546973592,E,A,0
Non-Veteran,E,A,B,63.734964275836795,E,154.31385980425532,A,-8.020088222488642,-1.5399171236666132,D,E,1
Non-Veteran,B,D,C,-92.72972367207079,A,146.52445084823177,B,-26.68917462499079,-60.16393534345145,A,D,1
Yes,A,E,D,-2.3814684370026002,E,-128.02007912902954,D,46.860485584637765,37.40746568989138,C,D,1
Veteran,D,E,D,-96.80349805938665,B,22.876778132510108,D,-67.08050702835425,142.68066966031452,E,C,1
No,D,D,A,3.7219736995806807,A,-59.586096308437966,C,-109.34973128998058,96.24229104979224,A,E,0
Non-Veteran,E,B,B,-21.073125063338995,D,43.19558649074066,A,201.5377292225672,45.384809668940285,A,E,1
Non-Veteran,D,E,B,-25.231894045230252,D,-95.77890568041991,B,-138.96756909511464,-96.05303269749966,C,C,0
Non-Veteran,C,A,C,66.80603390813195,D,-90.93343778745752,A,-38.25393748306173,98.22392560724764,C,A,0
No,B,E,C,6.150935006487227,D,-20.065555335215045,D,11.411277011889837,28.36984414326318,B,B,1
Non-Veteran,B,E,D,38.24602027782953,A,133.31815557345422,C,50.67046067096658,-54.52171410850124,B,C,1
Veteran,D,A,E,11.634356504821575,E,-96.32449801189452,E,53.73848767187863,-109.0492721134718,A,B,1
Veteran,D,C,E,17.99333040428296,C,51.84252649451558,E,206.50126812141005,-69.95145164287311,D,C,1
Non-Veteran,C,C,E,71.0601606753622,D,30.265655899203065,D,31.157834949875067,3.5460558448306805,B,E,0
Yes,E,A,E,-32.84508542208551,D,80.1512826243837,A,-68.50583511356335,121.10225106861803,E,A,1
No,E,D,C,53.17257534468715,D,92.26614227104496,C,19.191015680992866,-92.13553614671974,C,D,0
No,D,E,B,-22.607323383192487,B,-64.87738641175106,D,58.55516647342513,-77.44234440673873,B,A,1
Yes,C,A,C,-27.197451739769946,C,30.657710227098512,D,-157.8215998572183,-103.92513035219963,E,D,0
Yes,B,D,D,113.08665693125388,D,39.97254562928698,A,-166.3697928454834,15.507738260426116,E,C,0
No,C,C,B,158.3641590767211,A,-248.56314278221885,C,41.76838364430639,-82.99275292275122,B,A,1
Non-Veteran,E,A,A,-0.6595638886218864,C,88.42884905161648,C,-88.33698088918156,-19.720345551202467,C,B,0
No,C,A,D,-50.9166142107404,B,-84.24428718981315,A,-27.09789674179345,-71.31255196176937,E,E,1
No,E,D,B,-54.934098551188306,D,-88.48207896014823,E,77.46046597510305,-80.50303109502622,B,E,0
Veteran,D,E,B,20.33007798899196,C,61.385314330467246,A,98.67078453434962,78.46651906871534,D,C,1
No,B,D,B,-34.38685852330052,B,-186.55448205975014,B,-12.387887116837371,62.89320722980387,C,A,0
Veteran,B,B,E,8.879913046343086,C,24.80831514352896,B,-45.31711497356887,-34.8393107515472,A,B,1
Non-Veteran,E,E,A,73.09811497633456,A,-46.42373154496025,A,100.63655195497547,3.5866271826258416,D,A,0
Veteran,A,E,A,-69.51982033042582,C,26.11642904352276,C,40.87637393499997,186.05653751227948,C,D,0
Non-Veteran,E,B,E,103.17670732556378,A,-94.31795145258356,E,-10.024943918266112,-107.57166454295894,C,B,1
No,C,A,B,61.39366275177307,E,-8.828286430279116,C,89.29060072057246,18.77131623884801,B,C,0
No,D,C,E,209.84050266277245,D,-35.249883370675086,B,89.58712176552324,-98.5424115869587,C,C,1
Non-Veteran,D,D,E,-233.22239389801868,E,144.96608636466863,A,77.73104143161868,-75.28710874596534,B,D,1
Non-Veteran,C,B,D,-49.74255911057644,D,-77.5346194277466,B,126.56942359978017,96.86075819948356,A,C,1
Veteran,E,A,E,-97.13169112375898,A,67.82303809859032,E,-74.27822231690907,62.03969663789227,A,C,0
No,B,E,B,17.942515479733224,B,-63.52845252663803,A,206.6137552343762,97.62775563546596,E,E,0
Yes,C,B,E,-54.2461955563584,A,109.51136717314344,E,87.7991948674964,128.59689784139755,D,C,1
No,A,A,D,-75.34519878981386,C,-98.02944455193983,C,98.89323358412369,28.194416186417964,A,B,1
No,B,B,A,91.4058236789575,B,-354.84123702990365,B,43.264802938215325,-123.06843578058135,D,B,1
Yes,E,A,E,180.93793991387315,B,-13.821805795146707,B,-105.9331004922921,50.62274072882804,D,B,1
Veteran,D,A,B,1.7081831418588318,D,41.57559145301126,A,11.242930609497638,32.363787023392916,C,B,1
No,A,D,B,35.90786058100355,A,-140.59413200203335,C,0.9278544626588364,-17.641480352881242,C,E,0
Non-Veteran,C,C,C,76.29472370072598,A,-115.8956578391708,C,64.35851993400968,33.62054960476722,C,D,1
Yes,D,A,B,120.84280101770202,D,244.07881809600175,C,-88.25422220639369,-15.499432220618752,A,A,0
No,C,D,A,1.91002688093613,A,128.8090411048205,C,-94.49549787163373,121.68242955932807,A,C,1
Yes,A,E,D,52.061194378827715,E,31.5276797609462,A,139.80285916801594,-111.60123594000986,B,D,1
Veteran,B,E,D,-81.66422349443371,C,18.82523167978323,C,-147.39375411741028,38.86692497511285,D,C,1
Non-Veteran,E,A,B,-119.6172061403144,C,-78.45023970746729,A,49.70358533394476,-90.24497351413102,E,C,0
Veteran,C,B,A,-73.3146304004219,B,84.11581480862054,A,11.077116178175276,208.73155068991372,C,D,0
No,C,B,C,-1.8463867673338914,E,143.0849660333531,B,141.11948217289083,-77.10666844378224,A,E,1
No,E,C,D,-22.516090843032366,A,-105.38954958162827,E,83.84601661755889,151.87887335056857,D,D,0
Veteran,E,E,E,-60.571320131977316,D,-60.89341227603609,B,-112.05323903280689,52.126179519511815,D,E,1
Veteran,B,A,C,70.24601359405816,E,96.26689347981329,C,150.84587928440095,93.99429431761781,D,A,1
Veteran,A,E,C,-90.31733886469051,D,-86.68664286132899,D,-117.496620401448,60.56246119576867,D,D,0
No,A,E,A,-294.0845603435128,A,44.28408244053125,D,150.51288540347466,-23.73762530221906,D,C,1
Yes,A,D,D,7.294505297299546,D,32.143240928509954,C,-173.75563166086795,-178.93385552329642,C,B,1
Yes,C,C,E,80.24541205552241,B,74.81765486742786,A,-40.77658197718087,-40.29631984810615,C,B,0
Veteran,E,B,B,73.74962684423168,B,-87.58033071417643,E,101.92657910354063,-14.569498109736195,E,D,1
Veteran,D,A,A,-31.34960164196591,B,-162.83292867303976,D,78.20363928448232,-9.283284876659776,E,D,0
No,D,D,C,85.15035829013091,E,39.0229613586375,E,-44.36606925274053,88.39715257222322,E,A,0
Yes,A,C,B,-111.95289338516507,A,48.04797450473544,A,76.93693563506571,33.1448143802708,E,D,1
Yes,E,D,A,-9.734978523653908,C,127.12011956263393,C,90.93727232958433,-87.53606169323788,B,D,0
Yes,E,C,E,-6.216583564541277,B,107.57070123067336,B,-7.942083750258151,-157.0505559672558,E,D,0
No,D,B,A,-30.379824685522966,D,-208.12622377324,A,-20.773774542316698,-260.14334021378744,E,C,0
Yes,D,E,E,-30.901836857549743,C,165.40359659954532,A,108.38224248332413,92.6391591827589,A,C,1
Yes,E,A,E,80.99912402323757,E,161.71271301262632,E,138.33653874725812,-134.90722562995492,E,C,1
Yes,E,A,E,191.76611004384773,D,83.45105611650636,A,-17.532223775502988,-74.26297606507038,B,D,0
Non-Veteran,B,A,D,-38.54176275973801,A,208.81229288333373,D,-77.30008571074595,-32.25004960295892,D,C,0
No,B,A,C,-1.9604247525976897,C,24.928460611312236,B,189.79525221832182,-17.386488671099013,C,B,0
Yes,E,A,A,-87.37785883352183,C,17.302527551443205,C,17.351362806359678,-234.66184686573283,E,E,1
No,A,C,D,30.50103322011637,D,-88.00268932696142,C,17.70371082097246,-83.63063481378778,C,A,0
Non-Veteran,B,C,C,-114.32436835970023,A,32.633578417369755,E,27.202655216623157,-39.05043706171378,C,C,1
No,C,E,B,-277.69905585417007,C,61.63315594511661,E,158.4905660978436,126.00790682498648,A,D,1
Non-Veteran,C,B,A,4.436382402170515,B,94.93815138863306,A,-33.10566958902107,-84.71335595478322,B,D,0
Veteran,C,B,A,55.020958685628564,D,-34.53091140085682,E,216.9509622207622,133.46112699980955,B,E,1
Veteran,E,D,C,-43.80122887941995,A,-19.75411919143678,A,-57.17417515544842,122.59168166490251,D,E,1
No,D,A,E,-48.57719226809766,C,129.90229426272583,B,7.32281244825687,19.23201485306231,D,B,1
Yes,A,B,B,92.8885725658042,D,-130.3105780508466,A,76.33627337183748,-32.88531299259285,C,B,1
No,C,A,B,28.776277116049755,A,-104.92749926176302,D,31.84303972161547,-5.390233071032247,C,A,1
Non-Veteran,A,E,B,-79.54802823296158,D,47.818466145657325,C,-111.28268888172661,-212.51029917024348,B,B,0
Non-Veteran,B,A,B,124.66168640472594,B,-129.91688851564282,E,91.56598643931072,-31.53935656097661,E,A,1
Veteran,C,C,E,-16.162904243411642,D,-59.919794329234854,C,2.5755902104955033,251.1083000245482,C,E,1
Veteran,E,C,B,142.31163104685095,C,-77.14622959809572,A,42.29086772075118,-105.85261854164844,A,A,0
Non-Veteran,E,B,C,-55.34516101293785,B,-117.3389001608244,D,98.12373557906491,143.8979956353221,A,C,1
Yes,E,D,C,-90.98256175928518,A,-28.055131123357384,B,59.17974424122113,55.72059988951309,E,E,0
Non-Veteran,C,E,D,-199.80070393321043,C,-167.85946990384676,D,38.82295211037262,29.219933586998202,E,A,1
No,D,B,A,99.00561407679736,D,-11.435273318974815,C,-2.21888616637973,229.0265805990182,C,A,1
Non-Veteran,C,B,D,104.3054680987549,B,-35.718150594982326,B,-145.76873228184448,-22.145565690917426,D,E,1
Veteran,D,C,D,-57.98397324785011,A,76.67228244125745,C,59.061593741764106,-116.8835924092702,D,B,1
Veteran,B,E,C,53.215501946116625,A,63.81007584110831,A,-119.20168250704084,191.97864886544062,C,C,0
Non-Veteran,E,E,A,-108.3710306320121,A,135.3133528771411,C,154.96008341001462,49.398230439009836,B,A,1
Veteran,B,A,B,-49.29553634417798,A,-295.7604873324837,D,-43.974694345580104,-64.23267685638261,D,B,1
Non-Veteran,E,E,D,-23.038344225139006,D,37.213319652235896,C,20.2644225006986,183.38868083790834,B,A,1
Yes,C,E,A,206.57437260972796,C,-83.94659631024719,B,-7.905196633325192,2.376051471090482,A,B,1
No,E,A,B,-71.09810180942834,B,192.2773026760163,D,-90.31207906584675,13.82408689274614,B,B,1
Veteran,B,B,A,80.78897705176686,C,124.46621771790906,C,-11.522728061917134,0.6828281900437166,C,E,0
Veteran,B,B,C,12.949701438111916,D,-227.00679940308092,D,94.96123061335831,-105.81128178829611,C,A,1
Non-Veteran,E,C,A,-89.1589828429938,A,-23.169122431238883,E,94.1613418651489,-109.74911667936304,E,A,1
Veteran,B,A,D,12.500015912773366,B,118.38828097950685,C,194.10856059663166,44.74242923400779,B,A,1
Non-Veteran,E,A,D,18.56096210531791,B,-316.47353463243303,B,-4.470260140967524,-20.24638746509608,D,A,1
No,D,C,B,-72.32901509670032,B,138.00273503237094,D,97.49822534088865,-92.18525609610629,E,E,1
Yes,B,D,E,-44.00503541093989,D,-81.89042023721021,A,23.967505356979057,97.40010722415816,D,B,1
Veteran,D,B,D,123.56745202663808,E,-100.30913241423849,E,-196.4798901121971,-62.396694260164075,A,B,0
Veteran,C,D,B,-26.16872157768288,E,-112.51695347709123,E,115.17920641936159,142.75350279685466,A,E,1
Non-Veteran,D,E,B,-78.10609885913637,E,120.08078564547675,B,-49.584127149770985,-135.76543856773833,D,C,1
Non-Veteran,B,A,A,-121.5788614418354,A,-84.23861579304514,B,129.42694247337357,206.4373081656874,B,B,1
Non-Veteran,C,E,A,118.33543482749562,E,108.26021651678741,D,-66.13784223918317,-17.018442001412275,A,A,1
Veteran,B,C,A,-16.888015146356942,A,-28.27609932370409,D,69.19300412053907,-144.04437763683978,E,B,0
Yes,B,A,B,14.762442364374673,D,-13.769909654212368,E,-23.58219119450676,-132.42173901773725,E,B,1
No,B,A,C,-93.55413513062277,C,38.03461873227684,D,68.65424752369094,14.475226837700925,B,E,0
Non-Veteran,D,C,D,73.25821831561056,B,161.39569962461968,A,-14.317828218503697,-4.433838867327935,A,A,0
