religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Jewish,194.8473126323472,E,115.24631365449393,-25.508584352441005,B,D,B,C,147.40279386799153,D,-198.02097833030118,16.566022819390497,B,A,55.790583502155364,9.1855830092158,1
None,71.98856964534262,E,113.10090048391024,-59.86873555607871,B,D,D,C,7.91288219875346,A,18.290147353488994,-85.58632504454309,D,B,-120.82207349362429,56.533227340935625,1
Other,61.25550415929498,E,176.3276424607267,-36.81772289145337,A,E,B,E,45.604458431501456,D,3.1678697370704696,-71.16951739385067,C,D,-39.401213584081624,147.88311384856456,0
Jewish,-61.316898183480376,A,-117.0640396045502,-211.2997195537354,A,A,A,A,-96.02537603570114,C,126.92178105274621,16.179886530675798,B,C,182.0850083658951,-72.89394946293719,0
Christian,183.2474549021192,C,-119.54016034654171,8.96302500384035,B,A,B,A,-85.48919519665166,C,-30.47671835711873,-38.94931360747238,D,B,-80.32251046468691,-4.089799593613286,1
Hindu,72.86512532935157,B,244.9808080268084,102.37648513215699,C,C,A,C,44.80726364198484,E,-9.212923276005961,132.45542937351254,C,E,-121.736270263401,184.7952160566549,1
Buddhist,82.14422968784599,D,42.52720922345484,48.16334624294271,C,B,E,C,-95.94411551738611,D,-64.63354096281772,-60.16029238943798,B,E,-39.84176591381343,-179.66405706307532,1
Christian,-117.19527753203265,A,175.83642325308634,-84.38546302573123,E,A,C,D,-22.686987143681435,C,-165.14739619400086,-108.55346828430707,D,D,-12.944972474492728,-16.620052271566323,0
Hindu,-81.99072906524883,D,63.960418220421346,74.51133684215091,C,A,C,B,-39.82011580098212,E,-50.98638865116361,14.237245733077286,E,E,128.63731288064045,56.92183595415781,1
Buddhist,-42.89055670705946,A,-18.985186322651764,-46.01443256924657,D,B,A,A,142.57357864521524,D,-128.86551834196237,121.69176048498353,B,B,221.5660591959543,-97.5875919279407,0
Christian,-76.7632628997072,C,-81.06007947923047,-41.56951267990796,C,D,E,B,-71.08424346144413,C,-44.88629512755612,-90.677758106492,D,E,26.09723858715245,-188.498707408226,1
Buddhist,-134.667590058111,B,84.71108937262251,-26.3615234086394,D,C,D,B,-90.79949252473612,A,-232.7869534139675,27.699229244244094,B,A,-151.24140188065573,22.024850872231525,1
Other,57.00685583965067,A,-53.00132145663484,111.85061964272545,E,A,E,C,-20.507372371554823,C,35.26678183992431,10.069048346893506,C,E,87.42269450098678,-197.31320297639468,1
Buddhist,-112.08843027452828,E,-64.92397192307892,23.10438199642272,A,A,D,C,-32.0048293118001,A,-98.66752119245245,56.31831373423189,C,D,126.52362678585807,-208.81184753579993,0
Jewish,-21.53722198900227,C,145.49236286832104,-122.87397858942184,D,D,B,C,158.82865343184656,D,2.8174899535395737,-13.901430875921841,C,C,150.7903793481822,-71.506248739852,0
Christian,-52.78553703827406,C,128.07309664365712,19.078164605423876,A,C,C,B,-110.58740478809561,E,65.64120148130499,-72.01699420563683,E,B,67.6946978998456,-56.549322646702,0
Jewish,88.78879842394257,A,-277.519124670128,90.1732241534998,D,B,A,C,-73.84477423674744,A,78.00305725893294,-101.83942165669748,D,C,-37.277513111259964,-32.505269142084956,0
None,-159.61623219079186,B,-136.06024536498208,101.61442105707283,C,B,C,E,-75.8030959561485,D,31.76233707772494,-61.750651738699204,E,D,-75.60267256971473,-2.0507567052555866,1
Jewish,97.36827539788978,D,125.67087566132894,45.27319678537998,C,D,E,B,-59.51223144631802,C,-22.566466300483516,96.87933533059056,D,B,153.37919911449262,112.48637489717606,1
Hindu,-72.94690251517797,B,105.97420309515346,-64.94092884228232,D,C,C,A,-89.44308286468706,E,-90.17104743601384,-81.0568258051775,A,E,-37.49563650166689,-68.1592650677224,0
Christian,-156.9713247387906,B,97.0694603697497,152.3411318798189,B,C,C,E,-48.68259779311214,B,88.8134512835891,10.78466444859334,D,E,130.27654358493794,-64.60197442822198,0
Buddhist,27.97264619084609,B,-3.2141184943740715,-123.8510134671027,C,A,A,A,-44.724154848601735,B,85.2992392846709,209.39162991301595,A,A,46.25011321915372,99.2721038003412,1
Buddhist,41.89030574721997,C,230.9377728617714,-28.868135043684635,B,A,B,A,-128.63300211879675,E,42.936579343108896,-16.99949098884039,B,D,141.61915270465252,-114.34077769232411,1
None,-93.93943602377503,A,-37.97691294183553,189.58174623237952,D,D,C,B,206.74954214099918,B,-80.14391298730023,139.68751075202056,A,A,-44.566143279298785,78.39509683502759,0
Muslim,-29.507079101609758,E,41.41707939714074,-69.16018524146104,B,B,D,D,44.966704036010704,E,-58.38169155535531,-188.5173327666535,E,C,69.17728034709167,123.17997931031115,0
Buddhist,-112.77614741332262,E,37.017273722672314,33.42256564961385,A,C,A,C,45.084690410115044,D,-76.67553802541242,-113.38739150335404,B,D,-122.58209654804406,2.480068111948511,0
Hindu,82.4106303680409,D,-54.38108595368733,177.12562690950733,A,C,A,A,94.89697691888745,E,-21.625221577233926,16.476905961016804,B,A,15.617014558469918,4.554985901160901,0
None,1.189837713371321,A,-17.298269499779586,67.09023753325356,A,C,B,B,-39.849176332464424,B,-110.17797787183292,-23.371304275678458,A,D,-27.03969415180165,112.90472697766702,0
Christian,-98.99962353380872,B,15.09847169874756,-129.41424461863454,C,E,D,C,-37.08408262097008,E,113.63558574283059,-64.75065741387884,B,A,-179.75955452989518,-82.84307917140377,1
Christian,152.15718270230084,E,-51.750396811133434,-12.006122016606215,C,D,B,A,-105.19940243235611,E,-194.0176733819692,-0.8024422825244961,C,B,5.563358962551447,-255.66857676331702,1
Christian,56.61190617172617,A,-62.048465103088,-31.04378366198294,D,B,D,E,-49.85631131493009,A,72.66627152280721,22.706157093169132,B,C,-152.46309870738662,-43.02206280590353,0
Christian,-232.01562101062328,E,90.7912755613411,-61.27079715737464,E,A,E,D,-72.95761890168473,D,47.73624189453489,-98.17415247257965,B,C,-12.20680976817185,-47.20849269671226,0
Hindu,-118.74034098573271,E,44.971924456416225,143.1662949909648,A,A,B,C,-91.67449633477699,E,-162.07370257782,77.82329100751562,D,D,-24.076182880993137,-175.69887945808023,0
Christian,12.983430834607784,B,165.37779692290738,65.45162509766855,C,B,D,B,28.953166863343345,B,-63.30627500543905,9.05753031407008,E,E,8.020901706285285,93.07573565606668,0
Other,109.01337218726432,C,-30.89901811593485,174.53499753066717,A,D,E,E,78.77802664217126,D,66.15496404829823,-109.23900946825495,A,B,-14.406787871560459,63.88240559013738,1
Muslim,141.35621957855986,E,-19.71622471486801,-160.96239256235518,A,A,E,B,-66.56764877982644,A,-200.07985539095162,-75.78130042657195,A,D,29.361316868310883,-0.0024339750532444164,0
Christian,60.20236515756786,A,28.06554503408564,-10.434978468659953,A,A,E,D,-7.989945654572438,A,-88.44385006090765,142.05405006646598,A,D,-43.163921515450845,-19.07735163281325,0
Hindu,-3.6740311068498963,A,38.893960866796824,33.487533154001774,E,C,A,E,316.9964948780335,D,86.75280582721878,-43.35269536945399,A,B,51.48174650534077,67.5606664208508,1
None,3.1225115448624523,C,129.22365955357776,-100.16528649212171,A,D,C,E,58.17583568763107,D,-9.99887943385536,-133.62156207564712,A,A,39.16156246488879,31.536830477495307,0
Other,-96.81255347484077,E,-23.497157454074564,101.50184922843218,B,D,A,D,30.514342812842937,A,-34.61760971790624,-39.94518538673508,D,C,34.203579796707075,119.99556009408722,0
Christian,-33.95942322956678,B,-131.1811881191571,35.83876834112388,E,C,B,C,-31.034286609193607,C,-11.543680507051345,-37.412108038757395,A,E,45.54163906459852,-29.13751677666297,1
Hindu,58.990864385204475,D,-62.0954307109441,110.39341996385308,D,A,B,C,69.19739691659265,C,-135.049927744942,-60.24076133512325,A,D,43.0669802759173,94.39472124632378,1
Buddhist,-167.1540856010888,B,101.54567075806276,-124.33697235969474,B,B,C,D,-219.5000696810401,A,-24.89090463457909,35.993736074430174,A,C,83.12129509319317,-216.80160755219856,0
Muslim,43.19059728824554,E,-10.10276718375702,191.69172110117978,E,B,A,A,-20.478177529722814,A,-20.77890852679244,-175.61658062441364,D,E,208.35031469890143,50.65229815761165,1
None,-69.00325485234696,B,-129.44457264656188,227.76039427222972,E,D,E,E,18.016845997677365,C,37.728756549930225,36.661464706530346,B,D,-206.9901721183317,14.728840516549491,0
Christian,-250.95052043061145,A,29.56247189260612,34.893805414549504,D,C,C,C,77.96537962302959,D,17.46043674479941,-82.25137825454463,A,C,-174.50303938250582,150.5711120330463,1
None,-21.329594801796766,E,7.7178516850917545,-35.36296422674243,B,B,A,B,56.87125324164488,C,56.91310515178116,-83.07241755911095,B,B,94.37210399468945,184.12455386894337,1
None,-123.17587551230484,A,13.335036234098533,-20.970900961840407,A,C,D,C,-96.5534935966693,D,208.2892339409599,4.2307809703517,A,D,-46.09134784732001,129.4500251835671,0
Muslim,1.3563106386295594,D,96.23771272729866,25.091632373425092,E,B,C,E,-99.07026953873512,D,121.5296391334661,-18.65419184125379,E,B,-114.90532422991382,-161.93106520250643,1
Buddhist,-95.31819424986855,D,-139.71885587086436,-19.658597347935704,D,C,E,C,-76.04270754583749,C,119.1633604679162,61.65005369249419,B,A,1.4055460350085476,-97.73434851263066,1
Other,170.5487562463879,E,28.486477475416372,119.91728317264088,C,E,E,C,80.70260673266881,A,-58.36037425015371,93.7329903658412,D,D,62.576706110358735,66.48605803169234,1
Hindu,-82.87326484860887,D,72.20357159874267,36.81750021225052,D,D,C,C,-91.5684154712111,D,-98.68537101454739,-26.222665139294925,A,D,4.909638520639543,-30.799823451956666,1
Muslim,-43.44496930904484,C,158.014566586229,-17.401676829676124,C,E,E,B,-105.71279559789136,A,127.58763164205247,-69.68013740783705,A,A,71.17908637593445,134.64332365098934,0
Christian,63.35854767575958,C,-88.91655042526162,10.355438766805342,A,D,A,B,68.63532479799302,A,132.20578757809614,87.18478380636746,C,E,155.1459748166302,89.55529785211918,1
Other,-15.34140196060926,D,6.804874745294058,17.927855532766305,E,A,E,C,7.099463474812399,A,31.310600978602594,157.1935716980883,B,E,-41.052463576895924,47.92257127350647,0
None,-44.816684155693615,C,96.38473707656054,-35.21293864624508,B,E,C,A,-37.99510368647929,C,-61.895380044808434,-166.23850241325647,B,A,-76.6101460985223,56.03144074813178,0
Hindu,-28.043376988691982,E,108.42332872238933,-41.61794832895006,A,A,C,B,-65.88379602128126,D,-135.30951553666773,-122.3796970117918,B,A,-72.12549130520084,79.5493960084329,0
Muslim,-145.15143047658117,A,70.32986175981696,120.8195684043638,D,A,D,C,25.365855703904945,B,-31.231112597603587,-154.11780533249183,A,C,175.6159343026657,-133.7289818423269,1
Jewish,89.19937789435807,E,-144.11936671878956,111.11974051619865,C,B,E,B,217.77344221613427,B,-42.150552425060695,-91.91230927888208,A,C,-76.0185530406557,96.45639118345427,1
Muslim,-21.279579698934718,B,9.90815833351011,68.86727604675168,E,C,D,D,61.78168538709665,A,-11.386988658879883,55.459774173748364,D,A,-204.34134074903199,21.818525978571632,1
Buddhist,22.756139943939367,D,-105.66799221574263,149.9818002639815,C,C,B,E,170.91140077145914,A,17.168510692494646,-38.50185404132608,B,E,95.3442506511934,-159.37742116806973,0
Jewish,61.69000730009978,A,-12.961650437777836,-146.13818840823598,D,E,A,C,71.78742431257392,D,16.373633846390213,-115.96216802590178,C,A,-67.5976026382004,62.573002999638774,1
Other,-69.00557615536114,C,197.1741749538778,-66.07098949257308,A,C,A,A,30.11423631232511,C,-10.909698151709799,-53.955373064719794,D,C,73.97831223092228,110.19934735516641,0
Buddhist,-63.726247497212505,B,-113.32473178472628,209.8425113182604,C,A,B,A,-176.50091324694773,A,-86.7367531268528,60.91747621530029,E,A,-48.68427942614104,-33.10024796029376,1
Other,53.310322322549894,D,79.12571420200575,2.385762598012059,A,D,A,B,-50.6017318823217,B,-27.15876510558466,164.2611587615076,C,A,117.87962154719354,-162.46362844162857,1
None,17.312899497662368,A,2.9638537328560672,46.44710968938533,E,E,A,D,-17.898762985782817,D,66.52340482078509,-105.60136035263396,B,E,-60.7365109945709,181.93444635972463,1
None,88.05331166704849,B,-118.57200476825143,-50.66311009279545,B,D,C,B,70.95219992489797,E,162.8495141893853,-75.22827724819457,C,D,-69.50180091187468,1.4989647385687987,1
Muslim,-150.73938880716383,E,-142.5995429335878,28.410621932790686,A,E,C,E,121.95353229180796,D,-133.90381623226202,-98.86441026657671,A,D,77.63911433839928,-28.132690007525873,0
Hindu,133.4667404323084,B,-108.78204131427029,-78.31712341931882,E,D,C,E,130.86994406041708,B,70.51299618443794,39.554767532516884,A,C,163.87842114087252,-70.68855200973898,1
Muslim,-16.318906883044086,C,11.317195044685324,88.79417241607098,C,E,C,D,198.3927072564628,C,-26.814321354586696,-25.813846432413378,C,B,-51.53643463308774,-124.35642917128644,1
Buddhist,90.22378333809695,A,96.6240863535448,-25.421243248212765,E,B,D,A,1.0516561346648114,D,-31.759575177085324,-97.21330209841447,B,D,-96.29002143662055,-96.96718584550442,1
None,-26.48759075816412,A,-78.51807181053123,-20.79734634938422,C,C,A,B,-63.114967134299086,E,-23.147397908481086,235.74871797390938,B,D,-103.53665948896602,-100.45491906530796,0
Hindu,91.56527088042905,A,85.98941584454629,61.168170820922306,C,C,C,C,43.74071032528877,E,-1.8502284957286426,27.45294218623215,A,B,-142.86973198537103,58.5331447544596,1
None,-47.87995093225454,C,16.011775361628853,32.172713504406815,D,D,D,B,-125.83111582211315,C,92.31625047041771,-17.516220372107945,A,B,11.77885156091877,75.99468734767375,0
Hindu,0.5552496362846352,E,42.3466852000588,-48.45093447242572,B,D,C,A,22.329103748218035,E,125.54641340818662,85.9810348521516,D,B,-147.62633918785514,-43.731383258407355,1
None,154.9524628008835,C,-140.11743896755277,-32.231489432241,E,D,D,E,77.72033233319846,D,136.8650976629381,-56.562814044436195,A,B,-46.48927097975562,65.68596744741602,1
None,27.03688190760304,D,-28.651410270275207,35.21810353696036,A,B,B,D,-46.21608883062661,A,126.19559643608143,-151.067188428809,A,D,174.31533077538793,-232.61116079623832,0
Jewish,82.5058492591224,E,-67.25399958709957,101.62010108648121,C,D,A,C,83.32142069747059,C,46.28977889177889,-33.19681098140106,D,B,-66.02469036687127,-39.267922049977685,1
Christian,131.97652500414122,D,-37.88448270241413,-45.320917164138436,C,D,C,C,-132.82261598821086,C,6.952315961039959,86.97303727448262,D,C,-218.2494579323027,-114.36945170759421,1
Christian,-43.85741194472993,D,-32.47780910727455,92.00984251466873,B,D,E,B,202.11391398379104,A,-19.721529103381304,-42.30476605082801,E,C,34.24323946469388,-192.59665208479396,0
Muslim,145.7648820133847,C,12.91368670899488,-30.087805522718025,D,C,E,D,152.23979544957672,A,-33.08623912501253,77.92823027216458,B,C,150.75265296062938,-9.08394169058997,0
Buddhist,181.82177092223523,E,62.41793132890312,21.26732511643761,D,A,B,D,137.21483538976403,E,30.471748935755794,-62.822051278131575,B,B,42.93891576682658,-189.6476793892483,0
Muslim,155.6164063474495,A,-51.61166309039247,-82.5176014701667,C,D,B,A,32.544201120679226,A,-88.445718303748,107.20543691202732,D,D,-60.5412532019337,-40.261666608681566,1
None,14.934491923869212,D,113.30019333911743,-138.17340993367242,E,C,E,B,-75.96230997418174,A,-94.65951228523129,31.612267525497188,E,D,50.10776924218001,-24.22446944041907,0
Jewish,11.087699648228462,C,47.3692324232159,178.75848828645468,D,A,B,D,-79.39498267901894,B,70.95015568806097,30.552314992679065,D,C,23.013266530206934,118.89436132758104,0
Jewish,46.20316619186501,B,-129.5477903088079,-49.60802505864231,D,C,E,D,64.6374891252109,C,-47.18973076092222,-70.9601374785633,A,B,125.68166334283487,27.721638661327635,0
Other,5.413152158382118,E,-176.91645047476914,87.73738276481167,C,D,A,E,-177.85266025377683,E,-157.82035763088703,216.79126960730315,A,E,46.88724464987091,34.274831486915296,1
Other,159.81545292603286,C,-178.41091942495223,-21.794778614802564,A,E,C,E,-175.42891115489357,E,-24.84721501356756,-96.12355419118138,D,E,-81.0680109504507,62.66228378792622,0
Muslim,-135.00801519361534,B,-84.75637909501954,21.68509854316255,D,D,A,E,-23.5101756628438,E,44.41652865151989,122.63478283797544,D,D,18.609364435375,-255.04171134384782,0
Jewish,-14.52202992338113,A,-4.908931428005314,-189.77333221274495,A,A,B,A,14.476270586640421,A,33.07715016905225,65.0134798456998,A,C,-31.19756207325633,-20.234246829933227,0
Buddhist,-211.53372464715764,C,20.95796144235493,40.99352864429074,D,C,A,E,-54.06770099774404,C,40.5387330961604,-38.65471192742578,B,C,-9.677541869451584,55.68021008395745,0
Hindu,12.716534627848208,B,181.93712677342185,92.80657880344565,C,E,E,A,-14.681809595129614,D,-10.834458030511742,-103.88235811724562,A,A,-27.357393140083943,77.12107296613793,0
None,-69.94666664020592,D,-34.655753122874685,136.3757239218149,B,A,D,E,-102.99180148178655,C,-87.4137984825366,-14.799355038514431,A,B,196.68465739042875,49.6186358153447,1
Hindu,-68.28122849660491,C,154.58213873803263,167.9746357420492,B,B,E,A,32.26463029949586,A,-167.9027393635878,107.9368949972302,D,C,-43.80748976720375,-35.311441427066455,1
Christian,-112.23711935221847,C,-157.54707443863606,45.69877344377742,D,B,D,C,-23.03647651724813,A,94.41519588456501,104.53060391256084,E,A,-80.48944551927958,120.1108112018372,0
None,115.90235170572637,C,171.90619301105804,80.4337254920709,A,E,B,A,-78.45810325521157,A,-37.534856222052845,61.352952367664834,A,A,132.11731187106383,-23.596638191269413,0
Other,157.83575421242344,A,-79.54649750503243,-115.17970586547929,C,C,A,B,32.763011694276614,B,109.61502005792545,-170.73172112754173,D,B,-179.06225018288814,-39.26236607119394,0
Christian,72.93831421913232,B,86.24254386309505,31.134161615860258,E,C,A,B,-20.250973082977914,E,-40.47576288455584,-183.9183925815243,C,E,-32.293942601295356,115.85809064328127,1
None,73.08195190371904,C,-15.925846165139276,190.06949580049414,D,A,A,B,-244.9627869689011,E,-114.73093118176023,-27.94723154941583,C,A,130.62548815360944,69.24972806069505,1
Christian,10.272173693980324,B,-112.04923481684253,76.77675196930574,C,B,A,D,-39.126240907130274,E,-108.34854738319902,-1.4513948879592402,C,B,-32.40210513907127,-23.137175933862206,1
Jewish,44.39855539211531,B,35.95463051402613,-210.60080216747176,A,E,E,D,-141.18245002161214,B,11.578140521708232,-133.310742792272,B,D,-101.36311603170141,-162.8878399146729,1
None,14.403057689595078,E,-99.80904135580656,-54.91259167608275,D,A,D,D,-120.83847480225852,D,85.1624872873563,37.41129622187693,C,B,229.818708913069,52.93875702142068,0
None,-83.15011145723837,A,34.64389209221194,-54.6318687587846,B,C,B,E,12.93532990439533,E,90.77534476987886,-104.09523835385232,E,D,87.80100422525669,-186.7519642854975,1
