nationality,AgeGroup,orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,51-65,Homosexual,Yes,B,E,A,C,C,16.032590018227665,-69.54510698499288,-1.665654034501364,-186.28705710601326,119.71176739530043,7.7163526889192315,0
Mexico,26-35,Heterosexual,Yes,D,A,A,C,E,-51.73737238577325,107.51757235820773,-58.55552797667971,-67.10956921673926,-3.300050969831399,0.9585654433835207,0
UK,26-35,Heterosexual,Non-Veteran,C,A,D,E,B,63.75119193438843,-73.78010018699165,119.58063603685373,0.5932404240341418,269.6218758133326,23.622740072484337,1
Mexico,26-35,Heterosexual,Yes,E,D,E,A,E,126.95895836690829,206.38317135273851,-70.61624987961437,51.819553035266495,-26.571160300798347,-45.46402126061431,0
Brazil,51-65,Homosexual,Non-Veteran,D,B,A,A,B,-142.24760752590214,-167.67516823878847,-125.73539693989841,155.4529498300951,-78.39693130333374,94.81493179913706,1
US,36-50,Homosexual,Veteran,E,C,E,D,B,-9.615322433452365,-38.07244381879751,-50.75644995202823,140.99401030752585,23.48721548341728,-26.399280579280088,0
Mexico,26-35,Homosexual,No,A,B,C,C,E,35.792088935180175,59.99352206216654,45.21666864995642,202.66963916140662,-140.09734766748448,-29.017104125053766,1
Brazil,26-35,Homosexual,Yes,E,B,A,E,D,111.45784798281969,138.76237319081693,-71.44985987294743,-44.058993162217014,-15.922994697374286,37.07755808366826,0
Mexico,65+,Bisexual,Non-Veteran,A,A,E,B,A,190.39493708765607,-32.09464049155879,135.20347452214418,57.23686939113887,-47.174430272725786,-70.3824976533218,1
China,51-65,Other,Yes,C,C,D,E,C,-92.42984890450272,-55.95295638827829,30.833372721347864,-45.84752215865763,-19.7612778763243,62.89234923555873,1
Germany,51-65,Homosexual,Non-Veteran,C,E,C,A,A,74.00629201585888,12.325527094214642,182.87651533582198,-1.2466708402782964,79.95998912814632,-85.67190870312997,0
UK,36-50,Bisexual,Yes,B,D,B,C,A,-139.17394430264702,87.4754259446835,92.80929335171442,105.05436378951443,29.452852981349874,-85.7335679886138,1
Germany,26-35,Other,Veteran,E,A,D,C,C,-156.98564527395104,-44.44684244655795,-60.92463918855814,14.50244980997127,133.93655706566472,161.46377041826165,1
Brazil,36-50,Bisexual,No,B,D,B,C,C,70.70350081213499,212.58460039523038,-64.80923493551047,22.547586248963132,-102.42596599887368,26.582422143606482,0
Mexico,65+,Other,No,C,B,B,D,C,-25.807787466544617,-3.7236307263522006,86.91086573166369,113.54303489146676,-188.78182950850325,69.07341757369133,1
US,36-50,Heterosexual,Non-Veteran,C,A,D,D,D,-50.78746294947648,-202.9387615286359,69.17405054682686,50.277983356252285,264.785441487007,78.33870561827895,1
China,36-50,Homosexual,Yes,B,C,A,D,C,34.41989905233058,-174.43075765675465,143.6216910684272,-11.855921426883157,50.97746044496021,-4.310460238573095,1
US,18-25,Other,Non-Veteran,D,B,E,E,E,-175.73942826383066,69.81658735485911,87.27702776989712,71.18115277937646,92.83267580125316,-8.584598955725781,1
Other,51-65,Homosexual,No,E,D,D,D,A,-45.44501346751131,-156.11217458062632,-94.16030309045424,-49.38762116480117,-113.00723815654425,41.4682968152609,1
India,18-25,Other,Veteran,B,D,E,B,B,66.85338508532385,-30.520184539421297,-143.6857290599016,-136.15458923685884,-81.22118502924057,53.758324491676866,1
US,26-35,Other,Non-Veteran,B,A,B,C,C,-113.63984160405644,96.45395539994043,-52.946124047905364,-76.33136591811143,-5.74551265248947,-6.163059842849734,1
UK,18-25,Homosexual,Yes,C,C,B,A,C,-37.20587009809188,54.4845994902608,-104.78030305585348,-54.376797186466874,-8.47555500790966,-76.57436861318165,0
UK,36-50,Other,Non-Veteran,E,C,B,A,A,-13.908894967355213,-100.37510293889345,32.68424148388258,56.39465957856148,-18.210363728772258,-19.10709609116128,0
China,26-35,Homosexual,Non-Veteran,C,B,D,D,E,153.27245198251563,-64.41841971474906,134.7938629516231,129.63417488158245,-83.01093033883845,90.36037959412342,1
Other,36-50,Other,Veteran,E,C,B,C,D,15.200108473844182,-12.177349016423618,8.213160453143397,13.901564942378059,-63.632453580356966,-83.78279065292006,0
Mexico,26-35,Homosexual,Yes,C,B,E,D,A,74.91333198838026,-94.79477174715853,-47.47147456369488,138.66951860332082,-32.77250002767555,-125.42803039539028,1
Germany,51-65,Other,No,C,C,C,D,E,13.860213041021275,18.52799494997305,-124.75437289271183,106.20199040942997,-12.120604130107626,-148.62343636811508,0
US,65+,Other,Yes,A,C,C,C,E,-10.45873534976096,-59.91976514900578,41.95674569927282,-56.06778921869626,-86.4064913911287,-61.70081697724126,0
UK,36-50,Other,Yes,C,B,D,A,C,-67.20983990616764,3.086500671721445,-173.04291617932722,-57.220336085904336,-75.32489434868673,-34.14158075568592,1
Brazil,26-35,Bisexual,Veteran,D,A,A,C,C,53.199971336071584,33.058791091087635,99.41777548165875,59.94328292484309,239.3303941176866,20.99489642813933,0
India,18-25,Bisexual,Veteran,C,A,B,C,C,-2.08770893406155,50.65860307223681,89.20206669471814,44.26783175146355,11.240459920009203,-119.25089938376414,1
Germany,36-50,Bisexual,Non-Veteran,D,A,A,B,C,-148.45540530400893,140.2137897529985,-211.20007103376813,-118.39044788784344,-57.37605497868439,-176.61219023863967,0
China,36-50,Heterosexual,No,E,D,E,E,C,141.68009476742913,59.62248897156292,46.59584851241437,-51.686383490219235,79.20500487680361,-41.74093816887204,0
Brazil,51-65,Heterosexual,Veteran,E,B,D,D,E,141.31972869247446,20.54952511089697,108.38173621133956,88.9186859657755,-20.506170995445608,23.134652471953377,0
China,51-65,Other,Veteran,E,B,E,E,C,114.62584323470047,284.4826847539837,77.06464411488655,-10.905983612513957,-93.10323071458961,144.33663072861978,1
Mexico,36-50,Heterosexual,Non-Veteran,D,E,E,C,D,13.734612422123337,2.2088618052647635,-179.94555196127254,152.11051354041467,-4.927951455201458,79.62994309946656,1
India,26-35,Bisexual,Veteran,D,E,A,A,C,-106.82472234355191,-80.26139421282636,-140.07116176707783,107.5187567351299,166.18311226937823,-156.54206836997838,1
China,18-25,Other,No,B,A,B,B,B,68.55579476629447,-1.8625586824755724,-87.13853915831724,-126.9590251887484,65.9169169593251,-185.05799229520224,1
China,51-65,Other,Yes,B,A,C,E,E,-160.19589489995826,-7.498226422849154,68.19886536001613,-40.55988549839893,15.131426535841813,-125.51496305373313,0
China,65+,Other,No,B,A,B,B,D,73.43783347009129,-33.67872450004346,46.93085310752586,-188.4899517797297,-102.47108833883678,35.02723970557755,0
Mexico,18-25,Homosexual,No,A,C,A,E,C,-24.66914521408761,-67.20104374939993,-104.84205907680833,-145.77963890025936,127.00725044500285,68.03325794929782,0
Germany,51-65,Heterosexual,Yes,A,D,C,B,C,42.93866550190037,33.10150848515867,67.10755903070385,240.0337050781967,64.71804655106979,-67.23220671880867,1
Other,51-65,Heterosexual,No,A,D,E,E,E,-9.971261218408657,-121.87394603355656,-168.39133686468892,-108.03321436335666,113.8579354311258,-71.50561312551822,1
China,51-65,Homosexual,Non-Veteran,D,A,B,C,B,-50.57190087654288,78.76165309250543,186.17067582050498,3.0552167575224214,-49.077615144538264,140.31790960584627,1
Mexico,26-35,Heterosexual,No,B,D,E,D,A,163.22062874126254,18.984751021567284,30.323493408379004,-53.66615904053086,-177.06140571322652,59.898888183040434,1
India,51-65,Heterosexual,No,C,A,D,C,A,63.91123712093535,-56.074554982712066,-134.2896306327946,-187.24546222074537,52.395210990553075,126.69075197945601,0
Mexico,36-50,Other,No,D,E,E,C,A,-17.8782377786276,-92.19765671376463,6.558332005154519,110.36882877763104,5.254005336831895,115.65425768113349,0
Brazil,18-25,Other,No,C,B,A,D,B,22.58400516925661,34.428607923154054,-11.192580158247573,111.21624983191671,76.83371888844114,-98.48377786171837,1
UK,65+,Other,Veteran,B,A,A,B,D,141.45375823075932,92.45095229438024,63.33257426602592,-24.123550659396418,17.45914539950689,-183.74275684832216,1
Mexico,18-25,Other,Veteran,A,E,A,E,A,-141.22839404271946,-104.55115047385144,-94.86517116190149,-19.48581081024154,-29.12578871473086,-104.16790167785372,0
China,26-35,Other,Yes,A,E,D,D,C,197.96388132330299,-6.162040962479846,-57.523612018368674,-133.5455051133309,-40.492648000816544,-194.6526046394198,0
India,65+,Other,Yes,C,B,D,E,D,54.81000333556999,108.16227226771238,-53.38218369853735,-2.794061815524436,-97.67981356198914,91.03865182900009,0
Germany,26-35,Homosexual,No,B,C,A,D,E,-132.70293038316262,8.001244862129461,10.533425906213346,-67.4462897438799,30.521340903104605,6.919140863225024,0
Other,36-50,Other,Yes,B,A,A,D,D,20.525934677836837,61.06123053529306,-92.9905840153716,-149.02375848559242,-72.52371141242362,-54.112555266665105,1
Mexico,36-50,Other,No,A,B,A,C,A,-65.83147891659387,69.44218495038787,-105.62126970141765,126.56087102384627,-124.22441297516924,-11.126099631904372,1
Other,36-50,Heterosexual,Non-Veteran,D,E,A,A,B,77.85479911401711,18.545271386720557,-66.04848351322052,212.57615708063562,-51.91456366408473,-196.26983873365748,1
Brazil,36-50,Other,Veteran,D,B,C,E,A,84.77459840911253,-19.52220613656054,101.49139998483179,-164.2478881087569,-36.1464620231401,132.68203441676366,1
Mexico,18-25,Heterosexual,Non-Veteran,E,D,E,C,D,164.28289220003677,19.559055801271942,-16.90881063922568,181.37145349305524,-0.9507623980181946,-4.2800785791189,1
Brazil,51-65,Heterosexual,Non-Veteran,E,A,A,E,C,-115.26092844077236,70.08060616844574,120.51234897666802,-74.38150593044665,151.28871166331106,-52.56163577161964,0
Brazil,18-25,Homosexual,No,B,B,A,C,A,-57.11656177597318,76.75887177233489,39.44976276299703,-31.729353894598084,-66.79829838749916,73.51313889882296,1
India,65+,Bisexual,Veteran,C,E,B,A,A,1.0725359941459813,-115.66489153139614,-41.39882235464021,4.498188759638744,-6.686143054082059,56.38545653147603,1
UK,36-50,Homosexual,Non-Veteran,D,C,E,B,C,-80.89300648989266,-50.74795265909206,37.686577502350126,-8.863039963021665,-88.13591667322368,-159.09231349957864,0
Other,36-50,Heterosexual,No,D,B,E,E,C,-84.20161160938139,101.08620292094443,119.40003479617704,-14.485640459102259,-47.74113243064682,-6.45808328577375,1
Germany,18-25,Bisexual,Non-Veteran,E,A,B,A,D,19.16025849736327,-23.510330021416255,-32.052425436341935,8.650850702975786,14.781563099066819,-118.62245471961263,0
Brazil,65+,Bisexual,Non-Veteran,C,A,E,B,C,99.98352141358522,51.45351061894811,-174.16986818106588,-132.31895387657852,30.862661218052985,75.166412696536,0
Brazil,18-25,Other,Veteran,C,C,D,E,C,-2.210627547450998,49.761070740830206,-230.2738989204174,-93.22700122689173,80.59160165104892,-76.48594309719857,0
Germany,65+,Bisexual,Veteran,A,D,A,D,B,-108.23840985820759,181.46650676721762,128.25442028931374,117.87645288819326,-72.90203037823912,-30.682984427843145,0
Germany,18-25,Homosexual,Yes,D,B,B,E,A,-48.93168753938028,-34.0285677997085,176.8998097931185,175.50406786271813,27.873286765831008,44.44076601851394,1
India,36-50,Other,Non-Veteran,A,A,B,A,D,9.605696764366247,-179.30631783696944,-157.80605781685142,-70.82353958381331,68.90719463663292,-204.29074224598875,1
China,18-25,Heterosexual,No,E,E,C,E,A,-92.87827600236389,-26.587617383506828,33.94665029542879,11.063121737044053,-2.8140277616744505,-63.364638478231264,0
US,26-35,Bisexual,Yes,B,A,D,D,E,-10.516594817443192,111.01305133655883,-194.6055847819314,102.34228127782974,-22.50688680499903,135.64034007277817,1
US,26-35,Homosexual,No,A,C,C,E,B,-15.394099778100575,-94.42799380795356,-71.89443085643042,27.884586169169047,-278.06531675733146,51.05901930562188,0
Other,36-50,Bisexual,No,E,E,A,E,D,46.391164649651394,56.540606271167896,-80.11626265657753,-87.19236663103472,62.69109645115518,-42.00873177055385,1
India,51-65,Other,Veteran,A,D,C,E,D,128.27101132622457,190.17671078672592,5.273840586035223,-117.1636820914231,62.19980563563703,-43.73134859621394,0
Other,18-25,Heterosexual,Non-Veteran,C,C,D,E,C,-73.31033627625135,-61.98811762038292,-80.95712184040123,-110.79119801097018,219.96539762156223,-39.600546610412636,1
Other,36-50,Heterosexual,Non-Veteran,B,A,B,D,C,-42.48050273148342,-46.44830673358956,-48.14684681548723,92.72761342459765,-101.54731451625834,78.26670391548927,0
US,26-35,Homosexual,Yes,A,C,A,C,B,-102.99790542109261,71.69278916272883,132.77537554125757,-66.21677722867032,-45.11192875960886,77.46640057720165,1
India,26-35,Bisexual,Yes,B,B,C,D,E,-17.34498064513777,113.20217414190401,-88.40905111857539,127.94907218112961,103.9128290449415,16.90816430918628,1
Brazil,51-65,Other,Yes,D,A,E,C,A,71.40605754613289,99.82832801235769,14.00313687675563,179.19384103953985,-56.70541069077733,138.78357908179993,1
China,18-25,Homosexual,Veteran,B,E,D,B,B,-7.1936663664698415,-115.97225206895693,-7.6779289575489855,81.89802627359678,-89.0676582783534,-37.86272810384203,1
Germany,36-50,Homosexual,Veteran,A,D,B,E,D,105.12548581024097,4.588145521528461,-181.25405614213327,-30.403514951202393,173.5333725470679,-103.44740299903219,1
India,65+,Bisexual,Yes,B,E,C,C,A,58.91138074429772,119.43445000570496,-175.01603711878468,-89.58374881749278,-137.12309992164617,-71.87740518523171,1
UK,26-35,Homosexual,Non-Veteran,D,A,D,C,A,-61.899968650170045,-73.53681465354792,227.91541122168857,150.9152396914766,88.51796231567393,66.14136853091514,0
UK,36-50,Other,Veteran,E,A,E,C,E,-35.0727969486031,-1.8650370346989884,-33.7512017233978,139.37470419728857,-185.78846702060957,-21.71339195709601,0
Other,26-35,Bisexual,No,B,B,E,B,C,-86.92268025160273,151.1167312105241,-144.81844356749326,15.552628281469797,42.83855276218059,26.96899348009713,1
Other,36-50,Homosexual,Yes,A,D,E,E,D,107.99412634233592,329.79043299256097,-10.188129259324427,77.10835159548274,-90.66223139366777,-6.237675192426049,0
China,65+,Heterosexual,No,B,A,A,E,D,29.24177984794593,-195.90140774684025,48.22339020005359,25.599267593232167,-166.22777900999083,7.7415800887038495,1
Germany,51-65,Other,No,C,D,A,E,E,103.17958200708865,-306.23537377819883,-84.03319254869697,161.341131431263,277.0434004194853,-58.225255579658885,1
US,65+,Heterosexual,Veteran,A,C,D,C,C,-175.1266711790915,71.66223595099585,9.884396482897172,-64.49674074913334,-202.78214034147481,181.257109500026,0
US,51-65,Homosexual,Non-Veteran,B,E,C,E,E,112.30796181254811,-6.1067930189897695,-51.51556539891303,21.78377888622658,-11.080415440564368,-78.45797860418358,0
Mexico,51-65,Other,Non-Veteran,A,E,C,A,C,-53.491380950026155,125.63278736606523,35.43587959275539,-135.72800154922712,146.03241136098862,-106.71428463028863,0
Mexico,51-65,Homosexual,Veteran,C,D,A,C,C,-5.105892835600669,-197.70790651219184,-60.68120101394965,-16.054782692226947,52.192958943749126,-48.36176727160489,0
India,26-35,Homosexual,Yes,E,A,E,C,B,154.5816567287469,-96.14249833668292,21.743626976162002,95.07327826676674,-37.66679884417919,98.4351368486019,1
Germany,51-65,Other,Non-Veteran,C,E,A,A,C,-57.5818192085518,-67.72093510706163,-76.31597335832113,-159.42720220670182,-184.3595978978974,69.8905547093226,1
UK,26-35,Homosexual,Yes,C,D,A,D,B,-95.7502189747606,61.439940474798405,-119.7003429913472,-121.5855450134196,-45.211994124561656,-92.85317883245328,1
Brazil,26-35,Other,Non-Veteran,E,B,B,C,A,112.26961845879204,-107.45997137820498,-84.58033314799177,-169.0966275112281,56.67124521391451,24.326760167221924,1
Germany,65+,Homosexual,Veteran,B,D,C,D,C,-35.23572749810706,-77.92112464337613,-143.7763034831694,-75.13768654063989,-214.61826062127344,139.76254105365885,0
Germany,26-35,Homosexual,No,C,C,A,A,C,58.478779339299955,98.73454136036716,72.60436036117257,18.54438908823311,-55.09925749770154,12.453697260863722,1
China,65+,Homosexual,Yes,D,B,A,E,C,65.62503940939179,23.435213590827708,15.1220393654753,156.03943930607932,-92.64903876972168,-70.48755448577236,1
India,36-50,Other,Veteran,E,A,B,C,D,-93.62541979024091,-102.46543671064923,-141.60209214586615,-54.93507752707956,128.14454737623632,-45.22868477746501,1
Germany,26-35,Bisexual,No,A,C,E,E,D,-86.47746995199951,-42.83586038905444,170.81613836006187,-14.674528580683344,-52.832210841599405,-8.69185052542803,1
India,18-25,Heterosexual,Yes,B,E,A,D,B,-132.98841593296672,122.0125932250272,153.18381525157406,-121.45386528786604,-120.44167094177558,32.86104868343316,0
India,36-50,Bisexual,Non-Veteran,B,C,C,E,D,45.33071898758219,4.58895998171204,-27.957729966756702,-36.778877973904564,-49.425939440453334,65.77763683728108,1
UK,26-35,Bisexual,No,A,E,D,B,B,7.3316557155528335,-14.913292080007496,-171.54479527808994,42.6873962176265,-45.22852883775269,73.64140620664196,1
Brazil,26-35,Heterosexual,Non-Veteran,C,C,E,D,E,23.629998751267674,78.14483058149423,199.18259360353213,52.13563434382091,-17.451299694677623,126.53710198724701,0
US,18-25,Heterosexual,No,B,C,D,A,E,109.54443500193895,34.79597383626691,-297.3532592339759,36.22842848181075,-102.81143144090457,-6.431927530713424,1
UK,65+,Heterosexual,No,B,D,A,E,C,14.670873218073021,144.4998308161686,98.52718700763796,45.64139278783642,-1.2368485838872394,-83.50161467511411,1
China,18-25,Heterosexual,Non-Veteran,E,E,B,E,A,-145.13644603499253,-139.9884805796367,-13.563279821378599,80.45611116392129,16.211575464440497,33.53281655617814,0
US,51-65,Other,Yes,B,E,D,D,B,-52.74639630769579,182.79267988985555,-69.17778823347719,-111.94607719578644,148.30854039757196,22.964216910874914,1
China,65+,Heterosexual,Non-Veteran,D,D,E,D,A,-2.824252105206763,13.427905809554177,-113.5974628227408,-272.13613958568664,-113.95270940194114,-75.11190561655016,1
US,18-25,Homosexual,Non-Veteran,E,E,D,E,A,-278.11085826272887,-74.10549684476584,-247.52653994760823,-260.83630633038723,-51.85316631104665,210.26984750521623,1
Mexico,65+,Other,Veteran,C,E,E,B,C,24.85527611646109,102.3241508567479,-129.12922754623568,-122.0230973209509,-115.87627608372205,91.26076079455426,1
China,36-50,Homosexual,Veteran,B,D,D,E,A,-53.08317269765236,-224.6281789055689,-124.1043444987478,157.49635069500775,-113.4006963424333,-87.58951490692233,1
China,36-50,Homosexual,No,A,A,C,A,A,13.953055290542022,-65.68927803616761,-33.4373227857538,0.5685621458775311,-142.95295286273475,12.32165303766395,0
Mexico,36-50,Bisexual,Non-Veteran,A,E,A,C,A,142.54578223848753,-13.537745062617782,53.92594700191742,-133.23790412351332,124.27094383858275,-147.52953110055307,0
India,51-65,Other,Veteran,A,D,B,D,C,79.61221706129817,63.54635788323566,35.454102503399106,-26.745633305565875,-120.24812821120759,-171.00535894470954,0
Germany,51-65,Homosexual,Veteran,A,D,B,E,C,-112.75658331491695,-102.50502663617225,146.8188201600891,119.47245599208387,111.49892665130096,-70.9536068329659,1
UK,36-50,Other,No,E,B,A,C,B,23.016917442107754,-20.041337259616387,-29.20641726258869,-31.83908219415545,-69.51188003503104,270.2389562896602,1
UK,36-50,Other,Veteran,B,B,B,C,D,-55.93794098024808,41.14326667071883,-18.735920837736877,-103.44027008369328,-229.59985755773045,29.08068270494542,1
India,26-35,Heterosexual,Non-Veteran,B,E,C,E,A,-86.89241697760414,-105.54126814439284,-23.59556070472937,254.15488446835474,-104.88748080714049,108.41536105972558,0
Other,36-50,Heterosexual,Non-Veteran,D,C,C,B,B,-11.760085940312024,-52.682429086250046,114.5847788191167,76.6067172632774,-147.162662460768,-10.47051335856021,0
