handicap,race,sexual_orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,African American,Bisexual,36-50,C,C,-11.287044458872671,C,62.87938956512713,D,A,D,-153.97217849638704,110.32786187939685,26.990862706366997,E,99.61700451401683,-131.81840200120016,59.85128997141813,-20.108123806509052,84.88215775585749,-18.9951946474738,1
Both,African American,Other,51-65,A,E,74.7927121651933,E,126.73858343886563,C,B,E,93.72220400992188,30.75317059159713,203.7665111830192,C,-52.4378013166381,216.57157068941365,93.54617895952609,-11.011994264809895,57.31144167357277,-33.262408730743104,0
No,Other,Homosexual,36-50,D,B,-14.717815296181572,D,-84.45954610896575,B,C,D,-296.5854928740388,149.62991492553962,-6.171645573491367,D,113.78323491607046,-43.18993364376408,93.78638120352531,-112.57609301618336,65.13352345508304,-21.635389240107063,0
No,Asian,Heterosexual,51-65,A,C,-27.724408407899894,D,132.28783299426658,C,D,E,-20.379963149971687,2.9724263307572523,94.93604843282442,A,-74.18383674538,-154.5287325597371,72.12324439979848,-101.62489847677438,181.84311285538342,16.27330442764552,0
Mental,Asian,Homosexual,18-25,B,B,97.87283812406412,C,-99.58216362350403,C,A,B,-90.18710557899333,-147.20585446020357,-67.57807421149944,A,-40.377186563201725,31.919694591071888,-4.1742496634066075,-10.247751897965252,102.68936426236388,128.25059188496098,0
Physical,Hispanic,Bisexual,36-50,D,C,58.555078117343996,B,-116.05927677949894,A,B,D,-32.61544342357796,-30.751117269021243,45.59231771352117,E,-139.3455844357294,63.670089969777855,47.828053270461865,-59.16689389133568,75.70714850168237,-143.3720886555359,0
No,Asian,Heterosexual,51-65,C,A,5.993199030996619,B,64.7428892682136,D,E,C,12.62126680232139,127.26085055098437,140.90371411546747,A,15.721271815867011,-5.068040009127119,-64.1400213216599,122.01489375891792,182.5018563690483,36.594519136814746,1
None,African American,Heterosexual,51-65,B,B,-48.040346222542105,C,-43.56392576627961,A,E,D,21.077478361609963,134.50882501187073,104.54942246618013,B,6.658031682841778,79.97617564491448,99.31132430409723,84.99712074381209,-79.84449567251603,-114.75971627479468,1
No,African American,Bisexual,51-65,B,C,-11.568423167307175,E,90.2470680291682,B,A,B,-65.56470201558461,101.68151395112808,144.2167245948987,C,-62.86461322696128,237.64898412794744,-99.21826164808562,-223.85160638296085,124.03799680273333,-69.52150332392219,1
Both,Asian,Bisexual,18-25,B,A,-104.76349086363,C,-59.428300750581585,B,A,D,-226.92239636584642,-234.93173124402693,66.63947436459382,D,122.67511960390165,-0.7553238071898063,-48.50016858352796,-109.15141450633767,98.70763184203769,60.376167030179154,0
Physical,Asian,Other,51-65,B,A,26.161911974615254,E,-83.89088325539058,C,E,A,68.45071700467813,67.3751926151877,-94.08538841849699,D,67.07009709547116,179.81053690549302,-21.787786593234053,3.6083220746863938,-89.76684463110942,41.65948723709859,0
None,African American,Homosexual,36-50,E,B,42.3079762570013,D,-31.000760828249813,A,A,E,268.996205208716,4.598837880393341,141.82640101208682,D,-62.631509918386676,-73.9342955976295,233.54087612568705,-120.55874909627049,82.68201364019338,-11.319058566451979,0
Physical,Black,Homosexual,51-65,B,D,-21.051291566767546,C,-4.2584186167298235,A,E,D,-22.5598023263504,162.65271777149206,128.47433555397896,B,-48.34934765436611,42.96424947389536,-174.03849250772544,-30.12409312834296,-154.53125209737337,41.34039249940603,1
Physical,African American,Homosexual,18-25,E,A,89.22761344218361,C,136.115041118757,C,D,A,-6.922594288830084,48.23065658939342,-145.17332869143183,A,-133.59521483882156,-112.33779867995754,-41.95206015310825,13.355693635507945,-35.183627569391,48.95620980678392,1
Yes,Black,Bisexual,26-35,A,E,190.42846793309818,B,-157.71569087921122,D,D,C,-120.69781559358744,135.4112521961458,120.89731487890947,D,261.07311672309396,-89.36218887782704,49.87495145629802,122.85582329430929,228.80846790493368,3.8358775721937888,1
Yes,Black,Other,26-35,D,D,-6.957976141964406,D,20.07632254758711,A,D,E,25.009223218490366,0.7121500861854194,-128.32607086138657,D,95.86596022112222,-56.91023482545774,47.12605818247326,1.8040633463184383,139.41074981975586,-59.93760103760336,0
Yes,Black,Heterosexual,26-35,D,D,-96.48889303233847,C,250.15703968754303,A,A,C,92.58986096123807,254.18718543704938,16.30280635533871,A,-91.93603232785725,52.719821163104996,-79.6311236644508,203.3733258689705,74.10439319259926,-61.3091072275334,0
None,Asian,Bisexual,51-65,A,E,-31.510221450099113,D,-96.16840443446331,D,E,C,-136.72574088311734,-77.98356584325361,50.80735040130012,C,141.88610251699063,-87.08031699520177,-119.58295467793553,191.94893988895143,-13.631032099155318,-213.84111324966386,1
Yes,Other,Other,51-65,E,E,160.18578235614387,B,109.46437189095208,E,C,E,-65.4859724766215,-26.153161936574026,153.63197355598925,B,73.25070244715755,69.63488069008736,47.20905102063509,-59.5223173973816,-28.411725737292205,109.40777725916755,0
No,Other,Other,51-65,C,B,-11.852461563421702,B,-54.40796509385623,A,D,C,-91.17044026729822,86.07885663041665,53.671952032645606,A,9.902041869164188,-103.49341837813,63.34762031252761,-95.79360183787917,3.036924700108613,-78.09411509924465,1
Mental,African American,Heterosexual,65+,C,B,140.85927935961783,C,40.23807322817536,D,B,A,-178.87896511167082,68.11973484629534,-104.67719723678736,B,177.99112254346065,-128.27975658425507,-193.8026246340803,-42.90198748340137,175.70993350412047,-5.246959535479444,1
Yes,Hispanic,Bisexual,51-65,E,D,71.52964062783305,B,128.38063830892204,D,C,B,47.040877755752895,124.78642817850056,5.358466402604986,A,127.97661786668739,-107.38886386712541,-29.28426274522445,53.46088625180552,60.58115557148022,27.350617954110906,1
Yes,White,Bisexual,65+,C,E,94.93479265125309,A,69.07507284953421,B,B,D,-18.601108843447722,-9.251561543683103,16.790366998433928,E,-3.3725751528489827,118.09043124788813,-75.4232607785317,104.61431182518912,53.16356094442498,63.48798043766012,1
Mental,White,Heterosexual,26-35,C,D,-53.75495605197722,B,16.90728746568023,E,C,C,43.548588514978235,-102.68772720402151,99.93423820510868,B,88.48421234521686,24.450599203054132,-63.555164172933566,152.76255630047194,21.463790208311416,162.62808760207542,1
None,Black,Heterosexual,26-35,B,E,61.97926585047501,D,-69.61219097232394,E,B,E,164.87882654524756,190.23147169066436,10.32628446118449,C,-283.98594684194956,115.26056003194323,-115.5728643552384,-81.39139772498731,11.16100798143638,-189.13435130657064,0
None,White,Homosexual,36-50,A,C,-104.90704976126783,A,-107.09452299198827,E,D,C,79.38095432338528,32.504772245330955,-85.6369161271053,E,-165.14159286062932,-159.33813766289268,-57.26559515575238,-185.9444573206021,52.78259133246058,10.90508066708766,0
Mental,Hispanic,Homosexual,36-50,B,E,79.49503437263097,B,-24.357397901834947,C,D,E,-134.02857148152282,228.39114564794215,0.35923248669798874,C,65.80073474340783,154.8655640274753,-6.751325758328294,-68.76041213770523,-142.9892732337246,-38.53138697813564,1
Both,Other,Bisexual,51-65,E,D,-105.51504902479212,B,25.713245011369267,D,E,C,56.29501325881945,-228.59464028563434,82.460370074053,E,68.89739960759354,-76.4775748643473,-51.90070236554458,-106.00173160539872,2.7289147586412215,27.822761598156625,0
Yes,African American,Bisexual,26-35,A,D,-146.00539642002994,A,146.25350316756956,B,B,A,-73.67066841767247,185.14321383682292,-180.4722215629847,E,166.07536143275905,0.5699162434554588,-64.95207824956077,-77.47701269339177,-212.60090321622295,-163.64760621375453,0
Mental,Black,Heterosexual,18-25,C,D,95.65294707587405,D,169.22018332091406,D,A,C,-197.52915110864296,154.67782247548527,22.212519597699014,D,75.66173134015924,65.33517402338195,-95.74515933879997,25.868680365372366,91.27229610272231,-59.581532275775174,1
Yes,Black,Other,26-35,A,A,0.6975948709867179,E,-19.146302699379355,E,A,B,-123.96254193975633,-46.53625590923981,-73.42513386490846,E,-45.6070594980898,-197.2308604080966,19.917429585754924,-3.76671223573323,-48.05352561911757,56.61891443754139,1
Both,Black,Heterosexual,26-35,D,C,-161.37958526577088,B,-83.1008783003597,D,A,E,-31.42665713722643,69.94726796534628,-210.93630882893672,B,-60.690422844236515,-92.69814920707397,52.4059117974214,-90.69772909824496,-105.94752476876353,-13.81515542780513,1
No,Hispanic,Bisexual,65+,D,C,22.030173568401466,C,16.609171218550035,D,E,C,-195.368707740712,39.533361320504284,-123.8917637542045,E,77.96405021177104,-26.52716735174882,-11.858468860972197,31.30465595635995,-131.98732265404286,69.44616662163752,0
Yes,Black,Homosexual,26-35,E,C,47.22976648560687,B,86.28758099318907,A,A,A,-7.874052341529284,-77.63734304381411,-54.41892464687652,A,42.17068248570971,167.52404533191967,289.6423630916969,20.271654349748935,120.26662953023346,-94.39140050456116,0
None,African American,Heterosexual,51-65,D,E,-191.83309967127926,B,-5.818633210399498,A,A,A,-81.65510381298708,206.16766793224946,-48.87702954957079,D,-88.93572772054691,-85.21432862868917,-21.215747986214364,65.14583846330211,74.50174858944774,52.09522867984463,0
Physical,White,Other,51-65,C,E,158.4418908701641,E,-88.17636753552327,A,A,D,13.585668760795064,143.68020104734813,-53.30359096634487,E,46.475507303233584,167.77094874420632,-3.502427840099161,23.7258682397714,-20.918427005113024,-53.299217068691505,1
Yes,Hispanic,Bisexual,65+,E,E,-0.46350202452403116,B,64.5114951269479,B,A,B,-56.62667221072106,96.89793607770841,8.545808322959001,C,57.772577895283064,-48.08803179493179,24.72507314651495,89.6814726772441,-30.068862464402464,-36.983915817806164,1
Physical,Hispanic,Heterosexual,26-35,D,C,-82.07324591792565,D,-124.26377519434482,B,C,D,71.20042084297718,-165.31904847069208,-116.9907870996149,A,-102.31527089635864,30.902115908491034,234.45102219009587,-91.67108377381558,-34.873037675145405,-80.75807094524127,0
Physical,Asian,Heterosexual,65+,C,E,-210.63476339786527,E,-31.88680072669146,C,D,B,119.97875595014482,82.64487719245888,8.872047180374548,D,-55.474079090049365,-103.04805433157924,-171.79387432738105,-81.94781511758175,129.04879932483902,17.03652454608775,1
Yes,Black,Heterosexual,36-50,D,E,43.966899599165664,C,-130.31380742424557,C,D,A,103.82556090932711,-44.479934717194446,-106.29654190970473,E,77.5706387377534,-113.97871477740247,118.36633930758826,54.878309401690764,-161.535747490576,-30.431320280502767,0
Both,Asian,Bisexual,36-50,D,B,-0.7305423596114878,D,-276.22513897282136,B,B,C,65.92793572162721,94.21056353713728,-128.02637730160154,A,-9.91954973747331,-41.054009524087974,-13.301449927415398,-29.540753460278395,178.03440544609842,-6.07599092869759,1
Mental,White,Heterosexual,65+,A,A,-22.152055365209257,C,-67.93987682718375,C,B,E,-15.178134721709188,58.10359071120163,-112.7569593969857,E,36.919890525177465,-126.64837131823525,-34.44293649485282,64.33730688259242,-18.37438196166601,119.34336980635788,1
Physical,White,Homosexual,26-35,C,A,124.56056019174473,D,-65.40872494630544,C,B,D,62.96986673696614,-31.738720953841575,146.98088566820644,A,-152.7759547063971,73.95559903275907,-29.134973811927768,43.01442966457549,-137.2441231970416,-151.27530497345174,0
Mental,Black,Homosexual,26-35,D,C,-18.61970724053309,B,21.752534813551875,D,B,E,-133.38966664651068,-33.896359322347365,-3.8606971273323043,E,-7.0679136369529205,57.66702361385777,152.1392770356354,101.28381929379925,82.3453679086942,15.511406793491943,1
Both,White,Homosexual,26-35,E,C,131.17544448836696,E,26.543585041709317,D,E,C,-118.92319956282623,1.3966901037619073,75.48327665146518,D,-10.474353854458878,-2.97981071071284,-1.8600583698201505,-21.3816919360214,154.98316749923998,43.68791988102293,0
Both,Hispanic,Other,51-65,C,B,108.46283219952365,B,-20.627709585743688,A,D,A,-48.66130310822191,-4.706964321939945,-97.1129280502988,A,-83.8173336804144,30.549818434348154,54.34789762768032,83.15715865787573,174.45339037177692,23.63073386381891,1
Both,Black,Other,65+,C,E,-114.1451345774595,A,38.62560982975737,D,E,A,-18.210138227749777,-25.646622683955165,-96.86074944263527,D,-113.85475044506397,125.91567549040685,68.8326426238245,-130.92424642922302,5.833264664448789,-38.81220907953018,0
No,Other,Homosexual,36-50,C,C,-273.2074585478831,E,127.50236318699007,B,B,B,6.271728530520337,43.49574570967197,-0.32983850930907,C,-57.465787773033604,-170.69044459313872,146.8927645481821,-16.89864869579201,76.576162162523,-24.237936747029927,0
Both,African American,Other,36-50,D,E,-176.30709153563578,C,85.83574037707331,D,C,D,-127.92519959391662,-47.981435666785835,-70.51533384997126,A,85.16703310294936,5.399948226707381,-43.67430082105619,-79.27760867225422,-47.62506845909325,28.98578479068213,1
Both,Hispanic,Heterosexual,18-25,D,A,57.99280002264579,C,-10.23332110081876,A,E,E,8.211680086168899,-107.93092936755188,-65.17259814366582,C,34.40508874889335,48.92058086068257,64.9050308023309,107.80399266490288,142.53435980116757,-105.4831638958119,1
Mental,White,Bisexual,18-25,D,D,-46.489329881372186,B,-110.84802513925922,C,A,E,3.5353623195016057,33.58627031582457,-70.81814983230491,E,-43.64957951760106,32.868928885853244,128.1817151187714,103.60793715717547,-89.42646281362518,23.23391787700551,1
None,Black,Homosexual,36-50,C,A,-103.37968973510748,A,-94.0082263844401,D,A,E,-55.40943746085591,56.74138983855317,142.10435055421993,A,-58.6300978541194,16.18397383785934,113.93210853064757,176.30977986408766,-84.09165829506809,70.27967667825327,0
Physical,White,Other,18-25,A,C,-95.13271140533871,B,50.32266570477331,D,D,C,-137.34993599438684,15.851791459726265,37.28055079502596,D,-104.98272588255269,59.9042643258208,-29.126507845187895,159.63347813638867,-110.32538594436534,-9.513946516122557,0
Yes,White,Other,18-25,A,A,-4.447462430940504,A,11.152278019773657,E,C,D,-53.90125288435139,-30.8876353114786,-93.02803229495156,A,34.829686072936504,43.98040070408635,-79.93087419414434,66.66550613454277,-87.34809421101795,109.81492670608502,1
No,African American,Heterosexual,51-65,E,E,92.67030801856143,A,3.4734378590355623,A,B,E,-121.47403163776708,-39.32685306570685,292.34160651892785,E,44.87761374545559,172.3486026073463,232.525061460835,-230.92170285131127,-127.68598341224973,-185.42878221298616,1
Both,Asian,Other,26-35,E,B,-129.29700697809938,E,11.059798929353635,C,D,D,-34.843103811212046,36.41706955729299,78.77874665661136,A,-81.10682191620504,57.50239444570331,90.73481747806264,63.62718828825932,-26.928287222478982,82.38255672805138,0
Physical,Black,Bisexual,26-35,E,D,29.313762374439893,D,-38.633626707599625,D,A,E,-42.21670689968446,63.621970230073764,-196.12064437461086,C,-72.44831124701334,-81.83871661139887,-100.85763997663139,57.396759549279984,-109.12153177836149,-20.945725760856703,1
Mental,Black,Other,65+,B,A,-149.38995566955774,C,48.338696213894494,E,B,D,-36.66932123556316,19.676525295009174,-54.15790022169649,E,-80.57406385935613,-86.72125715756637,242.8698343765447,-65.37806416807362,-25.254955883291093,-30.149374979269055,0
None,Hispanic,Other,65+,A,D,-137.14830731615456,C,64.06595009712785,B,E,A,-16.377783235232805,68.83321933117567,204.91739303828842,A,-209.84150676043862,-12.893176750013764,-17.633343525246595,-33.945789419485024,45.23187179727445,-71.85658714109854,0
Yes,Black,Homosexual,51-65,C,C,-65.31882293209162,E,-45.35816181503479,D,E,E,164.57081712266896,-35.11871607208531,-20.18332201014284,B,-235.24788906447407,13.610856921918993,-127.48055714051736,-283.80934341750196,112.89088554811389,-85.77072134259676,1
None,Other,Heterosexual,65+,B,B,227.06675543812085,D,-86.22856137251996,C,D,E,41.17032171548035,-100.18651363512794,82.22865928320356,E,-42.35322141964302,28.618568967886084,-46.71078324502303,-109.83195290016002,43.12047933163548,-177.56265505437517,1
Physical,Hispanic,Other,18-25,C,A,-40.16113448829975,A,103.53484814451681,D,E,E,-53.18644778090459,98.70479880485176,104.4234546867028,B,0.841087664117786,138.4744301246153,-210.38654384543096,-115.89995160718975,-78.50838908526752,-50.183887783860634,1
None,African American,Heterosexual,65+,D,E,61.04715879880399,D,51.22273738490124,B,B,E,94.18592292018756,47.418379454595424,-81.42972902719747,A,-4.217515221885297,83.77720991697933,-30.94076137000725,42.27944371300805,-60.52629999211408,-97.83771651644085,1
No,African American,Bisexual,65+,C,D,-81.90274924373419,A,7.743970284764264,E,B,C,-106.11272680613631,-24.104154183535485,-40.92333709871217,B,69.6846979347979,-114.69702446071777,-57.28435569162094,-150.99322960127844,90.00670606558506,49.17374293403739,0
Mental,Black,Other,26-35,C,B,-46.08766099200296,C,-14.460571183402598,E,C,C,82.38052632638679,184.89574584173593,-58.89188876815452,A,-135.85810102566185,161.28808947668026,102.21762360593773,213.8398636494306,70.1711282950744,-0.7478904622779581,0
No,White,Homosexual,65+,E,D,125.56942468113068,A,163.1596401985181,A,C,C,-65.20093421055991,73.93005686877187,111.5247268530469,E,94.5975549464551,152.26442650415393,-131.42260622432573,-145.6484804466385,173.34139922254772,-132.3241594170366,0
Physical,White,Heterosexual,65+,C,A,-51.71678762393628,C,44.49359564687873,A,D,C,-47.728460693054124,9.510927725834787,-37.172648873953634,C,100.19227085150388,39.0944252234104,-42.946498437215666,-23.623678658014878,20.58882310572739,-16.92140753130017,1
No,Hispanic,Homosexual,36-50,B,B,169.77049081065385,B,56.12033895551194,E,B,D,40.67148777853939,-87.00509402223376,52.58763874755391,E,0.030382734697950144,141.02827084200007,-36.33043377282228,44.63465928931843,-103.32411954510299,78.46692341680969,0
