age,sexuality,gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
78,Bisexual,Non-binary,18-25,-132.1396225689805,-50.75380045282536,B,9.792471854073751,B,B,97.72510987972075,B,12.80570034818959,166.02373966087487,E,D,36.15053021839229,B,-21.63365859073038,C,0
63,Homosexual,M,36-50,-78.61470026882145,129.02754574707222,B,-141.57490438529143,C,D,64.42622298580389,A,-26.758649126553497,-44.06573892648135,B,A,-30.201712572569406,D,75.16449094523041,C,0
18,Bisexual,Other,18-25,41.01102463479089,134.2325421889355,A,163.9630529101917,C,C,-78.40791001593355,B,94.01404740367548,-51.51513245581663,E,A,-137.1295993757671,D,-69.67772364970574,E,1
76,Homosexual,F,26-35,151.52791766742476,-2.1478568607796156,D,-7.609544746473562,E,C,82.49225932832562,A,-95.41662837521214,79.59721093212518,B,A,49.46790980263592,E,-14.987769112489483,E,0
73,Other,M,18-25,145.27879134019406,171.34088514074259,E,-21.45954167345937,B,A,-32.32915664394183,C,-100.63861115420937,-169.52108273815884,A,E,-118.6567700919807,E,-99.07755005017836,D,0
52,Homosexual,Female,26-35,87.57436264772642,-49.76071673993193,E,-20.984875506332816,C,B,16.317093142358104,A,-96.18369372630546,83.17312524188412,A,E,148.0705300591925,E,-24.715756847113493,E,0
32,Heterosexual,F,36-50,144.0702176081447,74.17877419789552,C,102.43355593032992,E,A,0.32704829579518163,B,-36.30466794439227,203.9746588920209,B,E,-272.58296141379293,B,-147.01278662962065,D,0
44,Homosexual,M,51-65,-7.638334335906796,-222.04325620106692,A,25.086094705570073,C,E,27.055437061678106,D,-36.306016712802766,56.84675455830289,D,C,42.00171705537988,A,67.09936598232413,D,1
18,Other,Other,36-50,85.79008574393919,112.15216247755346,A,-10.867886286877921,A,D,192.1504387488872,C,93.6476899278549,-90.46052573019578,E,C,21.524894478644956,B,56.83117778958938,B,1
64,Other,Non-binary,51-65,-102.67415546480588,62.103245103594354,A,-112.91406310534495,B,A,197.94564213353672,B,-74.52765140533451,-173.00310198920891,E,B,71.40331760397206,E,5.85542720307555,D,1
38,Other,Other,36-50,84.22926551156917,-33.74323103451816,B,-118.43625512435693,E,A,66.73119866653366,D,27.51613630709997,32.552634823003466,D,E,97.81329155920385,C,63.50872647245179,E,1
34,Heterosexual,Male,36-50,-47.33067735396933,29.21005610248628,A,138.85792014047465,B,E,-106.28344138362702,B,141.94448471977722,-21.5778766482566,A,B,76.09026795904089,C,-59.367882450332864,B,1
30,Heterosexual,Other,26-35,24.31226883437221,-14.54668462751973,A,178.58598530655817,A,B,65.31298501309706,B,16.39764113990098,26.929492421700402,B,D,-188.60581572502556,E,-110.7949617308218,B,0
51,Other,Female,36-50,30.801349607763594,47.52587195211297,B,-151.01456415259403,E,D,-21.201199332350345,B,81.78539886891026,114.81937186703523,B,E,-219.51686390156868,B,-159.82082987409785,B,0
68,Homosexual,Female,26-35,-107.15739513894688,40.07596328377521,C,98.60118503889336,C,C,-10.68243673402005,B,84.72644482581893,-3.899080693603306,C,A,27.181986490558398,E,-39.52278118723052,E,0
72,Bisexual,F,36-50,173.83829600978257,28.839780956533538,A,-127.3088197107951,B,D,108.3511772694056,E,-190.43019477960982,-124.48429727155307,D,C,-66.66766714649765,A,8.144908481133408,D,1
60,Bisexual,F,26-35,-149.3209687341134,39.448030336422505,D,-105.326428597206,C,A,-220.06940289045252,B,197.35601449439926,-82.28403786777545,E,A,18.60021899830514,B,30.904046050090923,E,0
44,Bisexual,Male,26-35,-63.32115182070564,14.622767048087507,C,-84.03636171906267,D,B,-154.44178894514636,D,-148.0153904788635,21.416678448755817,A,B,120.59111168087371,D,-118.95284891938174,A,1
48,Homosexual,Male,18-25,60.21853455248499,3.8658772987123036,E,-34.68649221860638,E,B,-75.59054095227312,C,47.257225707848974,-4.260883604782231,E,E,-24.39814846396913,E,-92.92887520137693,B,0
75,Homosexual,F,36-50,109.00575759448945,219.7110656602602,C,82.58185513921507,B,E,-140.96874566572353,C,172.31858039250508,-55.11487010665612,D,B,-50.558702708627436,C,43.38048073651545,C,0
38,Homosexual,Non-binary,18-25,103.2977333297868,141.70860699536718,B,-48.1814989222461,C,C,-72.08142606507711,E,39.66678143137771,-27.969058153132597,B,D,-92.49545333313964,C,-83.06646412638379,B,1
62,Heterosexual,Female,65+,5.777936188158252,-113.97407808378837,B,-72.28876790595774,E,D,-164.01421164595317,C,143.15833872839002,-33.24456237231843,B,D,-165.39566617030235,E,-111.42983080221502,D,1
67,Homosexual,M,36-50,124.02995459729773,-55.28113903047627,D,-47.46277963607631,C,B,-144.5444363854037,E,56.88347060239597,83.79977523855578,A,C,-150.46015423349093,C,-41.68200782056484,D,0
33,Bisexual,Non-binary,51-65,-268.55749898503336,-121.52142635282476,B,117.37939216286522,D,D,36.934065621781734,A,-122.88003093521635,-135.795508447487,C,B,36.47730764285836,B,-21.89065247819329,D,0
55,Heterosexual,F,26-35,56.54582955325239,53.01936587144527,E,-142.66535603411995,D,A,-28.392803686372766,D,-262.33861814298336,-94.8255316520387,D,B,-103.7115327929871,D,-60.96514278932095,D,1
29,Homosexual,F,26-35,-18.496415408299,191.32050421583824,C,-31.353624774868194,D,D,-9.41395884043102,B,29.52046171687216,-190.62269784620912,D,B,43.803182296710425,C,28.576696786531475,E,1
68,Bisexual,Male,65+,128.61815637393556,-118.6001550522066,E,81.50472269467312,A,A,135.21229948952336,B,149.19288203318547,130.42970629471503,D,D,43.98156676226699,E,-68.05761291537443,E,1
59,Heterosexual,Female,26-35,-57.657523101736686,-125.76485254556997,E,0.31402510616141,D,E,4.775177911718716,C,-85.13941174135397,-18.84854681843694,B,A,-30.648279368027104,A,149.86088471674591,B,1
69,Homosexual,M,26-35,200.79949254953857,213.10641558970698,D,-243.0447361153584,C,A,32.877422346786915,E,77.56342755456048,-59.792013492979855,A,E,2.6385096102172474,E,180.74050899250892,E,1
69,Homosexual,M,18-25,-101.4571517205492,48.61514683259993,A,83.3637857355437,D,D,-14.362348584634729,B,96.29690593138423,39.26172307234918,C,B,199.38415402902615,A,-72.5276272365116,A,1
63,Homosexual,F,36-50,20.84215558226034,-63.393668025715286,A,136.59866538174947,E,E,85.01252682624795,C,-51.433621152831,89.65432673789911,B,D,-90.36154656517199,E,100.03990046102638,E,1
66,Heterosexual,Male,51-65,205.2699269902527,53.52062052594536,E,-85.94205154248348,A,A,59.466006701672654,D,-41.46847613169123,-3.421509076946568,B,C,-74.7934125945416,E,-64.43540411015196,E,0
66,Homosexual,M,51-65,145.15460453979648,98.21764294136466,B,-313.38276879241886,E,C,-45.929766210530396,E,26.50475184161656,-61.46631847578359,E,C,-57.46818666572554,C,224.12196793494084,A,1
78,Bisexual,M,36-50,104.46378631243896,-48.533583687816936,E,-13.054079991324253,B,D,36.64952899829716,B,78.21898882623346,-126.22789429259925,E,D,-25.832880916948636,B,-76.94147391476623,D,1
43,Bisexual,Non-binary,65+,-115.30913836244929,-25.98064366407069,A,-61.435843227064744,A,C,-172.990221972071,A,-16.191185048133185,150.49457841024946,B,B,-81.0170710668539,C,-174.3958094829557,D,1
47,Bisexual,Female,65+,20.17568031101744,30.643833438069706,C,10.991698320784907,E,C,60.449289119581884,B,258.29172643705346,81.77331129742579,A,C,-169.48366408074205,E,-53.33751563342853,B,1
68,Homosexual,M,18-25,64.89306445408121,-72.0599896282558,D,-242.50630986162525,C,D,87.3679448411292,C,14.519553757642608,155.87731602832872,A,C,-18.002727203364472,C,54.737693245773464,B,1
38,Bisexual,M,51-65,132.62376179961964,45.356187917462655,A,-66.18799107038478,A,C,-3.45422241708007,B,89.81877617295491,-84.87893626934672,D,E,25.07803911662653,B,-128.88251437754587,E,0
20,Bisexual,Male,65+,-48.07547314441035,-10.972398599288304,C,86.38145513950803,D,D,-36.38737587957691,D,140.3567970716498,55.49063504138426,B,C,61.44193773477391,E,29.105114138746835,B,0
35,Other,M,18-25,-26.816967970260812,-4.319774722700428,D,-3.736166982782104,B,D,123.19157221403651,B,48.61126366255192,104.9383537253521,A,B,-93.91617499084788,D,37.15333633163369,C,1
24,Heterosexual,Male,36-50,-19.11182219879505,75.08480642334392,D,14.043304350041385,B,B,6.4765714044515255,B,151.29646446891064,-70.87287429344886,E,A,188.46047163390548,A,22.05269287067257,B,1
32,Other,Other,26-35,-4.43394089959398,-85.33310291652903,A,74.86660269532457,D,D,72.14110977497909,C,-70.65168573932328,-64.89526693986159,D,B,-92.55353233611989,A,58.827600649084374,D,0
54,Bisexual,Male,65+,29.984034444130348,93.35674891436703,A,-29.02204376826433,A,C,175.24577742643964,B,-46.841652074130664,105.93875892072042,D,B,-79.54660461315677,A,-30.08596425801452,E,0
52,Heterosexual,Male,36-50,25.346247088660817,-120.74372105782314,A,28.954107668709874,A,D,-5.146589500108009,B,5.094207671850304,-87.46340184227692,D,B,90.26965561471201,C,15.69481887307293,B,1
18,Homosexual,Other,51-65,-101.74078355029599,-106.93735305249996,D,-103.71643162336188,E,D,187.0191459686676,D,-84.17841769976387,0.6025121516946442,E,A,51.678280841878745,E,28.59069366229157,D,0
30,Other,Male,36-50,-153.3445521533763,43.504078694021,A,-112.95587891805823,E,B,-113.48660955975231,E,-6.616270751600298,-52.651973056049236,C,B,-122.20030558807571,D,-4.15660631431883,B,1
41,Homosexual,Male,51-65,-132.4910879753264,88.09059791052324,A,-131.53910576867446,A,D,258.2791469736112,A,-68.27775852502542,83.35707350503145,D,B,112.68706778192276,B,83.08983134317678,A,0
19,Other,Non-binary,36-50,-80.88563134431726,228.88531254357423,D,-1.0224918458611771,E,A,197.55302760145688,E,-59.32454004311612,97.64652088917212,E,E,174.11994682621344,D,-141.92841749527764,C,1
27,Bisexual,Other,51-65,93.16885063139375,-8.510720868916037,E,-84.88037375443439,A,C,-175.7176457165203,A,-46.11887883599034,-104.80780285085814,D,E,-19.543342264173102,E,-69.7538329111522,A,1
78,Homosexual,Non-binary,18-25,-137.67644339518935,184.81282424203772,E,38.25694449868266,B,B,-11.284688603147183,B,-121.00460527271373,-71.40810615239282,D,A,22.341153967812215,E,94.43955429527925,C,0
25,Other,Other,65+,163.10579569624196,-85.9037753716672,B,-136.73913714195177,E,E,138.12260236262028,D,-59.75379337705198,-113.80058266309956,D,E,-46.5322052033695,C,-11.219601708660319,B,1
40,Bisexual,Female,51-65,19.4212104634231,-153.50227413221174,C,7.428342912777082,A,A,41.13080384870828,B,-56.96202874620412,-61.6404385185351,C,A,44.7902244050266,C,-127.79950741490198,A,0
59,Bisexual,Non-binary,51-65,72.07882026198263,-7.405203452388971,D,24.474048254884774,E,D,-63.65350878001603,B,33.03626254994661,145.6781945818825,E,C,212.82756703675778,A,49.88094353012074,D,1
33,Heterosexual,Male,65+,-21.39931901442896,114.0804256528805,D,-16.988638847394785,D,A,25.708384011514298,C,2.8317734208012273,73.62908171927592,C,A,105.62750185378256,E,-152.14760846253887,B,0
59,Bisexual,M,26-35,10.887728493759695,-177.36415649196744,D,-156.22906552315357,E,E,-84.74198740331121,A,4.598308632211399,-185.68096792869926,C,E,-11.160181563547745,A,205.62229917320752,D,1
76,Homosexual,Non-binary,26-35,124.50420953673411,11.101565941815071,A,-119.7273721502435,D,C,127.08004601849339,A,-6.435065380069549,25.69393500655836,C,D,-9.378015482416806,A,-45.52228697607709,E,1
63,Heterosexual,Other,26-35,-58.63109547483249,-122.29360093311021,C,-186.9290238091755,A,B,-52.019927009634095,C,-281.7452074124953,-18.899905451514414,B,B,-171.23865667945597,C,81.5390501019325,C,1
54,Other,Non-binary,36-50,4.576345768781343,88.23008987519371,D,12.98297927404956,C,B,-21.896751390937553,B,19.629559858568612,-116.0443773885812,A,B,-128.83046846531795,C,-81.12560931828189,B,1
79,Other,Non-binary,36-50,-96.0416358957244,44.514835812246616,D,156.9914131696074,B,E,-67.58243341154258,E,130.74840540957317,-105.08644513656348,D,B,108.48509619439146,B,-90.6633666274664,A,0
75,Other,Other,18-25,-119.08870804774969,84.1510990938696,E,227.385540853754,D,E,53.03861391279202,E,-65.20219450032775,109.91730843886027,D,B,71.5331779882486,A,-105.08551882059652,E,0
42,Other,Non-binary,18-25,65.99167758544075,27.186114998676338,E,-18.343594911291284,B,E,93.39235932712066,D,-14.621980902492252,-22.402400897145302,D,D,143.89742477198783,B,-74.06485507496133,A,0
29,Heterosexual,Male,65+,64.94795114278811,127.66613456469939,E,11.612593918112871,A,A,-159.1050793899048,B,16.87902713416799,-24.138105980183436,E,E,-34.285617070201006,C,122.65237823935382,B,0
25,Bisexual,M,65+,-123.46741999372479,65.7703699313129,D,-31.628218745493285,D,C,209.57111396608425,B,-1.0401024797719185,-76.7541912243942,D,C,-66.32477847692157,C,-78.38442400997897,D,1
22,Bisexual,Non-binary,36-50,-21.33307070968357,-50.77757491596863,C,-63.56427157970658,E,A,144.9178534615518,C,36.90802333538722,79.71526813065243,B,D,-66.4636085323951,C,5.264510849999527,B,1
74,Bisexual,M,51-65,17.780905651803728,-115.58883279287468,A,38.434115917456815,A,D,4.655861319341508,C,-53.48018728642467,82.53837048178592,D,C,-58.557842982231946,D,30.59485781663241,A,0
54,Bisexual,M,26-35,-6.996909239563381,-87.96613507554238,D,58.045263316654186,C,D,54.13094280169941,A,33.82836494154909,-96.03768636071264,B,E,-3.3203674579357396,E,183.6820116006005,C,1
24,Bisexual,Male,51-65,33.46733326851606,74.7689982176374,A,-123.84062738305748,A,A,-78.84385908002346,A,-27.535536277944928,108.76580950750696,C,C,109.25083212675102,D,103.0620482431855,B,1
62,Heterosexual,Other,36-50,-16.48510581644694,66.34891863887347,E,-57.07367119189646,A,C,-40.623464442292864,D,-15.597498419052231,-37.95022380059604,B,C,-78.9700181788128,C,53.29258872486591,D,1
79,Other,F,26-35,-9.931357165972464,-82.86419056468041,E,81.74844371271392,C,E,122.18127162012438,C,151.15981731613923,-112.67290803957353,A,C,-20.91784614281533,C,144.33696406989296,B,0
21,Other,M,65+,8.159753703480655,18.335218365252747,D,-30.18710034962578,A,B,-20.315460115040977,A,10.02103392784425,-47.57194791951753,E,B,26.01413379384352,B,117.39314425759622,E,0
39,Homosexual,F,36-50,100.3474903757709,-30.96412268329005,C,-46.85682069948674,D,E,-7.418859564603417,B,-85.19383353838919,-229.5729218253935,A,C,185.51802494417137,D,-140.97349499901557,A,1
36,Heterosexual,Female,51-65,-49.87074357049045,25.52767526123262,B,-55.11897213375762,E,C,47.77957977946413,B,154.14878814791433,-181.33718525462524,E,E,24.163191957860708,C,13.643746414791028,E,1
73,Other,M,26-35,157.12709019923494,163.3623665239777,E,10.676242898821686,B,C,-71.7213612315328,E,-60.86746312232321,105.51291027981125,A,C,-110.5395998357598,D,-90.52232743582354,E,0
70,Bisexual,Male,51-65,10.743791132444422,162.27731257598904,C,95.87203142575025,E,B,-148.02058013478322,D,-107.03690575971068,139.79541056289648,E,C,-121.83035544335009,D,-79.92214799041764,C,1
40,Heterosexual,Other,18-25,43.17069433080669,13.463227882505125,C,-30.728151323042987,D,D,28.649911811509266,B,120.76508168912801,65.09041714250927,E,D,14.365228787144083,D,-11.28709677066045,E,0
77,Bisexual,Female,18-25,-104.58357830271088,-216.4148980854606,C,54.72229625931633,A,A,-29.53235524439141,D,-1.0563238493330545,-125.57801457307353,D,C,188.82703739958052,C,111.28905429284394,E,1
47,Homosexual,F,18-25,20.64741327569758,41.79863083584486,C,10.958814975816878,B,A,-112.64096141860655,D,-231.9884098807369,-14.560056666309004,D,A,198.27198449739768,B,182.62945389437158,C,1
48,Heterosexual,Male,18-25,120.62387177662382,-87.22707194493114,D,-140.56597261233662,E,C,-165.42295298643756,D,-97.113870608175,48.476107210758755,C,C,-111.95572227204526,B,-13.456086587289573,C,1
30,Homosexual,Other,26-35,71.77608396382425,-76.27409763476328,B,120.41548849495798,C,D,54.31377836439331,C,-19.54145208837237,182.84012286847596,B,A,92.62703102257952,C,-85.16064267271881,E,0
79,Bisexual,M,18-25,-93.41583884019752,-81.40273953734695,D,310.44003737265086,A,C,46.36886160467992,A,135.739666748533,100.95808298689266,E,C,-28.900081978897934,D,12.815776843810966,C,1
76,Heterosexual,Female,65+,82.75754065747914,-116.66586607540988,A,231.68881063921077,D,D,33.05222045646678,C,-11.004166796774516,-17.174267807035516,E,C,137.48461648879436,C,-21.79715735508324,B,0
49,Bisexual,M,18-25,-41.526485347835546,98.94922365633508,E,42.98699338386128,E,E,1.7025422776049544,A,32.13982805034188,-144.11567873704095,A,B,-42.43553312593878,B,-100.91218761232459,E,0
70,Other,M,51-65,35.95827722319439,-149.8829864028452,E,-10.192422956716475,B,B,-44.09231744750556,E,168.07244907477428,-24.26760722944869,D,A,64.74471062178603,C,105.88090697083229,A,1
60,Other,Female,36-50,-88.61380172711239,-124.94616250287005,B,164.5770144743165,C,C,17.218374637952458,A,-47.47350864666598,-53.37973497455292,E,E,86.95689820398064,C,15.256676496629872,A,1
31,Heterosexual,Other,51-65,128.0551900697509,-145.9592116462624,C,-11.73897529690167,E,D,8.936820257973036,B,102.95470553764257,129.09249267248248,B,B,-51.613239752911134,E,-139.15020574529484,E,0
18,Heterosexual,M,36-50,91.9014750094685,-53.359588277700944,D,-93.37566436604699,D,B,101.19008740987287,E,-50.753459178131735,107.56131248894161,B,C,-212.2619478601619,A,49.67550671200328,B,0
41,Bisexual,M,51-65,123.65790799301426,78.40581212225885,E,81.22920585032618,E,D,-136.65729055928793,E,20.23996874798569,-57.97253572842733,C,E,74.58978870870598,D,-33.938699987808924,B,1
58,Other,Other,51-65,-107.40928239095399,-24.18083459307355,A,-223.93931194244706,E,E,62.488943274900755,B,-18.11256495909765,-142.64204814139507,E,D,-147.13179436573546,D,14.907290566816789,A,1
75,Homosexual,Male,36-50,-320.3007406981686,-72.01508472991921,E,-9.716616612579687,C,A,57.38701943366644,A,-6.739634506122434,52.84527153112046,D,E,-48.14884522819365,A,57.56467019178684,E,1
53,Other,Male,36-50,122.58006484004929,-29.829723092110438,B,88.66671822739508,C,C,-57.20716398085044,E,-93.43083716447094,303.6635162564933,A,C,-128.74925826097314,D,-52.885229364286246,A,1
53,Homosexual,Other,18-25,-14.689244827528523,54.36435074430656,D,48.54110911930422,B,C,-99.48624366951067,C,221.5040075419647,-125.87911283987108,A,D,27.4236035011855,A,-11.915063965146203,D,1
29,Homosexual,F,36-50,1.426765490510613,-158.70281826373673,A,82.48779089033759,D,E,-130.73910453627394,A,43.88275093529981,-153.5693121461942,C,C,241.25565038452064,E,100.9532858022206,D,1
40,Heterosexual,F,51-65,-21.19216266789083,53.19090752234826,D,-23.19524686971085,B,A,28.491715170460186,B,72.95547959403835,33.08523650098403,D,C,-188.07186007158916,B,24.313275293312287,E,1
75,Bisexual,F,51-65,32.72436926943432,-71.17917542144178,A,14.483614501456065,E,B,-157.46837557979887,A,-103.80490222986556,8.670296827941867,B,D,135.3709366386146,E,-205.8312202591492,D,0
41,Heterosexual,Female,36-50,-190.34229446240226,-264.12234352318717,C,-197.82360048894373,B,E,27.87301407475305,B,22.84257297857971,-86.34578961003791,D,E,31.49948490129874,A,-28.642039346623605,A,1
