military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Non-Veteran,D,-47.37537389675165,89.99917074864017,-225.6002604614332,26.469620917329827,86.20994691363428,-90.80284671956115,1
No,B,38.601799239884215,-53.50981370707062,-50.428740349535516,-63.08354952763911,78.40487992259682,167.4046473574721,0
Veteran,B,-92.68669373963286,11.636252573956577,-120.38213883657161,-175.12445041682204,95.70331473552594,-11.7149958033924,0
Veteran,E,-4.319823968748328,-41.46147652004786,-68.02308021313,3.85970498769898,-41.3161096160748,-320.5495466662113,0
Non-Veteran,A,-118.37302904733392,-46.26164176529428,-63.50880342170042,-175.93813748141218,-144.3392047968639,50.87702707519378,0
Non-Veteran,A,-112.35153138800611,50.46667364847121,-215.95233290523726,86.07259291044093,54.84149665468515,14.096833002810266,1
Veteran,D,-61.19325277564207,-102.25271175079075,10.31234864530138,48.77844897450527,-87.32754657529405,141.33713112151386,0
Yes,C,76.76313624926378,4.976587746629,-21.413800356145835,192.64931319778694,-209.33231811822645,-62.913556313532695,0
Veteran,E,93.4305564239981,3.407453257202426,-182.4398592044079,-75.6524136181489,68.39751608961777,-93.67448881494721,0
Non-Veteran,E,-55.16964299426631,-20.65328260667177,32.18122236119577,24.690110706874908,10.960677995325895,-23.28686724871492,0
Non-Veteran,E,95.50840062058346,40.32696535125624,14.7479816960363,5.6340632344520465,-98.92121220574239,146.12603921272444,1
Veteran,A,141.33395301318535,-84.42785343043855,-42.61248069543407,-82.61569823229809,-82.2781171332325,209.1368291949592,1
No,D,-169.67556402028939,-168.01529541242667,-50.710172462399385,68.69824384729593,45.46832382040656,57.20821729353144,1
No,C,9.950567823730413,60.00179150518697,8.126865215407337,-112.58811656705112,-91.60447037162568,-89.7187721958965,1
Non-Veteran,D,99.87819613444428,-66.27145886619873,-94.62575353179716,-28.938025038232755,220.9703906269237,-35.38181654006913,0
Non-Veteran,E,92.76601225312942,-108.22194129622531,-196.55328174606282,-85.17089640249289,11.962215803342016,-312.46759780242803,1
Yes,D,-16.08643176088075,60.683025236261464,-31.798046892163118,178.64531712109755,55.03269397473013,-31.86395923394203,0
No,A,-168.41036143618933,-41.63813202546663,-40.599704803203295,-111.92109251042666,-83.85161619068181,44.45366048260034,1
No,A,-158.2866963334877,-50.695056653130735,-65.83444425864654,132.2737287666094,255.5758726063166,-67.97692202498533,1
No,B,-124.19986154470637,-93.30036146110795,22.414158533020903,47.05238404537101,-122.48203380025491,27.068073965315275,0
Veteran,A,-53.67719382649451,47.32266029767503,108.33833425877508,59.307383245212804,-9.411901418979381,-1.4764527809170236,0
Yes,D,28.336249547562815,15.97455089951016,126.52649285305955,-61.95385187276595,40.14641464278627,165.1176547536718,0
Non-Veteran,C,-129.13952528170267,135.25815684365705,-73.68964901657552,95.55810204934275,-105.60310425203913,95.7578585361046,0
Yes,C,-73.98367009609048,261.2885899621772,99.83102718561966,-52.41176668188532,119.73464179633473,-99.9154246834521,1
Yes,C,-30.177716857918302,43.78099444265629,-102.74963556941677,64.8783956292449,-30.877101562153626,-35.175218305731725,1
Yes,C,-101.84386920876017,18.417900890704075,15.978863692575182,-104.33694152024198,-80.22356958947199,-72.85804339689797,1
Non-Veteran,B,7.039673885250101,8.355125703099908,1.3696718005108273,170.93261244802292,-222.07661952909334,64.92424006910198,1
Non-Veteran,B,65.96781843773,-40.803094236496875,142.0913482370386,-125.71415860992265,-28.150662127818176,-22.93992516426689,0
Yes,B,-94.39389022934826,140.30016145107965,9.298650376420623,123.70042385016563,-112.70561089689744,12.47421130628242,1
Non-Veteran,E,-102.35384395788655,-45.84658945936075,142.89541578045333,-46.11533187301898,-11.101550344309949,-64.82777859018478,0
Veteran,A,10.917804902458876,-236.9202926180593,-34.12990407417716,11.118382648503104,-23.886099024488512,-11.434451054052317,0
Non-Veteran,C,128.70054972731677,-114.35267810656661,-95.32315058694888,-22.070381167075386,-29.28318148685152,57.187825714759924,0
No,C,-134.06203996128832,-8.84703206407119,106.51860518822964,23.976097404503513,23.70580612822225,194.37796555728647,1
Veteran,D,11.100668160692319,40.140905734090424,-99.41522029873275,-51.38016399167004,231.41194036273922,154.12855428022155,0
Non-Veteran,A,-145.7354264676972,25.0812528263697,-43.684822051536734,225.74267796328883,189.8378222799901,44.97795336393144,1
Non-Veteran,D,-99.43359598037867,28.151353676644604,-142.1284285743047,-46.74835784754916,-88.87566310003959,14.439188484799374,0
No,A,15.326143297819735,112.73739817995173,-12.484736836966727,-8.136532054613049,0.4422356138024662,80.43385177885864,1
Non-Veteran,E,34.95768815859111,52.7175349261488,93.21289476995716,261.40867326158343,137.40300102291633,65.96742493725543,0
Veteran,A,-173.56572390868448,-101.73086643049736,90.86547182599409,78.14820732470761,41.50469950631071,-117.15024168711376,1
Veteran,D,-184.4765769509028,-74.90745396190697,41.307145527505604,20.32208960195772,-213.60396249346016,46.80782111080381,1
Veteran,B,-35.53540023854958,179.9161633657414,-117.97912029710528,-7.266915182866773,-84.19697331194313,11.334747803940699,1
Non-Veteran,E,-77.88849839361284,-77.9529306823197,-45.34446007239233,-47.39718914091227,-88.87035367051901,68.1373042386344,1
Yes,B,-44.07307898094009,-17.349930588320586,173.38477555233874,58.784084532754264,-368.6471308645085,-21.184188429200347,1
Non-Veteran,E,102.6016338217653,78.9425762792102,54.29345551303955,29.724593090635842,40.08594360075735,123.95379190897214,1
Veteran,D,18.621084807136974,-1.7036054061048456,-16.505442326688385,36.02186412656982,-75.36353104963649,74.76178441881311,1
Non-Veteran,A,-189.83166463259974,-157.38263200293753,107.58898653222859,168.946217221794,53.27082725081016,-52.22488847988838,0
Non-Veteran,B,-126.51456317884389,-62.2029701032355,-51.630314243172926,-56.68162735423598,-106.09592302977877,31.20313750418351,0
Veteran,A,52.71665064542693,-75.03193258594175,214.991521693794,18.532003611004576,52.21979148795385,64.41367326267576,0
Non-Veteran,D,0.6720322669378226,150.13627725616828,-131.1112425391747,141.81890886660838,-18.39377937508794,36.79347700295324,0
Yes,C,187.6902624471668,-44.325141154567824,-104.56031028234382,-59.693010713046405,-120.45012291249355,211.78445625908813,0
Veteran,C,-128.67956587273218,239.72972963784596,-63.29622349054347,-92.83444268491208,-78.79060041400409,20.712480441514916,1
Veteran,B,-133.20413645336734,170.4422947088598,3.9177864023630242,61.704943884881516,23.409992951182534,-49.61115222315778,1
No,D,-138.2237586893095,90.61432989756955,31.783738758394758,-23.142931145870648,-51.875432757585585,-85.37759340648049,1
Non-Veteran,A,-275.01463567437673,36.67886650011003,53.19844352391119,-76.96995134456415,-28.783511707844838,91.32380301448333,1
Non-Veteran,B,-41.53220243386648,93.1156553623166,-34.30192320259869,67.69049163860434,-88.19622920502675,-62.28770094591989,0
Non-Veteran,A,-56.190992926889564,28.69586512673992,-89.61857285365883,157.9129298453546,-22.70047276940633,83.01912099910838,0
Veteran,D,-16.793873426660706,-56.90797120871151,-97.02242169633301,35.5725357229173,55.58010314145201,74.49965821402627,0
Yes,A,-85.11747955080617,112.88290969048494,-174.42336434201812,-23.74302827719526,32.8570023506713,-253.9533057573509,1
No,C,-45.28664245352627,-62.46117192993772,-106.21912245989841,146.10320866870418,-109.06495732433793,46.669899411037576,0
Non-Veteran,C,32.27322318348808,-44.01519489379731,-71.43786705978358,4.109293267372807,67.3030931465659,67.29570364206178,1
Yes,A,-97.42047247116871,86.66025080922213,-122.92898478287957,184.61832156469765,6.919786158713757,163.6897838631924,0
Non-Veteran,D,-90.44667938989657,-80.62216292212567,94.46663921013672,-44.29024248574326,-36.952446721015356,160.4406642557374,1
No,D,9.140587661064803,159.30760550979429,48.54445212348495,-216.96154795132344,-35.62576304665121,17.5455031293168,1
Veteran,D,99.34569111398532,263.28982677747604,142.53862388759745,-31.84928881976747,-62.70808280318675,-46.25660608742658,1
Non-Veteran,C,78.80554438925287,-189.6622208450207,170.8692829120713,-144.5483459986524,72.19163943596432,112.14386198363991,1
Non-Veteran,E,-124.23976081405046,73.51744816555829,-11.20942120405265,-91.00186484045705,213.69231001126008,-4.734515742903994,1
Yes,D,77.5839369416725,239.02384603971086,-98.36002137729494,8.906897817762136,12.0092747853272,-40.531193193028166,1
Yes,D,0.45649808685236687,-73.06213817173449,-235.65135031586956,176.46980493953168,-86.41903900325643,105.6350773583877,1
No,E,-108.75082075020208,-140.14947521604756,271.01385854940065,-20.123207726194714,-8.38062819452625,57.51850418057902,1
Veteran,A,-160.54283048293948,-227.5378098630095,-16.13285553851499,-98.14920412697697,94.396262710655,-56.70285723336441,1
Veteran,B,-24.36996924524301,117.9018887489057,-82.78314591006918,-138.57517993715675,72.6816754364967,5.209908592193514,1
Yes,C,41.057500395926034,-11.658347660781999,29.15992328288379,-78.46120824642654,-55.80209555706984,-10.031854804986526,1
Non-Veteran,C,-51.540891214157966,-59.127185201329326,-25.831304497044794,43.43511039426425,-10.537879930623399,84.83325851781466,0
No,B,57.20604357679906,9.89255342166186,28.05869358376492,69.90719384354549,59.13440533662925,55.978664170993916,1
Yes,A,37.9767058648781,16.16764274795782,34.212784174997836,89.84697167936471,-94.58149114743047,131.11692079825238,1
No,B,-288.4218693011745,-54.63543180922629,-21.74236968060642,17.92861639451603,-132.99189852120256,-181.34657535634,0
Veteran,C,-194.39636308556007,150.83662861884457,19.536146055845652,153.24485442521814,120.1289048355837,-56.072699759011236,1
Non-Veteran,D,-9.578743681584411,-164.18018200337508,50.5163114721698,-89.95571494690533,-84.67920685911865,103.12943137448407,0
Veteran,A,-126.51028196080694,-200.24063071194925,-13.302237599159394,25.17274421678113,66.34733447470504,-116.42524906536474,0
Yes,A,25.238334696597953,41.938490915271174,-208.42801926263087,-161.54313260796718,-46.86879611135397,-23.001215403307878,0
Yes,E,-56.65237892774354,-49.82281539562554,-137.89526201116144,-80.46803590260498,-173.5983571968225,-76.2311030374661,0
Veteran,D,36.92679139631701,-63.24388590509076,57.318839609814354,9.924714711498925,-104.31112038380854,-13.174294137074206,1
Non-Veteran,E,41.147550698195595,81.201028701252,99.76880518060824,38.99659784348374,47.79229668378281,28.163273065145315,0
Yes,C,4.244098279863949,96.04176653641176,-20.832153889826966,-103.22709154501032,-21.849930717985696,42.0272184325592,1
No,E,50.98761103264575,-32.85549562949386,26.84451996589543,58.42734338785076,46.60265336744111,-92.0644549268696,1
No,A,112.18622445338589,11.65710059203895,-171.56713112741878,-115.2774006058296,94.8422844541741,-14.597546560925442,1
Yes,B,68.10999629977175,-122.53116748314517,82.68934034646148,-35.575642229653326,-36.654444344484894,-89.06928735564928,1
Yes,B,-305.3385708245649,96.15985784932549,-136.52583592736934,59.77912967316568,-77.36053906115788,84.06585999223238,0
No,C,58.58294510457426,-84.23754323690386,56.087612736059356,-100.86990172976459,-50.45102625222435,173.73391091802682,0
No,D,101.06613792219854,131.86668783343967,-37.8105141483741,49.53620175057368,-69.88590927037428,176.09036510991945,1
Veteran,C,45.83936947627505,-148.44930174775632,65.597886412196,-150.961668875627,-118.4616091137379,39.861158049391655,0
Veteran,B,-92.39988331305601,-234.86451458568607,16.199651280768574,-180.38443022474118,24.951668872666627,53.19983594682511,0
No,E,7.912517796812778,-238.3694190763705,57.17432571684815,-96.07488968108801,124.47317552700925,27.264183388432812,1
Yes,B,-193.62402313814727,49.87716497263517,-71.92727310226206,93.03267270052899,150.710849510637,13.221693883040475,0
Yes,B,-21.69206202767907,-29.882388918338776,-11.29198542607704,-41.862461882528365,-71.64504884398569,-25.868871721389237,0
No,D,-146.92846318341145,-106.54542504896531,-23.59931125206885,76.78787840838083,-73.02441656272194,94.9408993511558,0
Non-Veteran,D,-102.66191740384878,10.86834606907328,27.899429921253528,28.038638367638207,71.98409489367312,105.56393059170779,0
Yes,E,0.6114869149485671,5.774224855919434,3.514346212851855,-17.9300816221677,-43.785930669025774,87.85282652245465,0
No,B,5.595079398460641,94.62409791558758,-36.582445741440935,-109.24804587914552,13.513843417989218,-83.59276310141315,1
Non-Veteran,A,64.26047647060811,35.79932812382225,-69.3152906440508,-167.39604074352508,159.83600945961695,-58.99889230105101,1
Yes,C,-37.16310691303565,-81.59863791638226,-86.95416212671083,-86.62057834337453,-25.806814349642654,-39.157672665339824,0
Yes,E,-47.23590996311843,-189.4253587356487,196.9156123281471,114.36619153213401,8.825160858891264,-240.15047058374623,0
Yes,C,-62.10543358220304,130.11813332425044,68.62933442918374,78.56236913081922,41.198172846100164,161.8050977455019,0
Veteran,E,68.38005187069992,-53.525189225815595,165.67623682637392,101.49024425774395,189.82989242437378,-253.0433221355529,0
Yes,E,-1.360278164580132,63.506296897317306,-56.24612350235972,58.67300344052659,-21.958174797585993,-29.783210044965656,0
Yes,C,169.3105084040771,-114.76759432514254,-19.76769916832353,-151.11271970602246,209.2824914367859,-142.27895490346756,1
Veteran,D,-98.21271806983893,-96.63137150597284,23.69233198131958,36.984133015404815,25.154977717691917,9.382357381817917,0
Non-Veteran,C,36.61389561920169,227.11166421832746,-153.7635729246224,113.63532617409713,-191.06886161678295,80.02255190658151,0
Yes,B,-26.343744017273725,114.55813417961113,-25.449948114382632,16.91096836940577,-35.163368223156844,124.66492525352561,0
Non-Veteran,E,-49.14845125077159,182.48326524229253,9.553092023063337,142.83178280841142,-83.66599820692868,-57.44768333335759,0
Yes,D,185.67410183136087,41.72183644641098,73.68649427215476,44.9592924085323,-151.71027099706257,-46.03135895197256,1
Yes,D,-14.557123332944297,-118.9965858924936,66.58682122167043,-214.3112996716551,54.755981981646016,52.64451854067165,0
No,C,-28.310639634761582,40.299488967016195,-11.948294059708237,-130.54906779096603,-115.34883808629863,79.33541646502475,1
No,B,-78.74265116044114,173.6059322520011,142.89735142277945,-105.62872038721363,79.94476411748381,-61.16205045531553,0
Yes,E,13.628624818915455,-122.99630545621257,-44.774760511028866,-65.73205617871079,89.50372696679777,171.42966832092782,1
No,A,-141.10518617039546,56.115094309376005,39.359343468310364,-68.86597856011188,39.161842818987274,29.693045905892834,0
No,B,198.83024581423666,78.44779872634729,-1.3596669145422515,-65.07625733128833,-4.014451459211524,88.79843838000893,1
Yes,A,-18.650648058100387,-75.98535152656633,-107.92311172648483,65.13352388342634,-125.77132052378492,21.766036014585744,0
No,A,147.77942959744797,95.66226023533041,38.09459206069688,70.39808512372556,26.189037430040486,57.24979572421313,1
Non-Veteran,B,62.3632868635141,63.679573009821326,-107.69824589044458,-79.3244194906321,-45.85328301692038,-88.12189367883504,1
Veteran,A,22.416971455351298,-64.71532108107601,35.48998983681775,-72.70702294598019,-30.85243614552941,89.15353288807705,1
Non-Veteran,B,-87.87219543409228,103.78267593888803,109.99521633405169,245.77500690341725,-5.646767062126557,-74.27695554844598,1
No,C,-50.10232144448501,33.756451822484046,81.86704068157202,96.15969664143282,-139.24208018158558,254.64858542141906,1
Veteran,D,179.93321972436067,-173.9107250999813,94.49678057329537,64.35021803290671,82.75448698380563,121.92093572074307,0
No,A,-10.539137179771563,20.811127177518713,-60.08665394741549,48.50516201533601,-172.67373626250725,6.075414685537242,0
Veteran,E,95.82998665576058,-12.159011679953208,-2.5392908358915767,62.81000628587119,-35.08028304419983,10.203075535552696,0
Yes,E,29.994870050923666,35.7841940659146,70.56536615062137,-64.73212607677787,305.16442171890696,126.6727041161683,1
Veteran,D,-61.65058625416122,85.40191884775676,60.28706029788166,-78.7582643948187,-37.4578744665996,9.289651794848641,0
No,B,26.84120381598397,111.90849778148714,-55.30772045503388,-127.5827720942712,70.38925703361667,20.79623183933541,0
Veteran,B,75.07160713023093,85.61871512471437,37.19802959421288,113.19183719401984,167.4595453082697,150.88864746034443,0
