disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Both,48.161376363652394,-29.225977954980102,19.848042387294385,-50.51914863105781,E,0
Mental,-132.4134220343346,44.54915149309619,-12.980902694200736,-1.1253972186848702,B,1
None,3.3428077328539167,75.07820728053646,105.18622444236725,124.50420044512778,A,0
Physical,-44.42075127977764,23.715539869611895,-58.196689453776784,-135.50976482969327,E,0
Physical,-118.63558936772634,114.6144393950833,134.12288795903302,-22.2175192695652,D,1
Mental,115.34770554872955,-183.1742759121368,-16.986883990943213,-45.036234209714486,A,0
Mental,-16.994180355683948,-76.08191574413365,-196.34977705185236,-15.74174614039231,A,1
Mental,-26.47538432063007,122.73214994338989,-173.26112332142577,79.7651160693227,C,1
Mental,51.266859133438615,-3.982347022494606,69.59004456878064,-91.58597505795206,D,0
No,-16.047133533371323,-116.66524607263912,-13.407415387663727,-15.53516750951334,A,1
Physical,62.119710772241675,45.2954063991986,11.48466522364853,-72.43969380998738,D,1
Both,51.07053757728715,59.41559665754546,-193.69594623161066,34.41246586777504,E,0
Physical,83.23888256017946,81.54841397677293,202.7682700721575,-125.1469607827052,A,0
Yes,66.29214969647765,181.46299037358384,50.323517228020464,171.8130816310807,D,0
Physical,3.166498810995662,38.60587301732644,-50.4891810499371,100.83090129458307,C,0
None,34.417672489400935,36.776225384217454,-45.830373898283995,-21.30045939523174,B,0
Mental,-115.52741842733722,30.574878364209507,89.3246155054411,-191.49006535282308,B,0
Yes,-142.21357967412183,-50.3793117958514,36.644483935103864,-62.71073495237983,D,1
Mental,-171.9075130229771,-225.80008861962085,184.95593709096494,-1.614661055676256,B,0
Physical,219.91109936097394,-102.69590120779822,-37.2059560267736,-38.68443429387413,D,0
No,-48.906972820740116,-12.013086538973006,113.61658584970967,128.11482401235085,D,0
No,62.31328777926463,167.24833473688122,-4.4444467032662685,109.97633434647747,A,1
Yes,34.86405954813234,-143.4246548048471,-175.85548037704953,91.25255470411602,B,1
Yes,-50.063028723433575,-83.8504685611869,-121.45654500818692,-10.807630072578297,C,1
Yes,41.90490175320967,69.73014699562647,101.77506988031624,-142.31976519817243,C,1
None,71.58551178968445,72.47882340492143,47.37210780781805,-88.79789389430526,D,0
Yes,39.544924474554904,65.09895530417307,-102.07148760233933,-142.08343924644433,E,1
No,12.274648933753829,86.4853802191828,-49.33986745866557,-90.10870547439337,A,1
No,-176.9129260761744,44.312369857485045,111.41468918259379,-73.37110342285376,D,1
Mental,-2.8459293300968898,20.166888072579003,4.911771130468436,-38.09035577462892,E,0
No,4.688805178526058,194.12637132477798,130.38163219514865,-35.550074255014,C,0
Physical,76.84103675495686,-43.65097469631075,-13.73147959664057,107.60278449738236,D,0
Mental,108.83458247686053,16.282957110444563,83.70201237380967,-15.582931175522546,A,0
Yes,-233.73281379254612,59.309969832748564,-53.595423343925496,-24.241811454428955,B,1
None,17.228857013272584,91.06618058888381,-296.10760593027175,-155.7321774242603,B,1
Physical,-32.68227291213267,-0.8799737204448026,83.61148286764151,39.24077432142795,B,1
None,-65.40268842540496,-77.19784804986202,138.27599548407946,51.79333081650971,D,1
None,-54.11960212815279,-5.288690479573832,72.28403452305872,242.60194552642255,D,0
No,119.14290387895998,-34.19345939939345,50.14848831008295,-124.77915366030123,E,0
Both,-7.465854536491588,158.71173435174188,-167.6298162934837,140.2474245469135,A,1
Both,-73.7920931436586,24.51685115609632,-166.6074473191607,9.4500901451807,A,0
None,19.07485560902777,113.65047358929968,278.45782804314763,-129.53936618097063,B,1
No,135.02049054046523,70.82032112123456,11.139111064482412,-73.86398954603183,E,1
Mental,74.77627137844006,-67.97957581316476,-108.49833179369543,-35.00257644320271,A,1
Yes,44.364832042509796,211.53183176589368,-9.252513090710693,-52.63335706370753,E,1
None,-230.13739781737667,148.0793492766737,63.76753044179678,-40.449156810488816,A,0
Both,-50.79051297183835,97.47275014548099,-68.11517911193991,49.690861341874395,A,1
Both,169.1188454051935,119.01745609027152,-132.7627879160947,-126.8978299921165,E,1
Mental,121.28568238709055,-74.67542200799176,-5.5571954206658445,-130.67528373772078,A,1
Mental,-22.910825854309913,-87.58064051830635,-95.95796279499208,116.20752335701596,A,1
Mental,111.33796313158102,-240.7404987710565,-138.48925973809688,-157.20805992925588,E,0
No,-147.32125939503933,64.18401918616253,71.55222890242189,42.25221251650302,C,0
Mental,-141.43241790924822,6.239198791149063,-257.49577001456134,-29.382976374829607,B,0
Mental,181.93052315594414,56.841051944179156,-74.57742380505172,161.82690115482484,E,0
Physical,68.48146166951815,-210.05779510019136,92.83490044881258,24.096899303210943,D,1
Mental,207.2231056767066,26.615617767055223,135.7668697077655,82.1718610171851,D,0
Yes,139.31571184609965,60.50993376600135,30.86787849076525,180.81402437967654,B,0
None,-118.1591705883755,22.4753278369242,21.734422870282692,-112.08306318230055,B,1
Yes,-44.88999024223327,-92.5527095201631,17.238941751299382,7.237543506686975,B,1
Yes,112.43222755566158,201.09281520149386,-41.177751722900446,-118.59161812240467,E,1
None,60.754182239273355,41.9792782778266,-87.60063146362033,120.90338746475837,C,0
Mental,-48.58123320994421,-78.92453811076433,15.459641100240267,77.08560949361193,D,1
None,-69.85053372296844,-64.0700739839484,148.03236497779864,116.916975329335,B,1
Physical,-103.11902276307396,8.640704497009892,47.619433856099384,-159.03783165274854,A,1
Both,26.02854683828726,21.370675662060407,87.32631275684885,79.24579535197147,B,0
No,-0.8092388758809904,-81.60655564044558,166.06044958368497,-117.05434778583394,D,1
None,32.860282733985244,-165.6528866714221,-26.921359785978787,199.6379445097814,E,1
No,17.9059077357484,250.35360309815653,-93.27056392944829,125.95454149859515,B,1
No,152.72146301034275,1.0782343812205233,173.9644923568592,38.41772101274297,C,1
Mental,-64.41150092540143,-11.034042147390585,63.404550037632504,62.60183655835594,D,1
Yes,-80.41751661089927,16.15646398264118,29.424642797042917,87.7690780672787,B,1
Yes,-11.770479518969813,45.72576844718682,-42.46439738501526,112.69503151550478,D,0
Both,-102.66391509776645,13.597875635917756,61.51347094893481,-52.18633448140202,C,1
Yes,-68.12473013206152,19.530772664974446,-74.02259246781513,52.158864266563086,B,0
Physical,-231.9650386862771,-33.626599365346806,-80.35747098174481,-7.916423086618191,D,1
Mental,74.75449626714114,-1.1420625003242937,-70.2180238060815,186.1127022549502,A,0
No,29.189245752811377,74.44748895766888,53.49192783976916,-111.67236657080079,D,0
Mental,-38.258638318801594,131.357754403869,135.39052363768496,-189.24421524018723,A,0
Physical,126.71694145758998,-0.11361005304878638,-163.2897558443305,-63.08032392549969,E,1
No,93.65166721586057,-16.988161592170275,-17.747155694043748,45.305584900270574,D,0
No,54.24157992316244,92.30182230911672,-122.9538791732449,74.58775724877349,E,1
Mental,49.82198470681802,15.127748163167535,-113.23894818703005,-132.34544686687846,B,0
Yes,63.86707095928347,48.37381104363555,161.15740693504577,-127.53761176839897,B,1
Both,101.53433096237627,-214.47541874964418,-162.6713938446501,52.165692692007696,A,1
No,2.5122314039946736,41.73651423678669,33.464554347240764,-20.894601299763185,A,1
Both,-92.40256279108131,179.16631350482504,36.46144503661703,23.83265327909108,B,0
Physical,63.37555244428387,-109.34304609701209,-57.93451026221255,-46.553921165562606,A,0
Both,-85.10248388905711,10.144707499630771,-44.052210544815885,58.75795401438491,B,1
None,-42.07961370972047,84.788903264807,9.325241170342425,-157.98078935842022,D,0
Mental,2.7936730473997895,153.3686297254537,141.04400286902396,-57.05165495006198,B,1
None,144.36254684416855,33.18082048406149,48.154607291819225,156.61538795267208,B,0
No,-107.80257895481016,7.641748895035139,39.71132164736174,39.311395843417266,D,0
No,-135.50671133173145,114.09808659299784,173.36928955315452,-85.73013225181137,C,1
Both,-197.4864584876229,76.13915231502403,30.220299517292254,162.00231953052523,C,1
Mental,100.68785594703778,-79.17580214376461,-106.24181807077345,112.5623235691462,E,0
None,-35.151775344107755,184.5502688073564,-99.94276767363,27.732267019738643,C,1
Physical,-87.5913673184558,111.49717986403711,12.627447906693762,76.55098499415341,D,0
Both,140.45066723307906,-88.66756328193492,58.11275083104367,70.4137102009649,E,0
Physical,-20.158667296026906,-64.25548100595628,17.269129021917976,122.45130304545191,B,0
Yes,-48.164386640603816,1.0425730493634848,-16.73116157518067,-92.17699632011175,D,0
Both,68.26623639094028,-65.14904882240933,-135.24827478519072,-46.91317284290112,C,0
Mental,52.381367011113355,27.59657946851009,-71.76498168332587,-150.978834549446,A,0
None,-178.74614515966164,129.41232156268208,-25.273911071029186,188.3008087537658,A,0
None,103.98733129169212,33.14675265712949,88.08082731537472,-20.15904628842092,C,0
Yes,133.02608629143154,-187.26506242201802,12.645247627123075,115.03877244095466,D,0
None,27.887604925635273,180.10045519828319,15.496446294804093,105.01895824050442,D,0
Mental,-38.52365934390827,47.627735234846966,-76.13444890774745,-107.30999164459361,D,1
Mental,-46.72906267814721,-69.73548740963086,-78.02732704862468,33.95417700145259,E,0
Physical,-216.03162735642454,-194.66914435374665,35.27357137183987,-84.09366203243357,C,1
No,17.982746399968146,-122.89461805851556,-52.249265498005634,-59.07868891959579,E,0
None,-61.84193602397345,33.990771381147084,42.916367859701595,-163.93511219069885,C,0
Physical,22.739349123614147,105.28421817055151,-26.091554839324417,-82.67873543949611,B,0
Physical,-57.0639716441622,-99.1061794929989,79.3809968719566,35.67431603880569,C,1
No,-29.567073761509484,48.56071323738328,-52.540622895637846,66.28278461578348,D,1
No,147.55573365523946,-275.16491410111723,113.32450820763249,10.25060584895523,D,1
Both,-144.0353156010556,-30.51251483827902,-70.13414700031434,-68.08320528829844,C,1
Yes,-74.58678128299539,-168.07152306500006,-36.03776747434234,-157.56010867142174,A,0
Mental,106.84982773515657,-182.37919539966305,-217.81680914849807,-124.79011072950028,B,0
Both,-139.29259616929878,72.63440996030414,-9.646022804594882,-101.23505841107654,A,0
No,-45.703039422628436,-83.23531107034229,25.740259200414762,-1.7404682233738171,A,0
None,-51.00714379063073,33.68870131104069,-72.65236075171221,-132.71808071205348,E,1
Yes,23.24011713630454,-3.41903379026041,110.27746014330629,-95.09239491988785,C,1
Physical,156.54997809876883,119.24156315602039,19.141443107059363,-30.352115288991595,B,1
Yes,-0.6970581783176201,-29.109614844158934,105.25155557015024,-110.44125404835967,C,0
No,72.94979567316756,11.664570205432835,-110.98418618993313,-103.10767630674047,B,0
Physical,-42.44239647821876,113.30391282040249,-331.6722696297787,110.77918636336604,D,1
Both,-153.5642495836348,-91.54602570550188,-31.79269736468652,119.24335610605421,D,0
Mental,141.8062744361124,16.05622706830205,-41.347049730711035,-162.85912644808892,C,0
No,-24.923506174645567,52.801646224822974,120.95134622506205,68.2368451307536,B,0
Physical,36.63055083745467,14.532075469021322,-36.200321369945215,43.51806815529764,B,0
None,-15.27435994545468,-3.7524737310291254,87.63558642287876,-185.34410077307598,C,1
Mental,35.2511877451104,-34.42123787890065,96.27713203695394,-67.28486127734676,C,0
Mental,127.4061821959088,-127.25710780914316,-9.802823618453315,-13.10162398523941,C,0
Physical,-52.79062450814275,91.65535675426685,-33.78007682794171,-94.6735355163728,E,0
None,77.67038290148123,60.55289592485814,-113.85952945302667,34.198990204578486,E,1
Yes,18.95960755716426,-18.656112973546527,53.88365772385741,-27.077844206280016,C,1
Both,-113.39055663724118,108.68078383053866,172.10043650802749,2.41093997825062,D,0
No,33.2570145638797,32.180013516273476,135.303318700745,16.852048416495084,A,0
Mental,24.813681764705198,96.92895274493189,-45.527734291131544,-11.333287891916049,D,1
Yes,10.408805262593306,12.402380740732982,-61.23528313531293,45.86925874183688,E,0
None,-17.333714276404308,-86.28172512239814,33.38459555980001,124.99373706673632,A,0
None,159.32862585640294,-18.542457076912832,-152.09606945009483,-214.4661852571332,B,0
Both,41.28537553214547,-32.72423876348524,-81.00155475984339,159.65187523687828,D,1
None,146.72843890149915,56.07045516730484,167.5514417365847,-121.63239146628375,E,1
Both,-102.65336484236344,37.52019109727405,41.00261080327397,-0.6721537794550327,D,0
No,-81.59387230604244,45.73274687139477,-49.96640937541146,-22.664607721132978,B,0
No,122.34464850424582,-130.3070739637926,88.88848086984645,29.56485758999098,C,1
None,5.328410961625285,87.55253749277503,38.89616133209826,46.706317650611695,C,1
No,16.72134853032783,127.75357324890541,228.79375587391846,10.919884382869597,B,1
None,-46.65040330916072,-55.91523585428993,210.36108773210938,9.30991029874964,B,1
No,180.17621947861912,192.36864269931658,-77.50644600382316,-81.33184879315289,C,0
Yes,-174.32046789624633,85.39368652601583,-123.50103442890612,60.69331941647936,C,1
No,77.31877534404838,-131.92675620950973,-58.44079238691948,-219.0703313115192,C,1
None,-14.22174759018249,123.89825681698807,-51.764044926717915,9.968357651272783,A,1
Yes,188.04831602065408,16.553094594350103,-21.394767175022444,70.05610246939725,C,0
None,-25.78750184864577,-171.64647241551177,-99.0093291236894,125.21118446506053,B,1
Mental,5.334483389752386,-62.89916051175135,-15.577757615327902,-147.1389095848121,C,1
Physical,-73.79043420051684,-10.192128058460188,-40.64449085146713,-31.709163262041063,B,1
Physical,23.195475395732256,98.10628312945666,-25.684098212657698,-53.01624904694011,D,0
Physical,-34.304932473793535,76.2936639623262,0.5528283258493004,-22.601642862118414,D,1
None,-2.528089527833077,-52.58344671159853,-244.8581003469519,11.770838088294793,B,0
No,36.76423027189205,57.2942728116167,89.45126306047707,-204.11457169136492,E,0
Yes,-72.92641768223505,48.118634397939196,-75.4551982716784,-114.81722215350847,A,0
None,-93.44645890283908,32.70858477233775,-26.140374116348763,-129.36467693977073,A,1
No,-45.67747170821361,-84.20042097881915,-27.865824508482547,-55.73244488143533,C,0
Both,36.11215582989677,45.92683369093801,-25.362900844775382,-184.00345044017007,D,1
No,-224.9654942107985,-113.75294078315561,-12.648154433248243,-37.101622786235716,D,0
Both,36.43542550221119,113.29068894524686,90.46720127277679,10.772675594553276,D,1
None,-218.48866611601858,-66.26460740669839,6.7725532924026774,158.2791357702996,D,0
No,35.89389406325393,35.18136925361091,-50.34539212652126,-78.61417978250498,B,0
Both,258.40323025696165,-163.51493425744727,99.97998307173982,43.605962613212505,C,0
No,92.39912682333826,-167.21003956109465,-119.02860119569625,134.5874498971369,A,0
Physical,-28.480609921457145,75.5084739403601,-59.06594774399263,95.82317378264675,E,1
Physical,9.072009473800863,-183.5841184033098,-0.6090485354864298,-151.88246360609327,C,0
Both,82.54182112187345,41.94664540957426,-32.96859274421751,155.89888902678993,D,0
Both,-54.09248198016876,70.51739592985092,-108.70052247309377,46.9301993086885,E,1
No,72.3001331913741,-66.99698398863984,6.850934273683953,61.02606332013294,C,0
None,139.4609250780533,44.833709246879735,112.23196637223403,-3.8320913578523332,B,0
Both,-79.49307883611321,9.10381828591292,-26.24732692830899,38.66041064157942,B,0
No,8.99383531782978,-89.81526447053461,-60.958479722643546,-149.4263020018623,E,0
Both,107.63462436863219,57.1183684628995,33.72018923366692,4.233193304423518,E,0
Yes,-58.699282830154345,127.41441936081202,105.33429113749328,-105.11615195152224,D,1
Yes,99.0760798849979,-48.317320012677015,41.74430999225597,-99.19226445103213,E,0
No,192.8491009431349,-226.19243985326278,89.24670657194271,1.2450569201720385,D,1
Both,58.930022550260944,-47.8671137354218,173.32577145233896,14.435568459148696,D,1
Both,18.842675464778544,31.82483111503189,-59.787859487396574,-77.2995125742021,E,1
No,40.01849492108423,-44.95856150071748,245.42411394602334,-51.585446953492855,E,1
Mental,-117.73091711437948,-105.13570487302353,164.91999657938203,172.1610364741855,E,1
Both,18.519472943936684,-78.703952088642,-7.714753942962319,51.508170175551335,E,1
Both,-117.53228399795968,32.08021703280235,-11.320511171556422,8.319831819987598,E,0
Mental,54.60746556839705,152.01062794827578,4.3760440813298676,10.652194513045615,C,1
