disability,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Physical,Mexico,-100.06137412027465,D,E,66.57619326715334,-51.88800380638116,-25.16089255863828,C,A,B,0
No,US,-2.458703348744282,C,C,-109.07573946521083,38.547452352311,20.230295703043495,B,C,D,0
Yes,Germany,-60.65811884132963,B,C,50.63290238308138,-85.59083254486566,-65.7346083141899,A,E,B,0
None,Germany,-32.16427572507816,A,D,-120.83798462708918,114.59488951790581,-111.1200405440683,E,E,D,0
Both,India,-299.6126638075049,A,D,-6.195803316639183,-32.91876075937045,135.2993035496815,A,A,B,0
Physical,China,49.71269148295987,C,E,26.93918339891305,19.38479418064349,-107.18662857931281,C,C,A,0
No,India,24.864259056454564,E,A,-41.2441348019282,151.67516826310978,198.2510463885894,C,B,A,1
Both,Other,-107.69650363512046,B,D,-36.06058214941747,-115.71497306055004,167.30151955024309,C,D,E,0
Physical,Germany,134.21790866558686,D,A,-54.40772129935846,-170.6015210871952,-29.592537860552824,D,B,C,1
Both,China,-58.899727291178635,C,A,-22.69793445883939,-99.99212914907332,-7.4707930016135125,B,B,A,0
None,Other,-68.57832493952438,B,C,-19.362631303835794,47.225361401838725,-116.12812769276717,C,B,D,1
None,UK,-10.901877093742362,E,B,131.12023087000819,-92.63385983168965,197.04132131941302,B,E,E,0
None,Brazil,56.694516489049995,C,C,-81.40553001383599,-19.14445355061651,49.82465258493391,C,D,C,0
None,Germany,-31.012010555669356,C,E,10.571321644571979,-105.24257154590886,159.9873092685291,E,B,D,1
Mental,Other,-276.98220589917946,C,E,4.128121297556682,-39.79590569147908,-133.83378096624327,B,D,A,1
Physical,Mexico,44.55346460320619,A,D,-16.835434903826183,67.4049621410015,135.1236951756169,E,B,B,0
No,China,-116.48876256403365,A,E,-4.320089359245259,176.22485416050296,-114.8653954221,E,E,A,1
Physical,Mexico,-8.482155388990154,B,E,-17.75149844439639,-83.09620502230428,-178.82359732680044,A,A,D,0
Yes,Mexico,-4.209724675402112,A,E,-31.120889310369815,-28.959548414707797,-11.573991137463102,D,C,B,1
Yes,Germany,-127.13659523390528,E,C,-75.1119348796355,6.407165474455513,-49.18178031096275,D,E,B,1
Physical,India,73.58877014449867,A,C,156.2735740156203,-164.05209049962454,51.410582053495865,B,D,B,0
Both,Mexico,57.51775473890304,B,C,3.9425495933463583,29.26997737918012,97.76933416626957,E,B,E,0
Both,Mexico,139.46629816823113,C,D,55.111200645241254,-65.17255629288424,-76.38041726294668,C,C,D,1
Yes,Germany,10.398809622902268,D,A,116.01042901773224,-92.81540426991926,78.34821001736525,C,D,E,1
None,India,112.950973265585,A,D,19.032899273785397,49.24490444725645,-76.60259733584635,C,B,C,0
Physical,US,52.22956585501994,A,B,-19.713569912397777,106.45932686931832,-103.97681796595894,E,D,C,0
Yes,Brazil,138.32113424537894,D,B,-8.719403421365051,101.27147326816828,42.901868272679856,B,D,A,1
Physical,Brazil,6.034892279302724,B,B,124.67283501759103,-111.68874775544508,-9.400034102132874,D,C,E,0
None,Other,-43.325719196513006,E,E,28.159503107950485,-61.3989938223351,31.711980926507106,C,B,A,1
Both,China,73.74770605659005,D,A,84.97914677473901,150.04523413114862,57.5817496745876,A,C,D,1
None,UK,69.0764742358332,E,B,-175.89491379123882,21.26675343142548,-7.3520530993992885,B,B,B,1
None,UK,-11.715333371826993,E,E,59.37389682348986,33.632319235023864,39.1967254622016,C,E,E,1
Mental,UK,-14.37045560369106,C,D,-146.19868227400747,107.97901135930456,156.746790104448,D,E,B,1
Physical,UK,152.34470514106104,D,D,127.75827617911575,-31.972902231820044,59.01336707827161,B,E,E,0
Both,China,148.40343806700486,C,C,57.3434706628836,86.37879508756494,-69.12444777296538,D,C,A,0
Both,Brazil,12.870241599010651,E,C,104.01258697031746,75.28124944694896,158.2148196589912,E,D,B,0
None,Mexico,39.61785061534089,E,D,41.404270160704804,164.08495011153684,-47.88993546817872,B,B,B,0
Physical,Other,169.00351944543527,C,C,-30.911312324113187,54.20203602702573,156.1874368108872,E,E,B,0
Mental,US,-94.36298889261563,E,C,48.09226981291856,-20.91288528427013,-23.92854434922293,A,C,B,0
None,Germany,-8.416640802981496,D,C,-141.76809339774255,-100.00953948411124,171.3151140290854,A,A,E,1
Physical,UK,123.92310752318629,B,D,86.68045378852644,1.9829687865235222,-20.01175022783304,B,E,B,1
Yes,US,177.13948918981794,D,C,-135.13294368536674,36.46018061863958,51.160158790265186,B,A,D,1
None,US,27.354107199342657,D,E,105.0858599862619,-43.1346281774913,-47.83053666266705,B,B,B,1
No,Brazil,70.32042108914251,D,A,-31.23230602546561,21.24355893985949,51.52190982551262,E,D,B,1
Both,US,-5.183368089490357,C,C,-8.241275833541305,-137.0899464674014,-104.38331912986921,C,A,B,1
Both,Brazil,-47.10373448940355,D,E,60.60810219249168,-132.7217755313158,-134.3706467708991,A,D,E,1
Yes,Mexico,95.42262023315834,E,D,-137.18122768166455,-39.36568546217305,-72.42094304258383,A,C,D,0
No,Brazil,66.72368520877441,E,B,80.35831614662573,63.318960232351785,39.65269789211373,B,B,A,1
No,UK,-14.199559354159883,E,C,166.92436355781973,7.506177552989611,30.19863738478553,D,E,E,0
Physical,US,231.92464574160502,C,C,-167.58836805174911,-95.66199188799595,31.065480487478332,E,C,C,0
None,Brazil,103.5412690944532,B,E,-34.906870225661265,9.274787479134565,53.385495391812086,A,C,D,1
Physical,Brazil,-45.28901793231772,A,A,-104.79478197050807,-126.44607945792102,53.04403785428023,C,C,B,1
No,India,-90.02832759852159,E,C,-3.5696565906441267,-10.365116619249035,-138.3999597658235,D,A,E,1
Yes,China,87.50705926404945,A,A,-61.63374831926445,1.2247754605534262,-28.247308284157096,C,A,B,1
Yes,UK,-49.06426970669239,C,B,52.180908003419205,106.27645822527666,-7.0050956302510405,C,D,D,1
Yes,Mexico,73.99783577105244,B,C,-56.882159063050764,-43.80112839396146,-20.008593559618987,E,C,A,1
Both,Germany,69.2562446920082,C,C,-134.4828925775697,-68.07602719662485,-96.65951711115758,D,D,E,0
Physical,China,-47.32428727573382,C,A,-106.17812566166262,-25.000560058751898,172.3972962386586,E,C,E,1
Yes,Germany,-25.66697261650932,D,D,28.99488282887385,2.2880447774286936,54.783862519488935,E,A,D,1
Both,India,-52.377355941942895,D,A,-20.57803762389357,114.92659339281902,43.1599324220335,B,A,D,0
None,Mexico,-97.40921758125171,E,D,79.89867513200593,-238.08476001873098,144.2892025068982,B,C,D,0
Mental,US,92.89355226969786,D,A,179.61294634544691,-109.44090598702473,87.12132667687229,E,A,E,0
Both,US,60.78321898225707,C,A,-77.48333473245535,46.00174904190515,77.45049558903531,A,D,E,1
Yes,US,158.7150666697665,B,B,124.41844528477617,166.28579297654164,52.79564527363184,C,E,A,1
Physical,India,-136.55489087302468,B,C,-140.41392703920226,89.82431453078124,-100.66232301674849,B,E,E,1
Physical,US,78.2924599333073,A,B,73.29522476259753,63.9474673071463,-59.5591375996503,D,B,B,1
Both,India,-33.863572016487154,B,E,-159.99978150750488,80.53595658586788,-82.88244124275141,A,C,B,0
No,Brazil,-15.914469516302976,E,A,-7.268812914136749,54.90781211283711,-29.87776031752943,B,C,D,0
None,Other,-113.81104417701762,A,B,-64.40870398111917,119.79858064165315,32.246218108512295,B,B,D,0
Yes,US,-138.31871911665158,D,A,16.235001616181346,1.569008094339583,-183.5384406193078,E,D,E,1
No,Brazil,-108.70141798348686,A,A,-91.83729353566406,3.293710383881919,93.13302819967394,E,C,E,0
Physical,Germany,-92.72764013324282,E,E,58.700584895248184,89.70175200473255,-131.2471894827606,E,C,E,0
No,US,-8.021727919165683,D,B,20.129792263121757,71.01115850233403,189.3146242206454,A,A,B,0
Both,Other,-87.41172350823327,C,C,-109.28787708579841,56.47292940025006,-84.82370361833253,B,D,D,1
Mental,India,114.16119483710123,E,A,-43.32443082696669,-37.76457188509835,34.66583424456102,A,D,D,1
Mental,Brazil,-53.47015114417075,B,D,51.728879197522936,-64.42817223774895,94.91254093912197,C,C,B,1
None,US,-25.52581938657975,E,E,93.36129180063547,-42.05836696243336,14.900159491213714,D,E,B,1
Mental,China,11.999748809738554,C,B,243.4485559543993,-130.90312318067078,-11.439826099782358,A,A,C,1
Physical,India,-163.31745689944128,B,E,80.68013424860831,-127.85961966399233,-30.638870237404426,E,A,E,0
Mental,Other,95.12615686699881,E,E,117.92962403993945,-17.318108126706544,-194.31637840761005,D,A,D,1
Both,Germany,-1.4740398186499022,A,E,105.89724565064245,55.39053379330476,49.59120059197837,A,C,A,0
Mental,India,-85.43351677577836,C,D,-38.398044206743556,65.43366260010632,231.0317288612653,B,C,A,0
No,Mexico,99.46243353779366,A,C,-22.011889117865838,-58.96936530676998,-66.72568594490347,C,C,A,1
Both,Germany,83.0839449663238,E,A,-83.27815563916164,-141.8460233128647,19.311289809567754,C,D,E,0
Physical,US,52.60912604253891,C,A,-22.83171090694967,185.00904115254764,34.8010006699137,E,B,E,0
None,China,43.24313098872706,A,E,26.87974528890633,-71.39937773980026,-169.63353380580776,D,C,D,1
None,Other,-39.28788786986171,A,B,95.1398191456192,-16.05363918311448,-62.15097265457417,A,B,E,0
Mental,Brazil,-86.59751195660418,D,A,-107.81461906183458,34.668443804840074,29.18990464938851,D,E,C,1
Mental,India,47.348568037818424,E,C,-34.62888668779814,123.10271039328404,122.70932687210151,C,D,E,1
Both,India,-82.2306018459322,E,A,-13.604702026638707,43.094251393930996,43.35671315558104,B,A,A,0
Mental,Other,-17.463006746784124,C,C,-88.04906177476947,-121.26138572959617,-37.976660238743825,A,D,E,0
Mental,Brazil,-86.2057286266644,E,A,-86.84104660007564,77.31512574791837,104.38464874089436,C,A,C,0
None,US,-7.221821093131798,D,D,-91.47596849222828,85.09014048128,38.45583731804361,B,B,B,0
No,Mexico,115.32741835502482,B,A,-113.27398891740363,116.9530367591221,-80.31946476948923,C,E,D,0
No,China,-38.152749761830975,B,A,90.0616729369823,26.94635428737665,-110.77819496480679,B,C,E,1
Yes,Germany,209.51014990190538,D,C,-204.37830629436533,-99.00864229688297,16.842652433184515,E,E,E,0
Physical,Other,17.518619001015875,C,D,-94.28454786653826,-49.90749394826527,32.721309529978484,B,C,E,0
No,Germany,-10.655945657213676,E,E,56.06907407838712,83.93990996473443,53.7549249000263,C,D,B,1
Physical,Brazil,106.81031001752872,E,E,-3.5451186031003514,40.3793803819127,-110.14459159528738,C,E,A,0
Physical,Other,-111.05820187602562,D,E,-35.367769666038996,78.2055305922842,99.80171981402111,A,C,B,0
None,Other,-81.55446163669141,E,D,-27.22131053177863,-283.0429854283122,-42.593832610296225,B,D,B,1
Yes,Brazil,86.63065115538598,C,B,-200.72844595094384,84.44094519676933,-94.08059020090207,B,C,C,0
Mental,Other,-142.46491976487064,B,C,-115.03657213201639,218.17196294567344,156.75697099937972,D,B,A,1
Mental,UK,26.823774928605925,A,E,-73.38286597502879,74.71673909018809,49.3092149013161,B,B,B,1
Yes,UK,129.4944983218693,A,D,-112.7941100665423,57.53913389938962,-81.00508330076705,D,D,C,0
No,US,-129.27585241783208,D,B,7.569337258146598,86.23515297085702,99.65038219692475,D,D,E,1
Physical,India,-87.17998947844497,B,C,-93.8902313405791,280.93306107859115,110.29004351815419,A,E,A,1
No,Mexico,60.75410449522308,D,A,6.413361255424799,-136.31460066888351,-30.56693521442086,C,D,C,0
Both,India,-5.437708099956343,A,B,-35.34638072888265,109.92382865652147,-170.24304598208994,C,D,E,1
Physical,Other,30.7698926000239,A,A,76.89586446743392,-55.30092002312852,-246.02774429085574,D,B,E,1
No,India,-36.564162407045906,A,E,101.35810720768114,65.36355691840463,279.5659488595329,D,A,C,0
Yes,India,-80.2899810585879,E,E,49.67958421318978,135.60150491593288,-130.26697012704076,A,C,A,0
No,Mexico,101.66991115288275,C,C,-70.81407828903248,132.23812894805914,-135.31628134678434,C,E,B,1
No,Other,89.19368576726876,A,B,18.94001057832779,63.266460864699035,-153.83477840111237,C,D,C,0
Yes,India,77.07411723207474,C,B,22.069605095475925,215.7257700309367,118.84254474844364,D,A,D,0
Mental,UK,190.30163758097004,C,B,18.99032208839526,-60.5608511618107,15.096834293472774,C,E,B,0
Mental,Germany,20.983817989038425,E,E,80.14057604927919,-130.07652481347233,190.6140508045005,B,E,B,1
Mental,UK,-240.3587212849552,B,D,-15.341986572876785,-75.26266482609235,132.07016930701363,C,A,C,0
None,Brazil,-67.48640629326103,D,A,-181.05365232549008,179.7195549213724,-91.92742282646165,D,B,C,0
Physical,Brazil,-15.400788538015195,C,B,119.57170198110141,-29.448602225509017,-76.79822376457295,A,C,E,1
Mental,China,18.47702171405242,D,D,-186.41689225545178,84.37649429980142,-3.3746675012997973,E,B,C,1
Both,Germany,15.326940659812285,A,C,91.31599647215099,-97.34725344507645,98.3084011275942,D,A,D,1
Mental,Germany,-35.37782169247335,B,C,57.38355965961481,166.12450412669565,136.29074014012267,D,C,D,0
Physical,US,-42.050633875897184,E,C,29.798091259160646,-22.03643224316775,-125.1983308992536,E,A,D,0
No,Other,-16.06785252966204,B,A,6.363825541145475,-102.30889508453802,-143.61800340035003,E,E,A,1
None,Brazil,123.33002762840155,E,A,-2.6136638592564996,10.54943466588428,-8.99489434021175,C,B,B,0
Physical,UK,-223.54025391022802,B,E,-132.71389500038933,-8.596260802677586,-65.8431346546365,C,C,A,0
Mental,US,53.255145683953785,B,B,-64.68446282268965,-246.7460335494048,3.837921736093382,C,D,C,1
Physical,Brazil,-50.30059732997142,C,B,119.96558708185326,173.43797367298183,-58.01773552371174,C,E,E,1
None,Germany,45.854100001720326,E,D,24.289682844644215,72.09146034119726,214.66595226531618,C,D,B,0
Physical,Brazil,-152.5378654925144,C,A,-47.39556634515721,-29.462903311099396,-235.00915276833604,D,D,D,1
Physical,Other,34.375330503533434,A,E,131.9714067301368,6.2055480374535055,14.513557988013584,E,D,D,1
Physical,China,31.22416344808846,E,D,77.93277942947688,156.5714812608229,63.633102062009606,E,A,D,0
No,China,43.078049455063564,D,A,94.92166817727963,69.560363230935,156.24874511845576,A,D,B,1
Mental,UK,-36.61342612717316,C,C,-2.0796599743087087,-43.411494137345734,9.485080258268946,D,B,D,0
None,Mexico,130.21161094600706,D,C,-172.00410244102662,-16.402699812262533,43.761363278490236,B,D,A,1
None,Germany,24.39736948079846,A,E,93.72949645442841,-256.73813271177124,147.51434273154385,C,E,E,1
None,Mexico,-122.74985646696592,E,D,-125.44732173268073,49.45814758914005,5.836985616853445,C,D,D,1
None,Brazil,-89.43469776922684,B,A,91.24727964266181,-113.92835739086115,74.35786977107264,B,B,A,1
Yes,Mexico,24.076715398750142,E,A,140.33338505564416,-40.43591178476666,-70.04257317277694,C,E,C,0
None,India,8.883888847518568,D,D,46.23060082966368,107.24112364673464,65.3545581608817,C,D,B,1
Physical,US,0.9181557572943422,E,D,57.42411274062462,104.13646095393759,-227.54872422304828,D,B,D,1
Both,Mexico,-2.2476315482161264,D,E,59.27203611040237,-9.28689649251115,51.50276903874482,E,A,B,0
Mental,Mexico,-168.69283527039983,D,D,-242.98933794881344,-196.82842069043863,-2.865897542022905,A,B,D,1
None,Other,-95.78751037309026,A,D,-19.67509693370021,-58.78367462824821,-173.05421983725392,A,A,D,1
None,Germany,-49.89277343371248,A,C,-57.18261698885048,50.66321051931354,87.05493287918767,C,D,C,0
No,Brazil,-25.55759068193051,C,B,-5.980453714497344,16.153639887341985,198.409227703063,E,A,D,0
None,Other,56.0049723817145,A,E,-29.071739733112057,23.047332349996832,-18.062459047940088,C,D,C,0
Yes,Other,54.541142941518885,C,B,5.910833543135607,35.535906352834225,44.346516024187835,A,A,D,0
Mental,Brazil,62.29481621465018,D,A,104.43811120499429,-21.256814081699442,50.20906895596284,A,B,E,1
Both,Germany,-85.28677146791532,E,D,6.216152788751281,-81.7924140332501,33.078398431713815,C,E,D,1
Physical,Other,-9.122157113449598,B,B,126.79191893666244,-95.87183128250936,11.424757284746551,B,E,A,1
Yes,Mexico,33.39356606278079,D,A,201.02312073908664,-63.31060910811068,-95.63915519022174,C,E,B,0
Both,US,36.71676900590903,C,D,-78.50901140415375,177.32568389044147,-155.53469243474788,D,D,E,0
Physical,China,146.61034650432524,E,C,144.36210724220203,136.85958843920392,-130.96300565498285,A,C,C,1
None,Brazil,-191.68641950192125,B,C,75.44996263539647,42.16433896522448,-136.77967707502668,E,E,B,1
Mental,Germany,-66.5659148180228,B,E,-72.46408963541938,-119.41756291180445,195.9347410519954,D,E,D,1
Yes,Germany,211.1665979455998,D,A,-98.613953440686,-119.42118104072523,-48.44528502789782,B,A,A,0
Physical,India,142.69261765615613,B,C,-88.63989665869214,60.098035939798656,202.40260013280073,A,D,B,0
Both,Brazil,-148.23799118041637,D,A,-14.290462400137535,-98.89682724032475,153.01717530956543,D,B,B,0
Physical,Other,25.06490953037201,D,A,45.91716911857322,11.959819528190172,37.43712002059113,D,E,A,0
Physical,Mexico,-5.817412051694439,E,A,0.30381661257599485,-2.6359339069562315,152.8885991058413,E,E,C,0
Both,US,-146.45579966402636,D,C,-1.7152095827798315,45.82228909974797,-22.988909885116364,A,C,C,0
Yes,India,-82.90324831461878,E,D,84.0709230985519,-52.04943005342424,-14.082650879154171,D,D,A,1
Both,US,23.795945443358384,B,C,226.25794803004177,-65.48378556426435,57.13032066489214,C,B,C,0
None,Mexico,-97.82832888553483,D,A,-0.6956006014118219,-66.01377541143306,92.4636627573146,E,D,E,0
Yes,Brazil,137.38488577272884,A,D,-10.203921008560776,-61.19233951326686,-134.52857326958247,B,D,C,1
No,US,220.47778616907073,D,D,123.78440281095595,37.32203044898872,161.97945462895544,D,A,B,0
No,Mexico,-223.7489125425231,B,C,-14.642225924904304,-78.20180987552499,-18.725734218514923,A,E,C,1
Physical,Other,-129.18055444783644,D,E,221.4075750837333,-0.5868579365742566,-54.46474950106849,E,A,B,0
Mental,Brazil,-227.86599149850431,D,E,46.06431150085319,205.91513014876082,-37.50935823545202,D,C,D,1
None,India,-13.063751928463269,E,D,18.552417169241213,-159.04194094883545,-257.525971788779,E,B,E,0
Physical,Germany,-16.604124029174308,B,D,30.507779462117217,-136.99217035000427,-32.74906420585027,D,A,B,0
None,UK,-4.083558682308965,C,B,149.1837556852117,-71.25699013650669,-98.66560127044991,D,B,E,1
Both,US,102.64634880951232,A,D,43.779866772077966,32.61284291531832,159.8169151175441,E,E,B,1
No,US,72.36743319359536,D,C,16.16553065802128,20.690926464904198,-54.918320002749866,D,A,E,1
Both,UK,77.3180437763676,D,B,165.70247184380938,11.530341300743354,-127.14562387541505,C,B,C,0
Yes,Germany,-190.90020778885716,D,A,119.53164965710867,12.245387865898131,-74.56809519522277,D,B,C,0
Physical,Germany,53.97985432556832,B,C,-48.931508979722196,-58.607009987972845,128.27712759914013,E,C,A,0
Both,UK,-75.37111958542143,D,A,-230.347308834538,107.88833133949436,-69.97912326050093,B,E,C,0
Physical,China,52.55702680825098,E,A,-7.520687614083142,128.14106143775481,-121.5815138245614,D,D,E,0
Mental,Other,156.29481271951212,E,B,-49.80622725025545,-13.615116634026139,-8.37992606944344,C,D,A,1
Mental,Brazil,236.69439637332502,E,A,-54.71270987854017,119.83096062129535,-136.24284064001517,D,D,B,0
Both,Brazil,-47.43214762700166,B,A,59.71004336922279,-109.30249428676046,-173.90414705562904,E,A,C,1
None,Germany,159.15362152340805,A,E,-130.421921251931,-41.81223117749482,-196.16293345175143,C,A,B,0
Yes,Mexico,-88.99078260360551,E,A,122.56501052669269,106.0572105246273,-35.809698377475556,D,C,B,1
Mental,UK,-13.547762631744911,A,D,-109.53612450367052,-52.055786475067,23.980340907944147,E,B,A,0
Yes,UK,-92.18814075544242,D,B,77.94740725906564,-112.20847783432346,-44.08150066873398,A,E,C,0
Yes,UK,-60.998000981700805,C,E,134.8114620138478,-11.519228203533256,-100.36759170172888,C,C,E,0
Both,UK,76.00812496241568,B,D,65.20405149950994,188.44315721621948,-47.42738442483383,A,B,E,1
Yes,China,64.67899184730663,A,D,127.94841604488956,-51.407481984976144,31.133650895119857,E,B,D,0
