Race,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,Divorced,-227.53786709424818,B,B,97.02891884668303,-224.88965053003503,39.34679398706635,B,71.31509450462428,B,204.71447414697334,-33.551355379741814,B,-17.637183298990948,32.727075807412575,1
Hispanic,Divorced,-106.72277709353317,E,A,-63.95718962791754,155.2080448617562,99.13872465997557,B,24.78167415249441,A,-31.070593409210602,-69.18869346849954,B,-49.891598200911105,11.747473112531068,0
Hispanic,Widowed,60.50109259229092,E,B,37.21813380355935,64.22248308471336,-4.86494926405351,E,-154.41058846049535,B,53.19040520606821,-104.50426227480374,A,-39.32095850200542,-32.165997027784535,0
Black,Single,8.190154119368406,A,E,91.54571152442891,-124.82928647917191,-137.7992239414307,E,70.0973948990962,D,14.871760654807964,10.795814667849164,B,57.87085031047157,46.26801776753252,1
Hispanic,Single,104.45467725479394,D,D,227.40914499786675,83.84710476116027,102.31792708317766,C,60.690655207606945,C,-14.328723436606309,98.76642453334439,D,110.1281797914678,73.64532386698654,1
White,Divorced,115.021702961867,B,A,-31.161864637099036,88.63897552232135,40.11063400464002,C,-30.654024024817133,D,63.8132042244251,151.54827469201467,D,-116.29835152661386,-33.84202601906718,1
Black,Married,111.39255844785765,D,D,123.31634502617264,-54.867695460105296,-74.70808061903683,B,-219.37680219897868,D,32.73861614623205,-49.133057389325636,E,-124.77105875343551,-100.74448748217493,0
Black,Divorced,-36.71711825978036,E,C,71.49648595854748,153.10800307731003,149.7116231488208,B,190.08829316986063,B,-58.2588247223213,42.648145561186666,B,32.08463456185649,22.480680011275055,1
Black,Single,21.65929328117938,E,E,94.98233570782756,-83.00253390917528,-215.35884313257503,C,-82.81632812259335,A,38.11668692018423,-40.18563679931297,B,-35.682182091594726,-15.725090666769159,1
Asian,Married,-1.3006820664990184,D,B,81.88010822841541,-77.32309316051771,8.5735633434635,B,57.22635959773429,A,139.8089913018855,7.0039285164305145,C,69.53597387905849,13.671700251635526,0
Hispanic,Single,144.33703040090782,B,C,131.68548414182203,-197.37669789512802,82.76272953846075,E,24.0952360939998,E,31.90400516123878,99.03206724007875,D,141.37023756616895,-52.0056694821487,0
Other,Divorced,-31.823652844618284,D,A,156.48199110686173,-42.5934199385299,-12.513625118708283,B,-282.41740100639475,C,-92.42644529971696,-102.76228782877514,C,32.404508238388644,-1.8795720480400748,1
Hispanic,Widowed,87.3406072010905,C,B,104.2162440357628,-11.001066906736352,-91.7173413771256,A,-32.227478221885825,C,97.15608510702396,-13.98860275150283,E,-36.03522631275089,93.10042227947424,0
White,Married,92.87894066508242,A,C,-85.49229114187025,-97.00078774186923,18.02306935389792,C,53.094700741507886,E,-128.58370523798882,-4.104598223441587,E,61.201140167774625,144.62502213504374,0
Black,Divorced,-52.92489798564197,E,E,-160.8930895287727,-83.47327768997664,-51.18708947502271,D,192.6182491408008,E,164.72006265104926,7.536066064109086,C,27.783615629384222,-176.3506886650806,1
Hispanic,Divorced,-29.815458729247474,E,B,-20.257425405856054,178.96399922235275,-39.99346875768676,D,-150.5527609108745,E,234.75964354555495,124.05705560979028,D,-194.5549064275756,81.319717994741,0
Other,Divorced,88.63932789537861,D,D,-28.19811166051273,-95.42023243980645,-140.01418664933863,A,13.07338782627042,A,201.62781958847998,65.87395550054659,D,38.10603502883361,36.1280962565612,1
White,Married,13.29155951488412,C,E,-104.72176534415138,-144.3191991063207,-93.33212409787927,C,25.704226916212598,D,-11.064961073692855,-78.30629760749798,A,-17.49423619605016,-302.27692683286404,0
Hispanic,Single,228.64533583565824,D,D,99.09229315784641,-161.6657614674155,135.53871861355248,B,127.33633289646411,D,-215.20669652955468,-100.87693419506299,C,-168.3708078022859,-36.40143422211304,1
African American,Single,-8.38677030156232,E,E,35.11133783921174,-115.81976727774617,55.69993839532034,B,89.11402400753015,B,-63.119700414005074,77.15677251448297,E,-24.96609822362748,-68.09287636038562,1
Asian,Divorced,-103.9257591687805,C,B,108.55484384463139,-32.31044865507081,31.507680092493622,B,80.37504086026898,A,231.0784780323333,143.0059645414912,A,99.90543591283033,40.81160411044274,1
Hispanic,Single,18.261137733905393,E,D,-8.692662111743902,-9.267770196649963,-200.2553499014706,A,20.91940465619815,C,7.589078777116046,86.90723884949712,B,-51.998506235760686,-176.79472837258456,0
Black,Divorced,36.280954293891355,D,E,-167.69054745431797,-19.63058785753436,-232.30206573657992,B,24.38066877168412,D,-67.4406734057732,-109.7556102483304,D,168.8049716350702,-122.3615143519807,0
Asian,Married,-0.3514068593038693,D,D,86.99777979875208,113.83496822695334,117.01810021360313,E,19.44949865559227,D,58.34646605490179,-12.613990503294382,C,113.07261403767394,25.264634766583367,1
Other,Widowed,47.88909777465357,E,D,81.19846974320168,142.33664025688032,46.56579138641551,A,-121.206335800044,C,-102.24180292626176,20.63876279632952,A,170.16689601861998,-69.04352236490983,1
Asian,Widowed,-0.8215305251351689,E,A,41.404697712113666,-85.31532189171946,-187.98416704203842,A,88.52741943354513,C,-197.86910554377613,44.23879758935435,D,-190.86320576123376,81.28832864976376,1
Other,Widowed,-68.83041659240858,A,D,40.84079434911093,-101.66875153012016,-52.6724658997838,D,-161.5533078344578,B,57.27497474170242,-53.98818078023423,A,14.24351013163526,41.69548017568689,0
Hispanic,Divorced,-112.5335974182311,D,C,215.21382217020627,-106.42756470224697,-67.89358251545859,A,14.073108154276378,E,-85.77998806995708,2.682577435933978,E,-58.63295879245265,-24.941764560317097,0
African American,Married,-51.37240464751187,C,A,-103.76557258310596,-22.01848497365015,-82.57464963856262,D,-94.93350981779106,B,-80.0459543255983,-65.23388406165448,C,7.997043520226462,180.62246336249964,1
White,Married,-150.954086514364,C,C,32.653719055702034,2.681833050027026,7.284643143753382,C,-223.77639769912707,C,108.3587379434245,80.74469126599782,A,-119.309644392566,61.55101998329654,1
African American,Widowed,-131.64225039370572,B,B,16.699861735256103,-43.70620413256575,-152.0796397924405,B,-50.96523683022212,E,-136.0151775941045,66.42599970954312,E,116.14605586778872,31.98554791655318,0
African American,Divorced,-57.85843306842978,A,C,49.43032164422622,90.73445984355887,15.971902178797398,D,-50.15610931911015,D,-175.05978307155735,-113.53514820609183,B,43.384160754831505,-74.84110393037075,0
White,Single,-148.3524953853736,D,B,1.3226771560441033,120.41014392205409,-37.17312269222916,C,98.323575323115,D,-3.908153524773305,87.67722095056665,A,-75.5872975553452,77.73705128099036,1
Hispanic,Divorced,-189.83037668007466,C,E,-40.66066863021999,-33.05294599966943,-89.90037726063078,E,52.55502615721068,A,163.3690910446298,-75.52350150742343,E,32.28361350186736,117.72817276394474,0
African American,Married,-102.23021342903552,B,B,174.28345541577747,116.82918709156085,-127.9334243098045,D,28.132632067844465,E,134.104920378022,24.911617529474224,E,109.12210974421914,20.35661498057042,1
Black,Single,77.77356868240439,C,B,-27.223319138298713,-15.430185128573273,-94.41333484990155,B,184.99481251667774,B,240.92243426489102,59.206955240761914,C,-56.26666740038804,-141.31123981432415,1
African American,Widowed,-83.40647267507251,D,B,-85.1318870470515,-43.957306297847296,-22.55283571620747,D,-76.5492767868336,E,-177.1463385702605,94.12222562735488,E,157.16927999385027,-36.03419032423359,0
Asian,Divorced,-74.21446426349239,B,D,16.35429083986718,206.43388466072565,-101.32568474597986,A,-64.91480331244149,D,64.50147061242961,-24.394869132991122,C,-55.92403148609267,28.162011292425674,0
White,Single,127.53546657997956,A,C,-102.94162561170943,106.52084045117209,-152.5221425699933,D,-50.976312399255086,E,47.12726245203459,-31.422821560774832,A,-17.69845703802394,-205.73382128658042,0
Asian,Married,-1.0818739188852846,D,D,0.6938173461518489,120.55550382737223,-139.48484887218987,C,18.82164367093714,D,89.57462585799996,-200.93477767654653,E,18.87509885245004,-119.96609673925593,0
Other,Divorced,-47.1220663567004,D,B,140.4493792086677,-162.28134780063615,85.73513830446726,E,-75.33824545217033,A,142.98669901338266,-60.64120089628363,B,52.176012818212754,101.66730036231951,0
Asian,Single,-5.423285310213328,B,C,-147.1754517715549,-84.80200775395657,6.80033233782686,C,119.778423956984,C,-35.40995462999584,-30.802267378618136,E,-6.678348453889578,-76.42012641633343,0
Asian,Single,-313.3422206606339,A,E,-9.376116786324117,78.61539314054137,-68.99690499927586,E,-23.901594442490158,E,32.12549880927877,0.8700330087549262,A,67.6003126600793,69.31637150582425,1
African American,Married,-25.94743421719607,E,E,44.612411052852266,-121.74306565891449,-79.50168541205637,E,-131.29533058970264,B,68.1214653708461,41.86342397885215,B,-174.59841924368504,-149.7923931663858,1
Asian,Single,-72.71867410444436,C,A,-120.73855311050833,61.19806160502971,60.89855382103242,D,63.96149318366206,A,-8.005079729199352,30.6516462489256,C,124.08799935933791,3.715295711452535,1
Black,Divorced,-38.859044953259954,D,C,216.23793271698003,-8.589844769115363,-32.154061240912306,E,-113.78535794364618,C,-228.01535645115064,54.30619217846713,B,-107.83384568177338,-320.92161871517703,1
Asian,Widowed,-192.8371644723055,B,E,-88.39359895152776,-115.61530308601525,-59.77892913086087,A,10.429362108405266,B,87.77213366516243,-16.113258961951598,A,38.64641307844448,-44.30594599943464,1
White,Married,84.22548520166822,B,D,-62.880365391348015,128.7411401783239,-103.09519124101254,B,-97.02002055346205,B,-102.22148379157609,-10.250172586605373,C,106.5780408503446,-80.81124094697691,0
Hispanic,Married,214.25254838949712,B,A,78.47788132732556,-99.08127146605689,233.46532931847622,A,-46.49745881820141,C,-24.563475646731092,-46.13942346401207,D,-230.89506900465148,-121.8297444597222,0
Asian,Widowed,-157.83362632390248,B,A,-171.54071596417472,64.81749056365005,-170.4892840656162,C,-17.625013694766785,E,-85.05923556770512,37.65411099292359,D,-15.301161250189022,-16.576150221300484,0
African American,Married,-36.06848356190512,C,B,139.8051945860086,-6.140927171019745,-257.64201029030687,C,23.530935020251043,A,-87.15461488038581,-88.06051907545296,C,165.74276163717258,-97.69333935418302,0
Black,Divorced,241.46719254335864,E,D,-224.36902479805894,-69.80121378055519,167.87770998494304,E,30.225419214553895,B,35.79592907035994,57.15664858497674,B,-89.53363530742337,-58.72901793130716,1
White,Married,181.27287278128713,B,D,150.47084629632425,102.61730708898973,51.307904471090126,A,-48.00540215103784,A,85.09403765778572,44.14561861535004,C,-107.43060728530762,3.56088269111728,0
African American,Divorced,-1.574697391941445,D,A,38.27741185403536,-61.88876479994032,-45.653552280256896,B,-89.89205621677141,E,44.50376305293292,-7.767735319689005,A,142.65738163181342,-143.4714444937676,1
Black,Divorced,30.455416808269703,C,C,17.735416012599877,-40.51447383594906,-50.03814596626697,C,-63.50170092401684,A,-61.535919141437454,-150.69867573068612,B,-24.785632831732894,-224.76081851705604,0
Hispanic,Widowed,-99.0619281728017,B,E,109.58055418030888,24.949124504406335,-48.0583247636003,A,-73.61158264932413,E,100.72980364800945,-146.05630420919064,E,-66.23936804928621,-187.168395309098,0
White,Married,-26.950829565018175,B,B,139.51229845636,-205.97031182299907,-103.44085953933767,C,-23.275715437305735,A,-67.34633171049434,-56.058401354343005,B,-147.66980558820094,-58.336401479603104,0
Other,Divorced,-42.72184917880478,C,C,150.9314356975794,39.56356615607909,-156.4525613852539,C,100.14171266612519,D,16.757047866391815,13.665907590210063,B,-63.00593953419013,-27.427323408617394,0
African American,Divorced,-177.27810287287076,C,A,-19.094360461679198,-131.59371902424525,-132.72528540979243,C,9.012516759669191,B,-169.1944272109083,38.90314159410347,B,30.72834608526601,165.30178688523768,1
White,Divorced,-137.96351777168437,E,C,54.82491859046284,38.78158322816418,-29.28471165770523,B,-168.07900254941347,A,2.5795698135624106,-67.29726633120012,E,120.66216158425098,98.71071455224525,0
African American,Married,17.21319144853796,C,B,-102.20318537102702,-23.267088706209286,-234.88772823358212,A,-96.16528625308409,C,88.63672823925764,-115.75372714830034,B,111.95769593541468,-201.94412954927725,0
Asian,Single,110.2722236970046,C,A,61.19475514904552,-81.0637937392216,214.45689946126447,D,-130.0752944298541,B,18.36202976947334,49.95335886759534,E,-163.34250803032296,75.97046996589778,1
African American,Married,-113.97412521204248,E,B,163.03548549938685,-63.234428496716056,67.09419816899988,A,68.0298918553015,C,98.63292580274641,-40.6927179024559,A,46.08745154738074,-135.38388764521298,0
Hispanic,Widowed,-190.01281100175493,E,C,-18.574159869017734,15.104074832045534,-83.73076277248066,D,-77.94046941505346,A,139.43038409803444,89.82210602713967,D,-96.60791526084995,-24.43282789058844,1
African American,Divorced,42.59856268765078,D,D,-46.14183045002823,72.99182182978053,-14.885775335280913,E,-90.83551560710711,B,104.80716625183099,197.9671619483198,B,29.129351602313093,-255.82701522131882,0
Hispanic,Widowed,1.1098169452700342,A,E,5.7747942559294865,-186.7348845198746,214.99661716980953,A,32.98484189439992,D,289.10337069270054,-95.93509398833247,C,38.76088098186016,62.614492830778424,1
Black,Married,50.99501173436436,B,D,21.811313740816196,104.98690684089279,-6.984676929826922,C,-45.548741469033004,C,-83.17666802084302,-125.04519863084249,D,57.49594187136095,94.71135164909992,1
Hispanic,Married,-36.292771071051746,A,C,-9.012810663255221,80.64844081055939,-33.52268646925787,A,180.97767241959178,E,-20.301627156785283,-3.297255284414001,E,108.42018116678223,-2.3944650273681005,1
Other,Widowed,-52.20054184309747,A,A,90.6703945533499,-64.92561424261353,52.400314232306854,B,8.604520972214468,A,17.77423527998709,-174.5186915929316,B,-118.69961577406995,-55.72670750711883,1
White,Divorced,62.40768321136071,C,C,3.4089571080945285,15.46210973057534,-34.85708992527552,A,-173.56434374453903,B,-11.516529381169944,9.615193153050262,A,-50.381823073224076,-15.566363340208685,0
White,Married,44.61666327676314,B,E,-35.55154699512198,-70.2736147482943,-70.65999105334575,E,175.274159472536,A,98.43208724448141,103.59198034014791,D,44.43100478260815,-15.86554620949798,1
Other,Widowed,-67.46285848257855,A,C,-172.91230131543838,19.283482663741957,-136.0190151350938,C,-18.506194790869117,D,-76.9019254842586,168.6415768635934,A,31.161865381632996,-95.41593567412176,0
White,Widowed,-75.90973718459227,B,C,21.611381085640573,136.60127129329092,33.5365203875135,E,147.89976868191593,E,121.63504910055927,-46.308926303926576,A,128.95107892404346,46.13632547001739,0
Black,Widowed,56.431515551372016,C,B,303.58069182530966,-20.20987877525591,114.385279046509,B,-100.38363188510588,A,22.904696713980762,161.69185857147474,D,-57.80744308506457,301.29287028605233,0
White,Married,123.51130918721923,D,B,-72.85542583474364,23.035664034319925,-82.5923970029405,B,187.1986099793347,A,127.80750280609712,7.980061563893447,C,7.024425548565061,-54.73704930507507,1
White,Married,-28.66475634700108,B,E,37.80675663019463,-79.30023185412739,43.035066612405814,C,138.13460806601728,B,158.2889738547549,-21.28392789133684,E,-75.51095081018121,83.4684550288817,0
Hispanic,Widowed,-39.10973171121385,B,A,-21.47410926600422,-64.01444601492386,85.38327794475836,E,-82.94720262957104,B,189.06994754717982,121.53295496847308,B,120.89264012132894,26.014612118530895,1
Other,Widowed,-12.041780729333523,B,A,-53.438695408184046,4.517637759641839,98.58626422085963,C,147.45809590147542,D,-155.82045407502528,11.872360134454416,A,-46.87322667575756,129.3681388835932,0
Black,Divorced,48.114235571137485,E,E,22.761327421922182,90.35963126481518,-127.78897185706923,D,104.62478034918006,B,114.48002039454433,-30.25836331373159,D,47.02237585013941,16.396841029954864,0
Asian,Single,-2.2212414636563373,E,C,-101.63012584580076,-50.510805076574336,-12.954985450248655,E,-45.74160720018586,B,70.12707637412798,70.29918438389781,A,117.12666343045007,88.91386015067812,1
Asian,Widowed,-136.59912917605322,D,C,-54.90507528904606,-105.256017282607,-73.43945008870092,D,24.910935100154447,B,-24.651531287475148,-90.49837816937536,E,152.5357462400565,-231.3105325576077,1
Hispanic,Divorced,-150.77110730411547,C,A,64.52203071888493,105.06873071703625,-27.180329724757502,A,110.18197247104644,D,69.06088987341927,-26.79921973450857,D,246.5164711523622,31.554631886262584,1
Hispanic,Divorced,-44.03155645496581,A,D,79.57082597864314,105.56120446174933,-143.64204337122496,B,-79.26399640973055,B,104.1657461376229,-17.951940030692032,E,-5.87526671318885,-11.6255897274479,0
