AgeGroup,genero,sexuality,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
51-65,F,Homosexual,No,B,-152.31812624583011,E,-17.516147217612417,E,A,E,69.07627044254598,175.7658863051325,C,163.72088323209,E,1
51-65,Male,Bisexual,Non-Veteran,E,78.63939663913453,C,34.487762293554425,E,D,A,-22.492818954110692,-4.3585592461561875,A,-32.7737562214423,E,0
51-65,F,Heterosexual,Yes,E,35.31013612250626,C,-70.42920254730144,A,A,D,111.36176514317117,-52.983667579985195,A,-63.05675789017007,D,1
36-50,F,Other,Yes,E,-54.68002730013446,A,1.6484602279409062,E,A,B,-23.796170246006824,228.5843574059644,D,-229.86543178776958,E,1
26-35,Female,Bisexual,Veteran,D,-82.13499128458007,A,-67.80508089340213,D,C,C,138.20295620804524,128.78544668115836,B,5.5928730104175335,C,0
36-50,Other,Heterosexual,Veteran,A,58.741396815554445,A,-150.28463203411252,E,C,E,-121.85259106360462,110.0042494415537,E,-68.47028806323897,C,0
36-50,M,Homosexual,Non-Veteran,E,-92.67887814569038,E,-8.048648857116273,C,C,A,96.74327411546571,-51.696016834437295,E,-79.98230703760714,B,1
36-50,Female,Homosexual,No,C,26.11542725572264,B,-145.70916679048247,D,A,A,-111.52777385010432,-159.39660529585333,C,156.58411873861886,B,0
26-35,M,Homosexual,Veteran,E,148.95850265440134,E,-105.68695494734581,C,A,C,-24.076101969810217,15.453323890515952,E,90.27521960522242,E,1
26-35,M,Bisexual,No,C,-33.209117155529825,C,-0.9570455417626547,A,D,A,76.88599924066929,-42.2340780509326,A,-35.06377067192922,B,1
65+,Male,Other,Non-Veteran,B,-37.01217961548963,C,-37.00206436714835,E,C,B,-13.176992491614161,90.28041395854922,E,102.01205645887555,D,1
26-35,Other,Bisexual,No,B,-55.79101962971982,D,-113.00629993176045,E,A,D,74.92083397037521,0.9546408693282622,C,0.2081526983380065,E,0
36-50,F,Bisexual,Non-Veteran,B,-83.62362691682887,A,153.5635664433637,E,E,D,25.863994861981922,64.29952180518298,D,168.68140821122333,A,0
18-25,M,Homosexual,Veteran,C,-112.31486719145967,B,9.447059700828266,B,B,E,-33.08844727061779,62.46230086912047,B,8.224250697066152,B,0
65+,M,Bisexual,Veteran,C,-135.2706771470218,C,12.718236103922623,B,B,B,150.21124068800376,69.63503811508863,E,79.95588795493714,B,1
26-35,M,Other,Veteran,E,-55.92178516562299,E,-14.995964703362832,B,A,A,-185.4863360687871,-118.68513947499125,B,-59.968992883802215,C,0
18-25,Female,Bisexual,Yes,C,119.49978864736744,C,196.22584898434567,B,E,B,-30.175349917679927,-15.632844958708441,A,-157.77002176939627,E,0
65+,Male,Homosexual,Non-Veteran,D,8.809501196001806,B,13.698259751792513,C,D,A,-93.31333401204084,-73.30256194667302,C,-7.787790087035247,C,0
18-25,Other,Homosexual,Non-Veteran,D,-71.13512580159018,E,118.09753779355705,E,C,E,115.41846112055218,-98.0793350794769,A,133.25764597241272,A,0
36-50,Non-binary,Homosexual,Non-Veteran,B,-98.95251980222884,E,-36.54174841461311,C,D,C,-25.238128840881913,59.80790695489917,C,21.873732937661725,C,0
65+,M,Heterosexual,No,D,27.942350775696966,B,57.42794929451017,C,E,D,123.3125825086073,-26.260014762828682,B,-163.10431334660538,B,1
51-65,M,Other,Non-Veteran,A,-163.4133435063159,B,47.7819017961819,B,E,E,4.769113691289843,-105.1118821393826,E,171.02481357563002,B,0
36-50,Female,Homosexual,Yes,D,-114.70727198587207,A,114.5945674523201,D,B,E,109.04139854160171,-174.90406358149497,E,-13.808193959417867,C,0
18-25,Non-binary,Heterosexual,Yes,A,80.3361941523962,B,46.97636740045778,A,B,A,129.39069053075417,-82.69506027865134,B,55.5273606641633,A,0
18-25,M,Homosexual,Non-Veteran,C,-19.663412138246677,D,179.27619899098258,E,B,D,5.801397477589674,156.44404108863375,C,-131.92045947438004,E,0
36-50,Female,Bisexual,Yes,D,-81.78040791009275,A,13.73425840415383,A,B,D,134.50375915322832,-153.15116076592267,E,-35.09158768915049,B,0
65+,M,Heterosexual,No,B,-259.5921446680694,B,-19.883652040791834,E,D,A,44.957642771359545,-117.65982176116326,C,125.47526031871794,E,1
65+,Other,Homosexual,Non-Veteran,B,139.98857192710688,A,-115.14318109390533,D,E,A,-133.70199785709707,52.166065803283935,B,177.38115127069526,D,0
26-35,M,Heterosexual,Veteran,B,62.78882645024012,D,-44.54465197501719,A,D,E,-247.21936359545697,0.4740131003111276,C,-47.16382290298403,C,0
26-35,Non-binary,Bisexual,Yes,E,-100.03341676858133,D,44.27214309812248,A,D,C,88.46280118606387,-301.638131322938,A,-178.49146090566808,D,1
51-65,F,Other,Yes,A,-230.79456504936252,D,-203.1688518670463,B,D,D,-15.109100420796887,-37.05290807848138,B,-54.89783793278609,A,1
51-65,Female,Other,Non-Veteran,E,45.06530508220951,D,71.8831331969353,E,A,E,-114.41114449412157,122.04593051744557,E,-63.35353668320817,B,1
65+,M,Homosexual,Veteran,B,28.257823712631957,B,123.63158621929296,B,E,E,-54.03345542949503,-138.6724782249541,D,-50.15194357267595,C,0
65+,Non-binary,Homosexual,Non-Veteran,D,102.24523234896112,A,-173.2688119363615,D,E,B,145.87248635553033,39.58579331719469,C,-139.90201462341528,B,1
36-50,Male,Bisexual,Veteran,C,-26.396540376455658,B,-218.1399739771237,E,D,B,-131.2040494183689,-24.88233200535003,C,41.091344925395816,D,1
51-65,M,Heterosexual,Yes,C,-64.47754786869014,E,-19.088035809494933,C,B,A,-146.02232549086418,-103.64942159602268,D,-123.70749956118583,C,1
65+,Non-binary,Other,Yes,B,56.683960918170065,C,-44.65507905773736,C,A,A,57.68388752293071,-75.05805404660039,B,-22.04563850221697,C,1
51-65,Non-binary,Other,No,B,110.15483724023782,A,42.16398735462019,D,B,E,124.25746734330862,-4.648440720972532,C,-89.54544999614598,A,1
51-65,Male,Heterosexual,Non-Veteran,B,74.08642342309581,E,9.13447557295564,B,C,A,-178.44061648699787,82.57810479863375,D,14.648419427140603,E,0
65+,Female,Homosexual,Veteran,A,31.891476268135378,D,55.75685835871764,B,E,E,-167.2267730544275,-40.7496754626103,D,183.02676371668468,D,0
65+,Other,Homosexual,Yes,D,-78.08300122552376,C,7.442272201544754,C,A,B,-20.630253338426524,-134.77419120416826,A,100.13403366319484,D,0
36-50,Non-binary,Bisexual,Yes,A,70.03151303216325,B,103.29618334228554,C,B,E,-63.224729629078304,60.22123834381393,D,33.338104814825655,B,1
36-50,Female,Heterosexual,Yes,A,6.4915723476493925,A,57.59869372904982,C,C,C,56.849742247368816,-17.02070615334586,C,59.98830576441554,E,0
18-25,Male,Homosexual,No,A,4.4493900182941,A,-149.5275017001206,A,B,E,-12.573123557123287,38.41424416409575,A,-107.91156027890429,D,0
36-50,Female,Homosexual,No,C,43.25156430632745,A,65.98818004070044,A,D,A,-3.7591480537629764,97.30200366724682,D,37.442211463671235,B,0
18-25,Non-binary,Homosexual,Non-Veteran,D,-3.421850432924009,C,-18.514227068997982,C,D,E,52.0902952009776,-0.3255944587699543,B,-62.08191697886316,B,0
65+,F,Other,No,B,-152.08837391910757,D,-33.152531588946346,D,D,A,8.357552821992575,-30.193874778935392,E,-84.88611994916042,B,1
51-65,Female,Heterosexual,Yes,C,158.2544846931666,C,173.55179226031294,D,A,A,-72.19115451393576,-128.3770150289641,D,-26.201989192128565,B,1
51-65,Non-binary,Homosexual,Non-Veteran,C,-102.93611295756565,C,-35.0291146738597,C,D,E,-2.7427344660128075,-76.45849812535468,A,168.81733917822515,A,0
26-35,Other,Homosexual,Veteran,A,-27.141804609607746,E,-51.89322662909351,A,D,D,87.29257064834826,-158.5416611736649,D,-1.1283566552588271,A,0
26-35,M,Homosexual,Non-Veteran,E,54.75214915859794,B,43.28262004517215,C,B,D,-315.23209759399873,-30.597509313186176,B,218.19366269090787,B,1
65+,Other,Homosexual,Yes,A,3.4569289870412767,B,32.29993944820993,C,C,E,12.246547937039361,-72.7828236309446,D,-16.07350247865935,C,0
18-25,M,Homosexual,Non-Veteran,B,127.20662428436009,A,97.01278566823252,B,E,B,-69.76910384683787,138.5088230447491,C,22.937623936358523,E,0
26-35,Female,Heterosexual,Non-Veteran,C,-29.747793861629727,B,61.46188647125839,D,C,B,-111.86408773845142,4.408163794854393,B,-110.52572141243621,D,1
51-65,M,Bisexual,No,A,-2.942687943649542,A,50.219611656870235,C,E,B,25.121125286013434,7.741644395932459,B,17.55686915219236,A,0
51-65,Non-binary,Bisexual,Non-Veteran,E,-38.08481022908079,C,-38.66701886604871,C,D,C,10.562713323297295,112.57073721270633,C,109.99056440500308,B,1
18-25,Non-binary,Bisexual,Veteran,A,15.975417756717539,E,52.7915786304289,C,A,E,-38.70364026865216,94.21471257777274,D,73.71277939594142,D,1
51-65,F,Bisexual,Yes,D,-41.478095435891625,B,-95.36409038407962,A,D,C,122.00783500679933,-32.326422716959456,A,-92.42781259129207,D,0
65+,F,Bisexual,Non-Veteran,E,-67.93649592639738,A,-71.19663177094813,A,A,D,11.683510629438318,-108.95079862307765,E,-134.44804215820477,B,0
26-35,M,Heterosexual,Non-Veteran,C,2.460313362541815,D,76.32843014996729,D,E,A,-49.827183548596985,-118.92033420974168,B,-25.122762231214097,A,1
51-65,Non-binary,Homosexual,Veteran,E,57.453067597438626,E,63.52256388703835,A,B,C,-16.913192716820113,-190.716462943134,D,103.8397617336314,C,1
65+,Other,Heterosexual,Veteran,E,30.219908948677844,B,107.0255808441765,A,C,A,-100.16871615077991,8.381266017970857,D,-1.3073352039428643,A,0
26-35,M,Homosexual,Non-Veteran,A,5.112433705452838,D,23.184784941685578,B,D,C,17.281785572645507,-17.627497464145083,E,26.379406593998734,C,1
36-50,F,Heterosexual,Veteran,A,179.2136431944828,B,67.5390323912791,A,D,E,24.587503384488933,3.289213723092362,C,17.41147705678897,D,0
36-50,Other,Homosexual,Veteran,A,-108.88344929399068,D,-116.27075724920711,C,E,D,-13.047029586039699,45.220452901630765,C,84.6224909511202,D,1
51-65,Female,Heterosexual,Non-Veteran,B,-48.309816068834955,D,-198.82023253698503,B,A,B,-88.83778720387846,-205.98104039520376,A,-41.86924454081887,C,0
18-25,Other,Bisexual,Non-Veteran,D,26.719980290298405,E,12.904033714985713,E,C,E,-14.256755075637455,-72.32099478182262,E,8.46453223616347,A,0
51-65,F,Other,Non-Veteran,E,-4.273719500650563,B,-144.40241149037632,E,B,B,102.93189865973677,41.198819047285035,D,-58.193748009426216,C,0
18-25,M,Bisexual,Veteran,A,142.8205355744647,A,22.29600422765711,A,B,C,-8.373526259588502,133.794047729036,E,51.90526578924628,D,1
36-50,F,Bisexual,No,A,-104.63713683925387,D,-0.6582115600565027,D,E,C,-2.499541797755027,-18.295482591441928,A,-173.69550957173757,E,0
18-25,F,Other,Yes,D,16.28401067335017,A,-34.973247551710465,C,D,D,22.041982570133868,144.91813825335697,B,125.68168445169792,A,1
26-35,Female,Bisexual,Non-Veteran,B,61.16912344486089,B,43.02706316780869,D,D,B,92.33830479804132,31.73051896525366,E,92.29667812612222,A,0
36-50,M,Other,Non-Veteran,B,74.34785084539774,E,21.64382383173163,C,A,C,-173.48870151216113,-50.28827001725792,A,184.22124548908084,E,1
65+,Other,Other,Veteran,A,-105.64993890036496,B,-136.18907874749,A,D,B,69.22830172215359,36.96477039664299,C,75.49491908396857,C,0
51-65,Male,Homosexual,Veteran,B,64.49713507450082,D,-32.87630182530255,B,D,D,-5.962402747356591,-74.5962580352414,C,15.81094850575044,C,1
36-50,M,Other,Veteran,D,-37.08309820181617,A,-15.62052334409644,D,E,A,-140.46627912215038,-173.6090587791085,C,-36.26062154134171,A,0
51-65,Other,Bisexual,Non-Veteran,D,-1.7194482762209935,D,-62.27667460574483,D,A,B,-24.59161463549413,-4.673387736866673,D,-81.7558915509273,A,1
18-25,Non-binary,Bisexual,No,A,-340.69734752578427,E,-167.64969369356922,A,D,D,-77.29571805352786,76.82405295102426,A,123.14037945183853,B,1
26-35,F,Other,No,B,-41.02634788519215,B,-15.197943751730516,B,B,E,97.69466773466381,-134.4083795671905,E,-24.359556122993403,E,0
18-25,Male,Other,No,D,80.59955090126464,B,-52.83460212696709,A,B,A,-50.868832187102576,-5.731258310054009,B,129.4651969458,D,1
65+,Non-binary,Bisexual,Veteran,E,65.16287795946495,C,84.32650853791607,A,A,A,-65.62031656616465,51.02793467751664,A,0.08584022388584167,E,0
51-65,M,Homosexual,Veteran,A,54.821366393856984,C,-6.9969473218453855,A,E,A,-77.637936936537,39.74371262333862,B,138.32032748350213,E,1
18-25,F,Heterosexual,Yes,A,-39.46892791577566,C,152.70479294552067,D,E,E,-47.04668579626726,122.62790249549458,C,22.605532139049874,C,1
26-35,Non-binary,Homosexual,Yes,C,104.02722144712047,A,69.8666052649562,B,C,B,93.96119556094578,-39.705166093062246,B,-101.99388922780123,A,0
36-50,Male,Other,Veteran,E,9.727054209871005,A,156.68892425967607,A,E,A,-45.707655790304216,-72.3665995797356,A,58.38215994064553,B,1
26-35,Non-binary,Homosexual,Non-Veteran,E,-57.87889562750682,A,-71.32719833494447,E,B,D,198.8080232255569,53.439175544606165,C,97.93086093870423,D,1
18-25,M,Heterosexual,Non-Veteran,B,78.31412852969716,B,105.03638860920061,A,E,D,-62.57637584616658,35.22721360331704,A,189.6653604493251,E,0
51-65,Female,Homosexual,Non-Veteran,B,-121.73466769823212,C,20.753480168136345,B,E,B,-30.211703530247032,190.98171404945322,A,128.6412831727841,E,0
36-50,Other,Homosexual,Non-Veteran,C,48.26902557466269,B,-57.58530435239516,A,A,E,63.80556666172647,-124.68925858411342,A,65.13584453900691,D,0
36-50,M,Heterosexual,Non-Veteran,A,-129.5491464188771,C,67.97703188548472,C,E,D,-155.90606158558322,21.942923413376292,E,30.116369652684995,D,1
65+,Female,Other,Yes,B,-132.39842176397514,E,-200.69720008629162,B,D,C,-50.81232028262288,-64.40219152019692,B,-15.209101366252845,A,1
18-25,Male,Homosexual,No,C,-52.56402974742013,A,137.97143148892158,D,D,C,-78.71589389280197,67.52038707529306,A,-67.11883264902599,A,1
26-35,Female,Other,Veteran,E,5.629844186240271,D,93.6132826804881,D,A,D,-33.1614183028891,230.0441257019179,B,53.66196728847241,A,0
26-35,Male,Homosexual,Veteran,C,72.79142883328697,B,84.9315892927399,B,B,E,-199.82384601448038,59.675328494049026,D,-52.790514806342856,C,1
51-65,F,Other,Non-Veteran,E,120.31653101829187,B,120.36734433778034,A,C,D,-70.16391095261287,-200.7760248836716,C,84.7852453760416,B,1
51-65,Female,Other,Yes,E,-121.3553875048129,E,-62.45470797931031,D,B,B,-52.78790608178807,-15.521219933908647,E,-104.64821247625797,B,0
18-25,Male,Bisexual,Non-Veteran,B,-22.71741187969287,C,119.24430283788641,E,B,D,-136.89866964222367,-19.292197190417458,C,58.17736981451521,A,1
51-65,Other,Homosexual,Veteran,C,87.30497853530169,D,-39.68155958396316,B,E,B,15.15253066745963,108.98792759392894,A,27.35426735784192,D,1
26-35,Other,Bisexual,No,B,72.94941569014755,B,-3.1866906321886415,A,A,A,12.622031549842388,-220.5164300997036,A,56.542489150491605,B,1
51-65,Female,Other,Veteran,E,-64.60417181513083,C,-86.4038971419001,C,D,E,-52.62705327899214,-118.43232262561445,C,7.665596960002697,E,1
65+,M,Other,Non-Veteran,A,-23.11021018262447,C,-49.19173604829116,D,D,B,64.69925114128934,67.89763691552876,E,61.80520978033434,C,1
51-65,F,Other,Yes,E,17.548268736915983,D,55.44442702368381,E,B,E,-54.581467179820855,-21.60222934699266,D,38.320679646050095,A,1
36-50,Female,Heterosexual,Non-Veteran,B,-200.5757011721377,B,66.0731046664194,C,D,A,-18.311548029568407,18.467802405466706,E,-25.435654554612665,A,0
36-50,Non-binary,Bisexual,Veteran,B,289.91306771345114,D,-56.211720647395566,D,A,A,2.469637938969924,182.12663481025282,A,-23.365292574778632,E,1
26-35,Other,Other,No,B,-79.1719714666548,B,53.664866094312146,A,E,E,-71.83511631953183,-21.083247118145675,D,-173.07601943073905,B,1
18-25,Female,Homosexual,No,E,35.5235720950916,C,-65.10007581374092,B,D,C,75.29107895406564,-28.14193579305423,D,-204.93758868048585,D,1
36-50,Other,Heterosexual,Non-Veteran,A,105.19265329539189,C,109.07189697739148,C,C,C,3.4486309366026306,57.94692473398756,A,98.21721884519916,E,1
51-65,F,Homosexual,Non-Veteran,E,85.52343375629677,A,-10.439774549880205,A,C,C,-22.60319823797337,45.18199584424586,C,80.11542960748938,E,0
18-25,M,Other,No,D,-6.612072201081292,E,185.30785974095062,A,E,C,44.796173791182504,-132.63521421742468,A,-90.32695137909016,A,0
36-50,Other,Other,Veteran,B,-52.046801218000404,C,41.85534530145268,A,D,D,114.71724233867833,-133.22767511982778,A,66.22783194898282,D,0
36-50,Other,Bisexual,Yes,E,-273.9317793671556,E,81.06183554500775,C,B,E,-33.89996210236111,24.24955882022885,C,-3.0907423180819498,A,0
65+,F,Other,Veteran,D,-23.476953652363694,E,-140.96167009590403,B,C,A,25.63564397863506,-81.56763987975188,D,6.525888830217753,E,0
51-65,Other,Heterosexual,Non-Veteran,D,-42.27815101340653,E,-5.125296720342985,A,B,C,50.67334327218167,42.32887706869519,B,-23.573147195843795,C,1
36-50,M,Bisexual,Yes,B,-63.2240924033622,B,-21.494825795473695,E,B,C,80.25780869203358,-145.6349179474754,A,88.65264406263987,D,1
65+,F,Heterosexual,Non-Veteran,C,-18.35734188284384,D,-26.27505264853915,C,A,A,-38.174643360333704,-181.0237918794267,D,-86.6050275637501,E,0
36-50,M,Heterosexual,Non-Veteran,D,55.58297165872901,A,-42.91075184243059,D,B,B,60.26996497063237,-91.28186901458854,E,53.144974264231095,B,0
18-25,F,Other,No,E,-114.5551985792037,C,42.4574138703376,A,C,E,86.86881530655363,79.4525780738747,C,-16.20909590347056,A,0
36-50,M,Bisexual,No,D,266.4860100934286,A,139.9548570136593,E,B,D,72.27384084872598,-38.26342059687626,E,-115.67762845236062,B,0
51-65,F,Other,No,A,19.14991497369816,E,-195.78722256226712,C,A,E,-219.52820623155657,32.67405158789169,B,154.951533531947,D,0
36-50,Non-binary,Homosexual,Non-Veteran,C,-30.77334296280653,D,-131.26607488859761,C,D,C,-107.94193426452787,70.24145848353932,C,179.75958500795477,A,0
18-25,Non-binary,Bisexual,Yes,D,-44.0954871745916,C,36.469091754709375,A,D,C,-114.9686775009326,29.992950754252007,A,69.66437322843628,E,1
26-35,Other,Bisexual,No,E,170.2183655709859,D,46.61380772802,E,E,B,-146.79846751065526,52.0123257411423,C,211.69496479802766,C,1
65+,Other,Homosexual,Yes,C,127.95290528095408,B,-64.65561227850709,A,D,B,61.80211797757313,150.97858596741872,E,119.62174499360157,A,1
51-65,M,Homosexual,No,A,118.3216117327279,E,145.7083793915728,C,A,A,-57.35151801538234,-126.3958664950517,D,45.29666165373458,E,1
18-25,F,Bisexual,Yes,B,-40.140239173584504,C,-69.54509735136244,D,B,E,-44.2628470640017,39.19236165604831,C,-132.66287551586387,D,1
65+,M,Other,No,B,-79.41221415265774,A,35.62689345526248,E,A,E,-62.07689209544428,-23.37461112135214,C,-176.59092893420228,E,0
65+,Other,Bisexual,Veteran,A,-77.73863712435544,A,11.958293798237648,A,D,A,-81.62655788845817,53.029550198847865,B,1.0144157542101657,D,1
18-25,Male,Homosexual,Non-Veteran,A,102.2666261475894,E,-148.69499124560815,E,B,C,64.41290676340734,-57.48390183181606,B,-59.698104940724264,E,0
18-25,Male,Other,Yes,B,78.68425765833133,B,-186.77575237713765,A,B,D,-21.065871866808113,-85.4778176070447,C,223.1931767657716,B,0
51-65,M,Other,No,B,136.83660769010925,C,3.7324070475897475,D,B,A,15.816763912669419,-13.943475227083905,E,17.112161290835402,E,1
65+,Non-binary,Other,No,E,2.765141251454987,C,-89.89368858780551,B,A,E,165.0932518820394,-102.32474463820573,E,-109.077002936349,C,0
36-50,Female,Other,Yes,C,89.91666217517158,A,-86.10089922046562,C,D,C,67.91729761874812,-3.7276464300814007,D,67.11712288488846,E,1
18-25,Other,Homosexual,Veteran,A,-79.8289574434264,B,67.62830506755141,D,E,E,178.57580191193608,77.64433433381814,A,106.76539189997132,B,0
65+,F,Homosexual,No,D,-86.21136884746151,E,54.65078746594095,E,C,D,228.9670255475602,-72.06203857098134,A,72.50741031295804,E,1
65+,F,Heterosexual,No,C,104.83674602830769,E,-94.63614494391915,D,C,B,-211.60215194657965,-168.33338766246212,B,-75.9541354093147,E,1
36-50,Non-binary,Other,No,E,21.921530388205397,A,-136.22093971097965,E,C,B,-132.34890749585108,142.21437465539023,A,-63.47313219593615,E,1
51-65,Non-binary,Homosexual,Yes,D,81.3796744337697,A,24.765562945578484,E,B,D,13.378625041328277,-28.46407753777042,B,34.32797769886893,A,0
36-50,F,Other,Non-Veteran,D,-44.43910733672341,B,-1.325642737656716,B,C,D,2.8793122199568635,20.69537158201901,E,130.93302473587977,B,1
51-65,Male,Bisexual,Veteran,A,-103.42665534660786,C,40.66607408662803,B,B,A,-120.45926111023108,32.90183911710526,C,69.98748528510795,D,0
51-65,Other,Other,No,D,30.337496850569696,D,121.69836549474023,E,A,B,-123.59469769929478,118.69206832303745,A,-187.37825700085392,A,1
18-25,Male,Heterosexual,Veteran,E,16.10123963787545,C,-41.80681409860009,B,D,B,146.05301106434467,-9.431985982765774,E,-21.73569756346675,D,1
51-65,Male,Heterosexual,Veteran,C,-18.410404685083854,B,-164.43539477362447,B,A,E,-192.5804582530067,86.53605979279713,E,99.37534305936111,D,0
18-25,Female,Homosexual,Veteran,E,124.02339564835894,E,91.97611403046088,A,C,A,-32.39025574995963,16.828744728802107,B,-21.365309898571606,C,0
