sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Bisexual,97.62876154727618,79.8621435430973,C,C,-11.964018485156691,-111.20427247687874,C,0
Homosexual,77.06240281218797,6.294271043803387,B,E,118.13307488144001,87.12087131471552,E,1
Heterosexual,201.5386793751785,-92.54687490667037,B,D,-86.77927540245535,-50.337963319277556,C,1
Bisexual,-39.15355380535782,178.57557977188418,B,B,97.32553013635165,-126.32909385096636,A,0
Heterosexual,117.91698043242388,69.8251586641638,B,D,71.03055909639632,-88.3749351773712,E,1
Other,82.69506438224418,-67.41659749070621,D,A,-44.081381970726596,213.9467057243269,E,0
Other,40.718624777152414,56.12253058025147,A,C,302.4063024750184,-16.6755542385091,B,0
Heterosexual,-53.70088925711591,4.982501943964617,D,B,202.5872277030292,-88.85359396346566,E,1
Other,-16.699993079898103,26.08020653143088,B,E,-65.26632512899788,75.618672800343,D,1
Bisexual,152.13258162533248,53.409607697243,D,C,28.519864240262372,-59.153567417253804,E,1
Other,-79.47737881546783,-22.73657931906219,D,C,241.2250809787511,109.43877200252969,A,1
Homosexual,-78.44949148512895,3.506284469772246,A,B,26.20667629514989,-53.90784511471123,C,0
Homosexual,-125.70196552624444,26.087560981273857,A,D,-161.32046335456442,-69.90445788502313,B,1
Homosexual,13.276182822498338,122.62676797699328,C,C,102.67446777531512,-67.93921139959474,B,0
Heterosexual,-3.51267011692309,41.34348235649023,A,B,34.398866179212234,-127.00930979694678,B,0
Homosexual,-166.05418253008318,120.68866108417606,C,A,-81.87856562758707,-24.00463160097004,D,1
Homosexual,184.87422087203123,-99.3135845759045,A,A,-4.576772524482036,36.38346821206805,D,0
Heterosexual,22.372028702708587,116.91019510209178,E,C,52.086936404630094,161.05596499334897,A,1
Heterosexual,-127.93632407360698,-80.60774640501155,A,A,-55.878788111851776,-115.53033659953809,C,0
Homosexual,41.35399974703782,60.26836161526417,D,A,-279.7986036596434,-138.4112846736967,E,0
Other,105.54744904066806,-267.8639066442952,A,B,29.145387438502706,102.59961391328713,C,0
Other,-47.65200928753083,-13.477274756931134,A,A,24.347847695395796,10.32437499879463,A,0
Other,72.71505090969619,-3.446545319886027,D,C,-136.6231593889574,75.16005468590977,E,0
Homosexual,-46.743746920009954,16.55441551173834,D,D,-55.88896592447169,-116.90601613222273,B,0
Bisexual,39.9099932267573,-101.60350316901905,A,C,13.396182184948522,10.721163621223678,A,0
Homosexual,-76.411434586086,96.72620355150097,B,C,-9.730592596342415,-132.40823349666334,D,0
Bisexual,92.58546885558607,-45.674394637372416,C,A,-36.91958297359722,-64.54037418638227,A,0
Bisexual,54.05400350089972,45.61472130068008,A,C,-79.5607527465076,32.40864359244032,B,0
Homosexual,82.24126475742864,-7.1140603408632765,C,D,-120.07581439496306,-201.75624254704942,D,1
Bisexual,-207.75197545229886,-150.75656393048305,A,E,-41.581498226670696,18.837357752583614,C,0
Other,4.891049142903148,140.86394804919112,A,C,-15.221091021855216,44.30678561431453,D,1
Homosexual,76.71766096880411,-10.666429811736899,C,A,86.13526110198734,111.86028043649465,D,1
Heterosexual,5.2455923764788945,-72.64644301090458,C,A,120.9479147678349,29.62842372017122,C,0
Other,86.15393983899267,104.38607169456556,D,B,-169.20053158750395,56.38978789257275,E,0
Heterosexual,38.21979931636398,-97.41396216697768,D,D,-52.281429540441394,-127.32678995230509,E,0
Bisexual,-18.88163679497361,31.627751192953372,E,B,-72.53278839699362,85.78536765593145,B,1
Homosexual,-74.9497610491547,-65.84041722699463,D,D,-46.39015276109959,40.82245748245252,C,1
Homosexual,-131.27422738118736,-48.53644084660775,A,B,7.044337576229021,63.85729354879501,D,0
Bisexual,171.7441951890674,125.6975388989953,D,D,-28.90934457426326,92.77979450177739,D,1
Heterosexual,-126.14956053471005,-138.11332776965264,B,E,39.005030469535555,-47.98578535244808,E,1
Heterosexual,-180.43747013784798,36.17784210322709,E,D,24.84479736289697,12.913648987204024,E,1
Bisexual,142.34452235791088,159.39788999342034,A,A,-0.019573589445608525,107.42955976129906,C,0
Other,-43.15636063071408,-45.37605352365378,D,E,23.832989951428942,-37.354475237992226,B,1
Homosexual,82.20871780197308,153.03649340131392,E,A,143.28885944019638,55.94329959002378,A,1
Bisexual,-17.585645513816555,-155.82589995467143,A,C,-25.897147741961497,59.60481326288469,D,1
Bisexual,-132.7599867121307,-27.880467120454945,B,B,5.576053736580823,31.996036552787416,E,1
Heterosexual,-51.86506235345648,199.8045242353188,E,B,1.3841785030786866,-14.173712674259864,C,0
Bisexual,8.42113505405605,-69.08569104963516,E,C,83.50796963933793,87.27247778684446,C,0
Homosexual,160.06842007467336,-14.16076405936291,C,B,-69.50578885189054,-150.7334620064585,D,1
Bisexual,-20.51165349037827,61.52600977012598,E,D,21.27240108220031,106.38753456621153,B,1
Homosexual,-156.97059537231897,58.24860767565176,B,B,148.19751004202348,-60.59156036186349,C,1
Other,-99.4980303146049,5.736550669967417,E,D,-65.91792456724515,-146.34349845026327,C,1
Homosexual,138.82120128398745,-201.9984984241472,C,D,-164.67048358817442,34.925540300193916,E,1
Other,65.76074530448317,-85.29338280017814,C,D,-87.49251924151017,-172.3222067618893,C,1
Other,-40.97061898860544,177.63432754537695,C,E,-23.56713523073928,-136.42480176806572,C,0
Heterosexual,35.15464269282846,-35.17982759783689,E,B,71.86413096426041,-42.515162607425616,D,1
Heterosexual,-10.009658860768386,-19.587485967728686,B,E,68.11549128177865,8.72989660933237,D,1
Bisexual,97.54924486273612,-178.57658734233058,C,A,136.37851278949688,-47.04191658368024,C,1
Other,73.60268683513166,-69.29871329119976,E,A,-10.403996467648424,70.50966972151076,B,0
Other,-28.09990683879,-48.756901619930474,E,D,44.212801181012544,-162.82605545378254,D,1
Heterosexual,28.009119038920172,110.36829343171597,A,D,55.11638681831889,-75.64226590857743,C,1
Other,-76.55378754169128,-21.970637625113635,C,B,-16.740696922289104,159.57530734274928,E,1
Other,46.300682408191705,-99.00453828475729,C,E,-71.27524253152117,174.2945141220127,A,0
Bisexual,-175.42042532266237,-80.68671356301644,E,C,2.9019651941927447,-24.277990728237693,D,1
Heterosexual,8.922513964158714,-147.74302636908527,E,A,-241.3116587764919,-39.93470345286201,E,1
Homosexual,82.6129555354449,26.094473275450426,B,B,17.62321138550488,-184.3303068038902,B,0
Homosexual,-4.963146002651035,61.644496511696225,B,D,9.816344015461384,49.50464533042612,D,0
Bisexual,-111.56107759683638,-42.19512491447347,B,E,112.24718627047363,181.23155460778537,E,1
Heterosexual,-59.82471074694937,26.554436223318433,B,C,48.34264658445383,-65.79453063181562,D,1
Homosexual,-104.46684307877277,-5.492565313166204,C,A,-240.86746640429712,-12.019287334019106,D,1
Other,51.56726873224638,-74.3346292708232,A,D,149.3936479386454,69.13547536171917,A,1
Bisexual,24.690705875253492,65.61801159835642,C,A,113.00376790983731,-143.60443078240246,D,0
Other,-225.92385075515372,19.696251509487865,C,E,-63.13544338752819,154.17579940179027,A,0
Other,5.384559815177189,-56.10486917087078,E,D,-168.1819800098147,-142.11466342736082,E,1
Heterosexual,-148.57691189820227,-51.418817957991955,B,C,-148.38927259635403,-5.619453133568753,D,1
Homosexual,-71.0389945386656,74.84471245657684,E,B,-93.09212831078217,-104.6941859379088,A,1
Bisexual,-51.19548938808553,34.379633821348165,D,B,102.54850983048102,-77.86764543911865,D,1
Heterosexual,-43.8500985673993,-51.980587242377894,D,C,-15.686854691904294,-1.6400996079962729,E,0
Bisexual,70.33983528367604,-68.26611609240707,B,B,-44.31902157603844,64.11585064189494,D,0
Other,-29.006270780041643,-106.42410038245693,B,E,102.72551754501163,-113.38242852122772,D,0
Bisexual,-58.521936997906174,-135.69257077020168,B,C,141.4533592964121,-46.549895949363865,B,1
Other,53.16911687230066,8.113440246250974,C,D,-201.8136387385734,117.22557254954913,D,1
Heterosexual,-30.75521792899991,-36.93187865448916,E,E,104.53253366648012,-16.69748077160749,A,0
Homosexual,39.45657721276844,-151.4886664479173,D,B,92.65418445684548,18.479016973364967,A,0
Other,168.12165905504003,-78.4524288813255,B,C,16.226232166072194,98.6445203063673,C,0
Bisexual,-31.369350842081325,129.804469570598,B,E,-81.55096197756897,206.1010060769087,C,1
Homosexual,-122.71578173752073,-14.475140603803558,B,D,-253.13166177525693,-112.52113290733794,A,0
Bisexual,-55.61633404711516,-89.703449278387,A,A,94.84628972909668,-20.058342488805756,D,1
Homosexual,-159.17362505645082,-142.9978240861951,B,C,118.74841488261012,63.24112644859075,D,1
Bisexual,-13.30826869718534,189.8666307790806,A,C,-179.08544214717963,11.820828516667666,C,0
Bisexual,49.60182900742988,60.35934797277588,C,E,43.94942485441434,7.13650839930154,D,1
Heterosexual,65.73678199481533,-17.742375063872267,B,E,-57.50130217416288,-7.209752474692797,C,0
Other,18.350772779245098,-9.091522977974478,B,D,87.24987678929119,112.28646331315537,C,1
Bisexual,-91.12491335448924,-6.753893280388143,E,A,-50.82458319696022,-51.59796798561433,A,1
Other,-96.72369519486153,-27.218867704850926,A,A,-17.843395217608325,178.5651374045131,B,0
Bisexual,35.111126680239686,-40.351815826796376,D,C,70.57946164249964,-91.71404649328875,B,1
Homosexual,-42.25147939812009,79.96216927391305,C,B,-25.838291455595936,-174.1238484379378,D,0
Homosexual,-63.697798087867774,158.0282169837816,A,D,93.4537610900503,41.48030450453818,E,1
Bisexual,70.18005073252003,-127.55316589188976,D,C,41.806885601765366,19.624519384342282,E,0
Homosexual,-101.7223872897946,-67.32652359055487,E,B,-25.33998436044046,-138.70113286281455,C,1
Homosexual,-21.980522608449927,56.39626049210935,E,E,-160.33576777396576,54.14618949583564,C,1
Bisexual,-56.39963711475908,117.30869186552984,B,A,173.36773332870607,63.829338987496,D,1
Bisexual,95.40030232534907,106.75861571067496,B,C,-5.798841808451982,26.22664843196963,C,0
Homosexual,16.10899800465926,53.52831838271197,D,B,-48.20282693934991,-6.892093614538639,A,1
Other,-198.65599634767025,-176.1150448913805,C,A,135.81630429168118,83.60523663797561,C,1
Homosexual,35.0606033535198,3.923917020812704,E,D,79.16803485893908,-147.5241551717804,C,0
Other,52.33891793582626,86.39668579688023,B,A,-0.40877249476850824,-184.08111023057543,A,0
Other,-12.011572665131412,-11.005140689579296,B,B,-18.987598442632468,176.46342416804293,C,1
Heterosexual,54.00628701039922,45.22124639356627,B,E,143.30034327541395,16.736585866116243,D,0
Homosexual,1.8212580196748585,76.80778551426629,B,A,-24.32120138790782,-140.3792427512323,E,0
Heterosexual,9.066305199492614,-11.764828897592851,E,A,-63.888046306895966,19.062786513697624,D,1
Homosexual,131.47678575654732,-101.72588162811589,D,B,72.06595947948759,85.9122285932629,A,1
Other,-4.269888117643785,76.64882041325694,B,C,47.46799615964334,127.77213010703608,D,1
Homosexual,57.46298648753025,167.03865908949234,E,B,203.39986427694234,133.16661841924477,B,1
Other,166.0856682709253,-3.3967256421006975,B,C,51.1333887115275,33.01716037099217,D,0
Heterosexual,-149.61385636587124,-57.668302530040606,D,D,10.479605374395462,113.04006139980383,D,1
Bisexual,-119.9499237880629,115.39163431292707,D,C,-14.400449681434552,-40.04144258789376,A,1
Other,-104.04758764965953,3.1304921404923336,D,C,46.92253007404929,-73.67210142772235,A,1
Homosexual,116.76264502372862,22.570246548050914,E,D,125.27576038016679,-20.234761916486626,A,1
Other,-77.30002635129148,10.260551801892735,B,D,14.574819558491637,80.83959870128733,B,0
Heterosexual,65.70077831223688,-138.31202649194358,C,C,-30.118640796584273,18.955737897894064,A,0
Bisexual,58.03833768351042,-53.51936896205201,E,D,43.615798521485026,6.634332465653031,B,0
Homosexual,-24.890722532128606,-146.73725844958793,A,D,-78.85128247254883,-47.43591088808174,B,1
Homosexual,-20.562201946608365,94.44002949391441,C,A,107.20234742759193,82.86937895139268,B,1
Homosexual,-0.6928760459824603,-46.13298984873964,B,C,104.91457071823392,187.41665302471537,E,0
Heterosexual,-76.72122977963461,-7.836303168122704,B,D,-171.20796265108015,-41.61751296786399,E,0
Bisexual,34.784268791344765,-17.394336151614514,D,E,-131.40280044233626,-83.47676731666563,E,1
Bisexual,-157.70843306557148,-82.18629347011247,E,A,-2.823198990986362,-5.611900151222022,B,1
Bisexual,-51.41713245791637,-122.27880168705913,A,A,-210.20598301768007,-15.34247374865787,E,0
Bisexual,157.08962703645167,33.8447177129764,C,A,-22.09047782111448,139.56064998497712,A,0
Other,-29.743434364399725,143.5407425077024,C,C,-55.20932237102733,-138.80965471465117,E,1
Other,-168.53875694093995,-134.8153619670859,A,B,-41.78235894118782,30.477036846389797,D,1
Homosexual,15.704037336561225,-134.65377241888476,B,A,98.88130541220139,-30.89774402321355,D,1
Other,-136.63869094560738,-101.74094510967771,B,A,-108.8273784887169,35.691268524262185,A,1
Homosexual,-36.57422203914025,-45.26245086719548,A,A,-18.582499168114992,-122.5554676321515,E,0
Bisexual,42.09778138599438,59.53281981427284,E,C,-37.81779096028296,-40.83202596718081,A,1
Other,-41.56909898993696,16.307468950139263,E,A,139.89545754352943,183.5774749727026,D,1
Heterosexual,79.9384976736231,49.45475248734083,E,C,-9.686924891263892,58.26956898614234,C,0
Other,-72.62501393843262,120.90691224692978,B,D,3.049696087547921,152.27153711131763,B,0
Other,39.512163036907424,-260.2862738660494,D,D,-122.78935273280078,-28.226508440793236,B,1
Other,-6.950866512090458,72.80333774198887,B,C,134.7959035315676,107.64933461051885,A,0
Heterosexual,26.75455985302134,178.9886627247728,C,D,9.589905224099184,45.97300716297148,E,1
Heterosexual,19.034810168730242,25.71603600964792,A,C,171.6132754681594,66.71409300054297,C,1
Heterosexual,149.7566836969697,-95.06970177400031,E,B,19.051791428817,50.691083858380495,C,0
Bisexual,-116.09795639738643,-65.03843175414418,C,B,85.83062719144829,22.19569333234125,B,1
Bisexual,48.11122563997598,-39.01533000126921,B,C,8.71993193668267,15.494528291080623,E,0
Heterosexual,29.080402870572282,130.4370664454885,B,C,-74.95440723571008,115.0913850804913,E,1
Other,141.8415056151918,337.18613675245905,B,B,-32.56557270050186,-8.413295557671024,B,0
Other,51.27871383133355,-16.062164064997344,D,A,85.2847027473475,-179.78103024686902,B,0
Homosexual,-18.177427886421853,-61.94872164909873,C,C,-141.2310830408501,-94.33317681238272,E,0
Other,56.23529566301817,66.29328337999748,A,C,242.7068724381492,-34.7090003629295,B,0
Heterosexual,-2.3327747403128214,-232.94907214330465,A,E,95.06123280534182,-193.60106335463283,E,1
Bisexual,-11.110300858741276,-49.61850600396093,E,B,50.88994237386293,-10.274629310900139,E,1
Bisexual,-5.193156399391423,128.72210970039885,B,C,37.21511793716521,-171.5328504938276,C,1
Bisexual,48.13898662196257,-69.38619654129813,B,E,48.50329215861354,-25.63167768630148,C,1
Bisexual,9.64155111139002,-195.58202540816262,B,C,-169.11961786131997,-168.4508900090926,A,0
Bisexual,-105.54642502301942,-44.889127460876374,B,C,-71.19166377188843,-127.17868029134875,E,0
Homosexual,-62.06880884725886,-231.0687815414417,E,D,-22.86946273244179,-41.007860415816786,E,1
Homosexual,-206.94727350798115,221.77055976656538,D,C,-145.57791969049697,-74.26711164431816,A,1
Other,78.614986229024,58.5172493644476,B,E,186.58015042952616,-26.480212841444274,B,1
Bisexual,86.96113895872585,-63.860685424366324,E,D,54.28609562192123,0.22475894733780177,B,1
Homosexual,82.08343348657621,-17.778270736867455,B,A,-79.89769410782604,31.373419573412985,E,0
Homosexual,-84.39384199067696,210.53991861759428,D,E,86.81840240762317,-102.83376512320423,D,1
Homosexual,-213.08615370502665,42.69170887270807,C,D,-63.92269739239812,-128.82548893932727,E,1
Bisexual,248.52547525456438,130.7839678339901,D,D,-20.173788791539668,-120.59168331194392,C,0
Other,-5.583286172928225,33.05653074529177,B,E,212.999350343315,96.8118993094089,B,1
Heterosexual,-106.37098172856028,53.96027876929848,C,D,-122.88793905182109,-3.9571944269539747,A,0
Homosexual,150.27441299458658,-132.59106018506571,B,B,-6.54255070399569,-18.309969947974018,E,0
Heterosexual,-74.637141960667,-5.517611084300682,B,B,-82.4824767104509,28.38543083629807,A,1
Heterosexual,-28.098091177942276,55.427085246801234,B,C,23.854265030681685,-107.2662197508893,C,1
Bisexual,-30.497788033949053,-60.038790388453535,C,A,71.07140578248,111.43567429089016,B,1
Heterosexual,32.33329411464821,-75.47673954909672,B,D,-108.86950340268362,33.25532015811015,E,1
Homosexual,40.36706033736435,-63.69101261618485,E,C,9.094861406040208,-119.54624684297086,B,0
Homosexual,44.25972614094961,-67.86718399861293,C,D,-4.940995821225994,11.161352188739016,C,1
Bisexual,-116.17529714561037,-104.8133675457108,C,A,9.795478046168741,13.660585035497155,B,1
Other,3.2565547861813906,-12.218384932544694,E,B,38.73400694877444,-221.25195823494138,E,1
Heterosexual,44.7409577889594,102.51058324423074,B,D,36.778192072568125,102.71923048166296,B,1
Other,-131.98905210068264,65.07348265666363,A,E,-22.268567875541663,-28.791262570874355,E,0
Homosexual,-21.930520867914982,-61.59267467135658,B,A,-245.6756325210015,23.710734125992413,C,1
Heterosexual,110.29687238803815,41.37570535522995,D,E,-145.7718588548939,-114.87591881593427,B,1
Heterosexual,66.19612558365525,100.84149835956597,A,D,-125.61306420155809,13.569222823182534,E,1
Homosexual,223.28284642153662,85.42838819630113,A,A,-91.17654769868518,196.93203603491105,A,1
Heterosexual,-116.01006014625716,-110.1474410922039,E,A,53.83958197481461,228.3356880318456,E,1
Homosexual,29.974929367812354,-168.77850735008445,D,E,140.2771125386613,103.27185522176168,A,1
Homosexual,135.2835786808118,138.5580972089975,B,B,-37.01643814863928,34.75740246162999,E,1
Heterosexual,6.815626480132196,97.67124005045467,B,B,-196.96449746587322,36.80536548563643,B,0
Bisexual,-38.85299362032755,15.523811906583227,A,A,-141.74317161061165,-17.81961184986423,D,0
Other,-68.60620082041676,-150.50869986620415,D,C,81.64924081254115,-59.241325431291635,E,0
Other,113.62868304078518,145.32923700159276,D,E,76.11154195136992,1.5420678338711347,E,1
Heterosexual,83.78926757887638,53.6863143980374,E,C,-6.559992076353607,139.92797292330513,A,0
Bisexual,25.71962025410964,56.63552271528778,C,C,-156.51853403136465,-91.05512434047607,D,1
