country,disability,veteran,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
US,Both,Veteran,Other,D,E,107.94208559162652,B,177.32248785682174,201.1074536872186,120.38241616910565,51.51887762078309,A,D,79.10064743539465,A,43.253425980409766,D,E,C,B,0
Other,None,Veteran,Black,E,B,-34.2585066355017,A,-50.814107624880634,-95.36591242118958,-116.67388705906907,-54.11049294948715,C,C,5.61617071577767,B,-0.3332511525946282,C,A,C,A,0
US,Mental,Veteran,African American,A,D,-40.59054818498126,E,-89.59371450229783,43.172344934453946,-112.39980260521291,140.46583436012216,C,E,-74.5519229230023,D,64.3118951944772,D,A,A,D,1
Brazil,Yes,Yes,Hispanic,B,E,116.26345117824428,B,-55.795668207156545,55.00769976889186,-38.765275769640134,120.80087153974976,E,D,-66.79812449908896,E,70.38453846941707,E,E,A,E,0
India,Yes,No,Other,E,D,-61.455913255897535,E,-211.5601148151453,-66.05977561759082,52.70327159360752,113.77491600632182,B,C,25.576053389979975,C,28.627970525085594,E,E,E,E,1
Germany,No,Veteran,White,A,B,36.895170388541885,E,-99.53549435311363,87.58705091604992,-226.6017603669566,-145.38498169046844,E,A,33.51949365218997,A,-21.685059590993813,A,E,A,B,0
Germany,No,Veteran,African American,D,A,-64.86609745783446,E,33.82328062911989,96.21234912571124,-19.135037261953418,7.082916614401357,E,E,-82.7229105330457,A,-46.930935510217594,C,D,E,A,0
Other,Mental,Veteran,Other,B,A,-181.5481715532128,E,36.465017537020096,-66.36659834209071,95.16907530191028,77.29483213742448,E,A,121.78534837576925,E,189.50858074794616,B,A,B,A,0
Mexico,None,Veteran,African American,A,A,96.79413004397432,C,-76.02956643038688,72.68841148082676,-105.75197613923719,34.936763130853016,B,E,140.0459025010135,B,-28.520863592757532,A,E,E,C,0
US,Yes,No,Black,A,E,222.56485528833753,D,-35.01074315338367,52.851476111096865,132.70927752205878,-57.0226109239683,C,E,12.238133934336952,B,-133.41646866691863,B,C,A,E,1
Other,Mental,Veteran,Other,D,D,16.159752488912943,A,18.977160716591086,30.00734069846717,-162.0769373363666,-276.20741161155064,D,D,67.91421809152786,C,-121.72702264180248,C,A,D,A,0
Germany,Yes,Non-Veteran,Hispanic,C,C,-180.5573658667216,C,72.14604009447385,48.77453268080981,127.02826801960015,66.35949678631084,B,C,-153.07603719798814,A,-50.01466973054948,E,B,B,B,0
US,Yes,Non-Veteran,Hispanic,B,C,223.59405159325317,B,87.03919578380845,-84.81428825128863,49.0114024958986,-78.88978964877492,A,C,42.567939719974824,B,-86.54025643073855,D,C,B,D,1
US,Both,Veteran,Black,D,B,85.63649857145569,A,-127.67431546082075,-12.292724672268276,72.8548410200371,17.8093778697813,C,D,-96.91871229043973,E,-94.1995638574024,A,D,A,B,0
Germany,Physical,Yes,Asian,D,D,45.13107861175777,A,-59.80562956645951,17.52245330941038,290.68880725348134,-127.8054495401534,C,E,-33.11050378730185,D,132.07468839886994,E,E,A,A,1
India,Physical,Veteran,African American,A,C,-36.10616250618488,B,243.2536360931529,-65.83472792232628,134.41622936814736,-194.1049171856847,A,D,-37.06993577669082,E,22.970338999717494,E,B,D,C,1
India,Mental,Veteran,Black,E,A,64.79536326250096,A,236.50209555284167,148.97605543701428,72.80002547804618,17.337286126659613,E,C,50.53667662463912,C,101.06930897138346,B,D,A,E,1
Mexico,None,Non-Veteran,African American,A,D,-111.16213612616086,B,-79.62523157479094,50.051758874223765,-55.152859011147704,61.93338075248439,D,B,6.0487674239821505,E,-90.94309766914631,E,E,D,C,1
Mexico,None,Yes,Other,A,E,0.626324356518614,E,-47.139956113140016,9.488087572301449,-102.15754314663074,66.96746502450047,D,E,31.035893497180115,E,-55.71541666348027,C,A,B,D,0
UK,Yes,Yes,Asian,C,B,246.67318008232843,C,74.54862798832708,19.612136912689067,-187.02333336434071,-34.578529473314084,A,B,71.34209528933549,B,-155.67286035864774,D,D,C,B,1
China,No,Non-Veteran,African American,B,D,-45.748356317978846,A,124.56633909610686,54.724470085151275,81.94506347383908,-157.84498607397347,A,D,-76.87392359749022,D,58.415770974059775,A,D,C,A,0
India,No,Yes,Black,C,E,-74.06576203337868,A,40.50281900639217,9.673607914923942,-2.0046273517168185,-0.7452375154779682,B,D,-54.26949038375366,B,163.9297144638017,A,D,C,D,0
China,Mental,Veteran,Hispanic,B,B,-342.56821311553364,E,164.5931441263793,176.98995766103852,-77.37401546267158,124.12538189976718,C,C,58.0472271289996,E,-65.27757699756306,B,B,A,C,1
Germany,None,Yes,Black,D,A,-16.633962657634743,C,43.29274406069811,138.89871974437978,97.87007242875343,12.548303093395749,E,A,42.435732471220156,D,118.36907901290583,B,C,B,A,0
UK,No,Non-Veteran,Hispanic,D,A,-10.483110453081323,A,113.55308026327091,-40.391096806826184,85.85174346600519,77.54518034281077,D,E,-222.68252803970913,A,-3.6434219819331815,C,D,C,A,1
China,Physical,Yes,White,A,A,127.82941138813968,D,66.18070030105976,-110.15833930424144,17.5829923844829,87.71389128875362,E,C,39.59307710144491,A,83.95377326668451,B,A,D,D,1
Mexico,Physical,Non-Veteran,Other,E,C,58.15011432518392,C,-79.53776675437383,-84.24206782707839,-103.40583871881286,-89.55283971848866,E,E,-76.30721717419429,C,51.82335344355457,C,D,E,A,1
UK,None,Yes,African American,B,A,47.10953516547921,D,68.60124347148509,8.714150050754473,-95.0976143288469,-97.40751157302033,D,D,50.84930299299231,D,89.17519703557404,C,A,B,E,0
Mexico,None,No,Black,E,C,104.75701430392026,D,-47.76417376811983,78.3431613028076,-71.30888493264638,-45.04700593652028,D,D,-15.014749113069255,E,-79.83225814119879,B,A,A,B,1
India,No,No,Hispanic,A,E,70.77975095371374,E,19.713735584219407,82.91227254735587,-127.32667910897304,-21.678805223255388,A,B,-99.48717475234193,B,61.2005333657675,E,B,D,A,0
Mexico,Physical,Yes,White,A,C,99.27785161125858,D,200.7441906010726,161.12692824042364,-22.352443033690765,17.894197329546984,A,C,-64.89687340686895,B,37.597961224867134,A,E,C,C,0
India,Physical,Yes,Black,D,E,-93.16477475250808,B,-71.27065416042458,-83.17381923935821,-57.748335344882726,5.7187844607247005,C,D,-13.833941772835463,B,-91.99364920938655,B,E,C,E,1
Other,None,Veteran,Black,A,B,-189.1647738602418,A,49.435613323848045,-122.6212951633886,3.8533638675354664,47.015088421981986,E,B,99.00451473329687,D,-231.93540158059454,D,B,B,E,1
US,Both,No,Black,B,C,-23.453606495274578,B,21.244146231210866,-8.800979229223008,-115.70500610564282,27.672759099561578,E,C,-28.009916653685323,B,-27.794249895870664,D,C,D,D,0
Germany,No,No,Other,B,E,95.69361135015566,E,120.51366211859987,-36.126883974635746,-115.8520012058356,-87.50578166352855,A,E,-103.52758643234321,E,77.44328109935395,B,C,C,D,1
India,Both,Non-Veteran,Hispanic,D,A,-128.20538427970385,D,-90.60160896580027,-81.97982585101687,-20.733409613487623,88.45618767581418,E,B,-128.14403154428615,A,-158.511000444546,E,A,D,D,1
Germany,No,Veteran,Asian,E,A,18.426775171893723,E,23.876758510893,22.30819612417474,25.43215027089389,-66.12926803486916,D,B,88.08425309018581,C,110.09977097828234,E,E,B,A,1
China,No,No,Hispanic,E,A,-21.52164111193423,B,-98.67806334800193,87.0187401838051,-53.346270887498704,-5.3643039606533796,E,C,-21.345931471311985,D,-42.55014812454828,E,A,E,E,1
US,No,Non-Veteran,Asian,D,A,-87.52323313502804,D,81.85880838294082,43.63617314419464,3.7229349507411613,-160.09332104055142,D,C,-24.691762041528982,D,196.26743657769032,A,D,A,B,0
US,Mental,No,African American,C,D,36.69564112446457,E,-41.2666608130872,-69.80359073215484,152.6168543659345,-75.17960711945,E,D,-49.97111429728021,B,-17.248492426112566,D,A,A,D,0
Mexico,Both,Yes,Hispanic,B,D,127.20234581797301,A,-115.92907102351909,102.81481016116918,-145.75647880693273,56.50707527616798,B,B,-77.54512047338409,E,-31.734563283540933,D,C,D,D,1
Brazil,Mental,Non-Veteran,Asian,A,C,122.0264772039637,B,37.5663273389691,26.48695135954741,40.74860152809299,113.53208542785234,B,B,55.48336668864769,B,180.11965003895395,D,D,E,C,1
China,Mental,No,African American,A,D,-1.9375154064411753,B,86.82704307230595,137.0995493894158,-152.20661105680975,-53.2989207794324,D,A,46.90720363615353,E,89.21752258582055,C,C,B,D,0
Brazil,None,Veteran,Other,C,C,-145.27625651170922,A,178.58007590206358,33.36337746753178,-38.94406712027268,-74.10260447767817,D,B,-3.037207221033426,B,-169.4565697129906,B,C,E,C,0
Brazil,Mental,Veteran,Hispanic,B,E,0.8678298548263691,C,19.717752619663738,-1.791855155763666,103.27533428970635,39.16916406365189,E,D,-79.69857148315965,C,85.56047680096772,E,D,E,D,1
Mexico,Physical,No,Asian,D,B,-67.65837471823713,E,-42.76496173726791,-91.72240522182008,-90.37176321759625,-51.454835861632795,E,D,-41.79593063355046,B,39.7762646442689,E,C,E,E,0
Brazil,Both,Yes,White,A,D,-35.895933167487456,C,168.8658683529674,31.29015127613369,56.287895607456015,42.43774958721081,E,B,-78.65432739460526,A,-68.3394913189081,B,A,B,E,0
Brazil,Yes,Veteran,Other,E,D,-52.537536934855325,A,-16.032938546804893,95.96087039421346,78.56972457495928,100.73140675855447,B,A,-116.96432006653905,C,48.848133796893144,C,D,A,A,0
Mexico,No,Non-Veteran,Black,D,A,-43.58133258957976,D,127.5828295885239,57.79091763843345,-36.664010354762524,20.632811192461745,C,B,5.799123186057522,C,45.096544751314596,E,B,A,B,0
China,Mental,Yes,Hispanic,C,E,-106.12406586102259,E,-96.22543956041055,56.37952177701513,-46.40651966863149,-8.176461661862215,C,B,141.03097327376133,A,15.957116096125311,B,C,A,B,0
Mexico,Physical,Yes,Black,B,E,97.94109749551949,D,162.05802600894276,28.025522565412135,-122.7263069620247,-201.5373403579115,E,D,-14.676944664560654,B,136.39622358033955,D,D,A,E,0
India,Both,No,Asian,D,C,82.7603467415652,B,-155.14859398129056,5.3680320610820145,-93.71325947753965,29.525713857695017,D,D,169.9191797401874,B,-25.518354842256446,A,B,A,E,1
India,Yes,Yes,Other,B,A,-113.21578196767932,D,-156.74731439623284,20.608280998684073,-19.242255808964842,50.141071336671864,E,B,-63.53885338267771,E,-19.13839197806198,C,E,E,A,1
Brazil,No,Yes,Black,B,C,46.52275807878789,C,82.59222351576369,114.60906145054032,56.391924818598426,-160.05463582879315,A,A,10.449900019262568,D,124.6493583797796,E,E,A,C,0
Germany,No,Non-Veteran,Black,A,A,104.89711130748485,D,-66.86493145540253,-93.28918454964537,44.16137003561379,-27.27505384139242,D,E,-52.79182252454171,B,135.6569959650604,C,B,B,E,0
Brazil,None,Non-Veteran,African American,E,E,-125.33380175687319,A,185.51061323343993,80.08200359645625,37.296973986284115,-70.49051737668594,C,A,-166.63786881099912,C,92.97796055164385,E,A,E,A,0
India,Yes,Non-Veteran,Other,B,D,-33.89056185650917,A,-9.280704822012275,-4.799370033984412,-175.7038325703242,78.15136412208416,B,C,-118.70632394820385,E,1.5234640979683278,E,D,A,C,1
Mexico,Mental,No,White,A,B,-22.154208584134754,E,1.5796841999028945,-28.640565817044774,-126.12246138406422,108.56638317353604,D,E,128.9490896710488,D,-91.45989875381609,E,C,C,D,0
US,Yes,Non-Veteran,White,D,B,79.62259165700601,D,-6.546795975736906,-17.35847090620022,-198.132401366095,-122.66838935714226,A,A,-87.77307050164617,B,62.93572407163348,A,B,B,B,0
Brazil,Yes,Veteran,African American,B,E,-72.09496790898545,A,192.55102678210088,141.89783056557573,-102.63664400326324,-134.020369543167,B,B,24.84473915578864,B,-16.02975605964221,D,E,B,E,1
UK,Mental,No,White,D,C,-9.087682923894953,D,110.81338726809679,101.55099404196525,-87.10392812726386,-45.84491298212426,B,A,6.819670555212099,B,12.63977132373818,E,C,C,B,0
Brazil,None,Non-Veteran,Hispanic,C,B,48.84424336374641,D,299.36218106645805,-31.10726964803039,-56.63245683730975,-101.66725197811427,D,B,-164.14985938259855,A,-99.43212117917496,D,D,A,C,0
China,Physical,Yes,Other,E,A,-109.7948190639139,D,-9.37318636495329,47.75150357584124,-185.23329583560547,-151.7263213366552,C,D,-130.96137496177937,C,120.90512863282848,B,C,D,E,0
Mexico,None,Non-Veteran,African American,B,B,-271.2110258711524,D,56.46645972988047,23.63625944556845,52.631599102091045,21.756912445200268,E,C,-87.25200889126253,A,-62.527129907448256,D,A,C,E,0
Brazil,None,Yes,African American,E,D,47.90548335553988,E,82.55077560699009,93.04848476019404,14.127400238982782,-236.3707585402903,E,B,31.67218100705646,E,-147.86409292930503,B,C,D,A,0
Brazil,Mental,No,Hispanic,E,E,-4.482061889817502,E,66.57336141959311,26.98492483184034,41.37645857889093,12.785157794961297,C,C,-188.53815539859326,D,-148.5794884539286,A,D,B,D,1
US,None,No,Hispanic,E,C,-216.02687954269285,C,-112.16592672650083,-23.123524117795565,-31.529927101889733,6.56563926020733,E,B,-88.76600452532153,D,135.18041081747765,E,B,C,B,0
Mexico,Physical,No,Asian,A,D,-62.330688856540185,C,33.249618399743085,-87.21135851617564,-46.73542518796591,-80.61645192428512,D,D,7.925419121416133,D,108.45516404919113,A,E,B,A,0
Germany,Mental,Veteran,Other,E,B,-48.7576927031172,D,2.6654832717963926,-131.5607471460458,-90.13483056547956,-83.22468462300291,A,C,-59.792153165297016,E,-103.54489934986346,B,C,B,D,0
Brazil,No,No,Hispanic,E,E,28.140965960872116,C,-96.46802325642051,21.165557112160073,-40.4895478656851,99.12707702787446,E,A,3.8996315392709264,A,-105.61282957060575,A,D,E,A,0
India,None,No,White,D,E,-73.42305709656675,A,-10.585062008330187,-98.0671512858804,-68.9988828420512,43.86895621342572,A,D,-3.305496266327986,E,-14.961480432144073,C,E,A,A,1
India,None,Non-Veteran,Other,E,A,80.36359394555829,C,-95.99594342959925,88.81871076804086,118.55385389057007,-117.47647436594586,C,D,-48.15780396948703,B,48.175540958997246,C,A,B,A,1
UK,Both,No,Asian,D,C,-84.77316894468025,D,-2.245183406209274,101.19458007701974,168.34499467631235,-14.840419700781329,B,B,72.01596973380339,B,-174.57905973746668,D,E,A,E,0
UK,Yes,No,Hispanic,B,D,-106.93930117093034,B,-81.89489939445576,32.18734587164471,70.24496272380524,53.53009111015818,A,D,-102.93141684083633,A,-355.9261274299379,D,A,A,A,0
India,None,No,White,D,E,-23.616753322407988,E,123.26288488564919,28.034909716801682,51.3004937638889,-101.71049232263643,D,C,41.54214570101766,B,20.013714431888822,B,D,B,A,1
Germany,Both,Veteran,Asian,C,C,-85.6559398327821,A,-4.2973470634664395,44.64709716010436,126.8599351835634,-183.41656242655293,B,E,47.06474619290365,A,63.24984178316206,E,B,C,E,1
Mexico,None,Veteran,Hispanic,C,E,-104.7414487797455,A,-62.1782912909792,-110.6445475324326,-134.12257841639453,-49.46159792181384,B,B,24.34417276638513,B,123.40393771064618,B,B,D,A,0
UK,Physical,No,Asian,B,C,-104.96458546690997,A,-63.109830186723435,49.59242181908834,-35.05942319776052,-15.609412027864606,A,D,-130.21278221669843,C,150.969528211451,C,C,D,C,0
Other,Both,Yes,Asian,D,B,64.75233046230323,B,219.2414723395311,61.92602246844617,-58.70686658167952,90.04184465147692,C,E,-14.423152243026044,A,-18.80814163060108,E,C,A,E,1
Germany,Yes,Yes,Asian,E,C,-118.34175252687412,B,-32.05210661799879,126.46898575565106,-51.47845425246743,48.31127319392833,B,C,-123.43133040614211,E,-86.62422694250293,D,D,E,E,0
Other,No,Veteran,Black,B,E,-38.82645497858104,B,26.985141656906663,15.333935817070325,209.21259189718074,-25.740891908361778,C,D,50.31050383788206,C,61.973824572852834,D,C,C,C,0
Brazil,Mental,Veteran,Other,D,E,-236.81215128883343,D,140.15807017130487,-92.88686003101982,2.8012271796520745,39.78453640670603,B,A,49.88608088863909,A,48.76483744740794,A,A,C,B,1
India,Yes,Non-Veteran,Black,B,C,-63.23300901409918,B,-30.228295788281333,126.29349056363858,20.353713225908518,5.9429572285675025,C,E,54.34231231195603,B,-72.65205620619419,C,C,D,B,1
UK,Both,Yes,Other,B,A,35.00058397856523,E,56.84122869456526,110.82339407104405,3.0353775941500785,-101.04793733870147,D,D,-120.81318604057981,C,21.471401583841526,A,B,A,E,0
Mexico,Yes,No,Black,C,D,124.26049690501206,A,-10.102470084106239,-34.54673088359638,46.29444270361832,-205.47885481240954,D,E,-328.6466437395266,D,58.09058385463619,D,E,A,C,1
India,Both,Veteran,Other,B,A,193.9159432869814,B,81.4841370252154,28.918660798619396,-40.681230327350306,60.69494008775484,E,C,-93.41396532281166,E,10.037864732515882,B,D,A,E,0
India,None,Yes,Black,E,E,-127.01172503896052,C,-47.693047899124274,99.45463146037345,21.142302997035113,94.87307255349971,D,A,8.911455337816674,C,141.2055356217434,B,C,C,B,0
Brazil,No,No,African American,C,E,-11.184141571397173,E,58.22764084593357,-91.48549730764181,23.165497963241382,152.23296237193037,D,B,34.357753480176505,A,19.858909870021048,C,E,A,A,0
India,Physical,No,Hispanic,A,B,214.32490346470766,D,30.525632939710178,-154.74599437601327,-157.37002842644787,-191.39713343281207,E,B,177.05946637708928,B,80.85906172540444,E,B,C,A,0
Other,None,No,Other,B,A,45.03103697360735,C,124.97664365359608,-77.01495349016216,165.10440372255243,27.404466149902678,E,B,44.42994158564255,C,-86.07155285966377,E,D,C,E,1
Mexico,Yes,No,White,B,C,-4.1277546518708,B,-54.174975841746466,143.76828532745694,-188.23792710956596,184.69296684796404,C,D,21.14175091025853,D,74.58388680072382,B,A,A,D,0
China,Yes,Non-Veteran,Hispanic,A,E,-182.0803217248265,B,89.78338013357147,-218.99409990942806,-150.8292532099831,5.98393735733097,A,D,-52.26364388289547,C,33.71354221346598,C,D,E,B,0
UK,No,Non-Veteran,Hispanic,C,B,145.65541950563548,E,13.766505812531124,-86.78976247333222,58.942230662846704,67.31748560129944,E,E,33.14454676010784,A,44.52266906222104,B,D,C,A,0
Mexico,Physical,Veteran,Asian,A,A,-13.446930710806084,E,-24.605577535629983,76.375769418146,-112.10332741340126,8.046975817653758,C,D,-179.44217925059078,B,90.33563866093365,B,A,B,A,1
Brazil,Physical,Veteran,Hispanic,E,E,189.5805820958597,D,-263.5714442253604,39.40582236933846,183.55872864770546,108.45134291697269,A,A,-58.20642236864699,C,-138.37120009249097,A,D,D,E,1
US,Physical,No,White,A,E,66.89097511281817,B,61.35335535023485,-28.43034587003425,-175.10361820719731,51.66995991549385,C,D,-126.78553589122865,C,-4.648375216680744,C,A,A,E,0
India,Yes,No,African American,E,B,-11.155594995271194,B,250.27147728217778,105.647223633789,6.69231121811298,46.442240840433556,C,A,26.485924448577354,E,24.163235792745642,C,C,A,C,1
UK,Mental,Veteran,Asian,A,D,-20.567047382099847,D,-173.14117573747768,-81.0090138804587,85.67884162221984,157.44026379002148,E,B,-26.50378732588331,C,-133.92963011603695,C,D,C,E,0
Brazil,Mental,No,Hispanic,C,D,45.48965841081956,E,-113.29966465940385,119.74689919170952,-130.10713036079198,3.0585023013386285,E,E,-77.68629358248563,A,-81.61000837684577,E,D,A,A,0
India,Mental,Non-Veteran,Asian,D,E,-16.454249688094084,E,254.03946048299747,121.36783379804497,-64.74161200154033,-41.61392609441991,D,B,-8.514346990118952,E,79.53754444155867,D,D,E,D,0
Brazil,Mental,Veteran,White,B,A,101.22355449171106,D,13.089658417814976,203.40094028731897,-153.34661796940176,-164.79393086956566,E,E,-147.2901478632018,B,30.50061091505487,B,E,C,B,0
China,Mental,Non-Veteran,Hispanic,B,C,-43.9250789835332,B,107.89601398748674,-48.696488378862156,-40.37248124096829,269.0227043446373,C,C,-138.9702576067403,B,10.15593878423841,A,E,D,D,1
Germany,No,Yes,African American,D,A,121.84675171593217,B,-74.33306867731963,-43.495262956869816,-142.0023350450451,83.14795998709911,D,B,22.339189584143256,A,14.957989124537487,D,A,A,B,0
India,No,No,African American,B,A,186.2696424872935,D,-134.72679212902545,-58.55563641532069,-6.8357229478102495,-88.60774016386497,D,C,-148.51416586573615,D,-7.088025000998635,E,C,C,B,0
Other,Yes,Non-Veteran,African American,C,A,21.761474587940626,D,4.330756378310202,48.54545044877659,-31.17639174866516,90.05761124911164,C,C,45.00640190513618,D,-139.47344280993937,A,D,A,D,0
US,No,Yes,Other,B,B,-19.287487074438072,B,-62.120814847023084,-27.33857019230775,105.28091196208054,80.16493543058685,D,A,-112.46346455671903,C,-5.355527553823606,E,B,A,E,1
