RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
African American,B,17.850294716347072,A,29.027700692413255,-204.71391052706647,2.8587858452863673,77.51996215174725,-22.412528677681852,D,E,B,91.09273399038767,0
African American,D,-27.91650833135644,C,-151.0619929752361,78.57218998715896,-114.26352650325391,116.5216657867778,216.29319691950678,C,E,C,58.02114966881433,0
Other,E,-7.771393511987383,D,-46.34527010843002,-109.67589807655587,16.499367916694233,-166.89510544909567,-80.85702580760722,D,C,A,-50.94601885391881,0
Hispanic,B,121.69748156433053,A,27.60837483410874,56.544186632237285,-119.26380514402948,29.174542059850555,50.83809146121534,C,B,D,-35.86316581789912,1
White,C,-77.54914070214208,E,38.41538799367436,-5.658909478585584,-82.94488829729782,-37.2912088610188,57.632465250085204,E,B,D,-90.0143442354998,1
Black,A,18.96198624687713,A,-60.90690093052016,146.87370213408212,76.71363038470466,-30.62514889568278,-138.48092514710828,B,E,D,-4.1089618803007255,1
Other,C,0.7653410872861995,D,15.972097142807407,-102.08009180636475,43.957317352899125,94.17563508697103,244.2065077302237,B,E,A,144.0032792007361,0
Asian,B,49.46688599178169,C,-63.32180678106136,62.29952805462822,52.78554248652184,86.60552250680816,-5.675995683054007,E,E,E,158.02982403696217,1
Other,C,0.19978637506122168,A,106.47964602747125,-77.27447395773783,-12.187012872081525,37.049939456922814,-59.649237052061046,E,B,D,95.17515150357681,0
Asian,E,15.717419712636977,C,-51.64110206900212,119.27913747565782,-124.20363782209442,18.531505763380537,14.697691357148546,B,B,B,-35.57139147541719,0
Other,C,-91.17360532275815,B,-13.42381448643385,-54.007450764621765,163.01681204420944,-92.15765760249948,-187.83161410928,C,E,E,25.651251998990222,0
Black,D,-86.46333454091334,D,17.16803294921277,120.34413234814151,-12.203718844866023,-38.232254435544284,45.81222300056035,E,D,E,-35.87247873768943,1
White,C,81.36885751849667,E,116.52180235378555,110.29054854508524,72.69368671093858,54.343209201540596,-13.60769341200415,D,D,E,-65.7390192006534,1
Black,C,-98.54218119845518,E,38.760078820736666,-18.53386576364886,-43.104659398901966,188.60246620064189,-51.853386278116396,C,E,A,-93.9039943934448,1
Asian,C,-195.42471566252752,E,55.629249619048714,19.16051027163596,38.798481325319464,-36.21005810312813,-78.40392516426705,C,D,A,0.05773319393150603,1
African American,C,24.45017883543932,A,-95.51986664914813,-12.367858256092518,46.270070509923045,16.031192783877184,112.66234843968333,A,C,D,-70.1617035720372,1
African American,B,-61.19639474354576,B,28.677133142368533,-84.31914674029052,-106.34411176198199,-164.42484296975238,208.5094731384064,D,A,E,-61.460517641264126,0
Asian,D,-115.52357119557384,B,-52.186199570450334,-3.2830271877441004,76.12754403645202,-100.86436992917352,75.74503245991741,C,C,A,70.67254632622179,0
Asian,E,-23.771829131782415,A,-75.8757629585181,80.84043473087303,-41.491697287389826,-40.79944456983042,-108.75583541320535,D,E,D,52.2966276169605,0
Asian,B,19.82802262050279,A,-206.73178703172727,-62.643669038749685,-11.145621570227187,-137.75492056513684,-57.84077991117649,C,A,A,-105.28496319960271,0
White,B,178.84168252252104,D,32.40373953078854,-67.16820569639403,119.12156720624651,26.305014502249545,78.71005708314193,A,C,E,-98.59927401488136,0
Black,D,53.59869861619262,A,16.36431399522945,-84.99614533982417,60.37484875093877,95.28751429490356,48.23821822568375,D,D,A,41.376641782858286,1
Black,D,65.34908272594824,A,113.0307318012294,-39.423210665083694,-59.54472004422955,-30.4952160723207,-122.41788174716548,D,C,D,214.07609955726122,0
Black,B,-38.00132688055643,D,141.0230069099895,-0.6790609704793741,37.06994229055376,-28.8718550742332,-5.38844330868306,E,A,E,63.38288915654302,1
Other,E,26.54967702402106,B,10.168487065673977,-105.96809506273874,-99.87579984729594,57.52251623976109,157.8884142508513,B,A,A,169.17692225772882,1
African American,C,-235.68050161157097,C,184.91470915641207,67.3061060465278,-5.461939205860601,52.38255778650704,-12.678316121090075,A,C,D,68.40396248647038,0
Black,B,11.968630393069143,A,102.33266520014193,-98.19245033244815,76.50186869957766,-141.73630489538317,-41.19767249550052,B,D,A,21.014654391732,0
Black,D,-79.3496415543789,D,179.71717689431978,-44.80263327304678,56.57944755555053,-40.249457315477756,134.12280300733735,E,C,D,-104.4422845527798,0
Black,A,171.0537598758455,E,47.13060573168782,-102.72576149952744,-121.19919750480013,14.024938328038264,-127.00890746330707,D,E,E,208.18526554440888,1
Other,C,71.32353245805257,A,180.65268540580388,223.50933663725,136.48504561946152,140.30035944075124,112.17277652922029,B,E,C,-65.15750008555791,1
African American,D,126.18801090663743,A,-79.52909792802409,-95.85893103198245,52.87961202320136,41.38661124529959,117.45099826840293,E,E,C,-199.45310718574734,1
Asian,B,144.80299966902334,B,-73.78994123226025,121.07517592611016,-57.93233315276075,-62.08063056948498,-48.19338744594484,A,A,A,-77.94288715411591,0
White,A,-31.057122283136923,A,-124.7815318132625,48.74468075066735,-10.286507888568776,-104.31609843435712,118.62898824890884,C,A,C,-85.50032020934057,0
African American,B,34.23199188772652,D,40.49454320496179,18.128191624264147,47.472363793963034,-235.17098687784392,36.57166239588744,E,D,D,-82.64827680588965,0
Asian,C,-81.4212627041006,D,-62.705093338228345,-112.80359456908687,-18.246655210473374,26.028479156025597,102.44236896150744,B,B,A,-9.02749236570893,1
African American,A,-235.36779595415774,D,-78.61438959404,16.5884358243513,-87.48912350803751,35.46342500484096,131.44960344868298,D,C,B,-241.67079172386744,0
Other,B,108.1047737812989,E,38.720596747300746,15.479614111182388,-30.51064241497047,-118.55276539271603,-42.80826359607207,A,A,C,-187.06096754335104,0
Hispanic,B,-65.2637962324873,B,-46.57829533251134,88.79557319497692,29.391883287030772,-67.93931168133012,-169.22871956816687,B,B,A,58.547604035568725,1
Black,D,242.23621446891843,E,-24.877513804428478,68.1704351637058,-138.627244138091,33.776990790623024,64.71199403656509,C,C,D,-55.75353713886836,1
Black,E,-143.3014888209459,D,3.6459604399693744,-149.1602423778723,-77.95368109041517,-56.56107934470541,-200.6518169958151,C,A,E,91.23495925167073,0
Other,A,-41.11506139917221,A,84.89613691380936,-32.14221808029955,-1.6737016473377406,-22.25827867367633,131.96528055990171,E,D,C,-160.71288480132503,0
African American,D,88.82936467975159,E,-63.68004090984422,38.247259494466626,77.3610127601425,121.4350793692362,99.11391507812041,E,D,B,-24.099576221618893,0
Other,D,40.270166133889305,E,86.36948134671549,-67.49174613344486,-100.44820719399883,-19.59876563787096,23.680271600362442,E,E,A,61.89802515672792,0
Other,A,45.111602810311055,D,-45.01426972423872,48.37682542208317,-85.46347715096715,-10.839715226434002,160.26694870047012,C,B,B,5.894952646285848,0
Hispanic,D,-10.373187718383033,E,-13.2358972020134,-7.018886720652298,29.367567421688033,-63.629492072156815,89.59075653352684,C,B,B,-10.8163967740547,0
Black,A,70.55445776047083,A,-29.228792284727096,31.022465292779405,-142.18757937952424,99.59066108368174,126.5381998813921,A,A,A,147.96351619561804,1
Black,E,47.40311516115342,B,-232.32727686459586,28.8587095892376,-272.59609652362826,107.66635274489929,-209.9420924348144,A,C,D,67.36898099245573,0
Hispanic,A,133.66401986644598,B,99.5724913650489,24.569505600889688,-13.929366656029273,146.16202076532966,44.236874536656,E,C,A,205.5844043763402,0
Hispanic,A,6.344296273383046,E,-104.73327407123041,-118.57396419976698,34.10939463194652,164.459411067225,84.14928794006669,A,C,C,45.30209786430392,1
Other,E,24.885903863552638,B,4.311542268782954,-0.5752891289723607,-63.5485826315073,-40.9345476161275,96.3908013590271,A,B,A,131.37271747756665,0
Black,B,-94.73677024340901,C,-96.29815989469435,40.49170979179349,106.81662848852609,-100.91785912148521,31.80383624380758,D,B,C,138.53472867105054,0
White,A,-2.3216626254517267,B,35.258970886651056,63.31352214054156,-111.70626112884754,142.52218330680816,-127.7332073767617,A,A,C,-54.1832786947707,1
Hispanic,A,50.09491362754508,D,-66.89228818322162,95.53219653856574,68.11551945900531,64.22688041565743,-36.514246781072146,B,C,C,0.49836665053845774,1
White,B,-48.812200386331526,E,82.79629677166345,79.5938172975265,102.54880971364749,124.48826232519438,61.94124902683693,C,A,C,187.80814824793325,1
White,A,90.18806820202056,D,143.51396271562948,140.36947833833855,-204.89399071094022,44.90967922499938,10.280090132139277,D,E,D,112.88003079957466,0
White,A,189.0764471061891,E,70.36774340224092,-37.33567704757749,-149.86615100134054,-13.426712401062094,-264.6613575890099,D,A,C,-27.017414927920097,1
Other,B,41.85981695383691,C,33.478995689390445,70.7634903042923,-41.770142875416894,4.212714124690472,29.141622564031266,D,A,D,50.08126961595381,1
White,E,-115.09955704116854,A,-180.37439801169543,47.71539724486212,-60.5784662645712,-201.98369759228774,-129.16816129615637,E,C,A,78.14564195104306,1
African American,A,-149.86326857392913,E,20.859053518045545,30.365865922271457,314.61284223360326,34.867285118195134,106.12302384315244,E,E,E,18.36178248655278,1
African American,E,103.92645312018169,E,-9.079022273095422,-38.71597008392922,-196.8146724745825,-56.17531749932788,137.7395242593048,E,D,E,-161.11350186550308,0
Black,C,46.55840803835613,B,-104.0436039765616,-85.53973894357205,-211.06412500288818,66.14287026664677,-60.44029758066358,B,A,C,3.1719129186115316,0
Hispanic,E,-110.02986113338518,D,135.2152538355058,-73.9342784953441,22.704499493802466,76.3509590111504,158.2565102193556,C,A,D,-100.5704459825449,1
African American,B,-40.17412990847828,B,138.57327087207432,244.41785836018414,12.913820821288343,-23.437427083053016,-1.7504455148940155,A,D,E,-76.9537890904445,1
African American,B,3.110832835539283,A,33.37938879196189,-1.9519121507650936,33.04054347880161,1.812858770474726,87.52879497520249,A,A,A,98.29502935267935,0
Asian,E,-23.580950050223574,B,-79.86887709714361,149.86316476177777,216.9505843647748,32.36197342705695,-157.15258202703106,C,A,E,33.93375580118303,1
African American,A,-162.48134648269453,D,190.19716801712931,-54.26073607184655,13.421353286320933,-25.3743839563209,-54.31577564818585,A,C,B,9.903284751164456,0
African American,C,87.75969848027223,A,-67.42896664053428,-6.228160982310416,142.62055062374515,-250.22884375479518,-220.03079967100834,C,E,B,-97.9624749917449,0
African American,C,51.880447122825245,E,-6.198718296336443,-118.7574145214312,-44.241446127327336,-132.40444821264202,150.81043326669226,C,D,D,226.47556347232666,1
Other,B,-183.07719816636336,D,123.74364759823193,170.62479030928327,-50.19407729036131,-141.74851044209058,-46.35220259049254,C,C,A,-146.404635905019,1
Black,A,108.0868220580087,C,91.80229198143832,17.6842948864034,133.9197121010798,9.467984533892478,-4.943532311915053,D,D,A,-117.57696077213913,1
African American,C,-60.962427398113384,D,50.89185335434464,-121.88508726661573,104.41934706344695,93.7155254184595,37.64170517677656,E,A,B,-5.249770692785578,1
Other,B,47.94243963704393,E,-102.71591168412975,-118.51781908553318,-21.51282734659104,-9.834265953405845,-58.19165329381085,C,A,E,20.460786494748184,0
Hispanic,A,-109.07266345721958,D,131.6114103940346,208.49156156935013,-160.11453124676933,46.6976008467069,30.767162159403206,D,E,B,-82.53467973636725,1
Other,A,-89.3370797401049,B,40.181680341882306,92.37526371131017,-136.25204024983412,-119.92232887130776,-8.114411777084703,C,D,E,119.69833217224719,0
Black,A,-3.4240121352861608,C,-15.49670564202476,108.51299079118124,69.33451492216142,-10.675276936310446,-159.212476261265,D,C,C,85.34568095115145,1
Hispanic,D,-109.40633238481531,B,252.91636994004097,-174.15962667868783,-127.4801165411624,-33.29096534345618,223.1495574427782,A,B,B,-233.42743063774992,1
African American,E,-64.63721675793307,B,-24.819070683072116,100.65294366337703,-55.16478983269203,5.648665162713232,-51.604445934402534,A,B,C,12.027804274026582,0
African American,E,-24.407993183421027,B,37.02063615643749,203.43167802109483,100.26193815683028,-26.73396363374905,-193.0575217579962,E,B,A,-42.81814323172978,1
African American,E,-112.87401106930024,E,29.986318257471712,-17.460189910370215,141.4223312119608,-194.5134385193408,18.762953199472225,A,D,A,-54.16174895661617,0
Other,E,-124.96747717160315,D,12.876770608483287,-119.36444220273043,161.7947826705696,47.83282352401198,-41.99522732923208,B,D,B,15.557603066266907,1
Hispanic,B,-23.827154842048753,D,98.16434338308821,-232.89367714736434,-9.449029560839834,-4.855035729614781,-79.09216332052638,D,C,D,-26.13913224198832,0
Black,A,10.623804355379068,C,91.9991672524272,4.357711866768097,174.90413645695583,-53.37280752832856,-52.65467491666483,D,B,E,169.60537917140536,1
Hispanic,B,166.19215673580038,D,-11.544680638424303,-44.65747078272041,35.64015668998661,-156.17173939735963,283.93244686168595,E,B,B,-42.53021632273251,0
White,D,25.091079527092734,E,-34.16712128134905,-119.72768882154914,-3.172345181704275,-53.844305602022715,-131.6628826700801,E,B,E,-39.19724022365203,1
Black,E,-46.52327696128143,D,164.4109140311147,8.196608930269171,-37.356028966490925,-37.485687630646815,-43.68553571369593,C,C,B,75.11843297564216,1
Other,E,112.84237282857255,A,52.44790486518105,107.72330035686635,-172.28859415965036,-67.28643732277251,140.97399088017875,C,C,E,-81.11959560194454,0
Hispanic,D,23.06504357439462,D,-34.83766422586671,-12.543955563669451,141.1210450870199,3.1776928101022133,-7.911153607989839,B,A,B,3.2618799219458157,1
African American,C,38.479077725186016,D,108.19539161254666,-15.888528330842941,-47.69235428221144,44.262319151182226,-4.164134713522711,A,A,C,-42.92213539135595,0
African American,E,-192.35367163631446,B,-132.066493919454,-74.68627023913919,-35.728349047241274,-65.7692737917894,-0.37104087702938204,A,D,E,27.75976195469071,0
White,E,24.898334942710832,B,192.66718067766269,-72.12362195964562,-83.13837216910426,-31.886214735507934,-82.04145510310826,E,B,D,36.26918655664776,0
Hispanic,C,13.188499585909016,C,-70.5297553299095,-119.29299021527693,-36.865239990951814,-96.28822563658134,86.49333635060292,A,E,E,13.141429125072968,0
Black,D,-115.54989738756944,D,-145.1230590349925,-89.25149317935883,120.19273739891618,51.34755214844802,-27.05282825107094,C,C,B,-28.77741235659824,0
Hispanic,A,-153.8062677366201,B,-55.40031721657343,-129.34128392967946,-88.09769322526988,154.37794357408958,23.112643559869323,D,C,E,52.80600676967106,1
African American,E,129.8366119388791,A,215.6930185855936,-59.26539493662892,-48.07998189392583,-75.97823756503188,98.7075247513783,C,B,E,18.384371361600618,0
Black,C,-37.61096698761072,C,-38.169682945306036,-23.103545103362368,-9.25791139252047,71.02593409300727,55.90523695685806,A,E,A,115.99987120996795,0
Hispanic,D,53.274613305882355,C,51.2385112939563,-89.78709644035645,-145.411182692024,-72.36133791820141,-129.2661288693613,A,B,E,-106.4804329160523,0
Asian,A,-52.557868060392224,B,-220.60514664880336,-121.9155403415165,-100.36445004227461,239.1524691753206,-268.6886431241293,D,C,B,-84.35202775149375,0
Hispanic,D,-126.92240281542556,C,13.428607113826551,116.57068416939632,-54.39255249822629,-10.20633675106543,28.808424628415125,B,A,B,-1.9584632344443524,0
African American,C,-29.3562683757927,D,-73.19272391714378,-180.7968090716505,-124.52885484827429,56.65664472152122,-104.1374602987763,A,A,D,-42.98830720324648,0
White,C,-37.67385367032789,B,-90.77668008625378,28.95471632875924,-79.40915669266073,-2.820969716039652,27.314085013738556,C,E,E,78.90899650426509,1
Other,C,73.68585005676704,D,-136.1892637657252,161.5018373365249,24.42949519211746,86.842704671593,36.705198155130375,C,D,B,-42.56929481228469,1
African American,D,127.1598309639558,E,14.277110097738404,-68.4867556370982,61.31798163932658,39.759988075370515,-128.02485044071813,C,A,C,164.83872510851276,0
Asian,B,52.12873094156541,E,28.14537799764818,-102.31718910983807,-81.36899543862671,-6.55930047484042,83.28689218918225,D,D,E,164.50688599192156,0
African American,A,93.70864090588651,D,116.29622176151102,-16.81578224647111,-60.168077052748345,72.31576574406857,-1.0609176163226306,C,A,A,-161.87264433236334,0
White,D,13.805593155975657,C,-29.08152969261573,76.8020235291597,-90.83527928438531,-48.733725430011305,-40.84215827706878,B,E,E,-99.04428373880006,0
White,C,-0.006191444478992897,C,112.80437939215706,11.709111408115843,-143.44656551824892,-138.32459962772577,58.07224985760941,A,E,D,-167.6040041502303,1
White,A,-11.871439668121937,A,28.942883898033106,25.654936592923605,75.4970051678725,41.55795967016993,31.071466380741562,B,C,A,-26.404719560692737,0
Black,E,6.029136470284213,E,52.96441247713722,33.327472839383894,-26.662903294206195,9.061131683780022,0.7714463493270155,E,E,B,-103.82844234193553,0
Black,E,206.70215683663287,E,0.049180474601615246,31.251603299157104,104.59160886230916,-69.6413468513118,-35.628701852152474,B,C,E,-109.73316682749088,1
African American,A,-12.419816783477735,D,-151.67943546966856,35.41798304651505,-95.35784123700573,64.17318030930429,153.2573329531669,A,E,A,111.66710456736418,1
