AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
74,Black,B,33.88308820007618,D,-112.82793402165174,17.78886709351042,C,-42.00443700867408,E,D,30.80999266062688,C,16.75438015858498,3.9045350825306047,B,D,B,B,B,E,0
51,African American,A,-7.501110367973888,A,-5.934387711672354,74.00280444670258,A,-36.19504513474048,C,E,-33.75696978124554,E,-299.5717748146283,5.440617802770762,E,D,E,D,C,D,1
58,Hispanic,C,-117.23646501370513,B,143.79225352483974,127.32788304261493,E,-54.86318419981336,C,E,94.33654717465727,E,111.2062324985988,-48.320256001564424,E,A,E,C,A,C,1
19,White,E,15.844577015520539,E,50.72990537902311,55.27052352320888,E,28.222427458196353,C,C,-77.56077392778255,B,42.64385080349856,94.77669068542907,E,C,D,C,B,D,1
44,White,E,51.440396517543974,D,24.786673329853535,53.337911503376375,B,-46.31848773731978,A,B,54.176375922944445,E,19.008957692543838,24.483572267070354,E,A,C,C,C,A,1
54,African American,C,119.78883199868189,D,-57.08606918905302,79.6024534653086,C,45.93776581919558,D,A,-73.98065282389535,E,45.42602736688976,-106.54383000752392,A,E,B,A,C,D,1
68,Other,E,92.77751969865055,C,47.05149661119543,35.37871118856202,B,11.167111752263988,B,C,-43.713274761704014,C,-94.65257871981349,-59.43339515309767,B,E,B,B,D,B,0
27,Asian,D,19.75133598878422,D,54.13773680092264,3.7891753896760827,C,-12.966554447178513,E,D,-41.90653277769991,C,74.34310187891072,53.50341928819896,C,B,A,B,D,B,1
79,Other,D,239.8358169046836,B,13.075209889826004,135.7846449265845,A,-147.4672395760618,A,A,-122.80862850065274,E,32.780505890953805,15.896520778329451,B,C,A,A,A,D,0
36,Black,A,-13.326138744949443,C,61.25620022236495,71.6739908497844,B,21.624180474630293,E,D,-10.74574655215545,E,110.51901153102173,10.33913460871257,A,C,D,E,C,E,0
38,Other,E,-17.53149909150152,C,117.73586582567307,-44.683696426022074,D,-136.18105714995565,C,B,74.31785931382055,A,-90.95994166121588,1.4697423026441694,B,D,C,C,E,D,1
45,Other,B,54.61065709883187,C,121.43023865788858,7.074567289213632,D,26.77095860222107,E,A,197.03263140857896,D,-229.5990580762166,-100.6668866688194,E,E,A,E,B,B,1
30,Hispanic,D,12.23091912273453,C,50.48944221109871,8.062345622608047,D,95.39033704461019,E,D,-35.709617646514126,C,-56.595535306719526,20.579147599980715,D,D,B,A,B,E,0
34,Hispanic,D,-46.96276771289114,C,-98.7612703976726,-160.4724924167795,A,-56.67074368698629,C,C,-104.75221738895608,C,-35.19822684980475,206.114710463545,D,B,C,C,C,B,1
63,Black,B,138.88637363669085,C,-95.4249243149499,75.40912086473426,E,-16.069261331364203,D,B,-108.48185276043738,D,-14.41891908112656,-70.03609025417823,E,E,B,E,A,B,1
65,Black,C,125.98414415585337,E,-10.714281506026092,-71.69604296934283,B,-3.3586236069889246,D,E,-161.01296824402402,B,-28.560672673223376,77.12142331548499,D,B,E,B,C,A,0
71,White,B,-31.36403761881415,C,4.163997496063222,13.951472962748305,E,-128.68564456400298,D,A,-12.168631775849628,E,-40.06287360188237,41.62437341455131,D,A,B,E,E,D,1
51,Hispanic,D,38.03083320033884,D,-223.90741366965395,22.825362913311366,C,35.27703542583535,E,E,-65.64085727906308,E,63.57689615804214,-60.03225601210153,B,B,A,E,B,C,0
30,Other,D,43.58052228606552,A,-108.9028572021549,5.552617863725725,E,78.73598987374345,A,B,185.28365673710374,E,145.69772746027672,128.88935645044344,E,A,B,A,E,B,0
65,Hispanic,D,253.77695859130446,B,53.245638916361415,-63.9959223408328,E,-71.87086893449872,A,E,3.841788114256678,B,-35.13503109870997,69.82145774549346,B,B,C,C,D,C,0
53,Hispanic,C,87.05553548176141,B,-121.13943883130555,-122.16507914250676,E,-96.6785244856958,B,A,-87.19843240437798,D,-113.99009183542917,8.713063248569123,E,C,A,C,E,A,1
50,African American,C,-47.70769751974157,D,-168.22270207479667,-53.550021645250986,A,71.05328447637739,E,C,16.912768829006424,C,38.13849745129465,-163.84807246698054,D,B,A,A,D,A,1
60,Hispanic,B,-140.75345418470894,E,8.200011189721792,-82.88181207978047,E,98.01796989004677,C,A,-66.06308209037952,C,-198.45655016696645,23.875034488112277,E,E,D,B,B,E,1
66,White,E,-150.13545197421266,D,138.02876123611873,87.16678954034911,C,-45.722318176174745,A,B,160.73473176916715,A,-80.87009197368297,88.5762551889579,B,E,C,E,A,C,0
46,Hispanic,B,131.90946174412835,D,133.56821071857573,16.777122218544243,B,152.88757103607992,A,D,-7.733929850231271,A,-110.57195883274207,-48.17054829471498,A,C,A,C,A,C,0
43,Hispanic,B,12.614223048760742,D,-123.01624241171696,-21.711930728534355,C,-84.7298322319634,B,E,46.60698927360995,A,77.52758578029746,12.533674882144997,A,D,E,B,D,B,1
22,Hispanic,D,41.09324786669351,E,9.177938122837874,-4.237007988240551,D,37.0122687117336,B,B,-9.173013371068658,B,105.79631428550178,-31.84433256130552,D,E,E,D,B,E,1
78,White,A,-53.79865688378944,A,-7.683042426582719,-19.376247409839497,D,26.547681390321863,C,D,32.899859938175695,E,-53.6248281601998,-13.542487412017431,A,E,D,E,C,C,0
30,Black,C,80.58242533547954,C,77.72552962803168,87.47525506038247,D,-91.33040147842,E,E,71.76745613778537,E,-3.293051232049887,56.805829902178594,D,D,B,B,C,B,0
69,Hispanic,D,169.4513894100697,E,40.78023587645862,-30.049805381454703,C,-95.11330177294026,A,C,49.46771660561634,C,73.46994329621464,-2.5056282284889475,E,A,A,A,E,C,1
44,Black,A,110.49874014306064,A,71.8178036968033,-226.2670814522127,A,-39.09733686625075,D,A,-95.19070425014897,B,118.57352473518372,-226.40279500639392,E,C,A,C,A,D,0
66,Asian,E,20.175404335963837,E,-50.405514182027076,-130.86119055764286,D,156.35343106810706,B,A,-53.38389212603519,D,-7.5626925528307325,67.61441661627698,A,B,A,A,A,C,1
65,Hispanic,C,-42.26397582142659,B,78.19239403587386,-165.22753825525237,B,-72.37730149892666,B,B,56.16383127359725,A,54.087655239671896,88.91868061247652,E,C,E,C,B,A,0
62,Hispanic,E,15.104064981574957,B,14.156755754972504,-112.0038008339878,A,-95.7497226395399,B,B,16.40588155620008,D,10.107885938233165,-194.22411134319594,D,C,A,D,B,B,0
74,African American,C,-126.18590202442199,E,154.45519790329197,-47.3705031090091,E,-38.56101340314836,C,E,57.046978372692124,E,42.07034523214136,103.80757776992837,E,E,C,E,E,D,0
55,Black,D,209.4096541267815,C,72.87152215194966,221.34047945512333,D,25.241495907298926,B,D,11.225320575594647,B,34.26418344118577,-118.86598134629733,E,B,A,B,B,C,0
60,Hispanic,D,77.90981303186551,E,-312.6581295321125,21.09068050279873,D,-70.80281843404782,D,C,27.29248906762885,D,126.50274698764153,101.730570406372,B,E,E,B,C,C,1
57,White,E,163.26302413797322,D,2.696994723042016,-24.697169121174404,B,-51.45130265293447,C,C,62.00487003908025,D,-54.84528155343895,-156.54112131383582,C,C,E,D,A,B,0
73,Other,D,-106.50086350635503,C,-30.679531676309313,59.11317958138618,D,-50.265196496600225,E,C,84.62013664045992,B,17.843898374655957,-69.39498081875237,E,A,A,C,C,C,0
26,Asian,B,-18.229560496757948,D,151.13751006074108,54.12383794065184,A,147.49430912336584,E,B,4.6724446877618195,C,-13.072883515842527,-110.32370097655406,D,B,C,B,B,B,0
72,African American,D,4.714510027762141,C,-17.091816926993328,-127.50388596734979,A,-134.30791188091058,C,D,-193.52008804824538,B,-168.82877230256346,157.11344915612852,A,B,E,D,C,C,1
63,Other,E,-106.56281842161943,B,-94.64426187975312,-44.203084715277754,D,104.70422159720928,C,E,-21.460918572094215,C,86.45241056016695,-63.21191817885502,B,A,B,E,E,E,1
49,African American,B,73.93170796077358,A,-43.35212584425916,251.4307340200177,D,-71.38428178031361,A,C,145.04449548167315,D,-132.610687363838,72.24148644166564,E,B,E,A,B,C,1
59,Hispanic,B,17.45197219220906,E,133.87077414248537,34.85865299383549,D,68.30821832237083,C,C,80.32201330189508,C,101.69851030438701,-91.27551943554056,E,C,B,C,D,E,0
37,Black,C,-41.36147010584125,B,-9.492126426848719,8.988375347676499,D,57.682238931365525,D,E,20.579967990482526,A,-130.89941193606919,-136.16162866691624,B,B,B,A,E,E,1
75,Hispanic,C,-3.366133635832914,C,68.62181725418462,-37.67424414944748,E,-75.63483576434353,A,D,-215.2580430882234,C,-45.38124656817388,140.99021347322963,E,B,A,B,E,C,1
41,Black,E,147.9375910186672,D,35.23957364805152,54.79301765817524,B,-172.82012327751167,B,B,-150.0053991284744,C,-5.29994126385804,-131.24040567133846,D,B,B,B,D,A,1
38,Hispanic,E,-63.50816258097187,A,83.0759787115892,-77.79065084878147,E,-87.27341819857891,B,D,154.938453022654,A,31.378357134184924,100.77151739197343,C,B,D,E,B,E,1
75,Other,E,-65.7737500900689,E,42.040776746965626,22.2125886460055,E,-89.02292950785392,E,D,-175.05248318178445,D,30.295701965181227,7.948230970448951,A,A,B,C,A,A,0
67,Other,B,3.6687431278713154,E,-7.6385271315523084,-277.11564185610575,D,-115.71194776078235,E,B,56.62750786373524,C,16.683873339846482,76.02138878962414,D,D,B,C,D,E,1
46,White,A,10.254945850203127,C,75.83559330273533,-46.19658822513325,A,-79.54311568883499,B,D,72.29748269855115,D,15.674049549346236,-46.14305564318672,A,E,C,D,E,D,1
59,African American,B,-241.15525252667345,A,-115.3103332169628,38.507080177652966,B,-38.625007416868826,D,A,40.24826230844698,E,13.855700514933943,-126.20311634334502,D,E,C,A,C,B,0
67,Black,B,-16.515240252197135,E,48.247176178990046,-158.18630890203949,A,-182.72469092398046,E,E,24.094509732475196,E,48.51671614371803,-79.70133706033744,D,A,D,B,E,E,0
65,African American,B,115.51083919752112,C,-87.80814196471654,-105.59994269235031,C,-43.46667687226062,A,E,-80.21176688713109,E,-14.427651261753006,-14.370221200589818,A,E,A,B,E,D,0
77,Black,A,-75.13906562164799,B,103.98832480068467,188.12363905723103,A,-86.25165992178113,B,D,4.413468439206846,C,-93.53982926955774,28.67306090974484,C,C,D,A,C,B,1
75,Black,D,-73.17431704424973,B,-6.056966593471929,38.53914500238538,C,16.453445227053837,A,A,189.0708564172779,A,218.90590794020835,-6.000160811707943,C,C,C,B,E,C,1
38,Asian,B,-28.786418583125524,D,-45.546686378119986,-87.32343743666921,B,28.435696788035763,E,E,50.74563846193173,A,-44.32466393348281,-10.047881344311675,A,E,A,E,C,C,0
51,African American,D,-123.79355519527182,C,76.28223784698103,-73.1496079901073,C,-6.347560700474755,E,E,173.7072694138104,E,-67.95885052219879,-168.24301914764717,A,D,E,C,C,B,1
79,Other,B,-30.755929096273928,A,-71.2816867435354,149.5501165862064,A,-152.34179947214523,C,C,-29.745773236406492,D,7.1147275333587725,107.34941710404917,D,C,A,C,E,A,1
78,White,E,57.116952665191235,D,-51.671677035115415,15.278688001121527,C,44.868351296410914,D,D,-21.19204004033606,C,-71.87159477866878,59.42079887326247,B,B,D,D,B,C,0
54,White,B,11.389503885190058,E,99.5351652142938,116.93269818010748,B,-4.6551024321974115,C,D,19.084387924511343,E,64.2561322727255,-319.93223441404723,D,C,A,E,C,A,0
72,Asian,E,-21.231324477285536,C,-193.25713547784412,57.652195296140064,A,226.3783438138325,A,D,48.89897860541942,B,-8.303626877974406,-31.500197869764925,C,D,D,E,B,B,1
35,African American,D,76.41493650023999,D,51.43015156503412,-61.22792907639148,E,-32.38433282352931,B,E,214.44244048170432,B,157.247766376846,-13.42307616398669,C,E,A,B,D,A,1
77,Hispanic,E,-73.08921633809308,A,43.251765652727855,-151.3648428233803,D,142.01051011785862,C,A,171.40002621175861,A,-26.08957769213527,83.19467393595406,E,B,E,C,C,B,0
37,Black,B,-15.879694322001603,A,18.573991837656788,-83.98030849234746,B,-145.2184791243379,E,D,110.04504257084113,C,156.8355829940037,-102.13353546309814,B,B,C,A,A,C,1
51,Asian,D,132.08871865050833,E,31.474909977494125,39.76183367992244,B,58.63309551709543,B,D,52.556504104615,A,-51.583937658522125,0.29684224555032235,E,D,D,B,C,C,0
24,Black,C,-14.077188202156673,A,-68.27145903377279,34.84550942780395,C,131.02162691557382,D,A,24.768736997056216,C,22.76224279806435,82.19218831535437,A,C,A,D,C,D,1
18,Hispanic,B,-174.1507537171013,A,105.29079463627184,-30.888668604509835,C,55.83221440972751,E,D,-51.169979363964245,B,-12.093790728812259,-115.73495747222735,B,C,A,E,C,C,0
35,African American,E,62.403898339015704,D,86.08537175155327,-205.12085235349153,D,1.8127235378007893,A,E,-10.596001570161727,E,-32.65199247509998,-90.79488951180934,B,A,C,B,A,D,0
19,African American,C,-43.54351055625231,C,-50.00764978799713,151.12672875654832,E,100.2042486332235,C,E,28.609867406979927,D,-141.81167996543542,118.04999906366305,B,E,A,C,D,D,0
50,White,E,-15.26484262774944,B,13.501780584935446,11.689571989432777,C,42.46767051872485,C,E,186.4660081724255,A,-136.00457844127467,75.18096241623981,E,D,E,A,D,A,0
56,Hispanic,C,120.11589999951822,C,-59.863071206588316,-25.539312965638633,A,237.16919488388953,A,C,-57.79783542164393,A,-7.2871975425591495,113.21502149066175,C,B,D,B,D,B,1
47,Black,B,101.27468875216745,A,160.89594240586175,34.1011144531809,D,-322.2287422113405,B,E,177.46409168636222,B,-19.15879252363254,-104.73535374478047,C,C,E,E,C,C,0
73,White,B,91.0190867781388,B,13.05128684369963,34.045666443303304,B,48.349198121169316,A,B,61.13598547579888,D,-41.621198659383154,-213.86690179025828,E,E,D,B,B,A,1
79,Other,D,-241.1240691635778,A,-61.524603264391885,-13.827678548825887,C,-65.73701316484293,B,B,-208.3164007020814,A,33.463204065275065,-47.04096355556789,B,A,D,D,E,E,1
62,White,B,4.5020657681355365,E,-26.74493368167703,87.888520162925,C,-11.907144046375647,B,A,157.3588673257043,A,-22.958957012234784,8.938865593969748,E,E,B,D,E,C,1
52,African American,D,-124.01347348127965,D,10.338408087281707,-36.16458870878755,B,47.286352875027895,B,E,9.94433862029276,A,-21.29409561365906,116.1301457505603,D,B,C,B,A,B,1
59,Other,D,72.7330434675465,E,21.778719451419448,144.58516447189515,D,-12.995381412314053,E,C,-119.96349869190873,E,-11.736482782131118,-0.18974022667023707,B,E,B,D,C,C,1
34,Black,A,138.32364898602154,D,50.216009501733915,77.741633241331,D,103.2029312268375,C,C,88.52586025189682,A,7.176505908239274,-128.77342957520793,B,D,D,D,A,E,1
43,African American,D,-46.02104729521705,E,122.60546792073069,-27.83963083023503,E,180.96596759593717,B,B,144.13378784564358,C,30.728098587725384,22.470150252985274,B,B,E,B,B,A,1
22,Asian,B,-86.00087787854677,A,18.344360542548888,-7.2973016867704645,E,55.101662001105524,E,B,-54.21796354949888,E,66.05483181110459,73.72400042676523,D,E,E,A,D,B,0
45,Asian,D,-196.00518639180805,A,-161.52627664434158,44.72849797838731,E,73.29393220041112,A,A,-108.58072767360345,C,-64.08035724935675,-145.73274641736867,E,C,E,B,E,D,1
57,Hispanic,E,108.25826412523062,D,179.49527408344613,-98.70898917507552,E,-63.91235506554926,A,E,6.351484598304134,A,-112.82011824912917,127.21536360627313,C,B,A,E,B,B,0
69,Asian,A,-40.47566146481041,E,-73.16146722300888,-40.43734646177308,B,-64.31872142108156,E,B,-4.681778848563903,C,-3.109372842523306,38.03697078180806,E,B,D,A,A,D,0
56,Asian,A,-33.81643500403508,B,-70.04968190194522,-24.83988415340437,D,26.188024614381096,D,C,39.82366882053945,A,-136.61644219911122,77.56577807809046,E,B,D,E,C,C,0
37,Other,B,-119.5230460530514,E,-122.78433504163435,14.567280671702454,E,-81.22673190898236,E,C,-31.45368183128994,C,247.2968174262585,-279.88645571959603,E,B,A,C,B,D,0
44,White,C,-110.08606307300519,C,-81.30220996404063,186.55399637193827,E,-293.7935427399182,E,E,-7.673932084210107,C,-86.70911417503831,-32.4611511042495,B,E,A,E,A,B,0
55,African American,A,57.219630796425655,C,33.503884628417424,160.68001468452383,D,-43.2797008676398,D,C,-35.17550600974854,E,-32.009620795114216,97.72507160346554,B,B,A,C,C,A,1
42,Asian,D,-37.13443995909005,B,56.49566409134281,-229.73432170917442,E,135.22509334244313,B,C,-118.52770473353841,A,-18.64081384622373,-39.237804257992174,A,D,A,D,D,E,0
56,White,E,76.93106498436929,B,-0.16193665637075647,-37.858884060294415,B,-9.653093234387777,A,B,60.43573526125285,C,176.5202226505981,21.170836446427945,B,C,C,E,C,D,1
30,Other,A,-89.33785656664016,C,-224.30802919569675,83.4955824871426,E,98.6361919748357,C,A,140.7055665155458,D,-34.168463451927735,-26.875272286631834,A,A,B,A,D,A,0
19,African American,D,84.96990680762092,A,-32.6138891284513,254.76502429818976,B,19.646185914316998,B,D,-19.330468560186002,E,-272.82157580061005,39.20690783806353,C,B,A,C,A,A,0
50,Asian,C,154.2482983509416,E,81.4665486077211,-45.47243391075695,D,-172.87877077995535,B,B,12.174863453087193,A,46.06331991573958,107.85908615307125,A,D,E,B,D,B,0
29,Hispanic,C,14.269400354231884,B,30.652580531743677,-3.2609171638850203,C,-14.68956671639477,B,E,-89.31725602723442,B,-77.30534455104066,-42.20241832283829,E,B,D,A,E,A,0
37,Other,C,86.99283988788896,E,36.2598077256128,11.655043068869066,E,179.6435452429291,B,C,92.56337191314844,E,91.20183283142578,36.1089543387453,C,D,A,D,D,C,0
78,African American,C,44.93120662662399,A,-120.45906690011732,-53.8291853317964,E,-68.15780639062477,A,A,67.37313216422714,B,116.22666081376403,200.27883874545574,A,E,B,A,B,E,0
71,Hispanic,D,-33.20363542345238,C,-109.77129611501834,-28.061358178601914,A,141.5201347155781,E,C,145.50431927700382,D,106.74783787539006,-63.652654077404826,E,D,D,D,C,A,1
24,White,E,46.078292011458274,A,40.68747132705771,55.42166149873531,C,-22.293216304148753,A,C,79.43393688145719,D,59.408360983298856,-64.48443021024329,C,A,B,D,D,B,1
49,Asian,D,74.78147899864015,E,125.53884529822543,75.89955015687617,D,-53.65442404091396,B,E,7.881643461212798,C,86.54450701754634,221.062973192421,E,E,A,D,C,B,0
63,White,B,126.79223689675399,B,-115.6189833512831,-39.79893385107953,B,13.078748704018547,B,B,2.7953665964873657,A,151.4801853538222,111.28491536675548,B,A,A,E,C,E,1
53,African American,B,42.19627909265052,B,107.41032879650572,164.11039679661334,B,25.266902872653183,E,E,-34.18884786182534,A,-36.136351725300344,133.06521409565352,A,A,E,B,B,C,0
66,Black,B,41.14261313341692,D,77.92708459524943,-126.89052468744886,E,2.7359079495170997,C,A,-74.95537375495682,D,72.06657302273021,-18.439869194317176,C,E,C,D,D,A,1
63,Other,A,-146.37666771217891,C,-76.65266786437809,56.655529017713256,B,-132.9284504666177,B,A,6.969938541204046,A,-1.2861502537296043,88.81513686711283,C,B,C,E,A,A,0
63,Hispanic,E,116.62532305061868,D,182.7229994055847,-26.715377606434508,D,202.28090945431543,C,B,-109.09763240917137,E,117.34062928265362,-51.02285106277298,D,C,C,B,D,A,0
57,Other,B,-122.10800163869202,C,-82.52196287642525,-31.650810708116268,C,-61.49316382692085,B,E,-140.01811329790021,C,13.96136857118002,-136.5094888963974,D,E,E,A,B,A,0
55,White,D,39.23836745212892,B,156.76041961583144,-80.1123555869349,B,6.751509276521288,B,B,50.627791838276835,A,-38.4988523385125,-29.934922401267517,D,B,C,B,E,D,0
45,Asian,B,6.223557504949081,E,121.23031432867839,172.53060378832703,A,-115.09562064550256,C,B,135.84232179056804,D,-78.22842375358336,35.785520198154096,D,C,E,C,E,B,0
58,Asian,E,15.127102899825706,C,47.4883510350286,37.58826847924953,B,-142.1656849082223,D,C,70.41444337509219,D,15.773403388023265,96.46304261900288,A,A,A,C,C,D,1
70,Other,B,82.46884656564097,C,-180.0187646588067,27.683610886670824,B,-92.81981617972306,E,A,-222.10886354100552,C,130.26363450963012,-93.17668621245865,B,A,C,A,A,C,1
47,Asian,E,79.9978440229274,D,-133.53856728396926,12.55894894957645,A,-175.74709332696915,B,C,-22.27829662118978,B,-108.77000265005638,61.43909718861206,B,C,E,C,E,E,0
38,Hispanic,B,-76.35098704009279,A,-49.198795770384066,110.00761899271454,B,-49.584603893810026,A,B,-153.2565266954995,C,-179.6936729425119,-9.111907987420924,E,D,E,D,B,D,1
65,African American,A,0.05730725131934654,B,108.83325370448931,-61.371267491728155,B,-31.228331320294274,B,C,-84.85901784551886,B,-11.342554504447802,71.10108050473515,B,B,A,E,C,C,0
56,African American,D,51.560437797610945,A,5.764822628944879,242.03007129237625,C,62.63365498359676,D,B,-31.259845199383342,D,102.88289669037407,101.23900530255945,B,B,B,B,C,E,0
49,White,E,-37.45214648911009,A,16.916774135236043,-140.66187279433973,D,-33.88473705323745,E,A,-12.441949204742253,E,-200.07482871543104,-37.596368151215046,B,A,B,C,A,D,0
