Veteran,married,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,Single,23,D,-13.847254055463612,B,13.5974827740912,106.04721491018847,4.679989295482777,E,13.718878521772174,-81.73725386628098,E,-119.39406454213149,72.0333170342952,-53.56798019790755,-55.58124727595381,E,-15.38511900212612,12.994986754929705,-151.50013648518848,0
Veteran,Married,93,B,71.39376747279361,C,-21.423911766499618,-7.9277544885009945,-122.72255656045834,B,-42.9828194158573,-9.757141476851446,A,-99.26436372564491,-12.263689465594524,-121.6340388996468,129.10943975655294,D,-9.941936995345698,-21.84571520782292,17.76922874426923,1
Veteran,Married,20,A,60.046018308921354,E,-9.062514360190914,-82.95630665953152,130.40857952028034,A,-125.45591373975613,149.1490759473923,A,-68.06963175465803,-150.09486655673996,190.1693035661874,73.76218068309952,D,230.60283784533607,-85.41406109648712,27.585207648917503,1
No,Widowed,28,C,-110.2467917115328,D,124.37759306507124,91.44035646641248,-7.8066716910043725,B,64.9339827235929,-127.62503366533204,D,160.708288122576,55.964483381695,36.88952092843145,34.73101652213407,E,171.2951211386003,23.856336282729742,-95.82466115013285,1
Non-Veteran,Widowed,21,C,12.580443377366882,B,39.61208381527789,3.046386028635587,-34.69607765254994,B,36.90639868060235,-33.683984277106326,A,-176.9491530264018,-142.25879212916342,-30.195482068724832,-160.99368988095827,B,-96.04813175086608,-88.34538608174094,39.84650987014715,1
No,Divorced,63,B,-14.942364903102238,E,3.934481233254979,177.33582947470956,7.8114036194765095,C,-176.3811131581051,34.106506273325394,C,-171.51188276544679,48.717805755934066,-71.46910875908749,106.510264168428,E,-32.532871692375004,48.090639497928564,58.5225996283827,1
Veteran,Widowed,48,B,59.94978768205209,C,-77.99880953172067,-63.04899980216432,58.112913883312004,C,-89.6719572362333,116.0507603509114,E,-21.416436277914702,-129.66907595963087,126.8868648440294,-147.41633197899267,A,58.733167819544164,83.11913314076784,-63.081495315892965,1
Yes,Divorced,42,A,93.96507044805779,E,148.55479599220138,-79.12065406586346,109.78807257425944,A,-44.15821267739998,79.70175267935399,E,-43.28970832205311,4.970846163929121,-0.5311846117658674,-39.07855832735225,B,34.5664536329964,-41.210044974505536,136.8904378921629,0
Non-Veteran,Single,50,C,-67.77260955513356,C,-215.67432890180692,19.802146000242097,-3.839083151228887,E,8.06455776457731,53.63821590561139,B,-12.518806357445053,106.96356220074708,180.59335607545967,-33.8246339008012,E,-70.3814165587967,165.90079518581956,-65.37918945901497,1
Veteran,Married,39,B,-33.433617925327816,A,70.29147744920482,86.72209959027968,-165.8390187669998,D,-140.83456578860617,6.365571172226328,E,186.79221273919703,-25.77161712335118,-24.51317412676976,-23.646828515509142,E,81.12304696739207,-0.1805371654745113,128.84041826206928,1
Veteran,Single,73,C,-91.94196917044843,E,25.557414740915306,-153.51713770713468,-34.347112694568935,D,-16.902543593270778,174.7433326437504,B,-48.16164551128953,226.58606048481968,-88.44855774820405,75.99910402521675,D,48.057630355127095,109.29235327408631,-53.72285207639682,1
Non-Veteran,Single,72,E,-129.45188440061122,C,-7.748783534544565,47.17163392310164,301.6643723537664,A,-166.99530062167793,50.05023944726077,C,13.69111096434883,-47.25892626900185,-1.6396909582530619,-166.59931119219254,E,42.635978043248215,100.79324886226246,110.54419853214132,0
No,Married,47,A,113.39371899758805,C,-99.42688415167524,-7.725001760543549,-21.08393399563116,E,-131.70924064944919,-17.62580768379285,D,32.817753868489106,-77.25220493813835,-168.45556338317874,-142.2931578093587,A,-38.308934469798686,-85.28765344347234,-3.2186679157587563,1
No,Married,79,C,9.35619484240145,B,63.721422342984326,101.30298224789853,79.62716705059502,B,-46.7631937183545,30.97499316061515,C,-0.347550144359058,-99.00119542479906,45.27453758549923,168.22436955776453,B,-146.6548721595613,37.30812784117209,-70.59566830970395,1
No,Single,62,A,-75.63418564066512,D,33.33646317054508,-80.96914093189996,-24.273840996435663,B,-56.56533299181197,-110.57227340075677,D,-149.54663974812098,148.73248311942885,-73.21907770070037,-139.99618742349713,E,113.07125585064921,-146.0992759994292,-3.119557269589151,1
Non-Veteran,Married,59,B,67.5084222260786,C,-6.803064329818727,117.65429649486836,-44.97625067269417,B,166.20732513111668,220.17419964426256,E,111.0236852071569,-81.64474792181538,25.019433570869694,7.696984129578029,D,106.58820345804247,-91.17618236727542,-190.57672481374402,0
No,Divorced,24,D,-195.08300165582045,E,56.107221577585605,0.3760881703978675,106.84247951211789,E,-162.37469228143328,-5.051709170225176,D,125.41043392533307,78.5207211937096,-27.795668695534314,185.8330300524333,D,-94.55467575983077,41.0364383368856,-132.26127580652053,0
No,Divorced,83,D,13.994993248910914,C,9.165988807895905,-29.540067653255303,-131.5427490590572,D,74.02684414210403,-12.246912470945313,B,9.886710350812217,132.2488296495253,-36.80036641102758,-126.04850901535673,C,-104.52210256275059,101.07676751578857,47.98969595679536,1
Non-Veteran,Widowed,34,D,-58.419332572135694,D,46.14748014015454,-60.8522078752462,18.405318500528868,C,152.76752703291905,213.79929494562285,A,-6.18255070979612,-112.21591611554712,31.04931829436875,49.21645853575721,A,-82.17888630318268,183.1275235267624,22.282805377587056,1
Yes,Widowed,89,A,50.30990948398615,A,225.92657110665812,-150.6546195808964,147.81558744615037,A,-21.358769715062447,-52.84886939252771,C,-70.80052741518656,-40.10723538853621,-60.97302645705286,-34.38420956193668,E,-80.51370180437955,85.74446292558908,106.07733530048897,1
Yes,Married,62,C,126.16712947351756,D,125.1237305260937,-97.70289359953993,61.65070524173084,C,-73.52246534565926,75.73112181032039,C,134.48463974394963,2.882016472058848,-191.08209172640252,6.418970379448225,B,19.415331143855166,-24.747310838264884,-66.96249298599946,0
No,Widowed,97,E,-22.71017630024059,C,99.63335154888216,-107.22919242627833,-89.03443037396636,C,24.094445579218615,169.94719588734048,D,86.96934113463567,-59.410152323116016,-143.55431088528385,139.57769309505218,A,-41.11534727591528,-42.03238694071082,16.812147098786394,1
Yes,Divorced,96,C,-118.93656837023379,C,-42.792504787067045,163.8076962122519,136.99389388338616,B,-117.08763577700721,57.37726515600959,E,-2.195773052278104,-271.8613870710889,-58.5014752051445,-61.78917195193095,E,-54.790518184819305,180.13674846567335,-94.89800144047082,0
Yes,Widowed,19,D,-152.83621550343716,E,104.75138351859508,-135.0810591644679,54.918977105376484,B,-9.681272351486324,-117.28313331150046,A,159.1185540141615,-101.77813017340502,23.122751765881308,-46.66723553592843,D,206.3604365679875,-91.90161971543382,88.17571263821438,0
Yes,Married,97,A,-189.71426825319358,E,77.22681511469837,-43.51556008584234,-52.87310350346486,A,-89.36708117167662,-55.36764244021488,D,-168.62427622772088,-10.393705819848583,-105.96877746547901,-90.82623010254466,B,-42.25334259208112,192.05236779625326,156.62981704868903,0
Veteran,Widowed,38,B,-69.96421775367205,D,48.40745466707153,50.12587738683341,49.653419746792856,E,171.86922019838684,47.07973958423041,B,-30.175954114800298,-104.23431777951923,68.38378663030414,-99.36276801807709,A,76.10773115315929,-85.30846347847277,56.00729472633203,1
Non-Veteran,Divorced,35,D,-92.20821279929638,C,-10.477454733265123,-18.239373480672615,-107.63445185100974,A,-143.77590490748423,-205.8367799352483,C,86.24807174361847,93.34947363654639,193.16277556140628,-37.48128621982148,A,-23.09146688038878,86.70364774202348,89.58422323397295,1
Non-Veteran,Widowed,40,A,214.26143161989276,A,89.5431367759477,-35.83720896077821,-17.42505201405057,D,-77.34731178954355,1.4800857764046065,E,-51.06892476928111,-69.7808517465787,8.30390812568847,42.86941385756318,C,60.33517771161806,-54.76832690257807,-6.832633039276156,0
Yes,Single,41,E,49.50408907036044,C,-221.45672844876998,27.837994847175572,5.190984581423114,B,221.05742320797214,-69.21922341878599,D,166.90786442826158,5.288986436330633,-68.42334579918338,-91.56066974208036,E,108.99097100550985,15.647680397439132,5.997930055403895,0
Yes,Widowed,49,B,-75.36312167390518,B,52.97392335616736,89.685298355595,-42.54799031971998,A,79.63018897551885,57.33223755710702,E,16.7104583025419,-127.67549944673635,37.0126807187568,-151.20869953295252,A,48.0742479713629,-172.32043869313665,108.72437001898166,0
Yes,Divorced,91,A,-13.756378083925375,A,-24.81127227958603,201.87145112759964,-61.40748023795239,A,111.99129324813073,-94.89626579026006,A,163.81143368559,12.729592336569501,-134.7750538719853,218.851360469255,A,-192.58639987483198,-8.320597109404698,102.44566850999655,1
No,Married,29,C,-8.134618204255553,E,-53.137501068543116,85.46421760698493,-73.59034335921935,C,60.938980821069535,357.1022260081818,A,44.90167384903705,209.83642445064712,76.92471610521493,130.97862553366735,C,110.70495788827247,-53.683426590724835,-39.61335969474695,0
Veteran,Married,19,E,57.37128617191547,E,20.62078774271988,-116.7032514542736,149.090697700377,A,-53.66763453655806,1.3985828041842854,D,-42.849810979443156,8.571330828437999,-181.42589661397665,-37.99987902474275,A,57.805214126206735,-111.69802213773328,88.48744683910864,1
No,Single,63,A,-123.7551369462009,A,-52.548024956889925,-87.77239278595431,168.3187395179978,A,-19.107073669288532,128.34215244533874,B,-38.88922434044611,-89.70701758257039,114.9155429581863,4.952167402449451,B,-32.87025598137024,-14.156663125165148,-38.33239046240054,1
Yes,Single,31,B,-143.86091185938878,A,-49.703216595800356,-96.41549342240589,44.46081002834656,B,5.603673587639729,82.2381694161108,C,61.011783628922814,-150.7276532564036,-121.28292170504433,37.684476361720165,B,268.2658613671827,21.211654131363645,-48.58674275286801,0
Veteran,Divorced,18,D,224.8441616143405,E,-80.12832982840223,27.559852972090088,16.330833405724878,A,115.73898601909869,-30.927050936345434,B,47.85439138623717,-97.50365703131057,-79.0926164249645,229.6631608386487,E,-53.860143459281815,-172.71671139000057,-4.606124651228935,1
Yes,Divorced,75,D,144.07689822693902,B,10.442147009377766,230.40900228725616,-100.81991680646689,B,209.81477185692694,-51.207670327131325,A,-6.285833291743681,132.07392159676027,-11.954621532655388,-150.14149226296894,D,-48.10085099535219,-55.36362751208149,10.418816461064072,1
Veteran,Divorced,64,A,-217.96729614079004,A,87.35328739756667,111.50552624748565,29.878759311134615,C,65.05102988947635,-7.0297121921710355,D,-12.827634071731598,-13.277989922373523,-104.29152387235241,-1.0415458632526784,A,-59.41742560837524,19.18651822387879,137.5366587053159,1
Yes,Widowed,47,E,-1.147381210530292,A,4.821128605035227,96.74746446922143,-65.35025207534927,B,22.117925002267082,104.56243102292,C,81.68006918691735,-62.12611624682535,-0.41660815434698917,18.736508805742304,C,65.26125560701598,-29.186832392565265,163.0929520865207,0
Veteran,Widowed,57,D,169.67431597207317,D,136.3701608858825,-59.036976664910554,34.52861008721844,D,-134.89734224908128,51.25441749531062,B,-184.33629595904836,156.4339804369935,115.19337644463018,-84.69527831719196,A,66.08301018179905,-102.78287624748579,-40.9410016956621,0
Non-Veteran,Widowed,99,C,127.87503552846935,C,-105.71279740483159,-72.42350054360838,-4.254116961052226,D,-81.69232796479956,48.36595283650542,E,22.20834998300455,52.51130867698814,-23.574065501010683,77.38649069616604,A,-104.71803724106495,-4.1779002927790465,60.969421694559756,0
Yes,Single,22,E,-48.63531272015494,A,74.07011961248956,-50.22143498148349,92.9703815355004,A,49.970172333853505,-57.75028999432642,A,114.40886620915707,-12.883037293101879,16.604622641501006,-47.23231162488744,B,256.6878114909773,77.97438653445009,-73.80977252793166,1
No,Divorced,49,D,21.03094429800921,A,150.12521049583435,102.02958694694748,-64.62566356378203,A,24.416066967661564,-124.78701449793593,E,52.33092266550556,-109.06795297188361,106.40189008552683,9.536560563414413,B,66.33141277502618,35.418821286319506,168.03459943712414,0
Yes,Divorced,29,B,38.921123899410475,B,164.15856905669636,-12.083289811950335,10.234734848897366,C,-148.0910744510921,11.971681414553759,B,-135.21554905696541,111.76062418239476,-65.38490789654858,25.40859423226808,A,98.19060244902175,-25.073141490300156,-62.162849731529946,0
Non-Veteran,Divorced,42,A,-189.20847782454382,D,18.480578088805053,111.64417790485986,-144.3682637870191,D,8.770762218384336,93.51394462155874,C,126.80558280198657,-51.41107260145724,-117.00937152857023,51.97834929047953,B,104.15177064509851,-74.73428334391637,-137.04672524191463,0
Non-Veteran,Divorced,45,C,-17.106802778886674,D,-61.00289187569502,-41.6872206553976,-13.17076879883306,A,32.62578880461149,-89.69864502984231,E,1.5861222399834667,-160.46343316759172,82.57603353370023,-141.4404247920092,C,-79.07428156169748,-23.432726510611428,-158.6081091592992,1
No,Single,44,A,34.555261500063715,E,-50.50667935222758,95.69234561503336,-29.292003467692073,B,-130.01784597526716,42.461047425669264,C,30.744652489552514,-16.732971789541736,-114.273674867995,128.97781160412694,E,63.0439822590479,183.35069026926072,-141.95435606538496,1
Yes,Single,75,B,52.28829515736698,A,16.176727876222394,-85.57589347284976,-132.99167088363987,E,-6.441213065702279,-160.72190514477725,E,-87.05492599198554,-74.2875985982174,-15.551831719659035,-41.72730888057643,E,9.030515432752669,22.256213603862246,-4.021970868956754,0
Non-Veteran,Widowed,64,A,-93.61339347026255,D,1.9549278107143557,74.51951455953659,42.84371790787647,D,86.96787275099946,171.1255450058839,E,21.288216484516546,27.59011343659843,80.46705039714197,246.33034481067892,C,-46.73971623525986,-77.23341316715995,13.377585089939078,1
No,Single,69,C,-2.474242374349817,A,-30.892832412903022,-104.3735521298779,25.774471993706115,C,19.304641482912213,38.39018397748868,B,5.08171595705046,38.14689532483769,-173.93271088274068,58.94709406102422,E,-29.77450673030937,113.29086084299875,-12.706583359354722,1
No,Married,90,E,187.44908012022793,B,126.43034564456055,63.190329444419376,-5.868515197241018,D,-104.26225837729942,220.48606270532645,B,-104.77614651600852,11.184955356258028,113.00661513946157,181.28927602686738,D,-46.05768539479103,-89.89165302360813,190.1096902331534,0
No,Married,65,D,37.29072011132965,A,-94.39579132758212,83.95046544053979,123.00152194133761,E,-36.935597018382275,-178.0823646618727,D,-77.87045079752268,101.48443640741118,58.82474677096096,-108.33971281094774,E,68.0429255767822,58.01189248366695,-20.38331741383824,0
No,Divorced,87,D,36.41747021732621,D,15.537290459916726,127.61520119908134,170.18977308856142,D,113.34318979218266,32.9248439610395,B,-21.3889277436744,44.329652643116546,-21.567628678948477,32.19982946868981,B,11.80672452324763,-20.83240417522402,-3.295473655832614,1
Veteran,Divorced,41,B,114.149119531307,E,-210.68595395217048,-22.110462634763586,-84.8489474703344,B,87.28309871020178,27.83026165666457,D,-31.27913230963944,-44.52167911704326,230.92509390238263,-206.4864964228148,C,98.19080721567792,-4.12359845473884,287.96837237026574,1
Veteran,Widowed,82,D,40.198376130743256,E,87.62782779442836,7.045876884617966,22.432426918098706,B,20.294519875390247,-216.52352110291426,D,-150.65961626019651,135.87187406355073,174.2148345653924,60.50012640928094,E,100.13845438546372,83.05215830813837,-112.54541648494411,1
Veteran,Single,22,C,157.47113135050833,D,-49.41889672674107,79.83278486503289,-133.3723569799131,D,18.178797385636596,46.49068907233501,E,0.9867352600860724,163.60701815287436,14.664268286420793,-90.15288119491657,E,218.1003505813508,-40.46364295834597,-47.20876965022669,0
Yes,Single,45,B,-151.28739494037845,B,-168.43705306962656,106.98598980312354,-100.49356507432896,E,156.18361874287677,34.2251667396125,D,-53.18364917818587,-46.74579774860307,104.68375221194522,-186.99336983496025,B,51.97798970365427,-26.59296553526894,-160.80332504690736,0
Non-Veteran,Single,69,A,-76.34964506650607,B,59.739371441419166,105.72109280682722,-161.95936969536146,A,-25.16840211435225,-37.94390836082405,B,21.31412239147023,67.23200211944695,12.778981131694431,52.011051877711836,B,93.6980008464021,-43.463366703092056,91.69567010310176,1
Veteran,Married,69,A,59.54770956575474,C,136.5649064777996,-88.98433090190447,-86.82957088920405,A,150.3510495419293,164.9317178832573,B,-132.13171489906483,-5.879996415638755,-60.23818528298299,-22.326331938986634,C,-152.5964862256591,111.76640715748158,-0.5246390122796728,1
Non-Veteran,Divorced,60,B,-65.88254740394662,D,-104.23186653526888,63.648837178782344,-146.52405250628874,B,104.30706919739869,-114.86297728329231,E,-19.845488593065312,-130.90722982782555,36.92094430246765,2.950769803457091,B,-156.40227888910147,-66.36268707560853,-74.73574367726738,1
No,Divorced,53,E,9.505668428335952,A,-69.8766795752829,75.92963135013024,-12.03043929220939,D,155.63438133375152,136.38845272438704,D,104.55894000996832,40.93620480730946,-58.086348140479124,77.46688639936521,B,-61.57975126893722,29.799682464186937,-101.30806642702733,0
