marital_status,Disability,RACE,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,Mental,White,Germany,C,B,129.6794412275687,A,39.69035292515248,-59.630724201294285,-121.629158064097,-21.9242773226384,256.36872799545745,E,B,0
Single,Mental,African American,Mexico,D,B,11.906187355014477,B,-33.91871644548141,188.15003992895643,146.35990032510404,197.05196482767684,-111.6717262896687,A,D,0
Widowed,No,Hispanic,US,C,A,-7.528536042500375,C,-100.51738380453617,131.1359348921079,-0.15122302700371992,84.70841760470262,139.6634677781742,B,C,0
Divorced,Physical,Asian,Brazil,D,C,-0.43696831383469026,C,-129.7827142299654,0.46968853303226826,57.219279880844866,17.755954038901077,17.583424929330057,A,B,0
Divorced,Physical,White,Mexico,A,E,-28.27561391372113,A,-139.3068610102721,-80.50567827570936,-131.0466927615855,103.51723460503524,-88.37471623379236,D,D,0
Divorced,Both,Asian,Brazil,E,C,98.08659517605537,D,213.47820455182216,197.92893987907348,38.58178085472644,105.18593542272943,153.0379917926516,B,D,0
Widowed,Physical,Hispanic,India,B,B,-7.462375413167098,A,-40.07913026981439,10.804556822002507,-72.1536810945086,76.35475341264414,27.952571912401403,D,E,0
Married,Both,Other,India,C,A,-122.98605655442356,C,-9.754324479214487,-6.886097817971517,-55.634469973338064,31.86067918989662,50.175814040339716,D,E,0
Single,Yes,Hispanic,Brazil,B,E,-84.8851876603841,E,-22.017018157423955,-28.539698030008413,-55.94325499617525,1.4274465724986898,54.656694284531405,C,D,1
Married,Yes,Hispanic,Brazil,E,C,44.27813340094405,A,39.84657755472011,-147.59943575632474,20.616946101907335,-108.25607371245891,-151.92111772101532,B,D,1
Single,Mental,Black,China,B,C,-60.97085925772874,C,-13.711985026192746,-61.37111088249539,-133.592377457985,65.84539993621797,82.10222834822166,D,A,1
Married,Physical,White,India,C,C,-6.73651350780762,C,-104.86341409622007,-2.731844661878904,-75.09607353903776,81.26749334478237,-19.953456099084445,D,A,1
Widowed,Mental,White,India,B,D,-141.15915779099598,E,71.30453450926373,-63.55704136211181,-17.817555199060184,99.96806922136447,25.6146535718831,C,E,0
Married,None,Other,Mexico,B,D,-42.22199657914009,C,-43.066504927827225,-72.37685019028994,-36.81366733025419,-124.96192205828463,125.18732795259251,B,A,1
Widowed,Physical,Other,India,D,C,55.71569154947794,D,134.81760056765918,93.9934474388757,-120.46884709986448,-81.18770436560946,35.89889951892681,B,B,1
Single,None,White,India,C,A,-45.58835253537114,A,228.1262583957672,36.01160697258023,16.65149045426983,-52.45624356423536,102.47445810692804,B,D,1
Married,Both,Hispanic,Brazil,A,B,131.07341030519237,D,-62.426956565070114,135.0835431972341,80.12652919890483,-61.957823114455316,-115.87576758284726,E,B,1
Widowed,None,Hispanic,US,D,B,-40.569922640471106,D,4.0352251756675726,-3.649201619319795,135.40212697817503,94.53772478103353,144.56280877476442,D,D,0
Single,None,Other,India,E,C,3.2602038299643232,B,139.03272069231863,130.07369886261208,-32.91716098233465,-65.25833944308648,46.074743705336054,E,C,1
Single,Mental,Asian,India,E,D,110.88008462430203,A,73.71616895616434,189.14091319911515,184.57625124229835,24.62027050911189,17.757770220029574,E,E,1
Single,Yes,Hispanic,Germany,D,C,76.67816712083298,D,-85.9586388468122,98.6687983692652,-109.7563426753637,45.111610148652616,167.34402810329394,A,B,1
Married,Mental,Other,Brazil,C,C,242.32304901440065,C,162.34664494922163,155.97130611757345,40.545160533414986,-44.15140182336763,72.24593613022581,A,B,1
Widowed,Both,Hispanic,Germany,C,E,59.453827311898024,A,4.319170174260024,47.55740078299164,-101.49251298989432,88.05404375173283,-78.29647503766725,E,C,0
Widowed,Yes,Asian,UK,A,D,104.04687621785509,A,-138.22653009633026,-53.11573071245117,-52.59946798902595,53.66276190951713,-65.98712294421851,C,B,0
Divorced,No,White,China,C,B,-75.22771197273406,B,-11.080600256321146,-87.93258355071306,-54.43393247087474,-180.03213481080968,-81.71956774732229,E,B,0
Married,Physical,Hispanic,UK,C,C,-13.345009530206545,C,-65.40198431367455,-84.17639586096298,-65.74605394334844,94.73578370126793,-129.59998855385712,A,C,0
Divorced,Yes,Hispanic,Mexico,D,A,-23.714370015621228,A,22.0428574823809,-47.9168894840682,5.556361781899442,97.69512876709818,-146.52855972171528,C,C,1
Widowed,None,Asian,Other,D,A,-32.756647895585104,D,23.765929064016603,-80.11994855160374,12.647300769223149,-224.5697383573964,72.64334445881646,A,B,1
Married,None,Asian,Germany,A,D,-45.12741121115481,B,-54.01755522713218,109.49653692493551,-65.14595481455655,-32.02547804319626,2.2816163792964503,A,A,1
Divorced,No,Asian,UK,A,E,42.532760770361016,C,28.175640562154797,-53.38856070554537,-10.210998284797743,62.88598860584575,61.216623410992035,C,E,0
Married,Physical,Other,India,E,E,175.99442361000962,D,82.3378466546585,80.68436046696397,-34.0114759651933,203.86485124993672,-46.699017893121926,A,B,1
Single,No,Asian,China,A,C,-26.241760359024617,D,-68.0703934774681,-8.666632119930375,13.275915535840236,149.7622347369679,-137.81861319308857,B,A,1
Married,None,African American,Other,C,E,-28.041391264419307,C,-134.60811692870612,107.34632153698287,-72.54681160134616,30.74107027279489,-13.41946984841681,E,D,0
Divorced,Both,Black,Mexico,B,C,-96.34018305197316,C,-17.91595290483312,182.42495888693824,56.26341896586815,45.597375450640904,43.74649854668716,D,D,0
Single,Physical,White,Mexico,B,C,72.85174554707832,E,-135.26563855499728,-106.98841930905643,147.3287363573339,-70.58489091078974,-197.9758583432865,C,B,1
Divorced,None,Hispanic,Other,D,D,-23.28349547170056,B,69.86341423416962,133.08605539044757,44.71464810535733,76.9321736993993,28.346245140017288,B,D,0
Divorced,Physical,White,US,D,B,-86.2831988197297,A,-53.568680539638336,53.03610609386995,126.35348614565586,11.152136736088696,209.44145262379118,A,C,1
Married,Both,Other,Other,D,A,-27.278583932015295,D,262.62346501457716,-37.17029067028219,69.52952641750613,-75.66518395948044,-117.13598580127591,C,B,1
Single,Mental,African American,US,A,D,-16.346651417943022,A,91.76692133193022,-71.12024445163759,-12.26424446699278,10.019334674274265,105.87785781323514,E,D,0
Single,Yes,Hispanic,Germany,B,E,-106.74999317487122,A,145.2510630362269,-38.00521029477466,-97.0701773060923,36.750165829533756,13.624484688016835,E,C,0
Divorced,Mental,White,Brazil,D,A,138.6727553372656,E,63.83920141267383,-20.564955008590253,-101.80563832759933,76.58122509270962,4.230498174525187,B,C,1
Divorced,Physical,Other,UK,A,E,24.094093928269476,A,-50.919227678081725,12.63319309209677,116.7359411747942,-54.857138585803966,76.9456606830258,E,E,1
Divorced,Yes,White,Brazil,C,B,-85.03883494834803,D,-115.94715864916527,-153.78248710533856,-152.81898520699363,55.22524838127863,45.82364017005464,B,B,0
Single,Yes,Other,Other,D,A,-122.44731308467284,E,-85.47640439435318,-58.625110502497954,106.95385426526374,50.61385591964971,-6.163263197573161,C,A,1
Divorced,No,White,Brazil,C,C,153.4449409460654,E,103.60714074028763,-130.90875507592148,-109.5335355777095,-152.27042409905985,-74.25919637755152,C,D,0
Divorced,None,Black,India,A,D,109.36611884220702,C,-162.8346178658918,219.71016676927815,19.41787434852849,49.823304347201486,-23.60103404927388,B,C,1
Single,Both,Hispanic,US,B,A,127.89115645343092,B,109.6439024383002,155.2575358662042,-115.93584870091436,-73.05518889176913,-43.300136747748375,B,A,0
Single,Yes,African American,India,C,C,-58.86886560702966,D,-6.255693231594401,97.03036482446173,-13.402650886837145,172.821882732184,-125.47894788947507,B,A,1
Married,None,Black,US,A,D,111.67873007589006,E,-133.70455216433476,-10.044234753591146,-22.29243589622549,49.99801938449189,123.40260468923437,C,B,1
Single,Mental,African American,Brazil,C,C,37.63785268406149,B,-235.63178669273103,-72.43702822152585,-61.99109096828046,-218.3764795230092,3.2328814540943926,C,A,0
Widowed,Mental,African American,Other,C,E,-131.81183536615944,B,-62.471541505654685,-96.36088078312778,-153.93654178582122,16.282995166358038,-105.75435107042206,D,C,0
Single,No,Asian,China,E,A,-68.85434532103504,C,32.21680560909301,31.962164612679185,-137.52331254023355,-39.326826431522576,-140.27423839169472,A,A,0
Widowed,Physical,African American,Germany,D,D,-115.05003520599529,A,-30.29939583678159,-154.06332135654296,-85.21951822400062,32.20573918481293,-39.48131913190861,A,E,1
Widowed,Both,Hispanic,India,D,B,8.063899431743181,C,22.38936811329313,-140.1750939881802,-10.184255164062733,-176.45794020619803,150.18563583328773,A,E,1
Widowed,Mental,Hispanic,Brazil,C,D,117.41259382414431,B,7.426035838537773,-105.74413671592188,-65.7244035309975,-33.12952144506094,-179.67737976264146,A,D,1
Single,Physical,African American,Brazil,D,E,-10.791393882442843,E,182.26641354036028,101.02121111274131,66.06953958387794,71.3762814431348,67.37886265993444,A,E,1
Divorced,Both,Black,Other,D,B,-31.068121537288494,A,87.45150847863204,-28.87351931631582,-30.190774458549324,200.2543504641773,59.37401455809308,D,E,0
Single,Yes,Asian,UK,C,D,-77.82186682947787,E,17.42945024060329,-31.92661270252783,-86.26119024485916,142.5702000725823,-70.3368331932241,A,B,0
Single,No,Asian,China,A,E,-126.9703078094467,B,3.600669487181707,-28.271768751404075,40.5344734785797,-151.3475655787154,-59.08975983259239,E,E,1
Single,No,Other,Other,B,D,-167.27039473971254,D,-143.12628125944775,-182.41384104826435,-113.84366186334327,72.73961541137307,-69.69497729152216,B,A,0
Single,Yes,African American,Brazil,C,E,49.10994456251965,A,8.05446802027547,15.124542019426123,-195.35119230080443,-109.89279373474446,-239.4792682523028,B,D,1
Single,No,Other,India,C,B,10.197034925286944,C,88.40970996689045,117.9966386694229,216.18763905292266,-99.9335990884371,-0.8218511051318661,A,E,1
Divorced,Yes,Other,Other,C,A,-103.53092216599408,E,-126.33626705859614,-171.87459980230875,274.64565341863306,23.673928763087968,130.91369710350526,B,A,0
Single,No,Other,Mexico,C,C,96.04662863184834,E,-62.83871668274785,-74.42596898702479,20.41744799938083,23.034724182079884,-18.955833532734637,E,E,1
Widowed,None,Hispanic,Mexico,E,E,-123.63474887302696,A,-49.10647767505557,40.84157186659463,-19.255182514030196,149.6578340887527,66.36451373049933,C,D,0
Divorced,Mental,Asian,US,B,A,-181.45854611853935,D,-34.702368664444144,108.34565801829963,-73.51852141707151,-1.5217928556573783,83.85929855609669,C,E,1
Widowed,None,Hispanic,Brazil,B,E,30.37936623335099,D,-10.074080612698152,-159.30250161045655,27.83359026290671,-20.415488119002124,-63.67698292624918,B,A,1
Single,Mental,African American,US,C,D,-248.2832799780959,B,-2.459308123010782,-88.70572233504552,70.18753443536177,-49.10209865885998,-47.981871081694905,E,B,0
Single,Yes,Other,UK,A,C,62.87987647729699,D,-4.293059315013015,76.39449299995088,-101.85201198530368,-45.63507380355532,131.47911307692274,E,B,0
Married,Physical,Black,Germany,E,D,-149.05535262536017,E,-5.642755278741469,285.9850604974453,140.87160121103355,159.16223607963923,-2.171432878460851,C,C,1
Single,No,Hispanic,India,A,D,-118.66708314901923,A,-2.7641716824095846,-54.62823092381181,8.01748255119951,-16.640350526458217,93.60826207488756,E,A,1
Widowed,Yes,White,Brazil,E,C,-29.571606611284007,B,36.87218918772579,21.68447125706293,-30.64074339135897,-0.6561541640564853,-127.55125957280539,A,D,0
Married,Physical,Black,Mexico,A,B,-116.01805292766917,B,-132.56279969594397,-36.573882158954284,-94.15927212738612,39.515586956652506,-37.04638039957643,E,B,1
Widowed,Yes,African American,Germany,A,A,-69.64904107368719,E,23.171827746674296,-75.56623253371284,-94.5951498691339,-35.801162021209684,76.0528607442627,E,D,1
Married,Both,White,Other,A,D,151.9466576228452,B,-17.439364477605938,5.945026690232532,21.840970731616434,-84.56300855988259,-234.38935553010225,C,D,1
Widowed,No,White,Brazil,D,D,26.68539871938477,C,-63.51605134088922,0.2043553791909088,25.58492189755009,19.65337625739915,94.33819867407564,D,A,1
Married,Yes,Asian,US,A,E,-56.34656265378774,C,54.074641499481956,-39.258964821808455,85.30566726261458,-38.466276802010285,262.47064205328644,D,A,0
Divorced,Physical,Black,Other,A,B,205.79962832501383,C,-100.754706097381,-5.465308638862123,-100.1078924276551,-56.10099599429975,175.91984891444093,C,B,0
Single,Yes,White,Germany,C,B,-61.49375896023991,B,70.31587296783042,-214.88914359302478,39.37136309202293,26.63598760620689,165.00782989597528,D,A,1
Single,None,Hispanic,Germany,C,D,-91.64984538124796,E,107.40895250403175,38.77522800659206,19.67358742187147,56.7955326552842,181.0654515604027,B,A,1
Widowed,Yes,Hispanic,India,A,E,-25.55118153528191,D,-58.11149888880068,15.848889464428307,-5.91431973664148,98.5697977588902,122.90238007760239,E,A,1
Single,Mental,Asian,India,D,E,-76.43188237181523,D,25.95740695822463,46.285509198603975,59.7466524827854,7.989914896296896,30.040296349515426,E,E,0
Divorced,Mental,Hispanic,Mexico,B,D,-147.46467476005634,C,129.947961190869,43.17870597303968,59.16454643694836,66.78631640979967,308.02468534784754,E,E,0
Single,Mental,Black,Mexico,A,C,-27.22157288013916,B,39.85006006920895,-21.55594928125268,-6.78436269057628,50.22918943432641,-39.576676532490794,B,D,0
Widowed,None,White,India,A,C,-215.3115652404242,A,5.8152064499567935,-149.52186534979765,-3.460054901808729,165.63980517557698,4.71073244542638,D,E,0
Divorced,Both,Hispanic,Brazil,A,D,-140.33864983115365,D,-52.909909042245765,-57.1413177963629,-37.824897220377444,-121.16734959866717,-3.257445342904284,A,C,1
Widowed,Physical,Other,Other,E,C,52.6298063898505,E,63.8921822612321,-66.84922738537028,-45.889680578856705,-69.28804682459041,-17.074117121751286,B,B,1
Divorced,Physical,African American,US,C,A,119.56948086681737,D,-34.91780708610791,-44.40387784183575,89.48863576233809,-24.805886630825135,-171.05104659770157,D,A,1
Widowed,Physical,Asian,Other,B,D,49.44484954800407,B,87.62041213580979,154.22926780152423,-86.83486445960784,-40.266262700017094,-130.96681405096152,D,E,1
Widowed,No,Hispanic,Germany,E,B,-0.16031135534926702,E,82.71763467183453,-43.725170031005696,-67.46716441539294,-23.48695413441607,85.2046925044411,B,E,0
Married,Mental,Black,UK,B,C,76.06061501277064,A,-56.50149958946492,-23.630415539953407,-81.92082929337154,51.21372659679974,-65.36822150381921,C,B,0
Married,Yes,African American,UK,D,C,24.455612288435027,B,-3.2056384004732466,101.53478616401034,-50.3646009275611,15.984418095400175,24.108488492459436,E,B,1
Married,Yes,Hispanic,India,D,B,-18.443021178881764,E,106.62783268849961,-141.8637712521579,-27.7849140846837,38.44443516943416,-9.655120417577658,A,D,0
Divorced,Physical,Asian,Germany,E,B,-8.183167856378065,A,-228.16486314812937,3.4108998647373414,-3.469186092102763,-27.623001179910865,17.471235395467836,D,E,1
Divorced,Physical,White,Germany,A,E,19.545259121547353,A,-25.436557662561736,-21.409640331048017,-7.032174622683282,-64.50590326180212,-96.05510145693455,E,A,0
Widowed,No,Other,India,C,A,-77.93269572797784,D,85.77600986730191,18.316754886993845,-32.17268939937229,-281.4521160268856,135.78657290651677,E,D,1
Divorced,Mental,African American,Germany,B,E,58.05656612394567,B,-101.88921183412955,-184.09206931062315,-6.124429984551841,71.6411588804199,-49.98416040729083,B,A,1
Widowed,Mental,Asian,Brazil,B,A,174.38124668806418,E,100.54153760308905,95.39908837343715,-23.046915391971858,30.29217584396046,6.420500136146101,E,E,0
Widowed,Physical,Hispanic,Brazil,A,D,-85.88980459644617,A,-9.89213720857943,-10.39659987321398,19.19050053502358,115.21805347488379,-99.4493015356919,E,C,1
Single,Mental,Other,Other,D,D,49.107334954509454,E,70.65078574849791,-307.4080079868897,-24.38965258981085,52.54886406804767,84.1877641843439,D,C,0
Divorced,Both,Black,China,C,B,-93.94569272178566,A,-173.71901871720928,27.2780090824567,21.326626335192202,-140.7980785610469,92.41844734447605,E,E,0
Widowed,None,Asian,Germany,B,C,-162.6332706131932,B,-46.79226092836841,68.59017677159433,-80.71226324242485,37.99270447022692,-9.363482743022756,A,C,0
Divorced,Yes,Asian,Other,B,C,-44.924708813894156,E,-39.548776643380535,-112.91235169147953,-140.91187836641504,11.460639438677758,-8.586383263981734,E,C,0
Widowed,Physical,Other,US,E,C,112.93748293335935,E,-48.45195095689145,-1.1569919723834212,114.3797016103477,2.528568832372826,53.057724760165904,D,A,1
Single,No,White,Mexico,B,D,-73.51482874022288,B,-55.456227962642934,-64.97112904747445,-59.61089083274469,20.399135654339425,83.41123759601544,E,C,1
Divorced,Mental,African American,Germany,E,E,25.679067408274765,D,-71.07911244748534,-13.200502481981708,-93.41367263040394,-76.73414813633018,-180.11154643797227,A,D,0
Widowed,Both,Asian,India,A,A,-251.97348986099462,C,55.89251276987298,74.4245957385651,128.50119235688388,-48.680803889176865,17.96650998105112,A,E,1
Single,Physical,Black,Other,C,E,-46.29925047766154,C,-133.02126656916076,-34.59487339051772,0.8974012560058894,-186.34790782170077,-80.10382481031384,B,D,0
Divorced,No,Asian,China,C,B,41.535113081561335,D,-20.77016352714737,102.49444893273805,85.85342041620328,132.12968119686116,157.90627158343628,E,B,0
Widowed,Mental,African American,Germany,E,D,124.37656033438003,C,104.72321848521543,43.11872887228194,25.476664198204574,157.67658667978702,-129.32531072617599,E,C,0
Married,Physical,African American,Mexico,E,B,227.69504630301333,A,143.0611928810022,-8.394825648188174,27.247924525833206,-167.63080735435128,34.23998479296097,E,D,0
Single,Yes,African American,Other,A,D,4.275549109015385,C,133.3870562268529,82.25642555016262,28.15894622443803,-2.7479702501643306,-43.91291739942968,B,A,1
Widowed,Mental,Black,Brazil,D,A,78.38425589984963,B,11.3169075844721,-1.2806303394751386,-11.829309023006692,-64.65802494322843,145.23710742656107,B,B,1
