Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Non-binary,A,B,99.92247089844794,213.7200628667265,E,D,-19.961478386674862,B,-83.34778174901442,-177.30352979956214,B,-29.319073115075096,E,151.06890123109628,-81.8949410741157,A,E,1
F,D,E,-131.5880622472457,38.35384903471305,A,E,32.08886089620651,E,-201.4281201291868,218.50265037454744,C,16.686268445636816,D,-69.38314295860009,12.007460306823345,A,D,1
Other,B,C,11.50718622033372,95.8863744502713,C,A,3.200008616641629,A,-102.4439974193125,-10.57271358138989,B,-22.422998602223647,C,8.52796782226482,-127.60988608208292,A,A,0
Male,C,C,-26.196135875050363,33.78735282219453,E,A,-88.58068783768574,B,189.457596432764,-146.2297672235285,A,38.918852015180775,E,-31.913423161200498,-199.9601602526022,D,D,1
Female,A,E,190.2446826572651,89.46843305089907,C,D,99.60538114525356,B,-107.05354707118741,-35.53615478735154,A,109.24122835493225,B,-92.81709936976789,-132.23947761614218,D,D,0
Male,D,E,45.34252462768083,93.35965070168369,C,A,-101.68127074963192,B,-8.877902585944588,-186.97297946707968,D,-121.81629892805401,A,94.17956862918398,-76.71235249878401,C,C,1
Male,D,E,110.00334645094583,39.60113310091333,C,A,86.95022282909125,A,44.29881573387964,-110.52656575819772,E,-63.14383179466092,D,116.9795176852317,-3.641839184076016,E,C,0
Non-binary,D,C,68.08061262856032,-158.09952628462972,D,C,-75.33517507756031,B,186.2818652562722,-157.9285507700055,D,113.49328460960848,E,191.43916288994743,-125.47525359546232,A,D,1
Other,B,D,97.5837064128212,-106.62740043298462,E,A,73.6512495597384,D,43.535145625751376,83.98826919674597,D,-116.54833614211333,A,185.47269799983624,-13.71567773903968,E,A,1
Male,D,E,205.91553607333478,69.7150720509716,C,E,120.37140236188344,D,-0.04795630046875343,25.789674298706615,D,-23.689114324530763,D,-96.96941390741067,105.27702918578963,D,C,1
Non-binary,D,A,95.6681483285515,24.071611478124183,B,D,46.86757799373824,D,-25.750067441238915,18.81820989419026,B,147.44649269574361,B,72.23533081286475,-58.34950494744851,C,B,1
Male,E,C,-43.07213983320196,-83.61828350186805,A,A,-31.03998678994281,D,-38.75677806032216,149.47787184736148,C,-138.44799303425438,B,66.33400984145224,-42.319459267106794,E,E,1
F,C,B,-94.48045065218568,53.013878544113716,C,D,-9.125364820165977,C,59.73273416097823,-28.8591482167281,D,-155.7433817220453,A,185.81445541297728,132.84937601772538,B,D,1
M,C,B,-216.53188574062713,-29.769072904567217,E,A,0.20743958021746606,D,126.40591905997267,-228.5803502406626,A,42.54360774306256,C,82.81991062229352,-133.69243394110606,E,C,0
Other,E,E,-66.8848635030265,57.128419821303225,A,E,-124.69417979032593,E,53.31281284963269,194.3509814163522,E,85.08055923059315,B,-39.079725000871065,3.31024535447407,C,B,0
Non-binary,C,E,200.88876383908786,-33.48141015807659,C,C,15.467577459252663,D,22.699190694684013,-203.04682013705468,B,-69.8832971885313,A,60.86491390508725,90.78762056316884,D,C,1
Other,A,C,-83.83264935899413,-116.07426069580005,E,D,-75.60245727953264,D,-108.05792638685585,194.813810098357,A,-161.94268325199246,E,-53.65592702097055,33.03366396400716,B,D,1
Other,D,B,119.8969628754995,205.30815922153351,B,B,1.4025103928778235,E,-137.41570414364617,-194.48208428896854,C,-76.95076714695227,B,-13.2986875613428,164.10328820921487,C,C,1
M,C,E,-201.00148991508786,-109.2687865375334,B,C,-1.1739214703775132,E,48.60509985124119,96.8623355712223,A,23.97494411039123,B,-156.4871191958772,1.4782335400703284,A,D,0
F,C,A,18.291004643093892,34.3050268350668,C,B,-85.63472041832435,A,-77.6667302427817,13.54496439208871,A,-54.332887230005376,A,-15.732872860881777,44.64992314377516,C,A,0
Other,C,C,-67.61065236034214,170.0891802537212,A,E,-41.844306114951465,A,118.3156047078717,-47.77918120473533,C,-16.484237868444275,A,-21.565766269231894,0.5902850877130724,B,B,1
M,A,B,64.63383293950443,73.71867381570642,A,E,58.973051131758425,D,180.22294009102433,102.71898457299544,E,160.91169780975864,C,130.81561336623955,-73.63150281500616,D,B,0
M,D,E,168.47775819404058,-42.80925713672258,D,C,-4.648187843605455,A,96.28224085592191,101.65408489483583,A,-72.65825702368176,D,-21.972609665949815,139.26820508074078,A,C,1
Non-binary,E,E,-183.1087776430335,-163.34629182856438,E,B,110.80221828478062,B,7.913371138582072,-22.845678326520705,A,-3.957054268754186,C,82.5587739707329,23.247242066951962,C,C,1
Non-binary,E,D,-33.26189286512017,-30.471778659002354,D,E,172.2641137824467,C,91.31717809576175,-30.381736425836337,B,-7.063973255650242,E,117.0953444510346,5.664276784212334,D,A,0
M,D,B,40.60603363547027,56.60669763729881,E,A,-0.4037221038291668,C,-35.3097452866598,10.79151747837556,B,3.266542502571551,B,-78.72823124680394,62.81552512303534,A,D,0
Non-binary,C,C,-30.449171257445684,147.82524791379703,D,B,-13.132419506033397,E,104.1195758573317,102.98541082958049,C,-42.9958913369489,A,20.16883644982724,-15.115429116178122,A,C,1
F,E,B,-182.19950323129004,-211.95399823257728,E,D,-24.101962211596074,E,-180.40495486668695,-28.529572028717105,D,192.50942652162385,D,-77.74798571353999,74.96799707179464,E,B,0
Male,E,C,28.29193613996757,49.4946771969547,E,E,-32.71407008797361,B,101.96359361828904,-92.58009273014164,A,-36.114567076194284,A,142.52280556749585,-156.14405416257566,A,D,0
M,D,D,200.46057261756945,20.5157505166355,E,E,-125.19479344106612,D,-8.376904525035426,-122.31281702798327,B,-59.83638974295501,B,-8.002156939973212,18.868372387085966,E,B,1
Female,B,D,73.27726590421176,58.129592076047345,C,E,-109.04512320208451,B,4.24070305464717,46.23016653730269,A,-123.35008958774635,C,111.3231031995126,10.421192573178462,B,A,1
Female,A,B,-91.96791499881162,43.73256219339054,D,D,-114.12671827689907,B,-9.146726769171545,35.3067540005771,D,73.64588181657888,E,199.95092457972927,-75.75993551281907,D,B,1
Other,D,C,45.69672413683597,-84.62459189251746,E,B,269.0193296887735,A,23.412764011842217,-158.21246516284788,E,7.039588781287209,C,-210.19980277944478,-21.373366768877684,E,A,1
Male,E,B,-177.50949971317488,-55.34024069513058,B,E,282.9160029230004,A,66.44769162273074,-47.26806667834249,A,-66.08598208402783,B,-25.836363257767758,-0.3441629713033914,B,D,0
Other,D,E,24.30932959129019,81.94106525712486,A,B,2.933940738413069,B,-9.542259848451256,-54.48585728581412,D,-180.97498260443047,E,-43.00715009004802,-55.68190731568004,C,E,1
M,A,E,31.132335539248984,13.77654269716194,C,B,-137.49420175850787,E,-136.5281173375521,90.97918387807303,E,1.7306091275357844,A,272.6745903131092,5.300032300181653,A,D,0
F,A,E,57.72828878942538,-20.616350050884808,E,C,41.21053984748071,C,-56.262065471741764,-283.6984846891616,D,-106.20433875204634,B,198.17909046175677,118.10384811407087,B,D,0
Non-binary,D,B,66.41436339705238,-106.9232066947857,A,E,56.26006936065047,A,57.93195843318723,204.14851599973716,E,-13.715432131269292,A,-27.04112329175784,1.4748943624338176,E,A,0
Other,A,C,121.77376690058833,15.088443625913373,C,D,66.79748968149094,D,58.22445168765184,-17.03808207594818,C,61.75925130772447,A,-110.82981609097796,87.57177341983918,A,B,1
Female,A,C,105.60274511476044,20.59274367737346,D,B,-51.34396145781177,A,68.98965494415185,-96.93574096289296,E,38.52925377966845,E,-149.37345954833197,-3.830130249638585,E,D,0
F,A,C,25.595291727638415,43.08323614523602,C,E,-132.40650620874953,C,-23.506283631330184,86.03251575080382,C,30.636389248854208,C,40.24194616619431,-133.0795322386698,C,D,1
F,C,C,-49.714639437614935,72.37697398348844,D,B,-41.428249252170026,E,159.6596898913147,-79.7327956790977,D,88.10527710944423,A,-137.81543096825968,-66.14513822921161,B,A,1
Female,D,C,160.9966614565028,50.926554350903174,C,C,-13.33819593683549,D,86.80550062860974,-52.99120727847261,A,-113.38282573713954,D,28.278634905119127,12.514289178503619,D,E,1
Male,D,B,27.58339227069928,-278.0289698554536,E,D,-19.62566283133266,B,-65.59241742775501,-77.57955138923873,E,-70.37941013574628,B,-131.15753674117678,16.53876838265919,A,E,1
F,A,A,-24.408843158606885,-4.975330409699972,E,E,-103.12076364162692,E,37.126050232276704,47.82627353107257,B,-7.6162745952275275,E,69.27176023437013,62.09661253091987,A,C,0
F,A,A,-35.297830863693655,-223.5624841047193,E,E,-54.312753508587086,B,-19.07111197808901,71.29254813052269,A,116.40151094432886,B,0.6418583323886643,-19.127181174254204,C,E,0
Male,E,D,-30.299015856390437,-77.34712070248561,D,B,23.66002850074302,A,-90.16592105196759,37.33484496736232,E,13.203002931713376,E,-158.04815633324435,79.6303704358352,E,B,1
Male,E,D,15.124920786388568,41.693451337661955,D,A,-36.61211988211469,C,-232.94134223930945,-27.24946493956019,C,-11.546210023594442,C,33.62704116337315,-102.33128827609832,A,A,1
Female,E,D,-76.04941717112449,-67.97411778885179,D,C,-70.53768855121704,C,-95.10679757539557,-24.266724513272248,E,16.34293189020003,C,76.53564338517512,36.55925882382362,D,D,0
Non-binary,E,D,-0.4292468310330041,166.71065130947125,A,D,8.393198748741364,A,-49.87912185832988,21.40289747247375,E,9.333613822092738,C,117.153631362564,-66.43030966581728,A,C,1
Female,D,D,197.4151737027899,-114.95418622521942,D,B,-24.443499014889696,A,-16.014322640861373,-239.52458523676694,B,-83.1597503309836,C,48.162090912378105,116.34443880121728,B,A,0
Non-binary,D,D,150.74358858883713,69.17754267591901,A,A,174.5908380377052,A,-132.80527383686618,-60.4957278992791,D,48.46501032909939,E,115.81986825603397,259.0669685353029,C,C,0
Other,C,A,73.39329644698374,6.717162941986686,B,C,-33.58403612734123,E,-43.28289100430286,-19.700186311775774,A,18.443487672423846,D,165.8322214739766,64.85824404412209,D,B,1
Male,C,B,95.60032104861985,62.77528783938384,E,B,113.9455804647898,C,-77.76400922513137,63.85375258447132,A,-84.24354582817372,C,213.81346443577974,124.50645272838055,B,B,1
M,E,C,157.93258835042218,-217.58300593875424,E,C,1.027511387193818,D,44.55242888878882,81.99515617266275,C,-115.76840524399452,B,157.34885345174837,100.7923289357234,E,C,1
Male,E,D,-59.37474429215829,-84.79149142718721,A,E,79.77235433523704,A,-96.3834597379541,-23.529074051018707,E,123.81322361074183,A,56.32690616863113,117.16401049783171,E,B,1
Male,C,E,-126.09583271445204,-159.62961620906887,B,A,-88.44964371306612,D,-151.60599891395384,-116.02103637212684,D,9.91920817593827,B,115.40752055128236,183.0775012492938,B,A,1
Other,C,B,155.45315494332763,16.64297516737367,C,C,61.714270539385495,B,44.15598830212422,46.63010336699056,E,266.3683660208142,B,-95.51093631528143,20.934285990788677,B,A,1
Other,C,A,10.882349624642428,-75.39336797732213,C,B,-9.016754473694153,C,-39.59786625631544,24.381947063635305,D,130.554240826796,B,53.04704381514629,-22.59124732065262,A,B,1
Male,C,B,133.841595073841,-62.561215406618,D,E,-89.65934860067023,D,157.81480317269526,84.15324587530478,D,28.206161008378665,D,-109.83713684080396,-23.432403545113015,D,A,1
M,D,B,-173.3105727962801,236.0565082141588,B,E,-11.200740125842215,D,-96.76642874345599,-32.32426345345992,A,61.906022837720656,D,57.224317362886104,380.4123219521554,D,B,0
F,E,C,-75.18024674179976,-33.36202007493622,D,D,-114.95175181054861,D,-147.72867374478355,0.13946002721185316,C,83.48121663095134,C,-61.98969122528152,4.1465793188644655,B,E,0
Male,B,C,103.35447203571415,-109.34814413733282,D,B,-15.198221059074879,A,73.07149504348976,157.44264768417398,B,35.797605475496134,B,160.48113056799968,52.065143458469045,E,B,0
F,E,A,-0.7289650727304794,26.895600230775052,B,B,12.887723067250004,D,79.83114941159526,-19.260924166752304,C,-65.4719940350376,D,-75.2709764490558,-80.6683159214048,C,E,1
Male,A,E,-5.35560793096718,-95.57468586461745,C,D,110.39189035537191,A,44.23145128432504,-146.3982511462288,D,184.6241677701026,E,-60.81553956987319,-64.59650114004984,A,C,1
Male,D,D,36.95579163259114,169.21326154150614,B,C,-151.1728058538813,A,-56.59906010065716,-82.51876067578982,A,-88.66974930731018,C,32.63914707096776,53.161482267614225,A,D,0
Male,B,C,-58.414817688194546,-7.260980151195998,C,A,-69.86120709558347,B,-107.20198247780574,-55.60275645477931,E,48.1394919168843,D,26.17706626711173,24.335918621565447,B,C,1
Female,B,C,-109.19156673079642,225.1359646341803,B,D,7.974465436912623,E,111.81445582873866,-143.26301904287666,A,44.135870320368305,E,-113.5330066808833,186.37704469417017,C,C,1
Non-binary,B,D,-24.476326580599974,13.164787148120244,C,B,40.050538850230524,E,-5.936271491296507,94.31631911868789,B,78.36867251966937,D,135.26872143091927,-94.92967386993061,C,A,0
Female,C,A,35.97321780754679,28.17314811764911,E,B,22.398173823393964,C,-62.35941124308106,0.7152629697912116,E,-109.54452858993062,D,82.51927815718891,124.73845241641959,E,A,1
Other,A,B,-8.028624187290701,37.568849325585454,B,C,20.48345738719588,B,47.66676713177419,77.11004113324226,E,134.5193104741709,A,-111.29637756788755,23.80749596916218,D,E,1
Other,C,A,79.95275252392616,-325.8850786414884,D,D,-93.04827050788013,D,81.0250235940449,-89.00793592589554,C,19.626110212466678,A,23.676261834483395,54.37724533321443,B,D,0
F,E,A,-30.99638513477804,20.16264294095769,D,E,113.48971242431037,D,197.68503499806332,-37.30709819554607,B,49.87115078340959,C,-86.61582920869921,-45.416495066168245,B,C,1
Male,E,A,65.78786907554536,-54.43043554937569,E,E,-208.87587046541918,E,41.16704217621766,-54.03811623042516,C,-1.8910622071885617,D,117.4036029606624,48.247182263189835,A,C,0
Non-binary,B,D,-190.79255891258725,50.94088933340583,C,E,-60.93341887316671,D,-130.09632975434755,-70.22438271560118,E,36.02855863385327,A,71.29513278387604,61.882211614491766,B,A,1
Female,C,B,-44.894630345853656,-62.404004113192755,B,D,-153.55526497674794,B,110.24623003303387,-72.6045746565913,E,-148.12205276225248,E,-99.38295697149398,-222.96131388735918,A,D,1
Male,D,B,-23.183857247417695,-100.27072112575549,C,D,-105.31158728361272,D,-132.26851401189418,-156.98438955800523,E,-105.39583516685886,E,11.950551496492997,-7.3061714108559395,B,C,0
Other,D,E,-77.61390394833647,-6.582173026931966,C,B,-37.968969196642966,B,56.26856270847581,-170.6225002574455,C,-189.78746499933072,B,78.09013781897325,170.59703928494034,C,B,0
M,B,D,-86.11041570952989,150.5095802065283,A,A,-108.97317325747031,B,-82.60883727811542,64.93597306265232,E,6.345441174851462,B,-111.12044134793895,-66.48458708957318,A,D,1
Other,E,E,-67.75955734981969,51.03036575198313,A,C,-73.46244822486727,A,64.26560962879734,138.9521642712746,A,131.16458948084025,B,-31.592345866107774,12.518761166048339,E,A,0
Non-binary,B,B,82.03364925949998,27.093685116881698,A,A,35.514324206141374,C,-78.06937704253146,98.10755995588191,A,30.619082004973563,A,-195.17739786160203,-19.53543021064655,C,E,0
Female,A,E,-69.4998474331338,-168.79249366122136,D,C,-38.598582644331266,A,-0.10755685258075512,-2.575491399113436,E,-53.774591168329536,E,-105.61243124987124,99.19408696253143,D,B,1
Male,A,B,140.95462446055052,45.07834732556856,C,B,26.524396140393456,D,18.94566447797135,79.86064121116438,C,-108.86119610152588,E,-17.52727487633124,-49.58753200332418,E,D,1
Other,A,C,82.00035719271472,-28.512636049665986,A,C,-64.02104352146084,B,-46.12988223121017,111.0685281322438,B,-34.99941153386458,D,-94.66617314695262,43.15542518306664,A,A,0
Non-binary,B,B,19.88536407863165,-70.88917800011593,E,D,130.29710702098666,D,-53.57688564330366,-93.74195986958034,D,152.37316041749992,E,18.55458416388862,-166.04326510587336,C,C,0
M,C,A,-12.749961120677,143.97317269947177,A,A,-140.4919725577949,A,13.78587500181519,14.296266963734588,D,32.18869949563864,B,-33.9584187946721,124.11383002613707,D,E,1
F,C,C,-53.98901638805581,131.93322950631017,E,E,-12.462874346904105,E,30.94144596667859,82.96054347121054,E,-230.36647161234387,A,29.934169884507572,-16.513062961430442,B,E,1
F,C,D,27.21412158176639,-158.765237285585,A,B,-162.19333165735887,D,10.13476707834292,59.952263298963494,A,-47.22543649655737,B,-102.6896729640708,-93.28584056685932,A,D,0
M,B,B,129.5365716338557,-15.32889541151064,D,D,-152.33466446509178,E,-147.1636946356888,-6.547224148473766,D,42.196128424209824,D,20.17755584922488,-190.78943606527093,B,D,1
Female,B,E,-179.55009268722222,124.46267200098333,A,A,157.9464849906002,D,135.6535113034072,148.6559872619283,A,-251.31657115876757,A,66.6732174188287,-114.63493502629983,E,E,0
F,E,B,-209.07618057445347,90.56563479671838,D,D,37.33491391756719,E,-71.04869172491796,-207.01406983355884,B,11.89363178522518,B,-39.65146699378582,128.3117265751373,C,B,0
Non-binary,E,E,230.84291179648204,-98.46134270755483,B,D,-66.97039112687482,B,11.214870255709661,-28.110825482963982,D,-109.04971344508994,B,25.248535273767107,39.71052112245611,C,D,0
Female,D,D,40.96353213809176,-112.46186016657272,E,E,-70.06199073580964,E,-36.64624954806341,49.546995103252435,D,-201.18318792912544,D,-73.12278986902102,67.11673832934004,C,B,0
Other,A,C,-58.45931935932276,32.9291897888166,C,B,-3.7874042391283136,E,-10.704741395202785,-137.91707685782885,C,100.41521092795793,A,-187.72992950792406,-0.6880867079543186,C,E,0
F,A,B,-112.56848717944384,185.59898079156613,A,C,-132.33853782858176,B,38.35178062399442,145.18206576762645,E,-45.22646448441027,C,42.89206064163108,205.72293425799288,D,C,0
Female,A,B,-97.88188868273743,107.79470278288521,E,A,-41.85755948150373,A,14.171275236871677,8.707350386637945,D,54.10052839724503,D,-22.838079396519934,87.78248098179287,E,C,0
F,D,D,19.116210999450935,152.04103761711778,E,E,-127.24679130047502,C,-62.27740397796815,-5.2632442610189045,A,94.72147471474777,C,78.75421644565172,-123.32446687794352,C,E,0
M,D,C,148.6141074967416,77.14574112156343,E,B,-71.48815954397529,E,171.07851369912714,27.868960337632092,D,-62.85527556278265,A,167.0316965775295,111.94339534712383,E,B,0
F,B,B,-82.27903473944298,298.6604456804564,D,B,-121.84362509499924,B,-17.70715526122264,93.77688757037383,C,-32.32411545208422,E,-138.48181060301695,169.44932283992424,D,E,1
M,E,A,41.63845266436472,-122.6450658147246,C,C,245.9339592516089,C,134.52425528749694,108.25531796002537,B,44.59199468595221,E,-141.2073403849107,55.902493784582674,D,C,1
F,C,D,111.26142632221317,-135.4334298057074,B,C,-194.24760965886026,B,-97.09367283015143,143.98582772248994,D,96.27939982026892,A,180.7930815247198,13.093246346539273,B,C,0
Male,D,B,-24.78345527423193,82.2707657527851,B,B,80.37407795114154,C,164.63739519286094,-109.81884903940444,D,-9.818210542661003,B,-6.255524583563036,-17.246619479168057,B,B,0
F,C,E,173.37457892673146,-154.89651730286434,A,E,56.45531294002988,C,30.232299742828666,-77.62897363174504,D,27.52768436435753,E,-126.10519519066641,-100.13595377038507,B,B,1
