Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Female,-57.1287761046667,E,E,B,-46.48664115809418,80.7134400316681,-81.53969003583855,A,A,A,104.48383152447249,-78.78042344794525,-134.7067659447476,0
Non-binary,145.39395140552134,B,E,D,55.55463894314826,-33.98051768371789,-229.37661832521164,A,A,D,-45.720769544449915,19.463430160124037,-122.10379973630828,0
Other,-15.51335881603607,B,B,D,57.59761486683761,-114.10732670858448,152.36166954458872,B,C,C,316.0019979733525,-16.953580148896062,-101.34658035628689,1
Non-binary,-214.0002545305095,C,C,E,-125.92198627333875,-123.38530285886328,-76.46113523590921,C,C,B,74.56191918260949,141.53830726175428,-11.321386741562891,1
Non-binary,51.427980877628784,D,D,B,59.30958551917127,-63.16081807191377,-19.902053294191973,E,D,C,62.45272632284007,-62.29970323087942,134.7589362796368,0
Male,84.5202823024921,E,A,C,84.8378287197725,16.416865282558632,-51.437511393830135,B,D,A,150.29117170309755,49.16394288718097,33.0377445642216,0
M,-149.99531893547925,C,C,E,176.065664788174,3.189793804608112,252.60406471310742,C,C,B,-225.76943708759126,-2.0881667048216883,94.49045186710231,1
Non-binary,75.99774718758228,C,E,D,-21.527401535872663,-78.50762143044557,81.29968851471925,C,A,C,155.3573160335104,-39.44518907829565,14.946214056702148,1
Male,-133.62768174935064,D,E,C,-80.02138050011133,-154.02004697088756,88.44997020665737,A,E,A,-7.625878200124378,-69.44896405403344,177.70392021124155,0
Non-binary,-40.18802447540033,C,C,C,-149.20644478087632,69.64156958066155,-103.49993447382164,A,B,E,70.36969991364724,-15.652394853898747,-54.29077441792659,0
M,33.038006326413,E,C,D,79.76374168400191,32.880066609197875,-48.60618981326073,B,B,D,-77.8347913879247,-63.263189383978826,19.632663946544167,0
F,-2.2264436360479656,C,A,C,-138.07503108643172,-130.57010084292452,9.825796438908357,D,C,E,-167.62042733601834,7.869214808905212,-18.83232252998359,0
Male,-85.84506227072019,D,A,A,115.16172227124555,-107.33754540234666,75.9940612042874,E,E,A,-9.259592063160186,141.25417492102906,47.904825335774454,1
Female,-146.86214757813804,B,B,D,-49.41102001781429,-60.60322467756008,-102.05322777749764,B,B,D,-56.46925003595643,-32.38342241359737,-94.33157076765255,0
Female,-67.51014081418974,C,A,D,-45.7371457273444,17.349843782285706,106.2262351443638,D,C,C,58.58095626324733,-162.18380673167704,31.701090086408946,0
M,-79.6745085352718,B,E,E,-58.02385886716359,-193.70760051705557,-85.86864383955832,B,D,B,-17.96564532055519,92.76571666829815,14.933950925327824,1
F,-62.4340107957656,E,C,E,-78.25128237258835,-97.14166917802208,-85.8552462987318,E,E,E,78.32271417761942,-29.52576877786843,-97.43512053327197,0
Non-binary,-84.87523773070956,B,B,B,64.10888697674042,-151.27691971481,-135.94380315156204,E,D,B,64.93424203229543,-140.4280567115445,45.43533028061077,1
M,156.1465473888273,C,A,C,100.9985633180208,70.13181375712118,0.4206740628000806,C,D,A,41.562754732341425,-47.072317092618675,17.917817761747457,0
Other,167.7316369366848,E,C,A,-42.17869604989216,162.00940623757455,54.570821315057685,B,E,C,19.512794634216302,-72.33461136671238,38.00966192556668,1
Other,19.439971656344202,D,D,C,-114.29503028380171,-5.259612807110055,82.39000085425282,A,D,C,37.60707991283449,-55.893072182528435,21.750193858633057,1
M,97.92538005975753,B,B,C,-117.75536592153613,-186.25066091151618,-2.341687742042121,C,A,E,31.28135839721776,76.80804818541979,-306.08401358585695,1
Male,-33.366984120225204,E,D,B,-59.52346934578648,-121.60260688828069,39.810622006102,A,D,A,-155.92300105156545,41.36767544569347,-97.17616476904855,1
Male,-116.95162324803351,D,D,C,-34.61479698300121,-184.6163204089645,-110.47330822602991,C,B,A,-126.65301906062318,-103.28918787279771,73.3979449815104,1
Female,-54.41545825684408,A,B,A,-231.71155133955423,-17.25426166207216,95.7806806540053,E,D,D,213.5733919623061,48.508872003875936,-80.8355597021317,0
F,62.61745765924063,E,B,E,65.12855390928027,54.28248815257456,-115.60041588318941,B,A,D,72.93705390725563,-95.64383623175652,-12.455457407009872,1
Other,128.35935431156548,A,A,D,-18.186431495286463,23.45504219786423,255.40924611504119,A,B,A,4.7346640643288,-92.31393191563501,-34.88615399949169,0
Other,-50.75516602749922,A,E,B,-192.2048754467066,-56.5985423152951,-170.15448329165034,A,D,C,0.3898442010515055,98.1346855297889,-68.05911121236973,0
M,-3.706612254337908,E,D,A,49.70887789600012,88.86147160475436,-64.48407266421266,C,E,C,58.99209717987064,-48.06161384317787,54.1567073215934,1
Non-binary,67.90224849512792,D,B,D,-189.54568443260592,-82.36154525040764,-124.84450631184392,D,D,E,161.06701020314853,-106.98225284218734,133.0107394603825,0
M,-159.64009592355117,B,E,A,25.212477663780398,57.20998714315721,101.7860187151776,A,B,B,-118.99306261292683,81.97513124637698,39.0910450236624,1
Male,27.341599279012925,E,E,E,82.81254996208266,22.861948856364762,9.715216839236513,D,D,D,-209.76236866445052,-78.97619483011164,-140.21291141677906,1
Male,-116.07145763901718,D,A,C,23.528630502509323,179.05675324319193,-72.22278695952028,E,E,C,-122.25700161854417,90.39675542640659,92.41544439503504,0
Non-binary,47.38661079098138,D,D,C,6.2906695685210785,56.09137516587441,55.076660743896866,E,C,E,-136.02667202699865,78.13249548744994,6.206416396355103,0
Male,-129.9227352847426,E,D,B,-116.35955292050294,33.45657573204058,130.16438920194173,B,B,C,56.91885998266763,-147.32789608149594,-80.6655522583502,1
Female,69.2302488083624,E,C,B,-144.8099914529677,-24.779177057850248,38.17048104537827,C,B,B,55.54944758050987,147.66702629892671,106.45511048249074,0
Female,-104.80108847520036,A,B,A,16.585797934031465,109.33404380013643,-59.33946383939707,C,E,C,-35.60959420406819,-33.67456264310448,27.8629106660122,1
Non-binary,-11.918468860555208,B,A,A,38.41983032447256,63.17081659582694,56.45595291872767,B,D,C,-4.032333014877778,72.14722897531428,222.66542428446968,0
Non-binary,61.77242682957971,E,D,C,42.23179563236058,-12.966616927203741,51.07636211016392,C,D,B,14.279831043432841,-199.02672162038465,-148.6915585522861,1
Male,-141.04695330193601,A,E,B,-54.96158653874337,-167.87809192770126,117.29509416493454,C,A,E,17.266908540403104,-32.69835477432777,-84.37578531540865,0
M,11.578643945850388,B,C,D,55.278469558041884,-5.600744825936439,10.124874474629285,A,C,B,133.86015063712787,16.933188304069642,77.07325077273941,0
Male,35.42891512384997,A,C,D,92.71452596348811,24.014497556043395,2.324083369911232,A,B,B,-29.978402775016782,46.39105867258628,-35.39878670647799,0
Other,-38.504013120408764,D,D,A,92.22513099187307,-49.59211661994729,-72.5253090490167,A,E,C,-25.645573576825726,189.28981006310738,-54.102130412430924,0
M,-4.737817575444123,E,A,D,80.41999668399966,-35.55853616158221,-212.02564905451507,C,B,C,-98.47413648483254,125.43654391507889,83.5623743071169,1
F,179.73506570642905,A,B,D,-56.59396859219511,-7.386114042911157,13.473639863285152,C,E,B,-86.56248026050551,-87.98170259323219,14.171579700294961,1
Female,196.52462977108038,C,A,B,12.375065564290848,-27.69198898227169,-17.112565855735536,A,B,E,3.55986071822504,55.94106431570807,-38.02541617955748,1
Female,-77.55270150686474,E,B,E,31.758790347920986,37.351995270477666,49.17516920306475,E,E,A,91.16333698030107,-12.471304552312874,74.37976279634829,1
Other,-276.48080726787174,E,C,B,83.88798009420739,-11.902978364869591,115.86499793029535,D,B,E,-13.058636109643377,57.213434834420895,87.14946282454487,0
Female,56.457730629786326,B,C,B,29.58315275801075,42.233350737137265,-18.521011122162477,D,C,B,-138.80510900407776,-216.84360602344515,-202.66904834915468,0
Male,24.629386532322254,A,C,D,169.72900580005273,-9.52720165721994,-92.77216687464727,D,E,A,-74.34952211874909,-14.127384511974897,141.612652517481,1
Non-binary,180.69895405463424,C,E,B,124.6045537274454,205.67568939241352,-107.12844033125361,B,D,C,-138.17235175439095,233.4431252606276,-85.97692429251539,0
M,137.1039668668429,E,E,E,55.20292204756719,-71.25185176039643,-58.3240466966393,E,E,A,-151.05826350857464,53.16174253182251,168.64066248596268,0
F,101.15399347333876,D,A,A,111.6030556316694,121.90808216090868,27.295542364813585,B,E,D,-27.32537428093717,162.30923931796698,3.984447229421374,1
Male,-42.47350288432606,A,E,A,-33.79628717369158,17.170837879821352,57.2066755138111,A,C,C,-36.599597328988615,-31.976992196063154,-30.34166449568699,0
Non-binary,80.20979954001788,C,E,D,-227.36040568518007,-71.07923987853677,147.33317223797448,B,E,C,-102.81580406578522,-210.23547778190795,50.24924811680719,1
M,-155.24655797732598,A,D,E,-79.01610149305067,79.07882366701686,-61.72905913174795,E,C,D,86.0506073336776,-93.13078028488147,-78.09908451658207,0
Male,139.69559472912286,A,C,D,-42.34177979014866,-215.19313935813352,-98.45446866981447,D,E,D,40.76805189839182,-71.00144415621051,101.10742872815433,1
Non-binary,-46.571347150312675,E,D,C,-75.60067913191807,60.74613520570983,-128.80413094851318,C,B,C,138.96066049903584,36.658806516403004,31.1522169615334,0
Other,-110.54387433130879,A,D,B,54.20293637155061,153.69628788910643,124.50285336802862,E,D,D,46.9691462889992,-15.289573635475042,67.48478531402876,1
Male,58.834553617035404,E,A,E,-142.38276224693973,-31.65468313461458,-150.63550516124303,B,B,E,-202.97352839064916,-9.075025996532917,3.943690310077645,0
Other,17.80151325353422,B,D,A,-2.8629571651791292,-25.471671983825562,-108.3084595123018,D,A,A,-118.34287478861964,33.18420185853507,-109.921647461723,1
Other,27.789567508195123,B,A,A,106.00208111304192,105.80191673092405,161.15774744181658,A,A,D,-125.426757199197,65.74814962780124,140.38318463698377,1
M,-42.423955591263216,A,E,A,-22.949401372686037,-112.95097003672998,-32.873626687819204,D,A,D,33.930656021971004,188.76913920449522,34.0667358637675,1
Male,-77.06811127579489,A,A,B,-16.83199537280286,-121.16705229781759,73.90568001907279,C,E,A,33.9469764174452,81.76243805556076,119.25062559011086,0
Non-binary,206.33673473285623,B,B,D,9.650596906419807,-7.107342770765439,-139.72269296776923,C,E,A,-36.447831349066306,87.50676931791898,-106.39736877754412,1
Non-binary,-54.1627989771123,B,A,E,223.00570492818585,-90.75761457876962,3.4902446800526996,A,E,B,-66.62376334648054,128.49230368631868,-109.64849354031503,0
Female,-17.138657184068983,C,E,E,-86.61138820576112,247.348586596608,149.11577098796343,B,B,D,-48.745249937175004,-233.3857912682717,53.079850323307596,1
F,-243.4886918034908,D,B,A,101.10059154335293,21.735290412055402,30.41487670181265,E,C,E,10.742617278511377,-84.23794811495732,-119.10297092207726,0
F,-135.9934717696943,E,C,C,-114.72192974068885,-123.89673651553608,14.914366094496673,E,B,B,-27.224326178075923,-28.927595106610614,54.37908361247904,1
Other,-28.925421942483148,C,C,E,69.29829712186198,85.45546344995121,-293.5481153958537,B,E,E,-50.42063406552939,128.51721600590716,-169.6837025903218,1
F,14.845570616227022,A,B,C,13.19535593398489,64.10274966858496,67.82399558677838,E,C,B,124.93273900617108,-112.09752820692867,189.36235829453747,0
M,116.0271916152334,A,A,D,67.68904771836581,-81.5500796723016,-261.2337883019778,A,D,C,-21.15585599201271,61.1955583224047,-83.62646072202978,0
Other,40.48304388848315,C,A,C,20.08446864928611,245.03159905571428,186.44822032702922,B,D,A,-8.720806798842482,-56.00492449940916,148.97244216162179,1
Non-binary,84.43063867786894,C,A,A,-86.78650543343146,14.843044884481099,-28.772218005283822,C,D,E,-139.8773363532856,-118.41043092382783,-24.435326457586335,1
Non-binary,24.126979313842657,B,C,A,143.13289940969352,-91.53008025545346,-1.8537254813072561,A,D,D,-124.77609148872642,63.8716263552747,-63.9502544431515,0
F,28.739210450341375,E,C,A,13.609676938727903,-58.15422664458983,212.80690299658747,A,D,E,65.55912817532732,-33.50650822116911,6.258448834832066,0
F,259.0603821892648,A,A,C,-167.3562078441853,-133.76358811612636,-132.92349825341412,C,E,B,6.379382118345732,-68.63570191684445,105.62372489383156,1
Male,-21.48292219729442,E,A,A,91.13240776061305,44.4008853393237,80.34864856966551,B,D,A,26.945344546724286,-311.9890157924679,-45.448781225374525,1
F,62.03815112313043,A,B,E,-67.44358646751562,-103.41124282897371,57.30421964460073,E,A,D,-99.3425917101307,-44.26818723710399,-36.046510924510336,1
Other,58.516375870546014,C,E,D,-81.94602740496133,143.79467949799678,123.46603015701633,E,C,A,-52.68904299664173,14.219555283809921,121.52607638075177,0
M,64.77341761211875,E,A,A,-67.48861149560183,153.2503413098184,41.768593960622816,E,B,C,-156.87539870164548,-163.28613964611506,63.10492860321107,0
Female,-14.644583744909715,C,C,D,157.92589958599666,15.612080638271312,-26.210212569555942,E,C,E,122.5362087819732,83.3996509653203,-0.6711989907300611,0
F,-91.25326353113356,B,A,B,-167.6991642417209,112.46959056413644,103.17238252992011,D,B,B,51.83580148411734,23.821864852622657,-187.75759565917275,0
Male,101.8282937914239,E,A,C,-67.37369705251429,94.38295429678907,-11.894424969482458,A,E,C,17.788365787397904,43.38856033406031,-11.605999756647899,0
Male,47.21484310603073,A,B,A,65.07728595645713,-27.283519214709585,-141.1775817156752,D,E,C,-37.60880725205501,23.206109735892667,42.61662231065161,1
Other,-26.74635886721149,B,B,B,17.37353424138324,15.58691864158207,-20.49512420549431,B,B,C,-70.53840654273277,-47.40854777698263,100.05572053701852,1
Other,-23.648298771672835,E,E,D,195.01236720631235,-56.90959864042389,170.80641543867603,C,B,B,57.22155001571284,79.64877775570334,43.62415576516304,1
M,-99.55455210337813,B,C,B,-45.23243986347046,-128.91119633545657,15.863671480029765,B,B,A,-63.4429444899404,-117.70707939874197,-149.6204895634376,0
M,166.98135426724815,E,A,C,-115.18931628646514,-44.73165564905055,103.02153085580056,C,C,D,-49.528806027057456,3.9936007677996184,-41.740562836632954,1
Other,-38.83992569002013,D,A,C,121.6040085686214,58.12936522389251,32.7424076380793,B,B,A,-191.9597195509845,-87.2062533837557,38.88144744979468,1
M,155.28396155011015,A,A,B,246.88383403953438,30.701651222721647,65.96796645056628,D,A,E,10.037557177305079,134.96706734035345,-95.28858599441666,0
F,25.348203382654884,B,B,A,-40.16145330779817,-11.66645983361448,82.20773025683775,D,A,B,213.27641313071985,-29.988272231984208,-91.582696196339,1
Non-binary,11.954275545854538,C,B,A,43.10566561391812,63.46376855601349,-71.74103800008443,D,D,C,-17.908427527858116,-161.20992341900865,-98.7852877235724,0
Non-binary,149.89278421922518,B,E,D,77.92011989304756,-13.307276046304015,13.812051427581293,E,E,B,-21.150232006271843,15.153592432935545,-9.417138316705715,1
Male,104.74880735287182,A,B,A,26.327025267685393,121.48465293944335,194.2298650795786,B,C,C,-64.64886356209702,-206.35997347980083,131.36995577920382,1
Other,-27.104575731928975,A,E,A,60.11273717488733,-119.18869644062022,0.34488580118119677,A,A,B,-41.95361291045903,-155.82516665819463,89.24169339861729,0
Other,-87.30530439703055,C,C,C,60.722644963917084,122.04514975995677,-1.455016401653112,D,E,E,89.97761230356919,-97.54413783110286,-116.5837304479024,0
Male,-291.85760877514366,E,E,B,-116.44899662840169,55.043156594989085,-65.23893820317322,D,A,C,158.83858598628575,38.5099886557039,91.99501440530169,0
Other,-41.957873410685444,B,C,D,-56.161558510860544,76.73927426635191,-85.81279161311454,D,C,B,247.94844156350297,-46.92527835169359,-47.24043269591121,0
M,74.06777155033745,B,E,C,31.318709710258872,-145.47978892425388,-21.845357628358457,E,C,E,54.274869675809356,80.46703463235572,52.3689983590445,0
F,48.60154488703617,B,D,B,36.05673290072594,-101.68122956456192,31.38273384990376,C,D,E,-22.36066572873704,3.0973716393875392,15.477562924692148,0
Male,120.68628892772199,C,C,A,59.654774594457535,52.166404225902404,83.35512759476516,D,A,B,41.8582507309214,-125.2085854672274,-65.18895923288305,0
Male,197.8135316437939,E,A,B,-184.78523430303443,-17.131647322369577,-11.404889592058415,A,A,B,96.31501757257755,67.12500622673694,-60.664995442635316,1
F,56.1751374447663,E,D,A,101.25935947759305,-15.056697944346539,-108.58342526266512,B,D,D,-112.61253219489176,80.80969159140577,-55.91579513910466,0
Non-binary,-47.25310363513406,E,D,D,-151.7553679681639,31.738306777271397,-69.80738450475512,B,E,E,-29.020009700784904,-6.633565949752496,1.7244995500064062,1
Female,-45.26335039783072,C,B,E,-79.21302408735659,50.360940805182175,-31.361625277455797,A,A,A,169.8412063730146,-71.69326992859163,-8.632032683595742,0
Other,15.95665447084543,A,D,E,35.15682285652869,-17.780205706252357,61.26963032517936,E,D,D,177.39569671964975,-75.46187363830951,-114.5662409409326,0
Other,-147.09327376412372,B,E,D,0.689281127111956,-48.238644699591475,-49.324461750635734,C,E,B,-26.116519552800497,-50.75235950599348,54.094580382803,0
Male,-98.87618061631784,C,E,D,-45.80322548367688,32.82174248676391,-0.018642109046000575,D,D,E,91.8534493315329,-16.76383852144271,-54.836773514472966,1
Male,81.56914319513082,D,E,A,-136.5218303780658,-47.68874118340029,-51.21675632522545,C,C,B,154.93420640182566,-40.771223448183406,1.9814174695700923,1
Female,146.90972246919625,B,C,A,-62.92971622230381,191.40487174189659,28.816773627899174,A,D,E,168.2863585528774,-122.31323965721725,14.533431509275779,1
F,108.82623312742143,A,B,A,218.12294746387047,-88.4251297448719,84.82529627988158,E,B,E,-31.875445696852662,182.23011909640664,-3.120789253258022,0
F,55.85187472873182,D,A,A,97.80213145520116,-4.301493344280881,31.600950432070622,A,C,B,62.709830581564916,178.44999414117885,-68.69958432936944,0
F,48.81750963468966,A,D,B,37.434907134241975,129.43457510093813,67.21840399616278,B,A,B,-7.0905931780600575,46.451072370331225,-124.30100786394848,1
M,-75.75176040496989,A,D,B,48.39509824135961,-8.20842301485976,56.55473473534822,E,B,E,-66.51602721024548,182.42250634044223,37.3783230207728,1
Other,-22.693386671036475,B,A,D,-98.27939440857098,88.21864930259684,221.79852481596026,C,D,D,-7.992342956303459,-121.34344253435955,27.663546235861457,1
F,-114.66234897301639,A,B,B,-109.27055710732321,-118.42383198766511,197.49393213529103,A,B,D,56.72763757141928,-50.09399646393412,146.45220511945965,0
