faith,orientation,disabled,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Other,Physical,Married,-108.0885777701837,-47.137444336610834,-23.186146423676785,-191.37791459366426,C,D,-29.957467621453286,232.20490932415262,D,-97.85325824460291,C,-60.03453222641619,A,C,1
Jewish,Other,None,Divorced,106.92293542464238,-132.27837597198726,-280.7426038392429,-91.1383624869436,A,E,9.401165936889502,92.92132960593332,A,200.80560385800433,D,26.277329818592634,A,A,1
None,Homosexual,Physical,Widowed,7.4354962570143,-82.71153263128035,-68.72425985095548,56.3838418256021,D,E,46.413165660397695,-29.320204223954065,B,-10.931507399666133,C,12.792732379914307,B,E,1
Hindu,Heterosexual,Yes,Widowed,153.05064574073785,-40.98533090281865,-37.95283897920663,119.16818539500605,C,A,-66.24088477849888,-17.660923252627367,A,-135.05772134333472,D,4.96943747045561,E,D,1
Muslim,Other,None,Single,51.38546452752125,87.06391529676331,-103.94005418527354,40.629358043854516,D,B,52.43504231810107,-12.169141555863455,C,-193.00079235749618,A,119.63385055925198,B,C,1
Jewish,Other,Yes,Widowed,86.97382961783711,56.26796548834736,-80.12124153667526,-6.307694751241762,C,B,-19.260789031208795,-133.00366245965404,E,192.25810671659121,D,88.88414512573401,B,C,0
Muslim,Homosexual,No,Widowed,-105.34177262368453,-177.13348740312455,-14.999784427521206,59.79638927050359,E,C,120.82844371397015,-75.0808521002576,C,-189.48137958851433,C,0.30749392765773476,C,E,0
Jewish,Homosexual,Yes,Divorced,58.36690860207244,-68.116120739982,23.358808736395932,-35.49049304578678,C,C,-17.353132649681687,34.66420376825189,C,-20.03959466807455,E,-131.20573978500414,B,B,0
None,Homosexual,Physical,Divorced,141.25307192484752,43.446240345652384,88.90780766533281,-90.3960842431587,B,D,150.66778255116637,-44.079638761208564,C,-78.15085074670634,C,28.724935664528783,D,D,1
Jewish,Heterosexual,Mental,Single,-151.23099512943315,86.28212916606238,30.13313584316617,20.33913282364498,B,D,75.16330199066796,103.68721795615285,B,-95.12641835011466,A,126.19381476093628,D,E,0
Other,Homosexual,Both,Married,57.63602971958597,40.39525364569533,-30.689198674817774,20.976870729576262,D,B,48.46596538744627,-61.94502770163906,B,32.16462725834813,E,84.69374738988267,E,C,0
Other,Homosexual,Physical,Single,33.70030981763669,229.80901440734925,-29.208760916446252,-31.56292384572846,A,A,-74.39985408659716,-10.52199616392765,A,134.0507848125124,C,-56.42604415287785,A,D,0
Jewish,Heterosexual,No,Single,-115.0502000748173,5.262251407056619,12.719852254587307,170.45064274115924,A,A,110.18028905373424,57.26261441444574,E,31.136876845831313,C,152.712499539757,A,D,0
Jewish,Other,No,Married,-7.748125178205521,68.32313485732749,-41.85430332640428,48.80332756526789,D,D,-38.664754207370656,65.16536074362624,A,-134.81387681586392,A,-186.7083958934006,B,D,1
Hindu,Other,Physical,Widowed,-0.7380194559436121,-68.96180696504534,-34.16625889212078,10.852589920051747,C,A,-95.14453741978625,55.517063526438356,D,271.43732963881814,A,-2.7586932171908405,C,D,0
Christian,Heterosexual,Mental,Divorced,195.7568312253409,224.79370157076994,183.8104242296581,-77.44251108963887,E,B,98.08291850167018,78.02372976041094,C,168.81399831626968,B,-71.14682662391755,E,D,0
Buddhist,Homosexual,No,Married,-87.76176562128067,-32.46286740451724,19.0285505860743,-59.39030642557391,C,E,3.536766492717869,59.45145693535687,A,229.72531017514783,A,4.772885147850124,B,C,1
Other,Other,Yes,Single,101.0234252943979,-116.8278419197864,-118.03932244249002,-129.20871688160827,C,A,-16.394952261679336,-89.91324652041227,E,-158.75811825403488,A,-176.9341838368826,E,D,0
Other,Homosexual,Yes,Widowed,47.18558344587931,-55.81458890963399,161.96720076735923,10.349831050943884,C,B,40.920073373693796,-70.32970228364078,B,-121.15875295536618,E,119.10925609453781,D,C,0
Jewish,Homosexual,None,Widowed,6.249520503095527,-136.92110835429762,7.25833680283953,62.48750437632394,A,B,-3.433602355418102,-23.937703802560677,E,-37.15630337262869,B,81.25410172260618,D,B,0
Other,Other,None,Married,90.76752423931335,-22.12752816534687,-65.04700785674588,78.10707062631916,C,B,-25.909590303508097,-195.64470753000614,D,181.53879070069482,A,-208.4990879107692,B,C,1
Hindu,Heterosexual,None,Divorced,76.41184468733573,-132.59104480010828,-8.178682950216395,96.64673493306888,B,E,12.249838672523834,81.36773220600317,E,82.35352105987552,D,140.1319551263191,A,B,0
Buddhist,Homosexual,None,Married,2.048510725811862,63.722760502928836,-4.313386668344162,-168.64990219102143,A,D,56.556074279993304,-26.383810948780184,D,-120.52679712824275,C,-67.50509681942226,B,C,0
Buddhist,Heterosexual,Physical,Widowed,154.4173247848085,9.231658234907778,9.27648201865462,241.22622730898465,B,C,34.28137144733564,132.09220975477118,E,-85.492109865296,A,-42.117103114969304,A,E,0
Other,Bisexual,None,Married,-71.93182239772568,-82.36462798569436,76.0774520403536,146.37752399657572,B,A,-43.42817792745333,92.5579814085863,D,49.65657430237754,B,314.02267005933,A,A,1
Muslim,Homosexual,None,Divorced,54.079109995937024,-15.22463193204505,113.35621647161148,-4.90213159177414,C,E,-109.33451034797218,105.63528789970849,A,38.38837417349811,C,-43.196731721366056,C,C,0
Christian,Other,Mental,Married,180.1562817079858,116.42057721915833,-78.16267577956553,65.1461664461928,B,D,122.45280261686857,60.567656239439735,C,-22.98610231119367,C,-28.53720477922333,B,E,1
Buddhist,Other,Physical,Married,-222.26483285912778,8.93094352840681,-4.019013066132902,-76.89073632636273,E,B,84.20409930165097,100.55148365112714,C,178.72504650823052,E,39.57643828917818,C,E,1
Muslim,Homosexual,Physical,Married,191.41409946915996,-66.96462972842868,-18.399774282585902,-110.28057124802461,E,D,-14.70101483023675,9.519482956248309,E,149.4054204954676,B,-41.37204845589652,C,E,1
Christian,Other,None,Divorced,72.3053445774161,31.173702580112582,-37.357538632921006,37.94550117313629,D,B,171.11673744557848,49.94856957484111,B,50.247153051744476,C,-121.92571413032387,E,B,0
Hindu,Other,None,Single,-181.90940268245458,139.86980298376105,64.95621591390326,205.94413808922533,D,A,-58.672551237732925,69.96145480261909,E,-78.3437575921488,B,65.00876422117436,C,E,1
Christian,Heterosexual,Yes,Married,-73.5840188129275,68.7400910330806,-69.60871314506412,-47.35645843281519,A,C,57.073838101533866,118.53735480370491,D,24.802702678841047,C,68.60902941016238,E,A,1
Christian,Heterosexual,Yes,Divorced,136.50376791030956,-199.87628475110398,162.9568275345305,52.92538205994568,E,E,217.26746853037633,96.8686072882996,D,-100.98850071007612,E,31.83999957336176,B,B,0
Christian,Homosexual,None,Married,-81.79486793441355,78.04045627927844,-9.953531540368763,-46.56397705034581,A,D,11.79529626175104,-145.274762147665,D,31.47215915803563,A,138.04525512964213,A,E,1
Christian,Bisexual,Yes,Married,-30.702631316465066,228.3233148404779,-117.1068389257106,79.00138507083501,E,E,22.403991637600804,138.7957164060139,B,-172.16886936488967,B,-35.22726219175597,E,E,0
None,Heterosexual,No,Single,-81.64539074668913,63.217935261605376,56.98174367116866,-26.03071103864027,C,C,-84.35365279850853,-40.05043348258663,A,-18.927730551963833,A,-67.61740094018589,B,B,1
Hindu,Bisexual,Yes,Married,95.4152144064635,142.8985638105966,-56.08631641711123,101.61964629534594,E,B,61.37407572715598,165.48450360251798,C,-109.68601609148713,A,-65.89660149740932,C,D,1
Hindu,Homosexual,Mental,Widowed,16.997232721802067,17.496513544465415,-20.283125206538376,-67.64371387281848,C,E,-73.88825799402345,32.355397900322174,C,-42.205137417333624,C,-8.323026982700119,D,B,1
None,Other,Both,Widowed,153.3538628282468,118.43731690503651,85.87316748898765,-49.81718856881518,A,A,-209.45838269174018,-138.60034788929627,C,84.84154261835975,C,-136.7182084069545,A,A,1
Hindu,Heterosexual,Both,Married,-14.679956738455877,-73.13981645595557,-18.805571854522466,6.663079718507002,C,E,-152.9990410020821,-106.87030277070188,E,29.856443824890388,A,-26.367511294940172,E,C,0
Buddhist,Bisexual,No,Married,112.59051656512516,-15.797663565052655,111.88123140386335,29.18464516711869,A,A,13.576894403756793,167.93986158238673,D,-4.604087391981036,D,-40.30024327567418,E,C,1
None,Other,Mental,Divorced,-154.21708397387326,-27.85473682950816,-60.71784501742133,-20.917215555863304,C,B,70.47505961918314,143.4222182103341,E,-31.44620160648126,D,-36.0014366674344,B,A,1
Buddhist,Heterosexual,Both,Married,-28.461573225146335,-58.712309563236666,86.58131821275366,-3.20513173157013,C,D,151.82443109167053,-19.496717551230635,B,81.0723106366206,B,29.42174041004968,B,C,1
Christian,Other,Yes,Single,78.7287128196775,-8.200406821163913,223.07503030016554,-83.49266226997393,D,C,20.52809139589655,-68.39933055608351,D,50.99524243013279,B,-96.07308931511356,B,B,0
Muslim,Heterosexual,None,Divorced,-84.51053761062374,6.858484132668852,167.5630228553868,135.8182385767245,E,B,29.384759764535335,-7.5735216442274575,E,263.2962282820557,C,175.33135083321787,C,C,1
Christian,Bisexual,Physical,Married,94.49016155649595,-92.4377472911157,-14.58659057229528,-63.12210966816384,B,C,65.72237500589358,43.37538784178931,B,52.158005055164935,E,186.18509813803496,D,E,0
Muslim,Bisexual,None,Divorced,-40.30431740689154,51.013382961701545,-74.89944986914907,-164.48640865900757,C,B,32.86656840292867,134.98789878092728,A,176.55697688795965,E,-40.086505811071206,E,D,1
None,Other,None,Married,30.34102597162028,-53.75417642267496,-108.63039858643356,47.05783529883075,D,C,118.05520221584361,-51.71947275834229,E,-12.238072937332884,C,-113.87104592841641,C,B,0
Muslim,Other,None,Widowed,30.830293344900394,163.54268815170363,174.30688300011474,-67.09145872015404,E,B,-101.1467079189086,58.209031049685954,E,98.9051720508735,E,-19.908559857193346,B,E,1
Christian,Heterosexual,Both,Single,-141.1204603340018,3.9264833011255313,130.71896225026316,65.58095772702953,A,B,-30.86167058764412,260.17532561640326,B,-6.770539133377448,C,-147.82127034055833,D,C,1
Other,Homosexual,Yes,Single,28.642760794266604,-83.6087155521176,-25.723307367453874,-121.56963120171068,E,B,193.45352971961947,66.37353352674728,E,-64.57375030906712,B,-7.962736944557301,C,D,1
None,Other,Physical,Divorced,35.600809921321705,77.3361031549965,22.015267118728534,23.583537162059383,E,B,101.12947024854759,17.737034773984924,D,144.5221773634632,B,-55.649633310027966,A,B,1
None,Other,Mental,Single,-29.0359578929715,-32.499902247862636,-3.9679769519810644,-97.53016581686647,E,D,145.2252053112239,0.004195114129785347,D,-158.88503987174752,B,54.015422799766775,C,D,1
Christian,Other,Both,Married,-21.217309782059395,-54.71801361664564,1.0781220653282524,-69.59144713479857,B,A,29.333101388596077,-179.15826496448713,D,217.49841203947454,D,180.0717850751306,E,B,0
Jewish,Bisexual,Both,Single,66.9322875723181,59.47938164594605,-43.967110183681015,9.955996012987118,E,C,1.4093998036446609,-22.09505210171883,B,109.75610515354678,B,-51.92581458247594,D,C,1
Other,Homosexual,Mental,Single,-142.74454865969452,27.933477434419963,79.58887270437967,89.49931831716064,C,B,25.681796380894617,-143.4678459074441,C,-200.6915647627221,B,39.08332452099778,A,C,1
None,Heterosexual,None,Married,36.6809815529745,-84.38271184083452,-217.39912177449332,-40.511908807588284,B,B,146.63564702465604,-31.607977745485023,A,-129.8592298584016,A,244.96364248953677,C,C,1
Other,Other,No,Married,208.01525616329687,169.9929617286654,-115.13555310256642,19.357485514588706,A,A,40.242340393513274,18.279395830967246,C,-28.830773420144233,D,-160.2249819223557,A,D,1
Christian,Homosexual,Both,Married,-266.17630078517516,-57.76696467032586,-157.58070409086017,-38.27398835620732,E,D,-47.40731357684987,99.36715631164891,A,109.21841263666767,B,54.06517922219557,B,E,0
None,Homosexual,Mental,Widowed,0.11108040693155317,156.43808625248533,-69.65067357472192,172.79111880175213,A,A,-68.28342196851145,157.6411468788059,D,-64.30559773197527,B,-135.57961567915018,B,D,1
Jewish,Heterosexual,None,Married,-58.59291334721036,92.051849711821,159.0447627030875,51.47026821788228,E,B,117.30932521814488,-124.71943717894374,E,154.0725662290357,B,-27.645036541179845,B,E,0
Christian,Other,Physical,Widowed,141.45426063762187,-73.0121510871457,-150.8514851882224,-96.84161072367809,B,D,107.67431144955421,-64.68462343294061,D,-67.2942036903873,E,31.696943972796625,C,C,0
Buddhist,Bisexual,Mental,Married,-7.583795038992693,-58.93864831451489,-223.486971309615,12.570191636233488,C,B,-43.14685564918514,-221.12209327474025,D,-100.60445866598693,D,-100.3895147284708,B,E,0
Jewish,Bisexual,Yes,Widowed,-17.65262668813218,-52.417761303315615,-134.26278671211546,21.932607145707113,E,B,-14.116400948107971,-170.15971931578352,E,115.82551922826005,B,-24.27332787859651,E,B,1
Jewish,Homosexual,Both,Divorced,-51.56584310723854,-41.272661139572676,-1.867306524630857,-29.362641462960582,B,A,-76.18652599252236,-11.43522660670279,B,130.99853373907106,B,98.09191405720041,B,B,0
Christian,Other,None,Widowed,15.172689825127685,38.38793217180114,-61.313047896775075,-50.58998084054358,E,B,28.216253067726527,-25.121004354737448,A,-41.0408301054568,A,17.85156006130874,B,B,1
Muslim,Other,None,Divorced,33.39036169467986,110.39052693077961,2.7374861431973723,-43.75192426464643,B,D,-95.36290843614017,9.025960568067488,A,-8.443949305516577,E,-40.00545704904026,A,B,0
Buddhist,Bisexual,Yes,Married,34.69074105981993,30.24721631209944,113.01936390519798,-33.76404531094599,B,E,26.801098058947346,-49.64952515847457,B,95.96388587434953,A,43.34771324066831,A,A,0
Muslim,Other,Mental,Married,69.19699911834122,-115.97616694918054,41.73425107646154,218.3417959538863,E,C,66.23521264777422,65.75838258854554,C,-71.01540197706564,B,221.15886160741076,A,C,1
Muslim,Homosexual,Physical,Divorced,-129.1295693767085,-69.8946081185697,-96.99272906830313,-38.30505505788418,C,C,15.15895660627328,92.35292558517465,D,34.572539341792066,E,-10.691054307760467,D,D,1
Other,Bisexual,Physical,Divorced,26.91829101416779,95.73396756261582,-5.561791057978419,-32.257436385889314,A,D,-28.464416980729514,213.26923376781517,B,30.28423323515553,A,-129.19793299877264,B,A,0
Jewish,Other,No,Married,52.934094089777815,-147.68181091829013,-59.31601227856703,-83.59208883668188,B,D,41.79320121045405,-26.22002498838882,D,-61.26470019941564,B,2.0510549113452607,C,B,1
Other,Bisexual,Both,Divorced,27.535037589497925,90.14425374113542,25.466657217976852,11.946533162249946,E,E,-100.35307680668872,105.99264921473535,C,31.901807685884425,A,-178.073128394027,A,A,0
None,Bisexual,Both,Divorced,7.877636382328662,107.11148422935908,-25.344132700912027,-25.968479533189914,D,C,174.81313428401893,-6.433350912306479,C,0.9361164992065071,B,-118.71509801862071,B,C,0
Christian,Other,Yes,Widowed,29.5282232512113,64.46470932338136,287.7575257891931,42.37844396904907,A,B,151.94042226449685,33.73537688057222,B,150.11879323024232,A,100.21802953984682,A,E,1
Jewish,Bisexual,Physical,Widowed,-34.53314296525603,63.71091038778564,-130.74686904183366,-204.30928829821423,E,C,-9.053689263471,-59.67984801215699,A,-94.45710444374026,A,76.98729409238993,A,E,0
Muslim,Homosexual,None,Married,5.596705976728013,66.43446253560737,-61.62161378161297,2.8722956604034207,A,D,-43.09052715312788,23.904405991473865,B,-92.01342152839821,C,-10.03151148268275,D,B,0
Christian,Other,Physical,Widowed,71.7359317097023,-79.16800813635572,-91.41761135578803,199.56270667254387,A,E,49.33145334978383,-51.2648040201099,E,-28.433393554435604,E,75.65055838583457,C,A,0
Muslim,Other,Mental,Divorced,-50.68804744157458,-130.45613482436207,83.29694895696984,19.607480000660928,B,D,46.639444138980046,73.83869142792581,B,-104.33755284575072,E,47.026629005385715,C,E,1
Christian,Homosexual,No,Single,-10.961222396331259,-167.02482923163043,27.798914161599363,124.42684420048798,C,C,-179.58854016168792,46.082996149173034,C,-193.80581788916527,E,-96.8287875700118,B,D,0
Buddhist,Bisexual,Yes,Single,-26.87334943622,7.936272437863664,-55.864138291945174,200.0638280694135,A,D,162.39586851525985,-87.04300422059329,D,-118.76774708073403,C,57.098997854196334,E,E,0
Muslim,Heterosexual,Both,Married,138.6957992062164,-27.38699720018162,36.90779107103946,202.4321178752023,E,A,-13.027571129201265,-90.60779723510436,C,1.0974821228595435,A,118.96730892974476,A,A,1
Muslim,Other,Yes,Divorced,-22.353045194354593,-22.582489654722995,-172.21798555885454,-7.130725332703439,B,E,-237.62415708247752,-6.635783095753545,C,231.26286009738374,B,98.13104750844862,E,A,0
Buddhist,Homosexual,Both,Widowed,94.05825683416532,-20.38258926037602,-21.826370047596058,-7.4642049386951586,D,A,83.31846673185552,-8.310361773149365,E,115.66356309759766,B,53.02002786239844,A,B,0
Hindu,Other,Yes,Divorced,16.466345289970807,8.510947804043123,-96.58438041346434,-96.18929187596335,B,B,42.63426129332045,-80.32710923376618,C,12.163001649839837,D,215.69190850373548,A,D,1
Other,Bisexual,Yes,Widowed,96.56272480482961,341.3562659840302,76.73309152469473,85.38739987616995,A,A,89.93095558034176,-78.70549049370568,B,37.07167736314187,A,102.54071921404568,E,E,0
Hindu,Homosexual,No,Married,-17.927170037466052,-119.12904376157331,-111.17015680797027,103.96651837957126,C,C,8.310434337279593,74.84054819576366,D,-134.68161992880943,B,-13.538486726678824,E,B,1
None,Heterosexual,Mental,Divorced,-198.7256863593784,4.021550293653508,-156.3841699261862,21.009767176528314,A,A,-71.84698811622822,-23.22964672149269,B,-82.22424152149237,B,-35.60488637050679,D,C,1
Hindu,Bisexual,Yes,Divorced,132.77328982328928,-179.37242649860195,54.96411612953578,43.85906167804865,B,C,-150.54826591937035,68.80860138573193,D,-1.6411537115342223,B,-75.982357192552,E,C,1
Christian,Heterosexual,Yes,Widowed,56.04355445987247,-26.72557684702045,-34.70655238904887,45.101022543140225,C,D,81.99687503966412,-68.95031957074961,C,-13.375353810101595,B,51.27881061320804,B,A,0
Christian,Homosexual,None,Widowed,8.584662046007747,-51.16998734076043,34.92529771508165,13.142402162614333,D,C,-90.26739790129415,-76.43559855731944,D,-30.84827998322897,D,-50.056628776604086,D,A,0
