orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Heterosexual,26-35,E,99.03041672410828,-13.108104926371809,A,A,B,C,D,-4.941459531554376,11.401525178459751,-42.13677721491557,E,D,-18.310061465853064,0
Other,65+,A,-93.3522120131624,89.89924285192554,B,E,A,E,B,-93.13645883265768,-117.96959437960646,84.04883197603597,A,E,87.40696470845884,0
Heterosexual,36-50,D,-16.697851940238447,-108.00374330476978,B,B,E,D,E,-36.63120166772198,164.36907759224246,-49.836549899911695,C,D,-36.43388089297327,0
Bisexual,18-25,E,66.2186615278882,37.045725098489164,D,E,E,B,A,-42.170831084434234,10.450230038148355,26.529508795094277,B,B,175.47612939632413,0
Homosexual,65+,D,7.225744079746497,159.05498676357672,E,E,C,B,A,56.490555123104535,-115.7403690623529,159.0204964969969,D,E,-104.1929278945535,0
Bisexual,26-35,D,-130.92295850476248,-45.72584203622891,D,C,D,A,D,-1.697463626080227,122.00487023000338,-76.6501793513789,E,A,-3.1721941374075113,1
Homosexual,18-25,D,-1.7846455074810907,-81.00172971347983,C,C,B,A,E,-77.81848407690073,21.329634877153836,39.82248502679382,D,E,78.83663168829813,0
Homosexual,51-65,C,-160.1253089494418,-149.2371706981562,B,D,D,E,C,172.49425768430498,-101.79042202352227,18.46328595125528,E,A,162.46078372325348,0
Heterosexual,18-25,E,0.5344927019079329,-54.53001129954619,E,C,A,E,D,40.60993219324477,-123.69258222409847,1.2290375577889523,C,D,109.44200064093054,0
Other,65+,A,56.689192523172046,178.40625303414117,D,C,C,A,C,-4.38494743856764,-34.42750160003947,-46.20037852506888,B,A,-45.50254325564941,1
Other,26-35,A,-61.28922932329702,-33.62938785643525,B,E,B,E,A,131.1201345843257,-140.6948095213169,-79.81852970884327,C,B,6.366948022694376,0
Heterosexual,18-25,B,-143.31802104809688,-94.1888142998187,D,A,E,B,C,82.47484299309636,-64.74280853702103,0.24829866249073337,D,C,-188.6943030346192,0
Bisexual,26-35,C,-95.89185905791315,69.08826421307353,A,B,D,E,E,143.94016455214452,287.66164455705683,-88.89010587060385,A,A,-86.98979836420999,1
Homosexual,51-65,C,-8.826443085449236,-150.33024575134925,D,B,B,E,A,-72.33486776038906,147.1571660005136,-1.3402617772406598,C,B,45.800112698683584,0
Homosexual,65+,D,115.22068491607816,167.94823255736532,D,D,E,D,A,-78.06416056397015,69.69973226416437,-54.743924418962166,B,D,109.0852716018246,0
Other,26-35,D,-149.13963897531048,6.285426782611175,B,D,D,D,B,-119.09296243757201,-52.63475442076436,215.45840990407595,D,E,-150.61541326936793,0
Other,18-25,E,-80.25199289836638,-52.84071610583826,C,A,A,A,E,-46.458821427671346,-106.23952320492995,-72.91333848191648,E,A,-115.99354504393895,0
Heterosexual,65+,E,-27.299071493397125,-115.76441741220552,C,C,C,D,C,22.914486328563715,-93.88608081135973,28.682671108153823,A,A,14.928922203647293,1
Bisexual,65+,C,275.7478267020067,-111.01580213712596,A,C,E,B,D,38.61967328121895,6.923429584856254,100.70458383761218,A,E,223.74245370250893,1
Bisexual,65+,A,-21.78246842111707,-45.16719288855787,A,B,C,B,C,107.80481606241861,-15.415945610730539,46.78591389865073,E,A,-34.02384342009342,0
Bisexual,36-50,A,190.98424839214135,106.45736775833794,D,C,E,B,A,-38.66146559208581,36.308444306896156,-137.8055522539836,E,A,38.32103971561161,1
Heterosexual,18-25,C,35.377001629450824,-51.149762144746646,C,A,A,E,E,-1.3960348196129588,0.06345599314226635,-94.09603097428362,D,C,78.5229574674336,0
Homosexual,51-65,D,27.69230134323535,164.0375331253025,C,D,E,A,A,223.02847545817528,-151.4351057490284,69.68862337211834,B,C,163.84454263119724,0
Other,18-25,A,39.13087671074005,-131.65982322355381,B,C,B,E,B,140.24046695975264,18.995673074790112,66.66961162518248,E,D,-41.7012185673855,0
Homosexual,18-25,B,-137.05492032002934,141.44535101933937,E,E,C,D,E,-15.457001980004167,-78.1106950480988,-117.03985845124191,C,C,153.01769138740138,0
Other,51-65,D,-79.88825966333589,99.57553545486343,D,D,C,C,D,-67.97040904690668,-59.357994053060004,-77.26586894002571,D,D,36.89541035059627,0
Heterosexual,51-65,E,-252.51731992271056,-88.77002837573758,E,E,C,E,A,66.71943395938136,-53.349097988363745,34.30634395850926,B,C,-5.202747387658364,1
Other,26-35,A,119.11816163933662,-5.899623887451588,A,A,B,B,A,-57.07561078160347,36.463861285602675,-1.4425901617901582,D,E,-26.397076416772347,0
Heterosexual,65+,A,52.55479707392442,141.53161596927114,B,D,D,A,B,-84.61656028723392,69.23669940899919,100.4777624374397,D,C,-18.267182707615298,1
Heterosexual,65+,A,151.74228482659956,43.36820057897716,E,A,B,C,C,-61.71847578739846,-277.12638353325906,-40.78538245659155,B,A,127.76676833392371,1
Bisexual,51-65,A,17.39194426246831,-32.461820602952365,A,A,D,D,B,-59.138759419147114,51.98473920658174,126.5344515585421,A,D,-159.12742800206547,0
Bisexual,36-50,D,-99.36446399804471,221.91757062125492,A,D,E,D,C,-30.99113822756517,12.957093808513875,-30.308206860829657,C,B,-11.22892568717652,0
Bisexual,36-50,C,-8.645034760106906,145.19608854077103,E,C,B,E,D,5.536822154126963,-47.72854222217793,-96.03606062725312,E,A,27.84626160087348,1
Homosexual,51-65,B,-127.0819805748105,40.01948111914271,A,C,C,E,C,6.798994441887462,-185.7395616819553,201.2549980534983,A,A,-136.5131613062303,0
Other,65+,A,31.98259996015493,-78.16545218179355,E,A,B,A,D,45.191818525076854,73.25301952827576,-10.38995703311428,A,D,246.53345479742427,1
Other,18-25,C,60.57719112086251,-213.5472527354979,E,A,A,A,A,115.74348915359639,150.73451845768585,25.069909302888465,B,B,-51.92742182166414,1
Heterosexual,18-25,E,212.87327727646505,-141.4616519858528,A,C,A,D,D,101.45394261144428,116.89526948959741,32.688455431825616,D,C,-145.55551405713874,1
Heterosexual,65+,E,-5.678650573183342,103.7338232420056,C,C,A,B,C,-70.60006811667994,-42.90927621672827,7.110928259549443,E,E,-114.61796685734362,0
Bisexual,51-65,D,73.86702998822936,17.0177272325679,A,B,A,E,D,-163.3918264789055,-48.41031432927041,10.083335553517726,B,E,-97.93173787307616,0
Other,26-35,C,-31.762920670603666,33.68290573093938,A,B,A,B,C,9.920386438819445,32.41454369816185,-234.10846282528362,E,E,61.09111441005631,0
Bisexual,26-35,E,-29.761011799242482,51.28208846758775,E,A,D,A,C,35.37625916640537,-52.53630006025449,-45.106205394055834,C,C,128.11527265210825,0
Heterosexual,51-65,B,-48.28409296460522,-20.151477303203322,A,A,D,D,E,256.7498898097231,-46.184114827146225,-101.4149460249344,D,A,117.4562707059037,1
Other,65+,B,-84.61747143769283,-124.83759076675283,A,D,B,A,D,-130.34244404466736,196.35870072745024,-152.1653204056606,D,D,27.871160233334784,0
Bisexual,36-50,E,161.7750731291686,-44.94422303710138,A,E,C,B,E,180.72162619965076,-125.70634362051666,9.269624155476293,A,E,-0.25610887179634473,0
Bisexual,26-35,D,35.473337921758954,-115.87311528639943,E,B,B,D,D,-51.29040073982401,80.15852930706252,-60.502377395204086,B,B,-53.32905062951067,1
Heterosexual,36-50,C,81.93832527347438,64.8364115312611,C,E,D,C,D,49.60526754326855,-44.78622820783211,-174.56438208515706,D,C,-54.869649580550906,0
Homosexual,18-25,E,53.9025942738138,-9.196936700517861,A,B,B,C,A,-122.08753174421739,43.05259588098195,-19.07834093563549,C,E,-115.17452720594221,1
Heterosexual,65+,C,87.40765144392495,-16.162200297775208,C,A,A,E,E,-93.7158186452015,63.50637250926153,-104.26985389133631,A,A,121.56033185571822,1
Other,18-25,A,8.115575662602048,103.662784558526,C,A,C,B,B,-43.947749370863434,-59.95724880369073,-65.37961498552285,E,A,-64.89533457023236,1
Heterosexual,51-65,A,-159.93873181586252,-36.70458280445163,D,B,C,E,D,-214.680172403606,-28.781248064942037,129.10258414089185,A,B,-71.88609612700535,0
Other,18-25,D,32.226024961445674,-0.7466227615101894,B,A,A,D,A,-91.92940142471943,13.911278179398206,-30.122889850117474,D,D,15.24170058436416,1
Other,18-25,D,123.93775787159247,31.84061546918154,E,E,A,C,D,112.05959900864909,-104.25608983321393,47.20783976189521,D,A,-96.43138596848883,1
Heterosexual,26-35,D,41.81408891051401,-10.721324819607752,C,E,D,C,E,63.57867175621797,-30.765824614468603,-33.945250381381655,C,E,161.11193859094075,1
Other,65+,C,113.75505536513941,16.659539409387577,D,A,D,C,A,-4.24820134708029,99.41326143661504,21.631581870700256,B,A,-72.49781480324371,1
Homosexual,65+,B,26.657036233396948,40.33839037299287,E,D,C,D,C,72.04676932329947,75.02110722487245,126.21759400511819,B,B,-121.10075570494743,0
Bisexual,36-50,E,-97.27875371023991,-79.19159675853267,D,D,B,E,D,-125.19865437929916,182.11089851822706,262.1547827348563,D,A,82.27501771961178,1
Homosexual,51-65,B,-81.60416549844967,56.09865453044998,C,D,A,C,E,92.13298215181266,94.78499350109013,-153.94931896121687,A,D,-23.545546789999662,0
Heterosexual,26-35,A,138.4380517142116,1.0510491262264428,C,B,A,D,D,-187.30336649498952,88.5780397333139,-155.5871710937789,E,E,-132.6725852305646,1
Homosexual,51-65,B,-52.18754715384514,-148.05420872972473,C,E,D,D,B,51.88218129770863,17.538401327159335,-50.16208859777722,C,D,150.67325054600076,0
Other,51-65,E,-46.97432998212313,156.24388934617502,C,E,A,E,B,105.53591194257348,214.69585658040188,-36.346538375673774,E,E,-85.68674378753695,1
Bisexual,51-65,C,-20.0713953504515,121.52946656583316,D,B,C,B,B,116.0571070087816,-66.61288017079714,-70.83126750004901,A,D,-164.58109866094998,0
Heterosexual,36-50,B,-159.03294843898104,-154.152829565479,C,B,E,C,D,-5.112514228373317,-164.99159972499567,-178.50367166266324,D,E,-36.06230994890136,0
Other,51-65,A,159.23305052533678,61.76938603518665,D,E,C,B,C,-185.91768564676303,55.228371765948516,-61.024872729023386,D,C,-21.28645907937352,1
Bisexual,51-65,E,170.8708298267977,102.59736045754421,B,D,C,D,D,88.62831126354378,-64.458111742123,126.45343937519446,C,C,69.61552937242081,0
Bisexual,51-65,A,-50.06958198820024,102.08884633559103,B,E,E,C,B,67.9791220922965,-225.60965844784388,69.22475417822615,B,D,-108.63493365737769,1
Homosexual,51-65,C,4.903585343089419,83.96686971851136,D,D,C,E,D,-56.005221631836854,24.141580080645628,58.10669925447528,E,B,30.310280409856503,1
Bisexual,36-50,A,-101.37281013080222,170.49625917160614,C,D,D,D,D,111.46718965285143,-134.5934323158844,0.4817442111786161,D,D,-9.692578201861949,0
Bisexual,18-25,A,125.90449613332775,34.01121484244782,A,E,A,E,D,86.61460731331812,-37.98606709258093,51.96675489837729,A,D,-130.46911602911845,1
Other,65+,E,-93.82752418738997,162.96745890188382,E,B,A,A,E,68.4805427733379,0.7294172391703834,-6.532730344745471,B,C,64.27233888633143,0
Other,18-25,E,66.8839997011553,-42.018767960003636,E,B,A,D,B,-38.84009242241453,-101.92261969981709,-114.16088684108931,E,A,-215.42097547245058,0
Heterosexual,65+,B,-175.04401250228125,-52.54934496529526,C,C,D,D,D,-193.5784730485794,96.76471509611719,-27.341151127003304,A,E,-80.88579265314267,0
Other,26-35,A,53.09796754444982,99.56156991755853,A,D,D,E,C,81.82598466767193,90.49574456300394,-83.70531447270059,A,B,160.90112130442586,1
Homosexual,26-35,B,-70.97992065548607,78.31141548590989,E,D,E,A,D,41.78553781827672,-163.2865317210859,6.055419225923826,C,A,122.93982757247778,0
Other,18-25,D,-120.41483062239084,94.05675765643603,D,D,C,D,A,-75.88173202149179,-83.11312033025435,27.433220436667238,B,C,-0.1672153638972791,1
Heterosexual,36-50,B,-82.60040457926647,3.6094524125732246,B,D,A,A,B,83.69548168037346,-118.2986685304182,-37.03056299552347,D,C,25.43467845227546,0
Homosexual,51-65,C,164.76473885404096,116.33589442945475,D,D,D,C,A,-8.828689651187286,186.8664988204845,193.7912810778063,D,C,-264.57425414667875,0
Heterosexual,18-25,C,-54.48034950431543,-2.3853757096029633,E,C,B,B,D,241.9646341840695,107.87550867600271,85.84767161706391,D,D,2.7145010620212138,0
Homosexual,36-50,C,-17.74102205102049,21.434564202481333,C,D,C,A,C,71.99881600624664,-50.258860672179374,-62.998306300672645,A,B,-126.04912677438888,0
Heterosexual,26-35,A,-12.186865519762206,-32.53355459145478,D,B,B,B,C,332.1312157042934,-99.82695038862249,39.42546747785666,E,C,-31.77004096971116,0
Homosexual,18-25,C,-44.90144457811546,154.6831305269971,E,A,E,D,D,-81.33805849410122,174.99936614535798,-2.460794446302063,A,A,-21.34476095232893,1
Homosexual,65+,A,-71.19393779912593,38.441074185430104,A,C,E,B,E,-17.113920726650576,117.03898063449856,65.26046410233793,A,C,53.65024695427927,0
Heterosexual,18-25,E,47.17582030724387,-95.79197975446027,B,C,A,B,B,104.17229684164337,-17.46318971984928,185.98034236172217,E,E,85.69320285281323,1
Heterosexual,51-65,D,-28.667802544334652,-96.24682642100973,E,A,B,B,B,-121.21075882920623,56.63301917553324,-176.12776386510112,E,B,78.80270025413556,1
Heterosexual,51-65,D,-45.55704724186564,106.35337128250981,A,A,B,C,D,158.15238398982004,-63.86128105159865,156.82237382376306,B,C,-46.34534269657823,1
Homosexual,65+,E,-12.064826854403577,-7.029439741521141,C,B,D,B,D,-107.35598547478962,70.36411099370632,-235.0005699646004,B,E,-96.51676527502357,1
Other,26-35,C,68.5149985003502,-35.64190710264952,B,D,D,E,D,58.86960187151373,52.942667184673745,82.23611454424578,A,C,-61.89398769099379,0
Heterosexual,18-25,E,95.7211234671499,132.0644263021026,E,E,B,C,E,-18.00480347563705,-68.72656087211331,160.3673193700616,C,E,-92.37237317960414,1
Other,36-50,A,-28.380055406477073,124.85013514214445,B,B,A,E,C,40.095629458179474,-258.94149890944817,-57.14091978583635,B,C,-66.83862387115607,0
Homosexual,65+,B,-160.52484980934852,10.839446473031392,C,C,C,A,C,-78.26786092568757,-97.39815857800961,1.9983646529954153,D,A,-39.63911209888212,1
Homosexual,65+,E,-40.26370782789858,-128.65961464962663,D,D,C,E,E,-83.6136292337328,20.51233257116447,52.2712648070009,E,B,-35.592980660698665,0
Homosexual,51-65,A,51.96080511458193,-59.41306266617726,D,A,B,C,D,6.758575245352613,-138.2398141573088,-64.178006463325,D,C,-16.778788491140922,1
Other,18-25,E,49.91594825239966,158.5151322801148,B,B,E,D,B,-2.5598296302004027,-17.904588040060556,-28.46011901349493,E,D,88.57102711009317,1
Heterosexual,36-50,C,-39.10905911895954,21.96920685576137,B,E,E,B,E,-62.34764052167036,-67.19474289642064,-21.153016116020755,B,B,110.70741146169955,1
Heterosexual,18-25,B,-15.356264460943486,-110.65910510699261,A,B,E,E,B,-154.99137182235185,-23.043175495796167,92.15255092394017,A,D,-11.380533362083865,0
Heterosexual,18-25,D,-82.36016501349312,-9.483539681825304,B,A,C,A,C,13.830402845927505,47.94221966498441,-171.10437632418805,C,B,40.163165120832254,0
Heterosexual,18-25,C,-11.754041947513441,-89.97328910676688,B,B,B,A,C,2.645997807548979,-95.69224863059236,-17.293759097739002,E,D,-80.18875498846467,0
Heterosexual,51-65,B,23.20047989840866,-94.49353103801916,B,D,B,E,C,-157.21547099491826,244.7426940624971,16.18675569543203,A,C,93.59463901160409,1
Bisexual,65+,B,62.247508273361,-190.14888896117145,B,B,D,A,A,-41.22966310742368,-209.36347126977117,-123.25734686263891,D,E,15.057376965286895,0
Bisexual,18-25,A,-178.1443368564064,14.658410720183346,D,B,E,D,C,-79.59007593351284,-49.00780177633906,36.25070475126074,B,E,-83.24048127275434,1
Bisexual,26-35,B,-211.8200670312402,64.8205554606419,D,C,A,E,D,4.503573648741612,-30.286713354445606,64.56608522948645,A,E,-21.919869809394626,1
Heterosexual,18-25,C,-119.83209646660646,2.0930461417554924,D,E,A,A,E,96.94016951815728,183.05584483014735,-19.753232901103157,B,D,59.8891701926194,1
Heterosexual,18-25,B,-18.08277071682735,73.6520038551722,A,A,C,C,D,8.551394523143003,-155.93822379125285,20.96994657813547,B,A,-48.018411386066724,0
Other,65+,E,45.245666348192174,74.71854982766938,B,E,C,B,B,-152.72540114789982,-157.51626796922437,-144.21783105543744,D,C,-132.6410999057736,0
Homosexual,18-25,B,-297.8469516489136,-76.14842604466115,B,C,A,B,C,-91.45757337524215,13.579041728350338,99.57675460770001,A,D,-28.599753969402403,1
Heterosexual,36-50,E,-72.29725865164154,-25.10036687136993,C,D,D,A,D,234.61386418707474,47.24634895288105,-29.148783004003498,D,E,-59.81603831785668,0
Bisexual,51-65,D,-105.57463654404286,72.41536853735427,B,B,A,E,C,6.1090384537660025,104.02918059091218,-99.2739015800537,D,D,-6.945456519577187,1
Other,36-50,C,121.08984728279329,94.13110914517657,B,B,A,A,E,25.348146834873457,-57.81841323219182,-143.18319194783794,B,A,-138.82886056943875,0
Homosexual,18-25,E,27.46195140297423,-72.85304865184624,B,E,A,B,E,92.781501816645,-115.55729574098818,-50.323952912771176,E,D,88.69528600629593,1
Other,36-50,A,77.84353618297864,89.34801016410371,E,C,A,C,D,-13.36363289611407,95.2838727865452,84.87591493953502,B,E,99.8556486467574,0
Other,65+,A,162.39856915460976,-6.317897617010512,B,D,E,B,E,-95.647030123889,-42.15100819552384,38.55935618115299,C,C,-232.60465318199584,0
Heterosexual,51-65,D,-199.0350728235825,-47.28576283355254,A,E,A,D,B,-85.68553946675011,73.76315017541087,-90.87303576016139,A,D,-39.28371403493108,0
Other,65+,B,61.712093720306505,-14.801859018358671,A,C,C,B,C,-54.09648042473083,-195.8813337648485,-72.63059834803249,D,E,18.494721701987867,1
Bisexual,18-25,E,-9.824376490812012,232.0530641088083,A,A,B,A,E,-150.0303749615321,-57.935563609155025,-24.16839903701954,A,A,3.8022883069758984,1
Bisexual,51-65,B,-29.319740511651972,-74.18944660309201,C,D,A,C,C,-138.24309756256784,243.9292362350436,108.79310363612827,E,D,-41.03484700759032,0
Bisexual,51-65,A,88.47345938367418,-33.26704750871137,E,B,E,E,C,4.732275157529072,105.52531537129728,-13.528662515076888,D,A,39.73881546980464,0
Other,51-65,A,169.91698311052002,-51.38245735811891,A,A,D,C,E,151.22670247480443,-96.62984494660321,210.55634544825693,B,A,28.784117994392627,0
Other,36-50,A,77.15764048938937,-21.777456972240408,B,A,E,A,A,98.75745787047363,-4.435672715306282,1.4960845085510657,C,E,-34.85438548548335,0
Homosexual,65+,C,-106.48497962386448,88.57914645637705,B,B,D,B,A,-35.350754331945836,15.24187287629058,-63.10797090545333,D,A,28.463375209668413,0
Homosexual,26-35,E,52.94676658278179,-53.11439981964499,E,C,E,D,A,11.53987752491773,29.875373270245582,-96.5483847443098,A,C,157.0659044721477,1
Bisexual,36-50,B,-81.65583363615535,76.39841647033722,A,D,B,D,E,-78.6498294425566,-70.35823534504335,9.03175312590895,B,A,114.88451564753115,0
Bisexual,51-65,D,3.5891472208443034,-188.45930834408563,E,A,E,A,C,-51.85300118064406,57.680204306576435,-55.144502017684594,E,A,83.8751258307106,0
Heterosexual,26-35,D,84.96634055262284,-62.8488361874224,E,D,C,D,E,-0.36485588416591247,106.45026209333221,-170.15239450148042,D,D,-166.7461387524732,0
Other,36-50,C,-37.83629942852185,101.0496281057307,C,B,B,A,B,-104.57863546286677,-93.1313658374333,-126.18957366741297,D,D,6.210082641316694,1
Heterosexual,36-50,E,63.321690873758854,-105.05541139213983,C,E,B,E,A,66.66260941000834,-64.33246140769538,-21.123157385284546,B,A,88.38770695146258,0
Homosexual,36-50,A,24.994702435115773,146.53119875673454,B,B,D,E,E,13.057189762721288,-167.28109753763405,72.96851604083609,E,A,-4.361231540186051,0
Bisexual,26-35,B,228.40192558459717,-120.35014039622669,A,D,B,C,C,-104.60509986383258,5.704019922821017,25.746935201026822,A,B,-4.099355346621298,1
Bisexual,51-65,B,-39.25009577340989,99.35371398924809,D,E,E,E,A,43.415033591068145,129.87834163567499,135.5113414748499,B,E,62.233633136105595,1
Other,65+,D,99.78717665166877,192.05650626470978,E,E,B,D,C,48.66103347013953,115.57070215860668,7.413153932976556,A,E,-98.6071958380597,1
Bisexual,18-25,B,119.60848395541133,-3.754558076222396,C,D,C,C,E,35.88553510755346,105.13473442302055,-4.426948025151177,D,E,-25.856047488138877,1
Homosexual,51-65,B,81.65196362294877,-15.091891834329886,D,B,C,E,B,6.815849143152801,-90.19542139283422,258.67990936760765,A,C,-18.810714737309475,1
