birth_year,age_range,Nationality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
94,51-65,Mexico,Female,D,-34.40537725057299,D,B,E,-35.86063038446882,A,E,-57.60981855324605,A,-103.60910857997594,E,37.29618020680567,85.07970076749027,C,7.377393347674579,B,50.3087298716417,0
33,26-35,Brazil,Male,D,-56.98311644874167,D,D,D,111.92094692284691,A,D,32.96570003395164,C,-306.8968560230093,A,-38.177353936975855,-80.15575465042318,B,74.6792864599775,E,100.58986294502019,1
49,65+,Brazil,Non-binary,B,62.28664279722022,B,E,E,32.70490623144921,A,D,51.97089429260192,C,45.77459075451085,A,-104.71168980287172,-42.7646623674318,B,55.04607264442073,A,-199.9392878731424,1
97,18-25,Mexico,Female,E,-77.35766036989239,D,C,D,-141.34546070456307,A,E,251.9322925154163,D,21.160071739171975,D,-43.44209555745726,-193.7556006974501,E,147.29453180225138,E,-81.17197797297509,0
58,18-25,Germany,M,C,-138.66381940618217,D,D,E,115.92300641860484,B,A,84.4569102751029,A,20.425471245258674,D,76.23457327549798,95.14098705574193,B,142.43635291492654,C,126.23276956454967,0
75,26-35,Germany,Female,A,37.53639293525857,D,D,E,-13.745050445003415,D,C,129.91822206096623,B,-143.97867479667084,C,129.59931720185793,-77.62118376771592,E,67.9981803420444,C,47.672866776857724,1
61,36-50,US,Female,A,72.63979726211534,C,A,A,-102.45135374622711,E,B,-95.71798885171359,C,6.77983608152805,D,-77.80141775727922,63.91497750928779,E,67.71883967824661,E,22.260422263395238,1
44,36-50,US,Male,B,40.26029961575145,C,D,C,-59.79153805385386,B,A,138.27780864022924,C,-204.96201807123344,C,-107.6023818609277,-98.88684914391006,A,-150.92391459385942,A,32.5622170538873,0
59,36-50,UK,F,D,-92.54878301415147,D,D,C,-33.44881118573694,A,D,61.46331387303036,B,-53.16943381160759,C,1.433333531587581,-125.21507378227805,E,16.11666838361993,B,151.25888054820732,1
86,36-50,Other,Female,C,-152.76311993810722,C,E,C,-38.79419363646557,C,E,22.526681721334125,C,157.87649441270588,C,186.91766356214114,12.925233234866571,E,33.56201138290559,E,141.88320163765326,0
89,18-25,Germany,Male,E,-13.911440934562211,C,E,E,41.13382440342889,E,C,18.39405233956444,D,238.02081603858704,D,-13.695348661989287,-206.6607445814252,B,-89.3235802877151,B,6.2981945848742065,0
68,26-35,China,Other,E,-110.54006978559525,E,A,A,-21.030327324413985,E,C,-81.18914220824274,E,-16.85358461298944,E,30.78976534055751,-41.141177630621954,B,29.929566420948344,B,-89.45289678399449,1
36,65+,Other,F,E,-138.9239920989584,B,E,E,-24.89111848678891,A,E,26.61202433086923,E,53.69563434510734,C,81.51578597660017,-113.79651471291257,D,-135.27267783667924,D,93.45196255982738,0
28,51-65,China,Female,A,79.55991046809062,B,D,E,-10.723131733611485,C,B,104.09664508002679,D,39.28187227785581,C,119.67434889462778,-30.255875020883217,A,-77.29213021809353,C,26.024575248880105,1
60,65+,Germany,Male,B,-58.82873692157673,E,E,C,-86.27983157072403,E,D,-32.16169247980767,A,-144.29157721705667,E,187.6208871544483,-23.470504344595923,B,-6.7371978500275835,A,205.25109206644578,0
49,51-65,UK,Female,E,-168.19341574682028,B,E,D,-116.83778049460507,B,C,-9.346936413769637,B,0.49881474736404197,D,-2.7592953018498916,-168.29030582424414,B,8.103505394310943,D,186.78929205309007,0
75,26-35,Mexico,Non-binary,A,-3.5880923946065737,D,A,D,-59.197171764025505,C,B,-160.45969357167914,D,22.799201099156402,E,-122.30724181056418,89.19453884706724,B,-233.1392758632986,A,-66.77229976865443,0
71,26-35,US,Other,D,57.97395495963217,B,C,A,-11.676791434204638,B,C,123.64163950717814,A,52.30781838113291,D,-39.57227376196729,127.66274336498498,C,-84.34360468839417,C,101.00843093404903,1
64,18-25,India,M,D,-121.4485712058764,B,D,A,-84.07666240323044,D,E,-109.96821368834266,A,17.337554714143526,E,48.92547279338598,257.3297133033611,C,96.0581287606099,C,-3.0403157058652472,1
68,51-65,India,Non-binary,E,-20.642165575803713,D,C,E,105.8576340667841,A,C,-55.198699337576386,D,-7.951073608097426,A,-24.7565846256128,-45.98906258522163,B,-46.765643761633314,B,-68.80789981831737,0
27,18-25,UK,Male,A,46.926316948299934,D,E,C,-31.972410105626587,E,B,-149.5904094802259,C,-27.753498583259343,D,40.35974805902926,136.35845812336112,C,163.26756068182618,B,-60.83948755621152,0
91,26-35,Mexico,Female,C,-59.19332461529997,C,B,B,75.74826148608128,C,A,-83.62071630960534,E,95.6635373990564,B,164.73945798271902,234.87584027334537,C,31.408762316276146,B,-49.2204848957427,1
54,18-25,Mexico,Male,D,34.069622667189634,D,C,B,-119.4759584990863,A,E,30.455305029096362,C,-23.066308332663485,A,-122.39168550410584,-62.843534735192094,A,49.70006277579021,E,-70.55700270705259,0
22,18-25,UK,Male,D,104.81187252904735,D,C,B,-0.28129658367553373,C,C,124.9448386342903,E,205.1005888470737,B,-73.93377705009227,-13.868546685815646,D,-210.1127865966184,A,178.73639729454973,0
85,26-35,Germany,F,D,24.37947599728715,D,C,A,89.7095011509802,E,B,-48.8033333702689,B,-85.10391999424999,B,98.72472702334419,-54.36625974660715,C,-125.10288334147708,D,2.908621345973459,0
66,26-35,Brazil,Female,D,-42.744328449648414,B,A,B,81.5654607621546,C,D,43.73325683622977,B,61.5041546500673,A,57.72197950027444,98.97485195089199,A,88.4226982835899,A,-54.5471676041816,1
50,36-50,Mexico,Non-binary,D,-5.9246043142758245,B,B,D,22.22088773742982,A,C,33.44569996061536,B,103.83815597967273,A,-56.77063417357985,38.13537421298202,C,-82.56756294608823,E,-45.304706660011156,1
64,18-25,Other,Male,B,-11.400856751765955,E,E,A,-139.30646652680173,C,B,-111.60398305756168,B,172.13023851166207,B,-65.32346354030186,197.94442203684775,D,-7.195880875684596,B,37.70831525783427,1
74,36-50,Other,F,D,-35.24764497496323,A,E,C,125.72259851096443,A,E,19.292547111880978,E,-192.21979543220405,D,-141.10872805829763,52.63402520432645,E,-0.22217473457645281,D,135.12768197234405,0
97,18-25,US,Other,A,-54.60895980061405,C,C,C,-133.26880048374602,C,A,32.105828760468114,D,276.4513559890945,E,51.58560102378734,-164.574609444579,A,24.16657421585603,C,109.41578789598752,0
87,26-35,China,F,D,91.75541212668408,C,C,A,18.522943898009796,C,B,-52.00106925150669,E,81.65775707101416,E,-99.62501815418261,-72.07626417094188,B,-86.87236911331861,D,-3.4550497352963796,1
53,26-35,UK,Male,E,7.67879178745561,A,D,D,106.40275029406148,C,C,55.45965893832201,D,85.24045649361656,A,-80.4959924561799,69.69628320627587,A,-141.0362194056827,C,84.81107948971626,0
24,26-35,India,Female,D,-78.94479360802863,E,E,A,171.35484313601012,D,C,-255.565256873189,E,219.56327981520096,D,37.18235084534987,-73.96218156789925,C,-99.57836233044245,A,74.29178012204332,0
18,18-25,US,F,B,-21.49630170123889,B,D,C,29.24853999205338,C,E,74.64793941676278,C,-118.32304915006347,D,73.25250823272468,8.801752955181492,B,89.96282241311353,E,-39.10995775553877,1
74,51-65,India,Female,E,-214.1326110195981,E,C,B,84.17739771142753,C,C,13.645340485813936,D,126.30886095967224,D,-233.04404128825144,83.84231382086429,E,57.77455173289766,B,-66.68767816070431,1
75,36-50,US,Female,B,-174.39918652043406,E,A,A,-30.673063887777218,B,B,-242.74187588210685,E,-41.55832203323564,C,125.58739288020917,30.90455756912039,A,-179.5291696643589,B,95.94829979466442,1
95,65+,India,Male,B,-4.983462896378024,A,B,A,-35.35864296872048,A,C,13.296915645686013,C,120.81355813232936,B,25.102706197952656,85.89923371290716,D,-14.661259062415699,B,138.91717694983103,0
47,36-50,UK,F,A,118.074860758531,E,E,A,62.92262580507983,D,A,86.44468541694026,B,210.96086252827547,C,120.47692674754202,-117.94671717697418,D,21.887317907280032,D,-328.82648623968254,1
76,36-50,China,Male,B,57.99067168597749,C,C,C,-35.20347354199795,C,D,-13.848462000260175,A,14.835162702983082,B,-146.49652048190433,114.75652829415264,C,237.2835076645576,C,101.80640097441534,0
29,36-50,India,Female,D,-38.26044608779235,E,D,E,-2.5366861701667998,B,B,157.304008357799,A,-52.35746565976647,C,-30.882945363907826,-32.75917517576452,C,-123.81508441692017,A,-97.95428135608604,1
55,36-50,Mexico,Male,A,94.75400074448712,E,E,B,88.28665574129197,E,B,-116.4169871411466,D,-87.94456504232365,D,-70.6795401446931,-18.25955837657234,A,20.884648952915903,D,32.021971781267126,1
45,51-65,India,Non-binary,A,-96.2100528429794,D,C,A,156.19284404002087,D,D,135.5208086154006,E,32.33577304993116,E,44.98629434388729,-40.73869259772403,B,-167.33611870015673,E,-154.1278814266851,1
51,51-65,Germany,M,A,108.8017303016068,D,B,D,129.01150433981775,B,B,146.99992325861245,E,0.5979114950605038,A,-18.02044723053634,-86.02682479969724,D,-105.6963275862546,D,-67.17963087598451,1
31,26-35,Mexico,Non-binary,B,29.294860798771488,C,D,B,37.39079708221097,A,B,0.37177029812743595,D,-5.351037260707937,E,252.67360206897428,-113.89188580745437,C,95.8492947343583,E,-62.492217095874594,0
81,36-50,Germany,Male,B,28.190217120238465,B,B,B,-140.9165970661979,D,C,68.49709068434377,C,-155.0442067582072,E,-4.308621997300826,87.1355330958122,A,-76.55108331552681,D,-53.70467798341425,1
74,18-25,Germany,M,E,-164.18400591100632,B,E,D,63.387987856610216,C,A,-161.54463082638938,D,36.97399737626571,A,-127.34522807973667,98.50732664226321,B,-16.291727872844582,D,-7.993972809157106,0
56,65+,Mexico,Other,A,-16.83327251347612,A,D,C,156.15403134879912,B,A,62.42051520058295,C,264.7935033681972,D,-184.46199135998236,-24.49554381404046,E,48.586087615437286,D,56.487989675577644,1
74,65+,US,Male,E,-61.241129570521316,E,E,A,-5.693931884144901,D,B,60.134145278939855,E,-0.4290995473933205,E,-21.735596866233045,-14.165194145648503,C,-98.59550208302869,D,194.90674268466591,0
59,26-35,Mexico,M,D,131.78190428776165,D,E,C,-35.62314423088479,B,C,-20.6728185434157,D,35.74326857198963,E,-35.49740311003022,-93.45833338073226,E,5.984523757149057,A,62.844633616141785,1
74,51-65,Germany,Male,A,-148.21438227229007,E,A,D,-60.10792790925872,E,A,-54.82067132705637,A,-227.12758201634915,B,28.78394027209403,22.00111016186889,C,-58.16289001031693,B,-121.33792725906642,1
61,36-50,Brazil,F,D,120.89133862849518,E,C,D,-74.6650499702125,A,E,-35.00079998020445,D,100.40441462974215,C,43.74868725518199,60.83807062076038,C,117.095966296116,E,92.89805764965865,1
57,36-50,China,Male,E,-1.5691520157045158,D,A,E,-26.62888763907061,B,C,90.8256790359183,B,66.94979279174508,D,70.60661428158535,-67.46006957751874,D,54.127651776690556,A,-8.764279215105596,1
75,26-35,UK,M,A,-33.47528826705644,C,B,C,60.56383868504467,D,D,132.16964141758203,A,182.6090557864558,A,15.271441490400612,-146.1814925182366,C,-6.01178189501245,E,-43.2907271694431,0
45,51-65,Germany,Female,D,51.56621921224583,B,E,D,-145.4502380926719,C,E,-120.66546567255625,C,28.61108283032085,B,93.58800770315409,19.68258982601249,D,-54.316517187003264,B,5.415452963761257,1
26,26-35,US,Non-binary,B,9.99367575167147,C,C,C,-5.6530969771797315,A,E,159.86363665599293,C,-66.50907191137067,B,-29.560624672914603,176.0553450885216,D,211.78451434901362,E,69.97622472902547,1
28,36-50,Mexico,Non-binary,E,94.61449844055164,D,A,E,44.60146276255725,C,C,-9.076237904489663,C,83.61908477162088,B,-23.339136265081134,4.594973084348137,D,-55.388084798932546,C,171.93908396138374,1
27,65+,China,Female,D,143.1734467675588,C,D,B,-127.74886865714812,A,E,130.68822646521315,B,57.01406794735176,A,-35.5238324958805,-87.9608241937004,E,-40.73295623584442,C,-5.86702684538853,0
63,26-35,Mexico,F,B,56.59402354812563,C,E,C,119.84674463604279,A,A,-71.95446167478151,A,-78.5489402325009,C,11.17694084349536,24.204376186173786,B,150.63986148747423,D,-3.3400429862967327,1
87,51-65,India,F,A,-166.11873852405537,A,E,E,23.02893061413541,C,E,-166.7011929894696,E,2.1098179555277174,E,-114.22629463453065,-100.92791297787116,D,44.08180918214304,B,-40.094118283327326,1
71,26-35,Brazil,Female,A,56.46042875154319,A,C,E,122.44545002377592,E,C,131.43652293647548,D,132.4237249370046,E,16.583173736761477,-70.47972512943291,D,-172.46014589776735,D,171.65561636322516,1
53,26-35,US,Other,A,174.6587319928596,B,B,B,77.95296966677905,A,D,7.277204388815822,B,-141.28200145650024,A,-160.8656565888888,51.408975257186995,E,-6.788177980328328,E,-155.0214101105501,1
79,51-65,China,Non-binary,E,28.644668925997667,D,A,E,-66.79357485114772,B,E,49.5619221175879,A,182.47798757394222,E,94.65167686732946,146.49768240486176,D,148.67589715906843,B,84.37296699443985,0
59,18-25,Germany,M,A,-31.02907476140927,C,D,E,-21.89467040165163,C,B,-12.915114335543269,A,58.6394732525364,C,49.73985577008397,-15.045849045422582,D,47.173629377172865,E,102.76349424865975,1
72,51-65,Germany,F,C,-88.17737921168487,E,E,A,-102.94648801088306,A,D,-54.60645393216617,D,-40.07687343038971,D,-34.14022209866545,-32.880734437484314,B,-56.597180421530204,C,34.5147509194263,1
55,36-50,Mexico,M,C,-49.94717409128611,D,D,B,29.908802679198814,B,E,1.4601118066647145,B,-219.0160547582544,B,-106.69183360372496,-50.555048981422956,C,34.54110496603626,C,105.18442851989624,0
63,51-65,Other,M,E,-65.0837324025232,A,D,E,-30.22425630065319,E,D,103.36582693752405,A,-129.05970258545833,C,7.5811260891566885,137.08154241929316,C,-7.353739228205808,C,58.2220866391313,1
72,36-50,Other,Other,D,-240.3032051763598,D,A,D,-45.75710746627775,B,C,100.81320462723431,B,-89.21464896806661,B,-114.50902694915715,90.05545608573962,C,4.781899462374071,E,37.917699716437795,0
44,36-50,China,F,D,-153.15819723873116,B,C,D,59.57480279813758,C,B,-0.7010919716645083,E,63.90963860188699,C,21.556514649812215,102.54668633344639,E,-103.68489212475342,C,-240.47999777320484,1
78,18-25,China,Other,E,-9.00327743736321,B,D,B,-42.186527363512546,C,D,106.56061491013784,C,-29.10633524580808,E,-54.72112728539524,216.08602422129462,D,3.772524986504212,D,-90.25063620620979,0
54,36-50,US,Non-binary,D,-79.89994444499254,A,C,A,-167.13219531368978,C,E,-29.05824071404871,B,95.67373620143779,E,126.13865631635277,-52.61466682421999,C,227.43507681263205,B,-101.94464338204794,0
91,26-35,UK,Male,E,57.20062346776626,B,C,E,-23.64324166356774,C,B,27.920150531743104,B,92.89286291517233,B,-77.23749912712117,21.494704796969966,B,-6.390836694700884,A,-65.37702679783378,0
99,18-25,US,M,A,-23.385036962988327,B,D,E,-164.99738333146786,D,B,-82.98395036843878,A,93.90065020484577,A,89.31467864844765,24.72719646235459,A,-49.61117620960932,B,-102.65810615203901,1
54,18-25,India,F,A,108.06531621463972,C,A,A,-34.00815266080282,A,D,-208.88744088633175,C,-87.01695430641203,D,49.414166572980065,-142.7269726245786,A,-28.82350874466158,A,-34.113709749221634,1
38,65+,Other,Other,A,-57.25375753429378,E,C,C,-66.80884807913267,B,A,-21.781620695117695,C,118.00011381130157,A,56.35383450564263,-132.28155512577337,E,113.20490217902368,B,143.08243183525605,0
41,65+,China,Male,B,-57.824604173972006,C,C,B,112.9874561011428,D,A,131.89374969049433,E,18.24164909999374,E,64.71822195408552,-36.46564802836565,C,-23.72756276543715,C,-127.2241569436593,0
92,51-65,Germany,Female,C,-51.724690635106576,E,B,B,42.84460495827466,A,C,-20.42637905443802,A,-58.48769136132267,E,-240.4859600372347,50.01723690071731,D,253.01401016204593,E,2.4541535795735157,0
37,18-25,US,Non-binary,A,75.8510500192313,A,D,E,-32.73860087756203,D,D,44.34973747361755,C,94.7783302193422,D,13.956522220056977,40.902673702959,A,-108.85682212362401,C,97.97072791560541,0
31,65+,Brazil,M,D,6.931170338645651,D,E,E,-41.06884186699986,D,A,177.1271349135824,A,166.17642854791924,A,-261.3164430510355,7.688258485932876,B,-70.4046359351773,E,33.772484207762524,0
66,65+,India,Other,C,137.02348853602928,C,C,A,38.73232963988393,E,B,-15.08750553984414,E,-80.50402566271693,E,89.67030909342057,-15.173574135652851,C,-5.56882569615648,E,66.24462575167122,0
58,51-65,Other,Other,B,-159.17725598651094,D,D,E,150.0153599481595,C,D,-138.88540917923663,A,27.893674624356144,A,-62.371373417229194,-15.993280851603927,D,-185.54229708994015,A,-249.4185882663644,1
42,26-35,Mexico,Other,E,-28.17732980780202,E,B,B,-18.602055255727993,C,D,206.01682794870143,C,-94.41075163370303,A,-6.2423580971461865,-87.66977949291206,B,77.30030836195735,B,-15.627456654973843,0
61,65+,Germany,Female,C,100.22726554622456,C,C,B,-69.93052227194696,D,A,52.26138972258114,C,-122.42721093937085,D,-13.244671028121008,-86.39943267011942,B,-29.040414678797195,B,107.91084917584446,1
55,18-25,UK,F,C,-198.68213173818378,D,E,A,27.675755866510116,D,D,105.05160236049554,E,-46.19645700800979,D,26.683148152594864,-64.42158852819807,C,106.49154399205167,B,-37.30583676629046,1
35,51-65,China,Non-binary,B,147.0713750412365,B,B,C,149.159221796922,D,C,50.1339042117543,B,82.36091864176251,A,-82.87421291394107,-162.44041002823448,C,-32.12101301850308,C,75.15600375546218,0
83,18-25,India,Female,B,70.48996393494052,D,A,C,-106.30319259843719,A,D,129.20480435064226,A,106.63826039510009,B,8.207402501089028,200.98914221281788,B,-161.09327299655806,E,-61.45369100214245,1
63,65+,Brazil,Non-binary,E,-120.47931839215143,C,E,D,84.34144943877483,B,D,-18.23639932791989,C,276.2216572324905,A,-62.63506221871609,-95.41049603726904,B,14.874042023483153,E,56.42000603860566,1
70,51-65,US,M,A,-78.99970521479993,E,C,C,125.92149949022368,D,B,22.112377188395165,E,-36.74081025731851,B,-43.45208244752492,-222.64355269029647,A,-76.06285766638392,E,-159.7975299793953,1
96,26-35,Germany,Non-binary,B,39.57396941420265,D,D,B,82.10464564969413,A,D,126.9336114319403,C,-167.789489013525,E,-95.85679492673009,-30.08845489704039,A,-39.96434030754196,E,4.316964961435787,1
43,36-50,UK,F,C,97.94120719480253,C,D,B,28.691705747122477,B,A,89.12137100117972,A,185.50755021760753,A,-2.786484572841644,123.97442492557227,B,100.09530733463856,B,49.66892523533837,1
80,65+,Mexico,Other,B,38.3508671803657,A,E,B,-119.52675249801823,A,C,-45.050393034149785,B,-21.019971080796065,B,43.04387360097461,-283.93461334735616,A,100.47136463575184,B,68.42436488098308,0
44,18-25,China,Non-binary,C,-63.92508163221563,A,B,E,75.86416553168708,E,E,25.309900136899056,D,87.32404088235583,C,-190.1357231710205,-88.57897866946212,B,-101.41860864009564,B,75.37042340964926,0
28,26-35,Mexico,F,B,67.76605170135029,B,D,A,19.587622254839346,C,B,-97.29664548840628,E,68.57974893764168,B,-117.28412955310922,73.08392661484305,B,-77.3332338027532,C,-105.45752358664242,0
21,51-65,Brazil,F,A,42.1483586584115,A,A,C,20.44436660130269,D,D,51.79614220057107,A,138.89291945375496,E,-99.90430185159373,126.80352907470682,A,24.724888371601164,C,-27.895553211577916,1
98,36-50,UK,Female,A,12.685727766926396,D,C,C,267.20778590293753,A,C,-59.62704271531136,C,41.35122145287946,D,-79.72676417581029,131.6847932895152,B,197.82842966583155,C,-18.867141859445365,1
38,26-35,Germany,Female,C,115.21612190214341,B,A,C,-277.42161693292616,E,E,-102.39751369489423,C,28.687180751169894,D,3.2273338580057245,-142.6748385727459,C,-6.754101171030916,D,-208.91639497268594,0
62,26-35,India,Other,B,73.20300238309461,D,D,A,-190.5157821548865,C,B,-41.40755390847422,A,-141.4114428129873,B,-17.207899192048963,96.65385666244585,B,115.18628881297515,E,113.40906063853716,0
43,18-25,US,M,E,-20.621350880815832,E,C,E,-124.01593350159463,C,B,-94.7896471263763,B,-135.0245205988496,D,-15.941400743598358,-54.62080273621319,D,48.1556906415895,B,-57.03463027312805,0
73,65+,US,M,B,36.7297100382255,A,D,C,33.152855150740294,A,B,-3.0964461326380106,A,171.31568435821322,D,102.57434362924862,36.496431811513446,B,-6.714184701803594,E,3.0983158520957947,1
46,26-35,Other,F,D,-45.251320196299396,E,B,A,-120.72046702425993,A,E,-65.1725134642297,E,-25.406347144019907,D,153.5088245732448,-101.5996325762547,B,-31.90341810624372,E,-7.870123205954931,0
