Religion,marital_status,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Jewish,Divorced,Other,Other,76.27715651641768,7.550805568561682,121.07702445751336,17.22337155669676,C,E,96.08216270431926,E,70.58941839167495,A,E,C,119.25946776417389,B,-107.05533196384876,E,80.05211965628509,0
Christian,Single,Bisexual,Other,72.65936221842901,-24.351317890389076,-89.92929047991461,143.9434255589912,A,A,92.45757898154667,C,-186.4015757848816,D,B,A,30.327776303071154,A,18.507560155136563,E,-3.554988494177808,1
Jewish,Widowed,Homosexual,Other,-39.20721058522471,-55.650695691922955,57.22553803685307,-5.536447391455261,E,A,141.12592021437652,E,-164.44464715357682,C,C,E,-120.6723662037486,C,227.1931009929951,D,1.0906098351152453,1
Jewish,Single,Other,Germany,56.36284657221139,-54.36471726645951,-60.58158192144379,116.40267490879499,D,A,-26.41226799332832,E,61.5390580335216,C,A,E,-154.6223441276003,A,265.20708336097516,D,-230.87499914184667,0
Muslim,Single,Other,Germany,150.6532888301398,29.287903816777934,51.8759010289539,15.962534201046166,C,B,66.9345421655333,B,6.910455459593921,B,E,A,-138.538140553558,C,42.88463248062703,E,20.261354592296613,1
Buddhist,Widowed,Homosexual,India,-76.9057681617746,39.68774955004812,-1.5895976185049336,-165.38914648328543,B,E,-85.89851558521667,A,153.37569397858135,D,D,C,103.06659882413842,B,92.58909764866551,A,-20.09667309955585,1
Buddhist,Married,Bisexual,Brazil,-116.27708922980293,97.22938150056252,23.356730495081898,62.201913435464526,B,D,-211.11357466294268,E,-27.92582696519751,C,A,A,-15.410809164881456,E,19.044440193411052,A,-9.537863420213299,1
Other,Divorced,Heterosexual,Germany,-29.940264452573416,-177.28126954143823,-199.31919708602547,-83.01748981368047,E,E,19.33506025722803,C,12.431526496386986,B,C,E,99.61748585558041,A,126.83976620670488,E,-122.57082953620018,1
Christian,Married,Bisexual,Other,-36.945555833109985,-120.29572115586234,160.36370058832065,85.95378782541788,E,E,-48.77397025400165,C,-5.701772664792216,E,E,D,-44.506297429354845,C,275.65034664992453,C,-85.8589288266842,1
Christian,Widowed,Heterosexual,Brazil,-99.93276567061578,-174.92944548295512,-1.731841255002441,100.12108029454716,E,A,-28.251328060185443,A,106.57617911672025,D,B,E,142.0417762486569,C,-172.58072377958288,E,-112.36528412064351,1
Muslim,Married,Heterosexual,US,-74.19355070236946,-55.568193852724114,59.307583069149885,138.00574119771224,B,B,7.31324140020555,B,-92.43234445419988,E,C,D,-15.22176118979654,C,22.13475521164914,A,-93.39631534534803,0
Hindu,Single,Bisexual,India,-60.02643464625519,-207.17676682659376,38.52633974199508,-2.328981093830619,B,C,-124.68590607682002,B,-183.1442007162973,B,E,D,-143.9532761154048,B,48.06772741415691,B,-9.081869794328416,0
Jewish,Married,Homosexual,Germany,146.0772879017178,-2.6956171001633815,-184.42407329681404,-10.845938941825947,B,B,11.068597534506079,E,28.273030668316636,B,A,E,98.08985948007678,E,67.17023600950569,E,31.682620512123055,1
Other,Widowed,Heterosexual,China,-109.796009139556,75.47324114109361,-29.879582949998568,-77.00328247151673,B,B,-74.24501079571422,D,50.228841068666654,A,A,D,54.32687119957015,A,-121.31315593960572,A,119.19430943030721,1
Christian,Widowed,Bisexual,Other,-227.63325568998764,-72.61841677822125,-24.31094375444879,135.37679590572108,D,A,-31.33383519112936,B,62.32786661676929,C,A,E,-12.426090692703537,C,-121.36358623695982,B,-22.61435933188999,0
Jewish,Divorced,Heterosexual,Brazil,-108.44040609404055,-156.0224093576337,32.20308850852566,21.247501655937203,C,E,-140.537637553039,D,-44.138936820874484,C,B,E,-239.0119006881155,E,115.9706058069197,E,-84.57834193157345,1
Christian,Divorced,Homosexual,China,42.54011980971548,41.09081469664791,19.54287210728747,-89.97105604456723,D,D,110.51014153914053,E,88.07518856608971,A,A,C,-107.53001258398002,A,82.09250535143292,A,58.234463482874546,0
Muslim,Married,Homosexual,US,-15.528588418434877,-146.40771578436966,-79.59665561432845,-37.46035451244442,A,D,-41.84264469615326,B,-43.025215147728645,B,B,D,40.17115983180674,A,8.88112504047725,A,209.0203844015453,0
Christian,Divorced,Bisexual,Brazil,142.49933588981656,-105.27641384162622,-134.45262829333535,-35.08776289273051,B,E,-39.334846268145775,A,-94.270576440421,A,D,B,147.4207246161202,B,133.94701027780897,E,47.55671868569581,1
Hindu,Widowed,Other,India,211.35009548463327,60.03393030824712,-158.00524775660628,34.90411201038116,E,D,224.67118784148218,C,-85.9783758525168,E,B,C,-97.96774731658418,E,-7.6100313850284405,D,26.466371610251233,1
Muslim,Divorced,Heterosexual,UK,76.23931677234337,117.89035600993469,7.184274261002085,154.5203531736177,D,B,-5.452303350441469,D,99.99415327966351,C,B,E,15.605719633315207,E,-23.827166769008233,C,-91.89002412444573,0
Other,Divorced,Heterosexual,Germany,10.314000238460688,-5.012845492523384,-100.00176308300806,5.434504548087912,C,B,168.68222550078943,D,182.26119538953992,D,B,C,82.23367148356353,A,10.01741283382219,A,24.09301161129107,0
Muslim,Divorced,Other,Brazil,-70.57321429771358,48.95735182050378,-1.3653282316465802,-5.716310684826569,D,E,83.03495457964766,E,-73.06168130377883,C,B,A,-132.72583843671143,D,25.555990638506326,D,-95.38289350975974,1
Muslim,Single,Heterosexual,Other,51.696893791967334,5.482498749453318,-118.96446727184494,105.71585707676019,E,C,-228.9861779290152,E,43.4478120721827,E,C,E,-133.43524719170395,C,-121.46612721748436,C,92.69230604260788,1
None,Widowed,Other,Germany,23.755926001397274,-83.8802342881415,-8.764081293724704,201.16888999779715,A,A,-15.653438929215985,C,-155.5489678396964,A,E,E,339.10507463044013,C,-81.53466405984521,B,15.621736245757937,1
Jewish,Single,Homosexual,Brazil,-47.38313954384994,-52.67018250507881,-63.07387191245755,122.21514840622199,A,B,137.02348461360214,E,-79.79012668750998,E,A,E,-2.1874748487519984,B,63.79619737613748,A,-20.16618015757404,1
Jewish,Widowed,Other,US,31.474891342864748,284.3152148639875,-7.947956921664934,98.55203032635484,B,E,126.7162685849259,A,39.6768218026778,C,D,C,15.40728527597745,E,-9.18069235953297,B,-16.319198685950663,1
None,Divorced,Homosexual,Mexico,-7.954152364588288,36.999426017827716,17.717331395119704,149.62355659928443,A,A,36.48104851558115,A,-247.05004631589583,B,E,D,-10.613755349711886,B,110.32016610784734,C,-14.540632376170656,1
Muslim,Married,Bisexual,US,-67.01114532353616,34.77710123601318,157.61105045207157,-60.84602810045465,D,E,0.5505508806500155,A,3.9516823204339997,B,A,D,-104.25247408624246,B,5.456331515200572,C,198.27580440696133,0
Christian,Married,Heterosexual,India,108.00822699672779,51.2186149558089,-40.71395206720349,33.309613948674375,A,D,159.33700624309006,D,216.65410138728998,A,D,C,-312.41783429203826,B,86.25973702691574,C,75.14249304847198,1
Hindu,Divorced,Heterosexual,China,-65.39065007292093,233.925725893786,-3.6144335110073915,-54.748038703314215,A,D,-21.996408539416514,C,-77.34473533107216,C,E,C,-6.8194384596576825,D,8.974818889615953,C,-10.308211105182515,0
Jewish,Widowed,Homosexual,UK,143.41779014879504,-45.70417186290307,109.98482930319615,27.1556701132732,D,E,-49.60264902673385,B,55.59239384402343,E,C,C,68.3179059055494,A,105.44693018770406,D,102.68622900918993,0
Jewish,Married,Bisexual,India,-138.82049661843817,-30.010783854653468,-21.230683164246177,-1.8999091392563696,A,D,137.00471221851356,C,-11.901312768461844,D,E,C,24.209359214687538,A,-5.415502373685686,A,-29.902363901181893,1
Other,Married,Heterosexual,UK,41.089337182370855,24.73406943876543,-22.314519585974445,-81.76603371627871,C,E,28.90812559790121,E,-150.84764440034047,C,D,D,-45.25277266749274,C,-15.290911697009912,E,133.82824298715298,0
Hindu,Single,Heterosexual,US,-72.6542250737492,-11.885927602532451,13.762893425116337,80.52874403551824,B,E,-109.01897063577985,C,-18.76980439882535,E,A,E,-41.304569039434,A,-95.45415304147228,C,-38.18071441641604,0
Buddhist,Married,Bisexual,Mexico,-78.78638873737479,-248.45928854927558,184.97985320053786,-58.33700560860391,B,A,88.45793885591254,A,71.79143626139222,B,C,D,-103.07269438453721,E,-57.72270628696653,B,61.988360108073046,1
Other,Single,Other,Other,69.2946867981237,-5.589717264279968,76.16842944000989,-69.59349143022192,A,C,61.10609235034802,B,79.52303577375682,E,E,A,-51.42153284088473,E,14.124607955197277,D,2.975599026907749,0
Jewish,Widowed,Other,UK,76.72854360657733,-18.46729905964793,-142.80127284087638,132.53984054610058,C,D,92.48098131864062,D,105.96327375533829,E,D,D,-2.8279907765050876,D,-51.8644571016744,A,-51.26567363651478,0
Jewish,Divorced,Other,China,18.258092409086615,76.09272878342864,-32.77613921619589,33.53605412968215,C,C,13.146228536504005,A,-76.33744942522569,A,B,D,177.4531644350028,C,73.44768599056196,E,-124.920009855142,1
Muslim,Widowed,Homosexual,India,-27.235646276209245,41.50527600421789,-91.58638402949437,-60.539298309275125,A,D,-177.2229423491288,D,-99.5327200719365,D,E,B,-50.935809867373194,D,117.83501722869556,E,-63.38409308942816,0
Muslim,Married,Heterosexual,Mexico,164.26204161594762,18.695845698333414,-13.906873802486894,18.759648554169843,E,E,-1.2036012193553196,D,-81.4878107622934,E,B,B,121.5554689092483,B,213.04753792428497,B,-0.731796481545442,1
Other,Divorced,Heterosexual,Other,27.542041208226475,133.43332427282752,-234.88950449474783,14.142611101211832,A,D,236.04364987634,C,73.13115954381925,B,D,D,-27.815041602462117,B,28.783773872847785,B,115.80771176877587,0
Jewish,Married,Bisexual,China,-126.48552153921038,32.825674111929224,-109.79064248572638,-241.60860933355065,A,E,12.685371559742647,C,-162.10480805232245,C,B,D,29.565437553232904,D,-49.72804757473506,A,-37.177599156471544,0
Jewish,Divorced,Homosexual,Other,249.0834303451124,-152.99527574666885,21.794971229558485,13.858846417557311,D,E,16.36170565668545,B,37.35074702108356,D,E,A,-15.867924958167064,E,-38.060619453822156,A,34.59801694252837,1
Christian,Single,Heterosexual,US,75.66567664916252,-124.70199681123688,-9.512889001599456,17.671318056272625,C,E,-0.3230670775351399,E,-43.91531336615503,C,C,A,92.30205242426469,E,-185.3079159518685,E,174.305853454687,0
Hindu,Divorced,Bisexual,US,-7.1296747260472415,-75.31798637191325,1.8048120218018906,190.45599291347187,D,A,181.21627381266245,A,-59.01977177825303,D,E,C,-106.28935681307776,B,21.89181979598264,E,-92.26147713179782,0
Hindu,Married,Other,Mexico,88.82442629837561,125.3647870834818,27.063663035339385,11.381728479155408,A,D,4.956258664287603,D,66.94488450123562,C,C,C,96.78154822799006,D,-51.445743554004316,D,1.7476065390270603,1
Christian,Single,Other,Other,-179.0429294971149,-27.306454399305576,8.082818853391927,84.74882621424238,E,D,-11.022777690787725,D,109.9236982034627,C,D,C,134.72843118396514,A,20.594807203652525,D,-33.83498134747057,1
Muslim,Divorced,Homosexual,Other,35.99143521023511,45.26262431260526,83.09280140852808,-83.71164378581773,C,D,60.97610498732716,C,-48.23031469436322,D,A,C,17.66747919588923,C,31.18856373337144,C,-57.244715781693856,0
Jewish,Divorced,Homosexual,Mexico,241.21869710301843,-46.19957953868985,43.43635670875492,-59.09551324133071,B,D,-132.83195731760645,E,19.980857591252086,A,C,E,90.85639534050625,B,15.789562969112236,C,0.8273679685558989,1
Other,Widowed,Homosexual,Other,-218.1673216127829,1.2109607958647681,-102.42440675340015,-29.308872023465447,C,A,-255.2739912644897,A,-28.262140972023133,D,A,E,163.972415085132,C,-131.4792640384572,A,-12.236958192180968,1
Hindu,Divorced,Bisexual,Other,-72.7697280069005,-3.1854131246138255,-15.057270850459274,-188.58587017778976,C,D,-94.08637693799729,A,-34.533575707670934,D,E,A,58.60695114699275,D,23.59655448047708,D,107.54286352880086,0
Buddhist,Widowed,Homosexual,US,20.462316838394937,-96.89909724893579,9.361922321837042,-34.32843287963628,B,D,-25.273897839542347,C,185.31275187092936,B,E,C,100.61657139231693,E,-143.98906866441303,B,60.514373174507355,1
Hindu,Divorced,Homosexual,US,179.08234456234192,-74.76619345895067,144.0166036661932,42.26835683971623,A,E,-114.19363267360066,E,-1.936415892406225,C,A,D,-86.6512233193862,E,-55.79307875295741,B,-96.81308923852592,0
Hindu,Divorced,Bisexual,India,-206.9710519901466,59.719129047389465,72.75311738857779,52.75681770475828,D,D,-24.905658096326018,B,16.30816045446038,B,B,B,-148.07158584607348,C,35.06177288451907,D,-41.16450617125865,1
Christian,Single,Bisexual,US,35.29611431558567,-159.09445118794486,200.68849978514947,-209.05377905154242,A,E,-1.2359647156893014,C,43.04655772450586,D,E,B,31.001272096188014,A,14.743802255482388,C,-24.77058585684254,1
Christian,Widowed,Bisexual,US,53.160507457769356,142.66025559073475,-92.12798264296221,57.630399886667725,D,C,75.49290664197528,A,34.16721745302134,D,A,C,-71.75472130218104,D,-111.42290629287392,B,154.6264175676869,0
None,Divorced,Heterosexual,Other,1.7502060029311854,-146.44557126451713,65.80212290257819,120.86797180327022,B,C,-13.424339878173559,D,19.28972841439678,A,C,D,69.79140619476732,C,78.37561984520462,C,22.53747582487433,1
Muslim,Widowed,Homosexual,Mexico,-29.734459117604388,99.99340714055086,-20.167422849770904,-26.245912860693903,C,A,75.40184771873639,A,-32.31447535258361,E,A,C,8.299772020705262,E,226.09883818242582,D,-107.35499586874211,0
Jewish,Married,Other,UK,-8.916264976332789,68.16869227993818,119.99119814617336,112.5378369957723,E,E,-106.81906086949671,D,4.887463024175232,A,C,E,-48.3169040954222,B,126.78969231779966,C,8.72919040110899,0
Hindu,Widowed,Heterosexual,US,115.57595518104623,137.01470681946074,94.30565053324268,31.263460175206713,C,E,-67.83899504481136,C,3.2293916619400025,C,B,B,-9.50174812984019,A,-45.71174943762144,E,-81.68266675412632,1
None,Widowed,Heterosexual,India,-88.08073662413582,-85.18011398736684,-54.217906888744324,10.950732807409425,B,C,-23.384581551242185,C,73.58049314369026,C,B,C,-21.069979980668236,A,-20.96411594151441,A,79.55273812716422,1
Christian,Widowed,Homosexual,Germany,88.4721865657862,39.349688074038895,4.9180372203310325,-18.654430729141747,B,B,100.6051207103284,B,-16.636049373362756,C,C,A,-43.0599544182131,A,102.34612294378758,D,37.28387238158394,1
Hindu,Widowed,Other,Other,-233.35110553417792,50.023030965204995,-45.35320502486041,-20.157894744709278,C,E,-58.27207693854919,B,-165.46002387038428,D,E,C,-68.42212588180762,A,102.98026106629383,E,67.71921831832661,1
Jewish,Married,Bisexual,India,-216.7709666789988,17.368616560495692,-213.6095277324577,36.664436853978785,D,A,-31.72979129827553,B,-120.76693545816026,B,C,D,26.07210845324726,C,-145.98507933507327,B,9.904074263717296,1
Jewish,Single,Other,Other,-52.83304952059182,40.02697021745802,-94.26027458088832,-130.0524875114161,D,C,-121.5787885810756,C,-99.5818161668641,C,D,D,-17.836321238410466,D,143.97965776845354,B,173.21281101533984,1
Christian,Divorced,Other,UK,-33.2856977755556,-108.5310604542286,-133.69770109967567,100.11378453918911,C,C,-52.361367521540494,A,-100.45947510303384,D,C,A,47.167406931067376,E,65.96622587937074,D,1.7079957152572902,1
None,Divorced,Bisexual,China,34.715342804595736,11.208170664700518,-143.32558689357705,-93.17970282872203,B,E,-0.5835062274439189,B,87.01056452575219,A,C,A,-15.44409537989594,B,-45.46962347495877,A,88.35108954716485,1
Other,Single,Bisexual,Other,121.67852888343967,-59.19158408371557,210.24624676388854,-218.3684016897998,B,C,-135.40122737635355,E,-11.52708128728284,C,A,D,13.16395881839101,B,-76.29457623551129,D,-115.92383531186852,0
Christian,Divorced,Bisexual,Other,25.875381509652946,-55.142264897997215,-86.13663983755289,18.20785232073664,C,B,-45.856306694372215,C,31.135204397706108,B,A,C,183.23395978926692,E,-83.88570475334964,B,-2.591687186708694,1
Hindu,Single,Heterosexual,China,56.718234488475275,40.941494706630536,-12.333533199217014,92.96818794683756,A,B,-93.11979873858046,B,-135.187735440386,B,A,E,41.64757690107324,C,-3.0250644395343365,C,164.17899639039638,1
Other,Widowed,Homosexual,Brazil,106.00568349935568,38.36551923855314,-130.54872409261407,20.757267190041055,E,D,-91.78223263444085,A,-166.18666343976602,D,C,A,-56.081480217753054,B,-59.55852321290662,A,-31.3057253251127,0
Buddhist,Single,Heterosexual,US,192.14986565982915,-40.3375822434076,-63.34751646091177,41.72278402270159,E,A,-47.93117156771763,C,-39.6136082604214,D,A,B,49.25507849266022,D,29.298798130042137,E,-112.26788210939824,0
Muslim,Divorced,Other,Germany,-85.75423051237115,4.475582765205818,-46.610567374233575,148.42195647888613,E,B,-86.8211374717874,A,-2.1623865963217805,A,C,C,93.36231876457373,C,-205.41554155466994,E,127.6415484489851,1
Jewish,Single,Heterosexual,Other,-24.862758839848922,-72.49951854171634,58.38985277968496,172.05758290403332,E,D,93.80556936037354,E,-84.36516095512135,C,B,E,77.56617931367626,A,74.03954923404615,B,-197.40751997871732,1
None,Divorced,Other,India,125.45048264109863,-107.29352081350638,-33.232831590869374,-112.11847312739502,C,E,-148.68282337929543,D,-92.60760952129182,A,A,A,-64.53672738372501,B,26.300735101650236,B,76.20482017413009,1
Other,Married,Bisexual,Germany,-89.59690578458279,108.1871434665147,-146.01041442262564,-93.08915202631106,A,E,156.10406608824877,E,32.79190555309812,C,A,B,149.76239752539618,B,-10.990287165994415,C,-78.44572171924587,0
Jewish,Married,Homosexual,Other,49.8239360501824,-93.86560771724277,-114.04151733627559,-27.653630857651702,C,A,-59.26293332515119,C,39.88950657168228,E,B,A,-95.6359604955031,A,-22.377222724500676,E,-247.93488512839218,0
Other,Widowed,Heterosexual,China,145.1359531396094,47.03046884271227,22.702048348318343,41.33519356339189,D,D,-67.98868827657265,C,-139.11765489527303,D,D,B,-47.99745027872774,D,63.52955440006139,B,79.1221259792528,0
Muslim,Single,Bisexual,US,112.2945511511602,-4.99213240728994,-16.03860790254325,28.981186492197786,A,D,142.70228034317438,D,-168.4948650362764,A,B,D,-22.53613933338955,A,99.18265493939344,B,-10.798223562432828,1
Buddhist,Divorced,Bisexual,Mexico,-210.01853513164784,43.07366541231742,-57.50048492767803,-39.42456413936726,E,A,0.41658232691441655,D,-69.79028828588234,A,C,B,198.88542706208622,E,-193.02684896070411,B,128.8017704581693,0
Christian,Widowed,Bisexual,US,6.139964716167599,111.33560956851395,-71.13889161428459,3.5533739253971035,D,C,14.291086377833235,E,-21.200642475034876,C,B,E,35.00232598934927,B,-190.97142076114224,D,122.14568727457922,0
