genero,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Female,Widowed,-13.92261838597083,B,82.92337757238161,A,10.124599996706241,A,-94.17795220697546,-209.68859189976178,A,-164.16171154878512,-127.40231160321119,B,0
Non-binary,Married,-87.04086781651539,B,226.16946933193108,E,6.091030105734143,E,-105.9430009343366,158.94514921964182,C,34.472738262983974,-52.94900676814617,E,0
F,Divorced,-114.46548341525478,A,36.12817638400351,E,78.89712572024196,C,-0.37420763821085334,-123.43746274721343,B,-44.46208430201273,125.78812699577367,E,1
Other,Married,78.63427445452193,D,-162.06149718590356,A,39.3578888233955,B,-121.99538699130845,47.088994093832206,C,15.832402953812128,-139.8844759409101,A,0
M,Widowed,-65.02492612374468,D,100.74815854517706,E,-202.98015222695,D,59.47426124757315,-5.559807960625069,E,67.60584461650515,-196.77725137613086,E,0
M,Divorced,80.35909154605318,C,50.829665100908464,C,-11.02374222367503,C,-93.01659129529767,88.41048080203461,A,-31.842376611182793,94.85287237807955,B,1
Other,Single,-126.94129703872505,C,14.617596661390381,A,-89.36717602171402,D,-60.449602334606325,-145.49841880122688,A,158.9756265272901,86.40681354982016,A,1
Other,Married,-85.70441248133595,C,67.89548423682578,D,-37.05562806551299,D,-27.92304772711257,-129.40981012230154,C,73.83990372009941,26.13141582107866,D,1
F,Single,92.6646811094239,C,-31.008006187324366,E,85.6425831235414,E,1.989498000320995,12.911921859592585,C,70.95341002099082,15.104021823294861,D,1
Other,Single,-44.53328516687027,B,92.92870708499676,B,-203.87398564126488,E,-157.07082075737645,-189.2452138146484,A,68.36834772954421,-156.90229502945664,A,1
Non-binary,Single,-42.44500430128433,B,-169.43784282348986,E,128.58231020521254,C,67.81225854036676,-49.76370594980863,D,-160.46256693298056,26.971523591382862,C,1
Female,Widowed,-22.525838909040814,B,113.55262041859069,A,60.26919635309034,B,57.095988814154694,109.05476700709238,C,-16.868460267535955,-79.65224290425238,C,1
F,Single,114.00694912491154,A,67.83798611055352,B,152.76628319811277,B,-73.1656487131691,18.145953941020863,E,-38.74932685646763,-25.72381882756022,B,0
Male,Divorced,-130.55743722200313,E,-120.95095669220916,C,-57.004001128482706,A,-23.361412854235688,44.480869165290684,E,108.94793258993928,167.77391952974327,C,1
Male,Divorced,-68.37934005802703,A,109.48140212170516,E,-187.98851582511722,E,-67.92884247156321,63.54138493951912,B,-88.17354433430692,179.75951660155098,E,1
M,Widowed,18.445222062821703,A,-17.227675295043074,D,38.84375271513768,B,64.79733225710878,39.82767514940273,C,73.44054090808216,31.218948564690358,E,0
Male,Widowed,-85.15499305477563,B,41.19397410445201,B,124.8350041466769,B,-195.4690039685274,33.231768416960854,C,89.37510819118546,44.267733665674456,D,0
Male,Married,-35.31828607440377,A,-58.91928115189358,C,102.40974469792042,B,-34.73246451875632,-189.8449847930297,A,-51.58534615222785,57.515692693304885,D,1
Other,Widowed,-55.93925865097762,B,46.39630606942964,D,145.23052965456176,D,-24.67573351965513,-37.78430431263946,D,-87.02420023937275,-30.689308085260876,E,0
Other,Widowed,2.9766316955631993,D,-89.0575252951156,D,10.948371375779024,A,60.845012920196105,22.812999057502346,A,41.79428619692433,-92.65087818170768,A,1
Male,Divorced,-62.75225307358914,A,9.650100889215592,B,157.44332448211017,A,136.57934083578024,28.919558856565203,C,-67.48464485828387,31.30326656394122,B,1
Non-binary,Single,-0.746235203806337,C,-284.1629447889416,D,-22.0785449141542,E,198.60578971419417,-8.367915329060088,D,18.19362995059779,-96.47872963588674,A,1
Female,Widowed,-23.835944900778088,E,-97.91310427923077,A,76.65514378645742,C,-80.45674229774565,-52.7093993565782,B,89.1364782415202,-36.60703938030892,D,1
Other,Divorced,-210.46800905326336,D,49.5633057044505,C,92.52916064225846,E,134.69790860149678,89.75387363190939,C,60.74269000848299,114.51689711305326,D,1
F,Single,-14.506902849058404,B,58.69164093623625,E,6.705491637789605,C,70.68170342406562,136.14733340387636,B,-99.73963480315477,70.95339467518133,B,0
Non-binary,Widowed,-82.81000223742785,A,-46.23376270177831,A,-78.88649899452882,D,-277.89160901428096,-77.16397142620025,B,-37.69113036334801,-102.45408864082577,B,0
Female,Single,0.8280748475235251,D,24.71007693604184,A,122.77299608589058,D,-129.9418766246461,-108.0576835802648,C,-56.67195317868847,32.92683099843372,E,0
F,Divorced,18.019218320478938,A,79.700824344884,D,-16.09766985867558,E,24.25509435315381,-21.352554817191265,C,-53.961499083618406,73.05525487926134,B,0
Other,Widowed,58.48313935721573,A,-9.968082464014705,B,-224.4205958319617,C,21.252636524801265,54.76206596461901,C,-69.82216844907182,250.61179645590897,C,1
Male,Single,17.731951664391886,B,-26.948472301130728,A,12.08354308778808,B,-7.771011664779323,277.8714987752247,A,95.47729315822316,-138.98597472030386,B,0
Other,Single,125.66760263017404,C,98.66145720420033,E,-229.3873264620956,E,26.893113462423905,107.87867863037799,E,124.74308067458905,-121.01866739320558,C,1
M,Married,-259.9019016700383,E,132.40414152392768,A,87.9538679904979,A,-81.88217915993778,58.980696971328925,E,-7.266185061509549,95.09823301808204,D,1
M,Single,-58.71592273515627,D,-72.49365443956745,A,143.28022416390996,C,148.72077948950405,147.9367363375518,E,12.138450290071312,5.861240513119836,B,1
Other,Divorced,73.41539829759766,A,289.9472238453822,D,-40.59255996705486,C,-15.934586647967691,7.972854928312641,B,4.623255315837094,177.38452627439543,D,0
Non-binary,Married,128.25734074055185,D,58.70663080486758,C,5.86517714041804,B,-47.81283973765053,83.84893282015044,E,97.06367262506579,-51.82171959132285,D,0
M,Widowed,-21.771198255024206,C,-123.4525627730057,C,30.0149507811602,C,126.36326124862178,5.523576098476666,B,-57.48487560042057,169.23830686602167,B,0
Male,Single,-75.01957019378122,E,0.6777111077561296,A,57.096616690517536,B,-87.96583424114847,46.44245796589904,C,122.68006527109205,-236.81197204355385,C,1
Male,Married,-0.501137364970699,B,-133.06232788135327,E,-9.34529327121079,A,-55.285577061817534,102.31324755907816,A,35.906680208112476,-109.6910086334967,A,1
Male,Married,7.359124174168058,B,-89.29746883539754,A,-15.051250023097932,A,-14.478446484560928,67.30511505994915,C,84.4153142760732,-13.977660777713801,B,0
M,Widowed,-154.99514759934272,B,-73.47181939614158,D,-63.93057133294627,A,34.95953337659651,100.40916352745253,D,103.89049869495615,39.59244939775395,D,1
M,Married,11.853700707515902,B,22.225420583802702,D,-0.6498558289636257,E,72.232698847155,-220.56132209804807,C,-1.731441777314144,-19.132859856115154,C,1
Female,Married,93.26361154522267,A,204.69903690076993,A,43.916328219898126,D,-193.46616883292015,-183.65578153326754,C,-215.45524870793588,-91.75342112445901,E,0
Other,Married,-16.948834732796005,E,-7.831520297026535,D,-25.898418540379424,E,-43.11113484606277,161.94758713441325,C,-120.08726754169865,-132.0984421477519,D,1
Other,Widowed,-84.49784278076126,A,149.6445845735622,A,-16.393780872638796,E,-35.0332359409254,3.958154444940635,D,46.009401181963455,70.73017627155362,C,1
Other,Divorced,75.58788644094732,D,70.3140493102534,A,-83.5719230851194,E,-58.27187711305479,-37.61115295647754,C,4.920557728626964,98.65898959627087,C,0
F,Divorced,-50.58501586968762,B,-67.53643609516195,C,-172.86964067198468,E,105.02430900526221,78.06581474638382,C,-199.55683630845974,114.48885300503831,A,0
M,Single,191.63641303195072,E,-2.5764806659894233,C,57.082653309539644,C,-37.127544994112135,-198.5068983474823,B,126.16426841920622,-41.28866132422015,C,0
Non-binary,Widowed,130.6607898665052,D,-31.160396016290193,D,-31.507727208064075,B,-21.5083332740341,12.60453962573124,D,-152.28936430048705,34.22086859558821,B,0
M,Single,30.198445315577533,C,115.54198769441551,B,58.28832989418191,E,24.028302060776014,49.19222050815881,C,-121.6611982112936,-90.70179065480615,A,1
F,Single,301.69050373661935,C,-49.464300044881234,A,43.25170708995526,C,89.69029623006185,-43.45504959007112,A,-112.65450021400123,-86.9988416048051,B,0
F,Married,157.88609123266164,A,79.50558557691795,E,-49.67247707191442,C,50.917500966719146,121.66472090535831,E,-19.1079502388134,-143.20492438693992,A,0
M,Widowed,16.136514025792074,C,136.21481672859045,A,170.39865797528137,C,-30.74505224180191,-42.716413419819204,E,-18.78817938630355,-97.66767558968102,C,1
F,Married,-55.14704115463759,E,-70.5720488391216,E,64.47638223893068,D,96.77738071773794,52.42258528074169,A,0.14982335878447786,80.05366969072276,D,0
M,Single,-56.21692519252404,A,97.89627969013456,C,-122.18244699975112,C,103.90343667973809,-10.78425950227361,D,-122.09181050405391,168.53587749099563,A,1
Female,Married,-69.83864299295178,B,11.504711287664424,C,-7.310304284655691,B,22.92295553402123,229.03452405540224,E,-7.375797763500083,109.04616494010158,E,0
Non-binary,Widowed,-225.36276100294103,B,44.9440963071215,B,46.912812285058344,D,-41.90331081768077,123.18229113966814,B,26.960513792176577,-76.53113758868136,D,0
Non-binary,Divorced,-41.54575929605555,C,-10.185546927758686,C,-29.45673559302729,A,-60.46948660739787,-44.68261594911773,C,-128.40840402684415,-109.27357566782415,B,1
Female,Divorced,-15.365147039973243,C,-167.8183120351391,E,-103.97908677445639,B,-45.283462283036194,-131.73389605862928,D,-76.31893360932622,-284.2501924481919,C,0
Female,Widowed,75.34561529589033,D,164.96432302149123,E,-139.57938613104182,E,-0.5931003509551358,-13.695319961717054,C,154.0979292638566,-138.31607736213746,B,0
Other,Widowed,-19.168769699348157,B,74.52925949564177,E,26.56603249142889,A,-72.17663524704895,-5.418581127361686,B,75.32752727444048,-16.82080611027709,B,1
Non-binary,Widowed,-39.295651864125084,D,89.61869889202777,E,42.92566272565804,D,-81.77023959915908,49.81199139567626,A,229.72190847514202,-7.783613171215342,E,0
Other,Widowed,9.378291069811969,A,-40.08482633949132,B,62.129679279532205,B,20.799683506755397,-6.844357355202159,C,-76.39045994062269,-37.45122474382862,E,0
Male,Married,-15.595812970419193,E,89.14918780499352,A,108.61564610234305,C,-189.48430921239515,85.03133780050666,D,6.479209068063812,-14.19707207765909,B,0
M,Divorced,58.50408852000343,E,-72.43736025410664,B,29.987039755054283,A,11.849805816612117,-133.37963561246985,B,-148.7055783773113,-48.77500068317205,E,1
Non-binary,Married,-94.31563881605712,C,49.072201611737164,C,20.81267855451602,D,-30.541287808905636,-81.08288902699329,A,-91.96881129698225,-57.25968552036112,E,0
Other,Married,14.663263048890544,B,57.17302349540023,C,-33.37274352779391,E,-67.22121393844172,-82.3081979914856,C,-88.86555721079438,48.59380741656097,B,0
Other,Married,-16.850874554112586,B,4.946009267582155,E,86.93815093149114,A,82.91461472138417,-7.109747352905979,B,-89.54220387660338,76.8083932544401,C,1
Other,Widowed,-212.4073940488166,B,-106.44548723892191,B,-2.442959926340663,D,-35.487498796125664,3.2456188063863425,B,141.19012746940106,164.94084647657124,D,1
Non-binary,Single,44.341910417036914,E,154.75999160164912,B,17.918236023966113,B,-41.126072568379286,167.53188892512208,C,-65.68892342577406,152.27958124042124,E,0
M,Married,60.80730958471059,A,-27.896760668371307,A,-10.984318579972994,B,69.20960826632117,12.862841445729668,C,113.34999677872612,24.79683949673135,A,1
F,Divorced,-61.79808595479423,B,56.85148719569786,A,81.87649927662204,B,-216.39220253914542,8.982714802078236,B,25.93813348583066,-22.382230790708498,A,1
Male,Divorced,-30.471146994312488,A,-188.4813789767143,D,-105.97798697755661,A,35.36470157632074,89.4631159319325,E,-119.15610328316959,-80.12339344340369,E,1
Male,Married,14.88301616604873,D,-129.08426337994342,B,-3.263675331675179,C,134.30771380909636,213.7366825950521,C,43.21255706993951,-39.06308373300685,D,0
Non-binary,Single,78.15782668988453,D,-51.78703071441314,E,105.75682818117454,E,70.02529974933277,-84.91518278768996,D,193.34182841469803,-125.4804916364664,B,1
Female,Married,212.54131667666715,E,-7.6508398499044405,C,206.4223949015377,E,76.14006527420088,187.97972958143595,A,30.956396289326136,-31.084367375280724,E,1
F,Married,-28.740925873694778,B,-115.85979159965099,D,-7.140699276592471,B,31.86488299021974,227.30546333103464,A,46.39620369060509,-121.51976754499627,D,0
Male,Divorced,-90.73907850419484,C,-60.235233925814356,A,197.8502397578779,E,-156.33592332920747,-155.9232711789293,D,-2.493458168119143,44.89006888536972,A,1
Non-binary,Single,26.54858462347586,D,-107.18914049688735,E,81.87977367147035,C,159.73188588959155,92.14193238012207,D,117.79574358619928,-1.4639705463584791,A,1
Female,Married,47.15367836680332,B,-140.80418125620074,C,-191.35133696959508,D,-82.49489788994356,194.6965007442582,D,176.89414371630397,142.55295354252868,A,0
Non-binary,Divorced,202.83703989446846,A,-56.35371565410834,B,104.87459661738218,B,-210.28480614948631,8.002968949513946,B,116.00037976220403,-54.45021502140934,E,1
Female,Widowed,-4.727115474006935,B,-103.75772588464312,D,38.43544305767489,B,20.527279782189385,-111.102656005728,B,-166.6673868934691,-97.35792806926831,E,1
Female,Married,-21.62280530511048,A,-87.11594114593173,A,77.98429562990965,D,-131.27603895871735,37.943921583361785,C,-35.33348131611703,74.42989776587524,B,1
Non-binary,Divorced,138.29355190462346,E,-158.29583631312397,C,-119.01562276858924,D,-1.9345173599249688,-241.84110090839715,A,-60.15009880543448,199.7895776935503,C,0
Other,Widowed,42.66145956103732,E,38.797036471534554,C,33.30418079554333,D,153.50150605974534,60.75526604200591,A,-131.70370974079765,-118.47985666357323,E,1
M,Single,78.7804381077481,C,142.26909254177937,A,11.793183828181453,C,225.59329447335773,-54.023110593935186,D,-78.30609658038057,-63.16124426244307,A,1
Non-binary,Divorced,93.02539869575374,B,-125.57233989199086,B,68.20563563628758,D,70.21873965705193,23.468313984617698,B,141.05949897619556,-213.21351120860953,A,0
Other,Married,-192.26865969603944,E,-141.42442071186184,A,89.63686837118001,B,86.5398609286873,40.62832818294476,A,-211.01500483752454,-136.50782740537574,D,1
M,Widowed,-11.664136488657991,D,15.35077865674823,B,241.14311129576112,A,-128.8997220865491,-2.3415772990493564,A,87.15365707256709,-10.61759502675877,D,1
Other,Single,3.833199071911903,A,87.79964650849553,E,-21.103945613045994,D,-196.20426934855587,-191.41470278532725,D,100.01524510459836,69.42418819987795,E,0
Other,Widowed,-92.92968428583161,B,-79.61010414969229,A,-106.84223387937679,E,66.98919973944494,-125.59441827858939,C,-81.72038324551599,131.2699106359238,D,1
Non-binary,Widowed,-121.80748827474763,A,79.50495490140608,D,-69.53463575232993,B,124.4723337905836,124.46770632054897,C,3.46210999901179,30.057930712064422,E,0
Female,Single,-186.6886365894134,D,-147.79063879706382,A,182.4352328327805,C,-246.75733362827307,-9.318140090801325,D,183.01822760648906,-66.55148779209988,C,0
Other,Widowed,-82.66453155291728,A,64.41302813175912,B,-116.33772686399774,E,118.71460220769849,-65.23635769032772,D,84.60303246477167,-68.2220932964972,B,1
Female,Divorced,3.6660096676838205,E,38.393986955734825,C,57.62314751493872,D,-117.49414987972311,-55.92556922748011,E,-199.22596118669762,-52.17279700135952,C,0
Female,Widowed,131.14281191870364,D,-135.21488255331553,E,185.3448319302337,D,1.2422670675742173,123.91362825123065,E,36.978578900669866,129.21667701177904,D,1
M,Single,-2.950272884573499,C,-87.1426217178257,E,36.93688064262975,E,-41.37954796600018,-37.44321885139607,D,-5.127928985934878,-136.12816163329933,E,1
Male,Single,66.51086512506957,E,46.82020870180111,D,-13.798938897437562,D,-0.41551037914706057,-127.028616555695,E,-11.018679126998896,-68.86513113387635,D,0
F,Single,-115.12836153362602,C,82.52362937290371,E,-22.779171061350446,C,-49.50403191631612,-15.204555626320781,A,189.57944657324708,-199.8777075512159,B,0
Female,Divorced,-120.74845329013719,D,-2.275067722377919,E,197.76794155288212,B,78.08844885845016,-32.04526048926753,E,-102.00922611992125,148.3491892769392,B,0
Male,Single,148.36753098153258,A,-25.0321550564782,D,-167.22175947498127,D,-89.95894018655052,-97.27412161616601,B,41.67163007725121,135.81768617891484,A,1
Male,Divorced,58.03442100489558,D,87.02272647334583,B,228.52695748735732,D,-98.12065212042907,-14.997720408666568,B,-59.70636332698983,-92.51413726192618,C,0
F,Single,26.40606123113227,D,155.47879796917047,B,2.9757458876240297,D,-25.09704517851504,-165.14853386790287,B,18.227343014695396,210.73231517882851,A,1
Non-binary,Divorced,16.15505769541417,E,-21.435011479096044,C,129.5179980635173,E,72.77640287606488,48.5808076852081,B,67.85303570676047,12.678896013454333,E,1
Non-binary,Married,-48.031761769593665,B,-50.71510175627457,E,121.20079851795877,E,-37.07181561466062,-22.295542960589195,E,76.4885482635767,-72.72306756277462,E,0
Female,Divorced,-139.05279598759995,E,-52.626608489502736,E,87.9389149337347,B,-43.334643793423915,97.99597918973303,A,68.68291430645905,-10.628043609932641,B,1
Non-binary,Single,-65.20318551216045,B,-61.59935621222486,B,237.6458311962218,B,167.88840376598742,-14.02634227594037,D,-66.0179170731929,-99.4572140384615,C,1
Female,Single,5.623752689751944,D,-101.63117123790244,E,76.26579792197849,E,-42.933016631128595,-34.23548086859255,B,26.265951041638125,-25.726822414060308,C,1
F,Widowed,27.192280649183964,E,191.4312352659434,D,9.960430418799346,C,220.77519158595857,-72.33693990608201,E,140.06820959607674,-183.58658803171596,D,0
Female,Single,-44.41512253412078,E,2.592556428358167,B,-28.55693222320395,A,227.4106197246132,-81.6548624188837,C,-65.1653746647172,-17.4548855775184,C,0
