anos,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
44,M,A,C,-65.43686100455493,69.16839726497179,-142.08068203419853,-110.46482814174053,A,B,-61.74011862893932,D,C,-59.06296609616596,-48.04340230993812,328.4660006973486,1
61,M,B,B,-65.30390573532912,22.33492180429457,49.869744601479155,140.97372607885026,C,C,-55.692615663723124,D,E,23.31443720745233,124.00528754317806,-31.763218989220622,0
23,Other,D,D,24.50168226325773,-28.315582128623102,-102.90776380361115,-120.03096789594177,C,C,60.852774878126006,E,A,-80.2836970986136,122.50758029986793,-49.53032435508951,1
50,Non-binary,C,B,-42.05686212240325,99.93361223815144,-95.81223731620817,-212.65790547533317,D,C,78.01347777950683,B,D,-141.8205253716117,50.12758350082219,153.55959389310038,0
49,Male,C,C,-93.4748689136042,31.58535757799666,-16.309220157225308,127.9346312195031,C,D,71.37490300834087,C,E,-33.55167463476832,63.4774605856651,43.83303366533887,1
43,M,A,A,-120.4468538185737,-0.647276952155672,46.38575024396169,137.93365009667178,D,C,-100.26704850327484,D,A,55.7978105824393,87.50726017443918,43.16886754951671,0
52,Non-binary,B,E,65.94421226326288,56.1950734770306,123.4898943050573,-65.29205886865131,B,B,-171.15322174436974,E,B,-31.29277217648745,-120.37839307231033,-59.94130607604083,1
45,M,E,E,281.2771705340598,55.726173044438966,16.6598302816057,22.381118198894097,A,B,-48.281391854340214,E,D,-110.63142769288581,-37.25368961013045,-135.20130946153415,0
56,Other,C,B,185.04391096085152,4.611579743329415,-175.8306858029889,-39.560187352141305,E,D,290.92817818620466,E,E,42.288476980063336,157.7526917485587,145.01810696272088,1
26,M,C,E,-145.07676804190638,-54.9821618022665,-3.2702657402952666,-177.3556989024921,C,D,-128.4097525496221,B,E,-28.088135633995908,36.07730553970699,149.08565105879737,1
71,Non-binary,E,D,62.53795091604968,230.84135349229848,-46.981691170598864,96.01366879310332,A,B,85.82309577472353,C,B,40.56586625669082,24.24195902715898,-30.2356878837152,1
53,Other,B,D,-9.330509573344267,157.27371958522417,-57.20540183818223,-60.64620828455469,B,B,25.351425256338487,C,A,-44.83008322130845,101.8594824022128,58.07201937172126,0
69,M,E,E,58.34326804715006,68.04833454086221,-71.711752814203,145.15779527748873,C,B,-105.42518818947642,C,D,63.56018189465643,12.177107891624454,41.153906374419385,0
77,F,D,B,-48.59118224921397,42.89749735205889,-109.61963721258007,184.22301753184718,C,E,-51.48353522688735,A,B,77.91522895543422,-112.18586905421837,-59.13272293149087,1
66,Female,A,E,-14.917762585861608,35.23815545796591,20.650646926947598,10.792090791322973,A,E,215.81576444927683,A,C,26.594227986222556,-142.07006745893858,131.32141679798974,1
45,M,B,B,-81.69552885588763,38.91735891495202,-68.62495692453835,-49.85866473948268,E,E,115.39895783833434,E,B,28.923779110895808,132.35684849593713,-164.9185754647823,0
66,F,D,E,-139.9143020256511,-32.16661244865059,55.10593632648836,-15.552984818860951,E,B,81.28553519798088,C,C,216.64538556885202,-10.268113216904935,82.38532378198784,0
73,M,E,B,165.7292788029423,-38.08532047519561,-177.70735249117618,132.14747999262494,E,A,148.7755212806385,E,D,-131.25720265886696,-130.1164409731613,58.54979640513036,0
20,Female,E,C,-87.05600802825352,200.65035245301553,35.37855353258741,-51.24997319242102,A,B,-54.540364630793256,D,D,94.66588556197424,81.51246684034388,-61.848473170756314,1
69,M,E,B,-37.024674109227796,-111.29682430286117,-42.51105381335048,-28.198961385391254,A,B,0.628288465395877,A,C,144.0389154128952,-65.81130452590529,-90.24071779239719,0
75,Female,D,A,43.147481042687275,160.6116173881559,37.38385017867427,2.4165248658548206,E,E,126.88546357451635,D,C,0.18201548182374372,-91.59632182146075,122.33161194444232,0
28,F,B,C,53.900185198604376,-128.83792052066832,131.2008694345425,-103.19704527864437,B,E,66.57521747591446,B,E,171.58642391198504,40.78433516178278,32.415961700588724,0
55,Male,C,E,142.8852848442672,140.535560340563,-132.64559394541354,13.396437305252343,A,A,86.15888533369095,A,D,24.15641115185675,123.06709004803777,-41.320577683717175,1
39,Other,E,A,76.32148501265115,-174.21319702716937,-17.378958128444083,3.406262964070699,C,E,23.564671365123868,B,D,-29.772019063183546,28.478775298802205,-130.31822836387025,0
22,Non-binary,B,B,-110.01428639507584,136.658792636955,27.890351379498952,21.164769828721077,B,B,172.57765013059668,E,A,-61.7065224056304,60.954809527432815,96.02164876443085,1
29,M,A,D,-43.006992605611536,-15.243101260585364,60.972843020717264,88.49905381069075,A,A,31.89402340586904,E,A,-142.15678334996224,43.14693926500867,1.539661584140301,0
59,Male,A,E,-90.67172661505958,42.464928861007586,216.58513932237778,-43.8393593211587,C,E,-10.182332813108609,D,D,70.85850740049709,57.46818393728111,-44.21944382184988,0
76,M,A,B,119.06624191150577,42.931471706891465,26.494867307546077,15.630693491006115,D,B,-18.17033062645571,C,E,140.38620958468977,47.926037990288485,96.10694823734512,1
39,Non-binary,B,A,97.43540299383774,16.970498643252085,-47.530206249619624,-96.21275094713656,D,A,31.747150693652777,A,A,-107.78924478459105,157.4636766564386,17.00311930224046,1
61,Other,E,E,123.04942648142199,255.05703625528218,9.829160106488594,65.22792021552229,D,E,-63.790980536020584,A,E,80.43325018340552,39.75906104845762,-39.19892090740707,1
64,Other,D,E,12.315111288375835,145.63553991483266,155.7477848170688,-171.72574535186575,C,D,-76.35307565923897,E,B,126.89892871571931,-64.95978147959399,-65.72584171875752,1
20,Male,A,D,-60.7599386323519,64.70597943751031,9.74426206967249,-180.94417119591307,D,B,18.325342162579076,D,D,96.70880519241807,91.78883114037103,-135.3532942367461,0
72,Male,B,C,-15.287760234919324,170.65751909867848,-69.90286828976599,20.883302842340505,A,D,-119.80963222295877,A,E,129.6662939144456,-116.19428666191429,165.08706193919235,0
76,Other,C,A,158.4640863411216,-53.09951875303975,-148.0253039292593,29.076104274162727,C,D,39.17961100243685,E,C,-55.21029497512878,54.78391033516168,-66.02348779382986,1
75,Other,E,E,35.12988689175682,39.13819414445802,-223.63560495257704,-9.923341212166111,E,B,86.72985864430304,A,C,62.97600357517857,14.937737377974013,117.30503769811178,1
76,M,B,B,31.085205688093087,129.36859551790388,-148.5415937789317,95.2170893265218,E,E,101.42191947855375,D,E,70.48865899655539,36.8328384845103,-12.863856920473147,0
37,Male,C,B,90.31568773075055,-61.81068079327105,-54.26250888301794,-66.7843273584032,B,E,18.706362779588385,D,B,100.51298812662219,54.54154758135329,-35.491488064957146,1
60,F,D,E,-29.3769262334854,110.21098382446566,38.49972416686862,96.86394576150819,C,E,-44.77828693471558,C,E,-100.77380247540985,-157.8649890369362,-183.54135450647993,1
76,Non-binary,B,E,-258.3357701153611,44.15644435189048,-147.79544949594484,-137.64643335187677,C,D,-91.90006170000905,E,B,-42.35350478039565,126.36278716049037,161.28830046273953,1
59,Male,C,C,-14.845145267379353,-59.71655328037638,-31.535550128297807,-247.15357310306678,C,D,-59.745036806203835,E,E,-141.33492680743623,-100.01204498874503,-28.524476386412793,0
62,Non-binary,E,A,157.6365332042395,4.341221090764578,-26.185084465999182,-68.43595919870569,A,E,204.54498072259346,B,C,-220.81940081154565,-19.11354090179583,-163.73902892607273,0
52,F,A,A,117.94442325550914,91.30774244682358,-172.58611623240245,-36.42228850384492,B,A,190.79213329647254,E,B,-0.5533807628569505,-87.69724234111331,220.03861540831946,0
76,Non-binary,D,E,90.66175183957623,-16.63422540130027,-52.70182334609267,14.242713247080971,B,A,9.985537519145847,E,B,128.77882426155355,252.97835145995484,45.642683208495725,1
18,Non-binary,D,C,-145.68780956249333,119.71632492761685,-110.67493036481555,25.663251004320962,D,D,-116.63318992805397,C,D,63.31059716627445,25.518401056414362,-82.2642038727834,1
19,Other,A,D,137.50009190550125,36.74069116346361,-55.048878020264716,-52.17092147660362,E,A,148.71907838649224,C,A,-49.03613051313299,107.22459857390312,-4.6570689957189115,1
67,F,E,C,144.48562760578398,94.61934344094269,-140.86114339057207,73.64282575323732,D,A,9.613046630252676,B,A,208.6941651967071,46.84127752688022,-115.9829789892149,1
51,Other,B,B,96.87140016657814,-287.0677674163986,129.29097774372033,51.87322060510321,D,C,81.45924263105361,C,A,70.42105373919694,34.59427928858333,-32.05314155417397,1
32,M,A,D,73.94102958815878,-256.6697926636836,-44.10887261924023,-157.08466600200603,E,D,138.10158956035855,D,E,35.81094506625877,106.44309792636332,-14.273968144455166,1
25,Female,D,B,99.46299622914677,39.031018723018676,-43.44083835031517,14.290853829387013,A,A,64.31500912012204,D,A,-27.65283930621953,-145.45694329192696,4.581216161544713,0
53,F,D,C,73.87362828569712,-93.18935459699036,154.05082627687136,36.66175463135059,B,A,24.85357839213948,C,A,127.28282419988226,-26.587540908738415,36.306029418682805,0
45,F,A,D,-112.83600220820765,-94.2801969745261,14.45807758293777,-103.46848078029491,B,B,59.743343120822324,E,B,28.590629233660213,54.78836519513936,-17.21171174304942,0
39,Female,C,E,53.98410390722525,-171.01942859495566,-227.26695193484784,-45.768962655478646,C,A,23.16081997427486,D,C,-107.19192167036094,212.23444707041386,-39.44310622130148,0
28,M,B,C,-114.37897028773973,115.65270018850504,1.4324911083006733,222.61700175215697,C,A,-27.94684758673488,D,C,-34.947824752579784,59.70727093443473,-58.99983765159737,1
35,Other,E,A,43.372669070353226,81.6342333672782,311.8365350544185,-93.09058418117377,A,C,-91.65726710373762,E,A,-63.07673546084088,-145.83124270239415,62.213979850231446,1
41,Female,C,A,-14.531006433786159,17.719183809583996,-27.212331501809423,52.91668960388884,A,E,57.2832909196679,D,A,107.54017967714715,-78.2183523802968,-6.6658405667502985,0
20,Female,B,D,28.71438034051625,163.9777206692498,-127.95023331947581,9.178723464592144,C,D,109.52873778101421,C,D,-22.69860147809498,74.50293435404886,-20.241228923437436,1
68,M,B,B,-84.95635307985849,39.41012775526515,-80.00027535517397,26.033600513138488,B,D,1.413117001931891,E,C,-199.79959077874702,-138.21022647287333,-10.675169618347676,0
30,Other,E,A,56.51544272040895,-1.4158442219975214,-163.54895916789113,-7.807253591603757,D,D,15.098226221110062,C,E,123.78279986626366,-91.06440093661459,9.673092784797204,1
37,Female,B,A,139.9233443488253,58.534483668812996,43.7107434365132,-23.011967750572214,B,C,166.47301912365947,E,B,-30.386996057784593,-88.58597909505413,-59.387981990025196,1
74,F,B,A,-100.9635689778094,-151.58304812814472,119.56928200253994,-33.64760960260447,E,C,45.363224417273926,D,C,-85.42784546717873,-110.69881801245248,-1.6458231965727794,0
45,Female,E,B,-61.16675511447964,54.590919527046786,-41.807305158532785,40.986472541328126,D,C,-10.654237778563635,E,C,-36.994684260975696,-171.4781439358888,-9.206240598895429,0
66,Other,E,B,170.47215507824583,114.72603986229097,34.00072299905836,-8.38311297486038,A,E,-39.480178905582605,B,B,-126.66548325525318,134.5130465367639,-65.11504068999065,0
52,F,A,A,70.61924967405399,-79.79027884853977,-106.49222549894766,142.3698921472512,A,C,68.11957949619082,E,A,56.04144697587885,-0.2857113258840884,26.718543225938735,0
71,Male,B,A,-58.068278711808375,-61.29622422802814,-41.378718781651074,0.5863009052089005,A,A,-178.26390616256577,C,A,143.78356511301962,41.125950325933886,43.260049220554976,1
54,Male,E,B,-76.99741435579458,-133.47990751042025,16.50802343332552,-75.85007676924272,C,C,-9.9168088075425,D,C,-48.921083148274775,33.0462594307035,-20.877871202266533,1
51,Other,A,D,78.98360331786537,-59.10359616011607,-58.2746924461799,-22.968258313752568,C,A,-71.73059310419357,C,A,-115.22158353146249,-105.81108325734168,6.293876501601317,0
19,M,C,C,139.23536390695122,90.38822089649328,-39.0738930417401,-136.54533427330728,B,D,-51.56689215745439,D,B,75.8876148763089,65.8799661831464,-21.498666395758743,0
61,Female,B,C,-35.30216902402207,33.670350958116856,-157.58518116568467,-27.9861773620693,A,A,93.60676008205672,E,A,-135.5945155010034,69.25862367829363,80.079329472353,0
69,Female,B,B,57.912056899922945,46.28942770406553,-25.800567197150208,-43.05086504724497,B,C,-99.95462518020317,B,C,150.96498030819242,-11.31054646826606,-32.92319996260677,0
76,F,E,E,-35.96422567938121,-47.293079382872676,46.22091182724897,-1.0624410324414018,A,E,-56.869628109256794,B,A,16.424506893147036,146.09200392525858,64.8708845816023,0
46,Female,C,B,59.849006258853656,-36.27968784944165,-112.60013662660768,162.05549356328288,A,B,-78.26471895252489,E,C,134.32435058692104,-8.063963543164302,-5.455183593360634,0
51,Non-binary,B,D,0.8827622378690565,118.10920531724179,77.50592826331167,-102.98196831177529,C,D,92.55589199954461,D,E,70.40627082256299,190.94681295917346,-100.44125184725863,1
68,Non-binary,E,A,43.01536202750037,-199.8007619586197,-17.594856057296646,58.80306784909195,D,D,-32.008176042901646,B,E,-26.3300199010193,-3.4972286470065264,-27.534412996885465,1
58,Female,B,C,-9.851129231748807,48.566401155484115,-162.9874180979503,160.81372917558468,D,A,-73.61782211086954,B,C,-68.51545852098567,-23.37976756314791,-72.5213999014864,1
27,Female,A,E,8.55869289637063,154.9131064007647,77.56800264960437,-34.71594340624022,D,B,-11.225939403596769,E,A,-160.6011947115477,-107.83122597071004,-53.87534808036036,0
47,Other,C,C,143.36006769470575,156.79301485022768,41.06333232719987,63.123876325083806,B,D,-57.75714016977367,C,A,-14.928435433797574,64.46799147808025,63.213430350633935,0
74,Other,A,A,181.88954870744743,24.09392155947267,-167.42493597973066,-7.9562374352064635,B,E,-18.792226252753032,A,E,7.6412522426709035,-49.420048028540855,177.7905003218345,1
71,Non-binary,D,B,67.14960552947359,41.747016690557764,56.48955429562754,208.76643982572438,A,A,-25.569927474558064,D,A,-42.1632411035802,-37.38100383686008,44.31832670443981,1
69,Female,A,B,-120.87638166724865,-131.89999733107385,-75.44131667111606,216.96523662218627,D,C,81.91712635217864,C,C,61.326523514220476,1.260517521488806,39.19897383199359,0
21,M,D,C,-120.05537683504166,-2.503597940899361,-191.21747168295022,-115.28576997541987,D,D,58.696681637241085,A,A,137.4543785191227,8.28166582979412,-85.54415001353964,0
23,Male,B,B,-20.2653214183578,-147.94506868679682,163.24226634256357,60.44108910389938,B,A,-72.8739093424381,A,D,19.606409264331607,35.24840967281921,71.82989552407565,0
19,Non-binary,C,D,106.3886999642207,99.31542708285285,98.32777071094763,259.84329705298205,E,D,188.11736662623088,B,B,-76.5274266568399,-112.57177860863258,-255.39853258907303,1
78,Female,B,B,108.4824809554762,-89.5305073887054,150.3437814205333,-161.75140807112876,C,B,38.9500204948641,C,E,-55.07503562834619,76.3430137860718,57.14037678194016,1
40,Male,E,C,-37.155696136813155,1.0117837326194505,-44.563002895434984,230.777748368997,C,C,99.83945266975036,A,E,-85.23671946405639,19.838840939282353,119.07294840496769,0
60,M,D,D,-9.93171594056895,14.950122114509337,48.138982549598204,145.63393361822204,D,E,88.35394776773785,B,D,-45.506163053643476,-21.24309868416484,218.9417473265584,1
29,Non-binary,D,A,11.686035275996218,-25.044321406078208,24.021036389983426,-34.2007427274425,D,E,-83.75218859055792,B,D,59.370459336767055,74.79819237101367,85.29084454408972,0
38,Other,E,E,79.6830524383907,120.54740266697243,-24.039679744140162,32.678523391881484,D,B,-45.071435345669904,C,A,-84.29666076576271,-228.7502719832154,-35.96238060835851,0
37,F,B,A,86.04915860187077,82.78752333232458,11.528115445084586,-40.578930491315056,B,C,-138.27889873782738,E,A,122.68895580440872,58.01530684875207,4.872471266969772,1
49,Non-binary,C,A,89.75755345795324,151.05635386977082,-55.45621330286015,71.68004307834434,A,A,-9.841105644073819,E,C,-269.10051851228593,62.05608387442447,-11.718333507677714,1
34,F,D,E,-69.56930744916592,-154.48688059837085,105.93949746891683,-123.02233999349042,B,B,-10.642508089082337,B,C,45.69924458555582,114.04461353858031,164.91924449573747,1
43,M,E,A,105.03158231319527,15.004469283748707,-125.03378303086208,69.26717078809517,C,A,35.518541481257394,D,D,-15.166879731078714,15.812244100904918,-59.59128192564535,1
39,F,A,B,139.60427034687305,-49.00534760077176,198.2817585699812,-144.1543667068039,B,A,37.79418046834861,E,D,28.319190072647032,-33.072900944091366,197.4902520737206,1
24,Non-binary,E,A,45.939163136671915,-124.8713625737911,-96.33480661242409,38.417292710236154,A,E,-9.74652788703215,D,A,139.91258637613865,-159.83354188920157,18.37024346077519,1
61,Male,A,A,78.94941159465586,59.47890158705893,-113.73220735833198,-88.1599015423766,C,B,84.73098002845308,A,C,-53.13072607206642,78.83962225556647,18.83102568850693,1
72,Non-binary,C,A,118.2444909263576,123.57855464874757,-211.08885837472377,73.44882264123875,B,B,-3.402959497386456,D,C,2.837183021125773,-136.00638556086636,225.16862992094775,0
23,M,A,D,-249.26720168451436,-59.8294408317105,0.8045108923409163,248.6127491480763,B,D,-4.797091418570728,A,A,49.42735607253286,-83.46098028168741,164.10619096506082,1
75,Male,D,C,60.35559916559219,-7.525549395956673,-70.29203098415799,-164.5764166291802,D,A,-97.07554986644202,B,B,-163.91529910291635,-27.379856795934902,-146.80269591953834,0
63,M,D,C,60.95273368698808,225.49365080541784,15.256043603591941,63.14196117639902,D,C,80.82646504683836,C,E,-78.2175358269065,3.957018075276598,-17.277319408714273,1
50,Non-binary,E,B,-55.559369672433455,-45.83854185916467,34.87564120051089,-104.36733352712292,A,D,57.31366436114668,C,B,202.85628547440928,-184.45204844420573,-159.10727478041917,1
73,Female,A,B,16.79050094857583,15.963781836944468,-125.75157794399017,63.02140543865264,C,D,-144.52091597367533,C,D,-31.914035231655212,-32.76230522323886,-192.26633562435927,0
31,Male,E,B,160.13657555944164,-11.56581328316783,87.6636995485412,-187.8254653932963,D,A,0.4412813367954179,D,C,-72.5695227059712,-31.510454244968123,101.24938995499662,1
