AGE,religion,genero,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
64,Other,M,No,C,-45.839192668658164,C,-134.6582136017816,-218.58354891489404,B,B,C,0
91,None,M,Yes,B,-67.1674258057667,D,-11.474062842274723,-168.0764996357609,C,D,C,1
97,Christian,Non-binary,No,B,-178.7782280179216,D,-124.48189975513246,-30.992226115684684,C,D,B,0
77,Buddhist,Male,No,C,-271.58976424856354,A,-141.66298627659174,144.71697452534997,C,E,E,0
84,Christian,Non-binary,No,B,106.08403131082818,C,141.0037804079077,-19.08020369492244,E,C,A,0
70,Other,Female,No,E,145.02563325564793,A,182.241340507059,46.9342650670717,E,A,D,0
35,Other,Female,No,A,-75.79557832463702,E,102.04920719993173,55.80696744959511,D,D,A,1
65,Buddhist,F,Veteran,B,-21.618750348447673,D,-131.25343521239267,114.41127092356098,D,C,A,1
49,Muslim,M,Non-Veteran,A,-158.60313431236847,A,-48.791595766916465,110.35666466718857,A,C,D,1
51,Christian,Non-binary,Veteran,E,98.09613506595335,B,-21.032897255802446,128.57591084070089,A,B,D,1
24,Buddhist,Non-binary,No,C,-117.29123512498538,C,-169.15100011894285,-134.10824672099952,A,E,E,1
41,Jewish,Other,Yes,D,68.48116259661921,E,71.08481842823115,128.11590194833136,B,D,A,1
47,Other,M,Veteran,C,-51.089499655010506,D,-12.972053201073777,-76.37332621764683,D,D,D,0
79,None,Female,Non-Veteran,B,29.654052397245135,E,-51.98102103880666,168.81028217077545,C,E,D,0
38,None,M,No,C,71.75186188439494,B,-38.903210663337596,-34.790113874269295,B,A,C,0
70,None,M,Yes,E,-20.243274538154633,E,109.05099377721652,153.70344710957082,D,A,D,1
78,Christian,Female,Yes,B,-131.3294738997868,C,96.7955751348886,103.94163327124701,E,E,E,0
37,Christian,F,No,C,8.464018263275195,B,147.09894864863284,-0.466835085820219,A,D,C,1
73,Hindu,Male,Non-Veteran,A,90.95965390564291,E,37.41775295762999,53.280698597199915,C,C,D,0
66,Hindu,Other,Non-Veteran,E,78.10195819472253,D,-69.83024291209013,-20.142413311086084,E,B,E,1
60,Christian,F,Yes,D,-46.81954280131386,A,120.29745344359002,52.56853224939786,C,E,B,0
53,Other,Male,Non-Veteran,B,-21.001979997568387,D,159.40178920881144,102.38382503511394,B,A,A,1
21,Other,M,No,B,-70.17189014969749,E,-78.59636386716977,-1.6834981192026988,C,D,C,0
46,Buddhist,Other,Veteran,B,-72.58538819246326,C,-164.32664392028556,17.834834996426306,D,B,E,1
33,Hindu,Other,No,C,-148.5761417981167,C,-25.123522583522202,10.674588038030317,C,D,C,1
46,Jewish,Non-binary,Veteran,D,13.447138583302316,D,2.7502298201299804,155.46755120713317,E,D,D,0
71,Hindu,Male,No,D,107.45188069707442,D,-107.42541635444691,-19.238446984153114,D,B,C,1
43,Hindu,Non-binary,No,A,-24.415992231796658,B,77.89992624608753,-164.8646028136934,C,A,D,1
84,Muslim,Non-binary,Veteran,A,-106.74661620489697,D,106.94511899565717,-3.3038116069614833,C,B,A,1
33,Hindu,Non-binary,Yes,C,-0.7375990255728087,B,-17.107019616305294,15.827882629372725,C,C,A,1
49,Muslim,F,Non-Veteran,C,-179.44986255101207,D,121.82373205208539,113.54972874948102,D,E,A,0
25,Christian,F,Yes,D,75.53735504251411,B,-119.52261904585822,-75.03635960688851,D,D,D,1
74,Jewish,Other,Yes,C,14.870732302555295,B,-220.83940882395976,129.82164167380114,A,B,C,0
91,Hindu,F,Veteran,E,118.10729723216788,A,-55.5010823417621,-39.40292424072565,A,D,A,1
61,Muslim,Other,Yes,E,61.5435305070154,E,-43.39088885037997,-121.69076001897663,B,E,D,1
52,Hindu,Female,Veteran,D,17.71174161442443,D,123.98066079575865,-64.16694575047124,A,C,E,1
37,Other,Non-binary,Veteran,A,57.41751769403203,A,52.93694186395484,-123.9986149119291,B,E,A,1
80,Jewish,Other,Veteran,B,89.7168350174088,A,-161.30359658471113,81.03826077123918,A,B,C,1
40,Buddhist,M,Non-Veteran,B,-162.55762441459265,A,-81.97005395029639,-71.14575687102118,A,A,D,0
78,None,Female,Veteran,A,-115.91055102156697,C,8.491936302959676,36.52395915737669,E,E,C,0
26,Christian,F,No,B,-14.336943061190816,E,67.39902352908204,-20.083836882888697,A,C,B,1
73,None,Other,Veteran,B,-1.0701682327664968,E,-60.26636682642403,58.44482689084768,A,A,E,0
48,Other,F,No,B,-23.89833850554913,E,1.4090966063738946,-6.969749087407956,D,B,D,1
48,None,Other,No,A,-57.411948048247105,E,-98.67045899540375,-2.084811228069756,C,A,B,0
36,Hindu,Other,Yes,A,65.75812600869624,A,38.20402327833451,110.46757086678996,E,C,B,1
24,Hindu,Female,Veteran,E,-85.94843077102638,A,46.41074143964835,32.65805460219383,C,C,B,1
47,Other,Male,Non-Veteran,A,170.8757602814588,C,202.9873519494985,-32.068276058896956,B,B,C,0
32,Hindu,Male,Veteran,B,80.57751020672102,A,-20.26566148462047,-98.21570991112473,E,D,D,1
26,None,Female,Yes,E,-3.9745498038110187,C,50.061849361891475,140.88224349952282,D,B,E,1
37,Buddhist,Other,Non-Veteran,E,-53.783888846540975,A,-26.803163786628648,15.513615028735284,B,A,B,1
63,Christian,Non-binary,No,B,-51.70330408541479,D,4.39352232997707,57.191333214006214,C,C,B,0
54,Muslim,F,No,B,145.97752133238896,D,79.48552186122402,25.830176508261065,D,E,D,1
88,Jewish,Non-binary,Non-Veteran,E,82.0020123681916,E,123.42716518837395,-22.81082913003558,C,A,B,1
59,Jewish,Other,No,B,202.23803671707418,B,-43.575514236524235,-79.79588909888056,B,C,A,1
26,Other,F,Non-Veteran,D,-36.775839328012914,B,-162.00972530107143,96.22345237713506,A,E,A,1
85,None,Other,No,D,134.56089382651427,B,224.83753674213358,219.5310131482581,B,B,B,0
74,Muslim,Non-binary,No,D,-14.558608777498877,A,160.47527699045816,29.7194059500042,D,D,C,1
41,Buddhist,Non-binary,No,A,-27.160842951270432,A,5.129504841546821,-47.208658751189716,D,C,A,0
94,Hindu,Female,Yes,A,63.78594485444135,B,174.77971499713288,97.49339936845954,E,D,B,0
18,Hindu,Male,Non-Veteran,E,-30.442131374291037,C,-44.678661855047885,89.7507157203657,B,A,C,0
54,Hindu,Non-binary,Veteran,E,-68.93817139032542,A,-209.20545814777526,149.81395271301338,A,E,D,1
18,None,M,Yes,A,85.99339139044817,D,-91.73197436205089,58.204486681934775,C,E,E,0
97,Other,Female,Veteran,B,42.41317742002258,B,108.72307219168384,-65.79158167601096,B,C,B,0
62,Jewish,M,Yes,C,-140.54377552133352,A,-152.18640982171036,-121.20304286278561,E,B,E,1
28,Jewish,Female,No,B,13.480445708151775,A,127.54023624579993,-155.3101467579563,E,D,A,1
71,Jewish,Male,No,E,189.1849340410345,C,-31.810845451481107,-38.364734809329356,C,D,E,1
94,Hindu,M,Non-Veteran,A,17.710173486458366,A,81.32900528911688,47.41630906468555,B,C,A,1
53,Muslim,F,Non-Veteran,E,121.36555460985686,B,-73.41741654623284,-144.171796261237,E,E,E,0
80,Jewish,Female,No,C,67.55896811666226,C,44.94112611859995,-39.42312860440481,B,B,D,1
37,Buddhist,Male,Veteran,A,61.33575738258279,C,-34.63780470866292,-66.50214962862142,E,C,C,1
82,Muslim,Female,No,C,57.767433083939444,E,15.265745326419353,-109.76580210636723,B,D,A,1
95,Hindu,F,No,E,-49.36001718550218,D,-136.2799701284381,-88.0669502419591,A,D,A,0
56,None,Female,Non-Veteran,D,46.04185384276588,B,-33.47152508663937,85.5057233273811,A,C,D,0
24,None,Male,Non-Veteran,B,114.00744189468008,E,142.26269274536395,82.17162310402327,A,C,E,0
23,None,Male,No,C,27.227348856056828,C,-180.6711403242971,66.6669793450568,A,A,D,1
46,Buddhist,F,Veteran,E,-29.49298728277862,C,27.67430310621597,55.603376041069794,A,E,A,0
40,Hindu,F,Yes,D,-37.2466277508456,A,-38.678653472266696,105.516537985501,E,C,E,0
57,Jewish,Other,No,B,-96.77971088598994,A,17.839874706472582,58.64197776620686,B,B,C,1
55,Hindu,M,Yes,C,25.147613102446197,B,94.52839217456217,140.77358030387202,A,A,A,1
74,Other,M,No,B,-131.91856994641438,C,99.51283203562264,-64.51168375683186,D,E,E,1
48,Buddhist,F,No,C,-34.445981522122814,B,-69.12107750945316,-68.05568488672864,E,E,A,0
78,Christian,Female,Non-Veteran,B,91.50532200740152,C,-121.43265401370196,-114.66339995317263,E,C,A,1
84,Buddhist,M,No,E,165.4247037286704,A,-40.909648865998804,-81.37246701592818,E,E,D,0
50,Jewish,M,No,E,125.00774617868761,E,-56.87411041665179,56.0473638850968,C,A,C,1
98,Christian,Non-binary,Veteran,C,-110.03878956015565,A,-49.713245510466194,-49.7146180763588,D,A,E,1
65,None,Male,Yes,C,-148.56147477428377,A,37.95039654073346,76.34927579829018,B,A,B,1
94,Other,Male,Veteran,D,-240.69752703900926,E,82.13170398192445,26.40086910879923,B,B,E,1
26,Jewish,Other,Yes,D,253.00835586242965,A,-10.310597682292867,-200.27444076281418,C,C,E,1
28,Jewish,F,Yes,E,-101.50571669460062,A,-65.26073870456993,114.79762504691433,B,A,D,0
21,Muslim,Male,Veteran,D,-20.978630176877985,E,107.137699673166,23.160157094421788,B,C,A,1
96,Christian,F,Non-Veteran,E,87.84747513484379,D,-48.70131156920935,152.50702836877664,B,C,E,0
62,Hindu,Other,Yes,C,79.48195834285288,B,103.5055263689357,268.3149325986203,C,A,E,1
35,Muslim,Female,No,B,-53.51844603510367,B,-117.70380152086982,189.872858141154,E,E,B,1
50,Christian,F,No,B,-176.5070255256075,D,64.01961311958792,-56.15924705122912,A,C,A,0
18,None,Female,Veteran,E,37.15260666595262,E,44.82608166967347,-80.56084843742241,D,D,B,1
73,Other,Male,Yes,B,-60.78173377793489,C,-31.352282593167057,32.49703315811864,D,D,A,1
52,Christian,Male,No,A,-34.196933548036434,A,171.41614717540614,-62.88197155244024,E,C,B,1
18,Buddhist,Female,Yes,D,61.51245606883876,C,-30.869880755825243,114.22834605425378,E,D,E,0
84,None,Female,Non-Veteran,C,154.04730387566983,A,-22.199660195981224,59.74794021514454,B,A,C,0
75,Muslim,Female,Veteran,C,74.8342955792949,A,21.94408282354007,32.39477292889817,A,A,C,0
67,Jewish,Female,Yes,B,104.77675311451546,E,1.9298624382384024,-7.1595449588745295,C,A,D,0
95,Muslim,Other,No,C,113.94901726669016,D,123.79217417894426,-72.01315597864085,D,A,C,0
66,Other,F,Yes,E,97.51175153373704,A,-61.866931430274185,88.58746382795967,A,A,C,1
41,Muslim,F,Veteran,B,-71.58735127617464,D,-98.40591565534486,-51.234617135637585,A,D,C,0
56,Buddhist,Non-binary,Yes,B,27.881774761874016,C,-16.338622196428375,-188.85650417641392,E,D,E,0
92,Hindu,Non-binary,Yes,B,72.2108166039952,D,107.79041468582193,-8.172405636004699,D,A,D,1
59,Hindu,M,Non-Veteran,A,31.928623278289077,D,118.89623125498336,-111.26272726170392,C,E,E,1
43,Hindu,F,Yes,C,-195.46953471573212,B,133.57970791308105,107.38663846894427,C,A,A,1
98,Muslim,M,Veteran,A,38.46518312446804,A,-81.195502594751,-73.93494508708282,C,B,C,0
33,Buddhist,Non-binary,Yes,B,96.69996319862284,C,64.68724474646102,26.548777498679037,C,C,A,0
88,Buddhist,Non-binary,No,B,19.43299680352945,B,56.35558509851022,-100.5282973917326,E,A,A,1
84,Hindu,Non-binary,Non-Veteran,C,5.72129924367208,C,-149.8936305120228,-0.19685643342322268,A,C,C,1
31,Buddhist,Female,Non-Veteran,D,83.72691841288791,A,-22.83884531143496,-89.53031673042453,E,C,A,1
27,Christian,Female,Non-Veteran,A,-27.77127378066529,E,68.08855795465648,-35.62680035871764,B,C,C,1
82,Jewish,F,No,D,185.92530466746754,E,-25.36278551558227,-168.23139627857086,A,D,A,1
59,Jewish,Female,Yes,B,8.054696865478075,D,13.291641963594584,-191.64676968469726,E,A,C,1
66,Muslim,M,Non-Veteran,E,-28.957953940644206,D,13.187968570652082,17.39882573944798,D,A,B,1
99,Other,Other,Yes,D,104.81593813064254,A,203.8976141090208,155.3481563295063,C,E,B,1
44,Other,M,No,D,14.557129346287773,D,-92.05274684531916,-87.19736900899451,B,D,C,1
20,Hindu,M,Yes,E,-59.72524984708547,A,-5.329607792418873,-9.25995755298149,A,D,D,1
62,Hindu,Male,Non-Veteran,A,-48.09885322995573,C,-45.8196834490235,-87.3465979122357,E,B,E,1
20,Christian,Female,Yes,B,-85.93487761310682,A,20.921701281224138,61.87217225880954,D,D,D,0
27,None,F,Non-Veteran,A,-155.68064114552408,E,60.125272609249436,-2.9993609539597474,C,B,D,1
92,Jewish,Male,No,B,-5.1861747269620935,A,69.01756035561287,0.3887178931967444,D,B,B,1
85,None,M,Non-Veteran,A,-161.95582223704702,E,-8.092675628465292,-29.727862317476966,D,E,E,1
52,Hindu,F,No,C,13.461023615274708,D,163.0103723314141,26.18552047592849,B,E,C,0
92,Other,M,Veteran,A,107.4513546164458,D,0.28477943456091065,35.35450624720416,C,D,A,0
58,Other,F,No,D,32.63606892093566,C,63.36923271046822,70.28364971460425,D,C,A,0
85,Christian,Other,Veteran,A,-159.29146590948898,D,106.36020857187165,23.57483096185831,B,B,B,1
47,Other,F,Yes,E,-104.94475380803692,B,134.6970175453694,66.89457967788732,B,A,D,0
96,None,Non-binary,Non-Veteran,E,3.1997483019117334,C,-87.26979339069356,111.89182068010098,C,C,D,0
34,Jewish,Female,Non-Veteran,D,9.75527238968924,B,60.20533631857808,88.68793419271432,C,B,C,1
98,Muslim,M,No,C,-56.63216352227462,A,60.429231029865136,-41.81021067405366,B,C,C,0
42,Buddhist,Female,Veteran,B,144.73056050180904,C,82.77853922048949,116.20276758833346,A,C,D,0
53,Hindu,M,Veteran,C,196.8308157058783,A,-75.29319717978046,89.46537563188969,E,B,D,1
70,Jewish,F,Veteran,B,-40.67740452252633,C,-26.98914698092189,71.84592769875822,C,B,E,0
45,Christian,Male,Non-Veteran,B,-123.56806365800594,C,29.552623271500877,158.23882251530077,C,C,A,0
44,Jewish,Male,Veteran,E,-18.244158365065157,D,-30.02018491424771,23.166501079518238,A,B,C,1
75,None,F,Yes,B,-77.50412015465736,C,128.31112923837142,-28.661566603975025,C,C,B,1
67,Buddhist,F,Veteran,D,20.171130643664466,C,102.29566631904596,58.867073700864026,C,D,C,1
48,Buddhist,Female,Yes,C,-67.67196996106122,B,-13.986426301290535,-8.269537807600596,B,B,A,0
28,None,Other,No,D,-171.45026329033303,D,4.077234411847167,-118.82701270882652,E,D,C,1
74,Christian,M,Yes,A,-75.06023150504821,E,-15.5120834230431,49.23434459778221,D,D,C,1
69,Buddhist,Male,Non-Veteran,C,7.28091606760442,B,141.76078606356793,6.319309822273775,A,D,D,0
55,Christian,M,Yes,C,-101.62705097988287,A,56.771054337928916,-17.988457334788354,B,D,A,1
50,Jewish,Non-binary,Non-Veteran,D,-28.190429484358614,A,-19.1024592261126,120.30589103639957,D,B,A,0
95,Jewish,Other,No,C,-23.845455472907183,B,253.42338551472014,-85.88341593491829,C,D,B,1
26,Other,M,Non-Veteran,B,-47.61276094637793,C,-8.196630740526373,-10.496108171447798,B,C,D,1
92,None,F,No,B,-28.911998810886452,C,-104.2477526247281,-120.45583999071128,A,A,D,0
64,Hindu,Female,Veteran,B,134.6199739902041,E,-17.131608260463487,25.31997111183492,A,A,D,0
98,Hindu,Other,Yes,C,-60.28105427086401,E,-43.352905743694606,78.21028469063027,D,A,D,1
25,Muslim,Non-binary,Yes,A,160.74044801411515,A,29.33581117413373,-75.06502311496084,B,E,C,0
73,Christian,M,Non-Veteran,E,36.075474691042906,B,-2.9813349563364193,-174.0720080718807,C,B,D,0
70,Muslim,F,No,E,-10.328697057673887,B,-99.02652264451775,-179.52241157027984,B,D,B,0
87,Jewish,Female,Veteran,C,-65.34314479298736,D,79.61841904250974,-134.39676510564823,E,C,A,1
60,Christian,Other,Yes,A,-46.248042126349745,B,-29.685881339361746,-74.50422504272211,D,B,B,0
87,Christian,M,Veteran,C,197.94454101910287,A,152.35122496587948,-8.558843504201553,A,D,B,0
44,Hindu,Female,Non-Veteran,D,-216.72952343918953,A,-80.84672113008449,253.66078875013193,E,B,E,1
69,Muslim,Non-binary,Yes,B,-160.86376160629928,B,134.58531406639128,-38.00429428547717,E,E,D,1
23,Christian,M,Veteran,B,26.304458155526888,D,13.623479271233935,86.19747241680622,B,D,E,1
82,Jewish,Other,Veteran,E,-130.55435440393254,A,-119.07672038072423,-10.862323922986194,E,C,C,0
74,None,M,No,E,13.121234777817433,A,-194.0741801532647,86.78575098983869,E,D,B,0
51,Other,Non-binary,No,D,119.27505765754094,C,9.33528011253795,-3.993503629103454,E,B,A,1
33,Muslim,Other,Veteran,A,51.04121864534591,E,-157.69814141517128,-150.63134361089047,E,A,A,1
28,Buddhist,Non-binary,No,E,-22.287389666447115,E,47.59006051307592,86.62531838554176,E,E,B,0
91,None,Female,Non-Veteran,B,-74.32853494720251,E,-110.09954925435939,21.608147956863462,E,B,B,0
18,Other,Other,Veteran,A,-79.05395843798006,E,69.07161090555103,-59.832449710054966,A,D,C,1
22,Jewish,Other,Veteran,D,-185.90466479734346,B,161.3522433870728,-29.947379354817226,C,D,C,1
69,Muslim,Male,Yes,E,137.40795488018884,B,41.90499723923905,-116.75054064184269,A,B,D,1
93,Muslim,M,Non-Veteran,C,-14.959597831819957,C,49.9412429810714,-10.71518031223944,E,E,B,0
40,None,M,Non-Veteran,E,-46.596759271010235,C,-74.9910905052142,63.01522020720601,D,A,B,0
70,Hindu,Non-binary,Non-Veteran,B,-114.1227686949365,B,-112.49415360243108,-97.27570245129338,C,A,A,0
52,Jewish,Female,Non-Veteran,B,-3.805228322095968,B,-135.07656251381837,36.37498760010015,B,A,B,0
91,Hindu,Other,Yes,C,177.5663846500557,C,-56.65175594769655,46.291967951947896,E,C,D,0
49,None,Non-binary,Veteran,C,-163.2097676004234,A,-23.049205114703174,142.56692409603704,C,E,E,1
85,Muslim,Other,No,A,27.121446062656617,E,-73.45957346272888,-47.854330108060296,E,B,D,1
74,Jewish,Other,Veteran,B,39.54624297166752,D,122.19675238177517,45.44727370227605,D,B,D,0
31,Muslim,Female,Non-Veteran,A,-39.69849384029448,E,101.21796829268696,56.41077380940354,C,E,B,0
84,Christian,Female,Yes,D,-75.27842350043929,B,20.070098976569394,55.87853309393602,D,D,C,1
62,Other,Female,Yes,C,-61.12128372411878,B,77.60615758524405,143.30466094865463,B,C,C,0
59,Hindu,Male,Non-Veteran,B,55.456865963645896,E,276.0327222521225,-53.885802752746294,B,E,C,1
90,Jewish,Female,Yes,B,53.56705146064223,D,-5.028090583294432,32.41895134150243,A,A,A,1
23,Christian,M,Yes,D,-78.81474107883953,C,157.8599229841579,-93.61364547837925,D,C,C,1
60,Other,Non-binary,No,D,-75.73068291872612,B,92.68812804057833,-52.49016050178519,C,E,A,1
82,Jewish,F,No,B,-5.105105076362637,B,75.07058949217374,-36.93623681406285,C,B,D,1
91,Hindu,Female,Veteran,E,17.488008054416913,D,-68.15572521014596,77.96469877473142,D,D,D,1
32,Other,Non-binary,No,C,-35.29155148646475,D,-149.9165578800022,-13.408899604442368,C,E,C,1
64,Other,Other,Non-Veteran,B,35.28357590270962,A,-12.183827791943413,50.87652108968888,C,A,B,0
29,None,Male,Yes,B,53.82847136222123,B,24.979257977575244,-52.00711510076148,D,A,C,0
35,Hindu,Male,Yes,B,-25.26326396415878,D,143.30113095616122,31.05570879221541,A,A,B,0
93,Muslim,M,No,C,-16.852370376555147,D,-134.49302300699472,55.96010855075432,E,B,E,0
67,Hindu,Male,Non-Veteran,C,171.41152007624618,A,0.8747095852623591,-23.35581532526694,C,C,B,0
76,Christian,Non-binary,Non-Veteran,A,-7.960661981566078,A,97.56450286034695,-170.77134942356608,A,E,E,1
98,Jewish,Female,Veteran,B,114.49756855105353,E,-26.686016284898606,-68.0453771321045,B,A,D,1
67,Christian,Other,Veteran,B,3.1561797181999514,C,215.6143306816798,46.15038159287506,E,B,D,0
82,Buddhist,Male,Yes,B,19.289208174234165,A,-200.59655301256007,-18.351367882106732,D,C,D,0
87,Jewish,Other,Yes,A,143.8848353924397,B,28.817789929910802,-81.65813558990988,A,B,E,1
45,Other,Female,Veteran,A,-129.50734187316755,B,126.3545153411117,-139.47487485372295,B,C,C,1
60,Other,Other,No,A,-79.55979584391831,C,-32.192036674040544,-49.034708163754374,B,D,E,1
83,Buddhist,Male,Veteran,D,-82.24908708747412,D,-158.28508528113466,-104.78696875828577,E,A,A,1
67,Jewish,Other,Veteran,E,75.23610160974634,C,122.63754110546114,-13.743009197265582,D,D,B,1
27,Buddhist,Other,Non-Veteran,A,-8.833649968846633,E,43.35013086854156,-54.384876071843365,A,D,E,1
20,None,M,Non-Veteran,C,-25.204380298369767,E,-56.54114518983875,-62.76296433654417,B,A,A,1
45,Jewish,Female,No,E,38.52350680722933,E,70.23246555272348,-144.33181250219698,D,C,B,1
62,None,Female,Veteran,D,9.930897252473628,C,197.17155047812963,182.36487779727153,C,E,E,1
92,None,Other,No,B,-19.515100095679113,A,-7.861987469741773,31.78488826393889,C,A,E,0
30,Jewish,Male,Non-Veteran,A,92.08791481040656,D,118.69578744409796,-159.62343725751902,D,D,E,1
96,Hindu,Non-binary,Yes,D,-174.31343754448295,D,-12.249209605214391,-21.03627410194953,A,D,E,0
44,None,Male,Veteran,B,128.38134648145441,A,-223.81777551903647,-152.0880859334792,A,E,D,1
27,Jewish,Male,No,D,-61.40411102274981,A,88.81608926427153,38.679602445486815,C,B,D,1
48,Hindu,F,Yes,D,180.98655080432417,C,2.309002091136949,67.48574682863642,D,E,A,0
73,Buddhist,Non-binary,Veteran,C,66.46355137620164,A,20.843367029291173,-84.11978515707395,C,A,E,1
53,Jewish,Female,Non-Veteran,E,-12.343486129063615,D,-155.88572492841638,-43.75812397969977,A,B,C,1
32,Jewish,Male,Non-Veteran,D,36.13882789837407,D,228.1458388578428,-102.70647460578893,E,E,A,0
87,Buddhist,Male,Veteran,A,-53.7170276572135,A,-13.57175750012046,114.73994874493334,A,E,A,1
46,Muslim,M,Yes,E,-119.12410580428892,B,-87.6159977455063,18.863205459130945,D,C,E,0
99,Muslim,F,Veteran,D,-144.6305289410208,B,-119.9874584228136,27.495137150478616,C,A,C,1
34,Hindu,Male,Non-Veteran,A,103.75809574377861,D,-66.07768372260766,41.5155243125561,B,A,C,1
79,Muslim,Other,No,E,-18.124768034256267,B,-126.56735226240863,-88.780833833896,A,D,A,1
77,Jewish,Male,Yes,B,-106.3869425190772,C,35.17360718555887,-12.429582943653049,B,B,A,1
63,None,F,No,A,-10.817643827359731,E,59.46314542359509,-61.87880991950794,C,E,C,0
94,Muslim,Male,Yes,D,30.063499936838262,B,-114.51324182056663,-119.1006851886111,D,C,B,0
86,None,Male,Yes,C,2.26687906217703,D,40.46527841076304,25.610734056280943,E,C,B,1
77,Muslim,F,Non-Veteran,C,-123.35328051485888,D,69.3046690080073,171.99839672492703,A,A,D,0
61,Hindu,Female,Non-Veteran,C,-146.8774405236404,E,-148.18723871333822,-154.41951926997933,E,E,B,0
21,Buddhist,Other,Veteran,C,76.52943681225237,E,43.62779130438657,-51.66230213601397,D,D,A,1
