Gender,married,faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
M,Married,Jewish,African American,C,B,C,40.798648612634906,-51.0678312270715,B,83.75035157557258,B,-197.36781259784004,E,0
Other,Divorced,Other,Other,C,E,B,-20.238268665209922,19.287280028628057,E,53.870690154327825,E,25.918302273820704,B,0
Other,Divorced,Muslim,African American,E,D,C,285.66035211234924,-137.77207210267235,D,-58.423999500560534,E,17.002190499971213,B,1
Male,Single,Christian,Black,E,A,E,-139.48233833904484,-14.700840621558179,B,33.51821021806875,C,-129.40787095665328,D,1
Male,Divorced,None,Black,A,D,E,-31.862198671522822,-79.35414529692841,B,-31.88324711477735,C,36.38485073788293,E,0
F,Single,None,Hispanic,B,A,B,23.79936685584753,189.08113149127928,D,226.0722506693521,E,30.910230750992383,B,1
Other,Widowed,Hindu,Other,D,A,A,8.478514559897416,-96.27282927498987,D,305.406779243497,C,43.54904682179735,B,1
Non-binary,Divorced,Jewish,White,C,A,C,-134.30956283132375,-42.81991203318289,B,-2.0801224403961047,E,-100.84371297193564,C,0
Non-binary,Married,Jewish,Asian,B,B,E,-47.39725380724033,178.2420253771119,A,175.96958272168453,C,74.90865280380329,C,0
Non-binary,Married,Muslim,Other,D,A,D,100.31351288840284,127.61587302008519,C,65.125306524012,E,-42.263509772578175,D,1
Other,Single,None,Black,D,A,A,0.3829651366809042,-22.09332630601454,E,-166.51421902212752,D,-61.919812798769016,E,0
F,Married,Jewish,Asian,A,C,E,174.08482086229313,117.64399018947715,E,163.36109359809467,A,-96.87435189438573,A,1
Non-binary,Divorced,Christian,Black,C,B,D,-103.88667285566116,120.70839486338176,D,99.56695029241469,D,182.74808683050458,D,1
Male,Divorced,Hindu,Other,E,B,E,-35.4432210422363,147.9016064285466,B,54.50596388807125,D,75.76284186969048,A,1
F,Single,Buddhist,White,D,C,B,-29.75767186604137,108.14566299610607,A,-120.28851176659991,E,-25.497962829579556,D,1
F,Widowed,Hindu,Hispanic,C,D,D,18.67084227711146,89.71968892892463,B,99.1779904719556,D,-135.746634135537,E,1
Male,Divorced,None,Asian,E,E,C,48.37979043173614,-2.7571573967713014,C,-11.138625590331873,A,-131.69454698778412,D,0
Female,Married,Other,African American,C,B,B,105.22535423100474,22.141619145252193,D,-155.39654267404666,E,-85.78343048809568,C,1
Male,Single,Christian,White,B,B,E,83.1752411629217,-123.81733333593495,C,294.52412497825975,C,-73.23748089248457,D,0
Female,Single,Muslim,Other,A,A,B,-91.42670657240264,69.81549726860126,A,113.36606753107093,E,-99.67878645640228,C,1
Other,Widowed,Christian,White,D,D,B,-49.17734406409724,-161.51468054939747,E,190.47387680347416,C,-7.834321597613145,A,0
Female,Widowed,Jewish,Hispanic,E,D,D,-84.85730755398365,-52.63373362412956,C,77.23598498598605,B,-89.74628860589635,E,1
Other,Divorced,Christian,Asian,C,E,E,-30.985200117812134,-158.29939624760647,E,164.26984623928814,E,-119.92739970793632,C,1
Non-binary,Single,Muslim,African American,B,B,B,-20.266246330960342,139.9618965545451,D,-33.95198275220645,D,-32.71109289828924,C,0
M,Widowed,Christian,Asian,D,C,C,154.9128780821473,145.1078534699751,D,12.533478045633256,A,-80.75472389610078,B,1
F,Divorced,Hindu,Asian,A,B,B,50.8727978187822,-32.760356757564594,E,-92.41083119171618,A,55.52473056281981,C,0
Non-binary,Single,None,African American,E,A,C,65.17729273821938,8.48793776387243,C,32.688049172714315,E,15.757457411286829,C,0
Non-binary,Married,Jewish,Hispanic,C,E,E,-2.016091265864276,11.22625053375754,B,-111.24681442212247,A,-46.82975166840795,A,1
Male,Divorced,Other,Black,E,B,A,62.51253555971168,329.15720509747376,D,96.0625264962388,A,-174.92952085794323,A,1
F,Single,Christian,Asian,D,D,A,83.13705605494343,108.0565569608613,D,47.24541662374374,A,49.15181438765825,C,1
F,Widowed,Other,Other,B,B,A,-38.28632356900456,-0.9360680875444273,E,-22.61430732210186,A,52.63992797383683,B,1
M,Widowed,Hindu,Hispanic,D,C,C,-47.299214767823464,-65.90040314977993,E,27.187107280541657,C,92.97613455058642,D,1
F,Divorced,Christian,White,B,A,A,136.79472032098343,-91.77266356304014,E,116.4156407419882,A,73.61890591035183,B,1
Male,Single,Muslim,Black,C,B,D,23.185083629660337,154.35790203337888,B,84.00109075584623,B,-14.416575997111,A,1
Male,Widowed,Buddhist,White,D,C,C,60.51854100794165,68.73879924712955,A,25.661006731641837,E,-3.1966665995629016,E,1
Non-binary,Single,Buddhist,African American,A,A,B,-12.142551776056788,-10.278863671824881,A,-142.69673453816972,D,0.2883984306715503,E,0
M,Single,Christian,Black,D,B,B,54.19512915706183,-107.89786513757316,B,-74.41192772169144,D,181.88176391096042,C,0
F,Divorced,Hindu,Black,B,A,C,86.95375108790799,2.6180237958213266,A,-82.49767046799404,D,-34.94680476670579,E,1
F,Single,Hindu,African American,D,A,C,37.72790903126062,-71.08086262814885,D,-156.7562501696403,C,198.87557581080034,A,1
Female,Widowed,Muslim,Asian,A,E,E,-52.903804649395795,108.96723329072063,E,-78.12613646412801,D,-4.352265828082465,A,0
M,Married,Other,White,A,B,B,52.44725076781859,-84.79966452734774,E,-182.10163084567597,C,15.825113623415751,B,1
F,Divorced,Jewish,Other,B,D,A,-13.217257371621205,138.66517344251818,A,82.92288626004446,C,98.6673418954316,B,1
F,Widowed,Jewish,African American,B,A,E,90.86627625499494,20.934689547067116,A,23.25245993192348,B,-49.43335895945833,C,1
F,Married,Other,Other,D,D,C,29.157371210842697,2.9076591505229508,D,-21.93480877613497,B,69.17694736758035,D,1
Other,Single,Christian,White,E,A,D,-126.17988331651466,-67.28809659806869,E,-93.95819046258202,D,-33.3369747518301,D,0
Female,Single,None,African American,E,A,D,-29.73920550649619,90.94686376664849,B,-114.28775150755118,B,-103.27172899681905,B,1
M,Divorced,None,White,A,E,E,-114.27831655167324,5.993061014099769,D,53.717781808875344,E,122.21049515655037,D,0
M,Single,Muslim,Other,E,C,D,45.307077994648544,92.48191766250847,E,35.33268147319505,D,-119.24789351119188,C,0
F,Divorced,Hindu,Black,A,B,B,86.867687098454,57.344001903526035,D,26.907312446437608,D,52.3673736410265,C,1
Non-binary,Single,Other,Other,B,D,B,22.603311482844383,50.325978941469415,C,-3.6689934818491343,D,-88.16946727696103,E,0
F,Single,Muslim,Asian,D,D,B,-51.279051301394254,1.344248874478948,A,-188.20436127103878,A,-199.24861910460865,E,1
Non-binary,Widowed,Buddhist,African American,D,D,B,-78.76103997177752,34.2754546375245,B,-1.0770755380436636,A,-13.139265694980432,B,0
M,Widowed,Muslim,African American,B,D,D,-15.601587721581176,40.23588971131334,A,-169.6359407424056,C,-77.65546065083747,D,0
Non-binary,Divorced,Buddhist,Hispanic,A,B,E,-203.0075043172833,-191.56093716722785,A,-19.8467762251257,A,-220.80989842541254,B,0
Other,Widowed,Christian,Black,E,A,A,-138.20381472224045,-101.78339904375548,E,-62.20569106913062,E,147.73576565597574,B,0
Non-binary,Widowed,Jewish,White,B,E,D,-10.531043125135175,1.528283141430484,E,-48.45951604390421,C,-105.56004781352893,D,1
F,Widowed,Muslim,Other,C,B,D,-14.208598696977223,-137.91008558838664,B,26.648340240465114,A,-64.64277934372731,A,0
M,Widowed,Hindu,Hispanic,B,D,C,99.87362317352334,-115.04370191544315,A,-10.797971311457564,C,-2.8359427315610386,A,0
Female,Married,Other,Black,D,C,E,1.8942871679656619,225.60985705732577,A,51.17731584569752,D,-116.79778145243161,A,1
M,Single,Muslim,Other,D,A,B,59.61766913435365,6.901493960177938,C,-81.59196745320077,D,-94.6114210627244,A,1
Male,Married,None,Asian,B,C,A,81.60119332924786,76.21327005350676,E,100.29271800596635,C,16.55771550916375,A,0
Other,Divorced,Muslim,White,D,D,E,33.77628388536576,40.26051773002079,A,-24.50194498619009,D,85.67587101588599,D,1
Other,Divorced,Jewish,Black,A,C,A,-17.978876168991295,-86.16089091571453,E,-16.11991749287349,A,55.34152257322399,D,1
M,Married,Other,Hispanic,B,C,C,97.26105389998223,58.885600458918354,D,1.1632955767014292,A,-87.79268517010308,C,0
Non-binary,Divorced,Hindu,White,D,B,B,-128.53419158149143,-40.618046486822074,E,89.17780339082006,E,-28.167613685181557,E,1
M,Divorced,Muslim,Black,D,C,C,35.33990006682371,33.317286775795694,D,-50.41647131584319,D,-21.71906438967287,B,1
Other,Single,Muslim,Hispanic,A,C,E,1.6748631332899877,27.790499068610657,E,-104.01165751264855,E,76.05840802781853,C,0
Female,Divorced,Buddhist,Asian,B,C,C,154.492172302152,-4.514634597700848,C,178.92300132374942,A,26.20052317305623,D,0
M,Married,Jewish,Hispanic,C,B,A,12.187673538830051,145.5068670520913,A,121.97611093181007,B,-162.50641862528366,B,0
M,Single,None,Other,D,B,C,29.803521265253117,54.008881180360646,C,-81.50981651418951,B,8.43414773411861,E,1
M,Divorced,Muslim,Asian,D,A,B,-142.440249614804,22.24337129130783,B,-91.60610065963633,B,-114.84803293434933,A,1
M,Married,Other,African American,C,E,E,-3.363712066046158,-18.31130241205274,A,-52.84386863578094,A,110.3743408921434,B,1
Other,Widowed,Jewish,African American,D,D,A,113.7515801341265,82.91036445226041,C,59.509855069154426,D,-156.51170456909333,B,0
Other,Single,None,Hispanic,C,D,D,120.3908892290145,53.09174212429551,D,-88.01743979676179,A,43.13210793822552,A,1
Other,Married,Other,Black,B,C,C,-40.53836115776467,31.565415738833114,E,-87.8021618715129,E,-6.631147475027553,A,1
Male,Divorced,Other,Black,C,D,A,-20.85711812554158,-33.47020728291002,C,113.56115173143759,B,133.53287612878216,D,1
Male,Divorced,None,African American,D,C,C,-102.41323796353974,114.39287995738638,A,-27.30387679076893,A,-73.96665532625816,E,1
Non-binary,Widowed,Jewish,White,B,B,A,162.37967891430694,-103.47812420212692,B,147.80800342370927,E,14.60144950270183,E,0
Female,Divorced,Other,African American,B,B,B,-20.090244209288983,61.330871063591864,D,-96.2548361096736,B,-20.248810540026057,D,0
Other,Single,None,Other,D,A,C,-29.442458143417465,76.28146201251738,C,-7.6826416178117585,A,-304.6250957217888,D,0
M,Married,Other,White,A,D,A,113.85203085626583,-145.547126849481,D,-218.93229220040396,D,-74.74098711973356,C,1
M,Widowed,Christian,Other,E,D,C,-141.9220700032522,159.0689339052885,D,-46.23049325407554,D,60.36624496723116,E,0
M,Widowed,Buddhist,African American,E,D,A,7.370001980261274,61.75028424774119,E,8.037035176081595,A,156.93568773895606,C,1
Other,Single,Other,Other,E,E,B,30.854709772789267,105.62769446125797,B,-180.21940713887847,E,87.43413124458056,E,0
Non-binary,Married,Hindu,African American,A,E,E,43.35520551899813,-52.74022630112728,E,34.262691230909574,B,157.23559663223358,C,1
Other,Married,Buddhist,White,C,C,B,24.128452646896378,-1.9409463565410214,C,62.861858536101046,E,89.4173762649304,A,1
M,Single,Christian,Asian,A,A,E,-61.912877802927525,-37.26728170698182,C,-171.92389908804034,E,11.986170362389947,D,1
Male,Single,Other,Black,C,D,A,-23.248419385589266,-38.894786631281605,E,5.963780898339873,C,-76.79717863395219,D,1
Non-binary,Single,Buddhist,Other,E,D,B,79.53212923532138,-23.239879472231507,D,-5.064889656948428,D,97.59262671721429,D,0
M,Widowed,Hindu,Other,A,D,D,-2.639454890560575,-111.83620420458699,D,63.447922659782755,B,-42.90588120612585,A,1
F,Widowed,Buddhist,Black,D,E,D,23.01200638815498,19.744913247760497,B,-0.5021522106676743,C,136.28616662212337,E,0
Other,Single,Hindu,Black,E,B,C,-63.36313829772542,83.56920772028185,A,59.30263361743491,C,-0.9755220479516429,E,0
Non-binary,Single,Other,Black,B,C,A,44.86866480878207,-205.71362744349605,C,152.98127115625542,E,52.4379569243024,C,0
Non-binary,Single,Other,African American,D,D,A,-99.53330893050814,-17.63351021737683,A,33.0829401315268,E,149.24521443352023,B,1
F,Married,Muslim,African American,A,D,E,-113.18217643441943,347.50375633547435,A,152.10620054311718,B,174.53580506358097,C,1
Non-binary,Widowed,None,African American,C,C,D,92.65946861080117,-225.21585530498197,C,144.16912653188584,D,51.85312591133208,D,0
F,Divorced,None,White,E,D,A,-15.504097433100794,21.670460274396337,A,-105.94879385088826,A,95.93612048508157,A,0
Non-binary,Divorced,Hindu,Asian,B,B,D,-88.3103420099858,-8.543626451557957,B,70.01102202968377,D,151.47962898504292,B,1
Non-binary,Divorced,Hindu,African American,C,D,C,152.01341284712615,180.69897523222286,A,6.377088697010292,A,-33.43685706837141,D,0
F,Divorced,Christian,Asian,E,A,D,80.58710797799804,106.13071188398315,C,70.25084924353658,C,13.35214550260329,A,0
Female,Married,Other,White,E,A,D,-144.3431140345355,74.09387700302698,A,156.525129521049,A,139.83642917088153,D,1
Other,Widowed,Buddhist,African American,C,D,C,-253.05943106503102,77.78022289554025,B,-97.33375910741466,E,-89.58160923938688,C,0
Other,Widowed,None,Other,B,B,E,-30.57987888751367,132.69326732806897,C,-92.8146313382448,C,194.0660465455143,E,0
Other,Married,Muslim,African American,D,D,B,134.5787813669939,40.79418633301343,D,-33.346154124542586,B,-46.003486976596506,E,1
Other,Single,Muslim,Hispanic,D,B,D,-79.4626716974532,-48.814805278137044,C,-2.2587143364770985,A,-68.76724198201877,B,1
M,Single,Hindu,White,E,C,B,38.85093010190206,51.942403303215755,C,-77.79921847647621,A,29.708290453099245,E,0
F,Divorced,Hindu,Other,B,E,D,-25.58835210692646,73.51936891836519,A,184.1633953754705,E,21.63457304653236,A,1
F,Widowed,Hindu,White,D,C,C,71.04462107395284,78.4169115696704,B,67.91873269214445,C,4.030088263616762,E,1
M,Widowed,Jewish,Asian,B,B,E,-88.2561307122704,155.8276328893861,A,12.14831417892338,C,23.277072147342462,D,0
M,Married,None,Other,D,C,B,87.41804084481666,25.191227325331024,C,17.116185006762162,A,107.31900614681223,A,1
Male,Divorced,Other,Black,B,A,D,-120.04803254884855,137.05195199396812,E,-126.31725723485543,C,44.34472485926112,D,1
Non-binary,Divorced,Jewish,Other,E,E,B,-30.39456076328052,18.55528848438388,A,73.9237771934352,A,84.72486745284206,B,1
M,Single,Muslim,Asian,B,C,A,-10.921549648390924,9.96411903432643,E,176.01899491612414,E,92.9517800150254,D,0
Male,Divorced,Jewish,Black,E,B,C,-25.361820142020942,-40.69884167565526,B,-174.5397521408432,B,-106.62452356315957,E,1
Female,Married,Jewish,Hispanic,C,B,B,95.2109634474531,10.710533325638414,C,-136.02650815012024,D,-80.60317548381293,D,0
M,Divorced,Christian,White,C,E,E,-93.65110894628637,130.63959726301954,C,-10.890454655298768,E,60.126644266680586,D,0
Male,Married,Jewish,Hispanic,D,E,B,-155.9334971117068,-3.4743882069685066,A,24.601605263940254,C,-8.116973503387905,C,0
Non-binary,Single,Christian,Other,C,C,C,-110.48472484624415,84.26962438498774,E,61.42126656368296,D,-90.56744696667917,B,0
Other,Widowed,Hindu,Black,B,C,E,131.60513665168395,29.313506605038008,A,126.97519996144958,E,-35.090864485712494,E,1
F,Widowed,Hindu,African American,A,D,C,-201.38362337254313,-108.71031377414899,A,-77.68584437700993,E,-69.5039503293138,C,1
M,Single,Other,White,A,A,C,-165.5616623722947,7.615959080764529,A,-24.605970602310588,A,14.863972424655927,A,1
Male,Divorced,Hindu,Other,A,D,B,30.154414140443457,-152.2494876591355,A,64.40400990700073,D,12.777956282503112,E,1
M,Single,Hindu,African American,C,C,A,62.808731951866505,-58.17700378805942,E,186.97644922904087,A,-79.37720912064461,B,1
Female,Widowed,Buddhist,Other,A,B,E,40.136494071396804,-105.09770948881909,B,-55.492983592046095,C,-97.45744591587267,A,1
Male,Widowed,Christian,African American,C,C,E,-71.88661481239558,65.39907360264051,D,40.18540171955003,D,-204.0816864234314,A,0
Non-binary,Single,Buddhist,Asian,D,E,A,-81.32174359846957,-131.87936857153824,B,-159.49483809620887,E,-17.134945605908122,E,1
Male,Widowed,Jewish,Other,A,A,A,-34.19511122575047,4.535993231308669,C,46.669327371747116,E,-95.9989848451654,C,1
M,Divorced,Christian,Asian,E,B,C,-13.267113572053852,132.5477651655475,B,-40.01335840546892,A,-153.79636137221934,E,1
F,Single,Buddhist,White,D,C,B,-70.09904095883651,1.3261798449891558,E,-38.801869160331414,E,61.445812108173335,B,0
Other,Divorced,Jewish,Asian,D,A,C,-49.590862831936725,124.69152177496427,A,-83.21933716409787,D,109.26270313259117,D,0
M,Widowed,Hindu,Black,B,A,A,-69.48527298040477,-276.3817655786116,D,-24.074579366864295,C,149.87684849464918,A,1
Female,Single,Jewish,White,E,C,B,192.30271904180736,-81.46209056326286,A,-70.1240744277561,E,-114.86862555546236,A,1
F,Divorced,Christian,Hispanic,C,E,B,-192.95125845496216,224.3061984136611,C,2.786186973648551,D,-123.49865867988858,D,1
Female,Single,Hindu,White,E,B,A,182.80146112797337,99.8912005436977,C,-38.714414362559644,C,94.268061833118,D,0
Male,Divorced,Other,Asian,C,C,B,68.85815317179986,-61.580499753224075,D,-18.856371977315245,B,-72.18562829341644,B,0
Non-binary,Married,None,Asian,D,D,D,-96.04310454851382,8.595572832914373,B,-126.84668448615551,D,-30.682010334307506,E,0
Other,Single,Christian,White,C,D,D,58.09800152554286,85.87539422236696,B,138.59401055102444,B,162.54060844612454,C,1
M,Widowed,Buddhist,White,E,B,D,-123.03279755509251,70.80535045560207,E,23.399989728742852,E,254.57989743758372,A,1
M,Married,None,White,E,B,A,-5.0457035251164415,73.0119110993044,C,-213.31824073686062,A,-48.444401306630034,B,1
Female,Widowed,Buddhist,African American,A,C,C,-114.00227606667855,86.57057155754272,C,-136.92715739272373,B,-95.24978891579671,E,0
Male,Single,Muslim,Hispanic,B,B,C,-52.36945065988381,35.792922756123254,E,50.37325225794803,A,61.562114038707406,A,1
F,Divorced,Buddhist,White,A,A,A,-76.57171497821005,206.44025582637462,C,113.98631924829677,B,51.64716207642107,E,0
M,Married,Christian,Black,A,A,D,36.50792575155304,-25.905292670513706,C,-113.5651837360553,A,-158.20000408437787,C,0
M,Single,None,African American,E,E,C,-55.2852093639108,-77.54913643013579,A,-166.14003355906212,A,-142.70182068524292,D,1
M,Widowed,Hindu,Other,B,D,E,133.36461966726483,-104.6719610804715,B,42.82887355943553,E,106.31472666301664,A,1
Male,Divorced,Muslim,African American,D,D,A,137.28360135244162,204.82151533535819,C,-37.52361067811522,B,-5.202188551559479,A,0
F,Widowed,Buddhist,Asian,B,B,E,21.913666427219493,-134.3635678750803,E,-109.04758473212604,D,-55.85855949298249,C,1
F,Divorced,Muslim,Asian,E,C,B,171.98936658859512,-12.69330228684865,A,3.119995619685539,C,119.31025865302536,B,0
Other,Married,Other,Hispanic,A,E,A,-49.020936993772665,29.56692170536489,E,41.45596210799376,D,-17.1991850445239,B,0
M,Married,Jewish,Black,D,E,A,163.94574214230872,87.94824163290059,A,38.41667929153673,D,-29.801859534066843,D,1
Male,Widowed,Jewish,Other,D,B,A,104.19703246490342,-73.81311229123102,B,-17.61630091528992,A,-23.044647805817885,D,1
F,Married,Muslim,Other,C,B,C,-25.891048915627735,65.97868794664996,C,-87.56301199627433,C,54.17713810681127,C,1
F,Widowed,Buddhist,African American,B,A,D,-85.79183099845568,13.213360778025532,A,33.71338297449009,E,-29.308299265203285,E,1
M,Widowed,Christian,Black,C,C,B,34.88212405527672,-187.77283094523972,A,30.132254793534496,C,55.17854759632317,C,0
M,Widowed,Jewish,Black,D,A,C,-227.437811216519,158.01723812189823,D,-82.28728445704199,E,99.22325398396038,E,1
Other,Married,Other,Black,A,A,B,-4.43711801972514,-65.99477535894415,D,-13.061238689107366,D,4.09445883430517,D,0
Female,Divorced,Muslim,Asian,B,C,E,9.075048956520911,-38.993849560748664,C,105.31807136432043,D,133.40021509210175,B,0
Male,Single,Hindu,White,A,C,C,-28.022786537347883,-15.587497121479247,B,67.64523709667041,D,-218.69098688022478,E,0
M,Married,Christian,White,D,E,E,0.37579560882025353,6.318483487864224,D,-20.0331193348418,E,93.24686960433947,B,1
M,Married,Jewish,Hispanic,D,C,B,44.373723579032756,43.11468743353987,C,-6.062151373150576,E,-99.79058940048992,C,1
