ethnicity,genero,civil_status,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Asian,F,Single,18-25,-48.479950661312984,57.285499077564936,-102.45773313066144,107.87870997932639,-20.98215223078295,28.142007971470935,-45.8273019753595,-54.50847590958844,1
Other,Other,Widowed,26-35,-49.568116738293554,-43.37268372861413,-41.50417818381024,64.36876211599343,-109.94351986203918,-46.724134907089486,23.949114001592108,-80.9931066003253,1
Other,Other,Married,51-65,-125.72131401297466,-16.87449795319419,58.142729035183216,-68.8023448584665,19.833925445539577,36.93250355640212,-158.31827485498025,143.18332590358628,0
African American,Male,Divorced,18-25,45.40847763376482,107.08230722165094,51.75618757526402,55.02347303046277,2.1354297672502014,-110.83322504646678,98.65194540736765,140.9663360327914,0
Other,M,Divorced,51-65,-74.16732976719253,-54.65550066100617,124.8155052747257,94.49380454819514,-62.72667082825273,-19.606942581372135,-100.61536438872534,-37.60673318873428,1
Asian,Male,Divorced,51-65,9.266566280960546,-83.73146074801198,-36.241490698343554,7.520841784551399,-101.06921662122676,14.514091183636953,-28.55907017000639,-12.46369465399,0
Other,Non-binary,Widowed,65+,68.63590478386686,-107.37105096907837,-16.926413438998473,-115.82639159209387,-25.970097942402724,1.3091492622165568,146.43597702339383,-57.1454601438231,1
Black,M,Widowed,26-35,99.0420245018636,102.40691867853467,-112.82423589955857,-44.97969711148299,18.058672718252385,-45.582587315362694,135.58790322302775,-87.80953017307881,1
Black,M,Single,65+,61.46633032728207,-70.01069703061619,-39.426875176811635,76.36846493433089,25.003240705870823,-45.965361799920515,63.3818100183698,69.27468499324002,1
Hispanic,Male,Single,51-65,12.038621703208035,-23.965725751594437,124.13633214977935,-59.93642347607688,85.39743383627534,55.629460196589655,216.02583313162066,-142.822731673885,1
White,F,Widowed,18-25,94.36752589153583,44.6959870597632,-13.314892592594358,-28.371584637144238,-43.285070486706076,23.093164580525304,35.261524460960025,145.84749810677357,0
Hispanic,Non-binary,Single,36-50,73.94652496449628,-36.17568138095891,-29.961800807249578,-91.57386216628673,-36.272858674299805,130.4548116617006,-25.277793784408452,-16.643166766638974,1
Hispanic,F,Divorced,18-25,-29.495881543597413,151.8211578071883,152.25101677820945,189.90796423462714,21.60477108940166,22.976387178386485,-37.4254317797693,-23.842911587995047,1
Black,F,Divorced,36-50,26.569136900514213,-24.424514220931336,22.0856445343319,56.94414776977358,-74.12102895471845,21.07742276583322,-41.49366736014831,30.187452571397767,0
Black,F,Divorced,51-65,-105.46699603527476,-219.3018809508945,-61.88188964934114,127.27976562130465,35.7117852719248,37.72927640645096,-77.50718513719531,-43.732809770092956,0
Other,M,Married,18-25,10.501212348669963,-149.88106669782525,-18.949414772503772,-88.25859221429107,-70.37398479516982,56.306212012872,95.90884159337574,137.8694485491536,1
Hispanic,Non-binary,Married,65+,-68.94390327373145,-51.78409664134178,-90.26034893585303,-93.31927995234683,42.30134120474758,-13.783695994663589,96.61751191098922,36.85631962758465,0
White,Female,Divorced,26-35,142.5894139623638,29.98143394563514,-31.784864598836986,17.22541370956634,-196.73165885617618,27.628196473537137,-40.42078290959768,100.38808997479467,1
African American,Non-binary,Single,65+,-1.6057269347118763,81.58395098846418,-186.03941913483743,70.59667559439987,0.8558203316625095,-46.286845837400996,94.60335699768233,61.58780899518001,1
White,Male,Single,18-25,34.20375977283444,157.89059346228584,-7.14561132906954,-5.451444872392645,90.96972537067829,-84.62220812278667,-110.8021809227636,5.650263876251348,0
White,M,Widowed,51-65,44.60280813668944,13.260299869756462,85.15970351882639,77.14416144141593,-67.59519159015814,78.25213289370974,-97.18288851002319,-39.889438257413495,1
Other,Male,Divorced,26-35,24.11169958400935,67.88239414543769,28.93575694977572,87.73638683348163,13.533316295505191,-27.988603349266484,34.78802791367166,-10.423197623357554,0
Other,M,Married,18-25,-34.41783309215357,-15.946423294210094,-41.46853924014538,-50.27458768262093,-100.89027546400604,-75.27731967408582,-1.142916681230402,-77.52288004405585,1
Other,Female,Widowed,26-35,-112.34676184045529,70.95579849421856,-135.97930136566526,45.42216034103645,-49.562848278946205,7.008268359772119,58.03650346638233,132.42347043237038,1
Black,M,Widowed,18-25,-99.16878759959847,144.53774652686147,71.8003860530458,9.742472554253222,-97.13832461510718,-57.74960077572797,-152.0475595993223,-45.46333322389486,1
Other,Other,Single,26-35,-12.70836652982626,8.19258986433342,177.57495738009348,137.37044316930675,26.525472338418282,116.42065222870224,157.87581941854563,168.73781555328392,1
Black,Other,Divorced,36-50,55.35499170356288,-117.49711750268577,137.9523415414604,63.318003929544645,-12.855692955438267,-38.573117415762596,156.6043419200407,-6.3507347499418625,0
White,Other,Widowed,18-25,-71.2398735924262,-78.01849510820512,220.06973853756247,102.5991493727219,-5.371970373831824,192.08149058686988,-46.12234293413035,12.105733221030146,0
Hispanic,F,Divorced,26-35,21.57024424438127,-3.0119113364625285,84.5939183702063,-60.670906908111085,80.14052121883287,-37.269549628359826,160.1993970062851,22.783683293530586,0
Black,Male,Married,26-35,123.34860317694356,16.90014329797066,60.01307302715716,-134.45376909902222,2.4137880820115325,52.482746570878504,45.9484499174301,-26.98066957721204,0
White,Male,Widowed,51-65,-27.435757900695094,33.33011062999224,41.024557780894696,-115.68576018941819,65.76457713877576,-39.12991649952554,-2.005802251582777,67.23046496557733,1
Asian,F,Single,18-25,-34.227217624902515,-2.5910860876302397,-89.26950677056873,-34.12488221537595,-177.02220929343625,73.22923668322436,172.63865700668217,-70.19047644310626,1
Other,Male,Married,26-35,-64.63914712374958,-23.19716847470307,-140.60576567823009,-80.3145567486619,79.00204804912953,33.80831940769847,-18.780262727688132,-59.36482125390635,1
Asian,Other,Single,36-50,-72.48565713101979,103.66207569616867,-17.453383701275126,114.1885850010629,4.730850946016803,-30.981534490894536,144.74510573760418,-94.70992916240922,0
African American,Male,Widowed,26-35,44.32103100267917,124.69448482514014,51.897645828153806,-26.314307639830876,-153.13449176524597,20.949788356742452,35.634072376904804,-29.955882228288587,0
Hispanic,Other,Single,65+,44.33849977889814,22.27954469620695,-96.43094340704216,-150.50162841939485,-37.52541033048409,-135.4109098206802,-97.98276300778011,-97.33721569647466,0
African American,Other,Married,26-35,-14.709367045486784,102.48581368854789,141.42165441810948,-112.65554337751804,15.220729362630683,-121.4703981846814,-21.36604153161056,53.84022320334907,1
Hispanic,Other,Married,65+,-61.47935954359103,-63.56381926677569,91.43876732111141,-29.72699252465138,105.39719687958234,33.21722311482353,77.79955935449621,-177.1316116378877,0
Asian,Other,Widowed,26-35,-4.288278342726206,12.003114526624046,-26.369721653787888,22.164501932398604,20.135386441329388,-65.27080748457824,-73.6597274180973,-3.9175630933574244,0
African American,Female,Widowed,51-65,95.78857006794061,30.616115959406144,104.81407650692958,122.75646629991273,243.01347099805673,-41.20816837622325,46.79185186072258,-55.16151548853232,0
White,Other,Married,36-50,-104.05166568916499,-218.84239829789897,-34.76532531390397,-183.5348747696071,18.44743508556561,34.68199648426416,75.46093084538967,159.17375195281411,0
White,Female,Married,65+,-170.49870953916135,-103.8044052981082,1.3374002749106604,-72.48866757337382,-38.67008064889678,27.68801666069185,-46.44731584286666,56.77371813641054,0
African American,M,Divorced,26-35,89.90435280330047,-25.47824669859393,-33.59945345747269,82.78302942360827,-272.75183837779383,135.75471396155524,-66.46829947250626,120.84592760707213,0
Other,Non-binary,Single,65+,-59.203591756650845,52.35959938326551,120.02610403725045,-12.732745342188467,220.17656006169125,-334.82411720268937,21.19798630872823,-9.603925121613349,0
Hispanic,Male,Single,51-65,211.1649367029297,105.72006108039041,-59.517054334504714,-44.4080225723278,-46.1796051313089,46.338648597170476,100.86465676074748,65.5326001061128,0
White,Female,Widowed,65+,-62.030024675537845,102.08793416958153,65.3581758150479,-28.748884616424093,-115.81025599654129,27.30681276593866,12.316460932353728,95.63633776988667,1
African American,Non-binary,Divorced,65+,-265.6176249016569,269.7557830381624,105.0285388499188,-25.481399606283833,93.79234819737077,160.7885293577511,66.07572551006464,-103.17346142928965,1
African American,Other,Widowed,65+,8.467936094326168,-145.80813837414354,14.61427163219225,-200.30666994310158,122.4427794121785,103.77295118196366,-58.38237866791813,-34.80698331788638,0
Other,Non-binary,Single,51-65,-4.233779630015561,29.51884652595489,63.00920162655107,96.94187118544514,-108.13649638856502,87.92200737283558,-17.091655857648497,-29.860096440808853,1
African American,Other,Single,51-65,116.54311584373444,-142.15883427784482,-15.783204055587547,-173.64966477100785,22.554306875065762,-53.743131898780405,56.08474652714322,74.12851083957959,1
Hispanic,F,Single,36-50,18.726478735481884,-95.78159491854672,48.65336193947145,-67.73977458135192,30.19647319583434,0.46303352940263987,-111.65664278362237,-29.740043275513884,1
Other,Male,Single,51-65,-91.02156670541797,-219.80957065852178,-19.503383300786396,-194.96912833372974,51.33792943964204,-30.541160384952136,-9.278882876544806,67.91248565565363,1
African American,Male,Married,18-25,-114.27270372313738,-51.85575217670729,-169.77925069789563,-21.87633987606504,80.54333360350023,183.46922284206957,55.17840642262312,15.023377935711203,1
Other,Other,Married,65+,-1.45686331247047,38.086994968181884,114.20097876170531,98.52148470717229,217.8833401392844,-23.491735165721693,84.29142497492052,-98.20061168732188,1
Other,Female,Divorced,18-25,-75.26569318396075,101.05065989351374,-104.58070702041718,45.56825301734455,-36.63866212584072,159.27379093272185,-27.861256672036095,-82.97470752337216,0
White,Female,Widowed,51-65,157.96392716402886,106.56331602038244,20.230842931224835,18.05752128083305,-160.57279316111587,-156.93145349774383,-62.33491878900834,107.57788655485805,1
Asian,Non-binary,Single,51-65,-69.20270194822866,-32.92847344319002,-43.771960323557664,187.61400442193604,157.9984185838187,-82.59174682815896,113.25330654245877,172.67018011013698,0
Asian,Female,Single,18-25,-132.6569281367275,-9.943679658596306,18.848203935167152,40.02229517176247,-42.80719903917706,-39.82109469378762,71.88115185269214,61.36355512086953,0
African American,M,Married,51-65,-38.70297885219798,84.00511735158132,-140.43588408930253,16.38142723961656,224.589208103303,166.75419488073166,-46.270474758804134,-68.75989161771979,0
Asian,Other,Married,26-35,-45.090400051944535,158.15291250137813,-33.520265733648415,-34.81083461186455,23.59759549176004,-46.23148453857005,54.54627591758939,197.38595354242275,1
African American,M,Single,65+,-22.777845102005934,-167.27948951658374,-141.22464943046106,-51.47652933972884,248.93135363024604,30.95398640601466,12.144807776850893,8.783510928672438,0
African American,F,Single,65+,-196.44861261136467,125.51805189792435,15.648854660318628,-134.9037404565787,107.90819093167556,137.54079337336339,-102.32242840901849,-58.81264684555379,1
Asian,F,Divorced,51-65,92.27984835878496,216.4276797971195,-11.615427140303474,175.5846708779639,14.042783765492015,-102.54822143971477,-148.87428843966222,-105.4678434863781,0
Asian,Male,Single,65+,-75.28316826439703,7.192983099957556,68.44258186686268,29.734168492095332,-91.98821033151148,-62.8774137857256,-64.36088569853725,-6.298820217775212,1
White,Other,Married,26-35,30.634959971381843,246.2810459374849,11.371746027957794,-92.31853361017403,40.996281038350126,43.844601947617285,36.69530589136953,66.16235762732589,1
African American,Non-binary,Married,26-35,-105.56700506245468,234.99129472083058,-252.83849971958608,-6.372051967613071,-113.69511484217678,82.99414703995632,-40.63217345992304,16.327317361545447,1
Black,Other,Married,51-65,-69.26664981064366,-76.4609460092887,-202.78267687863934,113.60057744743386,131.26182465435926,42.51481844754456,-148.21352397758994,30.67587338646673,1
Black,Male,Married,65+,-158.63764549571226,-17.57853871609971,-172.2183514713565,82.74769112530765,95.1736815450241,36.70642520012716,-34.135220552610335,-73.86044592206603,1
Other,Other,Divorced,26-35,-68.90355431486593,44.18168499670451,7.93724211028326,-81.46246870726344,43.9660339345284,36.54503793257284,-103.50343611258172,-77.05717118437015,0
Hispanic,F,Widowed,51-65,29.224987984547496,138.38319929571603,-133.34074383631932,15.549292215437271,47.67362822597903,-118.1327178417126,128.04774140876,-46.5232977671986,1
White,Non-binary,Single,26-35,118.66123582845918,1.0902031032932267,0.7954513828898856,151.67251629794464,121.63004645411996,111.63577925598874,197.96491467371476,27.54959189498965,1
White,Non-binary,Widowed,51-65,155.36347930752314,110.38372922390958,3.8081642924091823,85.04751471232449,79.95115753070912,98.0405671652778,47.686400234086705,-73.2656403617583,1
Other,M,Divorced,51-65,87.86763800941249,108.66420933594361,55.15273649156553,7.932126645301123,71.17805128786917,8.010775128759379,6.983635321629851,-96.57426436415183,0
Asian,Other,Married,65+,-14.007561912985311,-44.7658633280137,85.7542937635407,-131.21934793534936,134.84499505424,222.48108704920728,51.60026820801661,-89.56725295096676,0
White,Male,Single,36-50,57.48855992089719,144.5743716734935,-71.50977147362796,-67.39132730483858,-55.03543429540893,163.29194004232934,76.94763494307169,-7.281382978442065,0
Other,Non-binary,Divorced,26-35,-4.399820211803682,-10.952753091066768,-261.5128839871678,29.547596268932956,-173.7357142344659,1.3732833870660646,-27.94180422855359,149.5663325717343,0
Hispanic,F,Single,36-50,-237.72781595417842,44.36368170015032,14.18765580879781,104.12250495707202,-135.20608290831868,-18.099232391932674,-11.526676975282847,26.41773462285241,1
Hispanic,F,Married,18-25,-195.85513560341823,62.948131652776325,169.328187467451,-2.432489840387523,-41.97717688150817,-121.94473171835807,-90.28952460247532,-89.03227994361626,1
Black,Male,Widowed,18-25,195.40772382787966,30.89550073399539,3.620639959383916,-77.9537733618675,13.439379667311671,-65.983534873278,88.71951802384119,106.13361162559558,0
Asian,Female,Divorced,36-50,-56.67840928660187,-47.29431412378027,-77.92953083883476,-128.4437454522958,-123.64131974054841,154.85578180738793,-154.29505149590653,180.9840108614169,0
White,Non-binary,Single,36-50,115.81492213213991,56.10384870688861,3.7291051642290367,-19.04587880430807,105.48938235780523,-97.98808522839711,9.762211549977183,26.40150331146338,1
Other,Non-binary,Married,51-65,193.01717123706862,51.89725110517222,-102.42253414673328,-133.68498292811574,68.00275735106754,-24.106774522532312,6.933082277707579,75.22540317146785,1
Black,F,Single,36-50,-63.883896453482095,122.04636016919758,45.06397572732443,-10.522863160665068,21.51872444553894,80.5054866224805,-62.86160793466983,170.17214218342525,0
Other,M,Single,36-50,-104.97809937190212,5.691381514175515,24.99555351026805,-77.97719495202907,-12.052027800948279,-130.5886300490621,140.11063260525282,42.9868665926305,0
African American,Male,Divorced,26-35,0.48937153268124467,-19.30448141786016,-116.03927444014191,-65.40129431965123,-24.463188898586598,109.56472161408031,-78.1833155973923,-181.34225482031025,1
Asian,M,Single,65+,91.5174994275977,-45.92503191891826,27.155753944804328,124.69438087085378,198.6498432069102,248.71446335320366,-8.75730950078448,-65.19647385073128,0
