religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Jewish,50.66914153562328,B,26.587504873296773,-37.650435091778014,117.92582639184613,-48.372834986284474,19.155638530374745,-111.62569513660276,C,1
Jewish,-35.89729640706109,A,-34.751791497068275,-252.02294483236466,-64.37407599622608,-23.627867186160678,-66.91248131255779,-242.08397020432355,D,0
Hindu,-56.56915036000285,C,35.8023360463091,-38.32846330439544,-196.2079918952303,-60.589291044487645,-47.149497997668185,11.994543857557336,E,0
Buddhist,22.139176872117986,B,16.205868832117037,89.92375006419935,219.3752954317958,85.70352301137066,-17.85265881789997,80.73568451940642,C,1
Jewish,33.64283293880878,D,-115.59646982024422,-73.79440845245352,52.77998567807555,29.89738271314144,-44.48902304408143,-58.69699184821765,D,0
Other,-29.315779528009855,D,-31.97992394462216,57.11927087294475,42.442007960871194,-149.78457313320015,130.19201451108202,-32.25195605312284,C,1
Muslim,194.46308377787545,D,1.0544640051937586,-101.846180423987,-172.6857778874043,39.1712779161965,83.5267628214855,-0.1663572586409628,A,0
Jewish,124.33862337863061,A,-82.34197890929663,36.48544061356519,1.7613121299275878,-62.1270022337441,40.68883092740316,59.011570611905974,D,0
Jewish,-17.191642098733755,C,-104.74382180890778,97.19301096600245,-124.53221577900628,-41.72099155429393,-38.326307153517206,63.60744225965852,D,1
None,86.72603335137451,E,-18.87646776682234,-214.14366475578257,-177.4543235160423,16.77002040365832,27.406515875172932,-39.470067279649115,A,0
Christian,-73.6799348879384,D,-166.17168908713853,82.96892583330737,31.5087119887509,-105.02125050685865,81.30714588555446,102.75921519949003,D,1
Jewish,71.82126038440228,C,-7.042404193681058,-87.69293712782259,-5.964688346786521,-97.97630112133922,49.666089153940455,38.665355549269215,D,1
Buddhist,-52.0668411214068,D,27.407639924241796,-170.3467883446893,-34.131838091259645,113.45318081915269,82.96592876600701,104.23058739629374,C,1
None,78.1581434614422,B,23.24638592626032,11.914337559282533,-144.072363845252,-60.201477131436384,-24.55248101238633,117.53093870919224,B,1
Other,34.83678069137221,E,-18.988743401199496,-178.7812584826516,109.80970427161276,160.5942380755677,-29.267468487117256,-34.34589567218776,A,0
None,-53.496579547687325,B,14.721256469825928,-71.07880152095424,97.05601936287093,123.88735882625225,80.44276727762569,-33.22908373459683,D,1
Muslim,-126.19818706720682,D,-5.887462267936053,30.658764960281314,-26.570777135492897,115.6734332376785,125.27286983103684,-72.36759822091196,B,0
Other,10.45748548155785,E,-128.60894417214772,45.731282261127255,-191.19957212915605,-44.69739758358212,140.3357478718948,112.20039207138717,C,1
Other,-248.05053010899246,E,60.35993080344956,187.49037075597826,120.35704410617414,-51.133080803000006,-217.6808275145008,-77.79551393608621,B,1
None,51.60743748063216,A,-53.314241225003954,107.86557002331224,29.035761736801618,15.667468595038672,70.09044323865737,147.68428758717164,E,0
Other,-273.00351503431875,E,6.994466683756554,-125.11331029346675,-121.59653840395603,142.27556814413083,88.11864954588037,186.1216973654285,A,0
Jewish,-74.85721324463411,B,53.06257842603134,43.97738166081686,-180.0568073888466,-107.8357930685348,66.6126147805235,32.30359944446587,D,1
Muslim,78.14801205640688,B,114.96684097048472,63.17617016232001,215.81748734663884,31.40698488425403,65.29480390996125,-107.40248085182044,B,1
Jewish,120.86559052824629,E,-103.79271730358714,92.29833987086428,191.1079268777548,-71.34340753539419,-56.447974936451196,105.08566372517676,B,0
Buddhist,82.7766619179329,E,-7.734488386749944,-39.93767603391958,-40.456876895917304,38.61321298044269,2.634256595229986,93.11986942688928,A,0
Buddhist,-113.93952254120458,D,-66.98368438874294,-189.68654369860676,41.59821917209731,128.4433004373432,129.41925613621262,-48.92683376323225,A,0
Buddhist,34.60889256377689,A,113.9137296871759,144.76344654660744,193.29113061997808,92.14366477013827,20.589310059863752,-70.93412792382318,D,1
Muslim,40.63310152839941,D,-0.8311532194025091,-68.3833906091591,-110.19202822587972,9.038075843102234,-63.1682777451318,-124.45764159305726,A,1
Other,-43.883301753040996,B,2.7676101204493366,-67.08928884874545,-165.2281496993626,-154.94017800998213,80.27121839907801,-43.67384982834355,C,1
Buddhist,-25.595323805095667,C,-125.1193815694521,88.62582465686994,-252.2092816647597,99.79155350784077,19.13760436403194,117.06917480913415,B,0
Hindu,33.11335624734111,A,-128.21611195915344,-103.26761413916992,102.84648891759068,-21.96219133104344,82.07019217648775,-22.039639696717742,D,0
Hindu,117.78542652490829,A,-88.6187940495779,11.4882323861118,5.255250380027182,35.15364905906368,-127.32436244412453,-56.07291853506652,D,1
Christian,126.24756523147813,A,-9.128902027674817,69.7341563231899,-103.97170473852438,11.989897097592737,-105.5562507976378,26.03671839380985,C,0
Other,76.88405691027262,A,-61.24249775440275,135.2562039450865,22.551105587764187,-93.79298631927902,30.29466713324622,0.4057144880986627,D,1
Jewish,2.3422858412036622,E,94.99856334839394,-82.51396177404327,-70.43704003089904,-107.02203011684858,-72.58206364533117,62.693250061098496,C,1
Buddhist,91.17830700689599,E,-183.17515638079828,-4.57823377408039,209.71924129325697,295.38860826454214,185.10255211905186,-69.98776977753847,E,1
Christian,135.435785333523,B,-24.739077992685544,-104.72456227744536,207.59637859744896,67.82792966577603,-12.897073694581104,110.99713602922594,B,0
Christian,85.64074840538342,D,-32.48202583269474,13.690668142677383,51.27070026798742,-6.185102217076662,-113.25144146722546,72.00592360419466,E,0
Buddhist,-114.80152705066307,C,-47.46199120988589,-6.194726477981321,-30.76071787500937,-28.19737247392398,-119.8867670270559,-0.27517580690044446,B,0
Buddhist,13.330887002002486,E,-35.051491748880125,58.31438341588326,110.30901719391966,-33.34508167739746,-133.53963945222876,-24.23784370589266,B,0
Muslim,11.853185692153495,E,189.1667092932165,150.78285781341293,-4.056446303993224,6.629540329973792,-171.6318191667614,109.82805525924712,D,0
Other,-59.96563593321106,C,-66.37164329672053,158.41859228882217,-111.67271984226983,66.77919536040345,95.03598576711231,-94.20267579624955,D,1
Other,-107.38839550824734,E,-71.12545435194684,-31.11158738481618,98.85543344471034,120.03341493047259,-72.87751351737087,-57.69118259379407,A,1
Muslim,25.613079433970636,A,-95.65589933783139,-58.795170656100495,-114.17525970428579,-23.055088640195365,-17.616439094183804,3.640660186025113,C,1
Buddhist,-4.516124000267625,A,149.15932564230957,20.856718760789935,-109.06677321235053,-5.10465884258119,-17.35810500451609,-90.10379455092259,E,1
Other,-36.06647960212012,E,-103.55638040134134,-5.877292094633718,-129.17412523633809,70.54796132099192,137.9143328063134,18.096990497292847,A,0
Muslim,-237.8893327494023,D,-63.568329805299875,179.01087148714885,59.79046995302257,36.42869223648826,124.13300673589131,228.26301399858343,C,0
Hindu,-46.942632374998006,A,-160.9322681438285,-28.57124133469531,-59.37422663948597,-43.6772596770635,-78.3724751556235,-47.876904179913566,A,1
Muslim,-36.98526908960563,A,42.97345454990769,-11.757681010063708,118.52863179179943,-57.221275115083714,44.73439760568869,7.181498927796472,D,0
Jewish,-2.4852530057168183,B,49.28487282414747,44.90601583178213,-26.518787252574676,16.93344669591607,27.592953904523448,69.31154324934947,A,0
Buddhist,22.677182497715336,E,-27.060984362690387,37.528963933605404,-108.95608906624712,23.664867468068525,1.0813365711973661,-9.419502864219751,B,1
Muslim,28.977941367042032,D,-72.03774055851333,62.358705652282374,85.88811068805731,-95.8074242069928,-129.69389968405386,6.621259720555727,A,1
Christian,85.5641378693321,E,-13.08401268798654,53.61920688000487,165.21390076357156,76.74347153802485,119.88245851166197,-58.50949715485581,C,0
Jewish,-27.910086671935908,C,-118.19919363630294,-20.424975859340915,-74.89064452756132,-130.68801732181151,-54.71222845461972,-65.70545814573231,C,0
Other,121.12393492111018,D,-141.8183714246123,11.783027900653321,-98.00356955733409,-118.7448217331788,56.561814295988064,-59.81208885729753,A,1
Jewish,71.81987242181091,D,106.59147173029646,-4.566171966756021,33.32270513618727,104.34151719356746,-47.35178664438405,114.89091218395475,D,1
Buddhist,-28.846034398447852,E,-48.83445078516181,-50.54287206939876,164.06960024313045,-35.073597263542496,-170.3840847834243,-118.99147361219337,C,0
Christian,-121.59271880115101,D,-29.80426769858177,-41.590829710786544,17.08854888007279,138.63271496742067,-118.48790957742428,-153.7221572773069,D,0
Other,-138.8347569404755,B,82.94333340794549,-81.10472411040328,-152.71629509059622,0.48351051411430357,-59.01194519412473,-125.62598474954231,B,0
Jewish,72.61203459941777,E,98.14346599681184,56.77066273555528,9.40988560090726,-123.65070698401597,173.59694219981006,17.59273180890863,C,1
Buddhist,35.34538123003608,D,-52.65940464639295,-33.87850038892964,81.85086711772097,-108.27622935583136,-221.61996167293862,93.51427000343881,B,1
Buddhist,-115.10922170926507,C,-92.2059389504661,38.34810033233807,-56.243786576719714,194.12086300249973,-82.57694953914404,39.672914503904465,D,0
Buddhist,141.49414738281834,D,29.73196026571611,7.849199209038696,121.02147268856764,-103.95577326630017,-104.59699881634421,-25.641335267986488,E,1
Buddhist,28.70950558010187,C,45.841163218169676,100.25251147972443,-179.57297385681136,-196.07898510267913,4.672034891312638,95.41242028227155,A,0
Muslim,31.05278179779967,B,124.4702124947693,62.168899124992784,49.750942878885326,85.46642174230536,-79.33272324940296,-114.85630801398692,D,1
None,-64.31834930952287,B,-45.405054459520464,212.49633445388264,-1.896995710776549,-100.64461794827344,-17.5566792283889,-145.91032032195955,A,1
Jewish,28.576406325536773,B,39.156800384858556,194.28036029660015,117.13738529708692,121.2285169911329,20.275251981549687,16.272646823894945,D,0
None,118.04930521468113,C,53.6238836415056,-83.01984472913283,-160.42499312107122,-28.486829151339034,-11.210421905951671,40.90255695542456,E,1
Jewish,-68.7009120734599,B,-18.48192783397686,154.87459003118113,30.11928800199586,26.156079880213547,6.192540120586196,5.541097173543862,A,1
Muslim,60.4722485617503,A,-172.85493282869126,71.91337267386643,71.72378796804321,-8.441442455099025,35.361221367495595,92.6070839399124,E,1
None,77.63834399432263,E,66.37106112398112,7.646268943651567,59.95730633813666,33.619991492351055,-68.90879079480979,86.73864562161295,C,1
None,22.84333407739465,B,-16.243938923669514,50.16649800513474,117.01322955816246,89.62417823570811,-41.94128087033581,15.017744857558249,E,0
Buddhist,-54.38344978978685,C,-34.34734927741474,43.10493600129658,-48.159481671957174,4.471113030584745,110.9539377687424,-16.20286149960411,B,1
Other,-5.565413544442592,C,-42.931050245662895,29.94239208883385,183.95082568299645,-53.2115576118968,246.33162446717748,-20.49391946051452,C,0
None,26.71739313928221,C,-45.89976145986176,-38.706988414118534,-42.392217718666394,0.8465120063031246,-97.94830529225985,-228.57863991833636,E,0
Christian,30.040272025625253,E,-138.78425278214135,-22.007083773853665,35.1848368416361,-26.347944804227936,-194.0080284273535,3.851907922234094,B,1
Buddhist,175.53298580989687,B,-18.46241734563735,24.83659694170603,-6.974978452546409,5.117779556955289,-230.6207266310829,-31.99917899113858,D,1
None,-73.3969146421088,C,-3.874494817571435,40.016023128568015,-87.9072820136438,-23.854306096158407,155.53517916164682,-239.67710778644698,C,1
Jewish,129.33327183119297,D,238.37000030414393,-84.72277111774959,-175.92904117345384,58.73091148299534,29.66872985530886,14.086711200431118,C,1
Hindu,6.420608414662508,E,-147.77217725150854,-59.485543831340216,78.16886340006062,103.8225705715086,-61.993047025636805,2.9918108681308775,A,1
Muslim,59.26196823383757,C,243.2081105108936,-84.3113006053487,163.03815788805096,164.98593321152487,67.0837255739548,161.18642770529206,D,1
Buddhist,109.1885931147281,D,-100.24876145384218,71.7141506701979,24.360708253371136,280.43816010503224,35.30669950393918,271.7361299092134,D,1
Hindu,34.80003464628465,A,104.26476778299589,71.61507434050739,76.23716958014117,126.90419133352187,160.68523877960394,-18.829512243368928,A,1
Hindu,66.56105157595691,D,-113.06688139348017,51.61837925163307,36.63042192790253,123.90064167021583,223.1157595460929,-71.02857193798762,B,0
Jewish,-32.17622350822818,D,-82.8269563654376,-111.50524258301253,39.71369848493625,-4.4944116099911895,37.627595060438644,-3.1449714824237467,C,1
None,-132.41284168586535,C,-74.11077344023667,-4.894954269585404,-60.53004774805524,155.37699322730407,88.1203266043259,-44.58899743950324,D,1
Buddhist,-35.49770450320982,C,67.73379949072168,83.88846724801351,180.13824995506198,79.8217738630116,-153.91845667151267,-63.576288251608915,C,0
Christian,-172.31881259049447,C,-5.948139111787675,173.613946917466,22.041682953931797,16.90659857688216,-96.13862101730301,212.0911875920241,E,0
Buddhist,-11.838717254448408,C,89.12764517598775,-0.601991671567697,-140.74349161059968,-57.331156972182164,-56.71157182898761,-28.306255553683968,E,0
Buddhist,84.25082521767061,D,-19.830950050097243,-36.28550123440037,-227.84385055270278,-36.54918054013633,82.76482922045903,128.66933057016502,A,0
Christian,64.68044233567699,B,161.5937246435809,128.5408639275741,50.16593087603053,-71.94917229201275,-21.318103754078326,-35.98886190263276,B,1
Other,93.23932112638053,B,-97.55277243446537,24.570366372819116,-39.38113229865334,7.6676883317079865,162.67395465606796,-202.95421027325116,A,1
Hindu,-64.56301392499857,D,-4.300887978697558,46.591066399657635,-121.4546382114676,18.012314613051917,-136.19217947897545,135.41576358999495,D,0
Buddhist,208.098996062055,E,124.63832031257441,71.85367538671107,-0.8609061529238297,99.64698959025465,115.0183501664147,-54.06065720898939,A,1
Buddhist,120.35348197445418,C,75.17382302771811,346.7404601355695,20.325497811611992,-16.01742544536857,-177.03978927341328,31.626530660251913,B,0
Other,55.19869008252359,A,113.73348750006656,-61.35072040704011,-91.48422156348417,117.26425386551647,-13.306981596265476,-50.36944383426118,D,1
Other,12.006078709212725,A,169.91984245536466,78.68617267745252,-72.3964327958108,3.2188531048107474,-84.85584061004927,71.66441377594141,A,1
Jewish,18.105985004910664,A,134.03859520684108,-68.47228035455612,25.49940009290132,162.72799119541034,26.445426607567025,121.55323865315665,A,1
Jewish,12.351028475361774,D,76.0114627908461,-93.42197818633173,57.10243684628501,-58.49562008923843,-62.337673378446844,203.16288398138386,D,1
Jewish,-143.34830114960764,B,-60.44234699996832,141.89889261705622,156.64507018090364,113.85550701032597,-55.87518701226295,73.77137795183808,E,0
Muslim,53.94309022404489,D,-41.10820831134099,24.821374429235604,50.29469332469082,52.564132659905816,-100.18128394944851,-179.23402153629834,C,1
Jewish,-59.16366467814282,A,-36.170631448602016,-97.70251932419039,51.074789649468855,-155.7805965932944,-113.077696017743,-52.5781563789599,A,0
Buddhist,328.3189468989402,E,-37.764608874470085,-196.36319170922542,-9.583813112641131,-6.316805854339259,182.81228344588675,-44.82464936600292,A,0
Muslim,-56.95472798955228,E,-149.0566161662926,39.99869027150726,74.74834168156232,13.792800910465687,5.40839635789164,-47.8251503201221,A,1
Hindu,-63.85201634808681,A,14.59406665764003,48.48146045855497,-56.79618094552108,26.088230393662077,95.8375151954757,-36.38795477831743,A,1
Hindu,-28.629828158700573,A,-124.25156997312993,-102.43680766109757,133.12637804134786,-221.21810509501358,130.03333210747738,-40.45451596715852,A,0
Christian,-88.06750735663843,D,163.06367565034748,-54.45959234499579,-250.42508672768622,-15.437524072792513,-70.37599243479579,75.730505718212,D,1
Jewish,-3.896093496058089,E,-53.6678656341686,113.27717542548557,60.85859601608639,31.557644832491594,-40.54837931286394,-67.49520197534343,E,1
Jewish,-32.96717458961898,E,110.3707291498429,-6.981712622931349,-63.584100164516364,-62.926281002921606,-151.59007607887122,-13.275319800133712,C,1
Jewish,22.900773223711944,E,-49.371455655427496,71.26103028488157,85.65399271980858,-36.77544278304427,-29.585286884346097,-69.6031495545832,A,0
Buddhist,87.19876681768399,A,137.67870999743434,217.75223596585548,-24.248951467626608,99.72535295483375,67.56574206250048,-15.151403504597047,D,0
