marital_status,AgeGroup,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Widowed,26-35,Physical,-128.38561256658863,-22.105976984169853,-26.280081862784883,A,D,155.76245788803848,0
Widowed,51-65,Both,19.034304672169995,-125.56123245989494,-50.56127339895929,C,B,-33.20006195118157,0
Married,51-65,Mental,128.42971090991733,-95.15686575414067,-27.445916837019684,E,D,21.33109214821294,0
Married,51-65,Yes,71.3467077681706,-76.0658753055237,192.85132368165947,E,B,-133.6459961359598,0
Widowed,65+,Physical,-19.94491407349575,-3.9793269064356234,-176.46973187307657,C,B,137.33958089199075,1
Widowed,51-65,None,36.04053458660077,162.9984532136257,-21.032639869748433,D,D,60.56797882441429,0
Married,65+,No,-45.050953003253866,120.35674594429335,-33.043666203870714,E,A,-42.94810441663872,0
Married,65+,Mental,13.564666964987474,-97.88373602202437,2.5477041582772615,A,D,-135.28356625622857,0
Single,51-65,Yes,-60.05600280407768,100.7667837373541,25.521716092508434,A,A,79.94393497568625,0
Divorced,51-65,Yes,-10.34966760982187,-70.19867659676501,-20.425185596707664,B,A,-137.06494361128708,0
Divorced,26-35,No,12.436643416025513,14.716221236084323,-47.46050572939987,B,B,56.43957177897878,0
Single,65+,Mental,-92.66825833542688,-134.7059221424563,153.32494783762095,B,C,39.12593359352539,1
Married,51-65,None,24.55471188298193,47.87237510788802,-35.11997588868783,A,C,12.309448816946896,1
Divorced,51-65,Physical,13.357944166814692,-5.579249303719213,-3.689073472806377,D,B,-28.24841837080484,0
Single,65+,Physical,-37.265723413716046,-17.368524378540013,171.57681082107783,A,E,-25.212149188608052,0
Widowed,51-65,No,-25.057855757316677,45.491410851036555,-60.970162863378185,C,D,61.787493428210446,1
Single,51-65,Physical,160.30964007359157,-44.5387450958969,-91.32635961350958,B,A,-223.64349603077676,0
Married,51-65,No,-203.2861783697666,-4.970839857342625,-26.032330551647387,D,B,-50.055717962666556,1
Single,65+,Yes,83.18708984645389,-147.68495980134063,34.859671569608864,B,C,63.90716409287622,0
Widowed,51-65,Mental,34.17967583584148,-89.5329489238963,119.95761847823798,B,B,139.11007667149232,0
Single,65+,Yes,23.07795474297895,-130.9205006237155,14.264550657471156,D,B,11.98445279846551,1
Divorced,18-25,Mental,43.43080182772097,-79.24195376049758,37.372582625079325,A,E,32.260649884192,1
Married,18-25,Mental,-126.3852519904058,-30.597708907014244,14.303341291750352,A,A,-40.17508716212193,1
Widowed,51-65,No,-87.06121352860917,-23.642932373920242,-13.391837381764072,C,C,157.74895225065566,1
Divorced,51-65,Yes,-156.89170041852964,105.44566973778137,-54.6948909712555,A,B,11.733110529621895,1
Married,51-65,Mental,54.09770822367372,212.95495516137274,204.81059196740122,D,E,111.8297597391449,1
Divorced,18-25,Physical,-122.08439383932723,126.20035876098754,-42.84044481112612,C,D,-100.11466015318831,0
Divorced,65+,Mental,16.571740129738334,35.88641564686436,-2.7984631542951792,D,B,148.43253353671838,0
Widowed,51-65,Yes,-124.46435228019584,-3.0488057307330583,-48.060475565426984,B,E,-70.47383057870252,1
Married,36-50,Both,4.1886512394994355,3.9389499880928125,49.57818127553404,C,B,-215.4128717277912,1
Single,18-25,No,148.02859617040056,-48.56296899599201,124.15354708220248,D,A,90.58432850952089,1
Married,18-25,Physical,260.7588806361288,38.608791689316426,-108.65269213316178,D,C,-134.71316916042088,0
Married,65+,Physical,-105.0131467879527,-102.39809591973685,151.40726292870767,D,E,17.627789607511584,0
Divorced,36-50,None,32.06324832950365,-18.079337064049124,76.44685205412829,D,B,248.23928118901804,0
Widowed,26-35,Yes,-119.52883049353792,26.133532675037678,68.7697492603977,D,A,324.433014527016,0
Married,18-25,Both,-113.33872100506237,119.04941723459261,14.24335028411756,B,B,97.7371920330781,0
Divorced,18-25,None,-3.812203538048206,-124.81775725307746,47.35188449309973,D,C,-125.61786674066524,0
Divorced,65+,None,-49.73443256113276,-206.6461007685796,-42.48740117057154,B,E,0.07549526452843874,1
Divorced,65+,No,-18.568282649756213,35.02322647009216,-71.70121989692424,E,E,-59.086856350749905,0
Divorced,36-50,Both,110.93419250775742,-213.299446763106,-183.374644604383,D,C,-154.15098272172327,1
Married,26-35,Mental,118.70168840648263,-29.565585914258318,-2.60108512100845,B,E,85.07319283932654,0
Divorced,51-65,Physical,82.93642515267983,-103.13256377501486,133.56463334606295,D,E,82.92721398651022,1
Divorced,26-35,Mental,32.58393760635837,2.174676052638475,-82.4147718063346,D,A,-122.90327061204312,0
Widowed,65+,Yes,216.453726851068,-39.047528845666314,56.1925804979412,D,D,22.40687888378968,0
Single,36-50,None,50.30256978270727,58.02313456050052,20.94825071975645,D,A,-21.03883426280879,1
Married,51-65,No,-129.09289546778695,-139.2026077965774,53.73872233908351,D,B,75.30525080838227,1
Widowed,65+,Mental,-39.25744175713441,19.189533647304586,-22.860160238408795,C,C,18.51061101542183,0
Divorced,36-50,None,67.56220636052649,-20.588703849668686,43.613476909435775,D,C,-75.26239322161116,1
Divorced,51-65,No,-75.4778138917037,-112.72831185906078,15.025795832630124,B,E,-36.61061545281385,1
Single,65+,Yes,-131.5328605844313,63.60396776528491,189.8606091375252,A,A,136.14904885591184,0
Widowed,18-25,Yes,126.3708804042934,-170.3410757491195,136.51546857192884,D,E,29.38529986120171,0
Single,51-65,Physical,-36.42109299729711,16.832100583091094,38.60452722389094,B,A,150.64649599330468,1
Married,65+,Physical,-74.40169516802503,-99.21941703637923,-3.4679339548657144,A,A,-9.22611469635256,1
Married,65+,None,165.46933308419742,39.60239978976281,-12.578240035465047,B,D,-98.61664204899172,1
Single,51-65,None,-101.3767295299231,0.5198825897909346,-264.7648957261397,E,D,111.95181134182073,1
Married,65+,No,17.688841109249594,-33.22814732719455,35.03661723620699,C,C,-151.5522227755332,1
Divorced,18-25,No,-16.2510799019887,75.6770244741652,38.96988634756474,B,A,-60.647088066386935,1
Single,65+,None,-62.80542889600266,-110.02247938613807,-9.410881976594055,B,C,85.24082086665425,0
Married,51-65,Both,101.95138495407627,-27.54854388630853,109.42817776107776,A,C,32.99492948467792,1
Married,65+,Mental,150.72277906661697,-13.811264749699614,124.2589709854158,D,E,38.53690214749025,1
Single,18-25,Yes,-90.90505887824683,-31.205547918563088,-80.82592866386497,A,A,-117.17648882915516,0
Widowed,18-25,Physical,78.9665559836916,40.14003555599485,-119.43566982620727,E,C,-126.32173572181725,1
Single,65+,Both,-85.57020530817158,-35.41738288023913,-160.92766689694395,D,E,58.513535627218374,1
Married,51-65,No,97.62057795427776,-20.567243324482064,-24.090050075334897,B,A,52.61401194021745,0
Single,26-35,None,-29.212628092352393,-191.54084520191074,92.47554490832303,B,A,-41.50760677026048,0
Single,51-65,Mental,-127.48901054884129,179.1188733359389,-31.62458841366489,B,B,132.36688028573377,1
Widowed,18-25,Both,45.48232837197293,-96.36024865216048,37.30318183801564,B,A,-67.4056959015131,1
Single,18-25,Both,-41.19584147693753,-174.20550056655344,19.610500780537123,D,D,39.53715743243164,0
Married,36-50,No,48.65577503219926,-6.15884448140846,28.57080300878544,D,E,-59.138765982832886,1
Married,51-65,Yes,-146.33095409606557,-83.48661478586632,-242.00168609194952,A,C,76.041356067617,1
Widowed,51-65,No,83.8063986468487,17.196510956530098,-97.81233701911722,A,A,-137.67520395293033,1
Divorced,65+,Yes,26.985308854155406,50.582360218461886,-81.71234378400854,D,D,25.17278834716638,0
Married,18-25,None,36.625174395688,175.30789697814382,45.186242823902575,B,B,107.66490729177023,1
Married,26-35,None,-50.78354894690106,3.1242590581557517,72.12833379287211,E,E,26.668507668547043,0
Widowed,51-65,None,81.3383521053564,-24.392985713074868,2.5274399726595833,C,A,92.23033399162493,0
Widowed,65+,None,-133.5589493659339,76.444278283604,-85.06845734772442,E,C,-3.4677766195648845,0
Married,18-25,Yes,-112.90729028139151,8.162385851467278,181.09718697922622,E,C,50.44374696768323,1
Divorced,51-65,No,94.18146430911554,233.0536421062066,-113.3953421976348,E,C,-67.50134707581749,1
Married,26-35,No,79.5854009473842,100.09392658978872,122.61516245385704,B,D,67.31670065155606,0
Single,18-25,Both,22.1541173912744,151.85779630704639,-139.92677691424115,D,D,87.62681366230495,1
Married,26-35,No,106.88098394682477,90.61813294472776,17.202114904281608,A,A,-174.79818807223091,0
Widowed,51-65,Mental,-128.4227425284179,-49.76124532229573,102.40599183576529,E,C,-115.37122838589123,1
Widowed,51-65,Both,-19.129409827229384,-30.683422408414806,91.89959973999967,A,B,-87.73302945748772,1
Married,18-25,Both,-62.10225838674126,31.48628226000926,-85.3801708397869,C,D,-179.76380313632606,1
Widowed,18-25,Both,-67.32949318023246,87.384935606254,-141.31848740048878,B,E,-75.20512157298447,0
Widowed,65+,Both,-59.86444508287306,122.40155642907793,36.30796054167169,D,E,-46.7017217764081,1
Widowed,36-50,No,-25.0305979633533,-190.7086411645903,97.2147544724527,C,B,51.94624286994346,0
Divorced,18-25,Both,-90.65796328715918,29.26643109893639,42.888461316259196,A,A,-49.71867078072627,1
Widowed,51-65,No,-62.458043930798,-1.2237726670915965,-36.696041049079035,B,C,-82.22071295616526,1
Married,18-25,Physical,91.85834569494898,-115.66823437847393,125.76791889335117,E,C,24.98854406351379,0
Single,65+,No,-247.00016616345536,45.03906116914192,32.49295571526738,A,C,-78.38932474287984,0
Widowed,18-25,None,-90.3370413210018,35.25809967491764,15.20495529882728,A,D,50.37233474435495,0
Married,26-35,Yes,-18.58901569955743,-45.57583697230477,-153.66514497378563,E,A,37.86182608754742,0
Single,36-50,No,2.1920158209443192,-44.65367007658203,53.61507754541115,E,C,25.19739177068243,0
Widowed,65+,Physical,140.36725465697236,120.64945959375723,-21.258201070280233,A,A,43.05997389372364,1
Married,65+,Yes,111.98388478491621,-43.01277998700259,-97.49737724402759,D,D,-62.61949878880909,1
Divorced,36-50,Mental,154.3081145328761,25.844953581657755,144.5876444982898,A,C,94.54339985789547,0
Married,65+,No,73.5681591413439,90.65688247947648,-252.87775716095257,A,E,-69.41703040772838,0
Divorced,26-35,None,-19.70332798451707,-37.6087155313053,-169.06689931107343,B,D,14.604585520319684,0
Widowed,36-50,None,78.10382002468464,115.24343585234828,98.42631691349939,C,D,-2.343612739109386,1
Widowed,65+,None,15.36716724728139,-315.4579872574733,-65.24826411685484,C,D,-33.16295662532968,1
Widowed,65+,Physical,145.12843708631885,-6.953134264921693,10.123036236527955,C,A,61.07122884133026,1
Single,26-35,Both,-19.71370316308896,-85.95076389830612,-31.51896015798495,C,B,-163.20194529413158,1
Married,65+,Physical,42.34244768021898,-77.42785145726795,90.63871854542441,A,D,14.26974189237108,0
Single,51-65,None,132.7149213036263,-108.05915614696178,-166.60806453223935,C,B,-50.43300258470143,1
Married,51-65,Mental,-21.504015004378644,171.90469485478386,-116.02325045781423,E,B,-28.443426723443487,1
Divorced,65+,None,-80.37492232904668,-152.7498989217819,-168.0841256364472,B,B,44.50651896134111,0
Married,18-25,Physical,-73.03861460893982,-20.90585590249613,83.39448200052514,E,C,-148.44539447131118,0
Divorced,26-35,No,139.3026575680609,5.234663731635937,-14.31214716020379,A,B,32.49288655146586,0
Widowed,36-50,No,7.536039784731923,-142.97823168263272,72.05956128351568,A,B,-71.88427268150753,0
Widowed,65+,Both,-149.56159093187185,-137.79219045646667,-255.44672167557877,A,A,61.78140146881558,0
Single,65+,Physical,-44.052800421054,-27.492016505136256,91.68742746839476,E,B,31.723932974571717,1
Divorced,18-25,No,46.69893860046881,5.988623034919086,12.137579057138161,E,D,27.234700343362583,1
Single,51-65,Both,128.46957545771582,89.87826938868496,-189.36685754777102,D,D,-75.19041500504916,1
Widowed,51-65,Both,-39.869064134944196,242.44526847575258,-118.09582296785466,E,A,111.69502526746548,1
Single,18-25,Mental,-126.05755545237918,-23.094803782976367,79.38512618053274,A,B,56.658806936987524,0
Divorced,51-65,Both,-61.4041333412508,67.9691558487043,120.64005504743909,D,A,46.03309526248344,0
Married,65+,Physical,5.539516492549192,-88.38600559516848,-257.6347466848073,B,E,76.04175767809471,1
Married,51-65,Mental,165.2432987899782,-7.363153680269057,39.053863217910944,A,C,16.293652682683657,0
Married,36-50,None,133.2455825118778,45.40757085998061,124.85121094425918,C,E,4.135503192963095,0
Married,51-65,No,-53.87557778319674,-112.51238666549239,84.33900447310683,B,A,30.73496244687731,0
Married,51-65,Both,54.992989139827074,143.5608179741164,23.593171208349876,C,D,-84.15983938954005,0
Single,26-35,No,193.74061258780495,-107.17996185716392,-200.3394316632958,B,E,-275.797840698161,1
Divorced,65+,Both,75.72720500510913,63.65833286885136,52.3375973129357,A,C,265.7313224239262,1
Married,26-35,Physical,94.26265536037533,-7.0013115874064935,129.04178385095682,C,E,93.7371374999259,0
Single,65+,Yes,-230.3000573674658,114.97042828713178,-190.26937015091855,C,D,-114.47760257871238,1
Widowed,26-35,Physical,96.48173528258386,80.93618672780141,-98.21350038834021,D,E,-112.28383636564084,1
Single,65+,Both,-74.17778009745291,-53.134018303368656,-70.77038406351413,E,A,-105.1887724345284,1
Married,18-25,Both,-73.24769730465788,157.16021447798622,165.53530697232347,E,D,50.51597030271441,1
Married,51-65,Mental,106.35902929473222,-15.394707954527284,154.38380688462823,E,D,132.91016436198268,0
Divorced,18-25,Physical,-43.177973864939496,1.3556495399913902,48.011964678789724,B,B,-57.16332533037125,1
Widowed,18-25,Both,13.264685165454226,64.61232027267624,-157.9999461807262,C,A,39.27072129046982,1
Widowed,51-65,Mental,171.04563126301747,-28.417383474412507,23.996666242970328,C,C,151.4109960965835,1
Single,51-65,Both,14.597999813532194,-24.82497653885032,152.3760655609033,D,C,-15.588914118724547,0
Single,26-35,No,-107.91062583272577,109.40820026003988,186.20767387578422,C,C,-106.37724215491697,1
Married,18-25,Yes,-112.2953044735576,181.51984634419443,151.62383798114155,C,B,15.833284171547913,1
Single,26-35,No,143.37236285075383,-54.88827248839967,-66.58855919264083,A,C,102.44911401138633,0
Married,36-50,Mental,127.41577293459389,-7.21536217623717,-40.33534634482475,C,D,-98.39853870956577,0
Divorced,65+,Mental,150.49991567385655,19.623702055733684,-107.50939503206031,D,E,-114.29601793504776,1
Divorced,36-50,Mental,182.2619289184646,116.5693378536503,5.278675228058609,D,D,-46.414136373437856,0
Widowed,51-65,Physical,-43.84396589290345,-50.23956323060954,-33.85061995033119,A,C,178.57855309245997,0
Divorced,36-50,Both,-61.89185020005077,26.92699401145715,187.1016359474763,A,B,-2.1232157063892423,1
Widowed,18-25,Both,-82.73181229380893,-43.37416423602675,4.687716791378017,B,B,-17.555270896086043,1
Married,65+,Mental,110.22864329063422,6.557267035484288,39.18197116138544,D,E,-138.8127996011581,1
Married,26-35,None,-168.25614905296834,-122.40880432102377,89.49334687192894,A,B,-17.06971059159172,0
Widowed,65+,Mental,38.79673061436274,-11.937178940030185,16.84595591282858,C,E,-49.32745591337581,0
Single,26-35,Mental,-8.417715096930605,-41.70222638756261,89.1801336436115,D,C,86.2479747477112,0
Single,65+,Yes,-39.91267403677456,-5.232211230341862,43.36450580328954,D,D,162.9697915432441,1
Widowed,18-25,Both,-102.433215255402,-108.47899188675288,-10.816358514920784,B,D,37.012074833919165,1
Divorced,36-50,No,-70.20094525709226,-41.31982205197211,51.443501581983654,B,D,58.20498857328845,1
Married,36-50,None,66.88902891787029,147.43262321445715,23.985499945736954,A,C,72.87771368484637,1
Married,65+,Physical,-103.77464611189617,89.61112644092724,144.7157820218884,E,E,-123.43431659811637,0
Married,26-35,Both,69.20346624121024,44.37460229701746,-43.65864606803423,C,C,-48.7758377404221,0
Widowed,26-35,Mental,-55.746524605136074,-205.3064195465044,-99.29562243710912,E,A,-141.74048426284534,0
Single,26-35,Both,-55.47518205806368,86.0731084612647,92.8709760810956,B,C,-118.20715977310776,1
Divorced,51-65,Both,-129.7582811634867,-140.98376761155168,-37.656619667437596,B,C,62.060210756506876,1
Divorced,26-35,None,52.1150343022344,3.638038580768088,-50.78567988539574,D,C,-178.68237944045154,0
Married,18-25,Physical,20.462177964646678,219.54357387457,65.34628613277685,D,E,131.69530875117246,1
Widowed,51-65,Mental,-51.05794511304384,14.99689030351318,-129.14953780983606,A,A,204.11676417916902,0
Single,26-35,No,-70.09342044409796,86.88236577903493,173.89219986024955,D,B,30.770300969275553,0
Married,36-50,Mental,-83.9084447195931,157.01022363169596,-80.15979487096291,E,E,-112.92480548452677,0
Married,26-35,Both,-116.76683565419638,92.81423170752643,20.56460018839912,C,B,122.65072557823096,1
Widowed,65+,No,-42.470863140813336,103.26180483117389,-35.13806367084214,E,E,15.114751628078427,1
Single,26-35,Mental,-33.143523135808124,-52.0166633282915,-4.538165423976281,C,A,28.49866152581601,0
Married,51-65,Mental,-73.3351723274247,-103.90715056295718,-45.165179669432646,E,B,-56.03540469965351,0
Married,51-65,Both,56.05504123405116,-70.8199568107598,105.48288014566171,B,B,37.89063145262111,0
Single,65+,Mental,-62.50255456483191,-52.0629602487187,-153.6332702786591,E,B,-13.019034253654821,0
Single,36-50,None,106.02985904432893,-53.871053736990014,-54.302985878483156,A,B,15.91369714881759,0
Single,65+,Both,90.74141002119916,76.50104415470456,-13.941986822531543,B,D,-151.24811267051044,1
Married,51-65,Mental,51.965027490732815,20.562972903081807,37.158998321285985,A,D,22.725103542926266,0
Married,51-65,No,22.468366801587464,-82.76545534506793,127.36064312329857,A,C,92.5703398993441,1
Married,26-35,Mental,-164.93537856487708,-54.26952745889807,7.155337426292638,B,A,38.5148568367607,0
Divorced,65+,Both,-90.42315955206958,-8.756655193303855,11.788774519819295,C,E,-17.399762926685867,1
Single,65+,None,-53.19151324201976,-138.19556411190365,-53.90252292813532,A,D,83.53773853719647,1
Married,36-50,Yes,22.747870716784483,-51.747936394356884,242.96375796011688,B,A,182.3194134367179,0
