gender,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
F,Mental,-159.68328314673872,D,51.17060454010929,30.662792777344638,3.5201554261099175,-63.45897385054704,D,D,C,-70.37494482893429,C,1
Female,Mental,-34.25938685906841,A,-22.344808990368644,22.55886839083015,-57.036460706136225,37.13865765535835,E,A,C,-82.64503296629307,E,1
Other,No,-87.67306219919584,B,116.24794355130734,-133.6088271610147,-135.46841044452134,-164.5883534818406,A,E,A,-13.550413709097025,E,0
Other,Yes,76.16655882725982,C,90.5817751970377,204.82129958648332,168.98655853728016,141.74324206812338,D,B,D,-44.31454215981658,B,1
Non-binary,Yes,-143.6646701634706,D,-274.994125816827,34.36049068971402,-124.55509559773984,-92.80783193778308,D,A,B,-18.3309381481473,B,1
Other,Physical,46.01930783623443,C,27.76234144027217,68.93798660565517,-74.70622581296075,167.8510614390479,B,B,C,105.95397478524411,C,0
Other,No,-280.277380012653,D,43.320810412033346,18.956511590415325,-61.04930252903647,-145.6503816112377,A,D,C,-198.07665999180819,E,1
Male,No,142.2099157970524,B,118.40317808866078,109.52567031054399,41.0580574302184,-28.25452728657918,B,B,B,88.99363721087714,D,0
Female,Physical,-107.89250811533273,B,4.990628042676628,90.93160711749444,158.13165941084014,78.19753208042506,A,E,B,-21.07557738207768,C,0
Female,Yes,-127.7517109770419,A,97.17290140382362,29.706472304713007,87.38694793559687,-12.831632957878838,C,E,C,67.03973686920948,A,0
Non-binary,Both,137.43382671723916,C,17.66561554080943,-157.63517929025093,138.13739321103662,76.11900665098669,B,B,D,-45.69866969877289,A,1
F,Physical,-115.86332319546946,C,133.0916880277941,-106.63286946108663,142.45938504255685,-0.4287593433415657,D,E,C,-105.89101129580112,E,1
Other,No,-41.171251900169445,C,-122.3050914961366,12.669605339119599,21.81354422554424,120.92617294626187,C,D,A,52.971348035917984,B,0
Male,No,-11.885316851834594,A,-74.1404967461011,70.11785374857327,100.03364907232235,59.50875195257843,B,D,C,-7.858095108419998,C,0
F,Physical,38.27286360225676,B,227.54146507840497,-36.29127906901369,33.850603317888854,226.19318710160613,A,B,C,-110.66146453531796,A,0
Other,Mental,28.816077550953135,C,-0.5643048561730056,64.78717884759374,-8.902319722189139,-88.81455166879353,A,E,E,83.7185221228739,B,1
F,No,38.669558387860135,D,10.73169381155998,-93.6337632859468,24.741960372286503,5.252783136937576,C,B,D,158.74983497066322,C,1
Male,No,157.63440409853166,E,73.29496117532362,-0.7101640045769885,151.57676988473497,-277.94602294588793,C,D,B,0.5069490320519123,D,0
Male,Physical,147.67463542626513,D,11.152199713750441,78.48954054475186,-80.99356037303022,197.40302460763687,E,C,E,43.54721558803077,C,0
Other,Yes,-51.765426636809956,D,-38.07103386576968,124.21566946074445,16.53991387224178,185.61117965493406,D,D,E,126.32150680265426,C,0
Other,No,-80.56038098413786,A,-31.417615174338316,-164.90000224071431,-225.62055862050033,0.22967779429810742,A,D,B,-31.7248419467257,B,1
F,Yes,-101.96936383830517,D,190.50206393415274,192.12883988960596,-71.07677137340313,144.47201108969594,B,D,E,-83.65058328191185,A,1
Other,Yes,118.18229199383188,B,-252.85728128306783,-77.77054033791424,10.100186190432051,214.65163991382244,E,C,C,104.01409750711557,E,1
Female,None,-87.24365686954619,C,-153.05518967183457,-172.20644424654887,-81.79777235475024,137.746076290694,C,C,A,-60.21208147164582,C,0
F,None,-21.103503729785924,D,83.90133192230607,73.91075108984644,-49.69987531272987,-158.42929671149275,E,D,E,42.29377436137733,E,0
Other,Mental,69.46881519443492,D,19.43414382509651,76.6175265034305,-208.65138957963225,18.158391869605822,B,B,A,-15.175466667611499,A,0
Other,Both,-103.42434134362549,C,-10.840554023428686,-75.02821573514167,-88.28628366982329,28.6409819965842,D,E,C,152.53828198266106,E,1
Non-binary,Mental,-85.47603156397449,B,-47.15583933166007,-97.6794242689741,-77.14949247844366,-25.148837302066703,C,B,D,-125.6099855200194,E,0
Other,None,-35.78973809097685,A,112.5720772228882,-56.68274318836557,480.3670201204378,-153.64967573478717,D,D,C,118.90568078523029,C,0
F,Both,-74.93123832925025,E,85.80435335495511,52.59700932835759,3.9628289018482117,-152.71272205449762,B,C,E,67.20469378913742,D,1
Other,Both,-23.362910352042203,D,51.89712397163873,-136.06616755961113,23.936513858800488,-57.85512655042274,C,E,E,102.02334861907951,A,0
Male,Mental,68.48158422907557,D,62.65687466067408,-31.861399259821237,-217.30659375741968,17.714471164339944,A,C,B,45.528780565892966,A,0
M,Both,-166.18150768496616,C,-9.507619068596265,178.4188690857143,63.07920871592073,14.861945796996768,B,A,B,-110.66993596744186,D,0
Non-binary,No,112.5522067579807,D,22.66178063572049,57.33690438924906,-182.88999609102333,188.59272412906182,A,A,C,-11.342633989788284,C,0
M,No,84.5848641543495,E,152.54691429056749,-53.25826234664692,-16.623797094444402,-188.89551468386315,C,C,B,-58.8570489321386,E,1
Non-binary,Physical,-27.949029222419565,C,98.05248298336896,45.45230592998375,-80.74019836901269,19.23733679849733,D,B,B,-89.34251310598248,C,1
Other,Mental,-13.785874517169205,C,11.32745952582536,-123.08279757010018,62.271436638498635,110.85464258545905,E,B,B,9.093470940851304,A,1
Other,Yes,28.485414108664266,A,-250.39825721869238,30.952860365541664,47.887615548897536,-23.095833498562364,E,A,D,-74.81901632936628,C,1
Female,No,79.98165450483549,B,138.15382012098866,99.09855636077826,-87.17478705150997,-38.783525014878286,C,C,C,-3.5586371538588213,D,0
F,Mental,149.59819392245618,D,157.92443777908977,-229.0083509254864,-29.047600414886226,18.74787735910252,D,B,D,-12.294886686042105,C,1
M,No,-71.88280055952909,D,82.32176190607562,-113.1583362090776,70.79313246939435,-113.42666832356365,C,C,B,31.213963552312347,B,0
Other,No,-101.21202789731815,A,188.57415800585923,-5.1509210017630425,-41.27762187420261,-66.98734560515136,D,E,C,15.032494414750369,D,1
F,No,6.8665953411027285,E,0.9526803899691855,112.92527669133653,3.3640079234282334,27.100355203895266,E,B,A,-36.73226329636917,C,1
Non-binary,Physical,-96.90619114255661,B,-131.5638075773784,51.85814975616729,-50.08454158111368,20.249112149758474,A,E,A,2.8848283377505273,D,1
Other,Mental,-98.24455111186498,A,-110.48624908538804,65.25265251431175,9.94507018059285,67.67552437036292,D,D,C,-180.95814925008528,A,0
Male,No,145.65648649768892,E,-34.944115651082164,-17.000285872198525,5.769928654205329,93.80334013624437,C,E,D,153.42922040684,B,1
Female,Both,8.37234493649478,B,-83.95023348456944,-34.19172571679667,27.16033121185456,-75.7851030878023,A,A,D,-81.72921635563547,B,0
Non-binary,Physical,165.73243191703227,C,-91.80349368730421,-182.55749224189174,-109.4143683072847,-54.8322578186593,E,B,E,168.66335534504998,B,1
M,None,118.75345920419853,D,-159.90121954357795,-14.181428677979186,-85.7045879783096,75.03999593107777,E,C,D,157.478247358813,C,1
Male,Both,-155.9695546239616,C,-107.41819045634671,58.37178929225561,110.80540566500754,-82.85553168837126,D,D,B,-17.00494176792511,D,1
F,Yes,-60.99119597379382,C,78.04908799491062,-79.7491562440137,-52.63146581331859,-114.87293183032834,B,C,D,173.93975858061782,A,0
Other,None,-166.76646215620445,A,-107.79229024998176,284.7265430714947,190.06792246887053,54.833440748162566,A,A,D,107.47198572268589,E,1
Male,None,68.5629187174535,A,210.73719984023492,20.848435775618363,9.819843272498453,26.327772870550298,A,C,E,-101.15223613442788,E,1
M,Physical,121.04573662598897,E,20.472637715230917,205.95011961953165,-1.777463080539873,114.51149709676824,E,A,C,-114.81840406231372,C,1
Other,Physical,-37.337062169099305,B,70.76885106154509,-43.971284263748714,-55.38445615181655,90.82294215120976,B,B,B,57.66643689848069,C,1
M,Mental,49.364235662290916,A,25.187024155551114,-54.942895996533146,106.86372585984871,57.772978398635765,A,E,C,-69.92044101970939,C,0
M,Mental,55.067506920328015,E,65.29160959304463,-1.712230057034459,-115.36929391720764,92.83472520109912,D,C,E,110.63816612423638,E,1
F,None,-29.15521842543433,E,203.17639876393906,171.50010010116162,44.22234848692984,79.41307060740075,E,B,D,26.21869436027063,E,0
F,Yes,-204.1583262107475,A,5.956468268602209,22.73921903372573,-12.257978366154383,39.88698326094376,C,E,D,145.918329016646,C,0
Non-binary,No,47.99425717184013,A,-3.7813869192177316,35.93586563605653,-54.74780226419734,175.837336578684,E,E,E,120.24588730523111,C,1
M,No,43.05670376532046,A,106.436840645,112.49533135480732,-20.034637129517264,-158.6339332536403,C,D,E,-63.28475190077374,A,0
F,Both,-42.351503082704106,D,12.267580066200791,-47.340773616719986,-22.21788051139774,-24.983254822792937,B,B,E,137.1728939538766,C,0
Non-binary,Physical,116.49054858765024,B,-108.09668845101783,164.43348359613498,60.58673911963815,-75.16318774526621,E,B,E,85.38055754336014,C,1
Non-binary,None,55.596080353806244,D,99.16707653309955,-87.15350235274408,2.6445629723227624,47.2206893521755,E,B,C,-76.78147688649356,D,1
Male,Both,-18.16954837376611,B,62.98237842810812,-41.886732237958206,-30.46021720668128,66.45402432502333,D,A,D,-87.58895588258784,B,0
M,Both,88.615631084639,B,-6.222605322072081,-51.000156216878054,192.831220641628,-211.5344841590874,D,E,E,-2.806317432813905,D,1
Male,No,32.26432081879649,C,-206.45662623005995,-15.606614339122322,-203.2434880251576,-136.3724641128102,C,D,D,-17.853355484755873,B,0
Female,Yes,-65.32054532903065,B,-33.52926175027092,-101.51501751355059,-76.5275010093717,14.565055744622812,A,B,D,-27.111407927293723,C,1
F,Yes,-31.635072386479457,A,209.65418713300252,-215.12439560264522,106.81757974278243,-72.7939592308259,E,E,E,93.02214646363615,B,0
Male,Mental,-45.800300931715554,D,-81.91385730647386,-65.2781239802748,178.76152541771526,136.5040866963875,C,D,A,-109.25288868898267,A,1
Male,Physical,-110.06837314822965,B,-110.93320585977015,52.05975815930648,-36.94393107883496,-21.545457570349935,A,C,A,-114.75158715653542,D,0
M,Both,153.78769676628733,E,-83.890048379301,123.59310261195179,76.2623982713103,163.05765620278046,D,A,B,-87.61444480830853,E,0
M,None,-15.125432363715541,C,99.78830454759695,-20.07526063248293,-4.535701406062439,-1.0358971866895994,B,E,D,-77.79008212557791,B,1
Other,Physical,52.373038119028315,D,70.5750245773477,-28.10801142867167,-1.0805442515879382,5.371635671043819,D,D,B,24.25344341211014,C,1
M,No,-48.09621282212389,B,-34.58284544814656,-102.69029092910237,-67.42076651966654,-135.29495884361063,C,A,E,47.560214451116536,C,0
Female,Both,-123.3656548233474,D,-9.509697872522764,-399.37215905448954,-50.30682013851069,115.02339060054771,E,C,B,2.4168338037921013,D,0
F,Physical,-4.022725295644469,B,-116.02621998398138,-77.2206837704332,83.18995271415153,4.9536421187792055,B,B,C,102.67703617225293,E,1
M,No,-26.481008249441203,C,-37.09649554084034,115.35993910758089,20.597499326755887,22.450726591853982,B,B,D,-65.6401256264771,C,1
F,None,-27.334785863385257,C,2.7823650324029017,-18.864152684473762,50.05499024523991,15.736478305358958,B,B,C,-126.1384867362098,E,1
Female,Physical,14.95863177907191,C,143.14400220856294,-64.84545079469835,-216.28152591265098,-89.91225948730046,A,D,C,-55.14202406206977,B,0
Male,Physical,74.24389537251767,E,-5.058434111075327,-10.527800282918635,162.49275053714206,-70.46480641098053,C,E,D,-21.10011409808766,A,1
F,No,-88.64186888150114,A,261.70132162241356,68.40794874397072,18.441915513873237,-43.055358116025175,B,C,A,1.235039329062571,D,1
Female,No,-10.057140589472297,A,-85.13027727441899,-39.5375564333181,-39.20538538757305,-275.19384856423613,C,B,B,31.022053478528512,A,1
Other,None,-85.20937546607067,A,-69.11644592347112,-218.20664307609206,-178.6900018693521,-23.72239759818275,A,C,A,64.58021341198013,A,1
Female,Mental,53.59288646254255,D,257.1510201157703,28.891145860389557,143.2398596270691,-118.78470533488206,C,C,E,-136.97069017279736,A,0
Female,Both,146.52655057585784,B,-136.12137919840129,94.41944908677017,-307.56825293519546,-4.803566892420829,A,D,B,17.711457180970513,B,0
M,Both,-21.96808558657288,D,11.139349410477566,-77.30974711803042,77.96108534408111,-140.34789634342857,D,A,D,33.99910766456926,E,1
Female,No,192.7238197551761,E,37.140716444730955,-6.014100474666435,-15.784105674093388,98.69878624160877,E,D,D,-148.3530275162965,B,0
Non-binary,None,38.031520243784826,C,-4.582669931936629,51.09718113731897,-36.84835080121854,189.50956902808602,A,E,B,3.961966785887108,E,1
F,No,-15.16629585646381,D,105.88609467579514,-46.27627722098359,-214.09913186863818,-49.81208119781183,D,D,D,55.56435624113567,D,1
Non-binary,Mental,70.92398756358457,B,26.386939465934677,111.08441646789696,-15.998705895368953,1.7391304945071109,B,C,D,-129.59009545897743,C,1
Male,Both,98.9592544072852,A,-112.586763301609,-39.98057420404125,77.57731131631,-81.61531983089021,E,A,C,73.03248554676695,A,1
Male,Physical,109.00690826443886,B,-77.42279182335555,7.7533418596068024,-94.54599532050744,113.10186407946323,C,B,C,109.88404567972793,A,0
Non-binary,Yes,-82.60661171319686,C,-61.694118595863465,-175.5389532099051,67.93741357451917,-57.17462889903218,A,B,D,144.01259198676019,A,1
Other,None,46.91219037400043,D,-206.64726250405985,-10.714573746903355,-12.721130162681732,-3.506720464366888,A,E,D,42.930467324782725,D,1
Female,Mental,-88.80556772279343,D,-6.813139399637586,14.319723400186762,90.76816716082625,45.209290305997804,E,B,E,-133.6714996194535,B,0
Male,Mental,-55.70292260987044,D,12.121242889191493,-195.17491794564606,91.7009137827183,31.522098226527717,E,D,C,84.18253356789185,E,0
Female,Physical,81.06511369782704,C,7.278807586364298,65.32527700157767,94.39980872702446,-33.31545772611004,B,C,B,31.806712439503798,E,0
F,Mental,-13.73401762791788,B,-169.02187103841348,-112.56362738503398,-110.82656817692178,-83.77536440972281,E,A,B,-26.16099270001378,D,1
Non-binary,Physical,116.45537169069111,C,110.20859208883074,38.81771146961293,-92.87060746148242,71.71108505938997,C,A,A,73.66889529017735,A,1
Non-binary,Mental,54.39825141573925,B,99.40771564732019,-31.72588969835993,91.38123551199743,-202.68147741432162,C,C,D,-149.50492501695138,A,1
Non-binary,Both,-44.213595815516975,C,46.690565288689726,235.35119746637548,-91.8949845940675,49.24654320293785,D,D,A,-78.13453135828175,C,0
F,Both,16.78356255692227,B,-53.06468675339807,-74.40585860113673,-2.076532956232774,-76.3213424816658,C,C,B,98.72908351005063,E,1
F,Physical,-63.889741044674984,E,163.99874789014058,193.1417125320183,176.34479149941262,76.06679676143797,B,B,B,111.43853210992117,A,0
F,Both,96.77789836325618,A,-119.98119376778953,-110.52980776982876,-69.33512512509643,113.0534438478362,D,A,C,18.574141799536545,B,0
Male,None,43.78124697733738,D,100.94881688043003,17.730937722863242,146.41616299517744,227.09034177393158,B,C,D,-24.983467169505065,D,0
Male,No,-55.51831333314857,A,0.6702749028022508,128.72638612174333,12.778820702607922,97.20569934258423,B,C,A,51.371092706691826,C,0
Other,Yes,140.92792969767294,A,50.03455306581458,131.74909299832166,-116.04565171396169,-1.3449960602706508,D,C,E,-57.06132241499191,E,1
Other,Yes,143.01537881455002,A,-50.1334702501259,147.74374931007034,45.454168380241306,27.891494274834866,C,A,B,-123.62586412715999,C,0
M,Mental,-48.85243819035336,A,-41.720525491767965,-164.64386315600527,-170.5096972043486,118.75546093129807,B,D,A,-111.17906366296184,B,1
Male,Physical,40.9046462507927,E,-13.984466848196625,141.0018900903002,-163.5599743329185,-73.18114031231467,C,E,B,40.18727864144124,B,1
Other,None,-33.54791747832241,E,-68.46990972598019,72.1504643535727,-100.2115269932799,33.15985148778214,A,C,D,85.25323220237567,B,0
F,Physical,61.556067946527314,A,147.0228822472964,156.73003842900448,-57.64014166319116,-156.30444140468606,E,B,E,-111.46695714275694,C,1
Female,None,-67.92008157645937,C,132.82408965422906,-64.1135756724417,-89.11213869632168,27.409643361341573,C,A,D,65.51487970253498,C,0
Non-binary,No,-133.33071427899057,B,-29.28536429750035,-19.119901850308686,-132.55115714651458,48.30824010522917,A,E,A,49.45096525943002,D,1
F,None,16.384320743824375,D,-22.82010018794662,28.03782938112486,230.2070860273623,79.33661834207223,E,A,C,20.57970503393586,E,1
Other,Both,-63.5589820126946,E,30.05561263536703,141.49264375169767,-13.539457789080469,-199.19377622242123,A,D,D,23.511794357269515,C,0
Female,No,-36.94516502577469,E,-205.80516353668855,-173.31183334680608,-18.58182729349901,87.39928438846448,A,A,C,-117.51422735027364,D,1
Non-binary,No,147.90820191810113,E,106.05543777170412,-49.01415305999625,35.399744793712856,22.520507856697243,A,A,C,64.88553223919064,E,1
F,Both,39.10236490833857,D,178.30509353810095,-13.965764039287668,-60.94319458347892,-174.3398305652503,C,D,B,127.02844256497548,C,0
Non-binary,Mental,49.76708105042766,A,208.28971482134685,-240.76940464929183,25.035719690378187,-101.91317103372222,B,E,E,86.27873603712149,A,1
Other,Both,214.7145416710959,B,137.53143579374657,-84.36255504844242,183.42937135642458,-48.454478252463694,E,D,C,-0.7574642344007377,A,1
Non-binary,Physical,22.156783769036647,A,35.078866146495656,250.8424492610001,81.26220587116842,79.5538867870228,C,C,A,4.641708835033657,C,0
Non-binary,No,127.30403127094847,A,-56.65454998501218,-32.03262423805833,-30.690089193076226,-97.23662398404583,B,E,A,-95.73830917786356,A,1
Non-binary,No,-160.00457201825265,C,197.8020614496027,-0.03658013470845711,-96.30773836927604,-64.60590716640597,C,B,A,-106.74986062825975,D,0
Male,Yes,-35.37594906679704,A,19.691759772334656,-51.02758789873001,41.1798395045584,-10.285101724399093,E,B,D,-93.65937744095322,E,1
Other,Mental,44.591427349439634,A,-59.143826325347995,32.490426550665774,123.51148823533633,-34.76647886650009,C,D,B,-20.265111618761626,E,1
Male,Mental,-8.166279146889998,B,-56.486824869036376,189.39140365430015,-242.7066857446764,93.2598170270854,E,A,B,-78.06326461320083,C,0
M,Both,-136.7169417769539,E,29.28593088498774,86.67118535236298,82.11983318642618,-176.55634617243444,C,C,A,74.10858666408515,E,0
F,Both,-63.51705189181368,A,-64.92143945860211,-164.48985670307374,-39.29438041131896,-205.32482989113757,E,A,B,78.28169260176008,B,0
F,No,60.301585359958466,D,-66.32588533472976,65.8113831868075,-14.204680498101062,69.16856536692292,B,D,C,16.928839608369362,A,1
