religion,sexuality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Christian,Homosexual,Physical,236.63805912607768,0.9993340456945623,139.22788443695765,-68.16557688435142,B,A,-74.77619963816005,45.861205926508795,1
None,Homosexual,Both,112.87316736478266,19.178982260182384,26.923079075854467,-0.974589194408316,D,A,49.881750325775045,80.82785339107916,0
Jewish,Heterosexual,No,-10.045501613340017,114.87787343346214,94.66205989056198,111.26914306961831,D,B,-134.68952751067036,112.64474291915465,1
Hindu,Homosexual,No,-108.98879015769658,67.8972363892934,10.407138550564564,245.50058032036935,A,E,36.09043060723866,3.0080036202189633,0
Buddhist,Other,Both,-146.30828497808673,47.66841422604266,66.17559940994585,56.135630203904775,D,C,44.41445753879448,-72.6682809614274,1
Jewish,Homosexual,Mental,173.73033097687,11.418353930453979,128.093351693513,31.03207369950267,D,D,-173.9930116163447,-47.523333149471526,0
Buddhist,Other,Both,-132.7732687869233,-29.590164983994843,-56.4489631615941,-25.304494490962316,C,C,19.282875016605097,17.26092877114605,0
None,Heterosexual,None,-4.631023918785931,16.030788979102006,82.46500307424489,9.976341757739752,A,A,-20.10592798876458,-17.05094998239133,1
None,Bisexual,No,-128.57234547339257,-11.338948678387126,66.85174890287719,87.67070871668827,C,E,89.31687607248911,-170.92487785036735,0
Buddhist,Other,Yes,43.104320049132426,-108.61099398706138,-98.98114332632646,-0.8550240798597857,A,A,-65.14824731901982,182.11604145095905,1
None,Other,Both,-92.4445762052603,18.81782345956083,-19.645551271679256,-12.09053795614193,B,C,-138.2043737797134,51.70706162372068,1
None,Homosexual,None,-46.76538208466451,-77.78718204337414,98.830525543398,73.06950320089105,E,E,91.5622207472072,-74.27912399452921,1
Other,Homosexual,Physical,-153.37792369250118,92.49754314213112,45.16184126135499,-145.36442157648085,E,E,111.0364818556191,-69.25599209477754,0
Jewish,Other,Both,-51.44649847540654,-41.17210035557533,-35.87272736365735,24.144921852886796,B,B,20.636143497291236,34.61497516079464,0
Other,Heterosexual,Mental,-119.54895842058062,57.04171171420197,-127.1197676284635,-104.56502400322802,E,E,33.47840264233387,18.33189190725955,1
Jewish,Other,No,81.93543510160565,206.1635820453276,-94.89160752032411,-2.8198657818111164,E,C,87.48587797863682,53.52964494616765,1
Other,Homosexual,Physical,-159.93104674806946,39.49841812219487,-43.671918121739736,11.792621895470784,A,E,-215.16787611085434,13.76323888437668,0
Buddhist,Other,Yes,71.21678379546331,-92.12795839447548,112.2577732591966,36.98283939471032,D,C,144.50240639145102,-80.48856415938917,0
Hindu,Other,Both,102.94593255580442,18.714514020011144,-79.15208792209322,-60.081792131449795,B,C,-29.18702887661042,248.35533559218774,0
Buddhist,Heterosexual,Both,-158.55148441981913,64.3957785321751,-59.30050736059681,-42.177660147896106,D,C,-56.9368734328239,83.66361657035371,1
None,Bisexual,None,17.251805088146117,-77.11746701551351,-164.15252350796422,-84.20135964132346,C,B,73.85596282772997,33.72379472941775,0
Muslim,Homosexual,Both,15.85446464262036,-14.59474265317599,4.003820036599931,-18.324706274864976,B,D,-39.199268253317385,45.297510432412274,0
Hindu,Heterosexual,Physical,-9.791002830289917,13.171517201135527,34.13656018770297,72.07051365005117,D,A,-87.84074421075574,125.83171805360062,1
Muslim,Homosexual,Both,-3.311492406602407,95.9807712698524,182.44341855235837,-33.58554589599411,B,C,-86.59616762545917,-11.425696608253498,0
Other,Homosexual,Yes,-49.7328079715525,-150.13455923363185,-3.9612642826421256,-159.43785467657295,E,D,-30.21619828473698,-175.5145909290469,1
Jewish,Heterosexual,No,-9.88482943445564,-66.50947919328159,4.875057719694183,-68.10478301473537,D,D,8.572011675821614,59.45544857514054,0
Buddhist,Homosexual,Mental,-0.6748474215178839,-53.546774819423895,-100.64360938923002,-29.992839279712246,E,D,-140.69984769248805,-169.18698083291397,1
None,Other,Mental,131.93965108557217,92.87046265504402,-107.31016532975646,-69.52536449753241,B,B,72.12454787431456,-73.83040287822826,0
Muslim,Bisexual,None,156.4460695105377,155.82686989306376,-75.65170041857756,-32.06637052999155,A,D,-136.2516942574316,-6.409524914882918,1
Muslim,Homosexual,Physical,78.93361477607003,104.47112565977848,66.6900224755931,106.32121546748795,A,E,-32.26533652707952,154.79611662747885,0
Buddhist,Bisexual,Mental,32.016227653897516,0.5019946343881213,9.57016630583047,-40.14463933447034,B,B,-92.26366440405083,-154.61063236733506,1
None,Other,Both,-85.8940198620334,32.593653011562054,-171.87606754689122,14.342877119587271,C,B,99.14476553120592,-118.11929811745443,0
Hindu,Other,Physical,150.96384990570334,-5.036714126644347,-14.30193053504068,31.853615473721486,E,E,-22.182790277696274,-41.65621699905683,1
Hindu,Homosexual,Physical,-61.13329637328591,32.35427708164257,225.88339861309845,20.922341522582354,C,E,-45.47192489048911,170.30731705601585,0
Muslim,Other,None,65.65184027711041,42.1709655607379,-72.94855097183587,43.7389569988543,E,E,-134.51771516425782,-36.650211799442125,0
None,Heterosexual,None,26.72125954735441,-123.99752194180232,-37.9380492021982,-67.44059827479172,E,C,-313.44990068018825,158.57988103935844,0
Jewish,Heterosexual,No,5.6462700366827345,55.36987047822254,120.1927279945439,-34.10436229148548,C,A,-31.29685049922809,171.4648148355352,0
None,Heterosexual,Physical,72.54423159160056,-231.8941132044971,-89.20250566451473,134.21254657677338,B,B,-130.08545954618535,92.52888878119178,1
Muslim,Homosexual,Physical,-21.6885272929037,-5.484269327599683,-24.457748960814595,53.19767859872305,A,C,12.750993164522365,100.29846027582575,1
Jewish,Bisexual,Physical,65.47686654235208,-108.05965526822649,-97.13121148306698,164.53968609247482,C,E,-59.388691940127345,101.60920917724856,1
Christian,Bisexual,Both,-145.56358420197768,-83.90711533117799,-27.236999726705363,-55.15260135268678,A,C,59.36252054587775,-6.967339468713968,0
Christian,Heterosexual,No,-135.0510488297754,-15.878328297496406,85.45953075626616,232.32985256922905,E,A,-62.88963186005919,-117.4511102239448,0
Jewish,Bisexual,Yes,-17.169921313204014,40.2038104368369,7.976020686338378,118.96165827918264,E,B,-132.9794374923358,-29.74305373012971,0
None,Homosexual,Both,-93.12412582468922,49.23064790095631,-8.476584228963489,8.981722591233744,C,D,-129.16196513261016,-4.016517770993496,1
Hindu,Bisexual,Yes,112.91002525479672,-53.36962774636541,35.43460752525952,-146.02097262433787,D,E,7.59992923685228,-43.141922852849085,1
None,Homosexual,No,80.20499405489522,-78.24558748033687,19.34483826266233,-106.2373909705917,B,A,97.6987949685725,-93.56738003103588,0
Muslim,Other,Physical,219.74497796656394,56.80416624977419,37.037148877117886,143.05271159053723,E,C,296.0242224840096,42.15487390588812,1
Jewish,Heterosexual,Mental,-30.127344367684543,140.61667482072403,97.60132344640881,-9.105023275170932,D,B,-31.17968858650302,143.0212474604972,0
Muslim,Homosexual,Both,-84.81341548742466,-123.62263987325363,107.85446451419205,-15.314287019169889,E,A,223.43235705922453,-10.730855435612725,0
None,Heterosexual,Physical,154.47737019237988,-97.72394078243907,152.92123778006635,-9.100326996706483,A,E,-18.443183477888457,35.63820522291887,0
Hindu,Bisexual,None,-50.92987310484667,-105.8170316865097,59.74447760090084,134.69592870583597,C,D,45.32249202869352,116.51737358552066,1
Buddhist,Heterosexual,No,165.8330062174556,-29.50720050718074,-118.5302098066155,-99.68060728554597,C,C,-86.38725855125436,73.82595552607802,0
Muslim,Homosexual,None,-142.05577342439602,-191.62939112606412,-29.448525123735358,42.2529795983906,A,B,126.02808063362612,91.092503213475,0
Hindu,Heterosexual,Yes,-206.0792601323,-69.94807863896769,71.61420897698146,-198.61380679933563,E,B,-3.22954505687525,-85.7525601719751,1
Buddhist,Homosexual,Yes,-82.13781720563559,-2.030148970336477,69.19675945688684,51.357145200669365,B,D,80.78173805236092,-205.1477254938592,0
Christian,Bisexual,Physical,-25.000686646360172,-6.061959073944811,18.04437566975711,-7.73186512518029,D,D,117.91711402498744,59.02375396947138,1
Buddhist,Bisexual,None,27.632521357341954,-20.225270258867432,19.293279330078896,-106.57170639678412,B,E,129.2141691606685,-71.79193431880566,1
Jewish,Homosexual,Both,-60.907724860797366,31.001595055758536,-48.14752233288902,64.23721790508046,D,E,120.30026208419306,-123.63612012062993,1
None,Homosexual,No,-141.70054361251994,-44.470777807909776,33.20325409597304,-147.01291871167336,D,A,49.599761392995205,41.94134568342924,1
Christian,Heterosexual,Physical,67.31305476992561,-80.51860792261161,-159.2032063514605,77.87214929408638,B,A,90.61470239723367,-125.53727073794923,0
Muslim,Homosexual,Mental,-88.27056204282154,21.300780863973735,-3.0553931560776526,-136.80904682021014,B,A,122.58930657030274,48.58893004820414,1
Other,Homosexual,Mental,17.28949055452153,0.9498625956146688,14.499871577916092,42.359384476952386,B,C,50.4150328222369,-83.54695914308515,1
Other,Homosexual,Physical,76.09096825865916,-73.92223020576479,-47.42865235233234,-74.72793328613969,E,A,103.50791002644281,-115.11092200660948,1
Other,Homosexual,Yes,52.26560778935344,-82.10440136669538,-67.54440064637352,-11.05702462339383,E,C,50.88575890072339,-147.98646940666447,0
Christian,Bisexual,None,-148.14672508573264,-127.954633794226,-8.644005708836904,171.40818313473756,E,A,55.18501694908215,39.79803743009008,1
Jewish,Homosexual,Mental,46.84439667582178,-31.86917414235429,102.01970499879711,-7.974886560161948,B,D,120.15205998780982,45.38677258382941,1
Hindu,Other,Both,-7.603333998650825,-120.03139091752615,-100.69676849632168,165.65392528336142,D,C,39.08512933765873,19.993916499205085,0
Jewish,Other,Both,-287.013952841479,-7.279077164621587,-64.22140433918301,-73.41552427364886,A,A,60.38342821721804,-45.28414094334019,0
Christian,Homosexual,None,18.23421558767746,173.8790973937336,-33.19789655823947,-79.56152039646793,B,B,55.2430136084182,156.88306680827483,1
None,Bisexual,Mental,23.57327196417745,82.39355872027035,108.48851739106257,-116.05736422768193,D,E,218.0837002060687,91.88862571173482,1
Christian,Heterosexual,Both,-77.0996772428576,23.029235609218993,-101.40664525340254,-56.36819844757017,C,E,-162.2693580539263,-47.46027172371528,0
Hindu,Heterosexual,Both,-174.88420976687772,127.59468568957688,-34.96343098227378,-85.12492939464403,D,E,-167.12944414932835,-78.76336643234644,1
None,Homosexual,None,-120.78845286777708,-140.1648374139501,-8.810163307819947,-143.77622569626638,E,B,50.687808562830085,132.68585053529736,0
Christian,Heterosexual,Yes,170.759149397328,196.23733200525507,-184.33589721605517,-77.15098947594109,E,D,-39.19580564733336,-33.50664237565811,1
Christian,Homosexual,Yes,-49.4822341066858,88.79603108825414,-4.647211380565781,-57.021049102990204,C,B,31.45513022987329,107.80040346058189,0
Buddhist,Bisexual,Mental,-13.56816159102984,112.57042854357108,-17.16619867951991,-20.093711680727527,A,E,37.281202416797655,28.33704882950212,1
None,Bisexual,Yes,-116.22531782399807,-49.06494707748871,-99.99084642813732,22.642002381730222,D,B,20.135665307332093,-1.6433440922498554,1
None,Other,Yes,-120.17024723668295,120.47885691888392,88.76887901733613,-3.199936435117412,B,B,-84.4137393037026,53.362547988019436,1
Buddhist,Other,Yes,-52.97343009473009,72.67194308911752,102.73272072504494,-56.26059015191468,C,D,-48.205820935951245,137.03890466843723,0
Jewish,Bisexual,Physical,61.76078905052985,-139.14704719230545,79.71354899366064,159.30082407112434,D,D,23.031800097722535,28.546781648725077,0
None,Other,None,126.89324359172814,30.215661257311528,21.563849516313734,105.96936023155035,A,B,21.107593870166408,44.928519533592514,0
None,Heterosexual,None,61.047858564005466,29.23303302070954,-8.135905465626783,66.11272592765931,E,E,-104.44296519801543,-34.606836219040254,0
Christian,Other,Both,-12.23954669660265,70.02989720598572,-34.72256596168992,47.97745018215028,D,E,-89.80716427286814,94.62137257205302,1
Hindu,Homosexual,None,-72.90097147858539,-63.58588157298494,-79.76823016801556,132.37080426127278,A,E,19.865051110472354,134.18582806782345,0
Christian,Homosexual,No,-169.11537226227497,121.57873846952837,-75.6679297259908,-3.520323669946838,C,C,42.36124465434717,95.64465063160966,1
None,Other,No,56.66631448823253,217.49457532060683,18.04174649265509,50.16978768592493,A,D,-116.24506353194839,-277.16461072345777,1
Buddhist,Homosexual,Physical,-27.200779160933447,155.4123862974043,-71.62804002651791,-11.51258617480589,A,B,-39.43978229989456,-35.452505579088324,0
Jewish,Bisexual,Yes,16.09186266188383,-98.2713303798491,173.12383524624212,80.70704516129732,C,E,113.80759264473299,28.691787798483354,0
Hindu,Homosexual,Mental,70.85740800577629,-42.717193853531604,-24.999651829675933,127.89610576980243,C,D,129.3303024580015,101.08369389937306,0
None,Heterosexual,Yes,-24.392526296244295,-78.58427651506157,-51.87403929173237,-123.11417554797745,B,A,-118.42087523035971,22.69731641266425,1
None,Bisexual,Yes,-58.78921049365685,109.7089867533255,-103.99842519267023,-99.77619387133517,E,D,-84.58709193864927,90.67743040436825,1
Muslim,Heterosexual,Both,63.97485172778418,-154.3321541293177,-47.51295447569828,11.321615061012514,B,D,47.982253436247944,-29.73701202497955,0
None,Heterosexual,Physical,28.679712792787004,136.07219348101052,3.420289664982315,18.73569742954983,B,A,-1.2403369427890452,-5.539743714565818,0
Jewish,Other,No,-32.14153080901916,66.61262693841599,-86.03734263322133,116.37228754284934,B,D,52.75902243977105,60.64409900077844,1
Hindu,Homosexual,None,34.70331845156923,-42.968161752171426,148.25252873242044,15.776657481116088,A,A,-139.96246087699808,-10.447488818098243,1
Muslim,Homosexual,Physical,-146.55419095747092,27.12158201895179,46.525160086567965,125.31901276788243,A,A,26.331766310435427,-28.717210945192335,1
Jewish,Heterosexual,Mental,29.449491177668342,63.17839185213735,-49.23097314285365,-29.626022440143917,B,C,147.0996019125372,-41.30025452034628,1
Hindu,Heterosexual,Physical,-37.942375779812,9.239453756017667,-116.2972278778715,-52.34123746883693,B,C,-6.167769080362037,58.65141699737863,0
Other,Heterosexual,None,53.59740844345936,14.914579376014977,-43.7710375708457,6.293846331837239,D,E,39.4506906325133,72.88900253559605,1
Buddhist,Bisexual,Physical,-151.05519177758487,59.18418645726473,193.36266959859552,-21.777928485133028,B,E,-73.2867619187759,93.05362340993494,0
Buddhist,Other,Physical,53.53004774847238,-159.5058386571442,-43.308434900056895,48.97370377045435,E,A,-2.719100360264544,81.95187687397285,1
None,Other,Yes,28.641972339465564,33.8635216865375,-122.31100415680154,-22.86213898006296,B,C,-5.358820554404015,-44.66022329729697,0
Muslim,Bisexual,Mental,104.35045556910111,57.206282300860224,60.27035946849144,17.447535005132337,D,D,-0.5293472725792681,157.21192588977505,0
Christian,Homosexual,Yes,-22.885828740245355,6.468680397581853,-163.10250361034795,-65.40535662276037,D,A,90.01811744183351,11.058656053264144,1
None,Bisexual,None,41.986831673502465,-45.96535638841546,162.98630171407413,-52.64937806837352,A,A,25.06885965419215,-16.5776637367758,0
Buddhist,Other,Yes,-124.59284120728964,-144.09396425637848,-181.23384920625364,-187.36040239631166,B,D,-105.98995124524254,-96.55885054746169,1
Buddhist,Bisexual,Both,-10.77575598996559,-53.05042090114075,127.43427555481904,19.22873286092555,A,B,238.51187956468095,70.85769164937649,1
Buddhist,Homosexual,No,36.52032559522723,37.70756428742885,41.82670901922778,95.87827389355964,D,A,-153.6931604123714,-98.1040967557821,1
Hindu,Bisexual,Both,99.31056547411939,-2.7694164396080563,-122.44493048938874,65.98565450733267,A,C,-3.856207410357842,-22.769936260614664,1
Buddhist,Bisexual,No,-71.97169324897548,141.89761494396197,-22.64735768541592,69.69556409512997,E,E,-182.2790630049974,-95.9607788816998,0
Hindu,Bisexual,Mental,53.904162863853834,-76.64701677972708,-75.8061708820929,189.91273355744988,B,C,-116.65839699309993,-58.22095768373599,0
Buddhist,Bisexual,Physical,-35.24319640146249,-96.27598299924041,2.2817840673839878,-17.364623849647984,D,A,-47.06793353220434,-17.96590186749069,0
Christian,Other,Physical,-81.09777432746849,274.4717268679079,-32.49214382970549,40.015888152502185,C,C,46.79411740531529,-39.33270852712178,1
Other,Homosexual,Physical,93.40076253523722,-1.4724358990366984,40.55776243673704,-30.646694644771305,A,C,-100.77738771183607,77.42428768594948,1
Jewish,Other,Both,-80.69224496461783,-84.26241065297174,148.90881875603387,30.932721790716716,E,D,1.0458565641372743,-14.507501226353467,1
Jewish,Other,Yes,12.507532806618302,-86.38357664901952,96.87907031942993,-59.19673528871786,E,E,-175.65428361889042,29.768266467458364,1
Muslim,Heterosexual,None,67.76121263050425,-17.403846480428793,-67.07936181971004,5.706006254173735,C,D,30.62733024364583,-0.8794990612178321,1
Buddhist,Homosexual,None,-116.97725180123288,-66.24076110556068,57.89587154396302,-77.63438829273419,C,E,-10.667137111200683,-77.27587146558878,0
Christian,Heterosexual,Yes,69.4845105170415,-65.41918047929128,-135.02294070784512,-42.173860971267274,B,E,39.819312744809395,31.780474938811476,1
Buddhist,Heterosexual,Yes,65.18810402492451,20.750724472165185,108.69379566167257,99.08144821297056,B,A,-160.00969776426248,-1.2074302806098376,0
Buddhist,Homosexual,None,71.87967798296575,99.13449391540979,-5.906373753946141,86.18729523799286,D,A,38.73074720742118,-42.46979055720286,0
Other,Other,Mental,-48.135083690057584,-3.848035654379825,79.62909677738274,6.760965939004302,E,A,55.26569324477034,118.61126108831192,0
Jewish,Other,Both,-14.86592916060754,-177.40993738352034,-108.13676099795366,-48.32641973093638,E,A,69.58035591642697,-153.14782110948354,1
Hindu,Bisexual,Yes,53.44965301472978,-35.853786883185194,-11.998332038297251,262.9967681808774,C,D,-249.62622176141002,-107.58227308920402,0
Christian,Other,Both,-30.499714473260987,-0.1179580023493115,83.49683036442387,71.5669669346006,A,C,-85.54888480769517,33.61369082959782,1
Muslim,Bisexual,No,-47.65074253535495,111.3631029592107,55.93302809987091,-77.54135490518094,A,E,-77.52027583700196,159.78703725396582,1
Muslim,Heterosexual,Physical,-13.72086857110949,-45.90149696291683,21.321070772997786,20.778861360413785,E,A,51.59471817277333,71.05920044515508,1
Muslim,Bisexual,No,-145.97891257773347,222.67475749642333,62.894451438741605,9.637635241282897,E,C,-64.3994170919456,15.323753753576193,1
Muslim,Homosexual,None,-29.373314572716,-89.3577501962684,-9.986721503152758,-45.76341756152295,B,E,-133.60882847594812,-88.23686161077788,0
Jewish,Bisexual,Mental,122.74634715233965,-50.30849198570421,-77.14916473011894,74.48072665763453,A,C,98.96847563170618,202.4406187636891,1
Buddhist,Homosexual,Physical,35.064769486963755,-3.246267761741095,-4.135846055413043,58.18431109378606,B,B,6.5209347474344606,124.0347651530245,1
Muslim,Heterosexual,Yes,-82.31288047814434,-90.28332262598998,-47.97365698955265,-39.573549968962425,C,A,2.1010023423268875,19.217328410673957,0
Christian,Heterosexual,Physical,64.57924673257811,114.61257110174137,-192.32566664350173,-66.13741586174751,D,C,-80.35119307771467,62.32625438330568,0
Other,Other,No,-48.36304189575719,-134.46252288706359,33.57638775845503,273.9940757273743,D,E,-21.20989062701571,-81.79609780807598,1
Muslim,Other,None,43.9240976905874,-163.96046292311576,-78.4832776448651,77.4291681279259,E,D,-153.28049058818473,31.83984741863509,1
Muslim,Bisexual,None,30.7892651756966,-43.90992284589861,167.3234987121678,-0.5741724025232556,C,E,-169.81647411084967,92.28964431101714,0
None,Heterosexual,Yes,-76.53736816309356,-360.9303998929395,122.44079294884709,54.93984760775903,D,A,59.39584375844096,14.608568862617474,1
Christian,Bisexual,Both,-171.17070960848727,135.70519233279325,21.94580604680472,-36.118096186653396,B,A,-99.74303783741966,-233.15104259012506,1
Hindu,Homosexual,Mental,-171.90240035260774,-145.41321132834736,-18.46107734670245,264.0012455887191,B,B,-17.64331596089678,76.00453139413894,1
Jewish,Heterosexual,None,-91.33770228567984,172.37277310142315,-64.95722483818278,-34.731128697735315,E,C,130.8710439010651,32.35769119362259,1
Other,Heterosexual,Both,61.4833199450472,-11.612935548326421,41.36071428386799,-110.06731077135368,A,E,-3.7117837118859645,63.3915161220575,1
Hindu,Bisexual,Mental,147.1430291382119,-95.37001780008985,-100.81552213987996,106.72403214121526,D,A,28.64738910002981,19.666078094024105,0
Christian,Other,Physical,59.427758330039026,67.17403811102874,-163.57515689107697,-112.73241437416743,A,B,223.7928095965225,-23.012431524758583,1
Christian,Other,Mental,-109.63119832597683,72.51998700324013,28.94098171398003,-108.70252442540472,E,A,-6.561672352763955,148.0677323824894,1
Other,Other,Both,25.60788192768856,192.33230014977357,27.136577773190147,196.04411295392828,C,E,-121.52459841255838,29.128046394269898,0
None,Other,Physical,-3.7164921568324503,69.72573103035958,-106.11254792034089,10.159539846874935,D,C,25.660185582073847,5.792473255769637,0
Jewish,Homosexual,Mental,-159.26005765669098,-116.98175806789695,-87.28247327771355,-177.45683967920124,E,E,208.03673479028782,12.713863212482647,0
Buddhist,Heterosexual,Mental,26.85343012270437,11.576382733384664,30.306639205443236,171.17903505934345,B,C,-77.09814034116785,-31.47800334951218,0
Other,Other,Both,-124.9532072879373,5.474929364190134,99.42087777401461,176.69702382058077,B,B,-83.3530354664044,165.45495195002795,1
Buddhist,Bisexual,None,-89.42507633447437,-62.70641942719089,222.50430585787743,-14.436144052642913,C,A,-118.26482080120495,163.11264263255384,0
Jewish,Homosexual,Yes,-17.887758437486376,-80.82684757782035,18.57944859582114,-170.4834271905015,D,C,114.97664502898124,168.7142339008666,0
Christian,Heterosexual,None,13.627967619246306,-84.51622349488885,-113.56959514155153,-32.110072635378614,D,A,17.042617191034086,-140.92832563139433,0
Muslim,Other,None,-23.566346890534604,-58.34905783631898,44.51267321000598,104.78948581129197,B,B,-37.41255321750282,103.30137735335386,1
Muslim,Other,Yes,31.407127743130957,-7.698449918434138,165.18328342629536,-73.76441265325403,B,E,-73.24121975563716,66.50886984693246,1
Jewish,Other,No,67.93197866572666,105.64882197813064,17.98952751540965,-18.218796989514058,D,C,4.104397902045282,28.639620647083667,0
Buddhist,Bisexual,Both,93.85607931046104,-231.27635928017472,31.68622841688844,47.68681935415235,A,C,48.19349524755479,23.243365997711006,0
Buddhist,Homosexual,Mental,-90.16519845661031,-14.26379038479787,53.6075455626617,79.94759568545537,C,E,-27.56560735587757,163.55368722739192,1
None,Bisexual,Mental,-89.54071298875161,111.5636104935452,35.81909669269803,56.49778296298783,D,E,-122.50041543968496,222.0377667098664,0
Hindu,Heterosexual,Yes,-123.95835768519396,128.18612694536742,-115.86108987286121,54.57735774764859,A,A,-20.26608494353569,-159.83155527920374,1
Muslim,Homosexual,Both,27.948937292386866,62.5259270136143,91.2853603869638,30.14037042100859,A,E,-69.56709933587253,46.52506733076296,1
Jewish,Bisexual,No,-119.85052640180174,-170.79866622714513,-18.84911575832922,-81.07213646229573,C,E,107.24522774577213,71.68296958216386,1
Buddhist,Other,None,16.711532535431925,19.089184666664487,130.89144757020358,44.66765022651127,D,C,-35.15357182921613,-84.8986163370554,1
Hindu,Homosexual,No,-17.42946603977726,31.372335202135144,52.34794211521411,-145.62450990143245,B,E,-40.77825828191345,96.26425042218155,0
None,Heterosexual,Mental,-55.81919231420536,-6.727191394097629,-60.8139197379286,65.49496811690186,D,E,-9.530346065467988,-149.94134314969762,0
None,Bisexual,Mental,-7.222816911071393,-0.4425316704598242,27.6779843769255,-20.565563251662393,E,D,29.015277093128628,182.44230928042373,1
Christian,Other,Both,-207.53307061939458,-197.35487067555962,-3.4082282321508353,-2.186746327390304,A,A,-47.70128532734429,29.752821410235974,1
Hindu,Other,Yes,195.44374739623285,96.96912094234679,57.560952076785455,-111.43264687345923,C,B,105.15535651651513,88.66166830114656,1
Hindu,Other,Mental,89.01069604107504,-76.46993982383779,-10.394609242670686,11.98199918518359,A,E,67.47380588627921,87.90394532698144,0
Jewish,Heterosexual,No,220.31987144765753,-7.078235443878494,25.921537526256756,-88.82327775713533,C,E,123.70041318699015,74.12654521975539,1
Other,Other,Physical,40.46548678968553,-51.32479138395646,78.75594746433958,75.95511078000274,D,B,-47.45352408025057,-146.6535123254006,1
Hindu,Bisexual,Mental,37.44840936602103,-216.32873944229272,138.56324258712047,63.54917701267047,E,D,-26.74652884666066,0.05587907445585668,0
Christian,Heterosexual,None,6.108437346249598,-23.498999865327757,-91.52918738520096,40.09317474181414,E,B,-20.66346989359395,-13.291878081484615,1
Christian,Heterosexual,Yes,-156.397163207917,7.365693323942655,217.2951620298933,-102.81357690088132,B,B,-150.91306294512316,68.38992930313373,0
Jewish,Heterosexual,Mental,189.7219311822576,155.4484809965972,29.5774624718612,92.70227827532842,B,A,78.39998670554255,-65.84868105166822,1
Hindu,Bisexual,No,94.83670385945585,8.485387643130734,78.11975869926331,132.7579127336698,D,D,-108.40755175568746,-56.37800892232877,1
Christian,Other,Both,-83.43299668977001,40.706387664848755,-90.22801544091325,64.11192079866557,C,A,96.79358390902019,122.05563189997912,0
Christian,Other,Physical,104.06294409820234,-50.69462212226629,-2.978470829343699,-92.10507861237835,D,B,80.93967283452245,-90.36873488461292,1
Muslim,Other,None,19.03109122280839,40.319204916738386,-14.426681954120408,130.3317060377023,D,B,-34.939845066088324,-217.87243579805465,1
Other,Heterosexual,None,-1.928157052632296,15.731522102615406,-111.55418915402784,-11.664212950446002,C,E,53.87710318048643,17.156113602332805,0
Christian,Other,Mental,95.37828078546315,-100.84962696953133,-125.77754992835213,175.95299945486985,D,E,85.15636275493081,-26.509615330956432,1
Other,Homosexual,None,8.540792850270835,92.06357333500888,67.75264023708661,-41.03063596176572,A,A,21.062708809441567,-119.49213058777804,1
Buddhist,Bisexual,Physical,55.40262058318181,49.077177886066664,-167.09081458130657,-164.30059424558098,A,D,-53.72905655536181,-23.77084925708701,0
Jewish,Other,Both,3.6456972989178995,-12.843894938980819,-55.54490064564135,71.244238741541,C,E,51.23832364870857,99.94008956472972,0
Buddhist,Other,Both,-31.912065449958842,68.89873655473049,-43.82394223631296,110.48180656708595,B,C,34.59368154813658,1.1148851212658268,1
Jewish,Homosexual,Both,137.78548611237173,24.548733764215765,-57.456745498357506,18.684509832388365,A,C,75.0499058937828,-185.50252572668953,1
Christian,Heterosexual,Yes,-113.5799622751841,-76.90664870628028,134.86657156063313,183.54887988668474,A,C,78.46885375506635,-16.815221800128697,1
Other,Heterosexual,Mental,-106.54298652495196,-123.05529884186622,-107.04336749155048,-26.26117616211383,A,E,-109.8780805081064,62.05110086407872,1
Other,Homosexual,No,28.837275240951314,-140.77708963420744,253.19343302889567,-40.54574660532502,E,A,190.23166610009403,52.02394435521921,0
Christian,Homosexual,None,-13.300718766309563,4.746027593746484,38.40598691640497,-58.6402125572426,D,C,-28.00635466359728,123.52542704503915,1
Hindu,Homosexual,Both,-108.85713803005726,67.01806506964951,-12.685714062007609,3.7183728532693383,B,D,-13.288937271096515,-52.46479494125176,1
Jewish,Other,Physical,9.392441852510123,87.18702384878648,187.39218681520015,49.06725381266535,D,C,-67.11502667495263,120.04783973283486,1
Buddhist,Bisexual,Physical,219.02065749726015,171.7344408657988,47.341958348339084,-79.22985903416848,C,B,-21.227414901111498,-50.99324207291467,1
None,Other,No,-139.49291987449547,-27.936402149004845,-160.4314235918125,-87.19105183673854,B,B,26.74190952050602,-58.50703208876418,0
Buddhist,Homosexual,None,-69.92587746653984,137.1073220213078,7.838586780886992,-56.19749684794496,D,B,-83.96754251227799,179.3372001256476,1
Hindu,Heterosexual,Mental,-171.96076108317268,54.416206406211096,72.67824024495793,-246.52493175420904,A,A,85.66787555040123,33.71901506383394,0
Buddhist,Bisexual,None,-30.082184653116666,-61.892533290164764,-172.01813752210847,142.0477940332731,E,C,-16.863431007013286,29.016950257245007,1
None,Heterosexual,Physical,-82.7116078977672,52.39571489377276,-43.73493841134339,-55.694796545198585,B,C,-123.36211620916362,126.84588348196301,0
Muslim,Other,Both,-29.03930906086759,16.792934002092093,108.78757385921824,68.52077798917088,C,E,89.26737386588756,-204.76952916619769,1
None,Other,Yes,104.61196957595156,-22.46819909676154,5.653007638741628,-21.188690695922833,C,B,-109.69211548439823,-8.656128043591908,1
