handicap,faith,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Yes,Christian,Female,A,E,A,-10.861863222518098,C,A,E,7.418082969650432,C,B,E,-209.95033627473308,-71.60165138577544,114.626714848148,E,0
Both,Hindu,M,E,E,E,-104.99186874832105,E,E,B,2.351934720740205,C,B,D,-54.44828854036787,73.30875623834675,77.88515196584694,E,1
Mental,Buddhist,F,A,D,B,-88.06403968682199,A,D,A,-13.586210449663596,A,C,E,38.90261704312521,76.88262083807716,-31.692838563341898,C,0
Yes,Jewish,Other,E,C,B,-168.51336601956325,C,D,C,138.6497233756834,C,B,E,96.85439348577556,-53.110245736895045,-27.98312237589617,A,0
Yes,Other,F,A,D,D,-16.170803415420316,D,D,D,-55.01887029303691,C,E,D,187.47499594889206,-5.555956174605321,-57.80691499081912,E,1
Mental,Muslim,Male,B,D,A,78.88358596448903,D,C,A,-19.434447077654234,D,A,A,-190.64514666415516,-47.33377694610341,-84.4080453702375,A,1
Yes,Muslim,F,C,A,A,-221.53720367410094,C,E,C,-67.2216818599521,B,D,B,144.2298647043444,-98.20989346671276,-84.2744025647757,A,1
Mental,Buddhist,F,D,C,E,-72.39895229623897,B,D,B,154.89864394285294,B,B,A,95.44388782046178,67.24365977487648,102.72935991915818,E,1
Physical,None,M,A,D,C,-62.21387215490076,D,B,E,-35.942218977252274,D,C,D,149.51382711616782,125.21157076604436,157.36881388830656,D,0
No,Other,Male,C,B,C,45.49734934635236,D,C,B,41.39578341339905,D,C,E,-232.78171156218886,16.24623968895662,69.89978699163932,D,0
Yes,Buddhist,Female,D,D,A,-6.670490751767476,A,B,D,-9.754950245219137,C,C,E,-27.691091794757234,-11.205718859720754,-50.791509631678345,B,1
Yes,Buddhist,Non-binary,E,B,D,47.96401981490006,A,E,E,-138.950599953426,B,B,A,-164.52804014376173,58.64042379708388,-64.68915363653454,D,1
Physical,None,Male,C,A,C,-7.93068098604526,E,A,A,6.052950808373225,B,D,E,115.81659104010569,122.66045689877178,-45.586944289461336,A,1
Physical,Buddhist,Female,D,E,A,-140.1407732119441,A,B,D,78.86092918625263,A,D,C,-151.4530458475245,-161.71847737531937,-24.06754752343617,B,1
Physical,Hindu,Non-binary,C,C,B,-122.90903824852633,C,C,D,-5.9734836272023335,B,C,B,-119.82867190455913,149.46955304257855,-105.93763622861636,C,1
Mental,Other,Male,B,C,A,-71.5679970560354,C,C,A,136.79927628097076,C,C,E,105.95090138136362,-49.289308357026,-108.89547884247419,B,0
Physical,Buddhist,Other,D,D,C,-26.779975353850904,B,C,C,4.8456712091334095,B,D,C,-68.13487731380278,-180.12567959025932,-30.162450393553335,A,0
Yes,Buddhist,F,E,D,B,-114.36509241455555,C,B,B,132.78980780174575,D,A,E,-90.18139686291644,46.71773388512066,-30.063109507693163,D,1
Yes,Christian,Female,A,A,E,-88.01674777262012,B,B,D,27.83872547802731,C,A,D,13.035953715203405,7.899298762375285,196.96341855215087,E,0
No,None,Other,B,E,B,14.475048705512943,B,C,B,-99.27142277757186,B,A,C,70.72714446079834,-102.09651933387609,-162.78153833342986,D,1
Yes,Hindu,Non-binary,C,D,A,105.90548532897381,C,B,A,71.21566920982715,B,A,C,-144.47728651313295,-176.33570925173362,156.50225734675476,D,1
None,Jewish,Female,D,B,D,-151.01886053494547,D,E,B,98.89234594799942,D,A,C,115.0941395399808,2.0946847830905733,-84.4475313726875,A,1
Both,Buddhist,F,C,E,E,-69.99604385518815,E,E,B,-61.12968532100217,B,D,E,-83.84554295086987,-72.60448629049138,112.36379944373078,C,0
Mental,None,Other,C,C,A,26.73346874053323,E,A,E,-126.10475358926433,B,C,C,47.01411136392374,108.03957168945675,-100.46048012286984,D,1
None,Christian,F,B,E,E,85.21774011721794,D,A,D,-288.79905949683405,E,A,C,57.057576003022895,-85.05484548936715,-39.012503394221895,C,0
Physical,Hindu,F,A,E,D,27.176895440248806,B,D,B,-81.42968723888076,B,C,E,39.665297670678804,-136.23433986491023,143.13918621226543,D,0
None,Muslim,F,D,E,B,-111.23902725412009,C,A,A,90.66019563495679,E,C,A,-26.351448089347564,-70.84171598692193,-102.78253928751069,B,1
None,Christian,Non-binary,B,E,A,16.388084221699703,A,B,E,-35.220834515341,A,A,E,63.242873563808324,-81.52328182563525,-105.71331172748532,D,1
Mental,Jewish,M,C,C,D,-129.8083518406961,B,D,A,-15.460941721809556,E,C,D,115.26234531413009,230.76997673928727,-60.594213134758434,C,0
None,Other,Non-binary,E,E,B,-225.12453153584042,A,C,D,52.879483811804725,C,B,B,-117.01474214863808,144.16761764143482,-152.67713088250298,A,0
Mental,Other,Male,D,C,B,-0.6590171717988756,A,B,C,-103.83853112054209,D,C,D,141.10329981057782,137.70552080421302,30.08322598000783,C,0
Mental,Jewish,Male,D,C,D,-32.45705666252434,A,C,C,156.63765132675692,C,A,D,-118.94423568002065,-51.39383051073628,-22.507432952553483,C,1
Yes,Buddhist,Male,C,B,A,-79.4521393296792,E,D,B,-189.27914304974325,E,D,B,9.079257669290868,-53.37190956363451,-153.46482570091015,C,1
Mental,Hindu,F,A,B,D,-115.35017731070174,D,E,C,-106.46989583606528,C,A,A,-3.7484432386398563,68.9638646485147,23.908866584902594,A,0
Yes,Other,M,E,E,A,-44.23629530066992,B,B,E,-57.02540795563359,D,D,D,-28.420699821751285,139.56270265748893,110.02181878676176,C,0
Mental,Buddhist,Female,D,D,A,102.37737519925733,D,D,A,20.329767796853854,A,B,D,6.039770604998356,64.90048651265214,-23.388090677855825,B,0
None,Christian,M,E,B,D,-23.989333736823085,D,B,E,27.446160671348967,B,B,E,-10.893712031444931,-1.3662582849663933,58.924998855203256,D,1
Mental,Christian,Male,B,D,B,-76.28660838870664,B,E,A,-106.23738679690324,C,A,C,63.69117602448638,-217.5867831839452,186.83130881163095,A,0
Both,Muslim,M,C,B,C,98.26809052743862,E,E,C,-75.24228405738292,B,E,A,60.371161297163276,-136.78905851709234,-97.19210269388216,C,1
Yes,Jewish,Male,D,D,B,41.78103243057879,C,B,E,-41.20866503432977,C,A,D,119.83522178989921,92.47863251425834,22.4043690938617,B,0
Physical,Other,Male,B,D,D,54.58131618053805,D,C,E,124.77397558913552,C,B,B,126.5034705441352,-4.473477446543035,42.40812538916055,E,0
Yes,Muslim,F,A,B,A,8.255777076311333,E,D,C,-68.98036214977716,E,B,D,106.98633012787953,-5.298180909933309,65.08855105335307,A,1
Yes,Jewish,M,B,D,D,15.823254310976203,B,B,A,-52.176527407756815,D,A,D,48.84168091501079,-9.888208802264446,-9.076051346978293,E,0
No,Jewish,F,B,E,A,38.969566297283,E,C,E,82.20822368475888,E,E,B,79.47903768366666,-106.23440939691473,91.04736133039711,B,1
Both,Christian,F,D,E,C,-35.73260517590501,D,A,B,-115.79755996227765,D,E,E,78.65613430262044,19.63304458560577,-136.2401820168535,A,0
Yes,Buddhist,Male,A,E,A,38.85446829128926,D,B,E,-67.7695599370846,A,D,B,241.82830359091847,-100.06624666329967,-108.45777793931843,A,0
Mental,Buddhist,F,E,C,C,-5.239484308123798,B,E,D,80.65743576479805,A,C,A,248.3300531109789,-172.08446863948873,-80.47015514601632,D,0
Both,Hindu,Female,E,C,E,-61.381051280972365,B,C,C,-15.749055286641262,B,A,E,-51.576014054534724,94.410845777923,-102.59371787098229,A,1
Yes,Other,F,A,A,E,263.5104984634151,A,E,C,133.8110291637758,D,A,A,77.13345436480226,-145.05885834005358,-36.709191629854175,E,0
No,Other,F,E,D,D,-70.82933323872459,C,E,E,-26.644822488271018,B,E,E,-62.12635451659049,-92.0161083802932,153.06553122855655,C,0
Both,Muslim,Non-binary,B,D,A,33.46167536526919,B,D,D,-98.52690251744207,A,E,B,35.01462307837307,14.316729035023318,84.16229758862589,B,1
None,Christian,Male,B,B,C,-25.46869727495243,E,C,B,69.15067747485595,A,A,E,-64.56082341595494,-121.04970588504654,6.752579213923054,C,1
Physical,Christian,Female,E,C,B,95.72736771408998,B,E,A,-131.20421243664114,A,A,C,-171.87821904628183,173.70249823459525,24.200404522915857,C,1
None,None,Other,C,E,A,-81.43985186483891,E,B,D,-227.15161691812736,A,E,A,136.69116576126115,58.05950288398821,-76.99104666244847,E,0
Physical,Hindu,Female,A,D,C,-136.57580966051606,B,D,B,95.09875315416078,A,C,A,193.3385398845953,38.301721233478204,-63.38795819277981,E,1
No,Jewish,Non-binary,B,B,C,-37.908802430723725,C,D,E,-23.289590170837243,A,E,E,-144.52731001226576,12.256623722590376,4.2436751817255685,C,0
Both,Hindu,Non-binary,E,E,D,-25.887063792552823,C,D,A,-142.80708560652516,E,D,C,71.26065240915291,11.843083474232836,78.40751534324818,B,0
Physical,Muslim,Male,B,A,D,-37.97390606250955,B,D,B,79.44182476769573,A,D,D,-23.369965863883866,39.25188376939342,34.09644019842555,C,1
Both,Hindu,F,A,B,E,53.403258857845884,B,E,E,-105.1634487998577,E,E,B,74.51018333826403,104.05343758768248,-48.65326926139823,C,0
None,Buddhist,Female,B,D,B,-65.89248060226085,A,A,D,14.698128618796275,A,A,A,45.7424650209425,99.40159625603413,-118.05610786815286,D,0
Both,Christian,F,C,C,B,177.7960038066465,D,C,D,-18.303076461361588,B,D,E,-79.47312973765523,150.23964885684552,-180.05073268628794,A,0
No,Jewish,F,C,A,D,5.890891046276585,E,A,B,-40.85594208976136,B,D,B,104.87345539800054,86.84186277904223,29.047682194335252,B,0
Physical,Jewish,F,A,C,B,-40.59061041872242,B,C,A,-6.502123692423396,A,A,E,133.6818952307423,-62.842317813677596,88.69520129703974,B,1
Mental,Hindu,M,E,D,B,66.38475024813295,A,E,B,22.761770199212062,D,D,D,89.2368859159218,85.23177799318769,166.7838630089007,B,0
No,Jewish,Female,C,E,C,44.685837997626095,B,A,D,-250.82605073065852,D,E,E,179.2816671435474,-1.5726299515923432,-90.38528755419844,E,0
Mental,None,Female,C,C,C,-7.131994721195896,A,B,B,150.2818133565867,B,B,C,-1.0817826036596665,37.802336445927885,-55.11611264397306,C,1
Physical,Buddhist,Non-binary,A,B,B,81.12671851324437,C,A,C,-20.186594921755542,D,D,C,193.05324709518436,79.59983325412416,-46.287689487279124,A,1
None,Buddhist,Female,A,C,D,169.87504724232807,C,C,D,-62.38998772858751,E,D,C,112.06024607862577,68.30665167067835,19.32923237599376,E,0
No,Buddhist,Female,C,E,E,-102.64383191034976,D,A,C,41.24646732885695,C,E,D,9.4079725254667,34.86760568226032,266.51240204314814,B,0
No,Jewish,Female,D,E,E,-154.76400264804812,B,D,C,21.67410133740082,E,E,C,51.760979161435536,79.87853912153344,-30.828863872034102,A,0
None,Jewish,Other,E,D,D,-53.50710729455002,A,C,E,78.37680813259638,A,A,E,-12.774041625165822,238.99652609380234,-45.212187867424696,E,1
Mental,Christian,F,D,E,C,-38.983769217607346,D,E,D,16.676579469473634,C,E,E,-116.25280854832836,1.4733837734124389,-6.494949572289599,B,1
Mental,Muslim,M,C,B,B,-30.614485318703842,A,B,B,-3.3458204378885754,C,D,E,12.131990697510968,-38.37958577018966,-20.6488888235258,D,0
Yes,Muslim,Male,E,D,B,-25.75648679191883,D,B,D,-67.12864033529995,E,A,E,94.55597771838666,34.55468450229473,5.091717985012916,A,1
Both,Hindu,Male,D,C,A,-9.7419154845011,C,B,B,8.338438647230623,D,C,B,83.40894284005506,239.80656949657742,83.32095692569459,E,1
No,Muslim,Female,C,D,D,-52.64888362363618,E,A,C,92.3595419138896,D,C,A,-17.889207358836693,-188.4831965940818,238.9062571693434,C,1
Mental,Other,Female,E,A,A,21.48889220212592,A,C,B,128.39639234132434,C,E,A,181.98521003524294,-104.73967867645884,-87.06397200271073,D,0
None,Christian,Male,E,A,B,-114.00284476792785,A,B,A,86.18845810852237,A,D,A,-45.808074844918586,-81.54548121344222,52.13503049992132,D,1
No,Jewish,Male,A,B,B,3.847295484690638,D,C,D,-84.29571802772865,A,C,D,59.19673830339227,86.23983055910386,-7.895213040458075,E,1
None,None,Female,E,C,A,-148.6178552750778,A,C,D,-20.412143530102075,B,B,D,-9.12862577101166,-163.76728266227997,102.53967442099945,A,1
Both,Jewish,Male,E,D,C,-55.436077194424996,C,D,A,-82.14698750519621,A,E,E,71.17940146552658,39.329302118643625,245.49506438531205,B,0
None,Jewish,Male,E,E,D,35.700108736927994,C,E,A,152.55477399735747,C,E,C,4.287334741183483,116.67194926757536,35.09902052481021,E,1
Mental,Buddhist,Other,B,E,A,88.21943527738753,D,E,D,-56.01875020642455,B,E,D,-11.449507555143338,-2.600036599006747,-136.2366260376962,A,1
Both,Christian,Other,C,A,C,-210.98205641548068,D,A,C,-49.077756166002196,D,D,A,-48.07534463642041,-36.73643678592281,275.7011838568123,D,1
Mental,Hindu,Non-binary,E,D,E,-40.75147451012106,C,B,B,-164.4563835033208,A,C,D,-261.25177553787694,21.70590658280358,142.42929178062067,E,1
Physical,None,F,B,E,C,-152.76871840632714,D,E,B,-113.16828940195234,B,C,D,-34.95840314396775,-36.07726750752121,97.7571907658239,D,1
None,Buddhist,Other,A,C,D,51.94399881973793,B,A,B,-54.27483902021781,A,D,B,-117.38462426290891,-204.8238234391207,-143.72788089996493,C,0
None,Jewish,Female,D,E,E,138.05304790655427,E,C,D,-49.72598042617523,E,B,B,207.7152853745502,147.34325230706645,38.441964640359835,C,1
Yes,Christian,Non-binary,B,D,B,104.19184682193033,A,D,C,-24.34232808013947,E,E,E,0.4910029997211279,87.95132747319376,-69.89289817907213,A,0
Mental,Muslim,Female,D,E,E,-153.03528121670135,C,D,A,106.97126315757663,C,C,E,79.76496789820301,-123.61423471377897,-23.279345581330475,B,0
Physical,Muslim,M,D,A,B,60.124587386862636,E,E,B,-56.677760828222645,C,A,D,-12.188185572721233,0.31791889382653726,111.94726966560198,C,0
Mental,Hindu,Female,D,B,C,112.70235323604334,B,A,E,49.58076385749596,D,B,C,4.701496580052034,-48.61022252691271,-109.24776099888356,A,1
Mental,Buddhist,Female,D,E,B,-167.93070876728805,E,B,C,75.9273756192975,E,D,C,20.728839451105916,-171.13253021346205,-50.548528457211304,E,1
Yes,Muslim,Other,B,D,D,77.39951738806135,B,E,C,-123.22091753741304,B,E,B,24.90721250601552,-7.73917609939712,19.15883447058131,C,1
Mental,Christian,Female,B,E,B,15.405822608644865,A,D,D,-11.387047488598,B,B,E,-77.74984968678758,97.30123674853826,-47.255327150820115,D,1
Physical,Buddhist,Other,D,D,A,-17.345108041159047,C,C,B,-41.92903391561028,D,B,D,69.4923546158953,31.701443437704434,45.616352030026945,D,1
Both,None,Non-binary,B,B,B,-144.06344629692342,A,C,C,1.4553451487296052,E,B,E,-71.18433419529299,-31.25244772349988,-45.94739880738026,E,0
Yes,Hindu,F,A,C,B,18.10558720851008,A,E,D,-118.79656615893957,D,B,A,-123.2630255917953,72.48013343225114,113.03805969115108,D,0
Mental,None,M,E,A,E,-139.13570275972427,D,E,C,104.80662035648616,E,D,D,-22.793492623233423,-18.711820966546146,40.32908595039071,B,0
Both,Buddhist,Female,A,C,C,0.5373605594999932,B,E,D,-21.31701250939394,E,E,C,-21.77468450955352,-29.39446418994101,76.06605629498154,E,0
None,Other,M,C,D,B,76.2145491635445,D,E,E,-156.99238690692067,B,A,B,34.968277353132244,275.63801895876827,-119.69534317819613,E,0
Physical,Other,Other,D,A,A,53.28759287810876,B,A,A,-40.5026173405972,D,D,A,72.89332289991238,31.629550625220016,138.49426731058944,C,0
Yes,Jewish,Other,D,A,A,-3.2531671107690125,D,D,D,43.874465685831375,E,D,B,91.2570949716913,-174.41420157879512,32.440647489266624,C,0
No,Buddhist,Non-binary,B,A,A,-92.69144011401882,D,E,E,122.57508470758648,A,D,B,-220.20227909089053,-3.462747671721101,31.838494771103065,A,1
Both,Jewish,F,A,A,B,-73.50419683058743,D,A,B,-205.14323228030747,B,D,D,38.75093765964624,68.67864967345032,154.7781681330282,C,0
No,Buddhist,Non-binary,B,D,B,-87.93102438170156,E,C,C,12.544129405395795,E,D,B,-132.1995654908755,73.84859592220033,44.20815466022545,C,0
No,Other,Non-binary,C,C,A,-15.16020299672681,B,B,A,-20.489240996345124,B,E,D,24.022075965416676,-53.21164749390175,16.893840305681035,E,1
None,Other,Other,D,E,C,-128.0307319382861,C,C,C,145.03841872647197,E,D,E,-116.12825063916942,147.8661738896284,-145.39713848101547,E,0
Mental,Jewish,F,E,E,E,-1.0438186715602118,C,C,A,162.81819547889125,A,A,E,-66.44283516107492,-20.61044768048466,-63.60933938867992,D,1
None,Hindu,F,A,B,C,-124.07338186089447,A,D,A,76.98169273531141,B,A,B,-21.193901098871894,-179.22502126214772,163.309834070522,D,1
Mental,Jewish,Male,D,B,E,135.61675153095564,A,A,D,-13.85348971159283,B,C,D,169.69655812307965,48.46190311499136,-83.0121643297285,E,1
No,Other,Male,D,C,D,79.76293827467043,E,E,D,207.7780536898254,A,D,C,6.380429934015706,38.21604836090845,31.211234113317126,C,0
Yes,Hindu,Female,E,C,C,-101.37686337350632,B,B,E,-81.00873664787584,B,A,A,8.742262556324318,-128.22428623646877,-81.25601609630776,A,1
Physical,Muslim,Female,E,E,B,-234.4505832325023,D,D,B,-12.114802300833361,A,B,E,-225.79787903072784,-198.0845055080378,88.27747481053436,B,1
None,Christian,Other,D,D,E,-76.68961599658631,B,C,D,-92.11154825058925,D,D,D,-49.278070707935946,-31.148964655364587,16.304491075950285,E,1
No,Christian,Female,D,D,E,138.34418017117852,D,B,C,-143.01315228550862,E,E,A,-75.1496493377569,-228.1079337392446,-193.18145449132064,D,0
Yes,Jewish,Other,C,A,C,38.289404955993504,D,B,E,120.12418798626095,E,D,C,174.92925765939808,-164.31110509928976,-111.95050230202068,E,1
Yes,Christian,F,C,C,A,-153.92913012472715,D,E,B,-40.260061764235914,D,C,A,150.189297359833,-144.47736731495107,-221.46662511709457,D,0
None,Hindu,Female,B,D,A,9.010661657623855,D,D,C,-34.050214688597876,A,B,D,-247.40193134403356,-5.290949522825625,-53.83833511774833,D,1
No,None,Female,B,C,B,-47.3098806620031,D,A,A,70.91695949048567,A,B,D,-181.6137834548661,38.10458165382902,169.23575668216967,C,0
No,Christian,F,B,B,A,-24.969639996086272,C,E,C,27.52744254764371,C,D,B,-99.97360133620128,-19.267442405162438,86.29308603260331,C,0
Mental,Buddhist,Female,D,C,C,-96.00717476444962,D,B,D,109.68455234451527,D,D,C,3.552292000049797,184.49448094967426,-11.31770551204272,E,1
Mental,Muslim,F,B,E,A,-58.07159264559415,A,D,D,83.75275901109839,A,D,C,6.446126370070527,-17.421747725969354,-42.069539352841055,A,0
No,Other,Male,C,D,E,82.14068906185182,D,A,E,16.680349629083434,C,D,E,-209.38694792353778,-221.06077927709458,74.67669561262699,B,1
Both,Jewish,Male,B,A,C,-64.21508789959344,A,E,E,-44.275211674121934,E,B,B,-3.9350679273224283,24.6444763177846,-68.0202610072551,C,1
None,Jewish,Female,E,E,B,-127.72119711854903,E,A,B,-42.934711140717106,E,E,A,-29.450936510708527,-144.2407729390134,0.43953024112432715,E,0
Yes,Other,M,D,E,E,49.255406868254006,E,A,C,-0.2865257266649243,D,B,A,-243.4882440020956,-80.74398740784058,-81.06305387648376,C,0
Yes,Jewish,Other,A,B,D,95.85098437158508,E,C,B,-96.98157450370665,E,D,B,23.33788515966637,13.300686651112908,224.48194574756707,E,0
Both,Buddhist,Female,A,C,E,-142.5593844263281,D,A,D,-230.9390232566669,B,C,C,145.13529688568835,149.70746685440224,167.02227887432397,A,1
Both,Hindu,Non-binary,B,E,C,30.806661743277154,A,C,E,-85.2086996740604,B,E,D,120.25455886564247,-79.14964749497835,92.35347052149795,A,1
None,None,Other,A,D,E,-5.778537099855417,D,B,D,-84.7423403783528,C,E,A,-40.58757186606381,91.90223429736108,-107.97182121426667,B,1
Yes,Hindu,Non-binary,D,A,E,44.739096608696286,D,B,C,114.71552853095308,B,B,C,25.469910764246844,-64.10243723004253,-109.17792802460772,B,1
Physical,None,F,B,E,E,102.36614713901209,D,C,C,-94.6341790524645,B,B,D,-13.928130566097199,-4.198469071733648,-171.1895110868046,C,0
None,Christian,Male,A,A,A,-163.1193060430792,E,B,C,-62.31240801096041,B,C,E,-46.52853090848099,-4.852552788106726,85.00392745688447,B,0
No,Muslim,F,C,E,D,-135.33774012307444,B,D,E,-45.757425678473034,B,C,E,127.03426255375523,111.93337015044513,106.755952478693,C,0
Both,Buddhist,Male,B,B,C,75.57603158759618,B,C,B,-16.356113828701776,C,A,A,54.27941310202692,-120.73862154430182,1.7976447495580676,E,0
Mental,Buddhist,Non-binary,E,B,E,178.33485123501654,A,B,C,58.45414267905479,D,C,A,136.2429602390183,-167.55105576062215,-28.308194701758126,D,0
Mental,Muslim,M,B,E,E,144.0923882956593,C,E,E,73.26002978822619,E,D,E,130.11359981835923,-116.55241500733673,148.94416424296816,B,1
No,Buddhist,M,B,B,C,-110.69773179091287,E,D,D,26.095213184875384,B,C,D,1.776417949689841,145.5691132324044,-122.61303309405358,D,1
Both,Other,Other,A,A,B,-81.1330999530545,B,D,A,-41.66434497239606,D,B,C,15.356075689667062,-49.79569686665375,-139.95745528515258,E,1
Physical,Jewish,Non-binary,C,D,C,-89.00061988706265,B,C,B,-139.80748379850195,D,A,E,26.03025279900167,6.457964464828486,45.13863873896934,B,1
None,Jewish,M,A,A,E,42.49429268447221,B,D,C,13.13486177500644,D,D,B,106.61517965272279,4.534747762260604,156.43134020665372,B,1
None,Other,F,D,D,E,74.2977242614162,A,B,C,-21.82198413840154,D,A,C,1.1264715692832001,-61.63426270978274,117.22659428697466,E,1
Both,Christian,Female,B,D,A,-84.89260125403136,E,A,E,-32.30685189220954,A,E,D,-56.17730626478592,113.18189251790362,-42.06343763995686,D,0
Yes,Buddhist,M,E,C,A,52.09796862383293,C,E,C,79.65727111689154,B,D,B,-59.63406716493756,132.03509070430772,-158.3998611016231,B,1
Mental,Muslim,Male,A,B,E,-137.96035917434688,B,E,B,71.96296371246017,D,B,D,-106.92877565540368,65.12134246503987,45.17478146301856,E,1
Both,Muslim,Male,D,C,C,34.6572122845939,C,C,B,-119.76150230006697,C,E,B,-100.72890962413202,60.78126511947022,-187.23789652408203,E,1
Physical,Christian,F,E,A,C,8.545777055022663,D,C,A,23.869375218733722,D,C,E,-41.1302730650808,-77.20601198827369,24.42996453831524,C,1
Mental,Jewish,Male,C,A,D,152.24838862375935,C,D,E,-43.018394561686335,E,B,E,46.22814647383595,-133.6790844542152,99.92175724782207,E,1
Both,Hindu,Other,D,D,C,95.33393085452174,A,E,E,-137.00324643089027,D,B,A,110.8424294100933,-31.474961514104066,-92.77019151311262,E,1
