genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Non-binary,24.544368148243763,A,B,A,-76.12917148492109,5.735072301812609,58.630840492682154,-9.764261451615502,C,-168.803714947242,7.584966470977654,-65.40469849983185,0
Female,-143.0310178847622,A,B,E,-5.2150499903734895,230.67723612891407,-7.094245831509105,-28.832475757789528,B,-33.40689717388184,-5.26149948837695,160.7073006481353,0
Male,1.7805283737515178,B,C,D,6.646864739426753,171.69523660076825,-53.65086379641198,-130.75318201851368,C,2.940687750618473,-44.42562185747468,170.8369511653213,1
Non-binary,-22.311930202975628,D,D,D,65.83819520199557,55.290873099163264,128.2787613419333,42.21062398967027,D,-72.15815917039502,101.769420501655,55.34955959571322,0
Other,1.9208369414801099,D,A,D,-145.63907786323583,-0.3433293342034717,8.870768195044267,-45.18743165526894,C,-234.4240202161398,42.25798155241729,82.7238813358682,0
M,-107.19079152567905,E,D,E,-150.2299670129637,107.4763325322023,-42.77576034659046,-50.59170961561455,B,-19.305108048373683,44.51542649473483,14.954022434764891,1
F,314.73630341254903,C,B,C,47.80220745571164,-158.729817138498,-44.39648427082384,-7.676964314714101,D,146.4602996622353,-29.235492380383203,-101.91744984151,1
Non-binary,-105.3721748487747,C,C,E,-30.713932476938982,13.11121589319201,-50.074573954383915,-54.19708038824002,E,-87.34690976069118,-171.05683017725045,-77.34134784951814,1
Female,-40.6975141416267,D,A,B,52.639763739544854,-53.94495347500479,-28.58035746924647,15.742169223757404,A,62.58703421636127,-149.8839879388417,-278.6577204187425,0
Non-binary,61.45113798207552,A,C,B,-270.957349464529,24.925923110262783,-208.27064220286172,-103.40123407228194,A,31.99037813050473,74.32132166107348,-77.25275877342243,1
F,122.38686190727388,B,A,D,-65.83397455800173,-18.634393309827487,-98.97584816059923,-28.97920426297425,B,-28.063601310937162,-1.4977258676763776,-88.89729230269019,0
Female,-38.559027755478056,B,E,C,-18.264514738708954,14.434285518922236,60.386316102142224,74.18580353147074,A,-62.5286494613068,-14.851283801533082,-70.55864874193945,0
Non-binary,101.4414825566592,C,B,D,34.232523841255514,32.62622591068291,-8.791362772594384,-146.68116909537045,B,-34.76812205555112,37.50898241937026,86.61961987289803,0
Male,22.287100836807326,A,C,B,156.94609398592476,52.247797356085755,-25.321606559663678,-66.19297559585415,E,-108.6279687501444,10.65276689840082,129.88264451673004,1
M,82.39478190217586,D,C,D,126.78908451780944,-142.45569922916013,-28.628501291524138,-105.77688609043693,C,100.86499510090835,29.24772971026382,34.106845840315444,1
Non-binary,-83.02037348151573,B,A,B,55.08366551316802,111.18950771311805,95.04416311209874,-34.485639595217826,A,-76.95303105889046,-5.711418780542024,68.10904232024157,1
Non-binary,26.642944918534806,A,C,C,-86.18569496576583,202.3202007207687,-107.16368243285335,139.74513619700335,A,93.37339472789739,-30.207461814664388,8.39085419300734,1
M,52.30506270371593,E,C,D,-89.73874148691449,26.144750055639847,-145.97838491018013,-99.06523226769097,B,-57.24292693367724,-12.253822469792695,104.3604644210205,0
F,41.85759656894684,B,D,D,84.55781214161256,71.33243013935984,122.13453856356887,143.42967911019505,A,-124.2884125602203,-86.43063918382231,15.728480226484898,0
F,67.47816711074707,A,B,E,168.83227550443831,116.12815721039087,11.017732211713772,-118.75231105764729,E,30.625936202906285,97.22916205948158,-146.65602600504792,0
F,29.576981709893168,C,A,A,-42.32552361192536,-6.202244091329264,197.55914715405274,-35.67623261200108,D,28.50158380407249,-39.430177200373215,90.759176125136,1
Non-binary,95.75304511077265,D,E,B,290.1061208666383,97.51142883947838,-218.9275483067822,164.47640058473013,C,-134.20310210037127,-80.21198824347469,-106.4367736498021,0
Other,-195.964434733372,A,A,D,-50.169829334845474,36.47132210104292,3.921542677961741,39.546451813696486,D,-0.5207830592611635,-113.22748509116643,-66.57885610247902,1
M,95.00596309555776,B,B,D,-12.010992523280997,-9.78245819360998,-170.29570951701027,-226.89342982710818,E,28.470166061313822,-56.41713016224601,-43.9093383321884,1
Non-binary,150.69963166955685,A,C,E,-175.93802959694656,-5.450222357588799,-68.80419160700211,-117.89526575748039,B,85.0817726434503,138.27407803694476,140.5643319437772,1
Other,106.305979023361,D,D,C,-108.19064349013384,77.64921737178109,-4.550282621373998,169.57427723688252,D,-90.01597327722652,102.22321576214857,96.1851853944277,0
Female,95.83448301133188,C,E,D,80.04695221701145,15.978715973228521,231.97350339075774,-27.318462194991184,E,-42.028119003301086,141.9204041675485,34.47410435734607,1
Non-binary,-55.048183407177774,A,A,D,-184.30176988530766,-48.626893624235315,-109.47880064670608,92.34793173828436,B,168.2175895246085,-0.16026111196475984,-41.76161206053439,1
Other,46.06719694257683,C,D,C,-51.27317207305359,67.48845993566597,33.655201212784675,-244.41410918254718,A,2.47745789061492,-7.892195442826503,8.718555618814406,0
Male,-13.17703209598614,B,C,C,-4.662441663001602,55.12046511934285,100.87221690239467,115.85405177302984,E,-175.19411842075561,85.05671492622952,85.82067352444969,1
Other,-67.41871447542444,E,E,B,110.97282609883972,59.892981985834815,27.47991129024524,-31.457189676372543,B,105.49072266714235,138.65823938593635,-19.285867638166458,1
Non-binary,160.94602740115818,B,D,E,68.63851226744877,-21.198847365087957,-56.395937952651806,-167.99860608176036,C,-60.35459280204789,-181.17318659216852,38.11309627589535,1
Non-binary,-52.02823482618958,B,D,D,148.94822790520908,-107.09363635614383,174.35632190615695,-77.46682980266392,A,6.161409995528358,-133.25853070885492,43.41585130672463,1
Other,-237.6052234975521,C,B,C,-22.16972529444457,15.129533417085698,-86.26283168670919,78.1379347520332,D,179.88883198572526,173.20264524420253,206.41391866719636,1
Non-binary,118.75508372181105,E,C,E,113.05774285390815,103.64234074368915,28.833289483915635,-14.146279710591289,C,142.74201081882958,189.28866272983575,-73.82332062460905,0
M,112.59916270672308,B,E,A,97.59859346654652,14.417167254298507,-45.6561472328766,61.64532550797238,B,-104.32904314532294,-182.84230272458058,-14.769066271701295,0
F,-82.35441071365412,A,D,B,14.360190554452382,-49.23661529760575,-20.14137958402504,59.28551475467594,C,44.06229679573009,-152.43458483961894,173.04735593832206,1
Other,-89.8080756702768,E,D,E,137.684986827602,15.20649280807271,74.54788685166734,-24.827323313629446,D,209.36643515939272,117.78661444457524,-63.20225290805389,1
M,-85.27287346082993,B,B,C,48.055464934768146,-73.7888532138593,91.51546691552602,7.781191329501137,E,-62.570327026969544,43.92430541924573,-64.91117807711005,0
M,78.63816159723505,C,A,C,33.079810732113444,44.929549497057856,14.949560984159744,0.40594875775454564,E,135.80664997968324,-15.003470303294339,-24.89129212142456,0
Non-binary,-42.15017188827686,A,D,C,94.15621873910412,112.15640856953128,23.03179829904802,52.94817635116124,E,-136.2798116832673,-23.43997063991039,-70.27672911813983,0
M,59.16228423290667,D,C,A,-24.840138963802282,157.23477277235995,92.93493517304542,-185.28483455390142,A,102.57912722647924,-148.40778622040884,-115.3430963401983,0
Male,-79.62439992869325,C,C,C,18.85858043125587,-61.37766083157431,-26.226509376515555,-73.91354901679216,E,78.05347715556043,-54.76397757495916,-91.34190561932229,0
Other,-309.84745146529053,A,B,A,-16.13901524415777,-9.45527425213244,-47.27681995761458,11.508211075607706,C,91.96727355365763,34.855037225668376,140.26979450664268,1
Non-binary,-76.76949567585056,C,B,A,21.80303738441303,199.67524963122813,113.23072685123594,114.67252024043965,A,-50.45389259919346,-70.29408900099212,2.717801771978838,1
Female,97.10253888994716,E,A,A,59.28179151367643,332.33830161279656,-33.19952374187201,-50.591329923187914,D,-56.163665138142804,98.60785466971592,-107.29725120504156,0
F,-32.95421531861402,D,C,D,123.83539792584513,-44.64372894612374,186.24678424072522,-127.68665713028817,A,92.11318870300366,-75.48331164845777,-181.78675960946984,1
M,123.67230600738172,E,D,D,9.883085108235559,-168.47646195421652,8.483847466812996,-25.103817682549707,C,-91.12909695776534,80.25770624906666,131.21682196980726,0
Male,87.19007392878665,D,A,A,-43.980530399225216,-29.40713379894291,-79.5253493387209,20.950332866776492,B,20.325525465128198,-44.76835091490682,-30.71514341780231,1
M,-174.6883578826917,B,A,E,-86.24882680375356,-55.268467373211706,-207.95715070328052,69.92778564829742,C,50.40244265513725,94.15361683937113,121.68225900581663,1
Non-binary,64.47497897766749,C,A,A,103.28483068214776,55.36588151830719,-41.387388427641,-61.596020356151605,D,-178.7923686102334,32.54768388895202,46.84868429405639,1
F,-14.37150723666882,D,A,E,12.090740032267925,43.833896756683274,5.324984081682416,-211.86076574586633,C,51.89198989053253,2.207905852346661,-25.10982065800334,0
Male,107.10112540797513,C,E,C,-52.52068520329536,39.853531384889365,-166.41662796290012,3.2864110493758156,C,-151.27783262951547,-53.18256689337235,74.54296762416382,1
M,123.34090849921253,C,E,D,63.97728945440849,3.5798599500977564,16.488773234594724,-56.47389250495984,A,-15.600889734705909,-24.04363884932633,75.51942677694396,1
Other,3.0688450777865883,A,D,A,-77.97645857530901,-93.04488896019356,-23.49036718296648,-126.73198165350561,A,100.81285851238331,-6.032155908416006,72.33016076047078,0
Female,-212.89848948761914,E,D,E,-20.334378229030957,-50.69452408860943,-100.71141231974391,-19.94231935076343,A,-23.68937622608436,-45.24395460176054,-71.75374377329793,0
F,47.5025259644269,A,A,E,-13.027243327086218,-10.270031985192917,2.6156730205229715,-61.87917230201118,A,-192.67888319365437,-99.28832451983965,85.90545592088372,0
F,-59.79837906473055,A,D,D,140.42556160534014,52.958809808006535,169.56293708761905,-105.0358002326246,D,-32.33899116516384,115.7594915470898,55.93810328591721,0
Female,31.23739465218881,E,D,C,-78.92134056084696,-51.76401964950416,-68.03618321071576,-171.40216747058946,D,-104.66408054810086,88.67360994902265,-207.30211485916917,1
F,84.01663449597395,D,A,D,51.68720173770788,64.05213004214426,27.409877087235625,-107.50010593627391,B,18.135069714760032,-6.511660562002029,-113.45399751469571,0
F,-20.285857869223236,D,B,D,-67.10210391626605,163.87336221676918,132.93953081743058,22.97985227439578,E,-116.19437043907119,-139.11021705890442,28.155685877936627,1
Non-binary,90.5727484299441,B,A,C,61.87145963891459,89.9592475223854,95.35404501212376,-31.0181877038892,D,-31.21395260303606,-20.77758557590705,-34.09168300464633,1
Other,-11.067348709193817,E,D,A,-94.50289970652793,25.044669554477018,16.14056491023733,-25.246540894646863,A,54.461352304082276,5.925408795359042,-13.827442474727942,0
Non-binary,13.404021546082681,B,B,B,45.41458417242415,-135.64904706335912,68.67923446152926,185.68308835298734,C,139.0681993544328,-47.42022400952674,23.94828396405409,0
Other,116.57560270283886,D,E,B,-193.37479083377843,-34.1570864252202,-74.73313251662395,206.90179742206055,B,-32.56276430871176,140.00828984776587,78.74260918710219,1
Non-binary,44.13744827868413,B,E,B,-15.711269812802565,115.70485235428588,-50.38140257172938,-256.64102129363596,B,76.98166018183727,22.92583385354291,-12.174710908143952,0
Non-binary,-63.302849476879366,E,D,C,-63.9106813838185,54.48789010283973,15.257188978594616,20.316542567065884,D,-22.12931923366598,-13.100407941817526,-140.92957044669728,0
Male,100.3752299694817,A,C,E,-28.351915047192172,-142.35205901833305,-127.31024469567622,2.472440170437461,D,63.3624388523343,-111.98807705126642,60.03219043045346,0
Non-binary,12.461134915076052,B,E,D,-117.16445280824142,-46.85843424215392,59.30363650591516,-35.35708243097623,D,112.460378668132,-18.74426407200885,-7.239779603169754,0
M,-130.83952364043907,E,B,B,-82.01828744201227,-93.87153099072275,206.28275825467543,-30.68994986885129,B,-60.124944383992506,-107.690409787014,-57.38619283250769,1
M,175.2999803282754,A,B,B,36.035515500890455,41.082211664442994,-18.90211406189356,-43.05977775668791,A,-23.0854172025954,154.45597812468154,107.01677130291327,0
Other,37.70823920351534,E,D,E,194.87446091670765,-109.62737080809133,79.61183053398547,113.52912584644595,D,177.8825126586294,-41.031437966342295,133.84762073675208,0
Male,103.12454386476082,D,C,D,-31.44579538594713,36.475100568708505,92.92695947588324,83.17731485710115,B,241.09892359486346,49.2474079249381,4.52925114471285,0
Female,12.147574271769567,B,C,E,-26.545540814071128,-109.82990435816396,-23.140643090828426,149.16762483210442,B,-78.4486970219224,173.0755686157756,-51.50722336974148,0
Non-binary,-181.1745339176796,C,E,D,27.28462411947632,-33.695135160010594,68.77590912839582,24.590474391356057,A,13.943485639468504,59.982281388262535,6.276797777963717,0
Male,40.67100283283836,C,A,D,45.06583477119754,40.22179446334284,18.291400805252913,89.54563903067361,D,51.924957434934505,-108.03458814076117,84.9213107245848,1
M,99.2997129245217,D,A,D,59.989636746495215,-135.56424904378125,2.939527514577669,24.011651398140454,C,-32.54767798161233,-63.55061992838096,115.43679656973136,1
F,103.10007521301081,B,A,E,-55.76188866577737,81.76920595272162,-3.2772948708272054,27.639873448435804,A,84.45292077532876,72.86639655478896,120.65436380851555,0
M,33.62071300692463,C,A,B,91.59658578028842,14.082204594770706,-214.5086880423077,-174.2510394202447,D,87.01119196428961,90.9382978755557,-16.79127961721954,1
Male,44.009467105637405,C,A,E,91.58962833726966,76.67305056925076,14.13294638460364,189.11107889528142,B,131.72301409573498,-32.168347755030894,86.99052521560671,1
Male,-26.492621358364488,C,C,B,40.771472390277154,-66.63238118988286,54.63035801686325,-162.3689904157334,E,-0.006599082682992631,106.47558841056215,59.889190858755924,0
Female,32.80048873773609,A,E,B,-122.54932125956583,106.14089192535567,-67.3024404000161,46.09932518802423,C,67.97693374298895,40.16543289630719,-49.954166355816604,0
Male,-205.03010643169245,C,B,A,-80.19118871928194,106.90605492399861,209.2233312642235,-74.78220111659326,D,-60.948137807322134,-73.19546167033361,52.259060260160375,1
M,-7.814253725650852,B,B,B,-1.786781167945715,-179.86061514011473,-217.25502286416915,9.44773920273634,D,-26.40737552071135,-191.49782863186564,-71.69030545741671,0
M,-2.394387656344923,D,D,C,-100.56347519526399,78.19931610961964,69.40225947578978,-10.024456799295947,B,-22.23375670019413,174.27366897533312,93.18905786504304,0
Female,-22.336565816121116,A,A,A,20.16761787939443,-4.7795773699365975,164.77942100547324,-12.11071399546524,E,-75.8771111320973,-58.31221016596779,100.27468011852712,0
Other,-13.43212662635522,B,E,A,76.37440534203577,-2.867976977588624,16.358639547400315,83.8030263489204,B,54.00366123833359,-83.78279290088025,82.48094271899137,0
M,-90.0921727030437,C,E,C,-22.69782574433876,176.88245349574981,103.32595292454596,0.25491945349684025,B,109.17561723101426,-33.18626869795433,34.21443995409407,0
Non-binary,-19.644708801399762,D,A,D,29.140856523078252,-17.259711756089665,-3.327521903322232,-151.39999966009435,D,-150.6613885530156,-59.20107064312043,150.0914612097265,1
M,-41.85447322370564,C,B,A,57.04635835125951,-222.8142641491325,62.44511367570712,116.36681614309565,E,112.05299112310512,62.56865205776209,25.039628150088483,0
Male,-19.979196107221295,B,A,C,-180.64077409499777,0.9495093298458875,-109.83518074334732,-105.23598744262056,E,50.29991110616317,-62.12314968353249,37.415077815074596,1
F,94.63933465138228,C,D,E,40.0015385525716,-77.37320361379139,-69.77764943583146,-26.03591204423748,B,-18.66816270050402,-24.016591806957656,148.14291223238928,0
Male,57.159007827466866,A,D,B,231.9418858854626,288.5112391585902,-34.075202113021334,-35.06509691440192,E,-102.0761930013426,28.823157204654276,-108.86005555829685,1
Other,-6.367692172554475,A,E,A,221.21763210396858,-43.86423104600712,11.942605195980475,-28.20120391205328,E,114.88751949825003,78.50154870383044,74.58189968014938,0
F,53.052639961936954,A,A,B,-7.72572171745093,-60.84522153941951,47.04261411844352,-163.12749335542898,E,-157.47134620307693,-165.98099762564138,77.61875998912468,0
Male,19.71386341911174,D,E,D,40.88696749863629,-8.660078798828605,-79.2877066050883,23.453460452936607,C,-66.62248503020194,-50.67015662040822,93.88449405466733,1
Male,-48.889950349130075,E,A,D,186.74913479558174,-82.16497010337336,91.1968542583389,-16.79490248849598,B,54.81081817119846,76.38499664681179,62.34134036373351,1
Non-binary,0.45403918141646155,C,D,A,92.41412771471337,29.5049955833067,31.282217201393802,-46.39337723414963,B,68.97598087191786,-134.4534805118214,96.28403855378558,0
Other,-140.2812043614454,D,C,B,13.19131596335144,148.03429727702832,111.24485953837618,144.13739297601248,B,-132.17684521316795,-63.40432049532657,-82.1174661468928,1
