AgeGroup,civil_status,faith,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,Widowed,Buddhist,Physical,-139.65248320361798,143.94450405022988,C,A,134.4423584458553,E,-47.448316145438966,92.31097956426302,-18.037481479550944,-63.54864054588061,E,A,-53.78889642996376,E,169.99659220440287,1
18-25,Widowed,Other,Physical,-79.95324051922424,66.87412182630338,B,C,202.2386421835972,C,131.74737827866795,-81.76860968758413,156.97929551188346,-28.06448466282906,D,B,-33.415908996461106,E,-95.9935052120951,1
26-35,Widowed,Hindu,No,55.58025550301141,19.06976563878964,A,B,2.075345954345344,D,-47.026912185263754,-6.870177311607209,11.403686542596061,-175.33636957955713,E,A,121.49481172436079,C,112.28482147678707,0
36-50,Divorced,Buddhist,None,4.7293364876504835,-150.21600456891485,A,A,142.1264541952694,E,75.94416693543745,-170.04298380441412,42.98116285448475,74.22641293938148,D,C,-0.8278098320836303,D,-72.37903312368852,1
51-65,Married,None,Both,-8.500079528596073,-12.623254000964913,A,B,-105.13114996640445,A,-130.04360409967236,88.03502080241887,-2.168409942195118,117.17053041234232,B,A,-38.12255135174028,A,-5.099734321177276,0
26-35,Widowed,Hindu,Yes,52.48723511725083,-171.2576234274665,E,E,-98.05091712163028,E,143.64499255316207,-82.78072577781029,50.514267879993646,-65.83408992774609,E,E,-33.53132956306033,C,-119.11341627933616,1
26-35,Single,Other,Physical,-43.1237261323569,38.07341717577399,B,B,-19.933888128269796,A,-7.103924124080133,-102.96898199992275,-35.14769898133693,103.21281495344768,E,A,23.160788989301253,E,158.1591314702799,1
65+,Married,Christian,Mental,-27.394924780989687,-205.53936099766398,B,C,-57.650094622898784,A,151.02745769413875,-41.07049681050457,-56.74009992998723,-101.1742749027444,C,D,-10.245560302219516,B,65.96389898395054,0
51-65,Widowed,Hindu,Physical,-55.63821270810965,-88.42879440622588,D,E,-171.22422505052114,D,-66.26134338366812,42.16158584602673,-102.54231918801564,-43.77103849905999,A,B,66.92107737642074,E,180.33421559320112,1
36-50,Single,Muslim,Yes,-46.82604024557035,122.38147928421843,D,B,-6.6919492376976395,E,182.78905338642159,69.49422608863638,-25.901799087331906,-132.3286190434485,B,E,-94.6118309988923,B,13.400163677111603,0
36-50,Single,Buddhist,Yes,79.99668873845225,-92.6269331397397,A,C,129.83642358165562,A,-61.0391360743468,-245.90129049912554,-57.30367635247592,57.56344013868148,E,E,-7.493983429911752,E,-19.091909399687104,1
65+,Divorced,Christian,None,-69.25252003830428,-50.064877768137315,A,D,-55.110391208150155,A,-25.141926008464786,23.758149494744114,-88.06447662833298,-104.83638291174486,A,A,-30.353363069553723,E,92.09244659001942,1
26-35,Widowed,None,Physical,94.5102130967279,-96.31405472361638,B,A,14.520854876517875,B,-189.44208659744916,-23.247810336566886,-86.03477624043504,-114.37426558472458,C,E,77.16078422410209,A,-104.71311139403619,0
51-65,Divorced,Buddhist,Both,-101.25507059306011,-19.291436984227442,A,C,2.6941792387509578,E,-9.346601327157696,165.03743286101653,-5.865061799464444,105.41392782848334,A,C,-14.131649279039953,B,47.36515310217656,1
36-50,Married,Buddhist,Physical,91.47889966708837,139.9642337947437,B,E,150.05429333779693,C,-3.7836243093464237,76.94275935049009,-86.71173567379432,-204.1196458913709,B,E,11.363168657122452,C,19.557068138013296,1
36-50,Widowed,None,Yes,-72.47770140890941,-64.78055005755445,D,A,-220.82009125496364,B,-112.27990287325582,-137.86341200470946,49.60020370807553,-164.50138267476774,E,D,29.13357553125191,B,-56.71273609293528,0
36-50,Widowed,Buddhist,Mental,-21.556747192438145,-51.695920554064315,C,C,-100.3134853867073,A,-149.75134338600836,90.28384142437874,10.3813920887916,60.6768446844921,C,D,2.60192645999524,B,174.73890736240193,1
18-25,Widowed,Jewish,No,24.10334576910646,86.21241420069518,A,A,42.88061716327243,E,-40.85035899364969,-68.63171059410361,-240.22918073495987,83.01918509048006,B,E,-20.089489978321268,E,174.59268151728622,0
65+,Single,Jewish,None,160.28507907018397,99.71421265128578,B,A,-99.25969212955347,E,23.95226301593003,196.17285037300428,65.83693932219973,-234.9887813186377,D,D,-116.55610493451998,C,7.118364238575888,0
26-35,Widowed,Other,Both,-8.980071185868718,168.25789155020584,B,E,-13.98998155746243,A,176.03973462122337,173.71252653680682,-177.2082866931099,22.74006684017465,D,C,-64.73782533720183,B,65.49403292323933,0
18-25,Divorced,Hindu,Mental,-67.50680978559622,5.770404912689856,C,B,-41.90613224212493,D,-151.35140741653547,70.7240438206724,-27.119392753026837,-62.36668913865182,A,B,60.19052664771618,E,94.2886343423304,1
26-35,Single,Jewish,Both,16.46039323792493,38.800782033782745,B,B,-61.95624594451389,E,11.092738284074157,-112.63515604731712,191.0202031144577,-64.42211934865055,A,A,-100.52485857811027,B,119.56595209149687,0
51-65,Divorced,Muslim,No,-44.80827950650109,-208.87762736596272,E,A,-177.41251550499132,B,7.4801440647464785,7.998332323284382,97.43192447517669,46.2882296658352,B,B,21.268261293861038,A,115.73952286265512,0
36-50,Married,Muslim,Mental,-149.40600479617677,104.70085293562677,E,E,1.5402156566180947,C,13.471033254201089,-73.48645140486252,87.09257835868533,240.5793313126737,B,E,-38.28190918777654,D,-41.99428680105503,0
51-65,Single,Jewish,Mental,4.659752683242865,-50.55647393533413,A,C,-28.061948598643493,D,-6.26494277390372,177.17076635351887,-230.32289332780098,-313.8867901569388,B,B,-97.49929249681988,B,-131.15792609033215,0
51-65,Widowed,Jewish,No,-116.08708026702577,-50.39591968293693,D,C,67.12219444812385,C,94.70005508122014,-70.12370194315308,51.66067242865133,185.29016274097714,E,A,-46.220497349644425,D,55.151562476663074,1
36-50,Single,Buddhist,None,-58.05856396163735,-69.72128270577461,A,C,96.56988216792696,C,-138.9058891447235,41.79911323790478,-35.02493614126165,10.476092203097684,C,A,-110.03245816435287,C,-7.747540518449434,0
26-35,Married,None,Yes,-71.35384138105259,74.34306585857313,C,C,8.569030707231496,A,249.20476589091174,-387.0325724953991,17.349465248841422,-57.57918431589677,A,E,-0.8585296235856986,B,31.007367846472718,1
36-50,Divorced,Buddhist,Both,131.64602465464603,63.15618044403563,A,B,136.98861816405073,B,39.782435783162406,-9.159248728095696,159.12342948573624,12.318549375726755,A,A,188.95269014645342,E,-11.704044339633702,1
18-25,Single,Muslim,Mental,24.649341882728987,-1.1041034684803859,B,B,-12.94949780347686,C,-2.0351994150877757,-35.770219607055544,72.45135862074063,106.26660014307294,B,C,70.74116788552419,B,-21.087973618806,1
65+,Married,Jewish,Yes,19.6817992517195,98.08308412580459,A,A,137.18064894511187,B,-23.947142537931537,58.453142909739285,23.031403478913298,-1.310058896586672,D,E,72.2143772292035,B,-29.728042009402643,1
65+,Single,Hindu,Mental,-24.380334875945927,-106.26829431586408,D,B,-57.165847954957385,E,202.18544880317913,128.574948155643,-16.157122269108683,15.78468235931719,B,E,33.195278747430535,A,146.588919120058,0
65+,Divorced,Christian,No,28.85406533612036,85.2600676570171,C,D,-23.732322776305555,D,-14.582855389017602,-65.00373531139911,-87.09245428824094,30.493634308253554,E,C,-45.84506154235297,D,2.6906482971385244,1
26-35,Widowed,None,None,17.136285639833275,-53.4363671185808,C,C,-115.86127988495478,E,-150.8359446245058,-127.55517178765751,-109.78489534848681,33.95961924663607,C,D,129.93332420650353,C,113.05076375154223,0
36-50,Married,Christian,Mental,-128.93802491052418,71.60469429449847,E,A,83.0407790024217,B,139.98579226153362,39.62732955049712,-83.46074426111394,114.20159816291707,A,B,-31.024287394753674,A,126.72938341081887,1
51-65,Single,Other,None,3.2944801029332496,-97.01126730618118,D,E,-138.56395406272054,A,-149.22433697294076,-106.57853704512787,97.53157765944245,38.669986859594005,E,D,-122.45367347874286,B,24.110648810769465,0
36-50,Divorced,Hindu,Physical,109.21947871612939,-43.12077029670613,C,C,70.99359725209048,E,-82.47717175258046,136.3099275053925,34.244658184418725,1.45145079916556,C,A,161.91115467290388,E,121.65828811933206,1
18-25,Single,Muslim,Yes,-41.68389853409434,60.05491353754903,C,B,-42.21985923993942,C,-121.54025740824055,48.33228107752964,65.5299087960563,-88.59091371361939,A,D,-75.07985647531348,E,236.60793247709307,1
65+,Widowed,Hindu,Mental,79.68162496955826,-74.12321923513747,C,C,89.75397409400036,C,29.887744031930218,-101.86633592909817,22.53915846748541,-62.51378240387928,C,E,-36.95959761890098,E,-14.436301510157056,1
51-65,Single,None,Both,159.69191167646127,-22.810914962755483,C,E,-60.78838102209472,A,297.9381661575207,102.21521359192481,-38.72880281765233,-113.59995058499513,B,B,-101.95734839976211,C,100.25208615290026,0
65+,Single,Christian,Physical,243.31047967820422,6.889386304339812,E,A,-87.49330950298103,A,-45.35670257909763,-20.90751771975933,268.80447435354864,91.80467142338819,B,A,-64.21771681009841,A,-83.2305791619119,1
26-35,Married,Buddhist,Physical,-102.8829354338054,-92.08072560696347,B,E,-4.141369226129723,C,-2.0765548398158757,109.29770662586849,34.7319796166222,-45.08186466221923,E,E,-23.35193886145632,D,32.17652144818314,0
26-35,Divorced,Jewish,No,-72.39237488677162,-19.769155662410085,E,A,-20.51338876862862,D,128.32790868130616,-25.24126944794565,46.06908407074112,32.751811886512186,D,A,207.87255781043976,A,23.67220582687755,0
18-25,Widowed,Jewish,Both,0.12169223845392149,71.72970948057704,B,B,-11.627319188624357,B,58.68638590606249,-45.41258623937319,65.28484521179448,-117.04260940557123,A,E,-218.36450897546308,D,-70.6855247369916,0
26-35,Single,Buddhist,Both,58.298335327943406,63.65080397831322,D,B,66.57826222156021,C,-203.67832499407336,60.45745167621971,86.0203384868352,-155.7654031633679,C,E,142.89459011222115,D,40.365142495314714,0
51-65,Single,None,None,-8.216362500183113,-155.76366335262722,D,D,131.68132751662688,C,-128.64581830080493,-127.9474734950187,-111.98195581321428,-190.70807722449115,A,A,-124.0875336192916,B,10.487858629165713,1
26-35,Married,Jewish,Mental,137.63886829626196,232.6693858985446,D,B,-59.35423127784637,E,180.467320162007,-114.94392133821879,86.53938185767963,-127.98919722183837,B,C,82.16815606136994,D,10.970650849904244,1
18-25,Married,None,None,24.402718505268734,148.77357111676338,D,E,-41.134102443917676,E,149.17135223614494,-199.28328746482254,-68.81619795808516,-41.659512066789375,B,D,-302.73326210433436,D,189.85640231720757,1
26-35,Divorced,Buddhist,Physical,8.132793113753365,-82.75103522365758,E,E,-39.26778911958137,C,47.3261307640046,85.80532691531066,-58.0056443435027,-45.3687504880217,A,A,71.82996850545761,B,77.85542179006897,1
18-25,Widowed,Muslim,Both,62.36459776081625,81.65791165838273,D,D,-138.9941058286864,C,-90.62984516650702,-163.8294653479587,27.09751061223562,17.85630245385433,C,B,-122.2333912971913,A,-43.465619609127785,0
18-25,Single,Other,Physical,227.9870787983373,141.73266787084958,E,A,-63.887007100271234,E,-121.13415282480237,-10.804753106407682,-73.142476804386,52.89113892645388,B,C,80.95101483025266,E,-5.40852640384161,0
65+,Single,Christian,Mental,193.5228150760145,-12.185601199636288,D,D,-73.04440535979698,A,-178.06968334615885,-66.12722208905788,-30.447461967560045,-138.5410827932944,D,A,44.727450480231,B,-50.820627020426656,1
65+,Single,None,None,198.6189491007405,113.30312097816639,E,B,116.28541842180209,C,50.724138913314455,-41.40915979378286,-69.48323984706694,-138.33760755923,C,A,200.8224644500375,A,-30.726459854912935,0
36-50,Single,Hindu,Yes,-49.47239466119459,123.24841455576463,E,C,-93.95893912144429,B,39.876445562825964,-53.41035051636302,-98.921251982247,70.53093640478602,A,D,-66.99310210210557,C,-130.63084655615828,1
18-25,Married,Christian,Physical,-58.67292874304045,42.02036791639034,E,A,0.5225197815233108,A,-189.34364843002817,-86.08605200686796,33.02051030390328,50.18298271151648,A,E,-154.06952360408323,B,-31.025255051394602,0
18-25,Widowed,Christian,No,275.77285720303,-39.32215532705815,E,A,87.71727094617957,A,41.33289703558788,-20.4665395827506,249.85983594351205,-4.33680002932977,C,E,-45.591939674568074,A,-127.80867718131228,0
26-35,Divorced,Hindu,Both,-121.84804735024667,0.35071539021616804,B,A,92.56598403341685,C,65.5550389865033,133.37863536461754,80.52058236152978,32.29701913412342,E,B,52.98514982647227,E,-40.574124323263966,0
51-65,Single,Jewish,Both,-65.13574478079201,-19.60895080863225,C,B,-106.81260615424613,C,33.95903808312274,-41.608883276305,17.870810131693347,-26.74931475801554,B,B,108.58431201168676,B,-139.08393141736474,1
51-65,Married,None,Yes,105.20448244160583,-5.058969391245684,E,A,0.9724959996681721,D,17.81363791053831,-66.3008746758785,-140.52718644122933,84.82793445112952,E,D,133.42309794952186,B,129.878044920345,0
26-35,Widowed,Christian,None,-123.13589962264079,113.1929310675758,B,E,-41.57275706320167,B,-6.3467735383621475,24.268283672493503,131.06891918963885,107.93928137602225,C,B,-58.80141782527144,C,49.071725673419515,1
26-35,Widowed,Hindu,Physical,134.78430933599114,-36.049962235177155,C,D,-17.912073479079396,D,-91.3158282554364,101.04866784578041,-1.9099447990223395,-133.880115331903,C,B,-126.28963115573004,C,104.35010629332399,0
36-50,Widowed,Buddhist,No,39.92430050088388,199.12216033848495,A,A,149.416439882397,D,55.68777987312461,-213.80052555706678,55.5429431464383,110.28363282624002,E,C,-66.12757324342745,C,-58.346138772638426,0
36-50,Widowed,None,Both,32.50022560514878,19.00980037747718,A,A,-98.18411631910163,B,-59.71823518394063,-110.02749306735014,189.38260750518964,-159.67074670872375,C,B,-72.75920405114627,B,-60.98220562013407,0
36-50,Married,Jewish,Mental,-51.44688901246973,152.72991690004883,C,A,-95.83519844028345,B,111.71438083507137,94.57358003779702,-49.604985885827766,-179.08559805887498,E,C,-75.21789377041056,D,20.2536219070762,0
36-50,Married,Other,Yes,-40.72034415818131,-141.6766260190977,D,C,-70.93286578381498,A,-118.32545571651485,-129.74776311297663,-2.5048531903012123,-107.030493231583,D,A,235.4110077492192,D,35.478372897539714,0
51-65,Married,Christian,Physical,-54.142999580960385,27.222397427668593,C,A,9.340661658864349,D,-186.77358312950378,23.063109638462834,-157.66879879136607,45.26328983474971,C,C,81.95887515499562,A,-125.6843021237552,0
18-25,Widowed,Other,Yes,46.80747474322629,25.64353909767938,D,B,-2.9564942208170577,D,-1.5667734953084065,131.39526921575916,100.06494372535428,88.38616841398378,E,D,-121.64051747321396,B,9.071424894752084,1
51-65,Divorced,Other,No,-40.31163416668046,-119.58924774562443,C,C,52.49274109436567,B,82.29787430325999,-31.377885211279104,31.956404006174584,-74.90828389414487,C,D,-50.163702243697536,B,-29.85434044676511,0
18-25,Married,Christian,Yes,72.19231354448966,-183.20330594059277,A,E,110.60944664335777,A,-70.09140703142957,19.33544556805284,-14.614881400578614,-41.70323618502532,C,C,-66.40881922859676,E,60.89905316626527,0
36-50,Divorced,Muslim,Physical,204.83648655651243,55.9082391193271,C,D,60.864241431123375,C,-116.23627151276672,9.080816273485652,-65.78061243955237,-215.4005095559048,D,D,-40.441919901001135,D,78.79975930602644,1
26-35,Widowed,None,Physical,52.40417217104928,-28.436073420003922,A,E,-98.40413714855748,E,71.53129567678624,32.839609262856825,128.21668702686694,43.664056719243,D,D,-29.581527146364277,B,63.45249437561866,0
36-50,Divorced,Christian,No,-125.41501496845812,8.759297656492278,E,B,-58.093572073331366,C,153.84620976598944,103.82917409931073,-128.20336488150087,-55.91588853927377,E,B,1.575420672865488,C,-11.8203905431578,1
65+,Widowed,None,Both,-133.30743267435594,85.54590993715534,C,A,57.16318542287462,C,-154.17402378285877,42.49347155039429,177.07479211345037,95.54523003627979,D,B,199.83335091431948,E,-142.02868085659338,1
65+,Divorced,None,Both,82.12063527300829,-18.575815357585874,A,C,35.89085260057746,B,184.10391400004528,231.3318067388391,80.57261631731723,72.75497558636293,A,A,-18.023594646250533,D,-135.10886624254405,0
51-65,Married,None,Yes,8.407263159026499,-20.221785092907684,D,A,-153.68163611381775,E,-36.16938758368688,64.23980299770722,92.9827691781868,-82.95406972861042,C,E,40.93734663021121,B,-84.14980451038362,0
18-25,Widowed,None,Both,56.145520049173456,13.033254924273699,D,D,-142.1735372442724,B,-14.073830767360326,-189.21656891859928,-72.16429140675888,-149.5982167995196,C,A,-227.27421123932567,B,93.18204399909877,1
36-50,Divorced,Hindu,Physical,6.313044973778559,-102.36839584833346,C,C,24.296216804730367,B,-39.19601339181372,-1.9532560001024522,-112.8400055710832,-68.75006878088364,B,E,-103.0317633479547,D,-123.97460688912076,1
36-50,Single,Jewish,Mental,-75.62579632401759,-43.56941825183303,B,B,97.25667726752974,B,26.29438732791446,-59.79336351494015,17.26293355653449,-135.6774152682812,D,C,-153.98325943574008,B,65.19479330532644,0
36-50,Married,Other,No,-145.19810927105016,67.35795044685479,E,A,10.359617290133114,D,173.30122154590345,-68.463656829533,-0.4668733404953853,-159.19215878653327,B,E,-53.76991179396864,B,-20.122853000106762,1
18-25,Single,Other,Physical,-18.311224175231537,125.87066694128328,E,C,30.314010366023957,A,-105.28002269944014,83.46154345282531,160.5279487140669,-52.37525754569513,A,D,14.899499824573722,C,-1.0934035932869712,0
65+,Married,Buddhist,Yes,145.61921959068874,-222.83739455547664,C,D,-15.943108941841109,E,103.09235314849927,-15.450108566184811,38.947666833479694,-64.62929996509814,A,D,-135.7291146816486,E,-13.677837726679245,0
36-50,Single,Christian,Both,1.3545242295571178,-45.688599483676626,E,A,-109.53608585456485,C,45.36356705652778,27.032300651920853,147.69757783826174,56.25683425824043,C,D,61.79889587389778,A,-114.91322186863533,0
26-35,Widowed,Buddhist,Yes,220.46805258377668,59.124818341917184,A,B,-90.4105002388129,D,25.360489984028273,110.27798695127693,79.59800986407812,49.47021387721189,A,E,103.6432312735817,D,-54.16492261188349,1
