military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,Other,Both,-13.108883001414506,C,148.37412727073027,C,-81.48519967031042,E,92.30951058045922,E,-10.882796040348216,-22.184190896051913,149.5799685640849,A,23.654242209642135,B,-32.38235087127968,79.07163565790748,-34.97476110493378,B,11.948159716265511,1
Veteran,Male,Physical,-14.690793649587555,C,106.85160555291351,B,-156.310109354314,A,144.37508080681673,B,36.8289590572069,3.44595752299258,174.08117514921733,D,29.91902241350691,B,32.91062444509226,106.92718120531161,-186.6292369564065,D,-19.312041529784977,0
Non-Veteran,Other,None,-36.498637657107196,E,-102.08536051214949,C,38.48886648798181,D,25.941821830232193,A,-29.540344481396254,-74.21118702751166,-49.40319753359946,B,150.9455690819516,C,183.23196514722838,25.552036232276944,-123.04994972449744,B,-116.8514943339145,0
Veteran,Other,Physical,40.576512853499736,D,144.18504212497038,A,17.830747947937283,E,-205.5775006684216,E,-268.499986211006,-77.99546413180452,210.50012158064422,D,99.45027746388789,A,3.429208209730003,-58.509504902300016,-74.51366144672355,D,-63.33133150104084,0
Yes,Non-binary,None,53.464078495050046,B,51.867419281939064,D,-137.79905538692162,E,99.18820216644359,B,-175.88552426891974,14.937393476210895,98.27893030397986,E,-0.629662982673796,B,-52.356359741287676,206.36038425861395,-17.75546090985757,D,179.05896581632646,1
Veteran,Female,Yes,-55.951803372479205,C,-139.46015700582856,C,-202.76399342756375,B,138.64982791158394,C,-4.545178041304909,27.885551211168156,-56.34218099662826,E,149.2660320570883,D,57.89091774304887,-140.58053264813847,46.53400852358474,A,73.08462024697558,1
No,F,No,-103.82712166924406,D,-168.73338976046762,C,-95.89183433642258,D,-59.46164233667657,A,63.42715303396278,70.48656004238728,254.38020990113696,D,-200.2999988813163,A,93.23471449063267,-40.0521612275688,-104.5478421835625,A,-313.37615328221113,0
Veteran,Male,No,23.67469128376717,E,-88.25060802161022,D,108.00940643251387,D,-71.63789746860257,A,-85.10448242455656,179.94530587811178,-143.62146241910486,E,119.2463127953688,C,-70.44890423548135,56.91534457940938,-173.550857037403,B,42.18591898156202,1
Yes,Other,Both,97.91681232725537,E,107.92225529333608,B,64.13318476074608,E,61.59142193264719,C,-38.71025886879884,-74.08014761386902,3.0045972369189404,B,-59.041815374498526,A,1.969587328234009,-111.58233510284734,-173.662964234006,B,238.3546305540162,1
No,Female,Mental,-22.777419374983094,A,-176.0446865975836,B,162.50402834521546,C,-174.9671185371912,A,-40.31539806953198,103.44560767280156,-37.523556831457164,B,-154.89293596194008,C,87.91635153729294,-24.3958458849784,4.0129582239037855,B,-84.9040012076788,1
No,Male,Mental,151.38120449568956,E,-0.30774476864505484,A,17.192534009697845,D,114.92458268232015,B,86.81653398397032,78.82827010018549,-49.53938728050943,E,5.175101722357091,E,-36.057851094599016,-133.25311371092664,141.6124617577487,B,49.616676651550755,1
Veteran,Other,No,12.46083415308962,B,123.85014360319286,D,71.95139503999916,D,-128.58127365405718,B,-137.57341778665878,-104.5480350163915,-173.28430055376242,D,-36.96942412773714,C,-105.21287014878291,129.46523363478096,-56.73852130452316,C,63.065975152996245,0
Yes,Male,Physical,-20.81609480289798,D,-124.20325669744861,E,-115.38897801971433,E,2.902480568209188,D,25.912343984579618,3.3615623032786424,10.10479324694717,E,284.02063881857254,E,138.6062930217634,-27.296344455888306,-211.399125454397,C,10.633902410026375,0
No,Other,Yes,40.125705668744224,E,15.429356174210099,D,129.2198723988107,A,233.34210601655255,B,94.29421897398412,219.01847288456105,-46.94390191232467,A,71.4654332467089,B,82.99645639232969,66.45792217441048,-40.84770541585065,E,171.51314336223894,0
Non-Veteran,Male,Both,134.23917479854626,D,-7.365911546785769,B,-196.06189061750985,E,11.71985144314094,B,23.947686996223126,-98.14812905914852,-30.152630177994123,C,82.84589200109721,E,60.78066432361203,-51.702623212374185,-41.57412238257678,D,-68.2893950122219,1
Yes,Male,Physical,194.70953433172585,E,-33.65792454764539,B,154.67552157794265,C,97.34549702650048,C,145.89076357642918,109.92428823189513,83.05165863890664,D,198.5564419134643,E,-10.883979102907482,8.504956189789034,64.37788458174741,A,150.28864598888043,1
Non-Veteran,M,Yes,-9.496748426771262,D,169.9981792458695,D,-6.399198339017401,C,4.048401877970596,B,72.22264772720335,-50.07779478052593,0.8272239358876249,D,-246.67066586374727,D,-34.266606881206826,-77.1362887467851,-7.746456718799148,E,-22.57571214736828,0
Non-Veteran,F,Yes,-66.3930937419669,C,56.44115550894997,D,-113.53076895176505,A,-58.745783224306166,C,-59.23053159976301,-60.003019506991095,126.62394753708148,E,-3.5645964998125215,C,-76.38357877887991,192.5752812690988,-75.17683856868344,D,-106.21621806681985,0
Yes,Female,Both,-34.864831171519285,B,3.3117841834347983,A,170.77756914902992,A,-9.252982674413197,C,72.93468388580823,-105.20912957801389,-3.6651746110194336,E,1.3510638959384118,D,-39.85487843027627,3.8240654020039297,-88.2238157409588,D,-14.002971082873014,1
Non-Veteran,M,Physical,81.17144303406786,E,-30.438118883476296,C,-135.63273850685164,D,-104.63564779391649,C,34.94198588036368,90.26754540984122,33.76504206662597,A,134.53938335731942,C,-64.85375931485717,73.48603991896496,-125.41486368625895,C,86.50579018608741,1
Yes,Female,None,11.05769692909477,D,55.11882831214561,A,50.040717480384465,D,-96.11139721475556,C,78.62982017854617,24.294981136496272,-55.81964338595886,C,36.980008332538134,A,-11.58818971426964,-34.85753251935448,-72.96096488013633,A,-172.17736709305063,1
Yes,Other,No,37.93582030081316,E,49.668216579834635,E,18.810275036762643,E,-15.88393961667503,D,128.2343608255669,-86.96299110125662,2.932761678367547,D,-81.64485148560442,B,-84.0747183807808,-56.92349395469346,-5.462645015672911,C,-157.65685636611505,0
Veteran,Female,Yes,-88.59542683097649,A,-100.15101120724503,A,-53.143631077324336,B,-61.82526348810898,B,3.8109343357442023,19.547762537112572,77.61691062491442,C,27.83589670606294,D,-68.62099238691623,60.966800901007176,42.58573934424905,A,7.462762662831808,0
No,Non-binary,Yes,6.680596575734161,C,-12.862732137169724,A,-58.762331598909235,D,-22.4540602782455,B,-24.99759898595124,-0.46230002864310676,49.508045568258616,B,107.43502957725694,B,32.1352290225779,-201.6079429413458,-4.992385779350179,D,-66.70715220486301,0
No,M,No,-80.61341495366634,A,-15.07721216923796,D,224.67547937033578,C,236.73684561383354,B,240.98407005588155,-55.66720582611383,-80.47382907605453,A,109.19691806938057,E,65.69477438083676,85.83555477847105,-15.272139834691972,A,32.2022344991867,1
Yes,F,Mental,-34.072506297566115,C,-111.2023783639282,C,87.8650211505466,C,84.28535187970546,D,225.227575902674,97.7099411896335,107.26895835517401,E,-58.06770351780891,C,-110.17226529149677,9.981685905157642,37.09172230479331,B,129.21167436393318,1
Veteran,Non-binary,Physical,73.39878473550901,D,79.51852150151542,B,-136.311063010432,B,19.934787121694107,C,-259.78327523814363,-7.0282561987303955,-200.46251560388342,B,84.94229942477118,E,-74.39504528498048,199.03826669805193,136.92177639621968,A,-50.197764751553805,1
No,Male,Both,69.51230979048295,E,-106.5258713606227,A,-87.23189517678371,B,-134.86519763719892,D,-23.59973058303385,-30.11352273736178,-23.071705627017227,B,-173.6611269525812,E,72.85416541082107,-54.47505891627318,-17.17074099690737,C,129.31429979481598,1
No,Male,Yes,-106.35812152550076,B,-25.62910841539383,D,5.559282428705171,A,-64.85879508143707,D,39.97898223530085,209.135309940168,19.11098195075238,D,-128.78116632434757,C,60.492993802742156,-94.46335470567162,-7.467351556551474,D,146.01447637533207,1
Non-Veteran,Other,Both,152.79259506595992,A,-52.79793438000817,D,81.89091536248011,C,92.90041131050451,D,7.309238081300644,-46.16930252743312,-22.99758214992155,B,161.9713337471162,E,-103.43485675868065,-106.36201671691785,-22.192429979047464,E,29.159609674353998,1
No,F,Both,-65.01216765623009,A,12.243154351863769,E,11.507349573908602,B,13.772165018859027,E,24.30832679879706,-12.027449996904348,-64.45890151438738,D,-28.041034666983407,C,60.35097436489608,60.66273688166298,-168.51767489715894,A,-12.696142973272673,1
Yes,Male,No,71.09759834664423,E,126.74838870344907,A,83.18981847040435,E,45.31037013512423,A,32.561279107718185,35.206369003969854,60.429765830162175,D,144.09174868052713,C,205.38451559508547,-31.305025760438077,-71.70792571649372,D,141.6560411962596,1
Non-Veteran,Non-binary,No,10.683710455240911,A,42.2048751353879,A,-14.142501775763982,E,-2.6085348038612524,A,-182.29231345321455,-86.12530734131428,92.23734890010984,D,46.19923751435397,A,85.00656353905148,-3.3091945757660066,37.79291954008631,C,-110.89305141538215,1
Yes,F,Mental,-67.40380741784551,E,37.87450380297106,B,109.37493089890967,C,19.835081325827794,B,-137.05176071356723,206.88378720705916,101.83731432089711,E,105.05797294266495,D,-106.77061456599792,-55.084800077878114,117.24450452412496,A,49.46897547908494,1
No,Male,No,-15.356322333119518,B,-21.81267281303005,C,63.52319292368473,C,76.00275464860768,E,-74.49568156640417,76.62618815645196,40.8466997391971,A,106.13994757591365,C,-4.914030847996582,147.90062621200968,-60.053848893918904,C,74.93970333580643,1
Non-Veteran,Other,Physical,171.0855102109268,E,-85.77038130057045,C,-128.3292168192964,B,-180.34190851641802,A,32.450965481001624,48.08421886698254,65.0656975022356,A,-158.98949715625548,E,69.49838674432345,170.51113018888512,154.70422056329102,C,-56.550260278270414,0
Non-Veteran,Female,Both,-1.419419568228527,D,-125.69920563584974,D,-33.83989666082155,B,163.9496056683017,D,108.09986332773104,12.88042957642736,52.44286295271353,D,124.29493926320028,B,117.04777222409331,106.02653702547002,105.05104543572601,C,-0.4618034285647952,1
Veteran,Male,No,-66.33221193818959,A,88.14391421453448,D,61.03657561896825,A,-53.57775317555059,E,47.91719584943821,-24.903199392984316,-94.68346484512382,A,-47.784525142600806,D,57.24444129796223,102.15583544341192,209.60323678010445,A,83.45212618641705,0
No,Female,None,133.25943076682748,D,-152.5721833907875,D,102.62825598268546,B,-116.96672620165714,A,-151.8085714746329,108.66890791804119,61.60256896950405,E,-30.060716600916965,D,69.7851666799381,97.42630780769412,-255.56664292557167,E,-44.53144299402042,1
No,F,Physical,-16.233603131652192,D,-48.95731048170795,E,-94.32591821345544,D,101.8181761765016,B,-115.56747696876349,57.46348465131727,-114.34403866494279,C,-109.82527442413313,E,66.906271189799,16.710602911612614,-9.48218495396389,B,-22.443928911471794,1
No,Other,No,45.697092859581154,E,-27.302026972493827,D,-68.73849186280032,C,-190.05003042359655,A,47.171262632008805,18.410185925371568,42.205274056659384,E,-194.23986190903614,C,-136.64201061947995,3.8201012384342663,-100.23239668378861,E,147.77586602614346,1
Veteran,Male,None,-232.315218789539,E,51.61911172052625,A,62.01819610254623,B,87.4445907431941,E,76.55086106079335,66.52307753062779,-67.1974605160142,A,101.69143331977128,A,128.74751187218087,52.847931356161205,-5.653610655168229,B,-238.91514013253388,1
Non-Veteran,M,Yes,-21.670649707451073,B,-60.3998933358374,A,-90.13328307929568,A,-10.17846266609877,A,93.05221578121804,43.539853148837736,13.647538746161741,D,112.67314300798543,E,-48.38444584133267,52.503223174402216,-76.71990305312355,D,-30.057454006643304,0
Veteran,Female,Yes,-249.67676752958488,E,53.54201418904733,E,92.37531304122332,D,-74.59447585091064,A,128.08337655520398,-94.09340216285412,241.7708972431233,B,71.82810053334589,C,11.327592773875661,-76.53435936722003,-101.08098089614302,A,-27.525074900316778,1
Non-Veteran,Female,None,60.93704560203022,E,-118.20618612970515,C,87.34166513913515,C,103.72435461278664,E,50.3354494482456,-167.6426935597238,68.6455956008796,C,102.77625670924515,D,37.273493211870885,85.54854977647301,-83.58355528560676,B,101.86211913680789,1
Non-Veteran,Other,Physical,-7.880975720804129,A,-52.00723373050833,A,18.6693555999536,E,35.44888491081808,C,-113.01535106846569,-3.102018574300015,-60.45239847709719,B,30.74303789647542,D,-54.89441467502816,26.941344381794707,28.427235924937367,E,-95.62878173138833,1
Yes,F,None,-17.991081964105156,A,-26.29084863916013,A,123.96108702222675,D,59.66730708365886,A,64.08853614524153,-98.82850739346549,-93.65436533040406,C,98.21742744157388,D,35.19669018387309,131.55266404375587,13.479509275234799,B,-14.189589388481652,0
Yes,Male,Mental,-27.397842107218146,C,85.32303429677872,E,-43.82873943725019,A,49.11833230489482,B,-222.76498801125214,51.84059175347204,-21.137297717165524,E,-147.2661839467144,A,238.230911704717,-40.89168070843682,153.26010415249425,E,46.12872673360815,1
Non-Veteran,F,None,194.77878650059898,B,99.86515051476613,B,-128.27442954874402,C,-82.1859331462114,E,-67.75365411322379,-66.93461250171714,-136.27431416257824,C,101.52491760787139,D,13.267655766113915,-63.371797606169785,-88.24473407522815,A,87.77981044661615,0
Yes,Other,Yes,-173.9154239680333,A,-86.05693241561828,E,142.2663845445543,D,87.71362558540264,B,-224.9132154212644,189.18553733703507,13.417718190815242,C,-51.022614306415015,E,38.66853595749783,202.4602754830983,-107.52384520729007,D,79.22579210948723,1
Yes,F,Yes,-8.606620521035575,D,86.58001237727011,E,-138.0479017821997,C,128.09328160457244,B,-150.79096321089298,-23.918759014045403,33.28176175130168,D,6.458056026844565,B,53.90392574360606,262.92674391504374,-159.15654356812232,B,-78.60085928483565,0
Non-Veteran,Other,None,-74.76902374753236,D,-67.88350463282691,E,-124.21341098723325,B,0.46123913166157043,B,51.17315723602106,99.1598657696445,56.893484032600114,C,-49.11512071554679,B,110.80883449096095,-131.17951487372054,-44.35262426436062,D,-85.57507860982537,0
Yes,Non-binary,Yes,33.21466458634971,E,13.066120168739362,D,-28.497731340591198,D,-101.73662984261405,A,-41.237955161245694,-98.00188067605217,57.01607949544122,E,-280.7885025287358,A,-52.298112984890956,-233.57534806092994,-183.08480618457304,A,-86.33460027846502,0
Yes,Male,Mental,102.08195914748632,B,-13.131577383220904,D,-43.73392079625318,C,-158.89984868856413,B,175.7948276894756,49.38416338390402,20.648984722944537,B,-13.245852791058715,E,4.713612354382746,-201.92534820784593,-77.72810739554203,C,-59.443549804086835,0
Non-Veteran,Other,Mental,-67.63561245334189,B,-52.15317534380512,A,-150.2379122440162,C,-47.29897781907414,A,34.795897899977575,9.535931468978365,81.01301705880181,D,138.6025715041066,C,-67.23093568665296,71.16657596490593,18.527939678145938,D,45.96018052916862,1
Veteran,Female,Yes,43.75886784561036,B,38.6391635164737,B,178.09385510390393,D,-74.98544542579609,E,147.7590885144263,23.094009593831988,-4.132165568943055,A,108.83742872055542,A,-44.36255166758843,-49.33068712822851,60.106809299855826,C,137.64692782853515,0
Non-Veteran,Other,None,81.2335312404194,B,10.56301938832198,A,50.56969388115288,E,-47.082289205410675,C,-113.93119772944837,78.5338112426365,80.74377201356153,C,-39.14512518915226,B,10.877331932392845,24.34798066045816,88.31230476692224,D,21.240741951734776,0
Yes,M,Both,3.8533263274555085,E,-90.03927606826404,A,65.71680969989396,A,-38.813397672116714,B,-70.16471936911701,68.58993162921844,18.142196318965134,A,-173.51076609199959,B,64.87450710220581,-91.55482122002651,-58.82309946889389,D,-168.05762137176902,1
Veteran,Male,Yes,32.85690525213877,C,-66.43261843392037,B,99.23444832405195,E,-163.89854641690278,E,122.59928625426879,-99.36956763554076,-140.09593355488732,D,-111.59695618355545,B,-97.91674120251261,13.429296091527517,58.29560560383982,B,-70.50625529816259,1
No,Other,Both,12.021064066061086,B,-221.22114995424963,B,-30.578286315058754,D,-27.343941144766255,B,39.916570666677785,-54.23551349321048,-54.26834875580079,C,-3.8952043723265475,A,161.6513805100232,-87.86402994377947,29.579095218070332,B,-25.565623876108834,0
Non-Veteran,Male,Mental,72.34620339321197,A,53.17108213343771,C,-71.2901747599512,E,-157.9804349518322,B,48.46695101815545,89.47928372016112,160.4026147156387,D,-3.0723723146440802,A,-15.24362137099488,-117.52882712446693,103.02646307182266,B,-74.55952896839034,1
No,M,No,-26.32055819876811,E,-11.339393217410398,D,-94.69478378522278,C,9.672446869599643,A,153.6118775693109,11.49123885972653,95.77264950893655,A,-74.35748230678625,B,-273.3688361875765,63.209906082830194,34.62350334918466,A,-150.53347408360847,1
No,F,Both,-15.901731526592656,C,124.1370422126364,B,-44.891864228213166,A,-54.38170266538839,C,38.22560878587602,-84.31148391933358,-142.17650128115704,B,74.32347534406092,B,81.5924919575424,-109.2213573859641,84.27685972056611,D,82.6482354841795,0
Non-Veteran,Male,Mental,58.508246637056104,C,41.36573682682055,D,-52.375938497744045,D,-1.0738178458012535,A,-77.86668078532021,-105.53882638948235,126.59160137918357,C,-8.900953366241676,B,55.37376664934822,-70.38991988867251,32.93027771933208,D,49.505851656682474,1
Yes,M,Yes,43.93876739614019,D,-103.39092598248433,C,-103.84183963111002,A,-65.8866416039692,D,64.65073294447137,42.57013124427617,-77.76472167233574,A,98.14581562338297,A,-188.90078499289314,-48.729531668283606,-142.177637522551,E,-89.6856156546279,1
Non-Veteran,Female,None,-4.748423246361008,B,23.264684658700897,C,-57.573393845674616,C,128.93964064806997,B,112.10176618353198,-60.0806812350387,-50.89604416863634,A,-123.01264834536244,E,-97.52281323130879,-111.50008291311384,26.814857359728368,A,-34.56940509569022,0
