nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,-23.311882396072505,-266.98581593053115,D,E,31.449288119794378,-207.19733168585591,E,47.64395892794411,A,B,E,1
Germany,142.46217037127536,-151.7293612395369,C,E,-81.68574806761187,-201.21805257014464,D,-244.47740094223636,B,A,C,1
UK,73.03212112242252,-65.72829712153214,D,E,-86.95792316808905,-8.767794006105966,A,-107.9105148172214,D,D,B,0
UK,117.38658786398359,-69.9893111502985,C,B,-130.66397981031707,2.801750473188324,B,-38.54491077581654,B,D,B,1
UK,8.027468004546606,199.34760949899052,C,C,1.9528074589150748,-179.99619695726653,C,15.9734124110874,D,E,E,0
Germany,-27.72035040084561,-3.722899920642432,C,C,134.0215022691917,122.01455038878393,A,41.10858587985461,D,A,B,1
UK,152.58140534965398,-228.67655607282148,A,E,49.29328700982398,-104.56911626031118,E,105.59830772609476,D,A,C,0
UK,100.16315342157698,111.89416857011925,A,D,120.56806920943795,-24.162320112512788,A,-127.45723851408917,D,C,B,0
Other,-1.8198473347597184,-31.690446285971923,E,A,-6.456107248680294,-28.182252572475008,A,45.252474809262495,E,C,D,0
China,22.717716543992346,-93.88246151342109,A,D,-158.7525966629263,-12.053872112284246,E,34.596441812140405,E,E,E,1
UK,86.91970286262925,146.8895216984265,B,B,219.69655417763386,-14.74189453023213,D,-121.01619603546571,D,B,C,0
China,-46.18621045367539,-45.19403047793996,A,C,-51.87301521056875,-127.3008631363729,A,64.2018185414852,D,E,B,1
UK,90.64775337159516,-85.20961752866258,E,B,-90.68849244846845,93.039936620696,A,-90.51683615266741,D,B,E,1
Mexico,56.09298138203842,-78.28492485283655,E,A,93.81182690934673,71.60839798137155,D,123.77502213116658,B,A,B,1
Other,87.16825061372838,-26.291361698802696,D,B,100.28808864671359,-52.33035279220092,A,-89.13848416517854,B,E,C,1
Mexico,-126.26058673774732,-98.79299865811602,C,A,-54.955639614055706,32.022202874406055,E,-5.750195441932327,E,B,C,0
Mexico,73.49430162773558,58.76576336274052,C,E,-64.11108002974977,235.73663126510132,A,-2.555769428518604,C,A,D,1
Other,-31.729025630995977,-8.762656786719827,E,B,-141.45156666501362,-45.02444094159739,B,-53.97617510142708,B,E,C,0
China,51.32332098717488,113.38367302402285,E,C,152.7530201012666,-231.36516775581438,D,-20.998852538556324,B,A,D,1
Mexico,78.79888600439006,-111.18078429574363,D,C,92.24148346766987,97.49087435785889,B,-83.79311597238468,A,A,D,0
Germany,-139.35167263838912,-20.17401564469189,E,D,27.357942281416488,-76.11125281688817,A,-321.4199030147231,C,D,B,0
India,-122.62384302560456,-117.47243790183659,E,E,-90.37807282554732,18.387050947856608,B,4.444208219217524,A,C,D,1
China,-127.28173159567055,-135.02095474956772,A,D,-86.39438792233935,71.61408843480177,A,-8.64492913589188,A,B,D,0
Other,93.07738748945336,78.39815091281514,D,C,-56.39201101714024,-31.631124304991065,B,-101.04191373579341,B,C,A,1
India,-85.17431271977537,-98.4120946285609,E,A,-24.924800685152242,88.88418877694667,D,-16.403475916197532,A,D,E,1
Mexico,-54.72247139588986,75.08613890867443,C,A,-35.352686432216046,-111.91037150073215,B,240.47448609640108,E,B,B,1
Other,15.90614111228525,48.1901332763018,D,A,11.66570042888412,-82.18213307796405,A,76.96449167285168,D,B,D,1
UK,-90.77954267393773,-24.879413901595626,E,C,123.03646709121747,-107.808070663892,A,85.42768501378553,A,E,D,0
Other,160.0088353426878,-179.37080262303246,C,E,-181.89282108793495,-13.571829706769678,C,-1.8231354729940918,D,B,E,1
US,-31.049448269346623,118.23380005378137,B,C,-66.81842250271212,-82.47112815753911,A,146.02652212584076,B,B,D,1
US,191.5386603603273,75.38754494126238,A,C,98.87989371632595,94.53757258224901,B,133.36576890255566,C,A,C,1
Mexico,103.35033645395279,82.7941017946885,E,D,98.33603125573589,-16.72909918072408,D,-83.54068046488601,B,A,D,0
China,-76.91303430432377,161.3189589857331,D,E,60.893108655579795,-136.73141043067577,A,32.0733681171001,C,E,A,1
China,-65.51711416420687,41.70254098618738,D,B,-71.40515524052985,-126.66015774224006,D,-122.33630713732995,C,B,C,0
Mexico,-69.70206396435754,139.57188136082652,C,D,63.26046217982159,-214.2953989619506,C,28.953026815842207,A,C,B,1
India,-48.45277969009501,7.507016520191772,B,C,-80.21116299342766,-73.40713309349167,B,-110.29249536211572,C,B,B,1
India,-44.66523475602423,79.2707335606409,A,D,-113.6409083945347,-27.893302173144026,D,168.65092300065564,D,D,D,0
Other,22.016132666915283,-47.924836508411545,A,B,-100.08593143966216,-71.47435985591619,D,111.05770528648884,C,D,A,1
Other,-66.84121163538367,175.43674589188115,B,C,106.96629293136574,65.93531372468641,B,98.46666107873095,C,C,C,1
Germany,57.20002624038578,45.35372072278853,D,D,103.17456416292607,26.9369883543513,D,40.719060445855284,D,A,B,0
Brazil,29.147899525222794,216.40769847826894,E,B,103.27495424268616,87.1320237037524,B,150.67613055580534,C,D,E,0
UK,-124.02267634272953,99.42421876533597,A,C,1.4394430249148735,-44.631148567006605,B,153.24843220790535,A,C,C,0
China,-89.29628089895697,-187.27780825299914,A,A,46.69076388464812,23.807259188284284,E,-50.558741125965,E,C,E,1
Mexico,241.61820022971173,36.68974161891603,C,D,148.46826972450472,70.47431791087038,E,50.717788435524156,D,A,D,0
Brazil,-14.279012161119256,-97.16071118012489,B,E,-141.94561427547401,139.76382701101517,C,168.96204483050334,E,C,E,1
US,-177.87095952922505,-140.91960320513937,D,A,-80.82833594749307,140.60496082067894,C,-101.03597882983367,A,C,E,0
Mexico,-13.47569417756642,3.016149459069655,E,C,45.22900127198984,-21.485652076150945,A,-46.648823537923285,B,C,C,1
UK,-98.34218233891758,32.89049417843327,C,E,-75.83422799338148,30.218401848204028,E,-53.72773661314416,A,C,B,1
UK,-88.71217432245075,-53.08499272978443,C,A,7.103905618644971,-7.136203372537479,C,-55.888825543012665,A,E,B,1
Brazil,70.11460057579286,14.868225496065874,E,C,-17.60420651164816,-10.508326572377994,E,16.010623760702977,E,B,A,0
US,-84.23408790977803,175.50986245378556,B,B,105.37938305538164,51.21709330601131,A,122.06426437882014,B,C,E,0
Germany,102.32484423840337,60.646061833441536,D,A,98.37641982178799,-10.03974089415597,D,116.07220626665047,E,D,E,0
India,-35.77063166083741,110.74362853089443,D,C,-100.40657423347592,58.00797605575414,D,18.4218214474403,D,B,C,0
Mexico,93.92604342630179,-83.9780600819406,D,A,-58.01154388985237,-116.11236477786846,C,83.12289916705498,C,E,E,1
Germany,-25.269078595396984,-50.3895080878251,C,B,155.9546964833792,47.72644556490539,E,-63.948724864588016,B,D,C,1
Other,36.936755169483355,128.82953435184953,E,A,113.89791572604511,95.47402368658125,C,-137.80931198860944,B,B,A,0
India,-29.450633142206822,159.7375137652241,E,A,-143.32580533907935,193.29296470427184,D,18.86302983727476,D,B,A,1
China,87.01522313744034,96.05676580996655,A,C,105.54432488102219,-41.42465750294797,E,24.28420913291204,D,B,E,0
Other,158.6919173741505,-63.08937687425985,C,A,1.5568597483210995,167.64270183284864,A,-1.9825672131808452,B,E,E,0
Other,141.09095826215463,-50.976135906280426,C,D,-23.518366017670573,47.509351693836614,D,-153.69048776400888,C,D,A,0
Brazil,-98.3238742354318,5.59144609762307,E,D,-72.27060972741667,5.930114419343813,B,91.18291887755795,A,D,C,0
UK,-132.95620102378365,8.549035363907063,C,E,-130.80156696489357,-133.85362008536254,D,-44.931445261964974,C,B,E,0
Germany,-44.88546715027433,57.45380859184215,E,C,106.27678867201926,-5.868835197887803,B,-30.76856566898681,E,C,D,0
China,-29.633882550077594,-65.96211727300808,B,A,67.77050103235356,-21.506078384020093,C,-17.86833161410427,C,D,A,0
Other,36.95909935510381,35.52451051843751,B,A,-101.38330505285589,-293.35467195064393,E,-50.32899940043064,E,D,E,1
China,-120.11925357689603,-27.03497721925428,B,E,118.50472300294427,129.17605747575408,C,78.22429725625949,E,C,D,0
China,-95.83758584167606,14.517855036867186,A,B,-110.64914132085573,95.97466742348901,D,7.245779602013334,C,C,A,0
Other,-4.171290167810237,104.18655942893244,C,B,38.146807308414274,-79.02094726783845,E,-99.3605889316024,C,D,E,0
India,41.574054421589594,37.618883065712836,A,E,125.72064685848423,52.70338746630495,B,10.839557570101094,B,C,E,1
Germany,14.476797037849753,0.9540940180895675,B,E,230.1080678890358,237.42917298577288,E,-145.08756919694594,D,A,D,1
Mexico,11.894312660619102,-9.4041946822968,E,C,44.16474372397264,-130.6511619820007,C,154.09899445010043,C,A,A,0
Germany,-54.527521926750644,-147.42994060036224,E,A,72.23137580489973,136.82332184343085,C,-3.322710523072434,A,B,D,0
Mexico,96.08589970309322,-18.314174813664415,D,C,237.1271746742321,27.781260574327266,C,113.58586803545879,E,D,B,1
India,-72.00844057443962,126.65011161523441,D,A,222.0389096093962,-46.85577829313145,C,-35.07555360997551,E,C,E,1
Mexico,-44.893938342642386,-23.636623567524698,C,A,-72.70892532299965,39.537893177266405,C,49.02930524878888,A,A,E,1
Other,-1.5296080072528757,-167.3877054489121,E,C,45.96601010911174,30.725455871423478,D,87.95051535741722,B,E,A,1
Brazil,-49.81483501497876,-36.59313044295548,B,A,-10.073424219841257,-41.91997572475726,A,-20.637929809785057,D,A,D,0
UK,8.507324792320025,69.83434183972884,A,A,-22.995145865652983,0.7863831086399835,D,89.83266357234179,A,A,B,1
India,29.80778131422433,27.924389918485527,A,D,10.159966205602583,94.25174811292129,A,-3.435018689364164,C,C,E,1
India,-43.772703615357514,9.197193754062875,D,C,-219.1098271707386,-237.6358112142181,D,14.736898441513627,A,E,E,0
China,10.478878976058397,-0.47055192781429306,D,E,7.369094773440714,-28.392458593260333,A,142.88529874811042,E,B,C,0
Mexico,-181.9911181413855,-191.15281867460382,A,C,-114.80009289782396,-138.27732720921344,D,-11.321973742086293,B,D,B,0
India,-28.013196365888682,-90.70886792948497,A,E,18.320347556206066,144.90739298962254,D,75.22524447949377,A,D,B,0
Other,175.34528777103168,6.4640941183869804,A,D,117.59499407957294,-118.43946945938404,B,98.39451209372899,E,A,A,0
Mexico,46.0841663923742,-62.889004776753424,B,B,-1.5603968696751827,-38.63654236665726,D,-137.54602364440586,B,C,D,0
Other,109.51148491537896,-54.28352196737599,C,E,-35.81070949674413,-108.92820593398713,E,127.99502165476994,A,A,B,0
Other,-42.01021082812515,-94.20839326317352,A,A,-86.34267963946294,112.56852841236369,E,-132.8604028321993,A,C,A,0
US,36.77319902783194,41.71027974999485,B,B,15.17727714983526,29.95820815226629,B,-115.7957340506657,D,A,E,1
Brazil,183.4888249901523,-17.12622204788728,C,B,-82.86935601537613,143.3194802802675,C,112.47242423092369,A,B,E,0
India,85.9051017564097,13.840793386648102,E,D,53.594765420406944,-55.023128802429774,E,39.27799028105829,D,D,C,0
India,-40.53642922593557,66.83928630240747,A,A,-26.700893187833973,94.79338126892796,B,-13.810668563981181,C,C,E,1
Brazil,218.2544327538292,-174.11549606838648,C,A,-39.31261397859369,-9.177707148688723,D,93.61614118085197,B,C,A,0
US,-59.5576988084946,27.198465622863992,D,E,95.83390202698567,137.15433565494433,C,-120.50102288887894,E,B,B,0
China,-114.48530407774756,91.2489478711951,E,B,-84.50548679975454,-27.80419369840464,E,206.89386348762943,C,D,D,1
Mexico,1.0215776803392211,42.74444842619155,C,C,-141.79142227164073,50.6357719727678,A,22.98947359523075,D,A,D,1
Other,-141.21036380538385,42.36414325037682,E,C,157.9712455214206,49.72961452033191,B,31.84175592119196,A,B,E,1
UK,194.75564798528364,39.8949540835888,D,A,-69.45897515382485,10.208512846290882,E,-69.03006604039288,B,D,E,0
Mexico,-66.04190583912619,97.93924898788192,B,A,7.608917829528945,-158.78878192422135,C,77.2122218022578,E,C,A,1
Brazil,-13.929087431185087,-10.995604481435581,A,A,-152.67020280797107,-62.945920270050884,C,-94.80568325054924,E,D,C,0
Other,4.700276749305959,54.098410413320195,A,C,-21.42433458037708,11.162300465101593,D,104.1843190881325,E,D,B,0
India,6.515903214848382,-166.48906667147506,E,C,34.126177904679714,-31.642094214888637,C,-138.0268471109024,B,E,A,0
Brazil,-31.131441594197263,-64.71472538179874,E,A,-127.15176252363347,-148.50823115960665,C,-31.134142428415302,E,E,D,1
UK,-86.76469441708493,79.04359358651415,E,E,74.5946403768925,174.0995741858653,D,130.68193597260057,A,B,B,0
US,-82.62298143598491,-55.90779424048878,B,E,-186.1301296734382,35.68944458443436,B,44.310637127775635,D,A,D,0
China,-84.85340645277594,182.17055325442763,A,D,18.672419644379232,84.58241166379659,B,-275.83907216069383,E,E,C,0
UK,-63.51537713453476,14.303453728084644,B,D,17.669141551430076,-50.02797046402472,E,-104.64214672376559,E,C,B,0
India,-4.720498744289432,-66.24410446595282,A,E,-10.026680509552206,-64.55450607162163,A,-7.816460162870058,A,A,D,0
China,182.13760671764413,19.303013388163215,D,D,57.16012930442359,67.2102956567124,E,-47.700850998305704,E,B,B,0
Brazil,224.07739059172624,-242.79818262144653,A,A,-47.81000304125643,-25.161794201957356,B,158.85937677067324,B,C,D,0
Brazil,-149.2085305902416,94.16894184773437,A,A,36.29719877753221,1.6712644194338753,E,-101.98162630789231,B,D,C,1
Germany,-171.9219963709809,2.3243719155730465,D,D,-228.17520811125686,-37.371587616275654,E,-62.28282374361761,B,C,C,0
Germany,-60.38558791335817,-74.03387976574236,D,D,37.90891797711579,-24.737475377676382,A,45.48454121648991,D,E,D,1
Brazil,34.98340676905707,-56.72846469038787,A,E,97.66656654890792,-79.64175109889395,D,89.0365861406536,B,C,E,1
India,60.47638463805934,61.049621911173176,C,A,-224.8368888037707,189.96825854290705,E,54.74721118878294,E,D,E,0
US,-43.473790450177496,-250.9490518073178,A,D,-236.765468250833,-10.411254845277494,A,121.84807491923569,C,E,D,1
India,-1.3530850061517705,-84.78401575695293,A,B,-136.2739218242235,158.68129552165917,B,102.0800670571172,C,D,C,0
India,160.41607536202125,-57.0093715874407,D,D,-82.70254825424725,24.32626779899916,D,35.79050875254476,E,D,C,0
Germany,-43.870038939646186,-33.14416266369542,C,B,75.65919954078917,-38.50900314996523,C,-124.90654487473303,B,A,C,0
US,172.64165015429964,-175.45749987450216,E,D,-3.131514016036357,-106.49163812023521,B,16.88383500080584,A,C,D,0
Brazil,-209.25312907337843,-148.0686221232219,A,B,118.36106575012208,-163.41790060783313,A,78.47262489488365,D,C,B,0
China,128.9287456326368,-25.949376244439264,B,A,30.6085722856981,-79.30208045468817,E,172.4097971080769,A,B,D,0
Brazil,-160.13551132759363,54.87521753164771,C,C,-94.84209387929782,-88.92588194417958,D,-26.717536380482198,C,C,C,1
Mexico,325.8086876474316,-32.76028351475868,C,C,225.15858742270333,-36.78714753417004,D,100.00402824675834,B,A,B,1
US,-16.058558157040608,-156.58435892477155,D,E,-17.466838242368343,60.105885413734526,B,72.55740227330502,C,B,B,1
Mexico,-8.694795000666696,-89.79563532247195,D,D,92.24682005385303,-72.33233799111771,A,66.90789463971572,D,D,C,1
Germany,168.71803789360996,49.01341348087572,C,E,-71.00449366620077,204.145750838115,E,22.351922414452762,C,B,D,1
India,8.076949526452832,-3.617838568855998,B,E,29.28179810951084,68.6530737976029,D,-65.13805661961982,B,D,A,0
China,-151.3601927894295,-74.43467591384373,D,A,-121.40008700431844,-31.433370297443087,E,-6.329280670521385,C,D,E,1
UK,-14.891684223017482,-4.2467133628277765,C,B,-34.69312362156614,58.104491405522985,B,-32.13749039704448,B,C,B,1
Other,-46.05888844964239,3.7744813635542185,D,E,26.56846539466575,-191.6057519108827,B,-94.94997480188951,E,B,C,1
Germany,19.711934496949933,-67.04587316753916,C,C,135.40164113603294,133.8117938187124,A,157.90515576060008,C,B,C,1
Brazil,1.179856527010824,-19.88692333463223,E,C,-88.82191035858243,-9.10231200863556,C,-248.8107518804305,C,C,A,0
Other,21.887084329733945,-67.43663715968341,A,A,190.43155512481042,11.61820509256004,B,169.13139190767316,E,E,C,0
Brazil,-29.586505690220292,-67.85091297999487,A,D,14.62820869813479,12.846918059748184,E,81.77896963661742,B,C,E,0
Brazil,-32.48700397367282,69.062998735564,A,C,17.028599310860578,43.89974444780224,A,38.04156881414379,C,D,D,0
China,-102.18657319686561,56.446931667967625,C,A,-76.26289396333186,55.494449635113455,D,50.68231075456994,B,C,B,1
UK,26.900564407355816,88.19902060621203,C,B,12.309019105804033,2.625254841094031,A,159.77223004995284,D,C,D,1
Brazil,107.96628033147064,-59.466498908280094,D,A,-4.679107131105699,44.13040800329,A,26.266809082355856,B,C,E,0
UK,-110.18670561522063,-136.28319737095097,C,C,-179.25961310693634,-11.465610262211813,E,-66.23815293351673,B,B,B,1
Germany,-8.018749570525223,-179.04367193236627,A,E,-56.29631515188536,-110.97827075836987,E,-35.61854849344353,D,A,D,1
Germany,-9.137996469285602,-137.3535940804899,E,D,-1.1220021639385922,-11.93116085015397,C,25.80943667739633,A,D,D,0
Mexico,0.5776754283725943,5.8745839188045,D,C,184.93907663116033,289.19706397528455,D,169.45266689301314,C,D,C,0
Other,-41.439791953248225,81.08973493645003,A,E,90.89982817587968,72.43489975616116,B,-39.87574527832244,A,C,A,1
Brazil,-184.3176749765028,-85.37120709297793,E,C,1.0566110000634947,26.016793481609966,B,106.82389511881811,B,D,B,1
Mexico,32.97816027513545,-2.029470245111701,D,D,112.27150880312038,69.06781020050275,D,-105.58299501414974,B,B,D,1
Germany,-82.94025757005227,28.443232811056006,C,E,93.21015404577793,-201.2726271336307,C,-72.48304460280043,E,D,A,1
Mexico,169.7495958735055,130.90170081472237,C,A,62.802139541315626,-20.968349951025175,C,-48.96930358350812,C,E,B,1
US,129.0651858489806,39.37422929009349,B,E,107.39863228926083,-41.135490040743775,C,-82.3766245670761,C,B,D,0
Other,15.867351184107758,-3.7749352998504557,C,A,-108.83993021370163,-115.4141363974042,C,-76.412817753423,E,B,B,1
India,305.7894378292071,-27.794234480181185,D,C,115.83784541054807,38.14216540218294,B,174.70757916542195,A,B,E,1
Mexico,118.19602129375252,-36.55059248196969,B,A,-25.345637274567263,-15.430359534538821,A,-40.45812922005388,D,E,E,0
Mexico,-94.26987274770443,10.681388698838662,C,B,-7.864167660661672,-21.092563647434662,B,-181.42588123222063,C,D,B,1
China,32.690087674233844,198.94784235406817,D,A,-32.48784550912178,113.07905512527026,C,-209.1308162582883,E,D,A,1
Other,56.60736990183541,73.27032762025935,A,A,-118.8549189853902,-54.72110806797188,D,-23.383164468283486,A,D,A,1
India,30.105331291471394,-12.905369594092639,D,A,56.41014787234575,141.8766687986583,A,-171.3600770308904,A,A,E,0
US,-206.3044093233844,44.78465259593254,C,A,9.582671830611147,82.90194296274623,A,-27.484278238767118,B,E,E,0
Other,-61.34024627576097,87.06367912213811,B,E,-20.06005783458017,-84.51354092497836,C,124.1700400641116,E,D,C,1
UK,85.57954729990627,-156.33758346774118,A,E,18.944908821390413,93.06397233560543,E,180.84437502743677,C,E,E,0
Brazil,56.25989919449067,-299.20554586677,C,E,33.15686980924103,35.655203097649256,D,-91.6238919952264,D,A,B,1
US,205.03952681423624,139.9230052671158,B,B,180.68143129755435,-29.802162946490995,D,185.63912623623227,D,B,D,0
Other,70.58037149432214,-215.1953744813403,C,C,19.226662777897637,88.70460994461969,E,-92.72638182913582,D,A,E,0
China,-11.959610161062361,-20.59946717249592,B,E,-27.89285058561791,52.41577381283488,C,-97.0494835211245,A,C,B,1
