disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
No,D,98.8172280529568,-69.96644143571535,57.718508002927685,E,-129.74280334139567,B,-81.786598947513,C,A,-29.415139366908775,26.39549597309683,C,-2.8503180118755687,B,39.42967542719565,1
No,D,55.821444082158436,-32.70186496446808,-39.96579434650436,B,-3.347227860276974,A,73.20064467188412,C,E,-2.400022079370689,166.63284504406627,A,-35.19195326440941,C,-76.30724536265002,0
Yes,B,42.597148667660704,-16.212385708785853,79.67488781722474,B,-19.850212474758752,E,144.0464466826536,A,A,42.58340056042261,50.16156975010638,E,-47.5936606277627,C,73.07867816060595,1
Physical,A,-23.193116554592912,69.73296789492547,-0.1891135846361318,C,-81.09016272123498,C,54.60817068427907,B,D,53.68923988707548,-119.8674097530654,E,193.55501594109762,E,11.288876624416408,0
Physical,C,-7.4306653727093845,13.56849116766408,34.39989189745247,A,-124.4812333913526,C,-198.55331536540152,D,A,-80.00107855897892,12.840930856265361,B,127.13755262252211,C,-4.742806373764554,1
Mental,B,60.253514701023,21.236804267563468,119.59141953856087,E,132.7487842681079,A,-123.01099738844268,A,D,-76.01579901883072,88.3194955989531,B,-5.7988421813050355,A,-116.72408437129789,1
No,E,-190.1271526020592,113.5562047227312,-81.33490832619124,B,273.5020459047433,D,83.31090648595277,A,A,-0.4067533672810669,61.310540964926744,E,-49.716236134309874,E,71.43245302376583,0
None,E,6.571510694910332,-97.10400575214942,-133.52220446205288,A,73.04828581053619,C,56.685636973041596,A,E,178.66138848109452,-206.07047326799326,C,82.66170953427562,A,67.89149833394907,0
Physical,C,-41.0431297134474,-12.341796837116568,-10.194498985747376,D,-29.418309605621655,B,73.87061319100135,C,D,15.253283662380895,-10.279242047643224,B,118.60124821928754,A,-20.869473893433305,1
Yes,E,-53.01306563860162,-74.06651345308254,75.70802806508232,C,-30.318767299807796,D,10.911878846038986,B,E,80.28892685572224,101.60443112102804,C,-76.25013706230924,E,-217.39960506291908,1
No,C,-190.01833422227935,30.399343602291946,-111.57237834996066,C,108.87183771906062,E,58.24507212277575,B,C,23.336072178012696,27.595494642906715,E,134.39633959281528,E,300.44706349167296,1
Both,C,-59.19226897472857,-125.33515474985481,28.545296189177797,A,-3.999369222295269,C,-53.449458847845754,B,A,61.731978787750094,19.97968778977332,A,-135.23822875326871,B,77.5920112936629,1
None,E,-6.965796653301763,-30.55913251663462,-30.599061072925483,D,40.2340955075683,B,-49.258403282002135,B,A,-59.490720737473126,-100.38636737110645,B,64.64600261231539,B,58.638049263399836,0
No,C,0.6669880892159606,87.23107507386658,159.46151698838187,B,-44.06350470634807,C,81.34986205936904,C,D,-117.80369959391399,-177.33893992924672,D,-195.7370860133966,E,40.89501018547016,1
None,B,-23.540361552914177,169.66574518799334,192.462057345907,E,97.34115198340318,D,-107.28642787375777,B,A,34.63928873576915,-159.85040612081448,E,126.38468064610781,B,-63.84456578231214,1
Yes,D,93.88432260184021,96.21604980585272,54.75249726584052,C,-18.84290294688035,B,-24.52106638644255,C,A,24.918825767204286,89.1066878673363,C,-53.20855755787186,C,-95.80920578376086,1
Physical,E,-206.54061631231932,-33.127107453607934,19.291463332731478,D,-234.95798258516282,B,-11.254879625983143,C,A,41.00581028723569,-28.783641114669976,A,158.51802048927934,B,-20.977495969252587,0
Both,D,-17.723889779947758,10.212419945903516,-26.12581789247137,B,-153.9221358374477,C,130.1169688499034,E,E,-60.15257435665209,80.14478200077635,E,20.541412343296624,D,73.7527492100542,1
Physical,A,-15.169271178748753,-93.38104765874921,-112.14482175004939,D,38.35152012380437,C,63.59571594853938,C,D,72.19827609019107,19.652718267068746,D,9.343990375231368,E,-147.17594969784346,0
Mental,A,-85.36444833853113,-66.08663042057871,-60.22976820825869,E,190.19433147280043,E,83.20061421375439,E,D,150.90848740874878,-111.50676659357953,D,101.52118027329115,E,-93.60568714269262,1
Mental,C,-49.34025184685876,156.4065633960939,10.96203981528431,E,-60.26962978775392,D,122.72581805971103,D,A,175.91151089964302,-74.39332774680106,A,24.374381792923252,C,248.33150724098792,0
Both,E,-37.8610424122724,1.9327623156156135,-39.19047889695881,E,34.43318053709982,B,-25.452979295990975,D,C,39.190006596231626,-17.65283878895423,E,-57.6189072880533,E,120.24137659068141,0
Both,C,33.38318780909293,24.659936947725537,-48.30670451730982,C,105.50146565056183,C,-49.85261237724176,D,B,37.8167031444999,17.25323998740403,B,45.205403027302154,C,119.21985833939053,1
Mental,E,145.18350261699604,64.29443313459137,110.64938346695527,C,26.165282427627943,C,98.02959854811144,E,D,44.31378297918418,-117.59307289428567,B,-73.89690127707031,D,37.38817848285325,1
Physical,C,52.77565172982997,47.08086856561394,6.313117653743555,B,-31.924153225740547,A,-70.59473729523765,E,C,-96.810645315878,39.14710581376627,E,185.9200720248005,D,18.942368472237582,1
Both,E,-12.48148535187367,-121.59403027581324,27.36322611172265,A,-11.700897256377115,E,-27.93317570596568,A,C,-148.45407390558555,-91.4853694379404,B,100.63655967107765,D,-308.2935642785193,0
None,D,46.01211412213587,-5.937720047488574,-29.806279849209677,E,26.95764832258388,C,14.914409179488237,B,D,176.37834486096168,-106.20300138137601,E,-205.61874956728948,A,65.71457681566564,1
None,B,12.555769936195901,-228.30011220619218,-111.32488617641738,A,-44.682311992938025,E,84.8232947274018,D,C,-97.90267818244799,27.068746877553924,D,125.19590737464965,C,-101.17637763317617,1
Yes,B,34.270994011383486,-73.1081290842893,-33.1780807722279,A,-96.33005932805142,D,-15.077996660715714,B,B,83.59750261286682,-11.004137610198823,C,151.5357094489061,B,-96.95751626166273,1
Yes,E,171.13156732513636,-84.05454405331044,176.94595488958984,E,-31.167320433403205,E,-94.74027599233608,C,B,91.75328759790064,-201.87000730936197,A,169.82391070312397,A,-120.45417357155375,1
No,B,22.91284033296451,68.61536400335463,35.7222217277033,B,29.851197753397233,E,19.07377920275472,C,A,-53.322790737608294,14.197205335123106,A,24.684941375321394,D,23.682078011336245,1
Yes,A,-35.301495974228395,22.44127373109775,-25.440641895368106,E,-34.82059063848586,A,119.27796536783472,E,D,135.0132626378526,54.31355979186441,D,195.20990432641042,C,80.29870594599333,1
Physical,A,184.79907662843235,-45.032731959804075,132.3677783290064,C,132.29357358034994,B,45.62408810555747,B,B,87.90071917025696,-209.07319376378263,B,95.36906954638754,A,52.11486674905231,0
Both,C,107.47509147291218,-80.92782209767373,19.178137888866654,D,72.34164370426154,E,25.54865722214757,B,E,-5.963828647871603,59.710943571982554,D,216.50743770273087,C,103.16733189444702,1
Yes,D,36.603136749922,46.20572497115469,68.4980108761991,C,-124.01869054032085,A,104.32753714310425,E,D,-8.287175594764877,-119.09254118853465,D,1.4540110989161723,E,38.278529689234006,1
Physical,E,61.445012399653805,2.1714628441104105,-38.049883664977166,A,-6.344394886678921,D,-73.86976698642222,D,C,-141.2169062868313,35.74269323414992,D,-39.43177495635163,E,-42.396805426131976,1
Mental,B,27.17612707242291,110.44745339759601,-79.79510715122547,D,-102.24783432066755,E,8.728377682836728,D,B,-18.967264954817665,143.5218004884098,A,-34.207719347506156,A,109.13005485536966,0
None,B,-1.8173280254194082,121.96612708680523,-59.06958831289501,D,16.17859254798511,C,170.94812431198366,A,D,-73.54163059447212,-51.28224174748781,E,-148.9747931639323,D,-16.819928692667677,0
Physical,B,130.17377053857453,1.808141559230509,-84.13285474871172,D,38.41713142684946,D,102.66404021712485,C,A,-55.755892873548575,-103.7123892717452,C,170.8022784110194,B,-155.9315306703065,0
No,A,-13.71451971831048,-106.69972467629417,41.191935487739805,A,-4.50996379265042,D,46.14568987965476,A,D,-53.826087414486246,-81.87562151193868,B,-74.63703579469319,E,-28.163669427251204,1
Yes,E,4.303814458780226,45.12123985338283,-84.85622846288615,B,119.48773563562563,A,49.139853662325415,E,A,214.4895753219513,-32.0568238799139,E,5.898951618539204,C,226.8170496062846,1
Yes,B,51.72099181170034,281.95903657445893,-135.13772364936716,C,-92.85083397419604,A,-78.4682693051895,C,B,25.358467281033725,11.507278613277068,C,224.08661547115588,B,20.558620388087036,1
No,B,-176.1268748602018,-153.20195419489283,38.08024419475943,B,161.23699226417023,B,-107.02987053737398,B,D,-183.838080540969,131.34853999387576,A,184.62215039115077,D,-47.50111177598976,1
Mental,E,6.4522079898444,-216.75257047846165,29.723023333643727,C,175.63180923943818,A,-52.48549918831321,B,B,48.9120560910907,157.30678786041258,C,-97.3858810551659,C,-197.35887855352874,0
Physical,B,-154.2483079223056,3.748185247556541,241.8567462391896,B,-10.283299646487144,C,-68.18372290582869,C,C,-80.88868512863475,-49.85242613223513,A,96.8442376004476,C,52.77482239208838,0
No,D,-111.56168320439748,143.6705049549234,2.242287768877775,B,-108.1749942064971,E,-3.892327316709526,C,C,-47.18775100163102,4.960794439775952,B,-16.456482017531098,C,-24.330701767254325,1
None,A,-69.80875859862567,117.87528961411809,-46.42647656439018,E,-15.293019649530182,C,-49.82171983379623,D,A,-44.581874280868256,-86.00730925121582,B,-159.86696528199658,E,101.86971568469325,0
Yes,A,148.25610799916913,-54.932140308655995,-132.308993876268,B,-3.2666260065512724,E,75.94728824606139,C,D,-186.54356426497552,-52.18438854573705,B,126.81179609870827,B,122.94299720253916,1
Physical,D,-162.35848854831022,-84.38648488434679,-83.31878399376187,D,-99.9686253306248,A,-28.48738045342908,E,B,-160.44764996361502,36.52950633336349,C,-40.116182273372665,D,-58.73394166888676,0
Physical,D,-34.052613988554924,-31.558251924657583,-44.60392572864051,C,-37.03795342081982,C,-33.39359688218513,C,A,-27.098523724126224,146.19891224335166,B,109.14545516934935,D,67.03715064502789,0
Mental,D,12.608024373124405,123.10667968943503,33.921461933662584,A,87.3553943967732,D,90.74982084618325,D,C,-78.50869794309648,-28.796582592162988,A,50.40966574471312,D,-115.74110312790363,1
Mental,D,2.418528951452846,-12.806475407254267,17.212660399666333,E,-34.95031817128629,B,-116.77072638093524,E,D,31.172095815221056,-110.84908823290276,A,-47.26036081099782,A,55.35351992798277,1
Physical,D,-74.48395366310152,55.39145217276595,-54.64265763222712,E,-98.53346252023718,C,-19.619242515324128,D,C,-102.22524387728369,36.6390446000736,C,-129.99000680041718,D,88.81139197146858,1
Mental,D,-71.07812095369665,-48.613922533046335,91.75228541338075,D,49.481648065232434,D,-86.49434521515332,A,C,-11.981404437781828,-10.673653956459681,D,157.27505004855414,E,-85.93817053306358,0
None,E,-201.21484944126448,-38.804634110316016,-33.79434223082644,C,8.42609737171482,E,7.86763626683678,B,B,42.533206546123914,164.72834318994285,C,229.4534100475992,C,6.851330870933192,0
Physical,C,20.287489005378845,-55.92149369501834,60.262007977190436,A,80.27475168883589,C,-84.67441774213277,E,E,-44.32856867214433,-14.506376358378956,A,-62.29519064361373,B,29.711146785358117,1
No,D,-1.6449627634186312,21.990529218642063,228.27767257467917,A,-63.98965527866122,E,-72.10469636768123,E,B,155.38580823809303,-14.968721415007552,D,111.01021295318512,E,-69.32958678645468,1
No,B,85.2934488185625,-38.29396002698955,-105.60578101466294,E,183.13187933003988,E,-63.651377317923576,C,E,60.7722653866678,-88.18995337127396,D,-145.188017789294,E,-267.84401693295604,1
Both,E,7.896269977301652,-52.35407851320992,-71.33721963460084,A,-78.36234534320522,A,-40.303443691775705,D,E,105.94187596263653,-132.9857547738082,B,136.10344319179578,E,26.278426931522326,1
Mental,E,-57.541604859114074,-74.42284006646696,-83.35651805484373,B,-61.719186116008515,B,-68.64266554891745,D,A,-10.288944206282933,-121.45319015542178,A,-3.203894909448304,E,-26.394849661640723,0
Yes,B,51.34311329620359,157.43811436660926,-3.213768114412853,A,-174.28080040474828,C,-46.15370344547054,A,C,60.814463228758,99.89641854810354,C,-82.93464318123928,C,149.60741032223686,1
None,A,-100.2992029608826,19.815697207861483,-86.74804701190068,B,-14.352653359448105,C,-26.90912698536897,B,C,-11.378018577773199,14.673164379657374,A,-78.41491824206875,C,-69.24410647868345,0
No,E,-113.53415071979728,85.50645567944709,-30.615061591090644,E,2.9258492921329116,A,4.9050698175390695,C,A,-26.909256075490806,118.63344729270156,C,-31.978865852665518,E,90.40970468168013,1
None,A,95.18366775145606,21.471790867851855,-109.36551268661489,A,-61.9133453291653,A,225.44990025918415,A,C,0.20847964391474352,149.74262873724408,C,-118.48827084980553,D,234.57748321546617,0
Both,A,-5.441928332801008,34.6476743132413,-56.699014081774415,B,113.04115376993795,B,98.04707124178465,D,A,-49.607681632717934,35.0878828881507,D,147.19546681118237,C,187.483023058223,1
No,B,-14.480228349527591,38.521133371206176,-25.48765930478467,B,-132.1596018726109,E,-99.26293618053482,E,A,-199.17408549612963,-43.27684251166627,D,10.770275171957252,A,-138.60073099412315,1
Both,B,-113.03657534855458,15.589805929017956,175.40934619857714,B,-27.84790264355323,D,-113.356956346851,E,B,39.122677000492914,-28.371453360163652,E,169.77970721514467,D,-117.10705732089114,1
No,D,19.657665214474893,53.667680882414125,144.09883814435375,E,2.7519835796636762,B,-134.13097254321536,C,E,-160.35612026160078,48.717754104413785,D,73.75273386513803,B,188.890048625114,1
Physical,E,118.86671407048857,-144.79801580382863,-294.98183174873884,C,190.42723783270569,A,127.48299546234465,E,B,-261.6160310503463,164.51729236729312,C,-0.13790563115579144,A,-202.04817389120134,1
Mental,B,-53.120457165339495,-40.680526563934606,-6.865773396434142,D,-40.399299558046806,B,131.8213762307974,C,C,-48.3419979610816,8.702097839917075,E,0.6883734384027045,C,63.77337766250547,1
Mental,A,-2.199159436373611,147.61089983103756,-68.17459885218557,C,11.630561387432957,B,-106.78121049072375,C,A,-18.0973722165145,-100.96716310262386,A,-125.35707449080805,C,84.98966703919629,0
No,E,-59.1474974604839,106.31497114831238,61.48038469926252,D,47.82880215189929,B,-27.21870875424911,E,C,-40.00314027036455,-9.899822714744785,C,50.54467465716278,B,-63.053043941102,1
Yes,A,-128.16701396141423,93.27503837729618,-93.14253785236416,C,96.00211186807852,C,14.680196450547134,D,D,-108.99179838814379,-122.80363585679927,B,62.60414940100202,C,0.20321585580554538,1
Physical,A,127.19693790846733,-151.85792207234383,20.29695568765794,C,146.10837855119186,C,138.28371669064273,B,A,75.76845272712711,134.00034885706648,D,-11.137108465370005,A,-136.725792519258,0
Both,A,-108.15751960283106,19.945104460740747,41.88459205461641,D,270.74503135035036,E,-25.091331676448643,B,A,26.91541471417925,-61.59748086376159,B,34.38113174669476,E,105.06691466210569,1
Yes,B,-23.026155164152605,-144.66516619770735,-59.235122811340844,C,255.2292347881138,A,-14.116069126999722,D,B,25.13076121185769,72.07363965834973,A,185.91667087457512,A,133.4274070700922,1
No,C,-1.612928422729465,-61.11849154029716,30.005408795095782,B,182.1299643005975,D,18.355052011024693,D,D,-51.06383362942215,-210.2983941995261,B,57.79194965077843,A,37.631829826087845,1
None,B,175.83044534862736,-30.851957703687287,-73.646859548129,A,-68.35718040641856,B,63.61804386121827,E,E,104.1018338971013,56.66001775188363,C,-129.63259599597825,B,146.06740245776612,1
None,A,-110.63357078332166,53.9184369863392,-16.265189160781404,E,54.552103688103784,E,71.87397765081721,E,E,249.30329621246244,206.23202717177077,B,-100.56860774751446,A,8.20640286239738,0
Physical,D,-59.68512472648293,-61.31522717232468,-40.741652439366874,C,-80.29705412240276,C,-1.735017128689996,A,C,-238.03621366098966,153.4137622371827,E,-28.9773783112871,A,97.74433068212275,0
Mental,E,24.099622598168565,-23.998706963157197,20.453757237675724,B,-41.17293472143612,D,-15.097970318817397,C,C,178.87891062539595,-165.48780159579832,D,19.73429962576034,E,-99.71170332704317,1
Yes,B,-24.083728431853476,39.98140003370228,158.5787747727146,A,144.13712362050907,C,-66.35736392454352,C,E,-30.834200399989587,125.30787889421644,B,-5.927801251760972,A,-26.747131254756646,1
None,D,107.73262141490592,-62.06396429087919,-68.47587807296446,B,-85.74283283894,D,-45.05744112830351,E,D,-67.29636623717609,77.45847083333214,A,186.98121174315168,D,-227.70312869169302,1
Both,B,-88.71798645207991,-169.6592185672824,-136.656088969266,A,-1.0362125041351067,C,-20.987530671932905,E,A,-62.50477070376551,-6.296268794422136,E,-147.7533544350527,B,81.32133199411962,1
Mental,E,15.210867176374238,190.37002740319912,-50.790796020182036,C,12.244973109947168,A,-86.26798208362004,A,D,6.826810848072637,-53.10142847012236,C,-96.4181310283465,D,43.48932972750684,0
No,C,9.949038187659882,-91.54084527086752,45.24696381711371,A,-6.098776044148287,D,32.777440683898185,C,C,68.85245462313735,56.80938874181229,C,-72.1686482184161,A,64.30722294794852,0
Mental,C,35.225195906011194,-34.735432865828194,57.13679183357006,C,74.32286298076106,A,90.53478550882275,E,A,-131.60502781318547,56.07712336041652,B,67.22175704368127,D,-134.90143729171044,1
Physical,D,-4.54940214104969,-138.01694368638456,-49.241866117071176,A,80.39118058118191,B,-97.75203087062779,C,C,198.21401117374734,92.0375631254838,C,-112.1315166371164,C,-39.252441527234296,1
Mental,C,-15.831547997136195,55.08846087391064,52.20851899057535,C,29.525247573883327,D,-98.74239627088134,A,B,38.261997176551496,166.04279197464336,E,125.16345752863143,D,-144.91114628385208,1
None,A,68.30058486929933,-161.35814476224445,-8.920315518502456,B,-66.45860953018348,E,-76.66717075191907,B,D,98.55444963141233,243.2622385285804,A,73.9146911766089,D,-202.42120904675804,0
