Nationality,age_group,faith,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
India,36-50,Hindu,Female,B,-27.326547045955557,-8.355745641086871,C,-117.09174920829675,-160.37278923149657,A,1
India,18-25,Jewish,M,A,-20.06973392443013,172.7632314382874,A,77.88118496158481,102.63503957525965,C,0
Germany,18-25,Jewish,Male,C,-14.288643733181477,15.555547622047866,C,-95.06162257349075,66.34860197791124,A,1
Germany,26-35,Other,F,A,13.220540153613161,67.29601804496652,A,142.44950375946755,123.70092662918533,D,0
Other,51-65,Christian,Male,D,104.09550408288366,54.82622953035512,C,-95.17373741867526,-67.45749008951287,D,0
India,51-65,Muslim,M,B,-84.04745692658052,54.086021922941455,E,-22.429823042331044,161.94632115843618,B,0
India,51-65,Buddhist,F,D,-95.26456984164945,-104.61973753816068,E,-46.093472758464095,-147.3584593791503,D,1
Brazil,36-50,Hindu,Male,E,11.21918045268883,166.70439062287622,E,300.3632217000994,-222.6793196590584,B,0
India,18-25,Buddhist,Male,A,40.61194903706749,-11.030471038684858,A,74.97609482364997,-143.4648717810623,E,0
Other,18-25,Jewish,Male,D,52.976581070793,173.08594228241324,C,-93.78380171379159,71.67220210516221,C,0
Brazil,18-25,Hindu,Female,E,-20.489944661894587,77.29989960179157,E,-41.325981442864276,26.4972133624486,D,0
India,65+,Hindu,M,B,-129.65744200794126,111.22630677107539,B,-212.452289326133,-62.572013805073546,A,1
Germany,36-50,Other,Female,E,22.12157683750125,-66.9799055950138,C,8.491145008219096,-133.67943890754475,B,1
Brazil,18-25,None,Other,E,122.63749157800234,-53.585612622077846,C,123.06892982696482,109.35957883493575,B,1
US,18-25,Muslim,M,D,-67.47662710654055,-126.77344832223947,E,-199.64218821614458,-161.91515876906354,D,1
Mexico,18-25,Hindu,Non-binary,E,58.96982464522493,-43.51584108339197,E,-55.52155464950995,-57.442101236154386,C,0
Mexico,18-25,Hindu,M,D,-44.62503276159456,-19.061136972232756,C,28.42895644939575,-150.76802772571753,D,0
UK,36-50,Hindu,Non-binary,D,160.0254954611813,1.6244110024828178,D,-70.95456093379,82.32356760324613,B,1
UK,26-35,Hindu,M,A,2.3526411382128245,-61.779101001753766,A,-141.96193860600403,28.618179650925384,E,0
Mexico,26-35,Jewish,Non-binary,B,-53.75691426284032,18.847306008579377,D,-124.05550186094247,-65.99335501647614,D,1
Other,26-35,Other,Other,D,-46.67928121252737,24.678525359552715,C,-40.66605132827545,5.339330762389662,B,1
China,51-65,Christian,M,A,114.11331542358405,173.41209169246363,E,-110.93703502412538,-46.51571148795451,E,0
Other,51-65,Hindu,Female,A,173.92035089545655,30.379997050691127,C,-94.48414232610772,-113.6446847496268,B,1
Germany,65+,Muslim,F,D,23.51397097247701,-202.72917374275278,E,-48.3550355773084,109.5679919033941,D,0
China,51-65,Jewish,Non-binary,B,54.046420721046864,-66.52845735779181,A,24.325202297659505,-192.06755306620326,D,1
Germany,36-50,Hindu,Male,E,-34.939187779580976,25.785961615224114,D,-60.39370406241689,36.88212546753447,E,0
Other,26-35,None,F,E,5.698894661754885,39.64944563742049,D,90.16050928891269,49.95821841150279,D,1
Brazil,65+,Christian,Male,B,-67.22218575807571,-125.66544576952174,B,-20.754997145008705,170.772236372069,C,1
Other,65+,Jewish,M,E,-51.668076980974874,39.2828059099552,A,193.81808491746187,84.28895528901394,C,0
Other,65+,Jewish,F,B,-172.24976416749914,-34.94668249487214,C,-101.79362206394369,-99.97899674777247,E,1
Mexico,36-50,Buddhist,Non-binary,B,-39.495452057634765,-103.8277559632653,A,-27.972342003522932,-45.02678347003698,E,1
UK,65+,Jewish,Male,E,-129.6371779560006,-50.173037284458964,A,175.3954689421202,-63.45189925396478,A,0
Brazil,65+,Jewish,Female,A,-110.9753352140476,43.989074805023215,D,87.35530311443715,59.471709393588824,E,1
Other,26-35,Buddhist,Male,A,-152.08766925285832,-108.37534636165995,C,-90.88136776979178,-9.646037044501023,B,0
Other,36-50,Jewish,Male,C,99.27010063456969,-31.675323882504053,C,68.80368572308228,-53.0047186092192,D,0
China,36-50,None,Male,A,68.44484552629534,64.94170059024013,B,143.6325971878713,-143.38153656849335,C,1
Brazil,18-25,Muslim,Other,D,-47.1475756641154,107.72345469847984,B,-22.9418342891028,125.62129636199653,A,1
Germany,18-25,Jewish,Non-binary,B,14.26991066787619,31.770083220826056,D,124.048761814535,-49.04263046181231,C,0
India,51-65,Muslim,M,A,-21.55782296130516,0.910256530452271,A,191.99309663854936,75.06940016230052,C,0
Germany,65+,Jewish,Non-binary,A,-76.16995097503715,117.74828546238258,B,29.486255557316827,26.61871950343859,C,0
UK,26-35,Muslim,Non-binary,C,-42.3496167214873,-92.1087259708105,A,-14.03533775130068,-89.84041727538767,A,1
Brazil,51-65,Buddhist,M,C,-68.70639281425267,-9.02396076683553,A,132.4444224647095,-10.290233144987845,B,0
Germany,26-35,Other,Male,C,-61.23441457835595,-54.071784488852416,D,26.761841032613194,34.87994266540109,D,0
UK,26-35,Other,F,C,-56.308613173443646,-73.80149740581965,C,-45.70770870246482,-85.61814050264103,C,1
Brazil,51-65,Jewish,M,B,-50.01882111519891,145.01773934810842,B,111.10217646297589,-45.908292756189034,D,1
UK,65+,Buddhist,Non-binary,C,-111.47577834690917,11.607628627175151,C,-7.826480458708951,-36.71955127474929,D,0
China,18-25,Christian,M,C,-130.30431537287356,-114.75996144902693,A,114.55720316353573,-57.56023663961606,E,0
Brazil,65+,Christian,Female,B,-31.95775533026135,4.08043142789845,D,141.3382420061388,-94.3712853348308,E,0
Mexico,65+,Buddhist,M,A,208.60209634643581,-58.667721926788886,B,49.168935955982754,-124.07657601553686,E,0
Brazil,36-50,Muslim,Non-binary,D,-81.10398893614364,-61.20263699453348,A,-110.4240294276594,-253.32535333524652,A,1
Other,65+,Christian,Non-binary,D,86.38652534542972,60.863768079551846,D,-31.274942709473308,28.9389749622536,E,0
Mexico,65+,Jewish,Female,A,-36.27023273210091,-29.287891716711194,B,7.907312943062511,35.31656559203256,D,0
UK,26-35,Christian,Non-binary,A,124.57455419672432,80.81075997805503,D,23.552247621909135,93.94145533114504,E,0
Other,36-50,Buddhist,Non-binary,E,56.326335445401085,12.706250426527161,A,56.1571849962216,-57.019537035149035,E,1
US,26-35,None,Non-binary,C,-103.77688113158237,-56.87498329619852,B,201.96753002485565,25.201161089460722,A,1
Brazil,65+,Other,Non-binary,B,137.67355017235397,75.8358879743114,D,-15.746830401339462,85.40035299597196,E,1
Brazil,51-65,Jewish,Non-binary,B,61.03467029106431,-114.727212233869,A,-51.38603295088665,-218.91566320857945,D,1
US,65+,None,Other,E,-58.41875646773265,-139.81377982013979,D,-4.454968317280196,-14.55351054679699,C,0
India,51-65,Hindu,F,B,6.7762194976969035,22.50163581688649,C,105.17152719175272,53.36609937406232,A,1
Brazil,65+,Muslim,Non-binary,C,-98.27077082235488,-29.810602546837178,E,193.4311351632116,178.7516703380126,B,0
Germany,65+,Muslim,M,D,6.506111370597006,58.5993862620396,C,21.253902957174713,-33.40783163231944,C,0
India,65+,Buddhist,Female,D,-62.18320039085131,-167.14224815970752,D,-86.5236053438711,187.84019253783774,D,0
Mexico,18-25,Buddhist,Female,B,209.37463968860857,23.790442268472678,A,66.54924693161888,128.03617732720468,D,0
Brazil,26-35,Jewish,F,D,128.7382844786953,-118.75543302473501,A,-94.60168528856244,116.33237587268623,C,0
UK,65+,Christian,Female,C,-56.79692882770493,38.43682733625203,E,-5.197368416345973,-15.917603707476488,D,0
US,36-50,Muslim,F,E,-53.08886923745786,-142.15471294248545,B,-125.5279374503103,-141.48068996390546,E,1
Other,18-25,Muslim,Non-binary,A,39.64256561552572,-79.07921932245188,E,-62.72803432367263,-62.49026337274379,B,0
Mexico,36-50,Christian,M,C,139.87087765081293,88.45368111083336,E,-11.682605225138623,-30.138797315719472,C,1
Other,51-65,Buddhist,Male,C,-80.53373479725444,119.50605492485728,A,-73.0340144028781,37.0099010994064,C,1
Germany,65+,Muslim,Male,C,20.016887262208407,-237.56841882017747,D,86.39271365165297,-73.15853531505951,A,0
India,36-50,None,Non-binary,D,57.7574413585724,-37.20367390770449,A,-255.73759154387434,5.980043624284828,A,1
Other,36-50,Muslim,F,A,-60.72964058831101,-102.6767347637323,E,-78.1408931020295,-108.71271160001952,D,0
China,26-35,Buddhist,Non-binary,C,-27.256021484937904,-100.27859471535665,E,28.613939317516618,69.36788865628598,C,1
Mexico,18-25,Muslim,M,B,-18.936975678355534,69.55658399479564,C,-63.02821520698074,155.38058677828462,B,0
Germany,18-25,Hindu,F,C,-24.538782386915255,25.108830623114383,D,138.31147544618554,-68.37099110922668,E,1
China,65+,Christian,Male,A,18.06813236361292,21.941214722558513,E,58.04919325542269,204.72690295268046,B,1
China,18-25,Hindu,Other,B,-6.337475945160845,-130.43264644127194,A,47.74545733918341,64.78821083769623,B,1
UK,65+,Muslim,Non-binary,E,-166.4001773659973,-58.77692880038884,B,-52.12657735907526,-54.6171879659087,C,0
China,18-25,Buddhist,Female,B,-69.51393920184272,147.77594328348812,B,3.204747966644524,-4.1161096237971755,E,0
China,18-25,Other,Non-binary,C,-39.36872147239069,-36.02606762235629,B,19.227780745173376,142.05804920299235,A,0
Brazil,26-35,Buddhist,Female,C,46.282269323238175,-100.10516017756042,C,-75.18795582585327,34.50395688627118,B,0
Germany,36-50,Other,Non-binary,B,135.11344395710452,-13.431450481610877,A,-4.546626573008098,-119.75207407667608,D,1
India,51-65,Christian,Non-binary,E,132.86375711256872,-125.68744845252542,A,-10.686103837128107,3.5493721071795847,A,0
UK,51-65,Christian,Female,E,28.921623269158786,-42.3827845589185,D,-116.02204238026559,-84.61227509055612,C,1
India,26-35,Jewish,M,B,51.35536088530532,117.69946626234207,B,-79.42796203345867,-114.42131189129053,D,0
Germany,51-65,Muslim,F,A,-17.23220589355158,61.52789800940952,E,-48.31422937568098,95.36981788722969,A,1
India,18-25,Christian,F,D,7.146607952327838,75.71548904889265,C,-16.617404661217357,148.98353361147602,D,1
Germany,65+,Hindu,M,D,205.83212474626413,-126.36110705127797,E,178.90590772299785,-62.768389389814274,E,1
UK,18-25,Hindu,M,B,60.51837611685874,-86.63406036249303,C,94.18036536104746,-201.89527824911266,B,0
Germany,65+,Muslim,Male,E,-166.7139288088093,-195.2538949576318,D,-93.52830868029916,95.79570255566435,B,0
US,65+,Hindu,Other,D,213.4338199815398,-26.302129208376705,B,-97.18265330434758,-101.24841781757806,D,0
US,18-25,Muslim,Non-binary,D,-41.731548367244045,-12.146016967510285,A,-104.90269014651916,62.88173140631535,D,0
Brazil,36-50,Hindu,F,B,-69.37970142510133,-33.11695992751778,D,33.52148031652506,10.793313550902495,D,1
Mexico,51-65,Muslim,M,D,-43.835950766882966,72.83328738654492,B,81.67504304257392,-0.4594103903858012,B,0
US,26-35,Jewish,M,E,149.72993385760896,21.64454859686405,A,-0.7209382980406819,112.70073446120898,E,0
Other,26-35,Buddhist,Male,A,-92.71926971787296,52.84030929109967,D,168.80534104673362,116.69062847934886,E,1
Mexico,26-35,Buddhist,F,A,9.016199043284141,90.31619817999484,A,124.85697184583498,80.20707035419127,B,0
UK,36-50,None,Non-binary,A,141.09751741288326,-23.820567357679682,C,-39.08576691091414,-25.564770424122756,A,0
Germany,51-65,Christian,Non-binary,D,-20.351927217108738,-38.49491179722596,A,-143.2419440622114,193.8963043695942,B,0
China,18-25,Jewish,F,C,-27.395490206951767,-85.15887698872383,B,77.49692787078978,-38.58972996067882,D,1
Other,65+,Buddhist,Female,E,251.63241835167503,177.82276304697265,C,-89.28818679533576,247.39163152873584,A,0
China,18-25,Jewish,Male,C,-4.001984678879201,23.45515531159716,C,-54.426048195814936,-53.77286457805441,D,1
Brazil,18-25,Muslim,Male,B,180.70702857244686,-39.08781114061448,C,26.198487283085825,-87.27117837215468,C,0
India,26-35,None,M,B,44.00302708144756,-86.28500438060182,A,-54.058529393944475,24.37247446706611,A,1
China,26-35,Jewish,F,B,-78.47201357188119,-26.077323454517042,A,13.417653354223495,24.098399851744393,B,0
China,18-25,None,Non-binary,E,8.424630495170225,-87.13559897640361,D,20.634434202772578,-63.086114134637796,B,1
Other,36-50,Buddhist,Non-binary,B,34.99593549256727,78.98046830212381,B,73.24424760403141,-33.38447181170868,D,1
Brazil,26-35,Other,Male,D,-264.95670714898154,100.43649689685552,C,17.311049612129832,-210.1535426997533,C,1
Brazil,65+,Other,Non-binary,B,243.32874840451348,80.79142329665022,A,-14.30868451350926,16.96688057074372,C,0
Germany,65+,Muslim,M,C,54.71871545493917,-8.572758876779751,A,-46.727771228618614,-48.97033761513089,C,0
Mexico,18-25,Hindu,Female,D,-20.73606425493244,-127.08516101455784,C,-5.546681037424949,193.0112999161308,E,1
Mexico,26-35,Other,Non-binary,A,-0.8856230934819393,-48.50478981896097,D,-37.842728913544526,140.40938559746388,E,0
Germany,65+,Buddhist,Male,D,-82.21984652815324,169.5831787276109,A,-20.467273764219883,-1.7855354248102302,C,0
Germany,51-65,Christian,Male,C,63.61794000919615,188.48834154568692,A,-43.747015892823214,16.714940865192116,B,0
Other,18-25,None,F,B,78.1779917365212,1.3895842074518732,C,-103.43987604435813,-55.910845403651656,B,1
China,18-25,Muslim,Female,D,69.18879467727584,66.12490904258819,D,85.97717346004842,-136.18559799791788,A,0
UK,36-50,None,Male,A,71.8779157321206,-51.08818723468741,C,-73.88065675919134,120.65308566896785,E,0
China,18-25,Jewish,F,D,-30.167798440035494,187.70311443275486,A,176.9340239759271,126.74178424177515,A,1
Brazil,36-50,Other,Male,C,-22.882695850440687,-137.06738644315533,A,5.2063576236018445,51.23342161654239,B,1
India,65+,Jewish,Female,A,-139.35001087621427,36.979761573553624,A,122.45331662337604,-50.497070408950805,A,0
India,65+,Christian,Non-binary,B,92.96978127680097,148.69812782430907,C,270.8134070807415,-50.125918817394364,E,1
India,65+,None,M,A,-60.011167079752624,40.3744756006928,A,-50.59519520669754,-11.56405068287649,B,0
Germany,18-25,Muslim,F,B,154.1316247330789,199.83340773101983,E,19.98469434615367,53.02502183818104,D,0
Other,26-35,Christian,F,C,116.05999320784268,-20.140055356304725,B,-196.16560784627035,300.9596314822569,C,0
China,26-35,Muslim,Male,E,-177.76743517954557,4.839701929583082,A,89.73656325282045,-52.95217731525776,D,0
Other,26-35,Hindu,Non-binary,B,-49.43217002989185,170.3371896761918,C,-87.05737888572183,-32.64396627957425,B,0
Germany,51-65,Christian,Male,E,73.29735416531122,1.857297059698134,C,59.69671095243708,-123.8111656321373,A,1
China,51-65,Muslim,Male,D,125.91558780993357,49.15252374263008,A,94.0008133321997,-96.31526646137432,D,1
Brazil,26-35,Buddhist,M,D,-1.196279745595598,43.25722567217362,E,-38.91540626583357,146.57400315973644,C,1
India,51-65,Buddhist,Female,B,-137.36144461625847,-12.017806333704279,E,180.12258931624706,15.862334496923031,D,1
Other,18-25,Hindu,M,A,-195.96016782151122,47.65051945016306,B,150.62380303637198,140.5733464450796,D,1
Germany,26-35,Muslim,Male,C,56.78558630985133,-45.98414526243727,B,-3.449138639128821,-76.15125777889064,D,1
Mexico,65+,Hindu,M,B,48.07499900882998,-2.148444555478969,A,-169.80296226744193,101.69287914712832,C,1
Mexico,51-65,Other,Other,A,-27.794341460972994,-186.05464647940056,A,-239.64685967016214,-186.0436470761317,A,1
Mexico,51-65,Buddhist,Non-binary,E,14.532216327793732,187.258108601567,C,73.06236850203777,-93.69850540687065,D,1
Mexico,65+,Buddhist,M,C,-123.81307097778856,57.61019947394208,B,63.59290138164491,41.64213789424146,C,0
Brazil,65+,Muslim,Other,D,8.107583068795506,154.0386206510759,E,-47.86858917360533,34.967974915994816,A,1
Other,51-65,Buddhist,Female,E,-29.63395133884133,41.23198718153353,B,149.2130414177513,82.56819457087866,D,0
China,51-65,Muslim,M,D,-27.06995743148013,-77.74847234736583,B,-129.5678754256562,13.747547713410233,B,0
Other,51-65,Other,Female,A,-49.05534842742461,16.467281079979,E,15.71104331227183,-157.50140008667998,D,1
India,26-35,Muslim,F,A,-90.62635101412248,142.6935274530085,C,-4.1286237061622915,45.66078692528619,B,0
UK,26-35,Christian,Female,E,-21.38649201398094,-115.73085417799938,C,16.30308365371713,20.48789699906821,B,1
India,51-65,Christian,F,C,113.43016005008167,48.60106910858115,E,-161.76973776212154,-2.1318720247752228,E,0
Mexico,51-65,Christian,Female,A,-5.4537042722224305,-82.50584013486566,B,-68.35117948730917,-161.16718103266615,A,1
US,36-50,Christian,Other,B,111.91429453545607,41.499878748458876,C,-164.8138973042472,-44.87343158586112,B,1
Mexico,26-35,Christian,Other,B,61.65132059392378,-27.430798413404517,D,-134.03811786021868,-42.214638367888554,E,0
China,65+,Other,Female,D,58.638234201456804,254.64279190180062,B,18.49971292729812,24.23043160413338,E,1
China,18-25,Christian,Other,C,-79.6108372947066,-59.92171680412134,A,107.21929816863087,8.08531224161749,C,0
Germany,51-65,Jewish,Other,A,-131.50649743385407,-19.12680766442982,B,-3.2793835870322496,111.72635733412419,D,1
Germany,36-50,Buddhist,M,D,199.59601884085038,69.7396285176039,B,22.387470746806656,-9.452804704064825,C,1
India,26-35,Muslim,Female,A,-100.4626330803456,197.33502255589082,B,56.40408286259642,-79.5769420037053,D,1
Other,26-35,None,Other,D,-30.49565851665757,-241.6719130921639,E,-50.12970308092412,-78.01694861187343,C,0
Other,26-35,None,Female,E,-22.050717455039642,-55.23133796850328,E,15.420427328393519,-41.20106940161707,C,1
US,18-25,Buddhist,Other,E,-78.77079920152393,-82.59811488821866,E,-123.37779527544532,-82.9805806262254,E,1
China,36-50,None,M,E,24.152617213352777,-108.28888039037419,C,96.459659145425,-12.698579135623527,A,0
US,51-65,Buddhist,Non-binary,B,-170.41548706995505,-47.61036873246528,C,-97.19331262023032,79.96021728883721,C,0
Germany,18-25,Hindu,Non-binary,A,-40.45646005461793,-25.182224596865353,C,53.924457039948784,193.99192538989766,E,0
Brazil,18-25,Other,Female,B,176.52311353339195,-2.493194671285678,D,67.92278447245407,18.349671349226263,D,0
Other,26-35,Jewish,M,D,132.65470055331357,-163.16934900423888,D,-89.23192368075449,6.500727932609585,E,0
US,51-65,Christian,Other,E,177.67860909220573,52.732460274074,D,212.52887373808403,-18.36449624899717,C,0
India,26-35,Hindu,Female,B,-24.372403542176073,111.16781306131074,E,-17.75910921072467,-100.50459502020183,E,0
US,65+,None,Non-binary,A,-86.88619006418756,-86.87940257315147,E,-17.599330700446437,190.55074420390994,B,1
Mexico,65+,Buddhist,Male,A,-37.05757399956236,89.97062971395582,E,31.586844175101884,-112.68428753085453,E,1
US,18-25,Buddhist,Other,D,45.0822420032254,-192.4764350400511,B,72.97174145449935,-61.25974598260468,B,0
Germany,65+,Hindu,Female,A,64.13666854071904,26.841040279859996,A,-82.52818728027282,-58.615469316723804,C,0
US,65+,Hindu,Female,D,71.74392085841862,-93.29889520318602,D,-127.87532515102036,-92.69578764293836,A,1
Other,51-65,Christian,Non-binary,D,-126.9933683133328,34.49567401958262,A,24.92845914271254,-36.13669241602611,A,1
China,18-25,Christian,Non-binary,B,86.23931357289794,25.474796840113896,C,-32.74236253620812,78.7724928456496,E,1
Other,51-65,None,Male,B,101.67241552225359,62.81856334915771,C,175.6354751146899,204.25652278790642,E,1
UK,65+,Christian,Non-binary,E,62.78985624708636,-61.72144685627394,C,15.259002685582198,14.909730759568045,A,1
