Disability,birth_year,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,78,Homosexual,-85.97305775152174,D,-82.76522384797853,-8.744678752114664,9.63443398155547,75.3469874925359,C,E,A,A,B,-29.74942811364805,103.94470477072663,-97.08624387459952,-2.5416363610610384,-145.58483228308333,E,33.478368763679796,1
Physical,60,Heterosexual,220.4484164344667,E,15.551216098898257,164.20243125452666,55.903857408159155,57.186842217231316,A,B,A,C,D,-32.89207596862175,-77.45995816971819,-201.06288553270616,220.8474733480763,43.21564153711084,E,136.3407223980638,0
Yes,85,Other,-94.96130006614996,A,-94.82562557481998,-27.289817698959816,11.080185142807093,-173.55142042614423,A,B,A,C,C,10.339599478473895,-16.982106691169474,33.14028938390493,253.860949542657,134.6060522605495,B,-100.6645962180308,0
Mental,77,Heterosexual,82.174080148397,B,13.966394032286134,104.9337765021814,149.52620785647682,10.778096286858844,C,A,B,D,D,117.66078618212616,98.77170004586044,-217.27177538932074,-126.18071967911513,137.87956870778055,E,-110.67087311930332,0
None,55,Other,135.39907049796463,C,181.02613584007358,310.16438856660415,21.726866997777762,51.82589913982903,C,E,C,B,E,50.3245000634935,-89.929971909941,42.47937453930724,-167.6001882105336,29.28253941504653,C,108.80327594282765,1
No,26,Heterosexual,-161.16334709260377,D,20.813138749167116,-0.09157272931180492,66.43420243479503,31.37260075523341,E,E,A,B,D,-15.993308456481728,-71.6475370146083,74.63302730978305,-48.1085170309017,99.08392981346886,A,-9.828580999395344,1
Physical,35,Bisexual,-109.32721386419348,B,49.52980665153857,-82.59181588327152,42.035752602773044,-82.58557037599961,D,C,A,D,A,57.18786700676577,53.142189988198616,-105.99450376505256,-211.80100457964758,226.41899475514919,D,113.83384086488778,1
None,55,Heterosexual,-84.37333473390318,A,10.26563243625968,145.01841237052136,72.65573736988314,100.27558130903242,D,A,D,D,A,-61.74041582188814,-16.668765036937288,50.977903258212585,-132.84791383985197,52.51575452450366,B,11.120241848761244,1
Mental,32,Other,-119.35909537274969,E,140.15677902959447,115.51008485239491,-188.85345424715067,-9.178092115290838,B,C,A,B,B,-173.653541922898,10.918721471404492,109.37662657177026,44.02955554939915,-194.89282384478844,C,-71.6731648706827,1
Physical,61,Bisexual,-42.81957219216203,D,-90.21905871667832,35.030379122457745,22.823004027129766,42.51101709414551,D,C,A,D,A,15.217795864742195,-77.65552536957178,-184.40610707189114,-73.5141476890832,-123.20712885723421,B,-88.8339267045005,1
Both,99,Other,98.87069760582725,A,16.855704643116496,23.26291443235435,32.71394772999924,-139.10099457441035,D,B,C,D,D,-70.5853267113501,-79.2721637495922,222.33901900457357,-61.34007295248233,69.35386396622917,E,-68.64816149036119,1
No,32,Homosexual,106.24295575148828,C,-80.22764269526618,-186.1272615806104,37.331782895804,56.79627371259953,A,A,D,D,E,-21.211524130708685,75.73432106995047,-132.79918698021658,132.2177368017661,95.41020168675367,B,150.70642650504257,1
Yes,18,Homosexual,-108.76359688501984,B,66.92708427227849,-60.87429484760855,113.93021732810134,-40.93350630899953,B,D,D,C,D,13.329666816131642,189.77889528920556,130.71167166237268,124.68728907599227,74.13822106290094,A,2.967950660619446,0
No,81,Homosexual,-56.64699118627004,D,348.671033978606,65.87549600131366,68.09814482076968,65.85552163899119,B,A,B,D,A,-35.248149384472214,-41.36782855499836,57.42658816503727,-108.25251046052308,37.65660610757442,C,13.274701621924724,0
Yes,45,Other,146.95437794927074,B,88.39029506954682,67.03728125070612,-34.22661585891933,-0.46766597759567785,A,B,E,D,B,21.94108878929102,-99.68145408263888,-55.2801917266601,-130.8590254685999,-2.6185299427716417,E,-78.88112845815768,1
Mental,66,Heterosexual,169.71765380011325,C,38.23111857013997,38.93055732437482,-36.794008549211306,132.7301394252995,E,C,B,D,C,138.1131301916315,-5.775938718744548,-0.4409007209740734,97.04344463379327,36.64692940379478,C,-83.5498169026751,0
Mental,94,Bisexual,-114.6981138992718,A,201.08934398712233,-161.54104735254464,-72.74767705070924,83.73669417738053,A,C,D,C,A,55.69996203415394,-101.58966322990028,0.8508359271196952,60.39015900790587,-66.23785784356593,B,56.272708802065075,0
Both,28,Heterosexual,95.51226130756937,D,-142.90774071266316,-66.54986837466255,66.96189445713352,110.90611369536529,E,E,A,E,C,3.9046194150552944,-77.54311839273535,-101.36002172292092,-17.312522928319616,-28.105597417742167,B,12.933922191681038,1
Yes,93,Bisexual,-37.04657997770072,C,-54.199699087645435,-65.41610205648286,35.079167861741254,24.586831330890586,B,B,D,C,C,159.81039738954854,70.18480301756476,127.78796072899186,-96.03359115115039,-93.02012138218667,A,-149.90720037252103,0
None,45,Homosexual,-28.705734476755996,A,115.57141418987933,72.07533952263631,47.070992963607885,107.98748848314474,E,E,D,D,A,8.593579997495608,127.54530516494155,3.167248537714474,10.293466022627934,-68.23484152499357,A,-61.35683683677641,1
Physical,53,Other,-56.828639604994926,B,77.88244825487632,-138.9866316847513,-0.3477583143849349,-130.5618260359501,B,E,C,D,B,-103.80317639683993,72.74343677462065,-71.4819235088233,79.39975431026535,-119.05938001485383,A,219.8683545697543,0
No,85,Heterosexual,-33.60265871561723,E,133.44791138638735,63.09335899491557,-142.72100240551453,10.769493861668026,D,A,E,C,D,-166.84672313400947,289.03887297193756,-160.75607204180255,46.249639862926884,-157.6925801361088,D,-2.890768450659233,1
Both,44,Other,-139.69813925103927,E,-27.400271597610594,-35.775409110502956,68.61194420672086,0.5285198081234534,A,A,D,C,E,2.805131770747811,-9.252088590875298,-12.340296417066801,82.47372080783589,-38.358133205616156,E,-117.70871306472483,1
None,21,Homosexual,-190.3917581382222,E,-38.41172255923388,18.17412540120824,64.85477920976555,-8.242505259817163,E,E,E,E,E,-35.28223095361689,100.45395627829205,-125.91679992490495,-1.709896080190724,-180.8760783343035,E,-49.84102342415197,1
Physical,29,Homosexual,78.57402611278329,C,70.20195576757162,116.00557265015627,-3.2647757813222467,-7.092837101348964,E,D,D,E,C,-85.42331858243797,-24.04383993129225,105.6062472251628,-43.62949442878437,-47.847357092739486,E,106.55211606711754,0
Physical,47,Bisexual,55.666632094490886,E,-25.565937813522808,67.73410127923995,20.308209568305834,64.62842532593028,A,B,C,C,A,18.769259211538124,-73.10704772380387,84.5513856185532,-44.67634259402537,93.64585103537395,E,-31.72951308257973,0
No,49,Homosexual,99.21551704991457,A,122.05183002142894,-117.56073080115459,-39.77105047241087,-121.46154068342395,C,C,B,C,D,-5.577530195150638,-94.56020834217676,-64.09288753680494,-78.96966868023549,88.79786584466666,C,61.03129733267695,1
None,69,Bisexual,48.6583865499302,E,-50.63536207978655,-150.46608883407367,82.60095736216246,32.25137674684609,A,E,A,E,A,79.95487860481462,-113.13184213725683,-4.921877087411271,48.095896283430804,105.60331715799897,D,-208.3504804193027,0
Mental,44,Other,-59.2550901707502,A,10.574857375547536,107.14886679777351,57.31120442204944,-133.76685355188891,A,A,C,C,C,70.63217138307837,65.66059168324992,160.28235976153093,-136.2520413440267,-37.90417434130221,E,118.53256507687804,0
None,90,Homosexual,138.95401773083086,B,32.786290546265775,194.79543614384022,-48.253875888311285,-170.56362685154565,A,B,E,A,A,144.70967180379876,-53.74131380414673,43.409394906223305,13.583230489787192,76.26942603451923,B,-56.654721695147,1
Mental,21,Heterosexual,20.353831216544116,C,-22.2932079604644,-130.61131022650792,25.15067089604561,-1.0196001642228205,A,E,B,E,E,-26.211063292770138,67.63669520589471,-14.468350339877112,-11.706856813261938,40.416451657868464,C,-14.147349317427956,0
Both,38,Bisexual,118.72086079771633,C,132.26209448264638,-36.4287769345568,13.261180822134303,-248.80510280281297,B,D,D,B,D,30.246278041299263,76.62924855440215,-30.338058461844863,-116.90364804358711,-120.98417436137146,D,-48.47423620276064,0
None,69,Heterosexual,49.33846495731077,D,95.72219145420247,110.11288784066191,80.03657648929877,-198.810564209366,A,E,B,A,B,23.061922130820793,-18.683792624154485,103.23945127934735,-116.00488968460513,-112.24857504485568,E,148.88977651134346,0
No,40,Bisexual,34.658735302011465,C,76.48085047865746,-111.96289932169852,-140.06918542970342,75.01499624144635,A,D,D,E,C,-18.956493770578103,-141.30186084932214,75.57124867803623,6.812124476523607,-1.017039317557013,E,-102.50267227702533,0
No,23,Bisexual,-61.10547065027841,C,-32.75835040731492,-32.170181520654744,-60.70010726436248,96.54178029105182,B,A,B,D,A,106.28375727580787,-221.63501617569014,-54.78546082186349,237.89316589257646,16.02195515971239,C,245.69980908640426,1
None,76,Heterosexual,10.794690635047932,C,-49.240599767940424,-47.10684354019079,100.89218509079284,143.3487794500215,C,D,C,D,B,-31.521335233270015,-54.821738249424904,24.007847078040427,-50.96108318452289,-108.41494100120714,B,89.41272812982943,1
No,22,Other,58.697197223070376,A,57.65152051572403,-61.69157352581289,-103.84058683694101,52.91268654573391,C,E,D,D,C,-41.672171505602904,-64.5415635257034,-31.03989367533078,-50.59407751277962,-108.14055865723486,D,13.346175959176666,0
Yes,81,Homosexual,159.4628437320376,A,-70.48522641930569,121.85540932455736,161.57484621471426,101.26472704298908,E,E,C,A,A,-56.76895890861216,18.370192290873074,94.96896525895443,-61.000694397862944,-73.69721432385303,A,89.97255945079877,1
Mental,45,Other,129.38172436538105,A,14.322181828045345,-109.18247643012957,106.27485671139485,-18.361261326808066,E,D,A,D,C,-125.36232779874909,-33.51483741778592,-14.43669334730976,-48.41234485291833,53.153828852307164,B,38.85730299008657,1
None,69,Heterosexual,-33.85844786894543,A,227.7944317507806,119.46604570903348,-40.71257753083892,-117.20829008735876,B,D,E,D,E,13.081288696817253,14.113855909464437,-121.95667106523914,-40.68781003180143,-56.56602628002369,D,73.28358631164541,0
Yes,83,Homosexual,36.349907408060986,E,-148.41084825282488,81.92811708287857,47.32774271017955,31.352067309006504,C,A,D,B,B,-151.91782581363853,-50.5491630936458,184.56866444265103,33.17887373123276,-133.9203354091228,C,12.505246679746548,1
Yes,50,Homosexual,315.2550765976819,E,-42.46407403797044,115.92220072104078,-8.821194956255521,26.00025213152585,C,B,A,C,E,-29.84032197559159,72.62101218718664,85.39185704557451,-26.08464664858936,-106.30603883766368,D,35.4383919531432,1
Mental,65,Other,-9.191118371249733,E,5.614304013388881,-143.20734035329477,117.82599957729676,-134.7222382418294,C,A,B,C,D,130.96018616052106,-47.83281770926099,-121.54825140757097,-180.64569928284556,123.97247849318798,C,49.36245584663102,0
Yes,85,Heterosexual,-21.094462313977303,E,111.2116519534063,-125.1345130257963,40.37886180645876,11.616572861394742,B,C,E,B,C,38.458364014595126,79.9900132280407,-3.2420798973178977,-179.29927390226723,-68.49037079052351,E,-60.3110880770508,0
Mental,49,Heterosexual,-27.3920732770334,E,-43.09303816620654,-40.70661100721431,-20.0739954980564,24.825176464016288,A,A,D,C,A,-29.629803846895275,103.26259521103916,-31.88035482556415,-143.81432906971048,-31.00160346842041,B,6.23349537318992,1
Yes,95,Bisexual,-9.008276913090608,D,-143.15082075233036,-92.8959931543505,105.17355026895976,-138.432128789692,E,D,E,C,C,-98.64413923789282,-99.81832019642674,139.40414297345413,-252.29167435419137,-14.718580436317467,D,15.627792605485771,1
None,18,Other,-145.57047679857874,B,39.09830643076527,122.34409862387288,-110.49481772473197,24.796491475126093,E,A,E,E,B,31.95517728749667,88.18489769677869,94.34963635960408,31.157440953220533,-9.416155067828619,E,75.35263763663956,1
No,45,Bisexual,82.67703847627634,B,142.56646727902512,-32.20073420910834,10.986260167029322,-79.65056409279447,A,C,C,D,A,-21.010026956104717,-109.24830109374966,-37.89721582818716,-118.26485428555509,113.38239168177829,D,-46.33389349862152,1
None,39,Heterosexual,153.0715953022355,D,120.6746380159494,-58.83553905978675,78.11408487958167,-3.797901306150347,B,D,E,D,E,94.90720911357548,173.43819575544492,127.36179481258235,-109.68869927313942,-78.34051433848856,B,-87.11658695669512,1
Both,19,Bisexual,9.690444090932314,A,-354.408111390895,63.0461634387919,162.4551315744484,117.90030365622617,B,E,E,B,B,-0.49246258430994566,75.22902832389818,-0.22346809684327587,81.13089722210567,22.30178142365789,B,-10.111136104394546,0
Mental,94,Bisexual,-68.00724822769806,B,46.86549029581997,-47.085469366383286,37.36753857248941,-71.41638532322561,D,D,A,E,A,164.280885940421,-32.635839260058766,78.60441737647157,-23.401652010504513,25.11875266801285,E,-159.6404590615717,1
No,76,Homosexual,-57.96845242708063,B,45.588891631942936,59.50747484447897,-82.1632399451407,-130.77322965444637,E,E,C,B,C,-22.258134086850745,-51.300463736167636,198.7922682602674,73.7887153817871,-0.5453581630490314,A,208.1918774831712,0
Physical,73,Heterosexual,46.69250391605495,C,42.32769239799277,71.79070726177164,-129.89750784575034,-165.5370132846757,A,B,C,D,C,118.18070725000621,-131.73584219466855,-5.0901233713309475,36.51505585612479,40.078510548440974,B,284.4346389835174,0
Both,75,Other,119.67082604782937,A,34.205437869939395,211.80386551369185,-68.87653312074984,-137.08042570126878,C,D,D,E,D,-2.9098819347036544,-32.800739872153784,34.250486654170466,155.78378394347865,12.392398177778492,B,24.704927367335962,0
Both,39,Homosexual,61.5749008992314,E,48.70455874679557,21.842267911222436,72.7590227895845,87.38272154163828,D,C,E,D,E,77.25415035820043,41.42311335158257,65.6586282295916,36.94705148263833,-115.92733296190391,B,200.8390211117959,0
Mental,90,Bisexual,44.851202514998555,D,158.58326156137068,81.60635499420374,-106.18172668924512,2.737566063260273,B,A,A,D,B,-35.12189507635306,-54.72600036424633,-50.14816594636664,127.09034108476926,72.95566392023265,B,31.55534739066904,1
No,60,Heterosexual,-57.121543326034406,B,137.36307073670508,-69.25319462367646,75.02931487685947,52.130790511283124,B,B,E,E,B,-213.38826823606124,-45.51316990423518,-13.150537373719565,20.736903621497554,84.17916510658989,D,-34.94688588870851,0
Mental,28,Other,147.0518015859068,A,-9.164540724686885,-24.815076223783684,60.59653962152135,58.13712783847872,D,E,C,A,D,18.200881418201153,-156.28820780034965,-81.71251273321427,78.85748093853435,-19.115034993589404,D,90.0222402058196,1
Both,45,Bisexual,84.86939458676865,B,-10.365285448864999,-110.15125549486558,93.89846650267963,28.87481808643242,C,D,B,A,A,89.51263717339948,101.69869005121947,202.14750454152383,140.9262899589841,-82.26276369041258,C,-124.70159364292992,0
Mental,19,Bisexual,-118.27222095009529,C,-107.25626170476166,80.08605194879644,10.335814495138003,150.27272697871268,A,C,B,C,C,152.85806661387042,61.533770978658396,-45.92393747286043,12.886840229585845,99.24575827765565,D,-44.34338527183478,0
Both,97,Bisexual,-256.6606971177506,A,-68.39192579732001,-28.51533912778424,73.42164408339833,-117.4094219805475,A,B,D,A,E,53.20636674278254,-136.3047751852767,166.96022033525284,-140.22110670869,-37.7742162299687,D,111.61068522285689,1
Yes,20,Bisexual,-40.72257231570688,A,186.20818371986218,40.00313996270988,-122.28057169113542,-36.85177483831586,E,B,C,B,A,-45.989106689965794,-15.933781584809301,-12.546809496740144,54.44146494996126,-152.11783662181912,B,159.9987953506079,1
Yes,73,Other,-99.39912486820516,A,46.057862581310616,178.88817166220747,11.72901940531939,-19.165994956979475,A,B,E,A,A,113.15672920409993,-37.10839676851524,174.50080222245276,-30.711124173087477,137.59044733407862,A,182.98800744788036,1
Physical,45,Heterosexual,14.042566253558883,C,28.69482558575992,51.3532250819918,103.18943379941999,1.29435962142376,D,B,B,B,B,-108.95168871397168,-103.48014067278449,-34.47965335925854,-78.78853188471592,-48.55208293428545,D,-140.08536554360361,1
Both,96,Heterosexual,-64.5081501215053,D,-86.22543764811932,-6.928728392976731,51.23130641071361,-132.51820909146878,D,E,D,A,A,351.4029842329346,-61.04325279947332,-155.3536635031278,-1.8886636210973358,83.54733821670474,A,-97.3342326078847,0
Yes,58,Homosexual,-64.88811210320372,C,76.55099162813028,-11.27415776401209,-210.82801218732752,-19.64953662566737,A,C,A,C,A,198.95281890956133,-14.051941382642788,-107.68149926813551,-102.94084064202953,-62.040863969354746,A,98.03820318002263,0
Physical,72,Homosexual,-192.8651585996941,A,24.499374652547807,-82.2710447980828,39.49472012402764,-4.801226745478555,C,E,A,D,B,80.05847828205953,4.458231811216397,-147.94681696813487,127.96344601162008,-110.03966789183004,D,-90.7080412715349,0
Mental,48,Heterosexual,-33.79230851422216,D,4.074826902754959,-62.62664442157034,52.12788654122355,17.538317712953468,E,D,B,E,A,88.25713647302544,-47.26881394199998,179.2108253108458,73.84430445114718,-162.5832076067614,E,29.515442048770176,1
Mental,82,Heterosexual,-316.90439346710895,E,-39.53577566993127,23.323702797007442,-19.737194855673998,-86.47565659991777,D,E,C,D,B,-105.84949212618722,-14.98715908603222,141.59580178805314,-100.40960582268636,157.8063986330628,D,54.996710293534015,0
Physical,24,Heterosexual,14.696238782150898,B,37.817970824723076,32.24454849970877,-9.915355602491815,61.50537996276342,E,C,D,E,A,11.028665713044388,-84.09701052724472,141.3385064592083,174.108842332384,-145.53731869081201,D,91.75990181764237,0
None,19,Heterosexual,144.7204033034103,D,-38.20912340541784,174.3620368506039,-50.118930091850764,58.11996905293641,E,E,E,A,E,-50.23583809444592,23.19012995866889,-28.24796721385909,194.416845636877,100.90578942581456,B,31.975408741141365,0
Both,50,Bisexual,51.44067152864748,A,-101.21175161724925,-78.16759177017018,-20.852731426460245,-228.95409514443892,B,A,E,B,A,-77.43535813479032,-100.30430119169016,26.40956124320981,-89.62055652968098,4.844438035714089,E,-30.206399374738396,0
