sexuality,Disability,ethnic_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,Mental,Other,Mexico,-158.45784896963002,D,-79.24924597841215,B,E,B,B,B,B,B,D,-77.8906106545516,75.98310078242201,-46.23797819687388,D,65.27878482376194,-1.549362479075265,131.11144127777655,A,0
Homosexual,Physical,Black,Mexico,146.22240525925258,C,9.99751229177549,D,C,B,C,A,C,C,E,120.86907362696687,-121.2802892169768,-66.99002611533112,C,64.07566681500896,58.333697929016026,-53.22471013825911,B,1
Homosexual,None,Other,India,-79.10548781797225,C,-95.88552015675008,C,D,B,D,D,A,C,B,-0.22214279981628923,135.12757254868532,96.06006864428826,A,-3.218474573642016,-41.34848610612279,-3.7094470248119267,E,0
Heterosexual,Mental,Hispanic,Brazil,168.63714036629221,C,57.336544602204654,D,D,A,A,B,D,D,A,18.01691186000798,4.080020815355626,-95.94504018103382,D,-13.280400137589538,37.84775957022411,-110.58535781055457,D,1
Other,Mental,Black,Brazil,29.23019305378497,B,-54.072534991459776,A,A,B,E,A,A,B,C,7.355943026767678,46.93502376956473,110.04981910308867,B,18.63661231749453,124.89543675605346,-57.29171582291674,E,1
Bisexual,Yes,Black,Mexico,-93.96541958709335,C,83.25534872059875,B,B,C,E,E,C,E,C,-55.75104175353292,-8.74439021604382,4.737733054456634,B,-91.46860230340805,-51.33398454783432,-76.27267353187084,A,0
Homosexual,No,Hispanic,UK,101.06795403862303,C,-19.379046392557917,D,E,A,B,D,A,B,D,1.8208279153272098,109.76031656440209,2.2909252910201414,A,85.96395296104937,-59.08360525395284,101.414275469524,B,0
Bisexual,Both,Asian,US,77.29890151561696,B,-27.971493962408527,D,B,E,E,D,E,A,C,-181.42246076397726,29.306839702708864,-51.80770101715454,C,-34.41129107174638,208.72678471375772,206.53826948536906,A,0
Bisexual,Both,Black,Mexico,-162.92892142297265,D,117.96805418104567,B,B,C,A,B,D,E,B,-81.10322747660084,191.6885642914811,-98.25359938133944,A,124.4876263462116,50.07366172208817,10.742285874312643,E,1
Homosexual,No,Asian,Germany,76.61445876027085,E,-109.89257300114946,D,D,C,B,D,A,D,C,62.17566370518143,17.687518725156956,-35.36169284104735,E,-44.13012323292902,61.59989837188855,187.98327399765896,B,0
Bisexual,Yes,African American,US,71.48758746957894,C,-152.10725380375698,B,C,D,E,A,C,B,D,-105.45852026354284,131.18273212014532,-45.22443795319649,A,-116.86830833121387,97.88043565043306,-37.26787260507063,E,0
Bisexual,Physical,Other,China,74.25779991080806,C,-33.92309974818689,D,A,C,C,B,D,B,A,73.57587608738416,27.762660735045703,0.2136593296061399,E,-30.555228192590338,-230.85041347628245,-63.40720272385016,E,0
Heterosexual,Mental,White,Other,-91.19846832616004,C,-37.53793174430739,B,A,E,A,B,A,B,D,112.28811230875921,19.524720837892435,-82.42727093359049,E,-229.13265285478954,-216.46944676433452,89.22401544056396,D,0
Other,Mental,Hispanic,Mexico,80.21529262741704,C,-61.61087586059133,B,D,D,A,B,D,E,B,187.18711217229293,13.476769767206829,-42.13071013281671,D,90.76623449478242,-68.98222593376103,-12.427396860356568,E,1
Heterosexual,Physical,Other,China,-13.177392010001471,C,-31.287119216658887,B,C,E,B,D,B,A,D,10.522898649834248,-92.1675084349214,-75.18625414414134,D,62.48149784418523,-50.28159093618299,-44.13114783204414,D,1
Homosexual,None,White,Brazil,-1.2937740535647477,B,-117.34421185314051,D,A,D,D,D,A,B,E,-67.95479406118658,5.6080498177455596,61.231268258836394,E,90.85617920948098,-52.392483900707376,87.20778742765297,A,0
Other,Physical,White,Germany,81.48484293176287,B,-29.06541412755877,D,A,C,D,D,C,E,D,7.866205271448281,-19.074433986463447,144.08317631423537,E,94.52638103875248,10.394771647930652,78.89169650158587,A,0
Homosexual,Mental,Asian,India,5.981197835960577,A,-36.473081307252706,B,B,A,C,B,D,E,A,-166.2096616152148,98.32049581398188,84.05735781837608,B,-21.64704771862659,-79.95236201087612,3.474727751383047,D,1
Bisexual,None,White,Mexico,9.677612367914886,E,-127.97891907517132,B,E,C,A,B,D,C,D,-137.3018084748048,-64.95638273352625,75.73506736710485,D,-64.49771716758622,83.31084477116242,191.48420774412435,A,1
Heterosexual,No,African American,Mexico,-41.33927672834162,C,-7.6682880559875,B,B,E,D,D,C,E,C,43.68361662240484,115.69205355151813,40.06995398290606,C,-50.16421900600797,-118.17617148367961,-32.38717741570758,A,0
Homosexual,None,Other,Germany,-136.84327841002366,C,168.69637019662835,E,E,E,C,C,D,E,D,235.99783541695336,-22.94932839368979,-73.00136765062616,E,-133.59086366114786,33.35987719070269,-18.620504056833152,D,0
Heterosexual,None,African American,Brazil,127.70359615993412,D,-8.413486513420574,C,E,B,D,C,A,A,E,-197.8446048902975,-67.17121442431237,-65.20618590939041,D,-44.503081284065786,-82.08739909243448,64.23582253505174,B,0
Bisexual,None,African American,UK,70.79430633010847,D,-89.76606861582843,B,E,E,C,D,E,B,B,38.56425723198064,-114.46406302384887,-134.9720202932788,C,-72.30085628778882,21.847085869308657,54.94758779995594,C,0
Other,Physical,Black,Brazil,154.10237622918095,A,32.74397970800546,A,C,E,B,C,D,E,C,120.159621132703,-166.31357180763592,85.37357569908616,E,103.76372240700142,0.3336276390471053,-168.79400105315375,D,0
Homosexual,Mental,African American,China,-42.651602161390265,E,128.59837570185866,E,C,D,E,B,A,B,A,131.35839518455282,-97.04151217888509,-62.45070908556569,C,-27.819984581109253,71.77153554263931,62.728460015111885,E,1
Other,None,White,China,32.336307848881795,A,-18.335523622736343,B,E,D,A,E,D,C,D,74.10267516759757,10.474194258607366,69.51857857663374,D,-38.94901186415666,-107.21189902193429,-90.89436132551084,E,0
Heterosexual,No,Black,Brazil,116.42827525887695,E,66.76586760492677,A,A,A,B,A,A,C,E,126.9111549079778,60.382575040029465,168.16286087623513,D,-39.81560045302694,10.277149003147521,20.94363864916845,A,0
Homosexual,None,African American,Mexico,-52.631986095173346,A,57.89934406941989,D,C,D,C,B,D,A,B,91.54365140748804,27.439381724619395,-62.39953737481417,A,58.13428891914013,91.78293329872929,86.64722161838635,C,0
Bisexual,Yes,White,Other,-130.4829692352599,B,-43.243070929718854,E,A,D,D,B,E,C,B,0.6598793222511162,139.23069170100288,35.98850527353433,D,62.52861157209928,154.93128729126477,-14.518740898680488,A,1
Heterosexual,None,Hispanic,China,35.68665142150371,D,82.46447756866212,D,C,C,B,E,A,B,A,-45.75721168714876,-11.301150572873489,-163.9736483224443,A,-36.095227458969745,-114.93276635182639,-88.56196120035924,D,1
Heterosexual,Mental,Black,India,86.09868732501492,D,29.511921324051148,C,C,A,D,E,B,C,A,7.478382436695812,-97.36294276173749,-132.3549634809296,D,38.481630036567765,-48.65492136016483,-151.60771554283087,B,0
Homosexual,No,White,India,28.852452833623715,D,63.04530830804135,D,A,C,B,A,B,A,E,105.02495355873316,29.33603710416929,-23.18463236705856,C,-138.2991466110246,61.387929777243535,-123.61071560586778,B,1
Heterosexual,Mental,Other,Other,-88.24118319858331,B,59.49186507932652,A,A,E,C,D,C,E,D,-15.483776019303392,-224.13908923310325,5.876876487232847,E,227.956179375514,-175.8378951286305,-144.79810238177393,D,1
Other,No,Hispanic,India,51.572161433378916,E,-103.4493736862473,C,D,E,B,A,B,D,B,215.25686453328143,4.565269703543134,83.94981530082833,E,-77.46829226554918,109.89890659605457,158.89464078273846,E,0
Heterosexual,Yes,Black,Other,33.2550860979314,D,-142.88270795625675,D,C,D,E,A,B,C,A,-31.27041948203632,-23.972740501636135,72.00885218036692,D,-8.236696816209713,152.48704973817843,-197.1761055381809,D,1
Heterosexual,Mental,Other,Brazil,-48.98720836419466,E,115.31750401857398,A,A,B,A,B,B,A,C,75.99475579141935,70.48850437468937,-66.12250440196004,C,197.22679198743734,-51.56630217620636,-89.1590137290278,B,0
Heterosexual,No,Other,Brazil,-102.07504167275945,D,-27.59844837080464,A,E,B,A,A,E,B,B,125.14704125962905,-20.02872578882957,8.980654870423322,D,131.6450482102119,123.03950695520302,-88.86458961980821,B,0
Homosexual,No,White,China,-124.79769878492044,B,21.841456003882236,C,A,E,C,E,D,E,E,60.8902570987704,-31.502439083614377,-122.22468816784394,D,70.95520671336509,35.48333066144892,-143.74305673869338,D,0
Heterosexual,Mental,Hispanic,Brazil,-25.27357846429749,B,75.3273662642323,C,D,D,A,B,A,C,C,-78.25279627910587,-7.8157519095547965,-77.3005649389521,C,134.6619480881311,-181.2928614269003,170.85437247287166,A,0
Other,Physical,Hispanic,Brazil,-236.00077782077267,D,65.91919252132298,B,B,A,B,D,A,C,E,-20.485430968589245,-60.211596980941806,-10.525760031082793,E,32.27823294965334,-78.12826181634689,-46.22018123236789,E,0
Bisexual,Both,Other,China,-97.12253557446948,B,4.065715238651281,A,D,B,D,B,A,B,C,-214.5686837448085,-248.80769674872823,-114.556596905898,B,73.40549201521969,-128.90081237027528,-22.53669959850069,B,0
Heterosexual,No,African American,India,-29.67999714351903,B,86.42481459950427,E,C,E,D,A,E,C,C,-161.5463156693607,-22.694159811348936,81.8003893594684,A,-36.36433589674888,-65.32792674662143,-27.851411649019703,A,1
Bisexual,Both,African American,Other,9.244646159497396,A,33.47645842591918,A,A,C,C,C,B,C,B,47.05672570790745,-48.80624989718984,169.10367180039,A,-11.67954864445224,17.873839103135374,92.71020487787528,B,0
Other,Mental,White,China,-140.00630042870876,A,5.444835853343285,E,C,B,A,D,B,B,A,16.59264587672435,29.417432336259242,191.44757212137074,E,-36.16496353914221,109.5704504144089,-52.97376318752703,B,0
Other,None,African American,India,138.31857063219667,C,-176.12239696498753,B,D,E,A,A,A,D,D,13.997493210630358,-1.1349724388929832,14.52141387394364,C,-203.6397233219117,-41.90324387920402,-39.190250180122966,C,0
Homosexual,Both,African American,Other,-26.86451578972401,A,-207.5801227870647,B,D,B,C,D,A,B,E,-55.91646747248884,55.64123831169996,-158.53122193035165,E,-36.17642640731537,322.9347509780241,9.833685625649851,D,0
Heterosexual,Both,Hispanic,India,58.67581104271258,B,59.72938879620777,A,D,E,D,A,E,E,B,178.20574708457545,5.803329578925979,36.63516594503239,E,-138.43968189139082,-188.4572716694594,185.24582244474044,B,0
Other,Yes,Black,US,-196.6656763827919,E,81.73585567480784,D,B,E,A,E,B,B,B,27.745119166485306,93.89636730984236,-16.865871114288375,D,-9.22316901927347,25.0191322958656,40.4506138645952,C,0
Heterosexual,Both,African American,India,163.7372801245395,C,103.79490870407857,E,E,E,E,D,C,B,D,24.88231347756956,84.1240738458201,-6.004853448839307,A,-94.40015398208108,78.67254836701984,-26.180417308753682,B,0
Homosexual,Physical,African American,Other,24.945740956877735,A,-124.83387307791357,B,C,C,B,E,D,B,A,70.50256263225333,-17.252355938847625,-61.72919667627037,B,-25.95477624531458,-74.07457609912264,66.42855421241659,A,1
Other,None,Asian,India,-126.60948544886179,D,-54.87875808375365,D,E,B,A,A,C,D,C,-128.51859522857566,-15.967971794148058,149.73520717597998,A,120.10956769228093,-48.09486202846898,114.53531866283664,C,1
Heterosexual,None,Asian,Mexico,71.05448795033837,D,-184.03142975768952,B,B,D,E,D,B,C,A,-68.74512592334713,-37.2545102987006,10.976386021385768,E,61.011948933761516,-6.990081369305677,-28.79683270307043,A,1
Bisexual,None,Black,Brazil,-54.957873354065214,E,-23.12675428448128,A,C,C,B,E,E,E,D,-60.732979408916044,40.175998970847154,63.46415985519578,B,-111.39261404291348,-54.726955075144666,-248.85755045750898,A,1
Other,Yes,Other,Mexico,173.34573833808489,E,-137.5743833817333,E,B,A,D,E,C,A,D,-3.0223896524093496,125.47010922667343,-58.35888099181483,A,204.46141323436518,294.5400367860681,116.27257530977433,C,1
Heterosexual,Mental,Asian,Mexico,167.9914384220103,A,-103.70876198545098,E,D,D,D,A,D,A,B,272.1515471591624,158.69700026745477,-123.25530248830923,E,-37.31110354976987,56.75006988173822,-27.98667575676403,D,1
Homosexual,Both,African American,Mexico,53.32274060905298,C,124.00146544102373,D,C,A,A,E,C,C,A,-84.22344693714724,102.13937806758622,-112.2363279273366,D,-70.8446455655471,29.991754537245303,104.68595805323817,C,0
Other,None,Other,Mexico,102.07058189951145,E,-43.4524446633996,C,D,C,A,D,E,B,E,121.80801835347559,-46.19907069882869,-115.23477114726236,A,33.83605133902932,93.74001199826556,-13.404310286132985,C,1
Heterosexual,Both,White,US,68.09776265094078,B,49.55409976402473,A,B,E,B,E,A,D,C,60.71420378081014,-145.56867097142904,174.08048079726956,D,-7.0694623596276855,151.72646777665614,25.7468834450136,E,1
Bisexual,Mental,Black,Other,-64.47476638364165,D,32.916737916387916,A,B,E,A,B,E,D,D,131.44998545337455,-30.274938173979145,36.06558413740929,B,-130.94935152350737,-133.66157845339293,-39.54764903992925,E,1
Other,No,Black,Germany,10.916159217894412,E,91.27120007388073,B,B,C,E,A,C,E,B,-10.410655862743443,-236.66167056831887,114.9044055872129,B,193.34097681096972,-5.543253607832869,43.37354949183969,C,1
Other,Both,Black,Mexico,49.1746453436933,A,-25.864865788198493,C,E,D,E,E,C,B,C,-98.51865304536051,-75.40079983171215,-15.756543744472742,C,161.0498290353756,235.0499690126281,-54.59566321693606,B,1
Other,Both,Hispanic,Mexico,-194.14744662949494,A,32.03269037590159,B,A,B,A,D,C,D,B,-61.73740711591119,-88.47886061839841,-109.81671953439842,A,-74.41269507867308,-3.15045091061644,-59.98664272734522,C,0
Bisexual,No,Hispanic,UK,-85.83176162562702,D,120.03294899909791,A,D,B,D,A,B,E,C,-226.32769397028096,13.341821884676136,-160.05549001890972,B,-128.2896050311263,-56.20802930773622,-85.80270749505134,B,0
Bisexual,Physical,African American,Mexico,51.08779022596698,D,-133.49397626125455,E,B,B,E,B,A,A,E,28.255233465975827,11.640819331432663,40.30194410725224,D,-30.752805361324636,29.473688947654765,19.054846232542566,A,0
Other,None,White,Other,183.64378666180468,E,-94.7551133448953,D,D,B,C,E,B,C,D,99.27187610050798,-89.28062671485394,124.93956684376639,D,104.69647038634122,49.95431994918008,-74.91731941257639,C,1
Bisexual,Mental,African American,India,-62.460315776875305,E,-10.630476756568914,B,B,E,D,E,D,B,C,113.28394106442342,-44.25842543088393,69.26891885064961,A,104.65812634976402,279.0431552722863,42.15244944379397,A,1
Bisexual,No,African American,China,46.288745791231165,E,108.88370802552407,E,D,C,D,C,E,E,A,-23.26229076018333,-185.95722000746568,57.63175453349968,C,-7.073580713688607,22.623601529252248,19.585872906638848,E,0
Homosexual,Yes,White,Mexico,33.5295903448318,B,80.47401171179075,E,E,D,D,B,E,B,C,183.37313121722894,83.60521338351347,-59.350345565152985,C,25.255946215697318,19.447504745399286,72.09893738879552,C,1
Heterosexual,No,Black,Brazil,84.94735156222379,B,-128.29716366462722,C,C,C,E,A,E,A,E,28.1210362841813,-202.11117295410642,65.20761357557106,C,-90.02310254141706,24.34456192171968,120.57300092347376,D,0
Other,Mental,Hispanic,Mexico,77.43851222491354,E,105.8844789976168,D,C,A,B,A,D,D,C,100.2518898369021,-1.6170586877775723,-43.654511035237356,E,-98.63102204677531,30.53993750096426,-29.991506059434197,C,0
Bisexual,Mental,Other,UK,-126.13849256210415,B,-71.74157988985878,A,C,C,B,B,C,A,B,-162.9318784333811,-50.87992175211825,57.54889536298479,D,77.89359050270335,33.11299262931219,191.72243926692835,E,1
Heterosexual,No,Black,US,28.24268566019018,C,-33.76382818247114,C,C,B,B,D,E,C,D,-18.536746642865207,118.17979158288279,44.58954080888871,B,30.625149096765252,-69.94416901240558,-131.15433172565164,B,1
Heterosexual,Yes,White,Mexico,-196.38277267653547,B,35.191421943497126,A,E,C,D,C,D,B,D,-42.002405340540925,-8.827363226693013,-11.854670218536269,D,-86.11208815418155,-138.19165789929986,39.94797454804257,C,1
Homosexual,None,Black,UK,37.90331440148429,B,-42.42606422364331,C,D,B,B,C,A,A,B,23.454883091274198,-78.95424495724303,-60.42153196330248,B,71.49898376447543,-105.59039056816016,-13.26052122400192,D,0
Homosexual,None,Other,India,8.480372731672661,A,-3.665326208581593,A,B,C,C,E,E,B,E,14.085925795567789,103.98727071054057,-109.75734493508756,A,77.78542399422635,-0.18436039037119825,-31.713962055756507,D,1
Heterosexual,None,Hispanic,China,-0.7845558831864056,D,34.63847496422443,A,A,B,D,B,E,A,D,48.738879300157706,-8.112343080689904,-4.025910256030861,D,-82.56849329500581,-0.5811970332076569,101.00183421728595,E,0
Homosexual,Both,Other,Brazil,-66.908031145731,E,4.9568124183785445,C,B,D,E,C,A,C,D,14.091143308299406,70.98896199761401,-57.81236769295822,E,-98.7077646472041,57.01928208647548,143.67767163966803,D,1
Heterosexual,Both,Black,UK,55.683399664898914,A,79.47205098313277,A,C,B,B,C,B,D,D,-143.32542090844123,-51.1083517353577,20.856702392736,A,71.42390356029205,-39.111983113712895,-106.00575439897106,D,1
Bisexual,Mental,White,Mexico,-4.328633480815419,C,-6.525405545668408,A,C,A,B,E,D,D,B,-21.519555654560136,160.2506668874223,67.22156743573433,A,-88.86751576811719,167.22430998819812,6.017983393287171,C,1
Heterosexual,None,Hispanic,India,-180.8846793565026,A,54.50474836766591,A,C,D,A,A,C,B,A,-58.916466328248404,-121.49214000772778,-140.77924919283274,C,-33.483876206737676,221.92618002476004,-5.704071662272068,E,0
Heterosexual,None,Asian,UK,-40.31539394422515,A,43.35144254220402,A,B,A,A,A,A,C,A,-46.56354265157014,60.4299117728194,4.889689922534955,B,-31.91649346446914,-102.86262482245266,69.02631312269712,C,1
Bisexual,Yes,Asian,China,111.08689974756345,C,-4.519813118868885,B,E,E,E,D,D,B,E,-115.65205307555138,-93.57892764496923,-18.137097003806037,C,-26.89483218663012,-216.56566384096365,-26.878745578028724,B,0
Homosexual,None,White,Other,11.199590968395064,A,-33.35944516926516,A,C,C,B,A,D,A,D,56.57469937406344,-54.680758805028105,-163.48795499105492,A,-126.90923125289557,-150.88610650280992,30.648729638788197,D,1
Bisexual,No,Other,Germany,-84.35558456280067,B,81.37704237356755,D,E,D,D,C,D,C,E,-218.88645547694452,18.53094991881622,2.7289238593586904,D,159.99808645685172,35.93967421793879,167.14407598467068,B,1
Homosexual,None,Asian,Other,143.55862803227612,E,58.71136084305486,A,D,E,E,B,E,E,A,-126.9314289536412,30.352423980750377,70.2748735929562,A,-40.618093146817515,114.8616298884507,31.54383708684928,C,1
Bisexual,Yes,White,Brazil,178.34788793380122,B,-3.2746191059177163,C,A,A,C,B,C,A,C,-46.99835909879819,114.76857629699447,5.09947648847135,E,-54.2539825963793,113.2091178028443,80.37637141881278,D,0
Heterosexual,Mental,Black,Brazil,19.135469375209617,A,-20.576576035642198,B,B,D,B,A,E,C,D,-3.929327882839525,16.798469389964414,47.58182531016878,D,213.95009752441035,-70.28979205329516,-323.16709395120375,B,0
Bisexual,Physical,Other,UK,-4.849871733160302,D,149.8400371254629,D,C,C,D,A,D,D,B,-252.7041953851179,139.43123684306485,38.619675636257675,D,28.166376712627905,-119.16760717302549,-31.749762790205725,D,1
Bisexual,No,White,UK,0.003465366342368221,D,-109.59535593153986,D,E,E,C,C,E,D,D,63.82224759234625,4.726957781878874,-30.404876010784548,A,19.15448668352199,-48.872098516302124,-39.78533321914195,D,0
Heterosexual,Physical,African American,US,-50.68408066040943,A,-21.49972693244198,C,A,D,E,A,D,E,B,-5.866332738208943,131.85332908395532,150.70505220720145,E,66.87746571312884,98.4291091382563,-208.9844145682784,D,1
Other,Mental,Black,Germany,-44.67459123953094,B,-141.33617580562523,C,A,D,B,E,A,D,A,-111.864407645793,239.35579861474622,76.90378367980097,C,64.81718943417101,203.64187636352364,-127.7300240891559,E,0
