military,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,Homosexual,E,20.227389483105053,D,B,-33.16234850078323,-57.01934979133658,B,E,230.34959929247094,162.36831727490124,1
Yes,Other,D,-191.88343696962457,B,A,-9.980361987002508,22.179995269875448,C,A,34.60147075504662,-15.023158019834678,0
Yes,Bisexual,B,-16.997596149646228,A,D,52.62150446392625,-173.22825369727553,E,B,-168.10065776381768,28.732209946026988,1
Yes,Homosexual,C,84.06988940130944,E,C,172.94715381201425,117.87421303738441,A,E,71.15850834916598,-25.35390414213687,1
Veteran,Bisexual,E,-116.07013141626888,B,D,-0.2590417006536914,13.59301374100726,C,D,-168.84725376173077,-66.47595474067023,1
Non-Veteran,Bisexual,A,-6.55288120621475,A,D,55.55197002344594,-81.66872290989802,E,A,29.872190839913625,-47.15712963989112,1
Yes,Bisexual,B,94.01658161780006,A,D,165.38340488694774,19.374211039228264,B,C,-65.74162430095902,15.990454976429849,0
Veteran,Bisexual,A,236.43773386068295,B,B,-116.5868555264274,72.23247460797435,C,A,74.04703116690577,-71.56007344434097,1
Veteran,Bisexual,C,-54.87461259470419,E,A,-23.113640346133877,77.11241382662134,A,D,-18.018409509675102,65.83923740126765,1
Yes,Bisexual,E,-53.18686455600825,D,A,-158.07100322961952,-129.31035890763104,C,C,-81.1950550085628,45.72960150935727,0
No,Heterosexual,C,198.17271720921357,E,B,-35.76742448834894,-23.573009531169987,E,E,-18.91038319080192,23.436113202385975,1
Yes,Other,B,19.54128061952223,C,E,-57.04381416161011,12.938555395556731,C,E,-33.66317696095603,-16.27551889050196,0
No,Bisexual,C,80.15724677928621,A,A,136.12183285029323,-189.18451442548064,C,E,-13.96601081970906,-127.70537454399727,1
No,Homosexual,C,-7.451847372895968,A,B,-78.25213028746151,-68.54519076064666,A,B,-9.634868678283524,-17.405621721588886,0
Non-Veteran,Other,A,116.9471518067371,B,B,51.256537398666566,-88.5774539926181,A,D,-46.504950153788286,-65.1154999654157,1
Veteran,Other,B,-68.73054914567825,C,E,39.597276687278736,209.0953670862756,D,B,63.06962065816981,-57.00142183723268,1
No,Other,D,-61.50023373182211,D,D,-27.449201910666186,101.60125729952645,B,A,106.6769013033007,71.83069010339747,1
No,Heterosexual,B,-41.91890269505395,E,E,46.24611898227316,224.0493814170267,D,C,102.59204485299529,-62.11793460834434,0
Veteran,Heterosexual,C,63.35229968798851,D,B,-114.84851230304068,90.3547313912272,B,B,74.43441490130189,-59.04402162231974,1
Non-Veteran,Bisexual,E,91.79319154352241,A,B,-148.02810039502032,31.00555644871388,D,C,102.25897139964013,-21.005018005041727,1
Yes,Other,C,-131.15178947986138,D,D,111.54321204778037,92.25464378044202,C,C,174.79063047144425,12.359903927182906,0
Non-Veteran,Other,D,-91.40073556350067,B,E,177.61271301973883,-61.810438631037535,D,E,-54.23871592590815,84.89388520429813,1
Yes,Homosexual,E,-118.64639579193887,A,D,42.070331087066386,-117.55835977316487,B,C,51.05632589298009,-52.288579652696946,0
Non-Veteran,Other,C,44.17003663183547,C,D,40.75459302381452,0.5276360428230109,C,B,43.39191885027861,-120.95169518267537,1
Yes,Homosexual,D,188.54393015743918,E,D,101.47890630961611,-85.58815859847633,E,A,-74.77581074698796,224.43873783113807,1
Yes,Heterosexual,A,-89.39388677319351,B,B,82.85679926663123,-24.345991100837587,D,C,-12.2565595349781,63.899660106328746,1
Non-Veteran,Bisexual,A,2.5889377652771173,E,B,-44.011844242727264,-25.538213612596273,A,B,-104.73076431842108,123.3123757512823,0
Veteran,Homosexual,B,-82.47840865295231,E,A,71.0113108210291,-12.755195846381387,B,C,-27.723600942858855,0.17695365162088736,1
No,Homosexual,B,80.79244269291954,A,A,-66.86791980401827,-73.62916326033998,B,E,83.70661537318664,28.050702770453157,1
Veteran,Homosexual,D,7.08457581220945,B,A,0.4138908533503559,6.426569483468487,E,D,-112.88155293261059,-21.087605994950934,0
Non-Veteran,Other,A,46.89887185786086,C,D,21.305681377004525,-160.4357000482962,A,D,-45.526961881576106,-125.21618819929748,1
Non-Veteran,Homosexual,A,73.74193152120682,E,A,-7.316325523282538,-154.5845881685732,C,D,-21.098046838542132,93.04870724343999,1
No,Other,B,-148.84790002312158,B,A,-102.4473043883697,-12.703933743476393,C,B,-77.41640170554818,12.221348823787201,1
Non-Veteran,Bisexual,D,67.06122951921378,D,D,32.953270073811595,-4.2554833959926475,B,E,155.7434835219447,-15.906243628050698,0
Yes,Other,B,-3.5008879388572174,A,B,6.463375409077515,113.14494551325754,C,A,55.30865977035281,-6.560669760260369,0
Veteran,Heterosexual,E,-4.048434819920812,A,A,72.97226312472208,147.944301550725,A,D,-88.47246021923021,31.940439180237068,1
No,Other,D,-84.09530784134718,D,C,54.39013613570373,41.619080842663664,C,A,-5.784451291834078,76.6749661079191,0
Veteran,Heterosexual,B,-184.9219908908718,C,D,207.61961789055187,40.396714549218345,D,D,65.17127663305276,-157.79325310371635,1
No,Homosexual,A,-64.88551686182632,C,E,-178.22084063721576,104.15343560347765,C,C,-62.70161921703431,161.96326167158023,1
Non-Veteran,Homosexual,E,102.54940169673755,D,D,21.482015293450708,8.491156011882168,D,C,-72.46984245818291,-131.2228097490491,0
No,Homosexual,C,-26.145087053125533,C,D,-12.706884591477166,55.532516739302984,E,E,90.26562794327255,67.30332224881343,0
Yes,Other,D,-11.729741021550453,C,C,120.0697839313678,118.86028989633861,B,E,77.97331689464995,-3.2836366526629086,1
Veteran,Other,E,-71.15674374962032,D,B,134.47263044593737,-117.89751662243518,D,E,20.095043724981927,117.91954130559863,0
Yes,Heterosexual,E,15.133506468847044,E,B,-48.949374336790285,64.41905668682811,A,E,-14.675574196062326,-123.8058966504101,0
Non-Veteran,Heterosexual,A,16.789079976240334,C,B,75.98028140515362,-8.240312279495788,C,B,11.193369538164188,58.125721143458364,1
Veteran,Homosexual,C,168.04592488172392,A,A,13.274218989496925,-85.08386813165816,A,D,34.537295121804945,-9.235258054783598,0
Veteran,Bisexual,B,-32.06055330932524,A,C,1.298705380313658,-145.52913608493395,E,C,134.5427407169742,-179.44987914736984,0
Non-Veteran,Other,E,-130.5870321439402,E,E,-101.9924913085214,-171.5385276118957,C,E,76.94766457636852,-14.381801241076438,0
Veteran,Bisexual,B,-0.9044124032902162,A,C,-13.492729343439356,-4.026023293807682,A,A,20.525873892210065,-130.20300461320494,1
Veteran,Heterosexual,C,-11.402881164114245,D,D,-75.44542633773824,68.82673871817433,A,B,-79.71356928963974,71.09991394907867,0
Yes,Bisexual,D,-153.2433551725748,D,B,81.49979082887502,-19.94391211076119,E,C,-79.05990965734702,-61.05494455344247,1
Non-Veteran,Heterosexual,C,74.4032331427831,B,D,-88.76192563485363,-121.88747519618663,A,A,-112.57523376026855,211.91730016558608,0
No,Homosexual,C,-65.19406557699641,A,C,73.9955104936771,21.043754237386132,C,A,63.51123870558207,-40.084985966335616,1
No,Homosexual,B,-12.969414397344847,E,D,-39.53925120604903,-82.77923594563487,D,A,29.149749518204377,-59.51410831185227,1
Veteran,Other,A,-70.89217519823777,B,A,-39.96709088227078,10.1531426374098,B,E,26.22764869083526,-20.644647855878027,0
Yes,Bisexual,B,-94.31243360908118,E,D,-92.4835088206313,122.27433562919879,B,A,-170.9966241046078,82.07717096328201,1
Yes,Bisexual,D,-95.3682866035123,B,B,88.53298723815679,-205.63530439907134,A,A,-73.25922204900932,-121.80464564908169,0
Veteran,Homosexual,B,-67.65539977015125,C,C,11.903027179521265,-44.72117434621183,B,E,-84.65821609460161,-71.79988674524577,1
Non-Veteran,Bisexual,D,23.35098171910981,D,B,136.30976755293855,198.22778898090178,A,E,-34.82582553062175,-115.17224969394393,1
Yes,Other,A,77.5863906194732,B,E,85.48346345260082,-21.082902638155204,B,D,-67.68907886165478,30.424949361058555,1
Non-Veteran,Heterosexual,D,-45.76987545729968,B,A,-77.44279878703306,165.4487364422816,C,C,-6.530644412697531,100.7361570402744,0
Yes,Bisexual,C,-141.8956573528386,C,E,-124.2360591326809,122.09420927994212,B,E,-127.24392437008012,-159.0961286450397,1
Non-Veteran,Heterosexual,E,-41.74645886747685,E,D,155.72842751079978,-38.18628949103061,E,E,-4.842634380536161,27.00132966835116,0
Yes,Heterosexual,C,-29.484157258467775,D,B,8.920824127399518,-53.558821255161504,E,E,83.44604926119324,39.78108419987982,1
No,Heterosexual,E,-132.8646038744636,B,E,19.4407392484231,-39.41324770296123,D,C,6.178608669909174,-36.0991901493766,0
No,Other,E,-68.01329247543642,B,D,-98.22191996723598,-80.84133188760674,B,E,158.17293117200236,68.00244406893324,1
Yes,Bisexual,C,280.5660744725469,B,E,-40.05287699620505,-28.21783577801841,C,E,141.33833131874937,-193.0708319756265,0
No,Bisexual,E,60.71733074191846,C,A,-216.22634557568225,55.90430192939914,B,E,33.29896798588878,-66.9693941842894,0
Non-Veteran,Bisexual,C,-125.26177018565147,A,B,-76.13680526303065,-29.989827002007196,C,A,103.12256999332476,-163.5023578587013,1
Non-Veteran,Bisexual,E,-5.703312466382136,C,B,61.84920955092188,41.25983294667867,B,C,28.166604202276396,67.67347039177481,1
Yes,Other,E,-7.828575468772506,C,A,-44.91202021736005,12.909082569597402,B,A,199.49722840724468,-45.74894212734094,0
No,Homosexual,E,-105.76876448506252,A,D,-244.73950210446174,-90.67663663593946,C,D,17.045281979270417,15.654026975156723,1
Veteran,Homosexual,D,-28.870856589877892,D,E,22.97684030798755,131.6367707796146,E,E,99.77103048036946,205.5258139992676,0
No,Heterosexual,B,85.46988737480943,A,A,228.66412818704583,-97.38342318012498,B,E,29.8484711514254,99.01986902263809,0
Non-Veteran,Other,C,-41.5096597956004,A,B,65.57810944650248,304.7076960928169,C,C,-149.05189631246373,-22.763992217960592,0
No,Heterosexual,D,144.05526846185944,E,A,-10.068945425277494,178.57086741144442,E,C,-94.91206841177095,120.08360097203234,1
Non-Veteran,Homosexual,B,-18.482386382851182,D,D,-80.69419359942187,89.79073353279998,B,D,23.684858634014322,-21.558108399884333,0
Non-Veteran,Other,B,-3.7593153754480073,E,A,27.43002715642876,-116.4383035480913,D,D,138.9727860431742,-52.44200556354841,0
Veteran,Other,E,79.83259787127297,D,A,8.691958054949724,103.22205694079001,B,A,-205.6011458338337,109.56828907790236,1
Veteran,Heterosexual,C,-60.852013098889955,A,C,-179.71962438791064,-17.434296374759274,E,A,77.63992992170921,-88.07813781267978,0
No,Other,B,-130.17106857090803,A,A,165.60239270960525,-62.504919098357945,E,E,67.02147206507271,-83.07573625650566,1
No,Homosexual,D,-94.30990567916362,B,C,274.2645427314535,-123.05790727825423,A,C,58.117176676417756,-145.12451985304378,0
Non-Veteran,Homosexual,A,-272.3878581322713,D,C,-153.6640632786016,-18.753927798828133,D,B,-172.43155113524432,-87.97543350998606,1
Veteran,Other,C,52.50898201078464,A,A,-6.928302396199176,135.47193251790418,C,D,0.9954033614467037,-184.65999894660877,1
No,Other,A,-65.10818360030457,C,E,-68.6021703130292,34.77848555935714,E,C,35.233802923576754,-62.57623633660957,1
No,Homosexual,B,10.016379091957488,D,B,59.37873341273669,123.53003276497998,C,C,28.934062510284313,-11.539079977926749,1
Non-Veteran,Bisexual,B,69.36054515717967,B,E,38.433341024692815,-3.1959381716378736,D,C,92.1033321581349,-4.640888241534062,1
No,Bisexual,A,-70.42867562213317,C,D,-45.061456302721396,53.815608753693766,B,D,13.482770843471679,94.79699686540248,1
Non-Veteran,Heterosexual,A,-163.50933560200855,B,E,5.232081310841117,18.884294138344334,C,A,19.62081336915501,17.41483942964263,1
Yes,Homosexual,A,173.41179298109276,C,A,53.29894366364656,114.21823204410455,D,A,-189.17846876690723,54.501960346371625,1
Non-Veteran,Homosexual,C,51.427586115636124,D,D,38.06564865000678,57.03825109925651,A,C,-11.577575781480132,186.9975166124821,1
Yes,Heterosexual,D,65.27525781550072,D,D,-7.588555467531305,99.48532143448115,C,E,-16.29213718801727,-35.92520012601284,1
Non-Veteran,Homosexual,A,58.77665129486369,B,C,16.0197540908741,-85.44371995767102,E,B,-166.38455661257078,-0.41343954424481555,1
Yes,Heterosexual,E,-5.831494935617185,C,A,-50.764325690487475,-111.31395762298698,E,A,7.36854168366582,67.01937641733572,0
No,Homosexual,E,-117.54612910971942,B,C,146.0690818358361,-155.84302445849195,C,D,-248.1739388777042,-114.89441974160344,0
No,Heterosexual,C,44.26395954794912,C,C,-96.51953190698563,-45.74244940440688,C,A,-227.1120602936201,-49.078335768896004,1
Non-Veteran,Homosexual,B,-26.339240149818664,E,A,134.39113878771016,-70.62768981141116,D,C,106.99731443792486,8.36749459857266,1
No,Homosexual,B,-95.95198713038027,C,E,90.46561670606754,-8.196071006713307,D,B,49.646397797591824,41.81380200076564,1
Veteran,Homosexual,C,-37.1199552875567,A,E,95.87541882213989,20.573321894724618,A,D,63.667110311668075,-23.657892203596216,1
Veteran,Bisexual,A,103.51059256524778,D,E,173.76190868513876,51.305222318776465,A,A,128.61173849330038,-22.85395865188517,0
No,Heterosexual,C,-89.9008718919134,D,C,95.13353803649687,-224.59588566321642,B,C,-52.275948937622815,-10.855139659989067,0
Non-Veteran,Homosexual,A,-25.345644676661262,C,E,-87.90472632356467,89.8973948228239,C,E,-41.72885466237228,71.4413745772935,1
Yes,Heterosexual,B,149.80218058255753,E,D,124.43532366120928,63.22812323454544,B,B,-69.19834272863488,19.529207117900075,0
Non-Veteran,Bisexual,E,-65.3225701123499,D,B,99.44683386868832,53.49550410564946,C,B,-17.32820166487965,-49.78982664104478,1
Non-Veteran,Other,A,113.51740915075375,E,D,29.90374829343172,7.30363377987321,B,A,173.24918547774962,3.1770709380354054,0
No,Other,C,-6.763087354883002,B,A,-117.60774571120238,-9.297112557386958,C,B,7.2971884047118944,35.66804334062146,1
Veteran,Homosexual,B,42.8086187738743,C,B,128.76283065990316,40.172648391151924,A,C,188.83201942480403,20.892662203132424,0
Yes,Homosexual,A,-48.40191546875502,E,B,42.66995470004083,-82.3052907213997,A,E,-173.37017464935016,-11.464855140124964,1
Non-Veteran,Bisexual,D,69.22730819685968,D,C,-58.57641814834446,30.682979932848635,E,A,-70.71510147583696,78.61156071525332,0
Yes,Heterosexual,A,42.63269332798145,C,D,-79.03156827931461,30.508715659016932,A,B,39.93999553498545,87.07690221622553,1
No,Heterosexual,D,95.3322255571054,B,A,4.794603039086024,164.77674315032021,E,B,47.64430517373923,52.57694883648776,0
Non-Veteran,Heterosexual,C,46.93414351478109,A,A,-123.69514038538487,211.59557666452721,B,C,18.54647081980562,-131.6373893239958,0
No,Other,A,17.598276198369035,B,C,119.1835577883321,-94.93130911030822,D,A,-166.3881901340635,-40.713316200082666,1
Veteran,Other,A,-111.5776333512273,E,A,-155.423414942074,-34.84005468499354,B,E,131.37842239398637,-80.95142702428625,0
No,Homosexual,A,85.78307105913504,D,D,11.163507973745833,-1.1147886450488793,C,C,-59.802722325122915,-112.33340797987432,1
No,Bisexual,B,112.3678991731615,D,B,73.54728344350309,92.6424433095843,B,D,-39.14466665204944,171.9900069419311,1
Non-Veteran,Homosexual,D,108.75488227510675,C,C,37.38031535372313,130.88318104548668,C,B,47.60792782531716,176.00398743229465,0
Yes,Heterosexual,A,119.86113795596802,C,B,-13.332799098654343,160.73645146812365,A,D,-74.60948725117137,44.12334269555125,0
Non-Veteran,Other,D,261.3842777147244,E,D,121.74390680432532,-46.52729729794159,A,E,15.088627217674864,-151.1892357077502,1
Veteran,Homosexual,A,-21.840717690230342,C,E,254.92520822687953,-301.9422289399593,C,B,191.59668598061444,85.15851684108509,0
Veteran,Bisexual,D,110.47957888229153,D,A,102.17015143289214,106.73082651954266,C,C,-128.5409365417116,5.4034796955454585,1
Veteran,Homosexual,A,109.33439418933429,C,C,-74.05218965944071,-36.810713862755165,D,C,62.767315388108926,111.78627263716108,0
Non-Veteran,Other,D,-2.4431296261115247,E,B,184.81010162560338,74.09947334771914,A,B,-36.81693457890247,-3.6321850451499174,1
Non-Veteran,Heterosexual,D,-88.50146466107886,E,E,6.417792656055153,-170.28092952058654,C,D,34.81951679042729,-108.21558435848509,0
Non-Veteran,Bisexual,E,-133.5449527078983,B,C,80.67773677206503,35.515802450915366,D,C,-2.780584458333651,-64.53361098100396,1
Veteran,Other,C,151.0614107667118,C,B,-39.83161153646601,9.991843787917128,C,B,-231.8167095132575,132.2810898595168,1
Veteran,Homosexual,A,-284.6856410250702,E,C,53.13033238626888,153.78076462433842,A,C,-42.68225750900693,19.615034616789234,0
Yes,Bisexual,C,-37.16298313072572,A,E,17.348891564633327,40.062710523887496,E,A,26.942374842111523,-43.58387342856711,1
Non-Veteran,Homosexual,A,52.3181176118471,D,C,43.67764326320539,-19.684946832448354,E,A,-41.403953341165156,-12.903475485833994,1
No,Other,B,19.802010779359975,B,E,38.87950261858432,31.939504048937277,B,E,23.99272597061405,-76.67977170908907,1
Veteran,Heterosexual,E,-11.530664830398923,E,C,23.785442331547983,50.467009861314,C,C,37.369366377800425,224.59002091784237,0
No,Homosexual,D,92.25500050829231,D,D,-7.122184494697964,-19.88299506640975,B,A,72.03075257584224,250.6934622566648,0
Non-Veteran,Homosexual,B,-33.67185375808656,E,A,-62.80668059455875,2.514764726502584,A,A,-69.19905793923756,-182.68326999281186,0
Non-Veteran,Homosexual,E,153.6189698440183,A,E,192.98817418923463,38.417859332819646,C,A,87.8371493979658,-200.37716238822435,1
Veteran,Other,E,128.48114340627293,D,E,-107.94347352515379,-92.68502692125506,A,D,154.48457813064442,50.46204988887616,1
No,Heterosexual,C,-12.061991987872101,C,A,55.14142551229152,-44.542493508336094,E,D,-86.88876436581516,197.16524990789554,1
Veteran,Other,D,51.94348048784793,A,B,10.887651546986971,139.9208337367986,B,B,-39.37493015247868,113.06494086068679,0
Veteran,Bisexual,E,-37.54579409573198,B,A,29.071666040291618,12.96723345460295,C,E,114.15498760714948,-60.370771481687626,1
Yes,Heterosexual,B,-77.71597480640972,C,E,-185.2850490451799,-89.17155989647799,B,A,247.35568017188427,-272.7169484419767,0
Non-Veteran,Homosexual,B,-33.72688297794968,C,C,35.01242010918935,-31.87949431239341,E,A,-46.09695657819713,212.91612119513226,0
Veteran,Bisexual,C,-0.40747033717878506,C,C,-89.81949761947881,33.81389904066979,C,C,76.93515148424925,-26.900416182797038,0
No,Homosexual,A,144.60153950396509,D,D,33.726420643772684,-41.76239279167965,C,C,-18.033849153321352,-123.23145336821173,0
Veteran,Other,B,1.6647602435544324,D,E,115.78116458157272,2.3216476536805946,E,C,-227.2430873529626,195.0004926928131,1
Veteran,Bisexual,E,-4.578880644198261,D,B,-92.75111152959309,52.45501394443571,A,D,-113.6001991571955,219.70768741851612,1
No,Heterosexual,B,-181.9818983932019,C,C,59.9963027496123,95.76444270910433,D,D,24.84797115722494,115.74133348048063,1
Yes,Other,E,-56.37596602198691,E,B,-27.407459573557276,-5.59214248362095,A,A,84.58277441002467,218.06331040652992,1
Veteran,Bisexual,E,24.977336612517163,D,D,-93.60841944461275,-99.24005478392377,D,B,71.34899375845075,-62.458220722285375,1
No,Homosexual,B,-20.774078678115824,D,A,-75.16580676627555,-45.99100351825971,B,D,77.47667979281593,-8.844544709818335,1
No,Heterosexual,A,38.18867839571606,A,B,94.30347172667103,-24.573620372629495,B,D,45.56568195028446,-176.9970742811416,0
Non-Veteran,Bisexual,C,2.9774300666317695,E,B,117.99744594779251,103.39896679805629,D,B,-84.37516086851461,-227.2299427647317,1
Non-Veteran,Homosexual,D,-66.2754116564999,C,D,-54.27453287369685,-118.99159191222155,D,E,215.1022403588375,89.44155027553732,0
