married,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,68,A,149.09026417388455,B,115.48120485906558,D,137.09222252841937,E,35.34775421717558,81.09055154117502,A,1
Divorced,18,A,-35.99500800343196,D,138.25685388334205,E,29.580195091206946,B,23.075296236928487,192.5476744443454,C,1
Single,97,C,195.17516766968612,C,-41.17126143222622,C,-18.460592327798185,C,-132.24999291350534,92.72811312998117,E,0
Single,92,A,181.36369627865548,C,-20.531861335896874,D,-85.84750771326922,E,-40.65922524548802,127.46949436078907,D,0
Divorced,88,E,137.3655617063952,E,-109.36819424776554,C,23.760429484395214,A,-1.63434706269662,22.177849628448946,D,1
Single,90,B,-96.98721555084389,E,-105.18202722022984,B,116.94989321881792,B,-50.04293537936327,-7.416651726301057,C,1
Married,54,B,60.02735782763769,E,94.88036941206177,E,-101.9270862611732,B,-76.38689983495351,-18.66193310950814,B,0
Married,68,D,122.31629122324495,A,-58.290813843130074,C,137.8286176747444,C,-111.1050686554917,-24.208034896970837,E,0
Widowed,59,D,41.00554668823663,D,46.32733550769119,E,-19.618519637486614,D,185.64202863826202,203.2110132081007,A,0
Married,78,E,-96.0829621691595,B,-16.075793695954587,D,-15.762671821307016,A,-27.56015833957825,-56.48396651970033,E,1
Widowed,82,A,-37.69005717304895,B,-60.70878459354111,D,-111.22306332449699,E,76.1370887892167,92.80633293414495,D,0
Single,97,A,-49.918704395486486,A,-2.803828872832542,D,-16.142629450416486,D,-41.97407519859152,-122.04080457763315,E,0
Married,69,C,171.50949235172388,E,52.06246803842451,C,22.81903742675584,E,-165.544749047733,87.00391339424424,A,1
Divorced,40,B,34.336613233579236,C,63.968406321975635,C,6.377021500862942,D,87.60280066633604,178.57092775090734,E,1
Single,40,D,117.10921509657778,D,-35.59843719286398,B,237.17373922264957,C,185.50646205541506,-40.32967153631003,B,0
Divorced,99,D,93.17491727449617,D,-45.290327185594634,B,32.94928687046704,D,-40.205770131875354,-104.46488025510772,C,1
Divorced,47,C,25.959761317393017,C,-172.03777229891747,B,95.95168542723876,D,-71.5813719645459,-83.52727560240403,A,1
Married,50,E,-123.85982618227185,C,62.048080074911695,B,23.403895899378192,D,-82.46167520680888,-106.47566651339959,D,1
Widowed,98,A,152.2924331609626,B,-44.60239985719907,E,-33.18013130991424,D,-35.008414523748456,-141.37687010328452,D,1
Married,35,D,34.15174969520762,E,197.79852141036432,D,-289.40851008991234,C,-16.021716131311052,-39.69283116869116,D,0
Widowed,98,D,6.66384940475179,E,-120.88111681964024,A,-93.15454734972987,B,-43.88693236374972,-65.3335664110475,A,0
Single,87,C,-78.49646479907024,C,8.852607675736914,B,-138.6604484332326,B,-213.6774350824228,142.39361236513255,B,1
Married,89,B,-22.84575551524656,D,56.794631257481534,C,-86.60960110368599,E,12.298742901923603,-100.73972223052338,E,1
Single,97,E,-62.540168778606166,C,129.64875023603562,E,88.78953558118278,A,-20.722314741306004,50.73266967223107,B,0
Single,41,B,-109.03211534890187,A,150.36944086427698,C,128.47074393372137,C,48.692174678331824,42.083269962698886,D,0
Married,67,A,-241.49133201056122,E,10.673844096069155,C,35.46991686624514,E,-3.3546312712144886,-82.13994794104907,E,0
Single,37,A,183.89742608557438,B,99.06739741469136,E,-66.43983090908759,C,131.55402458544933,72.00245368405665,A,1
Divorced,81,C,-6.299293922431063,D,56.170899565505735,B,-34.973587633373405,C,39.59050561389966,-5.608704550775269,B,0
Married,80,B,-85.1409721125629,A,9.295610164660385,B,-15.50471140106984,C,84.02619050842713,120.9293040005422,D,0
Married,69,C,91.60536354736749,E,-115.74974552411759,B,-175.48910003694465,D,-47.17402637662969,135.0565507115285,B,0
Single,99,E,78.43984252954486,D,-29.159243823967156,E,110.78425483604892,C,-101.18046400999955,-186.15627165010275,C,0
Married,58,C,-40.82675984309824,E,9.956058445996964,C,151.29260748469727,D,156.55511380065167,-86.75643892321867,B,1
Widowed,30,E,105.68969159270193,C,-130.9988655782506,A,67.62028942866873,D,210.2735822676304,-71.002223789827,A,1
Married,63,E,84.24963833434475,E,-53.89339683248282,B,116.6242607226685,A,-175.55135343019884,-22.916983123113692,D,1
Divorced,18,A,-105.66793414055059,E,18.458241756723567,C,-12.69100365751954,B,76.05521501017658,-134.2952176964055,D,1
Single,58,E,-201.33544097167467,C,-69.52612395623218,C,-74.87236542672183,A,11.162440088916386,116.32587539228683,B,1
Single,70,D,-28.92686392062113,A,-156.7429427874758,D,-148.9906843170698,B,-114.66168609454384,-139.37917728273638,A,0
Single,23,A,-100.68792570116211,A,-130.2327597782332,C,71.92492064793565,D,121.80769627820496,136.83622713133198,C,1
Divorced,30,D,-86.83620458166281,B,-138.5762886600404,E,46.693904999384614,C,-42.79809560395371,-56.002972921643924,D,1
Widowed,75,D,-238.73607712956115,D,-47.35801776641534,C,-70.60507664677418,B,67.03460179369488,112.44954144991166,B,0
Widowed,91,C,3.775259666067441,D,39.34327542032038,C,14.135244798457364,A,-152.38564004249784,29.540137346711724,E,1
Divorced,84,D,-123.12405590228308,E,-17.412781850247644,E,91.02853159021168,B,28.994135619559426,-2.716630603841784,C,0
Married,27,A,-57.05403415794618,E,-8.38583747115064,A,9.176930210921798,E,-27.312964672543337,-153.1034032174,C,1
Single,76,A,-255.04496620361564,A,-41.60079333890118,E,-138.9894640205406,E,-99.42607581003081,31.517987391117874,B,1
Widowed,66,D,71.0412895995569,D,103.44014119532898,E,-168.62357239594493,E,82.39854479635343,-223.16013364541,D,1
Widowed,36,D,95.1074545073762,E,-73.50000804030678,E,60.13173826367495,C,117.66801572083956,69.97523517157292,A,1
Widowed,83,B,-38.98977884737961,E,-40.43947274415814,C,191.99686418483245,D,-21.58252309165725,-74.23075281644216,E,0
Single,76,E,-59.042987936429284,B,26.195660543316517,D,-170.2378523776121,C,43.22581434606979,151.22279851993318,A,1
Divorced,95,A,-25.656083800894823,B,55.3980430219688,B,-69.81297109709112,B,-30.719269542003147,-49.641385750751354,B,0
Married,83,C,154.38781892565686,D,-105.12187909490913,E,22.934978945092013,E,-221.8781200462808,26.95711678569855,C,1
Divorced,55,C,-57.85211308898742,E,53.21645159914171,B,-9.480281031656103,A,195.77958846093628,-154.88934367884352,C,1
Married,66,E,11.918176953826139,A,-141.87815851842822,D,-127.87743697805914,D,93.10224171515242,-69.84578259970299,A,1
Divorced,76,A,46.93433869957102,C,-81.395423672001,E,87.10394280621962,B,53.04261531013782,-74.52658904895453,C,0
Single,86,E,-29.21421313254886,D,-23.90426700616298,A,-11.446761015783222,C,182.61563674050788,113.4663873559412,E,1
Single,60,A,-52.380019475710945,C,-47.186841490585294,D,56.46373756719567,A,67.11176275712653,-146.79946131208334,B,1
Divorced,87,D,-48.591976000344346,D,138.1809478682246,A,-12.681579573232396,B,146.6812545012656,67.46975682478298,C,0
Married,47,A,-213.35622648020566,A,81.80049825734434,C,29.827349059557772,B,52.29195395784097,-33.08677419509014,A,1
Single,58,A,212.35570981759113,B,18.144583435850322,B,-81.706246514807,B,117.85086427434443,-28.031875582400318,B,1
Divorced,33,D,52.155236624197165,B,-41.22438199576003,D,25.696982948768067,E,-120.1437873075974,-14.340234112059703,D,1
Married,94,C,-28.248318798137312,D,7.371271353300461,A,-12.321926705972723,D,-79.6461949942906,-82.75869874068204,B,0
Widowed,80,E,34.23146398615679,D,-158.1970993046482,C,14.394471433995227,A,-11.747914631623393,-104.69978385139225,A,0
Single,70,C,165.54117408336035,E,27.710732820835045,B,64.91654840124595,C,37.43023217360438,106.9104043236749,E,1
Divorced,60,C,-1.7152075015864694,D,-294.7630363176306,E,64.91044745527125,E,28.480472248713546,114.52140220110505,E,0
Divorced,44,E,-143.82622007034357,D,8.142025587197194,D,312.4786875358325,C,-60.50115650483734,-55.21089705660776,E,1
Married,97,C,35.95805592673999,B,-131.35790129385722,C,-78.44784004320248,E,21.674158363464837,-63.440691876118,D,1
Married,99,E,29.90735437954928,A,-62.73728394056981,C,106.50106661881125,B,53.298697655200876,22.398406458027853,E,0
Divorced,67,B,150.92230241719454,B,60.2961921750229,A,-22.29228951002666,D,147.52617572944305,-21.880596221801323,C,0
Married,21,A,-82.99457056068756,C,-187.2032150742383,A,80.26056423979313,B,-34.07253902495891,24.32344369168185,D,1
Married,58,D,280.8026133832372,A,66.01792738022984,E,-23.11668637924288,A,-111.43698690465231,103.10708096136408,A,0
Single,30,E,-27.600255626608615,B,-23.780197886178588,D,-77.15904890580573,A,-87.91256143136519,-67.8564554059963,A,1
Single,97,C,313.7889854566225,A,-22.039113688118466,A,156.5524788065781,E,47.40683232520924,23.408250688049463,B,1
Widowed,51,C,11.842319844514474,B,-100.77371861258098,D,-81.58322088050974,C,61.33806328338795,-32.89459230403985,E,1
Divorced,43,A,25.19766688850079,E,-75.15485083487211,C,-17.267038852694974,B,75.1333557493062,28.403345992270197,C,1
Single,22,C,-144.81032504340826,A,-70.62685451798176,A,-45.16765269401664,D,-189.2766682582174,-99.66984822598998,A,1
Widowed,22,D,98.07104064867119,D,-64.92871721491191,C,-34.080674045601825,E,24.11298023992499,-44.629295241259385,A,1
Married,83,D,10.42728389250101,E,-224.57533275431078,C,-164.56737417238318,C,-155.24926234821282,-72.30258949706348,C,1
Single,24,A,11.901757707852868,E,-30.90053874641684,A,97.05132256699449,D,-271.9782781557744,95.75862747297998,B,0
Widowed,83,D,76.07681973299721,A,134.05246501269832,E,62.1474304277109,B,23.075922400111494,17.856989887348565,E,1
Divorced,62,E,146.67927486895633,E,157.42940472792,E,-78.23501618739175,E,54.202815927627036,56.9874086306543,D,1
Single,34,C,-41.58369615222612,A,67.24337523553785,C,93.83470480970917,B,79.00043536982962,85.84554910849707,B,1
Married,38,A,-57.31967167126123,A,82.91357127686832,A,-12.940680759521225,D,97.53404152117547,-51.34741182222135,A,1
Divorced,20,E,-43.03501846914662,E,63.63625797523177,D,-44.0689400484423,A,-11.22302811680857,186.07363979058326,A,1
Married,87,A,-28.22800503423681,B,-88.67219168098032,B,-33.135750334003106,A,-99.97322158437315,-190.1536149510713,C,1
Widowed,65,C,-0.2205874275666831,C,34.22232985152227,A,-8.929095336318872,E,-26.279568353023702,56.79116842205932,D,1
Married,51,B,73.1271557544275,E,-109.24201828379452,C,89.31655604485141,B,54.564747802375734,-28.91659373540456,D,0
Single,68,B,-6.638094191855765,D,142.0541430464206,B,42.82091752242131,A,-46.69942540413919,-67.92338500701175,A,0
Divorced,32,B,-113.32674972371441,B,58.328145454528155,B,-3.9212230422431347,D,-210.23587062761052,-12.25760153555337,D,0
Widowed,44,C,20.86559151521539,D,-181.87619242241144,B,-33.24102057754813,B,46.64125854499145,-13.575075632496223,B,0
Divorced,86,B,120.42827552463935,B,-110.17162851953111,B,112.18866083142649,D,-79.21953950214805,-67.95768885824566,E,0
Married,90,C,112.61573835964948,A,33.115212933880684,C,153.82340031411277,D,4.5672593947794615,44.25270452019919,E,0
Widowed,81,D,79.43361280056546,B,68.92496718295337,E,-22.547100905769963,D,61.80238456548732,229.34881917794735,B,1
Single,48,B,-265.69930301239356,E,-54.85902237074979,C,-187.56158538716286,D,129.35389317165777,-7.0557888654656615,B,0
Married,43,B,-100.77525537142131,B,-69.410493704083,A,-12.121057876416579,E,-169.78419529725383,-65.83104438269626,D,1
Widowed,72,A,140.16410118870198,D,-95.89591088752101,B,31.286759260421746,C,-34.74465490421474,4.438730550199398,D,1
Single,77,D,-84.15449144291937,D,-101.59135376024231,D,-6.438443533982206,A,31.92463903238634,-72.68023899662361,D,1
Married,65,A,-60.87901689889449,D,-77.81855060602423,A,69.25196666372156,B,-133.79043957987489,47.40784953078973,D,1
Widowed,65,B,155.73103878763453,C,-86.16525151236598,E,97.94284639405116,C,74.05005965098209,161.70681407933253,E,1
Single,47,B,-38.51324858894451,C,-232.71644157816093,A,-6.049833463240385,E,-82.45220956164195,-66.22647162281238,E,1
Single,59,E,-33.45416284314125,E,105.06429152200052,B,22.983896224989714,B,86.3261503058075,89.09302396385192,B,0
Widowed,18,C,46.660256670375546,E,114.76580075431033,D,-56.62917838153947,C,16.268158539437188,23.285439301555527,E,1
Divorced,40,C,52.33864011233656,D,-184.41256881594185,B,15.98656008641855,A,-107.72496946135715,141.99922430291133,E,1
Divorced,88,E,-29.70201409270043,C,-52.3720190014003,A,-8.457184933450263,E,291.41982230280195,70.58610126116109,D,1
Widowed,23,C,-197.68811222732532,D,-35.5757405596696,A,21.281318310000565,D,85.8212785566131,98.21375707444228,D,1
Single,85,C,19.170219507197228,C,114.0416483305197,B,1.009113450511373,C,23.0047272744135,-167.32349232649204,E,0
Widowed,44,A,27.488647324822374,A,-49.996725906315454,B,38.99854242699361,C,-215.2565056193759,242.88743571214718,A,1
Widowed,68,D,162.43525651257167,D,157.12472568522347,C,-18.63747980314136,B,-112.5676045074809,43.224119717513474,D,0
Married,21,C,215.61873221444628,C,92.54673873375322,B,243.98356678130946,A,164.15222606938627,61.48350654241435,A,1
Single,59,E,94.6184950586738,D,-29.753893792085677,E,-56.272013799013344,D,28.30400339744458,33.22102924529144,C,1
Widowed,51,C,104.20559323920166,A,93.86419436137349,D,-58.61171723831199,D,37.98052509742945,126.98081509436973,D,0
Married,24,B,-43.22953336437937,D,-137.45689738153587,D,105.73405437822554,E,-1.8433809925558844,-28.2956703817697,C,0
Widowed,76,C,114.1921133288615,E,19.568261163101603,A,53.83027970153138,C,10.537077734451607,-8.36090093084218,D,1
Single,50,B,-15.004667875556072,B,142.59134917808794,D,203.2584709638683,C,-108.36562675745442,-150.43557937194677,D,1
Widowed,97,C,-30.232576062183362,E,-45.38009268517454,A,80.03267508277577,D,107.72096806521058,-113.26653589988243,D,1
Single,70,E,111.3317977632728,B,62.508710159833925,C,-21.23906678472047,D,-88.30584833434611,58.9846762924148,A,1
Married,22,B,-154.72302243102195,B,-123.89067563241231,D,-7.858943500720978,D,132.75411897177588,62.445794725766824,A,0
Single,93,A,50.24459550510599,E,6.667238426839758,C,204.88667155412975,C,-112.42119284972729,-68.32260489920355,C,0
Single,46,A,-41.57463225878718,B,-11.742809602106451,C,-163.6874341549082,A,5.5679552401679935,23.118029164551615,D,0
Divorced,58,D,91.99133544445975,D,54.48362893290768,B,-96.01044387616655,D,22.617306075443054,-166.42952047441605,B,1
Widowed,63,E,83.8021335251113,A,22.709528619051277,E,-125.69994925300239,A,66.80737620006792,-0.8584391277055873,C,1
Widowed,49,B,-26.035910367036514,E,133.66157264102108,E,161.55344270024895,B,-53.57554402211726,-67.69697700358005,E,1
Widowed,77,E,109.51860231561731,B,68.70672520151719,E,38.66033445257276,E,75.47937885191153,-73.72902271865708,A,1
Widowed,36,D,-75.4938182427071,A,91.57309531401279,A,-113.9594138411908,E,2.423794484776896,97.53846473383373,B,1
Widowed,92,C,33.53836741963351,B,-12.655485154390844,B,-45.95023642905341,C,-136.2685461471105,81.21752443929147,E,1
Widowed,30,C,-41.10241684835813,E,-165.79976179016768,D,108.41400864494719,A,-78.14589087544921,25.86837759643436,C,0
Widowed,36,C,-183.26492025272893,D,118.1118298751449,E,-93.5679896809908,C,-57.208745793826964,52.47719616683606,B,1
Married,73,C,74.75354676066452,C,4.940160972972691,D,-110.64383464779068,B,-0.7923788217038983,-148.3527052938611,B,0
Widowed,30,B,157.60939793566772,E,92.71305313883215,A,-83.95231145047013,E,92.53196101651626,97.20461145892043,C,0
Divorced,79,E,198.3062009921953,B,-18.874035432978793,D,-303.18215724650616,C,38.69286471185019,-75.636679225023,A,0
Married,41,B,85.68145206552063,E,44.0685237344462,B,116.62046409750324,B,-155.45603023293583,138.92241029417926,E,0
Widowed,86,A,50.46982471708776,C,-15.471592088519134,B,-191.22869620166952,C,2.600494292439828,-154.86914481458697,C,0
Widowed,65,B,173.47536743983386,B,-56.53660176810376,E,29.289919425376354,A,-63.477138289946055,0.23955735536443593,D,0
Married,61,A,-34.28694316094148,C,4.311805018013014,D,34.82794186849992,B,-37.2407813198047,-84.0245866650332,A,1
Married,44,B,169.1300063023091,C,115.94922464109621,B,116.05286545977367,B,34.85228068939584,-33.8172638053067,E,0
Single,79,D,25.794657712674372,B,155.2169811392467,B,141.42786637619668,D,-96.530613678281,-119.814329958862,E,0
Widowed,68,E,-44.5830513703085,E,153.0486908337533,A,-99.76919752080701,B,-79.33006039584767,38.286889871996195,D,1
Married,58,A,-19.469095873978482,E,-24.68728449662736,E,-22.149947391105737,B,-53.1993165493017,159.99359204575828,D,0
Single,32,A,-91.70480793509583,D,-135.0891884348811,A,-84.38650246724227,E,-55.24510235549136,60.475472705998456,B,1
Single,44,E,-14.177282159067103,B,92.60249042396286,E,-90.38621859937992,B,-4.303946692479122,-13.32806476402339,A,0
Divorced,67,E,40.195829316997205,B,37.42551858901722,E,-12.651597068923689,B,150.23870775856287,-22.965965925628048,A,0
Divorced,64,A,-38.32036639405963,C,154.47924555101523,E,94.70471667376125,D,-75.68087630629049,-115.78357155751438,E,0
Married,84,E,53.616356452070214,A,-95.51659925543102,E,-97.29843095099882,E,-62.45004546876449,193.99614409170428,B,1
Married,32,B,22.16646393518037,B,239.31811176459465,C,-68.98997433361433,D,-60.02963209716026,34.544958290384166,E,1
Married,55,C,-24.380554165449418,B,-231.8495127359427,D,80.18631340764635,B,32.49501480864321,185.19138880388147,E,0
Widowed,27,C,-112.90699358111968,A,149.03254039461356,A,-0.8777259301495772,D,-43.03795559754371,52.7742435225186,B,1
Married,56,A,-369.03438708506735,A,135.12973448332866,E,202.03477081642043,B,80.97105807689353,71.19633075811852,D,1
Divorced,51,C,153.78293465181972,D,66.85577357153612,A,-104.97577784683816,C,77.34874560762923,98.61917471524184,A,0
Widowed,45,C,20.724012273853486,D,-67.60235962405558,C,-7.30284646898279,D,26.871697109418214,-54.089724937566054,A,1
Divorced,99,E,2.433026329846916,A,114.22510876022704,E,-117.6363422708119,C,124.97131579022742,-28.37977991737365,A,1
Single,37,E,-33.87174318478457,C,10.650219785263161,C,-129.4594263631735,A,-63.29605694355504,168.09242396271088,E,0
Single,26,E,-123.82240186064438,D,138.97991352923532,D,-54.211778867014694,C,159.51621072696076,140.9607478926522,D,0
Divorced,41,A,5.1369468373182645,A,-47.71277849838513,B,-105.80069769990594,C,101.7030900518478,-54.07847646000241,A,0
Single,46,A,62.075598874057015,E,-40.16604128538322,C,-108.4247803638751,D,-24.173416351103576,64.892632256001,D,1
Widowed,41,D,215.93428898297287,D,82.38587469094101,C,-107.32476095061827,A,7.472360601804762,145.6415754821968,B,1
Married,30,B,27.452497874849296,D,116.10829426681626,B,72.36986885293135,D,112.21773148983603,-36.633440501833356,C,1
