faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Muslim,C,59.05623020790046,B,-80.06931167608717,4.706243086440496,D,E,11.296338050728371,-131.09217100881608,C,0
Jewish,E,140.07094174692537,B,177.54574427776356,45.99537825858158,E,C,87.99630972215097,-16.88257142915297,E,1
Christian,E,-16.734552671745263,D,-66.9420336164905,-1.0832216097779426,E,E,12.750491618779886,83.51195552051884,B,1
Hindu,B,-144.9131074171476,D,-189.34612831350722,114.03771597847643,E,D,59.221021534675735,22.78268556389015,A,1
None,E,-89.28735401174185,C,111.9859728912837,-68.23756152045777,C,C,-104.70648704607726,3.6277921757321017,C,1
Other,B,171.88816900355596,E,4.43260903012538,-67.26057013267382,A,B,31.622916156473558,12.20528137959648,D,1
None,B,-159.58677405125044,A,103.56240395066479,86.84568193061554,D,C,-16.505733678471735,-74.05697525601379,E,0
Hindu,B,-22.590049519890165,D,-4.3753932616672,-21.902996022273534,D,B,14.080072631042803,-30.316669144895155,E,0
Buddhist,D,24.91540838040686,C,24.33303508254931,51.70475783915085,C,D,9.112404622497012,-67.98005072470119,E,0
Jewish,E,93.87757819439754,D,-74.9962820750468,153.19744184199917,A,B,-78.72492152866958,160.2288429797532,B,0
Christian,C,-60.66312123998701,E,-13.01023407003771,-34.97501457304832,D,A,149.08806663160692,-95.65706733824153,B,0
Hindu,A,-120.48154826762017,E,-3.3471884980959774,59.433907504684825,C,C,33.7853549680854,-27.087098587111473,C,1
Hindu,C,74.0610177649087,D,54.889556272161975,-88.01599438117802,D,E,132.51046599972818,-16.902210459385493,A,1
Buddhist,D,-122.57775575435232,D,19.529980002626004,31.968364823025418,B,B,-69.98661309375053,-19.909416476942337,E,0
Jewish,C,-94.87945437506208,B,85.55578790513479,21.070416989247754,C,D,-46.31824969992808,16.96006398887992,D,1
Buddhist,E,4.586058691150948,E,-167.49356110241075,31.15659078770993,E,D,-111.33909625521017,80.15601409541348,C,1
Jewish,C,-38.03271097327418,C,-36.29975711037889,-49.334026635376794,E,C,-28.87868328848248,-225.46535439708987,A,1
None,B,-232.07821505542526,E,165.12296548879493,2.5768718646926425,B,B,94.85797256032438,-13.9852777154799,E,0
Hindu,A,140.86412389497227,B,157.06637835024077,-50.26081198880162,C,B,170.17041391028238,28.059189133683514,B,0
Buddhist,D,106.25087571306346,D,-169.58993421502743,32.8769094615559,E,C,-183.5283603765528,163.14262406173876,A,1
Muslim,C,135.2913379401601,A,41.33702955635754,86.68224466866303,A,C,-2.5128077807275067,102.38292458582765,A,1
Muslim,B,-85.69434385307709,E,60.64148619862083,120.87958226200422,A,B,68.50598435598772,211.39896601366686,C,0
Hindu,B,-102.58310137544233,C,22.71149426770493,-50.06145447533656,C,A,-170.91876834603246,-161.99202206142138,B,0
Muslim,D,136.94695414654436,D,88.99568635202891,100.79803244071685,E,C,-125.7255040821766,11.213171912325802,C,0
Jewish,C,-16.233524540777807,D,17.68041778735708,5.48259928189903,D,E,33.35589273821312,-96.30917778395283,A,1
Christian,E,-115.24844512945842,B,-115.2651007964762,-7.288208847229368,E,C,-110.2704944480476,18.863473253179215,B,1
Buddhist,B,-42.45548681385113,C,-19.65423806358164,-104.86902613291889,C,A,-0.8439627016163459,-7.523320334716541,C,0
Other,A,-190.56199657354006,C,-21.06127602419391,-45.43926582888046,D,D,-32.04734607801621,152.56949152378385,C,0
Muslim,D,93.02179707278272,E,59.31091446632073,-84.34776859880363,D,B,-66.66368167973808,104.11678540588119,E,0
Other,A,-33.26685628356473,B,116.68165866782996,-12.307348388516834,A,A,95.96550479132343,101.07621942484299,B,1
Jewish,D,84.224033329008,E,-139.81663153785365,-85.73658332687502,C,D,58.855257599079124,115.79924006537179,B,0
Muslim,B,152.13497296178676,E,-185.11393421632198,-132.8079845691958,D,B,-74.00546796690625,61.2307442889943,B,1
Jewish,A,87.73909264388487,A,-162.41353404703628,11.544470561878466,E,C,207.4071788017508,-149.58011654667644,A,0
Christian,D,-38.2468407804901,E,27.323876900361434,-11.66797467197972,D,C,160.48717180322583,243.0896070439205,A,1
None,B,-10.295517589003882,D,-145.65293888467662,-3.474933123694347,C,C,-112.95523435165316,-99.11260927153894,E,1
Other,A,78.77709654384543,E,-68.65785809432397,-61.91806528929783,D,B,136.03734884135676,-26.166078629707723,E,1
Christian,B,-10.468579425443485,E,191.52778334208455,-149.50710268859868,B,A,-51.133021963609195,-66.40398504719269,B,1
Christian,C,13.882260456570226,E,58.96825167592724,-67.74722648317602,D,A,-93.43879735487606,3.5955783170109177,D,1
Muslim,B,-64.04737214330441,B,-97.86732353191051,37.124156128575045,B,C,-93.55879813449097,-98.27120167889257,A,0
Buddhist,D,111.83601502471905,C,99.54698989105208,-170.65375779308494,D,E,-280.0625947334293,-10.849839186763676,C,1
Jewish,D,132.30376470066255,A,-155.44855902520882,79.51264459792937,B,E,-196.05856395227553,-6.596464996946047,A,0
Other,D,47.39839132756561,C,13.482682284748417,-32.98083657768052,B,E,59.873789031838186,-136.61734847890264,D,1
Christian,E,28.728082893649866,D,-128.36228335448374,-0.9113810333872809,B,A,-19.215740679044412,-72.04867066058824,E,1
Buddhist,E,-72.84115009751389,E,307.97640424419683,192.72437529581163,A,E,-2.81041875530952,59.26106048226705,B,1
None,C,-164.12029080684272,E,85.12915770773982,-50.90867857156448,D,B,-156.83645046013848,34.04336457192412,D,0
Jewish,A,-80.49804962977267,A,-10.995525210091277,208.2323454220894,C,E,175.41006623533605,-126.0677703895265,C,1
Jewish,C,-32.35900979625427,E,84.39572177691606,229.0435878084714,B,C,59.52759629842333,129.6111807409616,D,1
Buddhist,E,-186.7773214727185,E,-41.56934432577495,-57.386215426611976,C,C,-192.94706053704928,-272.7572557060546,C,1
Hindu,C,27.19098351913672,B,29.89808707357277,104.81703890150607,C,D,-3.9452978506695553,84.62015668689372,A,1
Hindu,B,69.7310688204783,E,-131.38529041076129,27.043510818831123,E,A,-141.08477358676595,-69.72323923173727,A,0
Hindu,A,-53.41959106563515,D,-101.73570018028941,-259.20733965864093,E,B,141.10395229987475,9.208483945366249,E,1
Buddhist,E,-9.620121089791482,A,-32.53957270841861,-84.35806069104899,A,C,172.22218546248752,114.30975258917772,D,0
None,A,-11.773847300473648,D,-32.16767353739448,112.74146439790158,E,B,104.2291122369152,-36.24908332766989,D,1
Buddhist,A,-22.372162693135422,D,-137.46850941722138,72.43247817779464,D,D,49.82253231998652,-102.45250541966948,D,1
Other,B,-110.62802669646052,C,63.421390416289356,131.10801867052052,B,B,-164.91945188072816,101.56841085060988,D,1
Buddhist,E,-78.3054862121312,D,186.25694433799075,26.888006582360802,E,D,75.87893215633125,81.64589457659874,E,0
None,E,0.13288599371510998,D,-86.91219867739288,-102.35965471422215,D,D,36.36050780704169,38.648519796689996,E,1
Hindu,E,-130.05667429507346,B,136.0940532438833,-116.214380651923,E,D,58.59222306563141,-24.744769200853902,A,0
Buddhist,D,72.87399537947549,B,32.919779403597346,-84.91017868934544,C,C,-45.38476200359568,-302.9709796306754,C,1
Other,E,-50.338091649501116,E,80.91018402649615,56.3471863852405,E,A,-51.61317107838752,-89.6178946097844,D,1
Buddhist,E,-153.8783895484238,C,-30.544194905905712,96.30578992716144,C,E,-25.466967297389765,68.87060089293144,C,1
Other,C,76.81582676512603,A,4.609483745819435,67.05454347397064,E,E,-71.67692144768384,22.15989409173108,A,0
Jewish,C,-12.35800591751335,D,-21.05272756213368,34.342132175111786,A,D,12.194217068714696,-105.86546933865746,E,0
Jewish,E,46.41219264833239,B,19.77781409617373,66.09533834426536,A,C,63.801533526336875,-211.31209267494773,C,0
Muslim,A,-270.59318956616437,C,-93.30769283213863,21.287211030620245,E,E,42.26215232911271,-71.63654751012068,C,0
None,E,89.39659729811402,D,149.2984348598614,47.887772800527486,D,B,-6.575991923533799,-14.349882021487344,C,1
Other,E,-6.051190357964257,E,-99.43927565196108,-41.570771731345786,D,C,-119.74210415396884,106.42648499421719,A,0
None,B,-36.836203862063456,A,110.808117997335,-270.45343636495573,E,D,119.43851069958133,30.98761355202474,A,1
None,C,-17.70162092178448,E,-140.75978493600147,133.13294470496976,C,A,-43.73117472043405,46.831517001240115,A,1
Hindu,D,-0.021359672893317087,D,84.24092899523028,6.871870623558034,A,D,24.401959481311554,-58.983288609019425,A,1
Other,A,-140.3114046022245,A,-190.29125043871773,-130.87523079286277,D,D,-35.583604516196075,-37.41797342271217,C,1
Muslim,C,109.27072120382417,D,79.45594803391194,85.66641957972531,D,D,2.9047700387787283,-169.8008281986455,E,1
Jewish,E,11.271924528354619,E,77.40392985602142,-192.11828824985088,A,A,-59.04673769001706,-9.997492401896572,E,1
Jewish,C,50.80386352398636,A,92.06515396234694,-35.00653974064241,A,D,-70.52235851811817,77.00787979582289,A,1
None,E,86.07017653902929,C,18.392578153173254,-24.496329799930443,D,B,-5.203583034752839,78.70185254511894,B,1
Christian,E,28.243225771496,B,78.63195510119212,-192.21508268121667,A,B,-8.014421632173535,-43.02204922814597,C,1
Christian,D,47.792767078505314,E,-41.23122326253545,83.1726438806561,A,C,-30.609251027692935,99.33518646604796,A,0
Hindu,A,74.92979605183851,B,0.7521260120237768,14.680437379132124,D,B,-103.9386602821532,26.808646458243583,C,1
Hindu,A,96.61173673394845,C,13.481599563153049,148.17471240278667,D,A,43.936954399703794,104.2737422361269,E,0
Other,B,-48.10056642489612,C,-150.9910752408541,186.72903126702698,A,C,-64.48975095087991,75.96301808981488,D,1
Buddhist,C,77.83483542117092,A,-142.60929014126228,35.68937878058945,C,D,-38.85796234069923,342.6399062185449,A,1
Christian,D,114.40076317026609,D,233.35503564501852,-85.95867537356943,E,E,10.9414699068885,33.437433818234375,B,1
None,B,31.109183806203873,D,49.153905671783086,6.007450362823534,C,A,20.77978248068352,-10.145070134982404,C,1
Other,A,70.24540731946712,A,-77.26082090384341,-162.92621428182613,C,B,-159.52487189893938,-8.227493994735626,B,1
Muslim,E,-12.62477374028475,E,12.244820009518195,34.01208376434309,E,A,125.4259002917726,-46.49985406900132,A,0
Muslim,D,-227.96598482926876,D,116.86607860253318,37.949417146379325,B,E,-161.06272312567123,24.687664099739234,B,1
Other,A,146.4374662636112,E,23.126338110648838,-107.5601404667399,B,B,-57.42523166757528,-67.30614068097161,E,0
Hindu,D,50.0893917086391,A,-5.850905589900232,91.30568493296369,E,E,90.64558305146004,-9.231181203396156,A,0
Muslim,D,22.3354318918092,D,-180.18973600314135,-122.88422415914049,E,D,126.88480377937282,-28.188437765937557,A,0
Muslim,C,27.331104339797648,B,13.600617530202467,0.5926307755369725,D,D,148.02623513495124,-113.0204492059815,B,1
Muslim,D,124.83533830140523,A,-125.17109215958058,85.63838332916693,A,B,23.67399505794243,-46.24010823126818,A,0
Muslim,D,-97.8204467747363,D,75.61249216435523,158.31368151299606,A,B,259.68178562062,98.35538771577183,C,1
None,D,-79.91018865912116,A,39.89651057625262,55.52228655350865,D,A,-60.00937395960398,-52.45064558525685,C,1
Other,D,-175.33579969461698,E,139.78091783227632,-38.5398437556812,A,C,40.11996231965577,-66.36542458503547,B,1
Other,B,76.41983747699915,B,-38.1406811183944,100.7691320665693,C,E,-12.052368724906541,-133.47407729661768,A,0
Muslim,C,92.22225681447303,C,-63.51432803366179,125.07721844626727,A,E,93.31955055131023,-11.170484636236136,E,0
Jewish,C,-15.620684195933384,C,-32.10805621643668,-56.276078104712845,C,C,-161.59847120624315,101.20272242409985,D,1
Buddhist,A,-72.2543201544509,B,-92.81622055147103,-22.026272639340828,C,D,-93.94801401294195,28.9283730591534,B,1
Muslim,B,-74.82569565760812,B,-95.51730957076215,133.21105785167288,A,C,-86.82277492886786,-49.43790440875033,A,0
Muslim,E,132.93758887168383,E,113.01215296960203,26.25618379409683,D,E,-46.92376891244535,31.84349821495559,B,1
None,E,56.058548255335275,D,-27.955627633618374,97.47793294224634,D,D,32.75194207446373,-129.72079620415718,A,1
Buddhist,B,43.6542350138043,C,73.67299289912756,167.9251745104785,E,A,-4.71786052650467,36.08950699488165,E,0
Other,A,-29.692346956132692,B,-37.01800769748988,-138.11253999331433,B,B,4.235413738879146,29.40995811674581,A,1
Christian,A,-68.91345526714055,B,-110.13239481430084,50.30279226751762,B,C,3.8109163707114044,1.0711097324401009,C,0
None,C,-138.18890262144996,D,130.61326305532418,-131.72483577595156,D,A,-65.72708452391612,-39.38769558894987,E,1
Jewish,C,-10.847330873207442,D,49.11310957460262,-192.3634901981618,B,E,-13.097773530638527,-1.5413566856637058,B,1
Christian,E,57.686649706060734,C,96.13410920605273,144.5243787276528,A,B,-4.3455118806805695,117.61387296996612,B,1
Other,B,-4.127666226300919,B,-44.83900233961792,-5.046191090154261,C,E,46.25804192894677,38.49249031739296,C,0
Jewish,E,71.16725639003819,A,6.957914945674768,108.8769555720668,D,B,-4.5841147171782275,106.67551677855775,D,1
None,E,-3.590249193394288,E,-128.5131529209547,178.14016352221594,A,D,-75.04180231572828,58.043251865195536,C,1
Muslim,B,32.699234990193894,B,-92.97059356929672,90.62470836026758,B,C,93.04753475258109,92.76729910563513,A,1
Muslim,D,-134.2694058977974,D,46.66076464244116,93.19899603770429,E,A,-59.57404625327229,-57.14468267906503,A,1
Muslim,C,-31.061726374500502,C,60.15362640572201,99.60614538734373,B,B,-29.536975318887542,63.79110261548553,E,1
Hindu,E,-9.751414445615016,B,-80.74263178961972,23.461388671127708,C,B,-46.30633125916942,117.14383976218261,E,0
None,D,-109.76621801120888,B,42.98754953147031,-28.57753528171211,C,E,-63.53093565056016,-33.945870119116215,A,1
Buddhist,D,-172.8028598947947,D,-229.63948486723646,-9.232672418755781,A,D,94.65765345383392,-135.883595912432,E,1
Buddhist,A,-1.8481205964476783,A,-27.336454091461317,50.28198902677825,C,E,52.3244024343039,122.45898677093052,A,1
Christian,C,34.34004709266521,A,-78.14230468686112,-27.451915583922858,B,E,-211.12007972300682,-90.73912117467219,B,1
Other,A,-84.81976564241637,D,-33.87165496266783,-109.66611444808498,E,A,39.53286052996457,120.48355041772352,B,1
Hindu,B,10.70463172714248,A,-115.58486158584435,-126.11152791070994,C,D,22.171758975010597,2.551781045904587,C,0
None,D,44.31887741390661,D,-89.75868052335548,-56.319623260670646,A,E,52.3019768118249,21.00914820584639,B,1
Buddhist,B,-59.597929827194754,B,72.40698208819661,-24.307204067351222,E,B,-60.01244168819165,10.435532770295113,B,1
Buddhist,D,-20.450604472203693,C,49.47758078455279,-131.36004023059562,C,D,138.74081611251356,34.66298089788653,E,1
Buddhist,C,-63.21078693453852,E,-112.9267220538684,-60.320750983038785,C,C,-84.99463026737686,-68.29166667553261,C,1
Other,C,147.4577947006684,B,-158.04585216417473,50.37526186074809,D,D,73.53170899819459,-46.14921627402319,A,1
None,C,-8.175872228916784,D,-47.49508622287207,301.1633951256852,B,A,-68.44708208641629,-72.54374434524125,D,0
Other,A,36.57012320876887,E,-36.79346045390101,-35.247162439508934,C,D,-277.4879793896593,55.04717421146337,C,1
Other,C,113.91740839712767,B,72.60580586549078,-74.73124252202895,D,B,-46.2328888495894,162.4854726799138,C,0
Buddhist,B,-110.79317043055674,C,64.80616672419961,10.960115205080626,A,E,109.44482275647216,49.52806470585208,B,1
Hindu,E,38.81266874974056,E,54.66478722401615,-9.178634056822704,D,B,217.88703335469086,33.49280704076818,B,0
Jewish,E,36.243403132561795,B,-27.38638539784999,72.67884729915951,B,E,-115.2381608106476,49.98917830011496,D,0
Christian,C,-37.96364495315762,C,106.95848358561557,0.8622620730310069,E,D,-32.87856055766324,-177.2989736256072,B,1
Muslim,D,-180.1300231317208,B,-62.183056654854774,2.0738447494519514,B,B,-40.816612363776954,14.931672241683644,D,1
Jewish,C,-71.94865999647236,C,-33.176726260876514,-13.36082907169976,C,B,104.98221104741701,47.800104525550076,B,1
None,D,24.125037793068966,C,36.77357696892141,92.2424086744715,E,A,119.09750917891755,-73.77403002559979,C,1
Muslim,B,68.88747954256863,C,-116.11601232860525,-230.0477132897773,B,B,-18.68251710288822,34.62645965995115,C,1
Hindu,D,182.8499484281519,A,209.3096411967235,81.08709578312795,D,B,100.83506435584451,-69.35245267388636,D,1
Muslim,B,-19.45821253505363,B,54.13109643589854,-61.4792960772645,B,B,-27.191090770991046,-122.04155377396823,A,1
Other,D,-109.79386704237567,A,101.24810850225265,-38.598924247046845,A,A,-125.55352914671964,90.20176313308752,A,1
Christian,C,59.6461375898305,E,59.91591805067016,-110.2787452639479,B,B,-118.74181105173864,47.23389084230555,A,1
Other,A,133.28645389826818,D,-60.90933169915711,56.53720665762074,B,B,232.09596033272254,-18.35622686501095,E,1
Muslim,B,-96.82724834736469,A,110.39197617600426,101.01189779649764,E,C,-23.845053897226425,43.27259229422622,A,0
Jewish,E,86.48360188675896,C,2.1977926349512003,146.2595582753973,E,E,84.11037767492043,-68.73086002317096,A,1
Jewish,C,18.019436231374197,A,-116.76495179892912,-201.89293680025267,C,E,-52.73355805580127,-121.06853142519746,D,0
Christian,D,-76.50311294996047,E,159.78637012408507,-78.94302430495524,C,E,48.12827425306378,-167.3563306902604,C,1
Christian,B,114.85258963113911,A,-16.80323450655449,-30.216847509334286,D,E,72.2311094921477,23.00324878057158,B,0
Hindu,B,-75.75701836454662,D,57.82206130211814,-110.00969168243712,B,E,157.01913997035487,80.2089425507607,B,0
Muslim,C,-127.83246564055193,A,-83.6202135610998,15.67214119024703,E,D,158.96247908372797,58.34211627115343,D,1
None,C,-21.67197919219926,C,-112.688269798945,226.94820751157758,A,B,-129.16780794044632,-94.68835865811248,A,1
None,C,12.905308971174234,C,-12.394759412262449,115.04771518282226,C,A,39.028014326908185,-273.74866782370503,B,0
Buddhist,B,63.767128095566285,E,134.48550322697767,-60.226424766170105,E,B,50.25913738434766,1.642046425039033,A,0
Buddhist,C,-116.60120485031374,C,2.2430679192736807,129.21523802883982,C,C,80.61078549873729,-161.9222062777231,B,1
Jewish,C,-80.17528149603535,D,-50.04989015902899,30.559525759586787,D,E,-105.95530475526829,-2.936330525166227,D,0
Hindu,D,131.27561115882594,A,-44.057369468720566,-14.515591151015746,E,E,-44.93744352356065,86.60308708347449,D,0
Muslim,D,21.514682641018293,E,99.30618910469138,-46.123329805799784,D,E,-146.7444362515347,-28.95270102640722,B,1
Muslim,D,155.12813255673663,B,-42.954689696423834,165.06834618682026,D,C,-82.47066747574783,3.00175411459631,A,1
Muslim,C,-129.08345715448667,B,64.35580086208303,-40.71796147909581,A,E,50.24763215492642,6.772672146839024,C,0
Buddhist,C,-67.01573169853359,A,72.16130552308928,-37.173790333615074,B,C,-36.64244322590505,-3.889762194084625,A,0
Christian,C,-224.53252806087377,E,86.12116221519639,5.069663416324533,A,D,49.216216210712886,-92.56940409084463,C,1
None,E,58.94277282498239,D,95.48422313688457,69.52135960638363,E,E,85.31096350483254,-95.95050234009112,E,1
Hindu,C,145.94013622419772,A,88.22148155977717,64.65951173490208,D,E,-4.246502519889229,-45.9999870609862,E,1
