married,sexuality,Age,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Married,Other,68,Yes,49.01814921632337,D,A,-308.3993530481968,C,109.01103383867277,98.85418866441876,-0.19986895306464098,A,0
Married,Heterosexual,53,Mental,-2.3922132647059375,E,B,-187.11374116397914,E,-3.434666572310114,101.74642820389066,6.814498728358763,C,0
Divorced,Homosexual,67,Both,-61.36011978133208,C,B,123.17773653377459,B,51.89784558705137,63.21792363774905,-301.2528334519947,E,0
Married,Other,20,Both,-64.87971431028076,E,A,-97.49864406715594,C,-92.57032048850668,106.57082956727074,-19.92276013258548,B,0
Single,Other,61,Both,-77.44211064642137,B,E,-73.31034639604242,C,156.69440104426988,-23.994307797173516,46.77952226056242,B,1
Married,Homosexual,37,No,14.869082236220441,B,B,23.78401690373499,D,-73.28826240836159,-34.79018884982512,30.416968089992867,D,1
Divorced,Heterosexual,30,Yes,62.957396524578094,B,D,133.7984337854799,B,68.98665881533543,-39.92785920286942,3.605351414448741,D,0
Married,Heterosexual,57,None,149.7366529545989,E,B,-133.81549097520045,E,109.81586469206826,127.69303172407164,-139.29767231894397,C,1
Widowed,Homosexual,67,No,-29.11909762719845,E,D,132.81648161693406,A,71.85713392932257,-38.86753102744323,-34.87378439762977,B,0
Married,Homosexual,34,Yes,-38.59969116994039,A,D,57.61156801040702,C,-97.70540997641042,-23.569531988047647,-33.57384454179752,D,0
Divorced,Bisexual,57,Both,-20.22527661927795,A,A,28.176252652068506,C,45.237198754846666,130.45553618845588,62.65291342277193,E,1
Widowed,Homosexual,60,Mental,32.12055336770373,C,A,-133.0976673855452,B,-160.77402379383727,88.0845901017714,108.88149707903042,B,0
Divorced,Other,27,Yes,79.01707066815223,B,C,51.660296515505,C,10.406802392676852,37.37259981886679,110.51678118567361,B,0
Divorced,Other,58,None,-37.83916897713897,A,C,-170.3239495852462,A,-99.59938520519725,4.7165915176607935,36.79632467657948,C,1
Married,Bisexual,64,Physical,10.848841392547483,A,C,113.38867168637572,B,-1.666700462420276,-6.144517914118624,49.04211700223457,A,1
Widowed,Bisexual,59,Both,-117.86386981427661,C,E,73.50024780566916,D,-184.78003950596306,-43.249561997625925,-53.919687804638805,D,1
Divorced,Bisexual,69,None,171.14031804964142,C,A,-131.93104420013782,A,-222.43598967010362,121.7496758778187,-47.272754359971884,A,1
Widowed,Homosexual,54,Yes,-41.66095535761698,D,B,-51.8069184895401,C,125.46608347260812,282.7869945625821,-14.637770122091364,D,1
Married,Bisexual,68,Yes,104.1304812582114,E,C,-43.96661272419153,D,54.63203887086361,-85.55594218324718,-41.11796391327679,B,1
Married,Heterosexual,37,Physical,-190.3954355792602,C,E,104.89076732618967,D,-78.11893809199381,61.74133243906862,-3.472528632647031,C,1
Widowed,Heterosexual,50,Both,131.91338332550438,C,A,10.465953381575904,B,74.36618906099385,54.48344454829923,-59.77344741173919,B,1
Widowed,Other,59,None,-47.519402914391975,E,C,-94.91248036975807,B,-6.3624112648196895,30.9125612125005,4.521114309113092,D,1
Married,Other,46,No,3.0638864232828595,C,A,69.72002354721735,C,9.169071256819649,175.6995493201324,-63.77084336617303,B,1
Single,Bisexual,32,Physical,-148.53207647173917,C,D,8.870661621429047,D,-137.85077355834375,35.03742036298465,76.94874360922717,E,0
Divorced,Bisexual,68,Physical,-65.19126734921386,C,D,6.623193735381035,A,52.40958473333962,-213.75141782174563,150.27803721535415,A,1
Divorced,Heterosexual,18,Yes,17.04439646757461,D,D,-77.87548040798524,E,-130.33127403924655,-18.10693621998255,-50.71105521440597,B,1
Widowed,Bisexual,45,None,224.3813730565892,C,B,54.614008712411845,B,50.83301037857274,-37.88321067847042,-35.77043411549862,E,0
Widowed,Bisexual,41,No,-7.546834980314234,A,C,40.30122887387257,B,151.71222422162433,10.024835190034361,159.31917547712763,C,0
Married,Other,19,No,-8.358757664406124,B,E,5.525564375412567,A,-49.76977913245951,-45.702683574388764,-64.97313336606074,A,0
Widowed,Heterosexual,64,Mental,-66.40372367003405,C,B,-74.87709488103212,B,-119.57618001713226,-75.94911487592863,32.799375411955566,D,0
Single,Homosexual,44,Yes,-31.110203570180623,E,B,-106.59551923406308,D,10.214558921577215,-3.384797874955793,-1.8306383999282096,E,1
Widowed,Homosexual,64,Both,46.84801959412171,A,B,55.19648909314462,E,-29.702574828753452,133.1745452380553,45.793132601024595,D,1
Widowed,Bisexual,73,Physical,-132.41839712757914,A,A,-8.247605292918982,D,-6.791128764320018,-129.75901564581488,-72.4462636874255,E,0
Single,Bisexual,25,None,-80.61011085894191,B,C,-75.65176361513592,A,-130.69225773872498,0.5312466351297657,81.63053267939475,E,0
Widowed,Heterosexual,18,Yes,-18.232516444052482,B,D,-42.4432005216333,B,97.39858490435503,46.60899020835366,38.80290280644774,E,0
Divorced,Homosexual,37,Mental,-126.68801817779239,B,C,-55.29954387718907,E,8.426325355938072,-17.46910463249908,-123.02926339098205,D,0
Divorced,Bisexual,63,No,-53.829940908691086,B,C,105.9495809873749,D,-0.07693519766221614,-202.29656044301524,-1.8104149253395005,E,1
Married,Bisexual,28,Physical,40.1822621562811,A,E,-102.526798600926,C,-37.95608942774112,-49.837994285845674,104.11179572293905,C,1
Divorced,Bisexual,56,Mental,-271.186135955595,A,C,99.80967980055689,A,-2.797220951214194,-62.265361445425995,-143.34315013897552,A,0
Single,Homosexual,21,Mental,60.92544438052905,B,D,-46.364860590011354,A,-32.58329634836507,18.061365178272073,-242.53342417494196,A,0
Single,Other,20,Both,-47.98319019162164,B,C,-8.559177090528905,B,112.27448752528193,117.77317934628,82.69318907115274,E,1
Widowed,Homosexual,59,Both,64.0015386198521,B,B,67.16827598596129,A,142.07716712731926,-105.56581143542194,109.98118877015008,E,1
Single,Other,32,No,-194.61714902870366,D,A,72.71845293421084,D,-28.22517098452732,19.535289758027652,135.98453937276432,E,1
Single,Homosexual,77,Both,-46.02368138962929,E,E,-24.973599915915596,E,68.34398144065484,-103.81151965447808,-84.46223632234158,E,1
Married,Heterosexual,39,Yes,131.08659661466174,B,D,-84.48595169668778,C,-51.427818899237444,172.94661985831485,64.76494008672942,C,0
Single,Other,38,Yes,4.946100168340226,A,D,-11.49342328867559,D,-95.49980209493785,68.31741521605156,-198.23645849784336,D,1
Divorced,Bisexual,33,Yes,103.94987230071142,B,C,125.47118506417736,C,-48.62770930258482,-1.5896568856637423,10.830129002813834,A,1
Single,Other,74,Yes,52.781024667116114,C,E,-23.243796243744885,B,-44.08866123045769,81.9645245955689,-90.47019095172665,C,0
Married,Homosexual,66,Mental,41.17788011813091,D,A,140.63959928176976,B,-94.8802711878193,31.729516686997307,54.244238420518464,D,1
Single,Heterosexual,71,Both,-138.57525593537528,B,E,18.890909247017078,B,20.48955979299432,175.27517315967395,-35.034824000266426,C,0
Single,Heterosexual,72,Physical,-83.94342542029986,A,C,38.821103893283436,E,57.87218051816093,145.58955176816457,-4.729513088070571,D,1
Married,Heterosexual,65,Yes,-184.57638984530448,D,C,-117.97413680710456,C,42.20444690933505,10.327700285443333,199.3457731625375,B,1
Widowed,Bisexual,19,None,-5.153391159358865,B,C,76.47632257285942,B,18.54438921908235,-90.7083249465193,57.45057786995277,A,0
Widowed,Homosexual,45,Yes,-44.36147173585872,B,D,47.05423796916291,A,143.97745009464728,52.32372202145652,20.86597905167508,E,0
Divorced,Homosexual,59,Mental,117.3405694351968,B,D,-46.453494943600575,D,120.56422082577728,146.9960025755272,181.4824795625524,B,1
Married,Homosexual,19,Mental,127.36784007317968,D,B,116.76581944954793,B,17.4505603384565,103.60546459550352,32.74268978913603,D,1
Divorced,Bisexual,43,No,-115.8621846015922,D,D,97.52688685700264,B,-164.97659702195895,164.43740577717216,25.79229714834189,B,1
Married,Bisexual,48,None,17.056412233491113,D,C,5.164028934335501,D,120.49546639941666,-38.207726909454166,190.15019698114799,C,1
Single,Bisexual,21,Both,125.87310840497933,C,A,-59.201472790407294,E,-32.46030251474546,-99.21236924391891,120.72720264513951,B,0
Single,Heterosexual,54,Mental,-175.51379985362723,D,B,22.474987694723428,D,69.4157230727779,176.58041282352943,-49.89036469430337,A,0
Divorced,Heterosexual,77,None,2.3871492767903617,E,E,-6.954607546254975,C,110.77992735325314,-216.00297994076314,51.02054724720806,B,1
Widowed,Homosexual,53,Both,-61.97506072516244,B,D,-31.069775776322057,B,-84.23138601266153,96.74302547317006,87.06428772671786,E,0
Widowed,Heterosexual,65,No,23.588529772613825,D,C,39.86078660295605,E,-20.77228822346413,-226.03960432570554,-118.37532139151652,D,1
Widowed,Bisexual,45,Physical,147.81556700645027,B,C,72.23402221336966,C,13.774859308078286,116.81410379420818,127.39502094601261,A,0
Widowed,Other,30,None,-20.495219166788058,A,D,144.85665130958253,E,0.5723919848960558,-127.79615531476087,16.152043024528222,E,1
Married,Other,47,Both,-27.09984463812678,C,E,209.58794626256417,B,-67.5200672063347,-42.164490164742,39.00233709569482,C,0
Single,Other,32,Both,36.49990353865172,A,E,-39.99470349986808,C,-100.39076023285732,-99.16665471597035,7.431840106240081,C,1
Widowed,Heterosexual,44,None,-158.4742536306441,D,E,19.80889090365378,B,364.312650911827,196.6931301138041,-80.02636270123406,E,0
Single,Bisexual,32,Mental,-213.66586568653054,B,E,-167.03297476314256,B,31.412841617006947,-44.67310990142847,-293.2343373772508,C,1
Widowed,Homosexual,71,Both,87.55268141321136,B,C,-53.41599825098437,B,69.41994471815055,127.02030094713359,-23.83260342195113,E,0
Married,Other,48,No,-104.06089458802172,A,B,77.03262597476966,C,140.61029783565212,15.695737572520338,-62.33080885764976,D,0
Single,Other,32,Yes,29.856637579219903,C,A,37.933634497760224,B,-42.87050669242278,36.26863410527485,-50.53287837791276,E,0
Single,Homosexual,55,Physical,106.50681882015243,D,E,-31.471560594485947,E,-10.455613449267744,-33.21801890244013,-28.033635473363162,E,0
Widowed,Homosexual,63,Mental,148.07199148674403,B,D,84.7521499570594,B,-105.5088712695108,12.964370497870355,38.054817105752875,C,0
Widowed,Other,50,Both,-5.657896891794416,C,A,20.368552138183013,D,-4.8400949799404085,-62.10681135196153,-99.27575933800507,C,1
Married,Homosexual,28,No,-104.8506042169676,D,C,165.53211932984613,B,-16.671566487539465,40.908145097830264,106.61991094188646,B,0
Widowed,Bisexual,78,Yes,-184.17075718802056,E,C,27.06907707613231,B,65.15773110682063,-4.275175416858245,88.79682307430176,B,0
Divorced,Heterosexual,33,Yes,222.12662079388673,D,E,115.23923325147753,D,-63.89526596744265,-71.6772978920026,113.37985529683372,E,0
Married,Bisexual,33,Mental,-31.88135938386447,B,B,-47.79081391773831,C,43.95320415266835,80.53392405112416,5.803074204479778,C,0
Divorced,Other,63,None,139.3961441086802,D,B,-15.02342979656673,D,-113.70908852427226,-200.33672223061228,50.01746338534188,E,0
Widowed,Heterosexual,26,Yes,41.616327864434645,E,A,-74.20207915726073,D,-36.61803478078067,7.377078868647969,-31.528834379461518,B,0
Divorced,Heterosexual,39,No,-40.69874283596135,E,E,-23.397715962211983,A,-78.60679360833444,-8.441125607689438,76.80396478658102,C,1
Single,Heterosexual,35,Physical,60.93058873256896,E,A,86.63840342051088,D,-100.88035354378391,140.4135202403466,83.21912886403729,D,1
Widowed,Heterosexual,64,No,17.064194264701204,A,D,-93.6802589289215,A,42.997661380089696,-94.4382910637446,-6.608027496497483,E,1
Widowed,Bisexual,50,Mental,-153.03037679488293,A,B,51.41503616871764,D,-102.23149838057546,-27.618992357253468,107.36108696459736,D,1
Divorced,Other,58,Mental,-49.053426770105766,D,E,103.24742220050109,C,-16.55931313742844,1.4833102092949517,26.787165025059394,E,0
Single,Bisexual,59,None,220.21969518734173,A,E,53.66944160112924,E,31.272241650365583,-44.09502963499575,56.47354779474916,D,1
Single,Bisexual,25,None,-4.64727665402374,D,A,212.22942056090423,D,97.14634510491318,14.589880997081432,-56.74873261894449,D,1
Single,Bisexual,76,Both,-7.8284344874916005,D,C,-108.04900986185035,A,20.936407914962597,61.19988119191313,-34.658008301758066,E,1
Married,Other,29,Both,152.28110414866242,E,E,92.4743341622042,D,83.48560735687923,-14.893371748099835,47.29229477259195,C,0
Single,Homosexual,61,None,-169.51356234564545,A,D,13.206814744730222,D,-22.584798065511695,-58.37950304562444,-33.5923149282886,E,0
Married,Bisexual,27,Both,7.448965816337571,D,A,63.936684803607115,C,-134.18975276053104,41.9623070143848,49.784118950083226,E,1
Single,Homosexual,36,No,86.15227812618504,B,D,-35.55979461527418,B,-114.68886101334401,-94.75882346237836,59.00792708164118,C,0
Widowed,Bisexual,42,No,-17.48002327046111,B,E,-14.979030147279552,B,11.947643506798775,-0.908884098627873,-154.39090404132597,D,0
Married,Heterosexual,37,No,11.353717502472847,A,C,5.431151069196316,A,126.46691677455166,75.07940969599785,77.48189024983535,D,0
Widowed,Other,53,No,62.872874342650775,A,B,155.62153962075988,B,120.51538720419943,0.9838730830611172,-146.85258639060189,A,0
Divorced,Heterosexual,51,Physical,-14.32062492622252,B,D,-47.306929472329934,C,-72.39254039038534,-89.79781496657596,-118.25711449919957,E,1
Single,Other,22,Physical,-185.2619538288421,E,B,-39.66355586328242,E,-119.22223348588051,114.19707988190709,59.64540088643145,A,1
Single,Bisexual,40,Physical,121.51707707797006,E,E,-141.0737230956836,D,-9.316411232585345,98.15524366217903,39.1452450661221,A,1
Divorced,Heterosexual,75,Yes,106.71450585174081,C,B,-36.99829077539087,B,-26.409017337168137,-133.37515812051222,123.96087385852279,B,0
Single,Bisexual,40,Yes,2.3264049455594864,E,D,56.0017068756004,C,57.99782010249196,114.39471701387866,-239.19746630702969,B,1
Married,Heterosexual,77,Both,-81.29438798983466,A,C,39.98343359551193,D,264.4643064396688,54.05820523099957,-36.97859734919934,A,0
Divorced,Bisexual,52,Both,89.50021239369119,A,B,-5.83342400629185,A,58.400039313119635,-35.969227416391696,-248.2558521188544,C,1
Divorced,Homosexual,41,None,10.792084226010754,E,A,83.42344164681987,D,-37.7267838137501,-15.015205422198532,-68.9160817938916,E,0
Single,Other,55,Both,61.95616887206348,A,D,45.1057347783067,C,2.718013131257997,-103.97453019902929,-208.55060083311093,E,1
Single,Other,29,Both,67.79145629865083,B,D,183.49357139509218,B,27.91658609412289,-69.0558075230519,-185.59823862505965,C,0
Divorced,Bisexual,45,Physical,-2.832917763076427,E,B,0.13111249184330803,E,-45.73985971068941,-32.102827507730844,-25.652533546478512,C,0
Single,Homosexual,64,Physical,96.11165731134267,D,D,-114.20327799381955,E,-114.06847720761635,109.2256969760643,-124.94972175352672,C,1
Widowed,Bisexual,26,Mental,153.39433762751975,A,D,-147.35928102542198,D,34.20524031770515,29.203986393030185,18.8350129103921,A,0
Single,Homosexual,49,No,-42.44413092700846,C,B,76.73117981506248,D,125.32009791883169,69.95251451422295,59.86380806529855,E,1
Divorced,Bisexual,37,None,59.8108074351667,E,A,-42.08206262203135,A,90.79243650345083,-56.03049739456915,82.0625869763779,A,1
Divorced,Bisexual,57,Both,-21.11089709351147,C,B,-30.051207459411554,E,47.39286192094364,-40.21764625296891,84.9548993877981,E,1
Married,Bisexual,68,Mental,-46.152100342983246,E,D,60.023610432996385,C,-188.737499279247,-113.03992590158674,-69.60051502214128,C,1
Married,Bisexual,34,No,-29.94118168482548,A,B,-137.02343675336095,D,-81.19572141584321,110.29351832922659,-115.20347103458894,A,1
Single,Other,28,Both,-137.61491079915174,E,B,-30.425861165411373,A,209.6684891936538,334.33409959517246,17.110432560458804,A,0
Widowed,Homosexual,78,Physical,137.81502776551702,E,B,-80.53279880976523,A,14.206070165264997,-40.51702864864018,-44.44595837919128,E,0
Single,Other,39,No,-85.68978123812886,D,A,142.3030272965976,B,-56.22796845742937,-88.98822841771525,102.93484014670375,A,1
Widowed,Homosexual,26,Physical,-34.94524879793774,D,E,119.00694670528095,D,-60.60326272240509,-56.75167222011632,12.18322907565246,C,1
Divorced,Bisexual,43,Both,-22.42283470093669,A,C,-30.393395378655185,B,-179.8586008058739,-25.57201143475866,169.62368982964227,B,0
Widowed,Bisexual,27,Both,102.72787867711754,C,D,-48.56502642954453,D,21.56373859616048,14.542858685832623,45.338958652047076,B,0
Single,Homosexual,26,Both,1.2009752634580872,C,A,-126.92659107078465,A,99.5818209719006,-5.722814140207464,-66.716162500747,E,1
Widowed,Other,69,Mental,42.45299792647758,C,C,-25.738397354875314,B,-221.30874007631718,-18.308952118400544,-57.408292139872785,E,0
Married,Bisexual,74,Both,11.23063359682394,C,D,-54.52344817049914,D,87.79467066655872,41.54902669838067,98.23573411971431,B,0
Married,Heterosexual,79,No,47.09946304624803,B,C,-32.18056836384303,C,-78.88377132338958,-82.35643814850994,-98.82644490658451,E,1
Divorced,Bisexual,51,Mental,116.47135106978095,A,B,-176.06723433894695,E,-82.05198850065926,-37.284821830096895,17.131492651898867,E,0
Widowed,Bisexual,22,Both,83.61979229905772,C,E,30.18383452945156,B,-36.98048543073567,-72.59167726802602,135.86326418374844,D,1
Married,Bisexual,51,Mental,65.26085177511288,B,A,-95.90681573191627,C,58.706542761787084,-39.09714865440903,-104.03664956972524,C,1
Divorced,Other,66,No,-56.754580283115054,C,C,-95.94323003002786,A,29.079430535915414,13.569543920870721,-124.00637815232164,E,0
Married,Bisexual,18,Mental,65.30401626906294,A,B,13.292042425936607,C,47.07906196049661,1.6832093768908212,134.41499126528694,D,1
Single,Bisexual,49,Physical,127.05039418270871,E,E,-138.0341210404673,E,74.06408531041977,35.1845562377975,173.85532355995917,A,0
Single,Bisexual,40,No,50.839102950631755,D,C,72.89102688007085,C,-91.62046169947841,121.62309587931162,9.763622971401348,E,1
Married,Other,53,Physical,-82.63647265035343,D,A,45.38103758124763,E,110.45439917421027,81.99549786311239,-153.70307150563082,B,1
Married,Other,70,None,-157.44932765781797,E,E,63.17744550280019,E,-78.20333525013694,-65.54323539630093,-134.46132220833042,C,1
Single,Bisexual,29,None,-81.83827521877468,A,A,22.08171476209006,E,-65.10148253718577,-74.88587944494506,-122.92274877147892,D,0
Single,Homosexual,35,Both,-14.537113479678872,A,E,-12.682799474142833,D,10.462701825129498,33.51076233820825,31.700204306195317,C,1
Divorced,Other,38,None,-3.308053687830279,B,D,-106.10851064670976,E,-144.54806543033462,-96.05373152859393,31.35633084314218,B,0
Married,Bisexual,76,Both,53.99099870131883,C,A,5.132215257449498,B,-76.10239455777692,10.295199067289442,-72.62946083786672,C,1
Widowed,Bisexual,19,Physical,-14.837863676787421,A,B,-313.7802111192627,B,138.91095996735626,-166.76658051349585,-16.422094936230895,D,0
