sexuality,AGE,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,63,Asian,-65.03673253068834,107.11853874832991,B,124.48972253812309,-40.590609205574424,B,A,-81.69947011264844,32.67937370233387,-53.11296204009833,B,A,113.20816739251502,D,4.267211228015839,E,33.439917018398425,40.93603267376308,-88.39751620581436,1
Bisexual,79,White,114.55021354594702,-137.7840046771374,D,33.21412594744407,119.02189422056786,B,C,105.90694569357699,59.76208687012965,-95.74524431908095,B,D,11.232228837560786,E,135.5238166852193,C,48.62282375446847,-26.43494931110521,-62.43537334072741,1
Bisexual,22,Black,14.089646184353349,115.38691257665619,D,138.89321508450968,-32.211016737966666,B,B,39.895481338420744,-93.71777903100438,214.93923411240513,C,D,-5.745263381479004,A,43.99607253434782,D,-218.9896315149139,-106.13351806829068,78.25559281948577,0
Homosexual,63,Asian,54.134151755193294,24.216692942176422,D,73.60646098972113,-44.974698478989424,C,A,118.87826616786607,19.80477092718039,100.83565499689075,D,C,202.75995759863693,C,177.60674496815417,E,225.21630067707244,9.479314695356688,-22.727788109709323,1
Heterosexual,52,Asian,-60.296770673175715,88.18272368673328,A,160.3864029839906,130.179991947497,B,B,118.52386694876857,54.34909286224568,-2.3770451788057345,C,D,-178.23992796916357,A,-30.184259660545887,D,113.42627832349584,120.03827676888115,30.438406745095826,1
Bisexual,29,Black,122.46238231079548,-19.29717320391317,B,90.12848627083496,-36.24056058517213,D,D,-8.373500889840182,115.31363444784036,-51.53500208214194,C,B,-49.163860778904,B,6.0382010600083795,B,-74.18054242894297,54.57046902480518,-213.03227641062517,1
Homosexual,47,White,265.87997188121557,107.81240076633438,A,115.3164204997928,54.101543506061255,E,E,-57.50527958401426,28.34001089677376,48.338923392451456,E,E,-41.60943401915776,E,-83.16161783286037,D,-22.460392733178676,-52.417469079246914,93.15979352195947,0
Homosexual,24,Hispanic,-197.30327085963987,198.61975563776008,A,-69.3782989233266,-249.0941588346407,E,B,-33.69715243905985,56.55772075397336,-67.50555909805199,C,A,-66.55947452309859,A,35.577636289177356,D,-51.21942584630923,-124.05956516013354,-13.929577662250308,1
Bisexual,40,Hispanic,71.64470023656341,124.13916615262399,C,0.06171960655647252,-99.61177138678362,B,D,66.21618633358638,-12.551700850845842,69.0684050027108,D,C,-270.1722353389693,A,-27.94907547284774,A,-43.26550003901788,1.01233708975648,91.72808689902003,0
Heterosexual,30,Asian,-254.06925843644294,53.255369780085005,B,-9.087661380711646,-7.255331937036155,E,A,99.56668253035906,-11.004579879610555,47.64787697546457,E,C,62.72046215447753,A,75.35623531832339,A,121.29408971038696,47.72837346609371,-15.98359092069985,0
Other,48,Hispanic,23.522638606144103,83.10027046843828,A,80.6873307981685,-132.03427609358025,B,B,104.08850198548309,86.59753977832354,-78.44488462494344,A,D,160.64418331935676,B,73.26516672990002,C,-5.649966584119627,-67.49235488549176,-132.17223552614539,0
Other,76,White,-40.02241875245864,-40.90846971840462,E,-97.74611577751384,-152.1962172223349,C,A,-101.01079350735363,56.91448783601686,188.73209043348845,C,E,-33.81233327512046,E,-14.904538526714022,E,-8.33498526249104,47.40574842988709,-91.04968926298629,0
Homosexual,61,Asian,-7.357223183582892,-2.1007086455165944,B,196.44533116096272,-120.2350360174494,A,C,76.53472767939067,63.26437989187824,91.22019124504823,D,B,79.12654599233535,D,116.17595732200532,A,102.90915018185642,39.75921463002861,158.26608623521437,0
Bisexual,49,White,113.55635444196291,74.73290079434857,E,-45.059321534162066,66.27571916072984,E,B,-57.71218433274606,-41.39168805214635,125.14132429835745,A,D,113.51109460100517,B,-6.458423392358441,A,12.194440761304888,7.9704659928030095,-92.48571913664728,1
Heterosexual,19,Asian,9.861469442231009,-39.71111136566075,C,-73.78015244808395,-75.25146083861888,E,B,-63.32657355688641,-158.95886473340119,127.73806373459308,B,E,13.90316427164722,C,16.282960590065887,C,85.61381407695688,-54.978399749622355,125.32544418743099,1
Other,19,Other,127.15800315475225,-7.790213858882235,D,35.247512389116736,-60.74341275846683,B,E,-158.73153304073375,-32.58912927578146,-17.665441053196844,D,C,-72.54204559248632,A,156.5330541081322,D,-41.4446959319177,-58.49023916425811,-65.35474477628759,1
Homosexual,52,Asian,-54.54471414779864,122.23810028384638,C,149.162143018227,-16.483960616891856,A,A,130.04473765530707,-139.0481224741268,-85.1516194314112,A,D,103.6386604099383,C,-5.131663294223788,C,74.07724177468482,-121.22548597279345,68.03455407225218,0
Bisexual,24,White,9.048535400013986,-74.31270361273107,B,-5.461860262947763,1.7053242623614278,A,B,-123.83922237534351,31.104281930120802,-116.16576014694387,D,B,36.80955442799628,D,-139.77904453174176,D,-75.96315715472605,-40.30645764616844,-10.705912421379931,1
Heterosexual,28,Black,14.760550248490874,83.98576909967245,C,18.240063916899615,-125.40711433355251,E,D,-86.55633595264234,-52.79182236346352,48.57334713140834,B,D,195.7871416187062,B,227.92509904391363,C,-2.6703602214295206,23.699557854099623,64.29701159042904,0
Bisexual,20,Other,46.60673978224515,7.465981745722329,E,-92.57260799693607,-37.86871081826897,C,C,-3.418784647332501,110.02593338749307,7.5552770482831155,C,E,-43.009297582365,D,-173.61463900886724,C,-39.22095355247181,133.38437846899694,-79.21833175715678,1
Heterosexual,55,Black,-120.88669325471461,-32.364463426125184,A,-27.295476942174346,-51.1363625196111,C,C,83.363952883136,175.2537772678634,48.65213188109969,A,E,65.25965363546908,E,-41.54025350377557,A,57.1485481316088,1.1673022048125838,22.02386192799092,1
Other,58,White,36.96462047525743,138.02847888093132,C,-89.30747469616065,-83.53583171590294,C,E,-139.28515787694366,-31.359965886092066,-34.14438936527075,D,E,-228.750514091585,D,-65.46938708591338,C,-12.903558745995861,38.884159536326635,104.68612647758471,1
Heterosexual,56,African American,-119.2039249327449,-46.09131080984732,A,-12.752390560928525,22.551917201626484,E,B,54.25970450481722,-58.51375153246771,115.17595403164896,D,C,-52.87092927547794,C,60.191130977545924,D,-169.42168263559014,50.51868830132036,60.83544506003808,0
Other,66,Other,188.33521299382514,87.02296976263875,A,-164.043057955452,2.7217867185558986,A,E,-65.04945181607043,12.368774025014813,6.428691894866737,B,C,-75.01645858884683,E,-90.4720082587614,E,83.7144615899565,68.2069989472088,-79.68969635766209,1
Homosexual,25,White,-21.46964185946441,35.61417810268447,B,-154.50001894729638,-70.8035366754036,D,D,15.535911790044757,205.97349797181846,-55.64250059037569,A,D,-166.1010189244494,A,-47.15189730613142,D,78.13319700776769,-86.08728939675967,-71.0221361987335,0
Other,58,Asian,14.14391806860098,125.46789055247068,D,24.222865244094095,-100.31428902778153,E,C,98.84718050572972,123.53195042405454,45.32710067162342,A,D,-89.02517292321748,B,-44.80139997149109,E,-140.06382398054186,-220.52450334027793,48.794072158327936,1
Homosexual,79,African American,-166.30008406523814,5.717370343451376,E,-27.924873065151623,-247.59743537420027,C,D,-19.147950851967405,-60.50399735081524,110.31738619136323,B,D,15.191663873589622,E,-79.32694784757565,E,-70.35567563143337,126.1935950407015,-71.0918321884121,0
Bisexual,68,Hispanic,-54.67158917614411,-22.61479246727445,E,-28.274926407586122,-13.279247386895596,D,A,148.54545494880992,-42.43842847347347,-122.8850694851512,C,E,50.31483910719692,E,-31.77070055042752,B,53.76181727241464,24.899126413414972,141.9802244223532,0
Other,56,African American,-15.520259387557772,57.905639063993874,C,-15.411523523970075,-2.3310029155318666,A,E,-91.05224405500694,-108.38550795339572,-26.14830155586063,B,C,40.78234838505162,D,88.5226902567133,A,78.7052140147304,-48.21751563105454,44.04958974551128,1
Bisexual,73,Asian,-68.5097257249516,12.48550758782664,C,-108.12709973659757,-55.226627624510186,B,C,-127.49827821287863,198.90683467628415,108.67383579556356,C,D,47.655994168477264,C,-71.62321137452564,C,130.17117502098642,-13.70836108405217,72.95199286937768,1
Bisexual,51,African American,80.0332258760654,-68.79077048760924,E,52.27788725202662,17.749044883900332,A,B,-19.845025494243334,67.84482291959321,35.84625265207093,E,D,-93.21279911611587,E,27.245816987238687,E,96.5695639371285,-29.70564412546516,-10.616384378825783,1
Homosexual,18,Black,-8.423831480923363,15.772209311913718,A,-34.52294290044735,-87.51718817192689,E,C,-119.80469432574405,205.24663298174772,-166.59824454727575,B,A,-28.287119031496378,E,-273.7754552962449,D,-131.18126959925686,-146.0320497766341,7.063933485578435,0
Bisexual,53,Hispanic,-130.1157823118661,96.56867569577902,C,95.24650746628451,132.69971162494335,A,D,-96.3068842628669,-10.626506952060817,-65.00378034429932,C,A,76.45508255044942,C,-49.65536322342857,C,86.7586955099663,-103.2437628989073,32.342110749980264,1
Other,50,Asian,32.22591124357992,-214.88164218366995,C,91.38249767937342,-73.13717625035721,E,D,199.02824566901324,60.40892801062292,94.09350174998977,C,D,-15.426853982432718,D,265.2821378523488,A,-94.04234327955365,82.49791753399843,56.20214498238798,0
Other,39,Other,11.851167189628338,-121.95527728180502,C,16.20053588544393,46.83597865000255,A,A,-37.210091866038205,-31.059630713976354,112.6112707112246,E,C,-16.382907254032403,C,-97.98942239957334,E,108.31809939591619,-101.7999986082165,-76.05304654967524,1
Heterosexual,70,Asian,-154.96625875056054,-24.88438189658708,E,-2.1564901967842536,-195.37704120340214,C,C,121.46066547986287,-36.761336440940234,-54.37997292824529,C,C,39.96596528402448,E,-98.4868111455365,C,95.1724955114318,-35.45990025729616,-13.811258894233564,0
Other,48,Other,-123.45224365606168,76.88069908861337,A,-153.9144983684685,260.4420779186735,A,E,37.67953686888813,-34.96808898848399,95.1648373231176,E,A,35.00989736604238,B,-57.09652793037677,E,-64.43973969781605,127.37865645458568,33.45465555756869,0
Heterosexual,73,Other,67.0589455787601,-97.50126151431863,D,-150.7746952871778,-38.25597939334868,B,A,-115.85684906476956,-123.44712843446418,113.56341264466371,C,E,69.48183610197349,A,33.3913163982449,C,35.62914812074927,49.66806980411373,-49.250061937388395,0
Other,73,Hispanic,-79.0549164711323,-38.44213005989472,E,84.8756726198811,67.87116024272845,A,D,-116.78232130660568,-27.784022529194942,12.382853382311813,D,E,37.03693481762615,E,-56.49073990529211,C,22.706040352434158,-32.649167207703414,-102.1968970154014,0
Homosexual,67,White,5.987477864076646,-26.51040874145174,B,-83.38959994898764,46.562682153428,B,A,-30.591675550640595,-69.68453616241642,-61.26231345004236,B,B,-312.9148192893285,D,-77.16984783490287,D,-20.321636329482658,49.580718249309456,10.358718885343466,0
Other,25,Black,31.31905092075391,-176.55254151462364,D,65.00446320470328,-122.63413399357175,A,C,-64.093166736972,62.62018858255176,-84.12862485200975,C,C,-166.03338748330455,D,-30.744037043154528,C,33.64544484291702,-60.0525131710233,-24.047617216362095,1
Other,24,Black,-41.78591007260163,216.15556603879256,C,-247.6578806626192,-9.194755931286277,C,E,91.22501186062372,-0.35478236551900827,43.84601063409233,A,B,-5.398712151864891,C,-44.60003942012263,A,-102.50674393814477,49.680150299159976,48.722158032536,0
Bisexual,46,Hispanic,-89.68255166551606,39.257420371361675,A,-47.145309850959684,135.98002309160123,B,D,14.439569741085645,3.195454255258786,188.91536234409904,C,D,41.97085307507484,A,-78.63361173166389,C,-93.32627370122056,-3.4632106541732552,42.06193035771848,1
Heterosexual,28,African American,13.883205159688941,50.094652363121675,D,11.934360576703764,82.38437082577181,A,B,111.78524707672561,-120.38167601299399,-107.30034778137785,D,E,-38.52768297910211,E,-144.52026308849054,A,-66.88482399251771,29.260455927746815,-181.48943719006598,0
Bisexual,51,Asian,27.750574058299414,106.9155666076654,B,-16.473183691141642,133.30055367903014,C,E,-75.60797495404248,-24.55186666712599,123.05016477291701,B,B,-48.65815422741586,C,-36.682265036793105,B,-182.78042773201395,73.23537025500465,-15.673758688152652,0
Heterosexual,32,White,34.04214628309114,87.03723072943089,E,-5.565058219064305,15.817131031265383,D,A,-43.410182945148584,26.35567787398586,35.63502902377495,C,C,-125.34848503427527,C,25.326815062916896,B,-32.145422813824375,-164.13981531562106,69.34768685642136,0
Bisexual,56,Hispanic,-131.2302512971133,69.50988119918058,E,-142.708010686092,-102.9406538933858,E,E,144.15749507228495,-83.67496347867981,-64.89860044119247,B,C,10.028646859923992,B,62.144854115914725,B,-55.53345147162359,167.11712524020462,-50.339790476284016,0
Other,22,Asian,-2.9280742456385,-130.11295807933732,B,-17.98924647096833,102.11806066420444,A,B,-17.153643346796528,57.7763058777282,-73.12488161408311,D,B,13.618317070833411,A,48.537393112272056,D,68.68435666017653,-123.40301611352473,8.107223610692387,0
Other,63,Hispanic,23.58922764247421,43.27805463794953,C,-38.88958519256248,-42.44180415549318,E,B,-140.1951454656603,194.2878020016874,50.15011332193857,B,C,163.80592140238772,C,-71.9303135381755,D,197.93651350081905,-132.01947396123273,-4.055990752101247,1
Heterosexual,42,Other,115.6391808206767,-90.41599035423489,B,-54.259237489430554,57.12930221575242,E,C,105.87116554001159,-80.73960010468278,174.248876671933,C,A,75.8675664526993,E,-37.4542093295672,A,-13.506202789636726,-117.64771133209754,-37.52764982720838,1
Bisexual,45,White,8.170640364830291,-134.41528999057442,E,-124.60236055088765,32.34821049600013,D,A,-189.16025900781972,-49.457457082222476,-94.46759442493324,B,A,-12.78436961909049,C,83.52496029113733,D,-88.78374194736091,-150.66273692324614,-105.94741436765412,0
Heterosexual,33,African American,-53.30381536926053,-26.506778643996544,D,57.08280591685222,53.37735106719401,E,C,-23.786172213311698,-193.221400464574,134.5806354209222,E,B,-143.28865471114253,C,-60.46108217376178,C,-142.35830986300073,-145.0281324997364,-239.72582210586083,0
Other,42,Other,140.7691198976488,-109.3852630710605,C,88.89246354294154,-28.053440851706483,D,A,22.308745617953473,10.903672921966221,145.37045311417543,D,D,-179.8893740121946,B,96.47204677925271,D,-7.578133675792961,0.19689560353714697,-87.73480498749427,1
Other,32,White,-75.94328844770193,35.23920750333719,E,-102.24041620727414,34.548201486765166,A,D,-25.209826064307368,163.26560652402026,-155.98843036045,B,E,-52.14691650516217,C,148.07007491254336,D,-10.584600552294775,95.60164863926808,20.956592867053857,0
Other,22,Black,-123.7032501683359,49.196464387411645,C,120.66157873152915,186.0122421216926,A,D,46.166802882513196,137.46440351169878,144.5460254442567,A,D,57.42719333193976,C,-4.531893863370247,C,55.527463869557856,58.17412409064428,16.701344935986366,1
Heterosexual,21,Other,-13.23481060431143,-68.93053102267996,E,1.220087701380101,26.235106469089374,D,C,-77.55038398536038,98.61598118516119,34.4664141539751,A,B,-10.785570426111809,A,7.79342636949628,C,-64.51114711840339,-192.14732946715893,-80.44510772884671,1
Heterosexual,27,Other,70.44970589038128,-2.2959312619659293,D,-19.932035322951126,180.9176399442825,A,D,71.51646379002345,39.391096343004875,125.25708003529168,B,E,116.11042938150659,B,51.57691157700482,E,-10.657462029777205,59.02428026908962,-26.250377257397723,0
Heterosexual,60,Asian,35.52356161855356,33.33064104709923,B,-99.74761620054402,-149.79264768189105,A,B,-80.6754242627518,13.674590516676894,35.90762245020642,C,B,31.54343460881438,B,-1.7993488688741062,B,-97.45602089299317,15.155283877379357,26.369273413408884,0
Other,22,African American,205.81012135964713,-101.21939049165236,D,-111.55822948535776,69.55712387400558,E,A,225.39242264401804,-93.08360024708311,-30.749739520567033,B,E,51.533639596927884,A,-36.85364904797425,E,-78.61608240116571,-56.51385297394383,-217.90719477649674,1
Heterosexual,44,Other,52.938335615968526,29.084772114201247,D,82.05230157600526,60.03910976322901,C,E,-44.28183872126193,117.95838489012102,-295.0774281678027,B,C,35.15517716380065,B,148.82949678487412,D,25.611437986641285,86.57389360112772,-160.0556047335953,0
Heterosexual,30,African American,101.00234476511586,-84.55465070724382,A,125.6416710388066,34.168708439206554,B,A,-202.822926117631,33.671834871669795,140.6782125509282,A,D,155.09004099428597,D,36.035275769973666,D,-63.11772402644989,68.25037892204816,-112.921519856423,0
Bisexual,52,African American,72.75984597837218,-124.50046190810691,E,97.32119369573785,46.92562137261685,A,D,-108.75199492105824,-169.01291530665915,89.1698401660565,D,E,-84.78525828877817,A,254.1236406041487,A,-200.58066621927247,-260.28098434751496,-90.6901904898652,1
Bisexual,70,African American,-66.73266167455945,-28.04238805246653,A,56.01534358742787,-135.16082414247026,E,A,121.23564055288287,-23.518347366380755,-90.75104664630882,E,D,-111.45315104200762,C,-72.34863828948043,E,194.05602730359084,30.61171249990624,-72.87671886657924,0
Bisexual,34,Black,-31.81556511946699,-17.465618025126556,A,-32.04196669591299,137.13841494002523,B,B,57.170108227108074,185.02200732717577,64.93562096195228,E,E,9.604653522722465,E,-70.3140547797499,C,33.536362194539436,-80.28605267870384,-156.46428919632754,0
Other,72,White,52.41151726697486,-53.6354617741649,B,-155.27561890121729,-11.441311292425002,D,C,-128.26441244497687,44.702654262919395,13.055366138548049,E,D,40.41716522460764,C,-18.59366594548706,B,-131.57021229918664,-90.79828307205425,13.654964286703489,0
