sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Female,D,B,-72.40223593709467,-103.0505497919554,B,21.619050165280903,-198.1246315851153,31.72207615124249,C,156.02541722579886,-62.63922068706126,167.5861374423862,84.74344982694394,1
F,B,A,-75.65586479653072,-2.918323248092327,B,2.5909635059311276,48.78367061400502,99.13322457084995,E,60.24285866464532,85.11630577764721,-160.01185697811943,-99.74499966533179,0
Other,A,A,9.919548528718709,-154.63436578530963,C,-142.2663801583606,88.67123358809481,167.51631562075286,C,-30.22035215136357,69.54474598555551,-20.412365292636753,2.41521871509276,0
M,B,B,-48.40670954150201,27.79207982796887,B,110.89246709284635,49.70882368883683,-19.50184917366167,D,-162.75741496418425,54.91515038328453,-50.97876925651116,6.04358373995831,0
Male,A,C,-76.24510913409931,-47.033233458851285,E,-26.303280004219097,25.36797362321939,-78.70799516659345,E,161.906811163987,-48.36995418505644,156.01102121726572,80.75407813762648,1
F,A,B,21.259400070502245,-97.0439628165733,B,-8.44309849885598,116.26816643333588,-20.56783796684969,E,52.57743068283709,-116.66760189690197,-148.7038118367107,-103.75874973235881,1
F,A,B,145.11557887180203,-103.69399762092175,E,-26.110870785793022,89.45266093159704,105.93428239419906,E,-20.655519331059903,-27.990473951319107,-47.44704825233793,-88.3825260993606,0
F,E,B,-82.10033790827961,-51.03084708842959,D,99.73783748429811,50.49871961258556,-79.1264546138293,B,21.45677543474521,-27.01426283109128,-86.26591820549413,111.34308131526502,1
Other,A,C,191.65467972181966,27.187920165670466,A,155.0009640435057,-19.21624200482843,-94.45633176679551,E,-47.395631294994764,-146.82232962571277,-70.77802060246489,-144.64368983336183,1
M,D,C,69.49729981665948,100.72048893907998,A,-68.08939014821512,-25.78404391032601,1.502356322922621,C,51.425508185960446,-146.9048405021764,63.57757649064939,0.6459023702094234,1
Male,C,D,27.277410550053904,-83.98212985319043,C,-139.44067124732706,101.86036618687602,-34.96344534085708,C,128.45229419233982,105.44389517362735,7.988125974358999,136.67600397103,1
Other,E,B,-99.50443604367236,-16.893229775152307,C,-74.4595952016319,90.2445663922494,92.6389849157991,A,33.64263865418257,-78.11104804060555,-24.299261950607992,28.74726205911486,0
Non-binary,E,E,54.83334549638702,72.48864950429817,A,-20.71287836700322,-56.33896828955686,60.30650061795566,A,186.7186694851253,25.382705019299657,169.61327592389702,87.93889906370688,0
M,D,D,70.76342880016335,-16.586228461233173,C,-89.3578159918295,132.78604283559724,-87.40879157282329,E,52.84410608700285,-75.9142587134198,52.81295866258845,-16.831465106324128,1
F,C,D,33.86715871922049,-128.4882222111962,D,-40.01765039326826,108.98876910908135,82.28107451694525,B,-15.423836858839831,-11.525650705714439,46.21250188374154,101.63450460263977,0
Female,C,D,30.477834369197353,85.69432992397181,D,-153.5983258038586,23.31834056007133,-168.36042357028268,A,128.05205896647155,0.3459943696153581,-24.469392404593826,67.06094666748311,1
Female,A,B,201.6303343784595,-38.223992813498,C,-29.869690248419566,-167.61204431370987,-30.581014197807306,C,5.572296522931855,81.50169110909708,75.40065845726345,126.32296359097808,0
Female,A,C,-62.9796713263692,22.249016446839327,C,-59.399183420934776,-42.70757674774949,170.23232006879368,A,-21.023189143930306,-7.207708059642365,-162.15571497726523,196.71471039635856,0
F,D,C,10.637710847486328,69.35843067185213,C,71.7205774818091,2.490820759938616,96.74339907990436,E,-55.853066692358375,-52.87299365876509,100.11834592146404,91.60990232789659,0
Other,B,C,-118.05238993626708,-225.3841888685688,E,148.72977530551924,-62.99231131150436,-125.43656740881211,D,-55.23497887976377,69.88123378704381,-7.975670638444061,-239.21841662498764,1
Non-binary,C,A,32.2192460554256,-74.4273716631436,C,106.25997024934502,-59.22267283352688,93.81755574953927,C,97.21229225486755,76.63877321184654,186.06870893021642,27.894759045029833,0
Non-binary,E,B,-133.61275791770194,-119.01470096217366,E,-74.90935538674387,-33.55789501149759,-0.9787762246835977,E,-35.520705095094925,41.87025446612394,-163.51025282831716,44.0510446558682,0
Female,C,D,-15.065019741271865,-154.72154074165866,C,-2.2488494247448605,113.64800476321322,21.37273553218712,A,-68.23250061798494,-68.12392707161813,-41.10560550406109,6.196311263019232,1
M,E,E,-28.820299788877392,-57.96739050263533,E,-71.73708984182113,-26.919355490975438,-86.2475925818323,E,-178.32204094558764,79.5081203579236,-26.35680122721331,-6.929116607306511,1
M,A,D,-56.62555876946349,18.360439612940244,A,30.570677338113516,89.45198725712868,79.0020025059207,E,70.95671287833356,6.253879505365425,-173.19997314376297,-142.6087006371154,0
Non-binary,A,C,-81.68017202398121,-32.10612115955785,D,-63.8880998007921,-69.03534324136716,-77.60701676867679,E,-77.36876343464691,133.4767065741109,4.6310570835300435,-5.095635548555979,0
M,E,C,-219.41028133733224,61.48798972840701,D,30.06159854753579,-46.12998195710663,-274.9025869275786,B,3.505430640356809,22.126447912265043,-47.627730552846614,-59.693791248710035,0
F,D,E,-115.35557536399266,-56.600459313656415,E,-61.15319924473888,9.935754632112737,-29.130160327816057,B,-127.56034663784037,-171.65216819106973,64.72915627602434,-123.34476734215033,1
F,A,B,93.36413688985246,64.17756799823675,A,102.4158780768978,-46.11093657628816,41.81983591072983,A,-15.500140280910255,93.19393263563829,-88.2364603110559,-81.25661938707955,1
M,A,E,-86.63782363713244,-27.477940325079846,D,-235.06525077903206,114.77309653887677,-98.52102608983486,B,-31.30817283929039,-89.65093442568349,18.4296567383283,-48.089706564021405,0
Other,A,D,16.998620354072774,50.423287310012434,A,-37.52853990501001,-117.20575080243307,-96.5155518763347,B,-74.35221973869565,14.07874850838094,70.66944923711101,11.303869431735448,1
M,C,C,14.145619058434711,94.2557458503606,A,1.904730963379952,-209.89125825993847,-164.98306959724107,C,49.67525164228852,71.55614579939343,50.85210404506337,-7.672282815782791,0
Female,A,C,-95.14927598197407,-24.51095376372564,C,30.583875303008035,32.35632512013336,26.807528592080647,C,-210.33802201489618,-173.46025598937348,-167.184027298351,-27.376895938943974,1
F,D,A,-29.892689347587776,207.35672046254382,E,-170.67687008421274,12.625585799611857,-99.50435725425098,D,-102.46621156129459,3.9222867734671825,-34.01119003609981,87.16875537923569,0
Non-binary,B,D,87.00012262106712,53.05814865961097,C,-89.08260593776342,3.389967595429783,-82.22432917702184,A,-153.5448175628099,144.5481336981895,-11.591575589864313,110.444796421448,0
Female,B,A,-126.76255517453383,59.970350209690814,A,-22.26209114975307,86.27941176087661,187.19182539414538,A,-146.13070893425964,-72.146053375029,210.00135351509778,23.25773988436928,0
F,B,A,19.70782740300215,-104.35142417647978,D,125.24756674054164,-93.46705728706915,42.58931824709579,A,-159.53570720765134,-16.810563434928767,-39.03550008447246,37.561743302893696,1
M,E,C,-112.62838338402644,110.82083335575686,A,227.51678146462388,110.61937715640437,-30.405496173545,E,26.612945370306917,-108.87700867138498,-35.96788985661903,-1.8090575828238131,0
Male,D,C,-63.446358254488935,-119.88104559992388,E,67.19815766285528,16.199896464992086,54.52392210846715,A,58.69472520120856,7.995020028098737,-58.71607983467534,-129.48270407044578,1
Male,A,A,-111.92045937129774,-55.79590656788754,A,-230.1895573146286,-25.306451041556116,-45.39401784836543,D,111.27862571121806,-151.6199886701105,106.30496807342227,-6.786431694175941,0
Non-binary,A,A,-74.20570301539601,-99.28064229790968,C,-74.94290942336507,4.212990906061883,23.651637199732498,E,-79.40845134427224,80.27562808745358,-3.358298083534806,-5.7049461166453925,0
Male,B,A,-87.53637150535147,208.3647606686694,E,-166.09406330537385,106.8269626669173,-57.413173316525025,C,-156.1814471264495,99.07073874107562,-110.32807357618614,-145.93388869746514,1
Non-binary,B,E,-98.85011872574873,170.01693874666302,E,-134.09618116351564,-1.9965366527960844,90.57508296794153,D,207.33489485081233,44.43028437464913,242.92102767091635,-1.8238318218622904,1
F,E,B,58.26117282699298,-150.56510401928622,A,51.313296813471524,-230.40168490284506,7.113833476426298,E,74.36440145303231,101.25430666650163,-196.62933101518655,191.61110576012152,0
M,E,B,-86.8484135695327,-89.79619103158612,B,-2.1649400449399043,50.36441219037728,-61.020558796086355,C,-96.94586523792724,130.27650911160228,41.183405734628366,-138.6210580057152,0
M,A,D,96.54399287246261,-19.107013174345244,C,142.52246756606672,-11.514044967297043,3.1151366078882394,B,-244.33722252148868,-67.83560667727338,-18.500219750278532,262.4376047775478,0
Other,C,A,190.92515113723695,81.17121110361285,A,56.52731653889044,-162.02399681724742,-18.62451231075985,B,65.05160554059405,-41.150825712978815,83.54011874504651,238.76057195848318,0
F,B,C,152.3436991198412,16.85700555599211,A,-24.453854979130618,-57.431683651147026,142.6470633768823,D,173.7557494891214,-213.9874028571358,-96.3474347683429,-165.19255867712886,0
Non-binary,C,B,140.59641486099252,-102.56314963349806,E,-72.76499909465363,-126.11682923820631,-14.747364699868172,D,-59.12898009766888,171.88355075611852,-50.07910919933932,43.33833623855886,0
Other,D,B,-18.737580440681825,-131.9992824643678,D,-64.5487778347269,198.01169346066277,12.793868083933999,E,174.05868751505085,99.63533691421819,17.87483395582673,-86.28857241487475,0
Female,B,C,91.46584132688692,-41.065479531878054,E,69.17905987484352,-28.782599105550894,62.896534000115324,D,36.00358627532171,141.86527538424164,149.739586769181,-136.6971900965665,0
Male,B,E,-142.85633098702607,-65.77151941668579,B,133.12043034236132,54.592574694639,-9.647121488397142,C,-3.5136869151157075,70.82220449397248,16.975120781441717,-28.337929489872643,0
Other,B,E,-158.14261793592294,43.36899253220219,E,24.71120941492673,73.07409123229021,-52.279997869302974,B,-108.2746491083415,13.082233680108493,-173.14190021361492,55.24886933804187,1
F,C,D,3.6286450861638104,70.93186823136183,E,-37.38268435771809,89.35569628618623,15.834078875052338,B,-109.0146729877322,-108.96168737887008,137.45613733564426,58.59508681963251,1
Other,D,A,-46.613187581982125,-8.75307135182876,C,-229.4544023744292,-113.79886410254126,-60.013164705994285,A,135.5471680926569,198.55906612645862,150.71567588191928,-28.700485483982916,0
F,D,A,81.71745050336942,-200.79506445168587,D,-29.900478673005086,120.55935454797229,-97.82692617656838,B,48.22639083250651,-1.6453330613858719,-80.88674028294525,-152.44423721570394,0
Female,B,A,2.2595824227343018,-3.7190506906258984,D,100.65299157960712,-166.19159273805658,-141.96973265765394,A,-39.983384070767066,39.171489872636904,-5.878044969427211,-138.01001200078787,1
Other,B,E,-9.461026876135943,61.040711661561666,E,-20.667764340488347,-11.992499132311195,44.517556574184155,E,-9.67296331353214,5.546304476745048,-5.545515136142446,144.1786437830866,0
Other,E,A,117.04438109018996,19.69779644948798,C,50.24787215397444,-57.17442875626033,40.51923342580407,B,-20.31334226208456,-5.336045772241685,-263.43115391201735,-79.70651354992914,0
Female,B,B,20.1897695163502,-78.43990192630469,E,-28.215146928511203,-159.9327518649172,-30.20037046948592,E,-173.2748517033247,-6.486787284708395,1.154335068179833,-24.074922452077338,0
Non-binary,A,E,54.2171600146614,238.64616680592627,B,-84.98087285435882,-9.385808676744634,-24.37111347955561,D,76.32357165609454,80.84955241233315,51.074069876448206,-128.4636641886197,0
Non-binary,C,E,-50.370582851720215,59.26218076374785,D,-92.00844186324962,-35.211879782923326,-141.89805418450624,A,68.89723712160269,-27.708300175355355,141.33234533582913,148.153090489251,0
Non-binary,C,C,-41.59988579735492,69.11813444658011,C,29.827287382862412,-35.41663563971186,-9.421577542888857,B,-16.846037483759087,-6.0210079494792135,-30.49073330380292,37.40569648684161,1
Other,A,D,-189.53708142020653,2.7310620856859846,B,-49.47996834265773,-55.64256545426524,129.22855497091433,C,38.22567975224032,1.9472727027446215,94.9269702261801,51.14024273242846,1
F,E,D,-77.99637694413008,111.15506029953896,C,56.07659490023631,-24.290613944123447,127.98056025838618,C,95.70362041846924,-100.0209617975031,-3.3935983289489915,99.99551431241179,0
F,C,E,-76.61715708924991,52.31473648789403,E,3.8934233337641384,-40.650077394752046,165.35476730804496,E,-150.46111713889073,56.75964844150487,64.43489182915937,-132.30775262628208,1
Female,E,C,-19.268914374593024,-104.61670091420498,E,121.67564771939044,202.38722605878615,-82.18204008298524,A,211.29163372008608,-38.28421542099104,79.22463739420891,19.640882364886274,0
F,E,A,52.33904617343339,92.60188716389277,C,-98.21040176449914,-272.83261360605906,-4.623801319660433,A,18.313109389160147,104.63893525128181,95.72307294305612,-16.934218729546604,0
F,A,C,140.370246937944,129.86439351915362,D,-2.117298601414102,44.95217453780897,14.614780649266867,A,128.5343181939552,-113.93117617265081,-163.9057711704994,-130.90359820944622,0
F,A,A,-54.11695831543361,56.9495622229753,C,18.24577391291097,12.783244234430608,-170.7651566073419,C,-108.14008686933336,-40.75714137408503,5.211493095185266,-21.93855415758701,1
Female,D,D,-195.36713994573725,-79.92117553419781,D,-4.883526260625204,-34.400071451218096,28.031026788623514,A,87.74762388408101,-101.53618011263998,84.64507391090355,-137.41309112863001,0
F,E,E,-73.67451449886588,-210.93462543133404,B,15.499189009261885,153.86694504200057,23.816371408568816,C,12.875768323658349,13.241146337945843,-16.97125806065136,7.40948171133064,1
Female,A,E,-49.957737395293364,-17.424270851401115,D,-10.088813676889819,24.1390194400975,62.812028290044644,E,-57.062035644937104,-106.90133041384126,-191.94962547556204,-26.375556704096482,0
F,C,A,14.094627374267832,74.31929241051877,A,88.453383266054,82.47660307932179,-90.23174347807037,E,-132.67884508491193,25.042535711618065,73.91461943111449,-185.08491272836858,0
Male,C,E,-179.9613893537585,36.700646510368784,E,40.88498051213141,-84.56391493107122,62.029133485260424,B,-68.92813660385833,-58.51115291610913,110.02455955763718,38.407928280872895,0
F,D,B,18.556392038042212,5.780202947504243,E,-48.05999573693185,-136.7515264534825,42.025324872983916,D,-188.2112320413298,62.749214290156694,166.2915985298944,-62.154079707540134,1
F,B,D,4.434668735366528,264.3599493916045,E,-137.54063619357183,42.851343916210176,11.3878172231552,B,91.50595846499778,-116.59821418482743,1.0833205155927175,37.178949558449055,0
F,D,D,-150.47253909407922,8.42583371057505,A,-51.20302941378431,6.867619373676545,-261.30709401321815,D,-158.59139843223474,29.97675670998825,122.48724742550941,-97.99182870515003,0
Female,B,C,-9.138831642340087,-9.165651525236884,E,143.0754868073523,-46.92748103655513,150.831840171357,E,9.321289117402548,-39.36207265228157,-32.59471309634366,35.708284870089145,1
Non-binary,B,D,-24.79778231430176,93.64560385440332,B,11.381151526012507,62.116329188492536,-53.109320624677494,B,-108.23147685871515,-25.063620541111227,-215.63174157423796,28.527985659216142,0
Female,B,E,-126.95517377770776,53.430570176315776,C,27.03158864606402,94.22198162654266,-19.769214897120936,B,26.643992487552755,-80.9301577768312,-166.71682196218018,-170.1480721523915,1
Other,A,C,-88.04629564401006,80.82190358750927,B,-117.62553968759175,-23.771999398985706,84.42090916727655,A,-9.706195069602613,-111.50485482241272,-17.263586111519945,-51.76880986741159,0
Non-binary,B,D,-89.37278293381907,-79.71545355762787,C,-95.69914344041764,15.677330904561765,17.7346038352529,A,-5.597651561481015,-106.53831891649139,-129.692173795052,53.767702236767036,0
F,E,A,-15.672529413835129,2.3159440572011145,B,45.98469198443969,-66.79913381225875,-31.326442961115458,A,200.29055473557014,-143.90648882122858,-5.444704563199848,-169.32992559626103,0
Other,A,C,113.77492079127025,43.09461743265832,B,-28.705012023101105,0.09546579090953118,23.634258916213746,D,179.83291655984445,94.04157135735147,-1.471663360074702,-128.30024936141425,1
F,A,C,35.80655694242669,-57.46551009644772,D,-105.74762883815849,-171.5047512905416,18.88350451978993,E,219.64680869719479,-159.2062906305973,-42.779785745411886,-30.86765641348747,0
Non-binary,B,E,230.6164799537671,-36.99252125067528,B,21.398966380934297,175.38024666304517,-52.89655789143769,E,-69.02426623238028,11.11728197908564,27.16083812631853,110.30780806381199,0
F,D,B,-55.4267949949335,56.415594788899256,C,30.331238755449156,18.50609178699725,95.87232858488296,C,-62.49388377279577,-109.62450436993676,120.72229365054254,-190.81095269205684,0
