disabled,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,Married,Other,C,225.46760554573822,D,20.27618838918784,E,D,108.87380789745976,-93.26320830515448,3.553689271442807,C,0
None,Married,F,E,-43.29670758369647,D,-61.66344701981027,B,B,126.9343965761484,-97.7954494798044,197.203483580909,D,0
None,Widowed,F,E,-0.10592229520937727,D,56.820224930972216,E,B,73.35934056858014,120.83817275378577,-1.0170102820631948,E,0
No,Widowed,Non-binary,C,183.58197487945918,C,132.78151109336727,C,A,-7.32807212433548,-8.19904918661732,138.88752973955903,A,1
None,Married,Other,D,-88.60125835732595,B,169.216433780181,A,A,-24.33065076996209,120.6578570975211,-44.85986391700168,A,1
Both,Widowed,F,C,-30.157137769168635,C,-152.64529239310522,A,D,58.005432011972424,39.25336005398156,42.35854656605484,B,0
Physical,Divorced,M,A,33.12422840112884,B,-59.57713220186813,D,B,56.97774235151588,76.21338997684617,6.953040302813711,A,0
None,Married,Male,E,-99.08439412935175,D,-31.260613402287383,C,A,-74.12997832887733,-40.806174142350564,-149.46685733784173,C,0
No,Divorced,Non-binary,D,19.11213324095023,B,-223.3712621957638,B,E,4.3876762921541275,42.17425454840492,-47.92772777656238,D,1
Yes,Married,Non-binary,C,261.7385889822722,D,-50.13865416441979,A,E,48.359334159144794,50.4786697386759,-30.11743336127074,E,1
Mental,Single,Female,B,-11.627612041792466,A,-10.741713150195105,A,D,64.03960994491608,-159.56015522393136,63.52615565433116,B,0
Both,Divorced,Male,D,-28.639294769881758,A,-63.77148440858935,E,D,123.32792370385246,26.913553628332483,76.95913995398361,E,0
Mental,Divorced,M,D,185.44373090138163,B,88.46138628389592,A,B,101.18235111044945,97.49095464280732,120.0614286822192,A,0
No,Divorced,F,B,174.79639072264146,A,32.848301389473335,D,C,-1.4406410596930541,-157.08594552769287,33.453550231946295,E,0
Yes,Widowed,Female,C,-68.29566270318999,B,-25.019629099733965,A,A,65.7271701203922,6.4489317738843255,-129.07556423517087,B,0
None,Single,Other,E,-65.66676534381574,C,-208.5790634148871,C,C,-2.6739942314889817,172.0444958406508,98.47749414518152,A,0
Physical,Single,F,A,-8.572473671865882,E,66.21026487299912,B,D,7.609200753870876,-131.06302746182595,147.99197656072337,A,1
Physical,Divorced,F,A,91.6728743182858,B,69.29373621895934,C,C,-152.6306217256591,-114.20636437867353,-159.09601426081025,A,0
Both,Widowed,Male,E,-317.3859045511432,E,-98.50343389383008,E,C,48.491034058495444,102.84387192238368,-104.35257827916138,C,0
Physical,Widowed,M,B,51.96023658422415,C,-30.15386765917265,C,E,12.762654651190907,92.23304071306585,92.60395047241559,E,0
No,Married,Non-binary,E,61.75925712596765,C,-84.93556507177776,B,B,-121.58485483351056,-58.321535912467084,-8.87292730689579,E,0
No,Married,Other,D,126.72328819938534,C,1.433796616839069,B,E,89.5152825669026,-102.12515602566437,123.73630677830229,B,0
Physical,Single,Non-binary,D,-110.42281416539066,A,72.37596426751253,D,A,127.58708277584059,86.55266712132516,-73.06958014126627,D,0
None,Single,M,A,-179.55880754155808,D,-77.7081811013887,A,E,-88.23325347708943,105.80403847870895,-12.411229267254129,A,1
No,Single,Non-binary,B,169.8197773848096,A,91.73212526725841,C,B,-71.7758951693535,-77.85320417982165,115.20246930626341,A,1
No,Single,M,A,46.938770550865904,A,50.28401750402354,C,A,2.8315954162024792,-57.11172713078061,91.30723463083288,B,0
Physical,Widowed,Non-binary,A,22.15190429949691,A,94.77948290658793,D,B,-83.81786872745987,-74.54594742801137,5.259336266642175,B,1
Yes,Widowed,Other,C,-43.52524132566376,B,77.62877425042865,B,E,16.096458784319584,-92.23149154501297,6.230663678370485,C,0
Both,Married,Non-binary,B,-161.87921769028299,C,4.750560897697928,E,E,53.96872549300866,-59.30412057173685,-31.71314132748892,C,1
Yes,Divorced,Other,E,-58.54943676497094,D,68.81805092228436,B,E,-46.133068410902446,-232.23531916294627,88.46587838996321,C,0
Mental,Single,Female,D,18.831308258276746,C,39.388555648665765,B,A,-13.865233393881669,-67.78753702009277,19.370930489294842,B,0
No,Divorced,F,A,-26.135246782581273,B,-53.29720622762903,C,C,62.678896063611724,115.56486076107342,63.09834758422136,A,0
No,Married,Male,D,-23.832789979148984,D,-125.45578579465825,E,E,37.25099146294378,88.05480601142938,-24.382783480955265,A,1
Mental,Widowed,Male,B,190.29179199028474,D,-99.98945057911376,C,D,-46.179420447471884,6.236677265532872,40.24433569111389,E,0
Both,Married,F,D,40.38809172795465,B,-142.1451933419121,E,E,119.40781931990037,-73.75802819833683,67.173391784415,A,0
Physical,Married,F,E,-36.09442724503451,C,47.01435386711456,E,A,-137.33514087690432,40.173096098103805,175.37487521701607,A,1
Physical,Single,M,E,115.32504361227754,B,140.12696875984915,C,B,44.65298335088502,21.85229752689133,103.26951286042092,A,0
No,Married,F,D,109.85157780781614,B,188.18567993926902,B,E,20.322374287068044,-183.54447227998935,97.13537086145809,A,0
No,Widowed,Non-binary,A,24.023064154253372,C,-58.566210613408074,E,E,14.188282386853789,18.3495938695028,26.79669488919338,C,1
Mental,Widowed,F,A,41.0567630176118,A,-26.796923048088427,D,B,26.288464412712404,-154.3929722117285,26.533745963050848,C,0
Yes,Single,Female,D,209.11581316397414,D,14.230457414604421,C,E,-139.53242124791402,44.25391301925924,27.44789437463668,C,0
Physical,Divorced,Female,B,65.25004196255338,B,-257.66759193001394,C,C,-42.5051387401833,-23.780971135103734,-125.01839702791733,E,0
Both,Single,Male,D,-71.1505133351976,A,-61.553752096723336,D,D,18.82140106645779,-53.8141916830025,-52.25553700525778,B,1
Mental,Widowed,Other,C,-23.166038635851574,C,-59.23744070180851,B,E,-51.54312915652861,-41.92456659028998,-12.893127860436726,E,0
Yes,Married,M,A,-3.6846247287329943,B,16.607656035433056,C,B,-141.98428781102794,50.49287607752429,2.6061374977323344,B,1
None,Divorced,M,B,-100.35937361328517,A,88.24483634809374,E,B,198.22513557246825,80.96781228254507,-105.82336845866513,C,0
Physical,Widowed,F,B,-200.86794035396517,D,294.01841156743563,D,A,146.5612335781297,29.95734235778794,167.46906216113996,D,1
No,Widowed,Other,D,105.52616207316592,B,-165.7345992081788,D,A,-60.48877934931286,-18.61242011063729,-12.575711344288123,D,1
Mental,Single,M,B,-40.07822575324778,E,-69.184536991512,C,A,-34.4682712187798,-13.541063151583653,178.27049502597038,C,0
Mental,Single,Other,D,59.62571007765065,B,-54.707133979986864,E,D,-87.5819734938744,-16.286344823932165,-240.84404809116177,C,0
Physical,Married,F,C,1.5174908101063118,E,210.83704242651322,A,A,-14.101443849531794,-142.98138815802062,-76.24078620685174,D,1
Yes,Divorced,Female,C,-46.85842532408392,B,30.333437802885875,B,E,3.8658231088654,180.63750642463435,-169.3236779826062,E,0
Physical,Widowed,F,D,25.4305057291024,A,250.96270772252058,D,C,96.10981983481072,-10.036064760454588,121.97410153243302,D,0
Yes,Divorced,Male,A,-55.898525427288526,A,122.92480026508512,E,D,59.4837997296967,-115.3643268817889,-42.44533888419452,B,1
None,Widowed,Male,A,-179.42327418382908,A,19.06758044489183,B,D,60.670492708124335,-64.93417937912544,89.4200054835517,A,0
Physical,Divorced,Non-binary,D,133.5903826186332,B,-49.08902145685018,A,E,72.42821404645802,50.59959830195855,209.56802858883026,E,0
Both,Widowed,F,E,41.08559828024797,A,-69.70890234992369,E,A,11.940361154697356,-193.93981898585372,-79.72206290208132,E,1
Physical,Divorced,M,C,177.03505834082725,B,-77.60060343804375,D,A,31.170791986992995,-3.120132540285578,-78.56048487821077,D,1
Both,Widowed,Male,D,-20.924768422265373,A,-166.92328946314436,D,B,-110.16212423956617,-203.98027259673023,139.38027651685172,C,1
Yes,Divorced,Male,B,-59.87890998734816,B,73.76760737770842,A,D,-66.11135489703703,44.7450095032419,-139.03961728332445,E,1
No,Single,F,D,-94.28365731048348,D,-26.698229039437017,E,C,40.724426907508885,-41.11646665347501,-102.06770082071581,D,1
No,Widowed,Male,B,127.30043121330547,B,61.69520285836136,E,A,-113.13333105810364,57.76595311749262,-67.9460783469668,E,0
Physical,Widowed,M,D,-227.53100296451342,D,136.3597857739843,E,A,-78.63391167619062,70.70323037223861,-73.42704641556415,B,0
Yes,Divorced,Other,E,-173.09673726174523,C,-93.92049429677574,B,C,102.89518074780007,-15.628015594751906,85.14529148742187,C,1
None,Widowed,M,A,-227.5419759781228,C,142.6563842386219,C,B,-79.18163528455678,-223.87815564854492,-112.26815043411167,D,1
Both,Single,Female,C,98.01865364726291,C,101.33801681771908,D,B,49.27406266691415,-32.97584931608563,-65.65693474650215,C,0
Mental,Divorced,Other,D,-5.436488207238444,A,-92.55907454103219,E,E,12.39921989256464,-117.12973220189677,-216.59197467055375,D,0
Yes,Divorced,Non-binary,B,86.80360396195485,A,24.476961099307143,C,A,85.39258636868182,-47.621275237265955,-62.78752522977257,D,0
Physical,Widowed,M,B,-9.6437866161465,D,-97.28571494880616,A,D,73.28404072129493,-74.61782035879075,-75.35845913168077,D,0
Both,Divorced,Other,D,-17.39180413526558,D,53.325487341697894,B,C,0.5943637678007099,18.127244274602344,46.20666815479659,D,1
Yes,Single,Other,B,-266.4953837552609,E,22.919827998539372,D,E,16.95251026070961,50.09903049257404,81.79622601713828,A,0
Both,Divorced,Male,A,-101.56780299435322,B,-201.73476573414698,C,C,-166.1125390660519,-144.82079545758788,-49.2237445146731,C,1
Mental,Divorced,Non-binary,D,-109.99408196944161,A,-152.27452685226163,C,C,38.376008732629394,-32.72784501074312,-25.617755585074647,E,0
Mental,Widowed,Female,A,-156.8597503176052,C,-161.16755587892092,C,E,141.86119438793025,114.72789771877676,-11.117356604037528,D,1
Both,Married,F,E,-154.36251278891572,A,-124.50641597626617,E,D,-26.242196593670986,75.076196665637,-82.62588453075213,C,1
No,Widowed,Other,B,146.9770713909232,B,30.115765976341528,E,B,-85.87342814512743,-98.73158533465762,28.153872461629902,C,0
None,Divorced,Male,C,-137.3931915363651,E,15.520573367047902,B,D,-21.314662389730998,169.09854355923704,-30.571868637817325,B,0
No,Single,Female,D,155.35346771071977,A,30.655911003168455,D,B,-12.315599623858741,9.718995248431716,-128.5160971763059,E,1
Physical,Divorced,Non-binary,A,-108.63035066450051,B,130.1996251183184,C,B,-155.4983021359029,8.871267985266176,65.00175051766657,B,0
Both,Widowed,Other,A,156.25640187600942,B,-66.31801365933053,B,B,48.27564969265763,-50.38340557673998,-94.41947526836081,C,1
Mental,Single,Other,B,-87.8411767033564,D,-35.65266651343699,E,E,-19.310886679338918,-172.9345685095368,46.16665857536276,B,0
Both,Divorced,M,A,65.6646062033361,C,-99.08206578069715,D,B,-59.23548050718195,-44.704669815876294,-47.92956327199089,D,0
Yes,Married,Male,E,-253.05915702670467,C,24.36043466566711,E,C,38.93827538493937,-64.76371496767679,-84.66328194921962,B,0
None,Single,Female,E,151.55044584128547,A,11.680584324814221,D,B,-34.25806274569433,159.79581900416483,48.82036524974716,E,1
Mental,Widowed,M,E,-102.84760221337463,C,-128.84896370979354,B,E,243.28812552661213,16.66763859565437,-44.2064052917986,B,0
Both,Married,Other,E,59.380900832819805,A,-41.990140948126864,A,B,-112.02316025579042,59.49688298185887,112.75429359087987,E,0
Yes,Widowed,Other,E,-59.63247227163958,A,-74.70762812864221,C,C,41.61042893553673,-175.41937182480342,-81.23026822508248,B,1
Yes,Single,Other,B,-68.37277379871983,C,-43.74986319333538,C,E,-13.18853050524903,-229.5757669017765,29.183204940187657,E,1
Physical,Single,Other,A,-8.677862257724216,A,-190.3325966252186,C,E,7.787567178542351,143.3737376409973,-55.342818664975205,E,1
No,Widowed,Female,C,10.05207322230029,D,228.2759430787198,B,A,54.48897101697832,7.0671773262386965,-71.904962190974,E,1
Mental,Widowed,Female,C,43.22664925921179,E,-26.58497509604495,C,D,-129.7587635764515,128.3931073429657,33.26745770775092,A,0
Yes,Single,Male,D,159.906927875953,D,-117.3841464176376,E,C,8.049587447580853,47.834762590620464,33.05541208805226,B,0
Physical,Divorced,M,B,-153.9849119424699,D,-10.577158983139046,A,B,71.69626406155692,28.67443806770074,129.3591568677778,C,1
Yes,Widowed,Other,B,-2.524179627755682,D,-130.98026403209158,E,A,-48.34496603165982,35.40717998991498,84.25831039353126,C,0
Both,Single,Female,A,94.28090734133403,E,38.425917382047444,C,C,171.92863632643576,46.7438943491853,73.37058175762157,D,1
No,Married,Male,B,-31.72416086575135,A,60.177297395910244,B,C,110.47969672154805,-43.57379175157925,-114.05288957458303,C,1
Both,Married,F,B,111.83814924878932,B,23.89568591151402,E,E,88.86239192976264,-31.13795337587033,-2.410291852526006,E,1
Yes,Married,Non-binary,C,86.9565812831671,A,56.4994003970652,E,D,-38.11837428626556,99.19324983846745,184.63962905170635,C,1
None,Married,F,B,36.32026689101993,E,20.839996469805282,D,E,-165.57163067116406,-177.56876173742418,89.63794309062042,D,0
Yes,Married,Other,D,13.57488341025889,D,77.19834271713461,C,C,56.71455844639765,43.411947813789695,-91.40780230811241,C,0
Physical,Single,F,D,2.179891297161127,E,-95.77571072629688,A,D,60.433069141732574,4.677381369776335,-20.068438534453414,D,1
Physical,Divorced,M,A,94.77413881174023,A,28.487098295239342,B,E,-57.50657988104897,-58.61787463902852,21.819067486111003,C,0
Mental,Divorced,Other,C,108.82712871706879,B,-46.036202300479644,E,B,-28.91607632585524,-73.15813170809776,-17.796911231162223,B,1
Mental,Widowed,Other,A,167.3921168112247,C,-25.477634821092956,D,C,44.173696366123174,136.3179411390207,-84.41920151718921,D,1
None,Married,Non-binary,C,-96.97476596128796,B,-235.80405403778514,A,B,-33.36420023605102,-177.6508323859273,-24.109890064324116,D,1
No,Divorced,Female,C,-6.7584632009973795,D,-118.89724020449388,D,A,190.98002628515215,69.31589814538204,67.35347827483535,B,1
None,Single,Female,A,-86.06933764149527,B,171.04837288978257,C,D,-30.279071509236655,-56.617771223910864,76.23123141071521,B,0
No,Widowed,Other,A,-144.68375865129025,C,-117.1446531658439,E,B,-47.1597351208949,-209.01087145767093,-69.74626258716454,D,1
Physical,Divorced,F,A,109.16615722950425,D,115.82669119524927,B,E,-10.909511369681224,0.5512304500779328,83.27630211041982,E,1
None,Married,Male,C,21.067994073474235,A,69.87766283289011,D,C,128.48730764903794,-45.39447890529845,-32.174328826517325,D,1
Both,Widowed,Non-binary,C,17.003067437702978,A,-21.308925651349416,C,D,-86.71394947239045,138.15481719014554,30.481457344482088,A,1
Mental,Married,Other,C,-28.942169237502096,B,56.11589632429591,D,D,-198.95777186138622,7.999381382813414,137.25932456303218,C,1
Both,Single,Other,A,-74.25481213621201,D,25.418866965248437,C,D,-33.840498684675616,-106.8176026199532,-1.7318365949680985,A,0
No,Married,F,A,21.25317395908985,C,-111.5666680836179,E,E,-132.08359170422358,-35.582088801144614,40.84621006807993,B,0
None,Divorced,M,C,-27.830948132979383,D,-271.6100873268389,E,D,-13.848268861717203,44.91830487467908,41.828451931533,C,0
Yes,Single,Other,A,-1.0023843227488167,A,58.28650717615614,C,B,-114.29055187015376,136.63359498717566,-18.938548465003848,A,0
No,Married,Male,E,-51.8935584546799,A,57.549905049098435,B,E,-70.19810800488173,-66.20426099587323,59.23122904020713,B,1
Yes,Single,Female,B,51.24903788342592,C,-38.460224545741546,A,D,119.5853400914995,-244.0550070971891,151.55972618918332,A,0
No,Single,Other,E,-12.564785692155544,A,16.410215556026195,B,D,-206.79632534319356,69.44570781733688,-111.11614447459,D,0
Yes,Widowed,Female,C,16.889321519497653,B,121.89332536271982,C,E,-172.02633419673035,-114.78921127640677,-273.1503082694027,C,1
Physical,Married,Other,B,49.477643497125904,A,-121.92456789928707,C,D,-24.56969466056476,7.079261166121398,-57.727988588766024,D,1
Physical,Single,Non-binary,B,57.92522624360047,E,-126.28274130557857,B,D,-116.22091647639479,-26.749175668798404,-43.86070040341053,E,1
Physical,Widowed,F,C,50.875923704782245,A,-16.156894214686616,B,E,-145.52956604643538,-159.85369361237335,80.03671509751643,E,0
Yes,Divorced,Female,C,59.0129625957201,D,-121.5005234695239,C,E,-288.5669558291429,-124.19688819493653,-145.6280302268958,A,0
No,Widowed,F,E,-68.06659501232039,C,66.66805352526622,C,D,136.25253468731992,-162.75977247438385,20.4990832243041,C,1
Mental,Divorced,Male,B,-137.0221114273274,C,-64.13975439772439,D,C,-139.9784229397006,-127.18958851312551,-22.808673964607113,A,0
No,Single,Female,E,-156.52887119604543,D,-3.3337465584737243,B,A,-28.07515675194512,-28.789559106921736,163.5104696834246,B,1
Yes,Divorced,Male,C,9.825775537738792,D,-107.78533373558261,D,B,-21.71024533358599,2.6252603698690704,69.84809486602418,C,1
Both,Married,F,C,-74.92714111844539,B,45.30811014809835,A,E,71.64671046742336,102.32833185248712,20.046931893237378,D,1
Both,Divorced,Other,B,-133.67972231601578,B,83.02082643586334,D,C,-37.402404380026546,-54.971529846440234,160.7416000163145,C,0
Both,Divorced,Non-binary,C,-2.27555344330855,B,20.86117729752032,A,A,41.85395912432456,-116.99501204066267,21.204780950576726,B,0
Physical,Widowed,F,C,113.15159156800254,C,-119.9473731173708,A,D,-124.8640652221556,-50.31046116582959,71.98851314605204,A,1
Yes,Widowed,Male,D,-19.997444838044878,E,40.243368423391004,D,C,78.69771500972824,-87.59658359542372,-85.07797042609837,E,1
No,Single,Male,C,-31.41417970504159,B,118.065201333229,A,C,4.556169804985927,21.279787651597747,-94.78294586253617,D,1
No,Divorced,Other,A,-11.282163765477614,B,-105.56171824867488,A,C,-96.6158283097166,106.30615106900794,-132.4038965987224,C,1
Physical,Divorced,F,A,-87.78809168825158,C,-33.92030932337341,E,E,-140.82560981574898,120.58063393011156,128.00130566288107,C,1
Physical,Married,Female,C,3.241294498580695,C,271.0102955151856,C,B,85.16164449311353,-58.367805823433294,-38.07902449714781,E,0
Yes,Divorced,Non-binary,E,148.50153418372196,A,80.47161871765204,B,B,-154.64400278406504,-12.06586453722557,-24.464635983471293,D,0
None,Widowed,F,C,62.88509439533006,A,-121.98406903845844,A,A,55.97524595060411,-54.5050545192611,2.7401893359233727,D,0
Yes,Single,Other,D,-72.85476596006365,A,38.39999592740749,A,A,44.78906014913721,-32.85242144577534,-10.088670665630012,C,0
No,Widowed,Other,B,41.50410344253018,E,-120.79800820940764,E,A,-178.0249936140324,25.31073741038017,72.34595905943047,E,0
Physical,Single,Female,B,51.56893268814058,C,15.988329632442433,B,C,47.687205230935646,-89.88812156245622,-154.16222983660046,E,1
No,Divorced,Non-binary,E,-177.68390707059376,E,56.88506053046517,A,B,60.63451625205484,46.95534816614318,96.13035512011774,C,0
Both,Married,Female,C,-57.68780697952105,C,-26.878224996138677,C,B,184.5362251711012,153.13176197189696,27.952606104362737,C,1
None,Married,Female,D,-21.595490141307145,E,34.66870758713955,D,C,-0.6332727749709679,135.189460338647,121.3082479821401,D,0
